county,precinct,office,district,party,candidate,election_day,early_voting,votes
Hamilton,5,President,,,Jonathan Lee/Jeffrey Erskine,0,0,0
Hamilton,5,President,,,Michael A. Maturen/Juan A. Munoz ,0,0,0
Hamilton,5,President,,,Evan McMullin/Nathan Johnson ,0,0,0
Hamilton,5,President,,,Monica Moorehead/Lamont Lilly ,0,0,0
Hamilton,5,President,,,Robert Morrow/Todd Sanders ,0,0,0
Hamilton,5,President,,,Emidio Soltysik/Angela Walker ,0,0,0
Hamilton,5,President,,,Dale Steffes/Paul E. Case ,0,0,0
Hamilton,5,President,,,Tony Valdivia/Aaron Barriere ,0,0,0
Hamilton,5,U.S. House,25,Republican,Roger Williams,77,49,126
Hamilton,5,U.S. House,25,Democratic,Kathi Thomas,16,7,23
Hamilton,5,U.S. House,25,Libertarian,Loren Marc Schneiderman,4,2,6
Hamilton,5,Railroad Commissioner,,Republican,Wayne Christian,77,51,128
Hamilton,5,Railroad Commissioner,,Democratic,Grady Yarbrough,15,7,22
Hamilton,5,Railroad Commissioner,,Libertarian,Mark Miller,4,1,5
Hamilton,5,Railroad Commissioner,,Green,Martina Salinas,2,1,3
Hamilton,5,State Senate,24,Republican,Dawn Buckingham,77,49,126
Hamilton,5,State Senate,24,Democratic,"Virginia ""Jennie Lou"" Leeder",18,8,26
Hamilton,5,State House,59,Republican,J. D. Sheffield,80,49,129
Hamilton,7,,,,Ballots Cast,,,912
Hamilton,7,,,Republican,Straight Party,459,193,652
Hamilton,7,,,Democratic,Straight Party,76,32,108
Hamilton,7,,,Libertarian,Straight Party,2,0,2
Hamilton,7,,,Green,Straight Party,1,0,1
Hamilton,7,President,,Republican,Donald J. Trump/Mike Pence,740,308,1048
Hamilton,7,President,,Democratic,Hillary Clinton/Tim Kaine,142,58,200
Hamilton,7,President,,Libertarian,Gary Johnson/William Weld,19,5,24
Hamilton,7,President,,Green,Jill Stein/Ajamu Baraka,1,0,1
Hamilton,7,President,,,Darrell L. Castle/Scott N. Bradley ,0,0,0
Hamilton,7,President,,,Scott Cubbler/Michael Rodriguez ,0,0,0
Hamilton,7,President,,,Cherunda Fox/Roger Kushner ,0,0,0
Hamilton,7,President,,,Tom Hoefling/Steve Schulin ,0,0,0
Hamilton,7,President,,,Laurence Kotlikoff/Edward Leamer ,0,0,0
Hamilton,7,President,,,Jonathan Lee/Jeffrey Erskine,0,0,0
Hamilton,7,President,,,Michael A. Maturen/Juan A. Munoz ,0,0,0
Hamilton,7,President,,,Evan McMullin/Nathan Johnson ,0,0,0
Hamilton,7,President,,,Monica Moorehead/Lamont Lilly ,0,0,0
Hamilton,7,President,,,Robert Morrow/Todd Sanders ,0,0,0
Hamilton,7,President,,,Emidio Soltysik/Angela Walker ,0,0,0
Hamilton,7,President,,,Dale Steffes/Paul E. Case ,0,0,0
Hamilton,7,President,,,Tony Valdivia/Aaron Barriere ,0,0,0
Hamilton,7,U.S. House,25,Republican,Roger Williams,733,303,1036
Hamilton,7,U.S. House,25,Democratic,Kathi Thomas,128,53,181
Hamilton,7,U.S. House,25,Libertarian,Loren Marc Schneiderman,12,3,15
Hamilton,7,Railroad Commissioner,,Republican,Wayne Christian,709,298,1007
Hamilton,7,Railroad Commissioner,,Democratic,Grady Yarbrough,134,55,189
Hamilton,7,Railroad Commissioner,,Libertarian,Mark Miller,24,7,31
Hamilton,7,Railroad Commissioner,,Green,Martina Salinas,9,1,10
Hamilton,7,State Senate,24,Republican,Dawn Buckingham,719,302,1021
Hamilton,7,State Senate,24,Democratic,"Virginia ""Jennie Lou"" Leeder",145,55,200
Hamilton,7,State House,59,Republican,J. D. Sheffield,763,310,1073
Hamilton,9,,,,Ballots Cast,,,145
Hamilton,9,,,Republican,Straight Party,87,66,153
Hamilton,9,,,Democratic,Straight Party,10,9,19
Hamilton,9,,,Libertarian,Straight Party,0,0,0
Hamilton,9,,,Green,Straight Party,0,0,0
Hamilton,9,President,,Republican,Donald J. Trump/Mike Pence,122,86,208
Hamilton,9,President,,Democratic,Hillary Clinton/Tim Kaine,21,16,37
Hamilton,9,President,,Libertarian,Gary Johnson/William Weld,2,2,4
Hamilton,9,President,,Green,Jill Stein/Ajamu Baraka,0,0,0
Hamilton,9,President,,,Darrell L. Castle/Scott N. Bradley ,0,0,0
Hamilton,9,President,,,Scott Cubbler/Michael Rodriguez ,0,0,0
Hamilton,9,President,,,Cherunda Fox/Roger Kushner ,0,0,0
Hamilton,9,President,,,Tom Hoefling/Steve Schulin ,0,0,0
Hamilton,9,President,,,Laurence Kotlikoff/Edward Leamer ,0,0,0
Hamilton,9,President,,,Jonathan Lee/Jeffrey Erskine,0,0,0
Hamilton,9,President,,,Michael A. Maturen/Juan A. Munoz ,0,0,0
Hamilton,9,President,,,Evan McMullin/Nathan Johnson ,0,0,0
Hamilton,9,President,,,Monica Moorehead/Lamont Lilly ,0,0,0
Hamilton,9,President,,,Robert Morrow/Todd Sanders ,0,0,0
Hamilton,9,President,,,Emidio Soltysik/Angela Walker ,0,0,0
Hamilton,9,President,,,Dale Steffes/Paul E. Case ,0,0,0
Hamilton,9,President,,,Tony Valdivia/Aaron Barriere ,0,0,0
Hamilton,9,U.S. House,25,Republican,Roger Williams,121,85,206
Hamilton,9,U.S. House,25,Democratic,Kathi Thomas,20,15,35
Hamilton,9,U.S. House,25,Libertarian,Loren Marc Schneiderman,2,2,4
Hamilton,9,Railroad Commissioner,,Republican,Wayne Christian,118,85,203
Hamilton,9,Railroad Commissioner,,Democratic,Grady Yarbrough,20,14,34
Hamilton,9,Railroad Commissioner,,Libertarian,Mark Miller,3,3,6
Hamilton,9,Railroad Commissioner,,Green,Martina Salinas,1,0,1
Hamilton,9,State Senate,24,Republican,Dawn Buckingham,123,89,212
Hamilton,9,State Senate,24,Democratic,"Virginia ""Jennie Lou"" Leeder",19,13,32
Hamilton,9,State House,59,Republican,J. D. Sheffield,125,92,217
Hamilton,12,,,,Ballots Cast,,,138
Hamilton,12,,,Republican,Straight Party,69,48,117
Hamilton,12,,,Democratic,Straight Party,3,1,4
Hamilton,12,,,Libertarian,Straight Party,0,0,0
Hamilton,12,,,Green,Straight Party,0,0,0
Hamilton,12,President,,Republican,Donald J. Trump/Mike Pence,128,83,211
Hamilton,12,President,,Democratic,Hillary Clinton/Tim Kaine,8,3,11
Hamilton,12,President,,Libertarian,Gary Johnson/William Weld,1,1,2
Hamilton,12,President,,Green,Jill Stein/Ajamu Baraka,0,0,0
Hamilton,12,President,,,Darrell L. Castle/Scott N. Bradley ,0,0,0
Hamilton,12,President,,,Scott Cubbler/Michael Rodriguez ,0,0,0
Hamilton,12,President,,,Cherunda Fox/Roger Kushner ,0,0,0
Hamilton,12,President,,,Tom Hoefling/Steve Schulin ,0,0,0
Hamilton,12,President,,,Laurence Kotlikoff/Edward Leamer ,0,0,0
Hamilton,12,President,,,Jonathan Lee/Jeffrey Erskine,0,0,0
Hamilton,12,President,,,Michael A. Maturen/Juan A. Munoz ,0,0,0
Hamilton,12,President,,,Evan McMullin/Nathan Johnson ,0,0,0
Hamilton,12,President,,,Monica Moorehead/Lamont Lilly ,0,0,0
Hamilton,12,President,,,Robert Morrow/Todd Sanders ,0,0,0
Hamilton,12,President,,,Emidio Soltysik/Angela Walker ,0,0,0
Hamilton,12,President,,,Dale Steffes/Paul E. Case ,0,0,0
Hamilton,12,President,,,Tony Valdivia/Aaron Barriere ,0,0,0
Hamilton,12,U.S. House,25,Republican,Roger Williams,131,84,215
Hamilton,12,U.S. House,25,Democratic,Kathi Thomas,5,1,6
Hamilton,12,U.S. House,25,Libertarian,Loren Marc Schneiderman,1,1,2
Hamilton,12,Railroad Commissioner,,Republican,Wayne Christian,120,80,200
Hamilton,12,Railroad Commissioner,,Democratic,Grady Yarbrough,9,2,11
Hamilton,12,Railroad Commissioner,,Libertarian,Mark Miller,5,3,8
Hamilton,12,Railroad Commissioner,,Green,Martina Salinas,1,1,2
Hamilton,12,State Senate,24,Republican,Dawn Buckingham,129,86,215
Hamilton,12,State Senate,24,Democratic,"Virginia ""Jennie Lou"" Leeder",6,1,7
Hamilton,12,State House,59,Republican,J. D. Sheffield,129,81,210
Hamilton,14,,,,Ballots Cast,,,140
Hamilton,14,,,Republican,Straight Party,62,42,104
Hamilton,14,,,Democratic,Straight Party,7,6,13
Hamilton,14,,,Libertarian,Straight Party,0,0,0
Hamilton,14,,,Green,Straight Party,0,0,0
Hamilton,14,President,,Republican,Donald J. Trump/Mike Pence,122,81,203
Hamilton,14,President,,Democratic,Hillary Clinton/Tim Kaine,13,10,23
Hamilton,14,President,,Libertarian,Gary Johnson/William Weld,2,0,2
Hamilton,14,President,,Green,Jill Stein/Ajamu Baraka,0,0,0
Hamilton,14,President,,,Darrell L. Castle/Scott N. Bradley ,0,0,0
Hamilton,14,President,,,Scott Cubbler/Michael Rodriguez ,0,0,0
Hamilton,14,President,,,Cherunda Fox/Roger Kushner ,0,0,0
Hamilton,14,President,,,Tom Hoefling/Steve Schulin ,0,0,0
Hamilton,14,President,,,Laurence Kotlikoff/Edward Leamer ,0,0,0
Hamilton,14,President,,,Jonathan Lee/Jeffrey Erskine,0,0,0
Hamilton,14,President,,,Michael A. Maturen/Juan A. Munoz ,0,0,0
Hamilton,14,President,,,Evan McMullin/Nathan Johnson ,0,0,0
Hamilton,14,President,,,Monica Moorehead/Lamont Lilly ,0,0,0
Hamilton,14,President,,,Robert Morrow/Todd Sanders ,0,0,0
Hamilton,14,President,,,Emidio Soltysik/Angela Walker ,0,0,0
Hamilton,14,President,,,Dale Steffes/Paul E. Case ,0,0,0
Hamilton,14,President,,,Tony Valdivia/Aaron Barriere ,0,0,0
Hamilton,14,U.S. House,25,Republican,Roger Williams,118,77,195
Hamilton,14,U.S. House,25,Democratic,Kathi Thomas,15,12,27
Hamilton,14,U.S. House,25,Libertarian,Loren Marc Schneiderman,4,1,5
Hamilton,14,Railroad Commissioner,,Republican,Wayne Christian,110,73,183
Hamilton,14,Railroad Commissioner,,Democratic,Grady Yarbrough,15,12,27
Hamilton,14,Railroad Commissioner,,Libertarian,Mark Miller,9,3,12
Hamilton,14,Railroad Commissioner,,Green,Martina Salinas,1,1,2
Hamilton,14,State Senate,24,Republican,Dawn Buckingham,121,79,200
Hamilton,14,State Senate,24,Democratic,"Virginia ""Jennie Lou"" Leeder",13,10,23
Hamilton,14,State House,59,Republican,J. D. Sheffield,114,72,186
Hamilton,15,,,,Ballots Cast,,,104
Hamilton,15,,,Republican,Straight Party,65,44,109
Hamilton,15,,,Democratic,Straight Party,3,0,3
Hamilton,15,,,Libertarian,Straight Party,0,0,0
Hamilton,15,,,Green,Straight Party,2,1,3
Hamilton,15,President,,Republican,Donald J. Trump/Mike Pence,98,60,158
Hamilton,15,President,,Democratic,Hillary Clinton/Tim Kaine,5,0,5
Hamilton,15,President,,Libertarian,Gary Johnson/William Weld,0,0,0
Hamilton,15,President,,Green,Jill Stein/Ajamu Baraka,1,1,2
Hamilton,15,President,,,Darrell L. Castle/Scott N. Bradley ,0,0,0
Hamilton,15,President,,,Scott Cubbler/Michael Rodriguez ,0,0,0
Hamilton,15,President,,,Cherunda Fox/Roger Kushner ,0,0,0
Hamilton,15,President,,,Tom Hoefling/Steve Schulin ,0,0,0
Hamilton,15,President,,,Laurence Kotlikoff/Edward Leamer ,0,0,0
Hamilton,15,President,,,Jonathan Lee/Jeffrey Erskine,0,0,0
Hamilton,15,President,,,Michael A. Maturen/Juan A. Munoz ,0,0,0
Hamilton,15,President,,,Evan McMullin/Nathan Johnson ,0,0,0
Hamilton,15,President,,,Monica Moorehead/Lamont Lilly ,0,0,0
Hamilton,15,President,,,Robert Morrow/Todd Sanders ,0,0,0
Hamilton,15,President,,,Emidio Soltysik/Angela Walker ,0,0,0
Hamilton,15,President,,,Dale Steffes/Paul E. Case ,0,0,0
Hamilton,15,President,,,Tony Valdivia/Aaron Barriere ,0,0,0
Hamilton,15,U.S. House,25,Republican,Roger Williams,95,59,154
Hamilton,15,U.S. House,25,Democratic,Kathi Thomas,6,2,8
Hamilton,15,U.S. House,25,Libertarian,Loren Marc Schneiderman,0,0,0
Hamilton,15,Railroad Commissioner,,Republican,Wayne Christian,88,56,144
Hamilton,15,Railroad Commissioner,,Democratic,Grady Yarbrough,10,1,11
Hamilton,15,Railroad Commissioner,,Libertarian,Mark Miller,0,0,0
Hamilton,15,Railroad Commissioner,,Green,Martina Salinas,3,3,6
Hamilton,15,State Senate,24,Republican,Dawn Buckingham,90,58,148
Hamilton,15,State Senate,24,Democratic,"Virginia ""Jennie Lou"" Leeder",10,2,12
Hamilton,15,State House,59,Republican,J. D. Sheffield,94,59,153
Hamilton,17,,,,Ballots Cast,,,101
Hamilton,17,,,Republican,Straight Party,64,33,97
Hamilton,17,,,Democratic,Straight Party,5,2,7
Hamilton,17,,,Libertarian,Straight Party,1,0,1
Hamilton,17,,,Green,Straight Party,0,0,0
Hamilton,17,President,,Republican,Donald J. Trump/Mike Pence,88,41,129
Hamilton,17,President,,Democratic,Hillary Clinton/Tim Kaine,7,3,10
Hamilton,17,President,,Libertarian,Gary Johnson/William Weld,5,3,8
Hamilton,17,President,,Green,Jill Stein/Ajamu Baraka,1,1,2
Hamilton,17,President,,,Darrell L. Castle/Scott N. Bradley ,0,0,0
Hamilton,17,President,,,Scott Cubbler/Michael Rodriguez ,0,0,0
Hamilton,17,President,,,Cherunda Fox/Roger Kushner ,0,0,0
Hamilton,17,President,,,Tom Hoefling/Steve Schulin ,0,0,0
Hamilton,17,President,,,Laurence Kotlikoff/Edward Leamer ,0,0,0
Hamilton,17,President,,,Jonathan Lee/Jeffrey Erskine,0,0,0
Hamilton,17,President,,,Michael A. Maturen/Juan A. Munoz ,0,0,0
Hamilton,17,President,,,Evan McMullin/Nathan Johnson ,0,0,0
Hamilton,17,President,,,Monica Moorehead/Lamont Lilly ,0,0,0
Hamilton,17,President,,,Robert Morrow/Todd Sanders ,0,0,0
Hamilton,17,President,,,Emidio Soltysik/Angela Walker ,0,0,0
Hamilton,17,President,,,Dale Steffes/Paul E. Case ,0,0,0
Hamilton,17,President,,,Tony Valdivia/Aaron Barriere ,0,0,0
Hamilton,17,U.S. House,25,Republican,Roger Williams,88,41,129
Hamilton,17,U.S. House,25,Democratic,Kathi Thomas,8,2,10
Hamilton,17,U.S. House,25,Libertarian,Loren Marc Schneiderman,1,1,2
Hamilton,17,Railroad Commissioner,,Republican,Wayne Christian,84,40,124
Hamilton,17,Railroad Commissioner,,Democratic,Grady Yarbrough,11,4,15
Hamilton,17,Railroad Commissioner,,Libertarian,Mark Miller,3,1,4
Hamilton,17,Railroad Commissioner,,Green,Martina Salinas,0,0,0
Hamilton,17,State Senate,24,Republican,Dawn Buckingham,88,41,129
Hamilton,17,State Senate,24,Democratic,"Virginia ""Jennie Lou"" Leeder",9,3,12
Hamilton,17,State House,59,Republican,J. D. Sheffield,91,42,133
Hamilton,22,,,,Ballots Cast,,,672
Hamilton,22,,,Republican,Straight Party,330,224,554
Hamilton,22,,,Democratic,Straight Party,36,29,65
Hamilton,22,,,Libertarian,Straight Party,2,0,2
Hamilton,22,,,Green,Straight Party,0,0,0
Hamilton,22,President,,Republican,Donald J. Trump/Mike Pence,557,382,939
Hamilton,22,President,,Democratic,Hillary Clinton/Tim Kaine,92,69,161
Hamilton,22,President,,Libertarian,Gary Johnson/William Weld,14,6,20
Hamilton,22,President,,Green,Jill Stein/Ajamu Baraka,1,1,2
Hamilton,22,President,,,Darrell L. Castle/Scott N. Bradley ,0,0,0
Hamilton,22,President,,,Scott Cubbler/Michael Rodriguez ,0,0,0
Hamilton,22,President,,,Cherunda Fox/Roger Kushner ,0,0,0
Hamilton,22,President,,,Tom Hoefling/Steve Schulin ,0,0,0
Hamilton,22,President,,,Laurence Kotlikoff/Edward Leamer ,0,0,0
Hamilton,22,President,,,Jonathan Lee/Jeffrey Erskine,0,0,0
Hamilton,22,President,,,Michael A. Maturen/Juan A. Munoz ,0,0,0
Hamilton,22,President,,,Evan McMullin/Nathan Johnson ,0,0,0
Hamilton,22,President,,,Monica Moorehead/Lamont Lilly ,0,0,0
Hamilton,22,President,,,Robert Morrow/Todd Sanders ,0,0,0
Hamilton,22,President,,,Emidio Soltysik/Angela Walker ,0,0,0
Hamilton,22,President,,,Dale Steffes/Paul E. Case ,0,0,0
Hamilton,22,President,,,Tony Valdivia/Aaron Barriere ,0,0,0
Hamilton,22,U.S. House,25,Republican,Roger Williams,544,369,913
Hamilton,22,U.S. House,25,Democratic,Kathi Thomas,85,63,148
Hamilton,22,U.S. House,25,Libertarian,Loren Marc Schneiderman,15,10,25
Hamilton,22,Railroad Commissioner,,Republican,Wayne Christian,524,355,879
Hamilton,22,Railroad Commissioner,,Democratic,Grady Yarbrough,88,68,156
Hamilton,22,Railroad Commissioner,,Libertarian,Mark Miller,27,18,45
Hamilton,22,Railroad Commissioner,,Green,Martina Salinas,4,4,8
Hamilton,22,State Senate,24,Republican,Dawn Buckingham,543,368,911
Hamilton,22,State Senate,24,Democratic,"Virginia ""Jennie Lou"" Leeder",90,68,158
Hamilton,22,State House,59,Republican,J. D. Sheffield,581,394,975
Hamilton,23,,,,Ballots Cast,,,627
Hamilton,23,,,Republican,Straight Party,296,195,491
Hamilton,23,,,Democratic,Straight Party,53,41,94
Hamilton,23,,,Libertarian,Straight Party,4,2,6
Hamilton,23,,,Green,Straight Party,1,0,1
Hamilton,23,President,,Republican,Donald J. Trump/Mike Pence,516,329,845
Hamilton,23,President,,Democratic,Hillary Clinton/Tim Kaine,94,68,162
Hamilton,23,President,,Libertarian,Gary Johnson/William Weld,9,7,16
Hamilton,23,President,,Green,Jill Stein/Ajamu Baraka,3,1,4
Hamilton,23,President,,,Darrell L. Castle/Scott N. Bradley ,0,0,0
Hamilton,23,President,,,Scott Cubbler/Michael Rodriguez ,0,0,0
Hamilton,23,President,,,Cherunda Fox/Roger Kushner ,0,0,0
Hamilton,23,President,,,Tom Hoefling/Steve Schulin ,0,0,0
Hamilton,23,President,,,Laurence Kotlikoff/Edward Leamer ,0,0,0
Hamilton,23,President,,,Jonathan Lee/Jeffrey Erskine,0,0,0
Hamilton,23,President,,,Michael A. Maturen/Juan A. Munoz ,0,0,0
Hamilton,23,President,,,Evan McMullin/Nathan Johnson ,0,0,0
Hamilton,23,President,,,Monica Moorehead/Lamont Lilly ,0,0,0
Hamilton,23,President,,,Robert Morrow/Todd Sanders ,0,0,0
Hamilton,23,President,,,Emidio Soltysik/Angela Walker ,0,0,0
Hamilton,23,President,,,Dale Steffes/Paul E. Case ,0,0,0
Hamilton,23,President,,,Tony Valdivia/Aaron Barriere ,0,0,0
Hamilton,23,U.S. House,25,Republican,Roger Williams,493,311,804
Hamilton,23,U.S. House,25,Democratic,Kathi Thomas,101,74,175
Hamilton,23,U.S. House,25,Libertarian,Loren Marc Schneiderman,16,9,25
Hamilton,23,Railroad Commissioner,,Republican,Wayne Christian,478,310,788
Hamilton,23,Railroad Commissioner,,Democratic,Grady Yarbrough,95,69,164
Hamilton,23,Railroad Commissioner,,Libertarian,Mark Miller,26,13,39
Hamilton,23,Railroad Commissioner,,Green,Martina Salinas,9,2,11
Hamilton,23,State Senate,24,Republican,Dawn Buckingham,496,316,812
Hamilton,23,State Senate,24,Democratic,"Virginia ""Jennie Lou"" Leeder",106,73,179
Hamilton,23,State House,59,Republican,J. D. Sheffield,516,327,843
