county,precinct,office,district,party,candidate,votes,1,2,3,4
Lavaca,0019,"Constable, Precinct No. 1",,DEM,UNDER VOTES,5,4,0,1,0
Lavaca,0001,County Chairman,,DEM,James Thibodeaux,68,22,10,30,6
Lavaca,0008,County Chairman,,DEM,James Thibodeaux,24,3,0,12,9
Lavaca,0016,County Chairman,,DEM,James Thibodeaux,16,2,2,7,5
Lavaca,0019,County Chairman,,DEM,James Thibodeaux,13,6,4,1,2
Lavaca,0023,County Chairman,,DEM,James Thibodeaux,42,6,1,27,8
Lavaca,0029,County Chairman,,DEM,James Thibodeaux,85,18,2,38,27
Lavaca,0030,County Chairman,,DEM,James Thibodeaux,44,4,2,23,15
Lavaca,0031,County Chairman,,DEM,James Thibodeaux,49,12,10,14,13
Lavaca,0032,County Chairman,,DEM,James Thibodeaux,18,2,1,14,1
Lavaca,0001,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0008,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0016,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0019,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0023,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0029,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0030,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0031,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0032,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0001,County Chairman,,DEM,UNDER VOTES,32,6,3,19,4
Lavaca,0008,County Chairman,,DEM,UNDER VOTES,8,3,0,3,2
Lavaca,0016,County Chairman,,DEM,UNDER VOTES,4,0,1,3,0
Lavaca,0019,County Chairman,,DEM,UNDER VOTES,4,3,0,1,0
Lavaca,0023,County Chairman,,DEM,UNDER VOTES,14,3,0,9,2
Lavaca,0029,County Chairman,,DEM,UNDER VOTES,21,5,0,11,5
Lavaca,0030,County Chairman,,DEM,UNDER VOTES,17,3,0,10,4
Lavaca,0031,County Chairman,,DEM,UNDER VOTES,20,6,2,10,2
Lavaca,0032,County Chairman,,DEM,UNDER VOTES,4,0,0,3,1
Lavaca,0001,Proposition 1,,REP,Yes,587,127,101,194,165
Lavaca,0008,Proposition 1,,REP,Yes,154,18,14,56,66
Lavaca,0016,Proposition 1,,REP,Yes,170,20,17,78,55
Lavaca,0019,Proposition 1,,REP,Yes,178,47,44,44,43
Lavaca,0023,Proposition 1,,REP,Yes,242,20,22,129,71
Lavaca,0029,Proposition 1,,REP,Yes,458,34,37,214,173
Lavaca,0030,Proposition 1,,REP,Yes,344,26,18,165,135
Lavaca,0031,Proposition 1,,REP,Yes,326,63,74,75,114
Lavaca,0032,Proposition 1,,REP,Yes,142,14,19,37,72
Lavaca,0001,Proposition 1,,REP,No,230,40,51,71,68
Lavaca,0008,Proposition 1,,REP,No,92,6,15,27,44
Lavaca,0016,Proposition 1,,REP,No,57,2,11,22,22
Lavaca,0019,Proposition 1,,REP,No,48,8,12,13,15
Lavaca,0023,Proposition 1,,REP,No,110,4,10,55,41
Lavaca,0029,Proposition 1,,REP,No,194,23,19,87,65
Lavaca,0030,Proposition 1,,REP,No,144,16,9,67,52
Lavaca,0031,Proposition 1,,REP,No,119,21,25,36,37
Lavaca,0032,Proposition 1,,REP,No,39,5,2,12,20
Lavaca,0001,Proposition 1,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0008,Proposition 1,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0016,Proposition 1,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0019,Proposition 1,,REP,OVER VOTES,1,0,0,1,0
Lavaca,0023,Proposition 1,,REP,OVER VOTES,1,1,0,0,0
Lavaca,0029,Proposition 1,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0030,Proposition 1,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0031,Proposition 1,,REP,OVER VOTES,1,1,0,0,0
Lavaca,0032,Proposition 1,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0001,Proposition 1,,REP,UNDER VOTES,116,17,11,63,25
Lavaca,0008,Proposition 1,,REP,UNDER VOTES,32,2,0,14,16
Lavaca,0016,Proposition 1,,REP,UNDER VOTES,38,4,1,21,12
Lavaca,0019,Proposition 1,,REP,UNDER VOTES,17,4,4,5,4
Lavaca,0023,Proposition 1,,REP,UNDER VOTES,61,4,1,52,4
Lavaca,0029,Proposition 1,,REP,UNDER VOTES,100,5,2,70,23
Lavaca,0030,Proposition 1,,REP,UNDER VOTES,71,4,0,44,23
Lavaca,0031,Proposition 1,,REP,UNDER VOTES,59,20,6,15,18
Lavaca,0032,Proposition 1,,REP,UNDER VOTES,25,4,3,9,9
Lavaca,0001,Proposition 2,,REP,Yes,462,87,101,142,132
Lavaca,0008,Proposition 2,,REP,Yes,156,18,18,46,74
Lavaca,0016,Proposition 2,,REP,Yes,147,15,19,61,52
Lavaca,0019,Proposition 2,,REP,Yes,153,39,34,44,36
Lavaca,0023,Proposition 2,,REP,Yes,224,14,20,120,70
Lavaca,0029,Proposition 2,,REP,Yes,409,31,33,195,150
Lavaca,0030,Proposition 2,,REP,Yes,316,18,22,153,123
Lavaca,0031,Proposition 2,,REP,Yes,281,50,67,70,94
Lavaca,0032,Proposition 2,,REP,Yes,116,11,10,33,62
Lavaca,0001,Proposition 2,,REP,No,373,83,53,133,104
Lavaca,0008,Proposition 2,,REP,No,95,7,10,40,38
Lavaca,0016,Proposition 2,,REP,No,88,10,10,41,27
Lavaca,0019,Proposition 2,,REP,No,75,17,22,14,22
Lavaca,0023,Proposition 2,,REP,No,145,13,12,79,41
Lavaca,0029,Proposition 2,,REP,No,278,29,25,128,96
Lavaca,0030,Proposition 2,,REP,No,194,27,5,99,63
Lavaca,0031,Proposition 2,,REP,No,176,37,32,46,61
Lavaca,0032,Proposition 2,,REP,No,74,12,12,20,30
Lavaca,0001,Proposition 2,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0008,Proposition 2,,REP,OVER VOTES,1,0,0,1,0
Lavaca,0016,Proposition 2,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0019,Proposition 2,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0023,Proposition 2,,REP,OVER VOTES,1,0,0,1,0
Lavaca,0029,Proposition 2,,REP,OVER VOTES,1,0,0,1,0
Lavaca,0030,Proposition 2,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0031,Proposition 2,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0032,Proposition 2,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0001,Proposition 2,,REP,UNDER VOTES,98,14,9,53,22
Lavaca,0008,Proposition 2,,REP,UNDER VOTES,26,1,1,10,14
Lavaca,0016,Proposition 2,,REP,UNDER VOTES,30,1,0,19,10
Lavaca,0019,Proposition 2,,REP,UNDER VOTES,16,3,4,5,4
Lavaca,0023,Proposition 2,,REP,UNDER VOTES,44,2,1,36,5
Lavaca,0029,Proposition 2,,REP,UNDER VOTES,64,2,0,47,15
Lavaca,0030,Proposition 2,,REP,UNDER VOTES,49,1,0,24,24
Lavaca,0031,Proposition 2,,REP,UNDER VOTES,48,18,6,10,14
Lavaca,0032,Proposition 2,,REP,UNDER VOTES,16,0,2,5,9
Lavaca,0001,Proposition 3,,REP,Yes,671,135,126,219,191
Lavaca,0008,Proposition 3,,REP,Yes,204,21,22,67,94
Lavaca,0016,Proposition 3,,REP,Yes,196,22,21,90,63
Lavaca,0019,Proposition 3,,REP,Yes,201,48,49,52,52
Lavaca,0023,Proposition 3,,REP,Yes,299,24,28,155,92
Lavaca,0029,Proposition 3,,REP,Yes,565,47,45,278,195
Lavaca,0030,Proposition 3,,REP,Yes,415,34,23,210,148
Lavaca,0031,Proposition 3,,REP,Yes,363,69,83,85,126
Lavaca,0032,Proposition 3,,REP,Yes,166,22,18,46,80
Lavaca,0001,Proposition 3,,REP,No,151,33,24,53,41
Lavaca,0008,Proposition 3,,REP,No,43,4,5,20,14
Lavaca,0016,Proposition 3,,REP,No,37,3,8,13,13
Lavaca,0019,Proposition 3,,REP,No,27,6,8,6,7
Lavaca,0023,Proposition 3,,REP,No,60,2,4,36,18
Lavaca,0029,Proposition 3,,REP,No,115,11,11,46,47
Lavaca,0030,Proposition 3,,REP,No,88,10,4,38,36
Lavaca,0031,Proposition 3,,REP,No,72,14,15,21,22
Lavaca,0032,Proposition 3,,REP,No,22,1,3,5,13
Lavaca,0001,Proposition 3,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0008,Proposition 3,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0016,Proposition 3,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0019,Proposition 3,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0023,Proposition 3,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0029,Proposition 3,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0030,Proposition 3,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0031,Proposition 3,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0032,Proposition 3,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0001,Proposition 3,,REP,UNDER VOTES,111,16,13,56,26
Lavaca,0008,Proposition 3,,REP,UNDER VOTES,31,1,2,10,18
Lavaca,0016,Proposition 3,,REP,UNDER VOTES,32,1,0,18,13
Lavaca,0019,Proposition 3,,REP,UNDER VOTES,16,5,3,5,3
Lavaca,0023,Proposition 3,,REP,UNDER VOTES,55,3,1,45,6
Lavaca,0029,Proposition 3,,REP,UNDER VOTES,72,4,2,47,19
Lavaca,0030,Proposition 3,,REP,UNDER VOTES,56,2,0,28,26
Lavaca,0031,Proposition 3,,REP,UNDER VOTES,70,22,7,20,21
Lavaca,0032,Proposition 3,,REP,UNDER VOTES,18,0,3,7,8
Lavaca,0001,Proposition 4,,REP,Yes,770,153,145,256,216
Lavaca,0008,Proposition 4,,REP,Yes,234,25,25,81,103
Lavaca,0016,Proposition 4,,REP,Yes,231,25,29,98,79
Lavaca,0019,Proposition 4,,REP,Yes,217,51,56,53,57
Lavaca,0023,Proposition 4,,REP,Yes,348,27,30,182,109
Lavaca,0029,Proposition 4,,REP,Yes,626,52,53,290,231
Lavaca,0030,Proposition 4,,REP,Yes,481,41,27,231,182
Lavaca,0031,Proposition 4,,REP,Yes,431,79,97,107,148
Lavaca,0032,Proposition 4,,REP,Yes,178,20,21,49,88
Lavaca,0001,Proposition 4,,REP,No,51,16,5,19,11
Lavaca,0008,Proposition 4,,REP,No,14,1,2,7,4
Lavaca,0016,Proposition 4,,REP,No,8,0,0,6,2
Lavaca,0019,Proposition 4,,REP,No,6,3,0,3,0
Lavaca,0023,Proposition 4,,REP,No,16,0,2,12,2
Lavaca,0029,Proposition 4,,REP,No,48,5,4,25,14
Lavaca,0030,Proposition 4,,REP,No,22,3,0,12,7
Lavaca,0031,Proposition 4,,REP,No,20,5,4,4,7
Lavaca,0032,Proposition 4,,REP,No,12,3,0,3,6
Lavaca,0001,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0008,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0016,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0019,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0023,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0029,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0030,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0031,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0032,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Lavaca,0001,Proposition 4,,REP,UNDER VOTES,112,15,13,53,31
Lavaca,0008,Proposition 4,,REP,UNDER VOTES,30,0,2,9,19
Lavaca,0016,Proposition 4,,REP,UNDER VOTES,26,1,0,17,8
Lavaca,0019,Proposition 4,,REP,UNDER VOTES,21,5,4,7,5
Lavaca,0023,Proposition 4,,REP,UNDER VOTES,50,2,1,42,5
Lavaca,0029,Proposition 4,,REP,UNDER VOTES,78,5,1,56,16
Lavaca,0030,Proposition 4,,REP,UNDER VOTES,56,2,0,33,21
Lavaca,0031,Proposition 4,,REP,UNDER VOTES,54,21,4,15,14
Lavaca,0032,Proposition 4,,REP,UNDER VOTES,16,0,3,6,7
Lavaca,0001,Referenda Item #1,,DEM,For,66,19,13,25,9
Lavaca,0008,Referenda Item #1,,DEM,For,26,6,0,10,10
Lavaca,0016,Referenda Item #1,,DEM,For,15,1,1,8,5
Lavaca,0019,Referenda Item #1,,DEM,For,9,5,2,1,1
Lavaca,0023,Referenda Item #1,,DEM,For,44,8,1,27,8
Lavaca,0029,Referenda Item #1,,DEM,For,78,17,2,32,27
Lavaca,0030,Referenda Item #1,,DEM,For,50,7,1,26,16
Lavaca,0031,Referenda Item #1,,DEM,For,50,15,11,13,11
Lavaca,0032,Referenda Item #1,,DEM,For,12,1,1,8,2
Lavaca,0001,Referenda Item #1,,DEM,Against,15,4,0,11,0
Lavaca,0008,Referenda Item #1,,DEM,Against,4,0,0,3,1
Lavaca,0016,Referenda Item #1,,DEM,Against,3,0,2,1,0
Lavaca,0019,Referenda Item #1,,DEM,Against,5,1,2,1,1
Lavaca,0023,Referenda Item #1,,DEM,Against,7,1,0,4,2
Lavaca,0029,Referenda Item #1,,DEM,Against,16,2,0,10,4
Lavaca,0030,Referenda Item #1,,DEM,Against,9,0,1,5,3
Lavaca,0031,Referenda Item #1,,DEM,Against,8,0,1,5,2
Lavaca,0032,Referenda Item #1,,DEM,Against,8,1,0,7,0
Lavaca,0001,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0008,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0016,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0019,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0023,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0029,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0030,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0031,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0032,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0001,Referenda Item #1,,DEM,UNDER VOTES,19,5,0,13,1
Lavaca,0008,Referenda Item #1,,DEM,UNDER VOTES,2,0,0,2,0
Lavaca,0016,Referenda Item #1,,DEM,UNDER VOTES,2,1,0,1,0
Lavaca,0019,Referenda Item #1,,DEM,UNDER VOTES,3,3,0,0,0
Lavaca,0023,Referenda Item #1,,DEM,UNDER VOTES,5,0,0,5,0
Lavaca,0029,Referenda Item #1,,DEM,UNDER VOTES,12,4,0,7,1
Lavaca,0030,Referenda Item #1,,DEM,UNDER VOTES,2,0,0,2,0
Lavaca,0031,Referenda Item #1,,DEM,UNDER VOTES,11,3,0,6,2
Lavaca,0032,Referenda Item #1,,DEM,UNDER VOTES,2,0,0,2,0
Lavaca,0001,Referenda Item #2,,DEM,For,65,20,12,26,7
Lavaca,0008,Referenda Item #2,,DEM,For,27,6,0,11,10
Lavaca,0016,Referenda Item #2,,DEM,For,14,1,2,7,4
Lavaca,0019,Referenda Item #2,,DEM,For,13,6,4,1,2
Lavaca,0023,Referenda Item #2,,DEM,For,49,9,1,30,9
Lavaca,0029,Referenda Item #2,,DEM,For,83,20,2,32,29
Lavaca,0030,Referenda Item #2,,DEM,For,51,6,2,25,18
Lavaca,0031,Referenda Item #2,,DEM,For,49,12,12,15,10
Lavaca,0032,Referenda Item #2,,DEM,For,14,1,1,10,2
Lavaca,0001,Referenda Item #2,,DEM,Against,10,2,0,6,2
Lavaca,0008,Referenda Item #2,,DEM,Against,2,0,0,1,1
Lavaca,0016,Referenda Item #2,,DEM,Against,3,0,1,1,1
Lavaca,0019,Referenda Item #2,,DEM,Against,2,1,0,1,0
Lavaca,0023,Referenda Item #2,,DEM,Against,3,0,0,2,1
Lavaca,0029,Referenda Item #2,,DEM,Against,10,1,0,7,2
Lavaca,0030,Referenda Item #2,,DEM,Against,4,0,0,3,1
Lavaca,0031,Referenda Item #2,,DEM,Against,6,1,0,2,3
Lavaca,0032,Referenda Item #2,,DEM,Against,5,1,0,4,0
Lavaca,0001,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0008,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0016,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0019,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0023,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0029,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0030,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0031,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0032,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0001,Referenda Item #2,,DEM,UNDER VOTES,25,6,1,17,1
Lavaca,0008,Referenda Item #2,,DEM,UNDER VOTES,3,0,0,3,0
Lavaca,0016,Referenda Item #2,,DEM,UNDER VOTES,3,1,0,2,0
Lavaca,0019,Referenda Item #2,,DEM,UNDER VOTES,2,2,0,0,0
Lavaca,0023,Referenda Item #2,,DEM,UNDER VOTES,4,0,0,4,0
Lavaca,0029,Referenda Item #2,,DEM,UNDER VOTES,13,2,0,10,1
Lavaca,0030,Referenda Item #2,,DEM,UNDER VOTES,6,1,0,5,0
Lavaca,0031,Referenda Item #2,,DEM,UNDER VOTES,14,5,0,7,2
Lavaca,0032,Referenda Item #2,,DEM,UNDER VOTES,3,0,0,3,0
Lavaca,0001,Referenda Item #3,,DEM,For,59,19,12,22,6
Lavaca,0008,Referenda Item #3,,DEM,For,25,6,0,9,10
Lavaca,0016,Referenda Item #3,,DEM,For,15,1,3,7,4
Lavaca,0019,Referenda Item #3,,DEM,For,11,7,3,0,1
Lavaca,0023,Referenda Item #3,,DEM,For,42,9,1,22,10
Lavaca,0029,Referenda Item #3,,DEM,For,81,19,2,33,27
Lavaca,0030,Referenda Item #3,,DEM,For,47,6,2,22,17
Lavaca,0031,Referenda Item #3,,DEM,For,50,11,12,15,12
Lavaca,0032,Referenda Item #3,,DEM,For,13,1,1,9,2
Lavaca,0001,Referenda Item #3,,DEM,Against,16,3,1,9,3
Lavaca,0008,Referenda Item #3,,DEM,Against,3,0,0,2,1
Lavaca,0016,Referenda Item #3,,DEM,Against,2,0,0,1,1
Lavaca,0019,Referenda Item #3,,DEM,Against,5,1,1,2,1
Lavaca,0023,Referenda Item #3,,DEM,Against,7,0,0,7,0
Lavaca,0029,Referenda Item #3,,DEM,Against,12,2,0,7,3
Lavaca,0030,Referenda Item #3,,DEM,Against,7,0,0,6,1
Lavaca,0031,Referenda Item #3,,DEM,Against,6,2,0,3,1
Lavaca,0032,Referenda Item #3,,DEM,Against,6,1,0,5,0
Lavaca,0001,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0008,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0016,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0019,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0023,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0029,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0030,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0031,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0032,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0001,Referenda Item #3,,DEM,UNDER VOTES,25,6,0,18,1
Lavaca,0008,Referenda Item #3,,DEM,UNDER VOTES,4,0,0,4,0
Lavaca,0016,Referenda Item #3,,DEM,UNDER VOTES,3,1,0,2,0
Lavaca,0019,Referenda Item #3,,DEM,UNDER VOTES,1,1,0,0,0
Lavaca,0023,Referenda Item #3,,DEM,UNDER VOTES,7,0,0,7,0
Lavaca,0029,Referenda Item #3,,DEM,UNDER VOTES,13,2,0,9,2
Lavaca,0030,Referenda Item #3,,DEM,UNDER VOTES,7,1,0,5,1
Lavaca,0031,Referenda Item #3,,DEM,UNDER VOTES,13,5,0,6,2
Lavaca,0032,Referenda Item #3,,DEM,UNDER VOTES,3,0,0,3,0
Lavaca,0001,Referenda Item #4,,DEM,For,74,20,13,32,9
Lavaca,0008,Referenda Item #4,,DEM,For,23,6,0,8,9
Lavaca,0016,Referenda Item #4,,DEM,For,15,1,0,9,5
Lavaca,0019,Referenda Item #4,,DEM,For,14,7,4,1,2
Lavaca,0023,Referenda Item #4,,DEM,For,43,8,1,24,10
Lavaca,0029,Referenda Item #4,,DEM,For,82,21,2,30,29
Lavaca,0030,Referenda Item #4,,DEM,For,43,4,2,19,18
Lavaca,0031,Referenda Item #4,,DEM,For,48,12,11,13,12
Lavaca,0032,Referenda Item #4,,DEM,For,13,1,1,9,2
Lavaca,0001,Referenda Item #4,,DEM,Against,5,2,0,3,0
Lavaca,0008,Referenda Item #4,,DEM,Against,6,0,0,4,2
Lavaca,0016,Referenda Item #4,,DEM,Against,2,0,2,0,0
Lavaca,0019,Referenda Item #4,,DEM,Against,2,1,0,1,0
Lavaca,0023,Referenda Item #4,,DEM,Against,8,1,0,7,0
Lavaca,0029,Referenda Item #4,,DEM,Against,9,0,0,7,2
Lavaca,0030,Referenda Item #4,,DEM,Against,10,0,0,10,0
Lavaca,0031,Referenda Item #4,,DEM,Against,6,1,1,3,1
Lavaca,0032,Referenda Item #4,,DEM,Against,6,1,0,5,0
Lavaca,0001,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0008,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0016,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0019,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0023,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0029,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0030,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0031,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0032,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0001,Referenda Item #4,,DEM,UNDER VOTES,21,6,0,14,1
Lavaca,0008,Referenda Item #4,,DEM,UNDER VOTES,3,0,0,3,0
Lavaca,0016,Referenda Item #4,,DEM,UNDER VOTES,3,1,1,1,0
Lavaca,0019,Referenda Item #4,,DEM,UNDER VOTES,1,1,0,0,0
Lavaca,0023,Referenda Item #4,,DEM,UNDER VOTES,5,0,0,5,0
Lavaca,0029,Referenda Item #4,,DEM,UNDER VOTES,15,2,0,12,1
Lavaca,0030,Referenda Item #4,,DEM,UNDER VOTES,8,3,0,4,1
Lavaca,0031,Referenda Item #4,,DEM,UNDER VOTES,15,5,0,8,2
Lavaca,0032,Referenda Item #4,,DEM,UNDER VOTES,3,0,0,3,0
Lavaca,0001,Referenda Item #5,,DEM,For,66,17,12,29,8
Lavaca,0008,Referenda Item #5,,DEM,For,25,6,0,10,9
Lavaca,0016,Referenda Item #5,,DEM,For,16,1,2,8,5
Lavaca,0019,Referenda Item #5,,DEM,For,14,7,4,1,2
Lavaca,0023,Referenda Item #5,,DEM,For,41,8,1,25,7
Lavaca,0029,Referenda Item #5,,DEM,For,74,16,2,32,24
Lavaca,0030,Referenda Item #5,,DEM,For,42,5,2,22,13
Lavaca,0031,Referenda Item #5,,DEM,For,37,9,12,9,7
Lavaca,0032,Referenda Item #5,,DEM,For,13,1,1,9,2
Lavaca,0001,Referenda Item #5,,DEM,Against,13,5,1,6,1
Lavaca,0008,Referenda Item #5,,DEM,Against,4,0,0,2,2
Lavaca,0016,Referenda Item #5,,DEM,Against,1,0,1,0,0
Lavaca,0019,Referenda Item #5,,DEM,Against,2,1,0,1,0
Lavaca,0023,Referenda Item #5,,DEM,Against,10,1,0,6,3
Lavaca,0029,Referenda Item #5,,DEM,Against,21,6,0,8,7
Lavaca,0030,Referenda Item #5,,DEM,Against,13,1,0,6,6
Lavaca,0031,Referenda Item #5,,DEM,Against,19,5,0,8,6
Lavaca,0032,Referenda Item #5,,DEM,Against,6,1,0,5,0
Lavaca,0001,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0008,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0016,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0019,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0023,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0029,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0030,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0031,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0032,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0001,Referenda Item #5,,DEM,UNDER VOTES,21,6,0,14,1
Lavaca,0008,Referenda Item #5,,DEM,UNDER VOTES,3,0,0,3,0
Lavaca,0016,Referenda Item #5,,DEM,UNDER VOTES,3,1,0,2,0
Lavaca,0019,Referenda Item #5,,DEM,UNDER VOTES,1,1,0,0,0
Lavaca,0023,Referenda Item #5,,DEM,UNDER VOTES,5,0,0,5,0
Lavaca,0029,Referenda Item #5,,DEM,UNDER VOTES,11,1,0,9,1
Lavaca,0030,Referenda Item #5,,DEM,UNDER VOTES,6,1,0,5,0
Lavaca,0031,Referenda Item #5,,DEM,UNDER VOTES,13,4,0,7,2
Lavaca,0032,Referenda Item #5,,DEM,UNDER VOTES,3,0,0,3,0
Lavaca,0001,Referenda Item #6,,DEM,For,58,18,12,23,5
Lavaca,0008,Referenda Item #6,,DEM,For,24,6,0,10,8
Lavaca,0016,Referenda Item #6,,DEM,For,11,1,1,6,3
Lavaca,0019,Referenda Item #6,,DEM,For,13,8,4,0,1
Lavaca,0023,Referenda Item #6,,DEM,For,42,9,1,26,6
Lavaca,0029,Referenda Item #6,,DEM,For,76,17,2,33,24
Lavaca,0030,Referenda Item #6,,DEM,For,47,5,2,21,19
Lavaca,0031,Referenda Item #6,,DEM,For,46,12,12,12,10
Lavaca,0032,Referenda Item #6,,DEM,For,10,0,0,8,2
Lavaca,0001,Referenda Item #6,,DEM,Against,18,4,1,9,4
Lavaca,0008,Referenda Item #6,,DEM,Against,5,0,0,2,3
Lavaca,0016,Referenda Item #6,,DEM,Against,5,0,1,2,2
Lavaca,0019,Referenda Item #6,,DEM,Against,3,0,0,2,1
Lavaca,0023,Referenda Item #6,,DEM,Against,10,0,0,6,4
Lavaca,0029,Referenda Item #6,,DEM,Against,18,4,0,7,7
Lavaca,0030,Referenda Item #6,,DEM,Against,8,1,0,7,0
Lavaca,0031,Referenda Item #6,,DEM,Against,10,2,0,5,3
Lavaca,0032,Referenda Item #6,,DEM,Against,9,2,1,6,0
Lavaca,0001,Referenda Item #6,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0008,Referenda Item #6,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0016,Referenda Item #6,,DEM,OVER VOTES,0,0,0,0,0
Lavaca,0019,Referenda Item #6,,DEM,OVER VOTES,0,0,0,0,0
