county,precinct,office,district,party,candidate,votes,early_voting,absentee,election_day,provisional
Lamar,1A3B,Railroad Commissioner,,REP,Weston Martinez,24,11,1,12,0
Lamar,1A5A,Railroad Commissioner,,REP,Weston Martinez,16,8,0,8,0
Lamar,001C,Railroad Commissioner,,REP,Weston Martinez,4,2,0,2,0
Lamar,001E,Railroad Commissioner,,REP,Weston Martinez,14,4,0,10,0
Lamar,001F,Railroad Commissioner,,REP,Weston Martinez,16,10,0,6,0
Lamar,001H,Railroad Commissioner,,REP,Weston Martinez,7,4,0,3,0
Lamar,001I,Railroad Commissioner,,REP,Weston Martinez,8,3,0,5,0
Lamar,2A1A,Railroad Commissioner,,REP,Weston Martinez,1,0,0,1,0
Lamar,2C3A,Railroad Commissioner,,REP,Weston Martinez,19,11,0,8,0
Lamar,002D,Railroad Commissioner,,REP,Weston Martinez,1,0,0,1,0
Lamar,002E,Railroad Commissioner,,REP,Weston Martinez,4,0,0,4,0
Lamar,002F,Railroad Commissioner,,REP,Weston Martinez,6,1,1,4,0
Lamar,002G,Railroad Commissioner,,REP,Weston Martinez,3,0,0,3,0
Lamar,3C7G,Railroad Commissioner,,REP,Weston Martinez,39,18,1,20,0
Lamar,003D,Railroad Commissioner,,REP,Weston Martinez,10,4,0,6,0
Lamar,003E,Railroad Commissioner,,REP,Weston Martinez,36,17,2,17,0
Lamar,003F,Railroad Commissioner,,REP,Weston Martinez,2,1,0,1,0
Lamar,003G,Railroad Commissioner,,REP,Weston Martinez,6,2,1,3,0
Lamar,3H3C,Railroad Commissioner,,REP,Weston Martinez,9,5,0,4,0
Lamar,003I,Railroad Commissioner,,REP,Weston Martinez,25,7,3,15,0
Lamar,4A6E,Railroad Commissioner,,REP,Weston Martinez,23,9,1,13,0
Lamar,004B,Railroad Commissioner,,REP,Weston Martinez,13,6,0,7,0
Lamar,004D,Railroad Commissioner,,REP,Weston Martinez,4,3,1,0,0
Lamar,004E,Railroad Commissioner,,REP,Weston Martinez,15,6,0,9,0
Lamar,004F,Railroad Commissioner,,REP,Weston Martinez,36,16,2,18,0
Lamar,004G,Railroad Commissioner,,REP,Weston Martinez,41,20,2,19,0
Lamar,1A3B,Railroad Commissioner,,REP,OVER VOTES,1,1,0,0,0
Lamar,1A5A,Railroad Commissioner,,REP,OVER VOTES,1,0,0,1,0
Lamar,001C,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,001E,Railroad Commissioner,,REP,OVER VOTES,1,0,0,1,0
Lamar,001F,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,001H,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,001I,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,2A1A,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,2C3A,Railroad Commissioner,,REP,OVER VOTES,1,0,1,0,0
Lamar,002D,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,002E,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,002F,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,002G,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,3C7G,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,003D,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,003E,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,003F,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,003G,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,3H3C,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,003I,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,4A6E,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,004B,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,004D,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,004E,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,004F,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,004G,Railroad Commissioner,,REP,OVER VOTES,0,0,0,0,0
Lamar,1A3B,Railroad Commissioner,,REP,UNDER VOTES,245,130,19,96,0
Lamar,1A5A,Railroad Commissioner,,REP,UNDER VOTES,64,34,5,25,0
Lamar,001C,Railroad Commissioner,,REP,UNDER VOTES,34,10,1,23,0
Lamar,001E,Railroad Commissioner,,REP,UNDER VOTES,76,11,2,63,0
Lamar,001F,Railroad Commissioner,,REP,UNDER VOTES,121,33,6,82,0
Lamar,001H,Railroad Commissioner,,REP,UNDER VOTES,56,24,5,27,0
Lamar,001I,Railroad Commissioner,,REP,UNDER VOTES,56,15,2,38,1
Lamar,2A1A,Railroad Commissioner,,REP,UNDER VOTES,23,7,0,16,0
Lamar,2C3A,Railroad Commissioner,,REP,UNDER VOTES,85,30,6,49,0
Lamar,002D,Railroad Commissioner,,REP,UNDER VOTES,60,15,3,42,0
Lamar,002E,Railroad Commissioner,,REP,UNDER VOTES,64,14,2,48,0
Lamar,002F,Railroad Commissioner,,REP,UNDER VOTES,13,2,0,11,0
Lamar,002G,Railroad Commissioner,,REP,UNDER VOTES,53,23,1,29,0
Lamar,3C7G,Railroad Commissioner,,REP,UNDER VOTES,256,122,16,118,0
Lamar,003D,Railroad Commissioner,,REP,UNDER VOTES,87,28,4,55,0
Lamar,003E,Railroad Commissioner,,REP,UNDER VOTES,151,68,6,76,1
Lamar,003F,Railroad Commissioner,,REP,UNDER VOTES,52,25,1,25,1
Lamar,003G,Railroad Commissioner,,REP,UNDER VOTES,58,28,0,30,0
Lamar,3H3C,Railroad Commissioner,,REP,UNDER VOTES,43,21,9,13,0
Lamar,003I,Railroad Commissioner,,REP,UNDER VOTES,171,77,7,87,0
Lamar,4A6E,Railroad Commissioner,,REP,UNDER VOTES,134,70,10,54,0
Lamar,004B,Railroad Commissioner,,REP,UNDER VOTES,159,41,5,113,0
Lamar,004D,Railroad Commissioner,,REP,UNDER VOTES,152,31,2,119,0
Lamar,004E,Railroad Commissioner,,REP,UNDER VOTES,115,44,4,67,0
Lamar,004F,Railroad Commissioner,,REP,UNDER VOTES,176,73,2,101,0
Lamar,004G,Railroad Commissioner,,REP,UNDER VOTES,244,124,4,116,0
Lamar,1A3B,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,311,162,29,120,0
Lamar,1A5A,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,135,71,13,51,0
Lamar,001C,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,51,18,7,26,0
Lamar,001E,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,92,27,3,62,0
Lamar,001F,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,198,73,11,114,0
Lamar,001H,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,90,29,5,56,0
Lamar,001I,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,53,22,1,30,0
Lamar,2A1A,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,43,23,4,16,0
Lamar,2C3A,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,162,68,15,79,0
Lamar,002D,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,72,16,6,50,0
Lamar,002E,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,71,23,4,44,0
Lamar,002F,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,27,2,3,22,0
Lamar,002G,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,84,33,7,44,0
Lamar,3C7G,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,343,192,35,116,0
Lamar,003D,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,131,47,7,77,0
Lamar,003E,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,206,86,9,111,0
Lamar,003F,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,76,20,3,53,0
Lamar,003G,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,87,33,3,51,0
Lamar,3H3C,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,76,42,7,27,0
Lamar,003I,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,188,89,18,81,0
Lamar,4A6E,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,219,125,26,68,0
Lamar,004B,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,215,71,30,114,0
Lamar,004D,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,164,53,6,105,0
Lamar,004E,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,118,40,11,67,0
Lamar,004F,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,233,110,29,94,0
Lamar,004G,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,230,104,12,114,0
Lamar,1A3B,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,312,161,13,138,0
Lamar,1A5A,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,106,46,11,48,1
Lamar,001C,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,55,23,3,29,0
Lamar,001E,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,100,27,8,65,0
Lamar,001F,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,202,49,14,139,0
Lamar,001H,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,92,27,3,62,0
Lamar,001I,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,71,20,4,47,0
Lamar,2A1A,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,31,12,4,15,0
Lamar,2C3A,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,167,56,10,101,0
Lamar,002D,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,74,21,3,50,0
Lamar,002E,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,88,38,6,44,0
Lamar,002F,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,33,7,0,26,0
Lamar,002G,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,70,25,4,41,0
Lamar,3C7G,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,373,153,57,163,0
Lamar,003D,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,125,41,12,72,0
Lamar,003E,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,241,113,4,124,0
Lamar,003F,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,83,20,4,58,1
Lamar,003G,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,102,39,5,58,0
Lamar,3H3C,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,87,49,12,26,0
Lamar,003I,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,223,104,18,99,2
Lamar,4A6E,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,209,96,17,96,0
Lamar,004B,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,250,73,7,169,1
Lamar,004D,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,233,63,14,156,0
Lamar,004E,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,153,37,5,111,0
Lamar,004F,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,267,95,14,158,0
Lamar,004G,"Justice, Supreme Court, Place 3",,REP,Michael Massengale,306,134,12,159,1
Lamar,1A3B,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,1,1,0,0,0
Lamar,1A5A,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,001C,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,001E,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,1,0,0,1,0
Lamar,001F,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,001H,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,001I,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,2A1A,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,2C3A,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,1,0,0,1,0
Lamar,002D,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,002E,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,002F,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,002G,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,3C7G,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,003D,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,003E,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,003F,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,003G,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,3H3C,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,003I,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,4A6E,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,004B,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,004D,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,004E,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,004F,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,004G,"Justice, Supreme Court, Place 3",,REP,OVER VOTES,0,0,0,0,0
Lamar,1A3B,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,218,117,19,82,0
Lamar,1A5A,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,52,22,4,26,0
Lamar,001C,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,35,10,1,24,0
Lamar,001E,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,74,12,2,60,0
Lamar,001F,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,115,31,7,77,0
Lamar,001H,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,51,17,5,29,0
Lamar,001I,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,48,13,2,32,1
Lamar,2A1A,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,18,8,0,10,0
Lamar,2C3A,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,87,31,8,48,0
Lamar,002D,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,58,13,2,43,0
Lamar,002E,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,57,14,1,42,0
Lamar,002F,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,14,6,0,8,0
Lamar,002G,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,52,22,0,30,0
Lamar,3C7G,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,233,114,13,106,0
Lamar,003D,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,75,24,1,50,0
Lamar,003E,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,131,53,11,66,1
Lamar,003F,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,53,18,2,33,0
Lamar,003G,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,58,26,0,32,0
Lamar,3H3C,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,34,19,4,11,0
Lamar,003I,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,142,66,9,67,0
Lamar,4A6E,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,129,60,11,58,0
Lamar,004B,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,138,41,8,89,0
Lamar,004D,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,135,22,1,112,0
Lamar,004E,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,115,43,4,68,0
Lamar,004F,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,167,66,2,99,0
Lamar,004G,"Justice, Supreme Court, Place 3",,REP,UNDER VOTES,212,101,6,105,0
Lamar,1A3B,"Justice, Supreme Court, Place 5",,REP,Rick Green,316,165,20,131,0
Lamar,1A5A,"Justice, Supreme Court, Place 5",,REP,Rick Green,118,50,12,56,0
Lamar,001C,"Justice, Supreme Court, Place 5",,REP,Rick Green,47,15,8,24,0
Lamar,001E,"Justice, Supreme Court, Place 5",,REP,Rick Green,107,31,9,67,0
Lamar,001F,"Justice, Supreme Court, Place 5",,REP,Rick Green,199,64,9,126,0
Lamar,001H,"Justice, Supreme Court, Place 5",,REP,Rick Green,102,24,4,74,0
Lamar,001I,"Justice, Supreme Court, Place 5",,REP,Rick Green,68,26,2,40,0
Lamar,2A1A,"Justice, Supreme Court, Place 5",,REP,Rick Green,46,24,7,15,0
Lamar,2C3A,"Justice, Supreme Court, Place 5",,REP,Rick Green,172,57,15,100,0
Lamar,002D,"Justice, Supreme Court, Place 5",,REP,Rick Green,95,27,4,64,0
Lamar,002E,"Justice, Supreme Court, Place 5",,REP,Rick Green,78,36,4,38,0
Lamar,002F,"Justice, Supreme Court, Place 5",,REP,Rick Green,31,4,2,25,0
Lamar,002G,"Justice, Supreme Court, Place 5",,REP,Rick Green,85,29,5,51,0
Lamar,3C7G,"Justice, Supreme Court, Place 5",,REP,Rick Green,373,180,39,154,0
Lamar,003D,"Justice, Supreme Court, Place 5",,REP,Rick Green,145,55,10,80,0
Lamar,003E,"Justice, Supreme Court, Place 5",,REP,Rick Green,216,94,7,115,0
Lamar,003F,"Justice, Supreme Court, Place 5",,REP,Rick Green,66,17,3,45,1
Lamar,003G,"Justice, Supreme Court, Place 5",,REP,Rick Green,92,42,5,45,0
Lamar,3H3C,"Justice, Supreme Court, Place 5",,REP,Rick Green,89,48,10,31,0
Lamar,003I,"Justice, Supreme Court, Place 5",,REP,Rick Green,208,105,19,84,0
Lamar,4A6E,"Justice, Supreme Court, Place 5",,REP,Rick Green,193,102,20,71,0
Lamar,004B,"Justice, Supreme Court, Place 5",,REP,Rick Green,238,75,24,139,0
Lamar,004D,"Justice, Supreme Court, Place 5",,REP,Rick Green,220,60,10,150,0
Lamar,004E,"Justice, Supreme Court, Place 5",,REP,Rick Green,172,46,12,114,0
Lamar,004F,"Justice, Supreme Court, Place 5",,REP,Rick Green,267,113,22,132,0
Lamar,004G,"Justice, Supreme Court, Place 5",,REP,Rick Green,267,115,14,138,0
Lamar,1A3B,"Justice, Supreme Court, Place 5",,REP,Paul Green,275,149,16,110,0
Lamar,1A5A,"Justice, Supreme Court, Place 5",,REP,Paul Green,101,49,8,43,1
Lamar,001C,"Justice, Supreme Court, Place 5",,REP,Paul Green,54,24,2,28,0
Lamar,001E,"Justice, Supreme Court, Place 5",,REP,Paul Green,78,22,2,54,0
Lamar,001F,"Justice, Supreme Court, Place 5",,REP,Paul Green,167,51,12,104,0
Lamar,001H,"Justice, Supreme Court, Place 5",,REP,Paul Green,73,26,4,43,0
Lamar,001I,"Justice, Supreme Court, Place 5",,REP,Paul Green,51,13,3,35,0
Lamar,2A1A,"Justice, Supreme Court, Place 5",,REP,Paul Green,22,9,1,12,0
Lamar,2C3A,"Justice, Supreme Court, Place 5",,REP,Paul Green,148,59,10,79,0
Lamar,002D,"Justice, Supreme Court, Place 5",,REP,Paul Green,47,9,4,34,0
Lamar,002E,"Justice, Supreme Court, Place 5",,REP,Paul Green,73,22,5,46,0
Lamar,002F,"Justice, Supreme Court, Place 5",,REP,Paul Green,25,6,1,18,0
Lamar,002G,"Justice, Supreme Court, Place 5",,REP,Paul Green,70,29,6,35,0
Lamar,3C7G,"Justice, Supreme Court, Place 5",,REP,Paul Green,286,139,44,103,0
Lamar,003D,"Justice, Supreme Court, Place 5",,REP,Paul Green,90,27,7,56,0
Lamar,003E,"Justice, Supreme Court, Place 5",,REP,Paul Green,201,89,8,104,0
Lamar,003F,"Justice, Supreme Court, Place 5",,REP,Paul Green,77,18,4,55,0
Lamar,003G,"Justice, Supreme Court, Place 5",,REP,Paul Green,84,27,2,55,0
Lamar,3H3C,"Justice, Supreme Court, Place 5",,REP,Paul Green,65,38,6,21,0
Lamar,003I,"Justice, Supreme Court, Place 5",,REP,Paul Green,175,76,13,84,2
Lamar,4A6E,"Justice, Supreme Court, Place 5",,REP,Paul Green,209,105,20,84,0
Lamar,004B,"Justice, Supreme Court, Place 5",,REP,Paul Green,187,56,10,120,1
Lamar,004D,"Justice, Supreme Court, Place 5",,REP,Paul Green,153,48,7,98,0
Lamar,004E,"Justice, Supreme Court, Place 5",,REP,Paul Green,85,26,4,55,0
Lamar,004F,"Justice, Supreme Court, Place 5",,REP,Paul Green,206,81,14,111,0
Lamar,004G,"Justice, Supreme Court, Place 5",,REP,Paul Green,218,103,7,107,1
Lamar,1A3B,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,1,1,0,0,0
Lamar,1A5A,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,001C,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,001E,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,1,0,0,1,0
Lamar,001F,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,001H,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,001I,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,2A1A,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,2C3A,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,002D,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,002E,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,002F,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,002G,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,3C7G,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,003D,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,003E,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,003F,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,003G,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,3H3C,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,003I,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,4A6E,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,004B,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,004D,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,004E,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,004F,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,004G,"Justice, Supreme Court, Place 5",,REP,OVER VOTES,0,0,0,0,0
Lamar,1A3B,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,250,126,25,99,0
Lamar,1A5A,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,74,40,8,26,0
Lamar,001C,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,40,12,1,27,0
Lamar,001E,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,81,13,2,66,0
Lamar,001F,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,149,38,11,100,0
Lamar,001H,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,58,23,5,30,0
Lamar,001I,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,53,16,2,34,1
Lamar,2A1A,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,24,10,0,14,0
Lamar,2C3A,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,97,39,8,50,0
Lamar,002D,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,62,14,3,45,0
Lamar,002E,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,65,17,2,46,0
Lamar,002F,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,18,5,0,13,0
Lamar,002G,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,51,22,0,29,0
Lamar,3C7G,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,290,140,22,128,0
Lamar,003D,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,96,30,3,63,0
Lamar,003E,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,161,69,9,82,1
Lamar,003F,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,69,23,2,44,0
Lamar,003G,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,71,29,1,41,0
Lamar,3H3C,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,43,24,7,12,0
Lamar,003I,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,170,78,13,79,0
Lamar,4A6E,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,155,74,14,67,0
Lamar,004B,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,178,54,11,113,0
Lamar,004D,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,159,30,4,125,0
Lamar,004E,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,129,48,4,77,0
Lamar,004F,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,194,77,9,108,0
Lamar,004G,"Justice, Supreme Court, Place 5",,REP,UNDER VOTES,263,121,9,133,0
Lamar,1A3B,"Justice, Supreme Court, Place 9",,REP,Joe Pool,354,187,23,144,0
Lamar,1A5A,"Justice, Supreme Court, Place 9",,REP,Joe Pool,139,57,14,67,1
Lamar,001C,"Justice, Supreme Court, Place 9",,REP,Joe Pool,61,23,4,34,0
Lamar,001E,"Justice, Supreme Court, Place 9",,REP,Joe Pool,125,33,9,83,0
Lamar,001F,"Justice, Supreme Court, Place 9",,REP,Joe Pool,271,69,21,181,0
Lamar,001H,"Justice, Supreme Court, Place 9",,REP,Joe Pool,110,32,1,77,0
Lamar,001I,"Justice, Supreme Court, Place 9",,REP,Joe Pool,75,24,3,48,0
Lamar,2A1A,"Justice, Supreme Court, Place 9",,REP,Joe Pool,42,20,5,17,0
Lamar,2C3A,"Justice, Supreme Court, Place 9",,REP,Joe Pool,208,80,16,112,0
Lamar,002D,"Justice, Supreme Court, Place 9",,REP,Joe Pool,86,20,3,63,0
Lamar,002E,"Justice, Supreme Court, Place 9",,REP,Joe Pool,115,42,8,65,0
Lamar,002F,"Justice, Supreme Court, Place 9",,REP,Joe Pool,39,8,1,30,0
Lamar,002G,"Justice, Supreme Court, Place 9",,REP,Joe Pool,98,33,4,61,0
Lamar,3C7G,"Justice, Supreme Court, Place 9",,REP,Joe Pool,393,180,42,171,0
Lamar,003D,"Justice, Supreme Court, Place 9",,REP,Joe Pool,150,36,12,102,0
Lamar,003E,"Justice, Supreme Court, Place 9",,REP,Joe Pool,263,115,9,139,0
Lamar,003F,"Justice, Supreme Court, Place 9",,REP,Joe Pool,97,27,5,64,1
Lamar,003G,"Justice, Supreme Court, Place 9",,REP,Joe Pool,104,44,5,55,0
Lamar,3H3C,"Justice, Supreme Court, Place 9",,REP,Joe Pool,100,57,10,33,0
