county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee,provisional
Leon,0013,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,99,48,47,4,0
Leon,0014,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,23,15,8,0,0
Leon,014A,"Justice, Supreme Court, Place 9",,REP,Eva Guzman,29,9,19,1,0
Leon,0001,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,001A,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,0002,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,0003,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,0004,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,0005,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,005A,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,0006,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,0007,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,0008,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,0009,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,0010,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,0011,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,0012,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,0013,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,0014,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,014A,"Justice, Supreme Court, Place 9",,REP,OVER VOTES,0,0,0,0,0
Leon,0001,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,148,60,87,1,0
Leon,001A,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,21,11,10,0,0
Leon,0002,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,46,13,31,2,0
Leon,0003,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,57,10,43,4,0
Leon,0004,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,64,4,58,2,0
Leon,0005,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,40,10,29,1,0
Leon,005A,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,5,1,4,0,0
Leon,0006,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,106,6,95,5,0
Leon,0007,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,56,6,49,1,0
Leon,0008,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,68,7,60,1,0
Leon,0009,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,33,8,25,0,0
Leon,0010,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,78,17,60,1,0
Leon,0011,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,68,13,52,3,0
Leon,0012,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,59,3,50,6,0
Leon,0013,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,81,15,58,8,0
Leon,0014,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,18,6,12,0,0
Leon,014A,"Justice, Supreme Court, Place 9",,REP,UNDER VOTES,21,6,12,3,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,118,57,56,5,0
Leon,001A,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,18,9,9,0,0
Leon,0002,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,31,8,23,0,0
Leon,0003,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,63,21,40,2,0
Leon,0004,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,71,3,65,2,1
Leon,0005,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,56,11,41,4,0
Leon,005A,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,3,1,2,0,0
Leon,0006,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,104,10,90,4,0
Leon,0007,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,69,4,65,0,0
Leon,0008,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,98,7,86,5,0
Leon,0009,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,40,6,31,3,0
Leon,0010,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,117,27,89,1,0
Leon,0011,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,86,14,69,3,0
Leon,0012,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,59,8,51,0,0
Leon,0013,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,76,28,47,1,0
Leon,0014,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,19,11,8,0,0
Leon,014A,"Judge, Court of Criminal Appeals, Place 2",,REP,Chris Oldner,19,6,10,3,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,152,77,60,15,0
Leon,001A,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,23,9,13,1,0
Leon,0002,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,41,9,29,3,0
Leon,0003,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,72,24,42,6,0
Leon,0004,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,90,4,79,7,0
Leon,0005,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,66,23,42,1,0
Leon,005A,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,5,4,1,0,0
Leon,0006,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,170,13,148,9,0
Leon,0007,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,63,11,49,3,0
Leon,0008,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,101,16,80,5,0
Leon,0009,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,27,11,16,0,0
Leon,0010,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,112,25,85,2,0
Leon,0011,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,76,17,58,1,0
Leon,0012,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,64,4,56,4,0
Leon,0013,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,71,31,38,2,0
Leon,0014,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,19,11,8,0,0
Leon,014A,"Judge, Court of Criminal Appeals, Place 2",,REP,Mary Lou Keel,28,5,23,0,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,60,34,23,3,0
Leon,001A,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,11,8,3,0,0
Leon,0002,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,20,5,13,2,0
Leon,0003,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,21,9,10,2,0
Leon,0004,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,24,1,23,0,0
Leon,0005,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,25,5,18,2,0
Leon,005A,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,2,1,1,0,0
Leon,0006,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,72,9,59,4,0
Leon,0007,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,13,0,9,4,0
Leon,0008,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,51,11,39,1,0
Leon,0009,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,15,7,7,1,0
Leon,0010,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,56,17,37,2,0
Leon,0011,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,43,14,29,0,0
Leon,0012,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,29,1,26,2,0
Leon,0013,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,48,17,29,2,0
Leon,0014,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,9,6,3,0,0
Leon,014A,"Judge, Court of Criminal Appeals, Place 2",,REP,Ray Wheless,10,4,6,0,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,001A,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0002,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0003,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0004,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0005,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,005A,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0006,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0007,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0008,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0009,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0010,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0011,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0012,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0013,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0014,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,014A,"Judge, Court of Criminal Appeals, Place 2",,REP,OVER VOTES,0,0,0,0,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,154,63,89,2,0
Leon,001A,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,22,11,11,0,0
Leon,0002,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,53,17,34,2,0
Leon,0003,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,52,12,36,4,0
Leon,0004,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,77,5,70,2,0
Leon,0005,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,48,12,34,2,0
Leon,005A,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,6,1,5,0,0
Leon,0006,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,122,7,112,3,0
Leon,0007,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,64,8,55,1,0
Leon,0008,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,83,10,72,1,0
Leon,0009,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,36,10,26,0,0
Leon,0010,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,88,20,66,2,0
Leon,0011,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,84,18,62,4,0
Leon,0012,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,76,4,66,6,0
Leon,0013,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,98,24,66,8,0
Leon,0014,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,18,6,12,0,0
Leon,014A,"Judge, Court of Criminal Appeals, Place 2",,REP,UNDER VOTES,28,7,18,3,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,73,34,36,3,0
Leon,001A,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,8,3,5,0,0
Leon,0002,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,16,2,14,0,0
Leon,0003,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,38,12,21,5,0
Leon,0004,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,43,2,40,1,0
Leon,0005,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,41,12,26,3,0
Leon,005A,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,3,1,2,0,0
Leon,0006,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,66,6,60,0,0
Leon,0007,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,33,3,29,1,0
Leon,0008,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,49,7,42,0,0
Leon,0009,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,17,3,14,0,0
Leon,0010,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,61,11,50,0,0
Leon,0011,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,56,12,44,0,0
Leon,0012,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,44,5,39,0,0
Leon,0013,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,43,14,29,0,0
Leon,0014,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,17,9,8,0,0
Leon,014A,"Judge, Court of Criminal Appeals, Place 5",,REP,Brent Webster,18,8,9,1,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,108,60,43,5,0
Leon,001A,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,11,7,4,0,0
Leon,0002,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,33,8,24,1,0
Leon,0003,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,44,19,25,0,0
Leon,0004,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,70,1,65,3,1
Leon,0005,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,49,8,38,3,0
Leon,005A,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,1,1,0,0,0
Leon,0006,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,112,7,100,5,0
Leon,0007,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,44,5,37,2,0
Leon,0008,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,60,8,48,4,0
Leon,0009,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,24,5,18,1,0
Leon,0010,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,80,21,56,3,0
Leon,0011,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,35,9,26,0,0
Leon,0012,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,53,1,50,2,0
Leon,0013,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,50,21,29,0,0
Leon,0014,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,8,4,4,0,0
Leon,014A,"Judge, Court of Criminal Appeals, Place 5",,REP,Steve Smith,13,1,11,1,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,52,26,15,11,0
Leon,001A,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,8,7,1,0,0
Leon,0002,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,12,4,6,2,0
Leon,0003,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,27,10,14,3,0
Leon,0004,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,33,1,29,3,0
Leon,0005,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,21,8,13,0,0
Leon,005A,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,4,3,1,0,0
Leon,0006,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,67,15,43,9,0
Leon,0007,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,16,2,14,0,0
Leon,0008,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,33,3,27,3,0
Leon,0009,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,5,2,3,0,0
Leon,0010,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,34,14,18,2,0
Leon,0011,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,23,6,16,1,0
Leon,0012,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,9,0,8,1,0
Leon,0013,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,26,9,13,4,0
Leon,0014,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,3,3,0,0,0
Leon,014A,"Judge, Court of Criminal Appeals, Place 5",,REP,Sid Harle,5,2,3,0,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,105,49,52,4,0
Leon,001A,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,23,8,14,1,0
Leon,0002,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,36,11,23,2,0
Leon,0003,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,53,17,34,2,0
Leon,0004,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,49,4,43,2,0
Leon,0005,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,40,13,26,1,0
Leon,005A,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,4,2,2,0,0
Leon,0006,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,109,4,104,1,0
Leon,0007,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,56,6,47,3,0
Leon,0008,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,112,16,92,4,0
Leon,0009,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,40,15,22,3,0
Leon,0010,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,112,27,84,1,0
Leon,0011,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,89,19,67,3,0
Leon,0012,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,50,6,41,3,0
Leon,0013,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,86,36,47,3,0
Leon,0014,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,18,11,7,0,0
Leon,014A,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,23,5,18,0,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,001A,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,0002,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,0003,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,0004,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,0005,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,005A,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,0006,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,0007,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,0008,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,0009,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,0010,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,0011,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,0012,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,0013,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,0014,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,014A,"Judge, Court of Criminal Appeals, Place 5",,REP,OVER VOTES,0,0,0,0,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,146,62,82,2,0
Leon,001A,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,24,12,12,0,0
Leon,0002,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,48,14,32,2,0
Leon,0003,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,46,8,34,4,0
Leon,0004,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,67,5,60,2,0
Leon,0005,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,44,10,32,2,0
Leon,005A,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,4,0,4,0,0
Leon,0006,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,114,7,102,5,0
Leon,0007,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,60,7,51,2,0
Leon,0008,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,79,10,68,1,0
Leon,0009,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,32,9,23,0,0
Leon,0010,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,86,16,69,1,0
Leon,0011,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,86,17,65,4,0
Leon,0012,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,72,5,61,6,0
Leon,0013,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,88,20,62,6,0
Leon,0014,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,19,7,12,0,0
Leon,014A,"Judge, Court of Criminal Appeals, Place 5",,REP,UNDER VOTES,26,6,16,4,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,189,96,88,5,0
Leon,001A,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,25,12,13,0,0
Leon,0002,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,65,13,49,3,0
Leon,0003,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,86,31,50,5,0
Leon,0004,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,105,2,99,3,1
Leon,0005,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,91,17,69,5,0
Leon,005A,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,5,4,1,0,0
Leon,0006,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,174,9,162,3,0
Leon,0007,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,100,10,86,4,0
Leon,0008,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,143,20,114,9,0
Leon,0009,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,59,18,39,2,0
Leon,0010,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,187,36,149,2,0
Leon,0011,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,117,22,92,3,0
Leon,0012,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,96,11,82,3,0
Leon,0013,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,118,35,82,1,0
Leon,0014,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,26,10,16,0,0
Leon,014A,"Judge, Court of Criminal Appeals, Place 6",,REP,Richard Davis,34,8,24,2,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,149,74,57,18,0
Leon,001A,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,26,13,12,1,0
Leon,0002,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,30,10,18,2,0
Leon,0003,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,67,23,39,5,0
Leon,0004,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,80,6,68,6,0
Leon,0005,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,57,24,31,2,0
Leon,005A,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,5,2,3,0,0
Leon,0006,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,176,23,141,12,0
Leon,0007,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,45,7,36,2,0
Leon,0008,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,101,14,85,2,0
Leon,0009,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,23,6,15,2,0
Leon,0010,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,99,36,59,4,0
Leon,0011,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,82,23,58,1,0
Leon,0012,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,59,2,54,3,0
Leon,0013,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,77,43,30,4,0
Leon,0014,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,18,15,3,0,0
Leon,014A,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,20,6,14,0,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,001A,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,0002,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,0003,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,0004,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,0005,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,005A,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,0006,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,0007,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,0008,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,0009,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,0010,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,0011,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,0012,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,0013,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,0014,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,014A,"Judge, Court of Criminal Appeals, Place 6",,REP,OVER VOTES,0,0,0,0,0
Leon,0001,"Judge, Court of Criminal Appeals, Place 6",,REP,UNDER VOTES,146,61,83,2,0
