county,precinct,office,district,party,candidate,vote
Morris,102,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,140
Morris,103,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,159
Morris,202,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,135
Morris,203,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,164
Morris,302,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,174
Morris,303,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,140
Morris,401,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,316
Morris,101,"Judge, Court of Criminal Appeals, Place 5",,LIB,"William Bryan Strange, III",2
Morris,102,"Judge, Court of Criminal Appeals, Place 5",,LIB,"William Bryan Strange, III",6
Morris,103,"Judge, Court of Criminal Appeals, Place 5",,LIB,"William Bryan Strange, III",4
Morris,202,"Judge, Court of Criminal Appeals, Place 5",,LIB,"William Bryan Strange, III",11
Morris,203,"Judge, Court of Criminal Appeals, Place 5",,LIB,"William Bryan Strange, III",21
Morris,302,"Judge, Court of Criminal Appeals, Place 5",,LIB,"William Bryan Strange, III",13
Morris,303,"Judge, Court of Criminal Appeals, Place 5",,LIB,"William Bryan Strange, III",18
Morris,401,"Judge, Court of Criminal Appeals, Place 5",,LIB,"William Bryan Strange, III",23
Morris,101,"Judge, Court of Criminal Appeals, Place 5",,GRN,Judith Sanders-Castro,1
Morris,102,"Judge, Court of Criminal Appeals, Place 5",,GRN,Judith Sanders-Castro,2
Morris,103,"Judge, Court of Criminal Appeals, Place 5",,GRN,Judith Sanders-Castro,3
Morris,202,"Judge, Court of Criminal Appeals, Place 5",,GRN,Judith Sanders-Castro,4
Morris,203,"Judge, Court of Criminal Appeals, Place 5",,GRN,Judith Sanders-Castro,8
Morris,302,"Judge, Court of Criminal Appeals, Place 5",,GRN,Judith Sanders-Castro,3
Morris,303,"Judge, Court of Criminal Appeals, Place 5",,GRN,Judith Sanders-Castro,3
Morris,401,"Judge, Court of Criminal Appeals, Place 5",,GRN,Judith Sanders-Castro,11
Morris,101,"Judge, Court of Criminal Appeals, Place 5",,,OVER VOTES,0
Morris,102,"Judge, Court of Criminal Appeals, Place 5",,,OVER VOTES,0
Morris,103,"Judge, Court of Criminal Appeals, Place 5",,,OVER VOTES,0
Morris,202,"Judge, Court of Criminal Appeals, Place 5",,,OVER VOTES,0
Morris,203,"Judge, Court of Criminal Appeals, Place 5",,,OVER VOTES,0
Morris,302,"Judge, Court of Criminal Appeals, Place 5",,,OVER VOTES,0
Morris,303,"Judge, Court of Criminal Appeals, Place 5",,,OVER VOTES,0
Morris,401,"Judge, Court of Criminal Appeals, Place 5",,,OVER VOTES,0
Morris,101,"Judge, Court of Criminal Appeals, Place 5",,,UNDER VOTES,9
Morris,102,"Judge, Court of Criminal Appeals, Place 5",,,UNDER VOTES,8
Morris,103,"Judge, Court of Criminal Appeals, Place 5",,,UNDER VOTES,30
Morris,202,"Judge, Court of Criminal Appeals, Place 5",,,UNDER VOTES,40
Morris,203,"Judge, Court of Criminal Appeals, Place 5",,,UNDER VOTES,19
Morris,302,"Judge, Court of Criminal Appeals, Place 5",,,UNDER VOTES,38
Morris,303,"Judge, Court of Criminal Appeals, Place 5",,,UNDER VOTES,46
Morris,401,"Judge, Court of Criminal Appeals, Place 5",,,UNDER VOTES,60
Morris,101,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,80
Morris,102,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,71
Morris,103,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,250
Morris,202,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,488
Morris,203,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,374
Morris,302,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,420
Morris,303,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,547
Morris,401,"Judge, Court of Criminal Appeals, Place 6",,REP,Michael E. Keasler,901
Morris,101,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,251
Morris,102,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,141
Morris,103,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,153
Morris,202,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,142
Morris,203,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,169
Morris,302,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,167
Morris,303,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,144
Morris,401,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,325
Morris,101,"Judge, Court of Criminal Appeals, Place 6",,LIB,Mark W. Bennett,7
Morris,102,"Judge, Court of Criminal Appeals, Place 6",,LIB,Mark W. Bennett,8
Morris,103,"Judge, Court of Criminal Appeals, Place 6",,LIB,Mark W. Bennett,9
Morris,202,"Judge, Court of Criminal Appeals, Place 6",,LIB,Mark W. Bennett,19
Morris,203,"Judge, Court of Criminal Appeals, Place 6",,LIB,Mark W. Bennett,24
Morris,302,"Judge, Court of Criminal Appeals, Place 6",,LIB,Mark W. Bennett,21
Morris,303,"Judge, Court of Criminal Appeals, Place 6",,LIB,Mark W. Bennett,28
Morris,401,"Judge, Court of Criminal Appeals, Place 6",,LIB,Mark W. Bennett,29
Morris,101,"Judge, Court of Criminal Appeals, Place 6",,,OVER VOTES,0
Morris,102,"Judge, Court of Criminal Appeals, Place 6",,,OVER VOTES,0
Morris,103,"Judge, Court of Criminal Appeals, Place 6",,,OVER VOTES,0
Morris,202,"Judge, Court of Criminal Appeals, Place 6",,,OVER VOTES,0
Morris,203,"Judge, Court of Criminal Appeals, Place 6",,,OVER VOTES,0
Morris,302,"Judge, Court of Criminal Appeals, Place 6",,,OVER VOTES,0
Morris,303,"Judge, Court of Criminal Appeals, Place 6",,,OVER VOTES,0
Morris,401,"Judge, Court of Criminal Appeals, Place 6",,,OVER VOTES,0
Morris,101,"Judge, Court of Criminal Appeals, Place 6",,,UNDER VOTES,8
Morris,102,"Judge, Court of Criminal Appeals, Place 6",,,UNDER VOTES,8
Morris,103,"Judge, Court of Criminal Appeals, Place 6",,,UNDER VOTES,32
Morris,202,"Judge, Court of Criminal Appeals, Place 6",,,UNDER VOTES,43
Morris,203,"Judge, Court of Criminal Appeals, Place 6",,,UNDER VOTES,18
Morris,302,"Judge, Court of Criminal Appeals, Place 6",,,UNDER VOTES,40
Morris,303,"Judge, Court of Criminal Appeals, Place 6",,,UNDER VOTES,46
Morris,401,"Judge, Court of Criminal Appeals, Place 6",,,UNDER VOTES,63
Morris,101,"Member, State Board of Education, District 9",,REP,Keven M. Ellis,82
Morris,102,"Member, State Board of Education, District 9",,REP,Keven M. Ellis,72
Morris,103,"Member, State Board of Education, District 9",,REP,Keven M. Ellis,249
Morris,202,"Member, State Board of Education, District 9",,REP,Keven M. Ellis,491
Morris,203,"Member, State Board of Education, District 9",,REP,Keven M. Ellis,365
Morris,302,"Member, State Board of Education, District 9",,REP,Keven M. Ellis,416
Morris,303,"Member, State Board of Education, District 9",,REP,Keven M. Ellis,536
Morris,401,"Member, State Board of Education, District 9",,REP,Keven M. Ellis,886
Morris,101,"Member, State Board of Education, District 9",,DEM,Amanda M. Rudolph,251
Morris,102,"Member, State Board of Education, District 9",,DEM,Amanda M. Rudolph,141
Morris,103,"Member, State Board of Education, District 9",,DEM,Amanda M. Rudolph,153
Morris,202,"Member, State Board of Education, District 9",,DEM,Amanda M. Rudolph,142
Morris,203,"Member, State Board of Education, District 9",,DEM,Amanda M. Rudolph,178
Morris,302,"Member, State Board of Education, District 9",,DEM,Amanda M. Rudolph,176
Morris,303,"Member, State Board of Education, District 9",,DEM,Amanda M. Rudolph,154
Morris,401,"Member, State Board of Education, District 9",,DEM,Amanda M. Rudolph,338
Morris,101,"Member, State Board of Education, District 9",,LIB,Anastasia Wilford,4
Morris,102,"Member, State Board of Education, District 9",,LIB,Anastasia Wilford,5
Morris,103,"Member, State Board of Education, District 9",,LIB,Anastasia Wilford,9
Morris,202,"Member, State Board of Education, District 9",,LIB,Anastasia Wilford,13
Morris,203,"Member, State Board of Education, District 9",,LIB,Anastasia Wilford,23
Morris,302,"Member, State Board of Education, District 9",,LIB,Anastasia Wilford,14
Morris,303,"Member, State Board of Education, District 9",,LIB,Anastasia Wilford,22
Morris,401,"Member, State Board of Education, District 9",,LIB,Anastasia Wilford,26
Morris,101,"Member, State Board of Education, District 9",,,OVER VOTES,0
Morris,102,"Member, State Board of Education, District 9",,,OVER VOTES,0
Morris,103,"Member, State Board of Education, District 9",,,OVER VOTES,0
Morris,202,"Member, State Board of Education, District 9",,,OVER VOTES,0
Morris,203,"Member, State Board of Education, District 9",,,OVER VOTES,0
Morris,302,"Member, State Board of Education, District 9",,,OVER VOTES,0
Morris,303,"Member, State Board of Education, District 9",,,OVER VOTES,0
Morris,401,"Member, State Board of Education, District 9",,,OVER VOTES,0
Morris,101,"Member, State Board of Education, District 9",,,UNDER VOTES,9
Morris,102,"Member, State Board of Education, District 9",,,UNDER VOTES,10
Morris,103,"Member, State Board of Education, District 9",,,UNDER VOTES,33
Morris,202,"Member, State Board of Education, District 9",,,UNDER VOTES,46
Morris,203,"Member, State Board of Education, District 9",,,UNDER VOTES,19
Morris,302,"Member, State Board of Education, District 9",,,UNDER VOTES,42
Morris,303,"Member, State Board of Education, District 9",,,UNDER VOTES,53
Morris,401,"Member, State Board of Education, District 9",,,UNDER VOTES,68
Morris,101,State Senator,1,REP,Bryan Hughes,136
Morris,102,State Senator,1,REP,Bryan Hughes,100
Morris,103,State Senator,1,REP,Bryan Hughes,295
Morris,202,State Senator,1,REP,Bryan Hughes,524
Morris,203,State Senator,1,REP,Bryan Hughes,428
Morris,302,State Senator,1,REP,Bryan Hughes,473
Morris,303,State Senator,1,REP,Bryan Hughes,591
Morris,401,State Senator,1,REP,Bryan Hughes,1017
Morris,101,State Senator,1,,OVER VOTES,0
Morris,102,State Senator,1,,OVER VOTES,0
Morris,103,State Senator,1,,OVER VOTES,0
Morris,202,State Senator,1,,OVER VOTES,0
Morris,203,State Senator,1,,OVER VOTES,0
Morris,302,State Senator,1,,OVER VOTES,0
Morris,303,State Senator,1,,OVER VOTES,0
Morris,401,State Senator,1,,OVER VOTES,0
Morris,101,State Senator,1,,UNDER VOTES,210
Morris,102,State Senator,1,,UNDER VOTES,128
Morris,103,State Senator,1,,UNDER VOTES,149
Morris,202,State Senator,1,,UNDER VOTES,168
Morris,203,State Senator,1,,UNDER VOTES,157
Morris,302,State Senator,1,,UNDER VOTES,175
Morris,303,State Senator,1,,UNDER VOTES,174
Morris,401,State Senator,1,,UNDER VOTES,301
Morris,101,State Representative,5,REP,Cole Hefner,131
Morris,102,State Representative,5,REP,Cole Hefner,100
Morris,103,State Representative,5,REP,Cole Hefner,288
Morris,202,State Representative,5,REP,Cole Hefner,519
Morris,203,State Representative,5,REP,Cole Hefner,424
Morris,302,State Representative,5,REP,Cole Hefner,474
Morris,303,State Representative,5,REP,Cole Hefner,577
Morris,401,State Representative,5,REP,Cole Hefner,1005
Morris,101,State Representative,5,,OVER VOTES,0
Morris,102,State Representative,5,,OVER VOTES,0
Morris,103,State Representative,5,,OVER VOTES,0
Morris,202,State Representative,5,,OVER VOTES,0
Morris,203,State Representative,5,,OVER VOTES,0
Morris,302,State Representative,5,,OVER VOTES,0
Morris,303,State Representative,5,,OVER VOTES,0
Morris,401,State Representative,5,,OVER VOTES,0
Morris,101,State Representative,5,,UNDER VOTES,215
Morris,102,State Representative,5,,UNDER VOTES,128
Morris,103,State Representative,5,,UNDER VOTES,156
Morris,202,State Representative,5,,UNDER VOTES,173
Morris,203,State Representative,5,,UNDER VOTES,161
Morris,302,State Representative,5,,UNDER VOTES,174
Morris,303,State Representative,5,,UNDER VOTES,188
Morris,401,State Representative,5,,UNDER VOTES,313
Morris,101,"Chief Justice, 6th Court of Appeals District",,REP,Josh Morriss,128
Morris,102,"Chief Justice, 6th Court of Appeals District",,REP,Josh Morriss,100
Morris,103,"Chief Justice, 6th Court of Appeals District",,REP,Josh Morriss,283
Morris,202,"Chief Justice, 6th Court of Appeals District",,REP,Josh Morriss,519
Morris,203,"Chief Justice, 6th Court of Appeals District",,REP,Josh Morriss,423
Morris,302,"Chief Justice, 6th Court of Appeals District",,REP,Josh Morriss,470
Morris,303,"Chief Justice, 6th Court of Appeals District",,REP,Josh Morriss,572
Morris,401,"Chief Justice, 6th Court of Appeals District",,REP,Josh Morriss,995
Morris,101,"Chief Justice, 6th Court of Appeals District",,,OVER VOTES,0
Morris,102,"Chief Justice, 6th Court of Appeals District",,,OVER VOTES,0
Morris,103,"Chief Justice, 6th Court of Appeals District",,,OVER VOTES,0
Morris,202,"Chief Justice, 6th Court of Appeals District",,,OVER VOTES,0
Morris,203,"Chief Justice, 6th Court of Appeals District",,,OVER VOTES,0
Morris,302,"Chief Justice, 6th Court of Appeals District",,,OVER VOTES,0
Morris,303,"Chief Justice, 6th Court of Appeals District",,,OVER VOTES,0
Morris,401,"Chief Justice, 6th Court of Appeals District",,,OVER VOTES,0
Morris,101,"Chief Justice, 6th Court of Appeals District",,,UNDER VOTES,218
Morris,102,"Chief Justice, 6th Court of Appeals District",,,UNDER VOTES,128
Morris,103,"Chief Justice, 6th Court of Appeals District",,,UNDER VOTES,161
Morris,202,"Chief Justice, 6th Court of Appeals District",,,UNDER VOTES,173
Morris,203,"Chief Justice, 6th Court of Appeals District",,,UNDER VOTES,162
Morris,302,"Chief Justice, 6th Court of Appeals District",,,UNDER VOTES,178
Morris,303,"Chief Justice, 6th Court of Appeals District",,,UNDER VOTES,193
Morris,401,"Chief Justice, 6th Court of Appeals District",,,UNDER VOTES,323
Morris,101,"District Judge, 76th Judicial District",,REP,Danny Woodson,131
Morris,102,"District Judge, 76th Judicial District",,REP,Danny Woodson,100
Morris,103,"District Judge, 76th Judicial District",,REP,Danny Woodson,287
Morris,202,"District Judge, 76th Judicial District",,REP,Danny Woodson,524
Morris,203,"District Judge, 76th Judicial District",,REP,Danny Woodson,429
Morris,302,"District Judge, 76th Judicial District",,REP,Danny Woodson,465
Morris,303,"District Judge, 76th Judicial District",,REP,Danny Woodson,583
Morris,401,"District Judge, 76th Judicial District",,REP,Danny Woodson,1015
Morris,101,"District Judge, 76th Judicial District",,,OVER VOTES,0
Morris,102,"District Judge, 76th Judicial District",,,OVER VOTES,0
Morris,103,"District Judge, 76th Judicial District",,,OVER VOTES,0
Morris,202,"District Judge, 76th Judicial District",,,OVER VOTES,0
Morris,203,"District Judge, 76th Judicial District",,,OVER VOTES,0
Morris,302,"District Judge, 76th Judicial District",,,OVER VOTES,0
Morris,303,"District Judge, 76th Judicial District",,,OVER VOTES,0
Morris,401,"District Judge, 76th Judicial District",,,OVER VOTES,0
Morris,101,"District Judge, 76th Judicial District",,,UNDER VOTES,215
Morris,102,"District Judge, 76th Judicial District",,,UNDER VOTES,128
Morris,103,"District Judge, 76th Judicial District",,,UNDER VOTES,157
Morris,202,"District Judge, 76th Judicial District",,,UNDER VOTES,168
Morris,203,"District Judge, 76th Judicial District",,,UNDER VOTES,156
Morris,302,"District Judge, 76th Judicial District",,,UNDER VOTES,183
Morris,303,"District Judge, 76th Judicial District",,,UNDER VOTES,182
Morris,401,"District Judge, 76th Judicial District",,,UNDER VOTES,303
Morris,101,"County Commissioner, Precinct No. 1",,REP,Mike Rogers,85
Morris,102,"County Commissioner, Precinct No. 1",,REP,Mike Rogers,65
Morris,103,"County Commissioner, Precinct No. 1",,REP,Mike Rogers,198
Morris,101,"County Commissioner, Precinct No. 1",,DEM,Dennis Allen,254
Morris,102,"County Commissioner, Precinct No. 1",,DEM,Dennis Allen,157
Morris,103,"County Commissioner, Precinct No. 1",,DEM,Dennis Allen,233
Morris,101,"County Commissioner, Precinct No. 1",,,OVER VOTES,0
Morris,102,"County Commissioner, Precinct No. 1",,,OVER VOTES,1
Morris,103,"County Commissioner, Precinct No. 1",,,OVER VOTES,0
Morris,101,"County Commissioner, Precinct No. 1",,,UNDER VOTES,7
Morris,102,"County Commissioner, Precinct No. 1",,,UNDER VOTES,5
Morris,103,"County Commissioner, Precinct No. 1",,,UNDER VOTES,13
Morris,302,"County Commissioner, Precinct No. 3",,REP,Justin Cobb,239
Morris,303,"County Commissioner, Precinct No. 3",,REP,Justin Cobb,261
Morris,302,"County Commissioner, Precinct No. 3",,DEM,Michael Clair,392
Morris,303,"County Commissioner, Precinct No. 3",,DEM,Michael Clair,495
Morris,302,"County Commissioner, Precinct No. 3",,,OVER VOTES,0
Morris,303,"County Commissioner, Precinct No. 3",,,OVER VOTES,0
Morris,302,"County Commissioner, Precinct No. 3",,,UNDER VOTES,17
Morris,303,"County Commissioner, Precinct No. 3",,,UNDER VOTES,9
