county,precinct,office,district,party,candidate,votes,absentee,early,election_day
Harris,695,Railroad Commissioner,,Democratic,Grady Yarbrough,321,17,182,122
Harris,695,Railroad Commissioner,,Libertarian,Mark Miller,42,1,23,18
Harris,695,Railroad Commissioner,,Green,Martina Salinas,27,1,8,18
Harris,695,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,695,Railroad Commissioner,,,Under Votes,40,2,22,16
Harris,695,State Senate,11,Republican,Larry Taylor,630,38,389,203
Harris,695,State Senate,11,,Over Votes,0,0,0,0
Harris,695,State Senate,11,,Under Votes,313,18,183,112
Harris,695,State Representative,144,Republican,Gilbert Pena,531,34,348,149
Harris,695,State Representative,144,Democratic,Mary Ann Perez,369,20,199,150
Harris,695,State Representative,144,,Over Votes,0,0,0,0
Harris,695,State Representative,144,,Under Votes,43,2,25,16
Harris,696,Registered Voters,,,,2027,,,
Harris,696,Ballots Cast,,,,1041,82,647,312
Harris,696,Straight Party,,,Republican Party,433,36,287,110
Harris,696,Straight Party,,,Democratic Party,303,25,178,100
Harris,696,Straight Party,,,Libertarian Party,9,0,6,3
Harris,696,Straight Party,,,Green Party,6,0,3,3
Harris,696,Straight Party,,,Over Votes,0,0,0,0
Harris,696,Straight Party,,,Under Votes,290,21,173,96
Harris,696,President,,Republican,Donald J. Trump / Mike Pence,594,43,386,165
Harris,696,President,,Democratic,Hillary Clinton / Tim Kaine,385,37,223,125
Harris,696,President,,Libertarian,Gary Johnson / William Weld,33,0,22,11
Harris,696,President,,Green,Jill Stein / Ajamu Baraka,8,0,4,4
Harris,696,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,696,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,696,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,696,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,696,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,696,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,696,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,696,President,,,Evan McMullin / Nathan Johnson,3,0,3,0
Harris,696,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,696,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,696,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,696,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,696,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,696,President,,,Over Votes,0,0,0,0
Harris,696,President,,,Under Votes,18,2,9,7
Harris,696,U.S. House,36,Republican,Brian Babin,635,48,415,172
Harris,696,U.S. House,36,Green,Hal J. Ridley Jr.,133,9,71,53
Harris,696,U.S. House,36,,Over Votes,0,0,0,0
Harris,696,U.S. House,36,,Under Votes,268,24,157,87
Harris,696,Railroad Commissioner,,Republican,Wayne Christian,574,43,383,148
Harris,696,Railroad Commissioner,,Democratic,Grady Yarbrough,362,34,211,117
Harris,696,Railroad Commissioner,,Libertarian,Mark Miller,40,2,24,14
Harris,696,Railroad Commissioner,,Green,Martina Salinas,43,1,17,25
Harris,696,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,696,Railroad Commissioner,,,Under Votes,20,0,12,8
Harris,696,State Senate,11,Republican,Larry Taylor,681,50,437,194
Harris,696,State Senate,11,,Over Votes,0,0,0,0
Harris,696,State Senate,11,,Under Votes,357,30,209,118
Harris,696,State Representative,144,Republican,Gilbert Pena,591,40,387,164
Harris,696,State Representative,144,Democratic,Mary Ann Perez,422,40,243,139
Harris,696,State Representative,144,,Over Votes,0,0,0,0
Harris,696,State Representative,144,,Under Votes,22,0,13,9
Harris,697,Registered Voters,,,,3238,,,
Harris,697,Ballots Cast,,,,1851,125,1174,552
Harris,697,Straight Party,,,Republican Party,288,22,182,84
Harris,697,Straight Party,,,Democratic Party,1038,79,650,309
Harris,697,Straight Party,,,Libertarian Party,16,0,7,9
Harris,697,Straight Party,,,Green Party,6,0,3,3
Harris,697,Straight Party,,,Over Votes,1,1,0,0
Harris,697,Straight Party,,,Under Votes,502,23,332,147
Harris,697,President,,Republican,Donald J. Trump / Mike Pence,399,28,256,115
Harris,697,President,,Democratic,Hillary Clinton / Tim Kaine,1349,93,869,387
Harris,697,President,,Libertarian,Gary Johnson / William Weld,47,0,22,25
Harris,697,President,,Green,Jill Stein / Ajamu Baraka,14,1,9,4
Harris,697,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,697,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,697,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,697,President,,,Tom Hoefling / Steve Schulin,3,1,0,2
Harris,697,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,697,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,697,President,,,Michael A. Maturen / Juan A. Munoz,1,0,1,0
Harris,697,President,,,Evan McMullin / Nathan Johnson,1,0,1,0
Harris,697,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,697,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,697,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,697,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,697,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,697,President,,,Over Votes,1,1,0,0
Harris,697,President,,,Under Votes,36,1,16,19
Harris,697,U.S. House,18,Republican,Lori Bartley,423,27,274,122
Harris,697,U.S. House,18,Democratic,Sheila Jackson Lee,1331,94,841,396
Harris,697,U.S. House,18,Green,Thomas Kleven,44,1,29,14
Harris,697,U.S. House,18,,Over Votes,0,0,0,0
Harris,697,U.S. House,18,,Under Votes,53,3,30,20
Harris,697,Railroad Commissioner,,Republican,Wayne Christian,407,29,263,115
Harris,697,Railroad Commissioner,,Democratic,Grady Yarbrough,1266,91,816,359
Harris,697,Railroad Commissioner,,Libertarian,Mark Miller,54,0,27,27
Harris,697,Railroad Commissioner,,Green,Martina Salinas,64,1,36,27
Harris,697,Railroad Commissioner,,,Over Votes,1,1,0,0
Harris,697,Railroad Commissioner,,,Under Votes,59,3,32,24
Harris,697,State Representative,139,Democratic,Jarvis D. Johnson,1433,99,909,425
Harris,697,State Representative,139,,Over Votes,0,0,0,0
Harris,697,State Representative,139,,Under Votes,418,26,265,127
Harris,698,Registered Voters,,,,3339,,,
Harris,698,Ballots Cast,,,,1796,92,1184,520
Harris,698,Straight Party,,,Republican Party,132,10,73,49
Harris,698,Straight Party,,,Democratic Party,1184,57,766,361
Harris,698,Straight Party,,,Libertarian Party,5,0,2,3
Harris,698,Straight Party,,,Green Party,7,1,2,4
Harris,698,Straight Party,,,Over Votes,0,0,0,0
Harris,698,Straight Party,,,Under Votes,468,24,341,103
Harris,698,President,,Republican,Donald J. Trump / Mike Pence,169,11,104,54
Harris,698,President,,Democratic,Hillary Clinton / Tim Kaine,1553,78,1033,442
Harris,698,President,,Libertarian,Gary Johnson / William Weld,21,0,12,9
Harris,698,President,,Green,Jill Stein / Ajamu Baraka,14,1,9,4
Harris,698,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,698,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,698,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,698,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,698,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,698,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,698,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,698,President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Harris,698,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,698,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,698,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,698,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,698,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,698,President,,,Over Votes,0,0,0,0
Harris,698,President,,,Under Votes,39,2,26,11
Harris,698,U.S. House,18,Republican,Lori Bartley,196,13,119,64
Harris,698,U.S. House,18,Democratic,Sheila Jackson Lee,1525,77,1018,430
Harris,698,U.S. House,18,Green,Thomas Kleven,23,1,14,8
Harris,698,U.S. House,18,,Over Votes,0,0,0,0
Harris,698,U.S. House,18,,Under Votes,51,1,32,18
Harris,698,Railroad Commissioner,,Republican,Wayne Christian,180,14,104,62
Harris,698,Railroad Commissioner,,Democratic,Grady Yarbrough,1477,73,989,415
Harris,698,Railroad Commissioner,,Libertarian,Mark Miller,30,0,17,13
Harris,698,Railroad Commissioner,,Green,Martina Salinas,50,2,33,15
Harris,698,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,698,Railroad Commissioner,,,Under Votes,59,3,41,15
Harris,698,State Representative,139,Democratic,Jarvis D. Johnson,1578,79,1048,451
Harris,698,State Representative,139,,Over Votes,0,0,0,0
Harris,698,State Representative,139,,Under Votes,217,13,135,69
Harris,699,Registered Voters,,,,2387,,,
Harris,699,Ballots Cast,,,,1681,125,1158,398
Harris,699,Straight Party,,,Republican Party,686,51,481,154
Harris,699,Straight Party,,,Democratic Party,339,27,243,69
Harris,699,Straight Party,,,Libertarian Party,18,0,10,8
Harris,699,Straight Party,,,Green Party,3,0,2,1
Harris,699,Straight Party,,,Over Votes,0,0,0,0
Harris,699,Straight Party,,,Under Votes,635,47,422,166
Harris,699,President,,Republican,Donald J. Trump / Mike Pence,903,60,650,193
Harris,699,President,,Democratic,Hillary Clinton / Tim Kaine,647,54,445,148
Harris,699,President,,Libertarian,Gary Johnson / William Weld,73,4,38,31
Harris,699,President,,Green,Jill Stein / Ajamu Baraka,10,2,5,3
Harris,699,President,,,Darrell L. Castle / Scott N. Bradley,1,0,0,1
Harris,699,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,699,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,699,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,699,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,699,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,699,President,,,Michael A. Maturen / Juan A. Munoz,1,1,0,0
Harris,699,President,,,Evan McMullin / Nathan Johnson,12,1,7,4
Harris,699,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,699,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,699,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,699,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,699,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,699,President,,,Over Votes,0,0,0,0
Harris,699,President,,,Under Votes,34,3,13,18
Harris,699,U.S. House,36,Republican,Brian Babin,1085,75,742,268
Harris,699,U.S. House,36,Green,Hal J. Ridley Jr.,260,15,192,53
Harris,699,U.S. House,36,,Over Votes,0,0,0,0
Harris,699,U.S. House,36,,Under Votes,333,33,223,77
Harris,699,Railroad Commissioner,,Republican,Wayne Christian,942,66,655,221
Harris,699,Railroad Commissioner,,Democratic,Grady Yarbrough,462,38,325,99
Harris,699,Railroad Commissioner,,Libertarian,Mark Miller,144,8,90,46
Harris,699,Railroad Commissioner,,Green,Martina Salinas,40,2,28,10
Harris,699,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,699,Railroad Commissioner,,,Under Votes,87,5,60,22
Harris,699,State Senate,11,Republican,Larry Taylor,1154,71,805,278
Harris,699,State Senate,11,,Over Votes,0,0,0,0
Harris,699,State Senate,11,,Under Votes,520,48,352,120
Harris,699,State Representative,129,Republican,Dennis Paul,1163,75,806,282
Harris,699,State Representative,129,,Over Votes,0,0,0,0
Harris,699,State Representative,129,,Under Votes,511,44,351,116
Harris,700,Registered Voters,,,,1536,,,
Harris,700,Ballots Cast,,,,975,55,673,247
Harris,700,Straight Party,,,Republican Party,587,37,416,134
Harris,700,Straight Party,,,Democratic Party,77,3,49,25
Harris,700,Straight Party,,,Libertarian Party,4,0,3,1
Harris,700,Straight Party,,,Green Party,0,0,0,0
Harris,700,Straight Party,,,Over Votes,0,0,0,0
Harris,700,Straight Party,,,Under Votes,307,15,205,87
Harris,700,President,,Republican,Donald J. Trump / Mike Pence,806,47,568,191
Harris,700,President,,Democratic,Hillary Clinton / Tim Kaine,134,6,86,42
Harris,700,President,,Libertarian,Gary Johnson / William Weld,16,1,7,8
Harris,700,President,,Green,Jill Stein / Ajamu Baraka,3,0,1,2
Harris,700,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,700,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,700,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,700,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,700,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,700,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,700,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,700,President,,,Evan McMullin / Nathan Johnson,1,0,1,0
Harris,700,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,700,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,700,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,700,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,700,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,700,President,,,Over Votes,0,0,0,0
Harris,700,President,,,Under Votes,15,1,10,4
Harris,700,U.S. House,2,Republican,Ted Poe,828,45,584,199
Harris,700,U.S. House,2,Democratic,Pat Bryan,112,5,75,32
Harris,700,U.S. House,2,Libertarian,James B. Veasaw,15,2,7,6
Harris,700,U.S. House,2,Green,Joshua Darr,4,1,1,2
Harris,700,U.S. House,2,,Over Votes,0,0,0,0
Harris,700,U.S. House,2,,Under Votes,14,0,6,8
Harris,700,Railroad Commissioner,,Republican,Wayne Christian,782,42,551,189
Harris,700,Railroad Commissioner,,Democratic,Grady Yarbrough,130,6,86,38
Harris,700,Railroad Commissioner,,Libertarian,Mark Miller,24,1,14,9
Harris,700,Railroad Commissioner,,Green,Martina Salinas,13,2,7,4
Harris,700,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,700,Railroad Commissioner,,,Under Votes,24,2,15,7
Harris,700,State Senate,4,Republican,Brandon Creighton,815,48,573,194
Harris,700,State Senate,4,Libertarian,Jenn West,74,1,48,25
Harris,700,State Senate,4,,Over Votes,0,0,0,0
Harris,700,State Senate,4,,Under Votes,84,4,52,28
Harris,700,State Representative,128,Republican,Briscoe Cain,818,48,576,194
Harris,700,State Representative,128,Libertarian,Ken Lowder,73,1,47,25
Harris,700,State Representative,128,,Over Votes,0,0,0,0
Harris,700,State Representative,128,,Under Votes,82,4,50,28
Harris,701,Registered Voters,,,,614,,,
Harris,701,Ballots Cast,,,,283,23,187,73
Harris,701,Straight Party,,,Republican Party,90,11,68,11
Harris,701,Straight Party,,,Democratic Party,118,8,72,38
Harris,701,Straight Party,,,Libertarian Party,4,0,3,1
Harris,701,Straight Party,,,Green Party,1,1,0,0
Harris,701,Straight Party,,,Over Votes,0,0,0,0
Harris,701,Straight Party,,,Under Votes,70,3,44,23
Harris,701,President,,Republican,Donald J. Trump / Mike Pence,112,12,85,15
Harris,701,President,,Democratic,Hillary Clinton / Tim Kaine,153,9,92,52
Harris,701,President,,Libertarian,Gary Johnson / William Weld,8,0,4,4
Harris,701,President,,Green,Jill Stein / Ajamu Baraka,2,1,1,0
Harris,701,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,701,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,701,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,701,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,701,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,701,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,701,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,701,President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Harris,701,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,701,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,701,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,701,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,701,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,701,President,,,Over Votes,1,1,0,0
Harris,701,President,,,Under Votes,7,0,5,2
Harris,701,U.S. House,2,Republican,Ted Poe,122,14,88,20
Harris,701,U.S. House,2,Democratic,Pat Bryan,129,7,82,40
Harris,701,U.S. House,2,Libertarian,James B. Veasaw,4,0,2,2
Harris,701,U.S. House,2,Green,Joshua Darr,6,2,3,1
Harris,701,U.S. House,2,,Over Votes,0,0,0,0
Harris,701,U.S. House,2,,Under Votes,20,0,10,10
Harris,701,Railroad Commissioner,,Republican,Wayne Christian,114,12,85,17
Harris,701,Railroad Commissioner,,Democratic,Grady Yarbrough,129,8,83,38
Harris,701,Railroad Commissioner,,Libertarian,Mark Miller,3,0,1,2
Harris,701,Railroad Commissioner,,Green,Martina Salinas,18,3,10,5
Harris,701,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,701,Railroad Commissioner,,,Under Votes,19,0,8,11
Harris,701,State Representative,138,Republican,Dwayne Bohac,138,13,101,24
Harris,701,State Representative,138,,Over Votes,0,0,0,0
Harris,701,State Representative,138,,Under Votes,143,10,84,49
Harris,702,Registered Voters,,,,550,,,
Harris,702,Ballots Cast,,,,252,33,150,69
Harris,702,Straight Party,,,Republican Party,21,3,13,5
Harris,702,Straight Party,,,Democratic Party,170,25,102,43
Harris,702,Straight Party,,,Libertarian Party,5,1,1,3
Harris,702,Straight Party,,,Green Party,1,0,1,0
Harris,702,Straight Party,,,Over Votes,0,0,0,0
Harris,702,Straight Party,,,Under Votes,55,4,33,18
Harris,702,President,,Republican,Donald J. Trump / Mike Pence,25,3,16,6
Harris,702,President,,Democratic,Hillary Clinton / Tim Kaine,212,30,124,58
Harris,702,President,,Libertarian,Gary Johnson / William Weld,8,0,3,5
Harris,702,President,,Green,Jill Stein / Ajamu Baraka,1,0,1,0
Harris,702,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,702,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,702,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,702,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,702,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,702,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,702,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,702,President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Harris,702,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,702,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,702,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,702,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,702,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,702,President,,,Over Votes,0,0,0,0
Harris,702,President,,,Under Votes,6,0,6,0
Harris,702,U.S. House,29,Republican,Julio Garza,33,3,21,9
Harris,702,U.S. House,29,Democratic,Gene Green,206,29,122,55
Harris,702,U.S. House,29,Libertarian,N. Ruben Perez,8,1,3,4
Harris,702,U.S. House,29,Green,James Partsch-Galvan,1,0,1,0
Harris,702,U.S. House,29,,Over Votes,0,0,0,0
Harris,702,U.S. House,29,,Under Votes,4,0,3,1
Harris,702,Railroad Commissioner,,Republican,Wayne Christian,25,3,16,6
Harris,702,Railroad Commissioner,,Democratic,Grady Yarbrough,196,27,117,52
Harris,702,Railroad Commissioner,,Libertarian,Mark Miller,8,1,2,5
Harris,702,Railroad Commissioner,,Green,Martina Salinas,18,2,12,4
Harris,702,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,702,Railroad Commissioner,,,Under Votes,5,0,3,2
Harris,702,State Senate,6,Democratic,Sylvia R. Garcia,218,28,130,60
Harris,702,State Senate,6,,Over Votes,0,0,0,0
Harris,702,State Senate,6,,Under Votes,34,5,20,9
Harris,702,State Representative,140,Democratic,Armando Lucio Walle,221,29,130,62
Harris,702,State Representative,140,,Over Votes,0,0,0,0
Harris,702,State Representative,140,,Under Votes,31,4,20,7
Harris,703,Registered Voters,,,,1943,,,
Harris,703,Ballots Cast,,,,1430,128,774,528
Harris,703,Straight Party,,,Republican Party,684,47,387,250
Harris,703,Straight Party,,,Democratic Party,216,39,116,61
Harris,703,Straight Party,,,Libertarian Party,8,0,1,7
Harris,703,Straight Party,,,Green Party,2,1,0,1
Harris,703,Straight Party,,,Over Votes,0,0,0,0
Harris,703,Straight Party,,,Under Votes,520,41,270,209
Harris,703,President,,Republican,Donald J. Trump / Mike Pence,895,57,495,343
Harris,703,President,,Democratic,Hillary Clinton / Tim Kaine,435,62,237,136
Harris,703,President,,Libertarian,Gary Johnson / William Weld,51,4,20,27
Harris,703,President,,Green,Jill Stein / Ajamu Baraka,10,1,5,4
Harris,703,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,703,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,703,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,703,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,703,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,703,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,703,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,703,President,,,Evan McMullin / Nathan Johnson,9,2,2,5
Harris,703,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,703,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,703,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,703,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,703,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,703,President,,,Over Votes,0,0,0,0
Harris,703,President,,,Under Votes,30,2,15,13
Harris,703,U.S. House,36,Republican,Brian Babin,1051,78,570,403
Harris,703,U.S. House,36,Green,Hal J. Ridley Jr.,173,14,98,61
Harris,703,U.S. House,36,,Over Votes,0,0,0,0
Harris,703,U.S. House,36,,Under Votes,206,36,106,64
Harris,703,Railroad Commissioner,,Republican,Wayne Christian,937,65,514,358
Harris,703,Railroad Commissioner,,Democratic,Grady Yarbrough,329,48,186,95
Harris,703,Railroad Commissioner,,Libertarian,Mark Miller,108,10,46,52
Harris,703,Railroad Commissioner,,Green,Martina Salinas,20,2,11,7
Harris,703,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,703,Railroad Commissioner,,,Under Votes,33,0,17,16
Harris,703,State Senate,11,Republican,Larry Taylor,1094,76,597,421
Harris,703,State Senate,11,,Over Votes,0,0,0,0
Harris,703,State Senate,11,,Under Votes,333,49,177,107
Harris,703,State Representative,129,Republican,Dennis Paul,1094,78,596,420
Harris,703,State Representative,129,,Over Votes,0,0,0,0
Harris,703,State Representative,129,,Under Votes,333,47,178,108
Harris,704,Registered Voters,,,,3121,,,
Harris,704,Ballots Cast,,,,2212,152,1548,512
Harris,704,Straight Party,,,Republican Party,1300,89,922,289
Harris,704,Straight Party,,,Democratic Party,249,24,149,76
Harris,704,Straight Party,,,Libertarian Party,12,0,7,5
Harris,704,Straight Party,,,Green Party,4,0,3,1
Harris,704,Straight Party,,,Over Votes,0,0,0,0
Harris,704,Straight Party,,,Under Votes,647,39,467,141
Harris,704,President,,Republican,Donald J. Trump / Mike Pence,1717,106,1244,367
Harris,704,President,,Democratic,Hillary Clinton / Tim Kaine,387,41,238,108
Harris,704,President,,Libertarian,Gary Johnson / William Weld,66,1,41,24
Harris,704,President,,Green,Jill Stein / Ajamu Baraka,8,0,6,2
Harris,704,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,704,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,704,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,704,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,704,President,,,Laurence Kotlikoff / Edward Leamer,2,2,0,0
Harris,704,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,704,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,704,President,,,Evan McMullin / Nathan Johnson,8,0,4,4
Harris,704,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
Harris,704,President,,,Robert Morrow / Todd Sanders,0,0,0,0
Harris,704,President,,,Emidio Soltysik / Angela Walker,0,0,0,0
Harris,704,President,,,Dale Steffes / Paul E. Case,0,0,0,0
Harris,704,President,,,Tony Valdivia / Aaron Barriere,0,0,0,0
Harris,704,President,,,Over Votes,0,0,0,0
Harris,704,President,,,Under Votes,24,2,15,7
Harris,704,U.S. House,36,Republican,Brian Babin,1821,115,1301,405
Harris,704,U.S. House,36,Green,Hal J. Ridley Jr.,133,4,92,37
Harris,704,U.S. House,36,,Over Votes,0,0,0,0
Harris,704,U.S. House,36,,Under Votes,256,32,154,70
Harris,704,Railroad Commissioner,,Republican,Wayne Christian,1701,112,1227,362
Harris,704,Railroad Commissioner,,Democratic,Grady Yarbrough,342,37,215,90
Harris,704,Railroad Commissioner,,Libertarian,Mark Miller,83,1,52,30
Harris,704,Railroad Commissioner,,Green,Martina Salinas,34,0,21,13
Harris,704,Railroad Commissioner,,,Over Votes,0,0,0,0
Harris,704,Railroad Commissioner,,,Under Votes,51,1,33,17
Harris,704,State Senate,11,Republican,Larry Taylor,1855,113,1325,417
Harris,704,State Senate,11,,Over Votes,0,0,0,0
Harris,704,State Senate,11,,Under Votes,355,38,222,95
Harris,704,State Representative,128,Republican,Briscoe Cain,1764,114,1257,393
Harris,704,State Representative,128,Libertarian,Ken Lowder,182,4,130,48
Harris,704,State Representative,128,,Over Votes,0,0,0,0
Harris,704,State Representative,128,,Under Votes,264,33,160,71
Harris,705,Registered Voters,,,,1513,,,
Harris,705,Ballots Cast,,,,537,42,289,206
Harris,705,Straight Party,,,Republican Party,28,2,14,12
Harris,705,Straight Party,,,Democratic Party,407,34,214,159
Harris,705,Straight Party,,,Libertarian Party,1,0,0,1
Harris,705,Straight Party,,,Green Party,3,0,3,0
Harris,705,Straight Party,,,Over Votes,0,0,0,0
Harris,705,Straight Party,,,Under Votes,98,6,58,34
Harris,705,President,,Republican,Donald J. Trump / Mike Pence,49,3,25,21
Harris,705,President,,Democratic,Hillary Clinton / Tim Kaine,463,37,255,171
Harris,705,President,,Libertarian,Gary Johnson / William Weld,4,0,1,3
Harris,705,President,,Green,Jill Stein / Ajamu Baraka,6,0,5,1
Harris,705,President,,,Darrell L. Castle / Scott N. Bradley,0,0,0,0
Harris,705,President,,,Scott Cubbler / Michael Rodriguez,0,0,0,0
Harris,705,President,,,Cherunda Fox / Roger Kushner,0,0,0,0
Harris,705,President,,,Tom Hoefling / Steve Schulin,0,0,0,0
Harris,705,President,,,Laurence Kotlikoff / Edward Leamer,0,0,0,0
Harris,705,President,,,Jonathan Lee / Jeffrey Erskine,0,0,0,0
Harris,705,President,,,Michael A. Maturen / Juan A. Munoz,0,0,0,0
Harris,705,President,,,Evan McMullin / Nathan Johnson,0,0,0,0
Harris,705,President,,,Monica Moorehead / Lamont Lilly,0,0,0,0
