county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee
Mitchell,0001,"Justice, Supreme Court, Place 3",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,"Justice, Supreme Court, Place 3",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0025,"Justice, Supreme Court, Place 3",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,"Justice, Supreme Court, Place 3",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,"Justice, Supreme Court, Place 3",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,"Justice, Supreme Court, Place 3",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0001,"Justice, Supreme Court, Place 3",,DEM,UNDER VOTES,5,2,3,0,0
Mitchell,0002,"Justice, Supreme Court, Place 3",,DEM,UNDER VOTES,2,0,2,0,0
Mitchell,0025,"Justice, Supreme Court, Place 3",,DEM,UNDER VOTES,9,0,9,0,0
Mitchell,0003,"Justice, Supreme Court, Place 3",,DEM,UNDER VOTES,8,2,6,0,0
Mitchell,0004,"Justice, Supreme Court, Place 3",,DEM,UNDER VOTES,12,3,9,0,0
Mitchell,0046,"Justice, Supreme Court, Place 3",,DEM,UNDER VOTES,7,4,3,0,0
Mitchell,0001,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,32,8,24,0,0
Mitchell,0002,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,5,0,5,0,0
Mitchell,0025,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,23,5,18,0,0
Mitchell,0003,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,29,12,17,0,0
Mitchell,0004,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,23,2,21,0,0
Mitchell,0046,"Justice, Supreme Court, Place 5",,DEM,Dori Contreras Garza,14,3,9,0,2
Mitchell,0001,"Justice, Supreme Court, Place 5",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,"Justice, Supreme Court, Place 5",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0025,"Justice, Supreme Court, Place 5",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,"Justice, Supreme Court, Place 5",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,"Justice, Supreme Court, Place 5",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,"Justice, Supreme Court, Place 5",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0001,"Justice, Supreme Court, Place 5",,DEM,UNDER VOTES,6,2,4,0,0
Mitchell,0002,"Justice, Supreme Court, Place 5",,DEM,UNDER VOTES,1,0,1,0,0
Mitchell,0025,"Justice, Supreme Court, Place 5",,DEM,UNDER VOTES,5,0,5,0,0
Mitchell,0003,"Justice, Supreme Court, Place 5",,DEM,UNDER VOTES,6,2,4,0,0
Mitchell,0004,"Justice, Supreme Court, Place 5",,DEM,UNDER VOTES,9,3,6,0,0
Mitchell,0046,"Justice, Supreme Court, Place 5",,DEM,UNDER VOTES,7,5,2,0,0
Mitchell,0001,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,35,9,26,0,0
Mitchell,0002,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,4,0,4,0,0
Mitchell,0025,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,21,5,16,0,0
Mitchell,0003,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,29,12,17,0,0
Mitchell,0004,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,21,2,19,0,0
Mitchell,0046,"Justice, Supreme Court, Place 9",,DEM,Savannah Robinson,14,4,8,0,2
Mitchell,0001,"Justice, Supreme Court, Place 9",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,"Justice, Supreme Court, Place 9",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0025,"Justice, Supreme Court, Place 9",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,"Justice, Supreme Court, Place 9",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,"Justice, Supreme Court, Place 9",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,"Justice, Supreme Court, Place 9",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0001,"Justice, Supreme Court, Place 9",,DEM,UNDER VOTES,3,1,2,0,0
Mitchell,0002,"Justice, Supreme Court, Place 9",,DEM,UNDER VOTES,2,0,2,0,0
Mitchell,0025,"Justice, Supreme Court, Place 9",,DEM,UNDER VOTES,7,0,7,0,0
Mitchell,0003,"Justice, Supreme Court, Place 9",,DEM,UNDER VOTES,6,2,4,0,0
Mitchell,0004,"Justice, Supreme Court, Place 9",,DEM,UNDER VOTES,11,3,8,0,0
Mitchell,0046,"Justice, Supreme Court, Place 9",,DEM,UNDER VOTES,7,4,3,0,0
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",33,9,24,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",4,0,4,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",21,5,16,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",27,11,16,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",21,2,19,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 2",,DEM,"Lawrence ""Larry"" Meyers",14,4,8,0,2
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 2",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 2",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 2",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 2",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 2",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 2",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 2",,DEM,UNDER VOTES,5,1,4,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 2",,DEM,UNDER VOTES,2,0,2,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 2",,DEM,UNDER VOTES,7,0,7,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 2",,DEM,UNDER VOTES,8,3,5,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 2",,DEM,UNDER VOTES,11,3,8,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 2",,DEM,UNDER VOTES,7,4,3,0,0
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,34,9,25,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,5,0,5,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,23,5,18,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,27,11,16,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,22,2,20,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 5",,DEM,Betsy Johnson,14,4,8,0,2
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 5",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 5",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 5",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 5",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 5",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 5",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 5",,DEM,UNDER VOTES,4,1,3,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 5",,DEM,UNDER VOTES,1,0,1,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 5",,DEM,UNDER VOTES,5,0,5,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 5",,DEM,UNDER VOTES,8,3,5,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 5",,DEM,UNDER VOTES,10,3,7,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 5",,DEM,UNDER VOTES,7,4,3,0,0
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,32,9,23,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,4,0,4,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,21,5,16,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,24,10,14,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,20,2,18,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Burns,14,4,8,0,2
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 6",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 6",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 6",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 6",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 6",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 6",,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0001,"Judge, Court of Criminal Appeals, Place 6",,DEM,UNDER VOTES,6,1,5,0,0
Mitchell,0002,"Judge, Court of Criminal Appeals, Place 6",,DEM,UNDER VOTES,2,0,2,0,0
Mitchell,0025,"Judge, Court of Criminal Appeals, Place 6",,DEM,UNDER VOTES,7,0,7,0,0
Mitchell,0003,"Judge, Court of Criminal Appeals, Place 6",,DEM,UNDER VOTES,11,4,7,0,0
Mitchell,0004,"Judge, Court of Criminal Appeals, Place 6",,DEM,UNDER VOTES,12,3,9,0,0
Mitchell,0046,"Judge, Court of Criminal Appeals, Place 6",,DEM,UNDER VOTES,7,4,3,0,0
Mitchell,0001,County Chairman,,DEM,Victoria L. Harmon,32,8,24,0,0
Mitchell,0002,County Chairman,,DEM,Victoria L. Harmon,4,0,4,0,0
Mitchell,0025,County Chairman,,DEM,Victoria L. Harmon,20,5,15,0,0
Mitchell,0003,County Chairman,,DEM,Victoria L. Harmon,29,11,18,0,0
Mitchell,0004,County Chairman,,DEM,Victoria L. Harmon,25,4,21,0,0
Mitchell,0046,County Chairman,,DEM,Victoria L. Harmon,15,5,8,0,2
Mitchell,0001,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0025,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,County Chairman,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0001,County Chairman,,DEM,UNDER VOTES,6,2,4,0,0
Mitchell,0002,County Chairman,,DEM,UNDER VOTES,2,0,2,0,0
Mitchell,0025,County Chairman,,DEM,UNDER VOTES,8,0,8,0,0
Mitchell,0003,County Chairman,,DEM,UNDER VOTES,6,3,3,0,0
Mitchell,0004,County Chairman,,DEM,UNDER VOTES,7,1,6,0,0
Mitchell,0046,County Chairman,,DEM,UNDER VOTES,6,3,3,0,0
Mitchell,0001,Proposition 1,,REP,Yes,238,97,141,0,0
Mitchell,0002,Proposition 1,,REP,Yes,74,13,61,0,0
Mitchell,0025,Proposition 1,,REP,Yes,94,39,55,0,0
Mitchell,0003,Proposition 1,,REP,Yes,233,108,125,0,0
Mitchell,0004,Proposition 1,,REP,Yes,115,26,89,0,0
Mitchell,0046,Proposition 1,,REP,Yes,101,47,54,0,0
Mitchell,0001,Proposition 1,,REP,No,58,19,39,0,0
Mitchell,0002,Proposition 1,,REP,No,25,6,19,0,0
Mitchell,0025,Proposition 1,,REP,No,31,15,16,0,0
Mitchell,0003,Proposition 1,,REP,No,75,25,50,0,0
Mitchell,0004,Proposition 1,,REP,No,42,6,36,0,0
Mitchell,0046,Proposition 1,,REP,No,25,10,15,0,0
Mitchell,0001,Proposition 1,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0002,Proposition 1,,REP,OVER VOTES,1,0,1,0,0
Mitchell,0025,Proposition 1,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,Proposition 1,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,Proposition 1,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,Proposition 1,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,Proposition 1,,REP,UNDER VOTES,33,11,22,0,0
Mitchell,0002,Proposition 1,,REP,UNDER VOTES,10,1,9,0,0
Mitchell,0025,Proposition 1,,REP,UNDER VOTES,15,3,12,0,0
Mitchell,0003,Proposition 1,,REP,UNDER VOTES,45,18,27,0,0
Mitchell,0004,Proposition 1,,REP,UNDER VOTES,22,2,20,0,0
Mitchell,0046,Proposition 1,,REP,UNDER VOTES,23,10,13,0,0
Mitchell,0001,Proposition 2,,REP,Yes,161,63,98,0,0
Mitchell,0002,Proposition 2,,REP,Yes,48,10,38,0,0
Mitchell,0025,Proposition 2,,REP,Yes,59,23,36,0,0
Mitchell,0003,Proposition 2,,REP,Yes,156,69,87,0,0
Mitchell,0004,Proposition 2,,REP,Yes,92,19,73,0,0
Mitchell,0046,Proposition 2,,REP,Yes,75,34,41,0,0
Mitchell,0001,Proposition 2,,REP,No,136,54,82,0,0
Mitchell,0002,Proposition 2,,REP,No,55,9,46,0,0
Mitchell,0025,Proposition 2,,REP,No,68,31,37,0,0
Mitchell,0003,Proposition 2,,REP,No,156,64,92,0,0
Mitchell,0004,Proposition 2,,REP,No,67,12,55,0,0
Mitchell,0046,Proposition 2,,REP,No,50,20,30,0,0
Mitchell,0001,Proposition 2,,REP,OVER VOTES,1,1,0,0,0
Mitchell,0002,Proposition 2,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,Proposition 2,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,Proposition 2,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,Proposition 2,,REP,OVER VOTES,1,0,1,0,0
Mitchell,0046,Proposition 2,,REP,OVER VOTES,1,1,0,0,0
Mitchell,0001,Proposition 2,,REP,UNDER VOTES,31,9,22,0,0
Mitchell,0002,Proposition 2,,REP,UNDER VOTES,7,1,6,0,0
Mitchell,0025,Proposition 2,,REP,UNDER VOTES,13,3,10,0,0
Mitchell,0003,Proposition 2,,REP,UNDER VOTES,41,18,23,0,0
Mitchell,0004,Proposition 2,,REP,UNDER VOTES,19,3,16,0,0
Mitchell,0046,Proposition 2,,REP,UNDER VOTES,23,12,11,0,0
Mitchell,0001,Proposition 3,,REP,Yes,243,97,146,0,0
Mitchell,0002,Proposition 3,,REP,Yes,87,18,69,0,0
Mitchell,0025,Proposition 3,,REP,Yes,100,42,58,0,0
Mitchell,0003,Proposition 3,,REP,Yes,251,104,147,0,0
Mitchell,0004,Proposition 3,,REP,Yes,132,28,104,0,0
Mitchell,0046,Proposition 3,,REP,Yes,98,47,51,0,0
Mitchell,0001,Proposition 3,,REP,No,53,18,35,0,0
Mitchell,0002,Proposition 3,,REP,No,13,1,12,0,0
Mitchell,0025,Proposition 3,,REP,No,25,12,13,0,0
Mitchell,0003,Proposition 3,,REP,No,52,25,27,0,0
Mitchell,0004,Proposition 3,,REP,No,29,4,25,0,0
Mitchell,0046,Proposition 3,,REP,No,26,10,16,0,0
Mitchell,0001,Proposition 3,,REP,OVER VOTES,1,1,0,0,0
Mitchell,0002,Proposition 3,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,Proposition 3,,REP,OVER VOTES,1,1,0,0,0
Mitchell,0003,Proposition 3,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,Proposition 3,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,Proposition 3,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,Proposition 3,,REP,UNDER VOTES,32,11,21,0,0
Mitchell,0002,Proposition 3,,REP,UNDER VOTES,10,1,9,0,0
Mitchell,0025,Proposition 3,,REP,UNDER VOTES,14,2,12,0,0
Mitchell,0003,Proposition 3,,REP,UNDER VOTES,50,22,28,0,0
Mitchell,0004,Proposition 3,,REP,UNDER VOTES,18,2,16,0,0
Mitchell,0046,Proposition 3,,REP,UNDER VOTES,25,10,15,0,0
Mitchell,0001,Proposition 4,,REP,Yes,279,116,163,0,0
Mitchell,0002,Proposition 4,,REP,Yes,91,18,73,0,0
Mitchell,0025,Proposition 4,,REP,Yes,120,49,71,0,0
Mitchell,0003,Proposition 4,,REP,Yes,287,125,162,0,0
Mitchell,0004,Proposition 4,,REP,Yes,146,28,118,0,0
Mitchell,0046,Proposition 4,,REP,Yes,114,54,60,0,0
Mitchell,0001,Proposition 4,,REP,No,13,2,11,0,0
Mitchell,0002,Proposition 4,,REP,No,4,0,4,0,0
Mitchell,0025,Proposition 4,,REP,No,7,5,2,0,0
Mitchell,0003,Proposition 4,,REP,No,12,3,9,0,0
Mitchell,0004,Proposition 4,,REP,No,7,2,5,0,0
Mitchell,0046,Proposition 4,,REP,No,7,4,3,0,0
Mitchell,0001,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0002,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0025,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0003,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0004,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0046,Proposition 4,,REP,OVER VOTES,0,0,0,0,0
Mitchell,0001,Proposition 4,,REP,UNDER VOTES,37,9,28,0,0
Mitchell,0002,Proposition 4,,REP,UNDER VOTES,15,2,13,0,0
Mitchell,0025,Proposition 4,,REP,UNDER VOTES,13,3,10,0,0
Mitchell,0003,Proposition 4,,REP,UNDER VOTES,54,23,31,0,0
Mitchell,0004,Proposition 4,,REP,UNDER VOTES,26,4,22,0,0
Mitchell,0046,Proposition 4,,REP,UNDER VOTES,28,9,19,0,0
Mitchell,0001,Referenda Item #1,,DEM,For,30,8,22,0,0
Mitchell,0002,Referenda Item #1,,DEM,For,4,0,4,0,0
Mitchell,0025,Referenda Item #1,,DEM,For,22,3,19,0,0
Mitchell,0003,Referenda Item #1,,DEM,For,26,11,15,0,0
Mitchell,0004,Referenda Item #1,,DEM,For,25,5,20,0,0
Mitchell,0046,Referenda Item #1,,DEM,For,16,6,8,0,2
Mitchell,0001,Referenda Item #1,,DEM,Against,3,0,3,0,0
Mitchell,0002,Referenda Item #1,,DEM,Against,0,0,0,0,0
Mitchell,0025,Referenda Item #1,,DEM,Against,3,2,1,0,0
Mitchell,0003,Referenda Item #1,,DEM,Against,5,2,3,0,0
Mitchell,0004,Referenda Item #1,,DEM,Against,3,0,3,0,0
Mitchell,0046,Referenda Item #1,,DEM,Against,3,1,2,0,0
Mitchell,0001,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0025,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,Referenda Item #1,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0001,Referenda Item #1,,DEM,UNDER VOTES,5,2,3,0,0
Mitchell,0002,Referenda Item #1,,DEM,UNDER VOTES,2,0,2,0,0
Mitchell,0025,Referenda Item #1,,DEM,UNDER VOTES,3,0,3,0,0
Mitchell,0003,Referenda Item #1,,DEM,UNDER VOTES,4,1,3,0,0
Mitchell,0004,Referenda Item #1,,DEM,UNDER VOTES,4,0,4,0,0
Mitchell,0046,Referenda Item #1,,DEM,UNDER VOTES,2,1,1,0,0
Mitchell,0001,Referenda Item #2,,DEM,For,31,6,25,0,0
Mitchell,0002,Referenda Item #2,,DEM,For,2,0,2,0,0
Mitchell,0025,Referenda Item #2,,DEM,For,22,4,18,0,0
Mitchell,0003,Referenda Item #2,,DEM,For,29,12,17,0,0
Mitchell,0004,Referenda Item #2,,DEM,For,20,3,17,0,0
Mitchell,0046,Referenda Item #2,,DEM,For,15,6,7,0,2
Mitchell,0001,Referenda Item #2,,DEM,Against,3,1,2,0,0
Mitchell,0002,Referenda Item #2,,DEM,Against,1,0,1,0,0
Mitchell,0025,Referenda Item #2,,DEM,Against,2,1,1,0,0
Mitchell,0003,Referenda Item #2,,DEM,Against,2,2,0,0,0
Mitchell,0004,Referenda Item #2,,DEM,Against,7,1,6,0,0
Mitchell,0046,Referenda Item #2,,DEM,Against,3,1,2,0,0
Mitchell,0001,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0025,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,Referenda Item #2,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0001,Referenda Item #2,,DEM,UNDER VOTES,4,3,1,0,0
Mitchell,0002,Referenda Item #2,,DEM,UNDER VOTES,3,0,3,0,0
Mitchell,0025,Referenda Item #2,,DEM,UNDER VOTES,4,0,4,0,0
Mitchell,0003,Referenda Item #2,,DEM,UNDER VOTES,4,0,4,0,0
Mitchell,0004,Referenda Item #2,,DEM,UNDER VOTES,5,1,4,0,0
Mitchell,0046,Referenda Item #2,,DEM,UNDER VOTES,3,1,2,0,0
Mitchell,0001,Referenda Item #3,,DEM,For,30,7,23,0,0
Mitchell,0002,Referenda Item #3,,DEM,For,3,0,3,0,0
Mitchell,0025,Referenda Item #3,,DEM,For,18,4,14,0,0
Mitchell,0003,Referenda Item #3,,DEM,For,26,11,15,0,0
Mitchell,0004,Referenda Item #3,,DEM,For,21,4,17,0,0
Mitchell,0046,Referenda Item #3,,DEM,For,16,6,8,0,2
Mitchell,0001,Referenda Item #3,,DEM,Against,4,0,4,0,0
Mitchell,0002,Referenda Item #3,,DEM,Against,0,0,0,0,0
Mitchell,0025,Referenda Item #3,,DEM,Against,4,1,3,0,0
Mitchell,0003,Referenda Item #3,,DEM,Against,3,2,1,0,0
Mitchell,0004,Referenda Item #3,,DEM,Against,5,0,5,0,0
Mitchell,0046,Referenda Item #3,,DEM,Against,3,1,2,0,0
Mitchell,0001,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0025,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,Referenda Item #3,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0001,Referenda Item #3,,DEM,UNDER VOTES,4,3,1,0,0
Mitchell,0002,Referenda Item #3,,DEM,UNDER VOTES,3,0,3,0,0
Mitchell,0025,Referenda Item #3,,DEM,UNDER VOTES,6,0,6,0,0
Mitchell,0003,Referenda Item #3,,DEM,UNDER VOTES,6,1,5,0,0
Mitchell,0004,Referenda Item #3,,DEM,UNDER VOTES,6,1,5,0,0
Mitchell,0046,Referenda Item #3,,DEM,UNDER VOTES,2,1,1,0,0
Mitchell,0001,Referenda Item #4,,DEM,For,31,6,25,0,0
Mitchell,0002,Referenda Item #4,,DEM,For,3,0,3,0,0
Mitchell,0025,Referenda Item #4,,DEM,For,20,4,16,0,0
Mitchell,0003,Referenda Item #4,,DEM,For,27,11,16,0,0
Mitchell,0004,Referenda Item #4,,DEM,For,20,4,16,0,0
Mitchell,0046,Referenda Item #4,,DEM,For,13,5,8,0,0
Mitchell,0001,Referenda Item #4,,DEM,Against,3,1,2,0,0
Mitchell,0002,Referenda Item #4,,DEM,Against,0,0,0,0,0
Mitchell,0025,Referenda Item #4,,DEM,Against,3,1,2,0,0
Mitchell,0003,Referenda Item #4,,DEM,Against,3,2,1,0,0
Mitchell,0004,Referenda Item #4,,DEM,Against,6,0,6,0,0
Mitchell,0046,Referenda Item #4,,DEM,Against,2,1,1,0,0
Mitchell,0001,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0025,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,Referenda Item #4,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0001,Referenda Item #4,,DEM,UNDER VOTES,4,3,1,0,0
Mitchell,0002,Referenda Item #4,,DEM,UNDER VOTES,3,0,3,0,0
Mitchell,0025,Referenda Item #4,,DEM,UNDER VOTES,5,0,5,0,0
Mitchell,0003,Referenda Item #4,,DEM,UNDER VOTES,5,1,4,0,0
Mitchell,0004,Referenda Item #4,,DEM,UNDER VOTES,6,1,5,0,0
Mitchell,0046,Referenda Item #4,,DEM,UNDER VOTES,6,2,2,0,2
Mitchell,0001,Referenda Item #5,,DEM,For,26,6,20,0,0
Mitchell,0002,Referenda Item #5,,DEM,For,2,0,2,0,0
Mitchell,0025,Referenda Item #5,,DEM,For,15,4,11,0,0
Mitchell,0003,Referenda Item #5,,DEM,For,22,11,11,0,0
Mitchell,0004,Referenda Item #5,,DEM,For,17,2,15,0,0
Mitchell,0046,Referenda Item #5,,DEM,For,15,5,8,0,2
Mitchell,0001,Referenda Item #5,,DEM,Against,8,1,7,0,0
Mitchell,0002,Referenda Item #5,,DEM,Against,1,0,1,0,0
Mitchell,0025,Referenda Item #5,,DEM,Against,8,1,7,0,0
Mitchell,0003,Referenda Item #5,,DEM,Against,9,3,6,0,0
Mitchell,0004,Referenda Item #5,,DEM,Against,10,2,8,0,0
Mitchell,0046,Referenda Item #5,,DEM,Against,4,2,2,0,0
Mitchell,0001,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0002,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0025,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0003,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0004,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0046,Referenda Item #5,,DEM,OVER VOTES,0,0,0,0,0
Mitchell,0001,Referenda Item #5,,DEM,UNDER VOTES,4,3,1,0,0
