county,precinct,office,district,party,candidate,election_day,early_voting,mail,votes
Guadalupe,103,President,,Republican,Donald J. Trump,60,251,16,327
Guadalupe,104,President,,Republican,Donald J. Trump,42,227,17,286
Guadalupe,105,President,,Republican,Donald J. Trump,396,864,46,1306
Guadalupe,106,President,,Republican,Donald J. Trump,176,1008,95,1279
Guadalupe,107,President,,Republican,Donald J. Trump,215,334,16,565
Guadalupe,108,President,,Republican,Donald J. Trump,144,105,19,268
Guadalupe,109,President,,Republican,Donald J. Trump,133,153,6,292
Guadalupe,110,President,,Republican,Donald J. Trump,9,61,2,72
Guadalupe,111,President,,Republican,Donald J. Trump,5,31,2,38
Guadalupe,112,President,,Republican,Donald J. Trump,32,14,1,47
Guadalupe,113,President,,Republican,Donald J. Trump,93,344,20,457
Guadalupe,114,President,,Republican,Donald J. Trump,39,229,11,279
Guadalupe,115,President,,Republican,Donald J. Trump,32,109,5,146
Guadalupe,116,President,,Republican,Donald J. Trump,274,729,45,1048
Guadalupe,117,President,,Republican,Donald J. Trump,283,1315,54,1652
Guadalupe,118,President,,Republican,Donald J. Trump,9,14,2,25
Guadalupe,119,President,,Republican,Donald J. Trump,130,730,28,888
Guadalupe,120,President,,Republican,Donald J. Trump,107,469,26,602
Guadalupe,121,President,,Republican,Donald J. Trump,12,53,3,68
Guadalupe,122,President,,Republican,Donald J. Trump,4,10,0,14
Guadalupe,123,President,,Republican,Donald J. Trump,0,0,0,0
Guadalupe,124,President,,Republican,Donald J. Trump,0,2,0,2
Guadalupe,125,President,,Republican,Donald J. Trump,19,77,1,97
Guadalupe,126,President,,Republican,Donald J. Trump,5,4,2,11
Guadalupe,127,President,,Republican,Donald J. Trump,5,2,0,7
Guadalupe,201,President,,Republican,Donald J. Trump,33,107,9,149
Guadalupe,202,President,,Republican,Donald J. Trump,46,99,12,157
Guadalupe,203,President,,Republican,Donald J. Trump,17,49,0,66
Guadalupe,204,President,,Republican,Donald J. Trump,81,201,9,291
Guadalupe,205,President,,Republican,Donald J. Trump,155,342,17,514
Guadalupe,206,President,,Republican,Donald J. Trump,244,176,16,436
Guadalupe,207,President,,Republican,Donald J. Trump,31,136,5,172
Guadalupe,208,President,,Republican,Donald J. Trump,262,1190,60,1512
Guadalupe,209,President,,Republican,Donald J. Trump,37,64,7,108
Guadalupe,210,President,,Republican,Donald J. Trump,60,187,9,256
Guadalupe,211,President,,Republican,Donald J. Trump,4,37,1,42
Guadalupe,212,President,,Republican,Donald J. Trump,5,23,1,29
Guadalupe,213,President,,Republican,Donald J. Trump,187,590,30,807
Guadalupe,214,President,,Republican,Donald J. Trump,64,189,7,260
Guadalupe,215,President,,Republican,Donald J. Trump,96,256,15,367
Guadalupe,216,President,,Republican,Donald J. Trump,6,22,4,32
Guadalupe,217,President,,Republican,Donald J. Trump,9,21,2,32
Guadalupe,218,President,,Republican,Donald J. Trump,2,17,0,19
Guadalupe,219,President,,Republican,Donald J. Trump,3,28,0,31
Guadalupe,220,President,,Republican,Donald J. Trump,5,16,0,21
Guadalupe,221,President,,Republican,Donald J. Trump,1,10,0,11
Guadalupe,222,President,,Republican,Donald J. Trump,0,0,0,0
Guadalupe,223,President,,Republican,Donald J. Trump,23,62,3,88
Guadalupe,224,President,,Republican,Donald J. Trump,3,10,1,14
Guadalupe,225,President,,Republican,Donald J. Trump,0,2,1,3
Guadalupe,226,President,,Republican,Donald J. Trump,30,86,4,120
Guadalupe,301,President,,Republican,Donald J. Trump,292,740,49,1081
Guadalupe,302,President,,Republican,Donald J. Trump,308,1156,64,1528
Guadalupe,303,President,,Republican,Donald J. Trump,314,1782,114,2210
Guadalupe,304,President,,Republican,Donald J. Trump,373,1998,112,2483
Guadalupe,305,President,,Republican,Donald J. Trump,221,1102,76,1399
Guadalupe,306,President,,Republican,Donald J. Trump,195,1320,80,1595
Guadalupe,401,President,,Republican,Donald J. Trump,197,454,28,679
Guadalupe,402,President,,Republican,Donald J. Trump,106,497,25,628
Guadalupe,403,President,,Republican,Donald J. Trump,190,701,39,930
Guadalupe,404,President,,Republican,Donald J. Trump,454,1851,104,2409
Guadalupe,405,President,,Republican,Donald J. Trump,280,629,24,933
Guadalupe,406,President,,Republican,Donald J. Trump,187,871,40,1098
Guadalupe,407,President,,Republican,Donald J. Trump,133,724,24,881
Guadalupe,408,President,,Republican,Donald J. Trump,296,1102,76,1474
Guadalupe,409,President,,Republican,Donald J. Trump,247,902,34,1183
Guadalupe,410,President,,Republican,Donald J. Trump,22,54,3,79
Guadalupe,Totals,President,,Republican,Donald J. Trump,7579,27493,1560,36632
Guadalupe,101,President,,Democratic,Hillary Clinton,28,62,11,101
Guadalupe,102,President,,Democratic,Hillary Clinton,42,127,18,187
Guadalupe,103,President,,Democratic,Hillary Clinton,20,92,6,118
Guadalupe,104,President,,Democratic,Hillary Clinton,52,142,16,210
Guadalupe,105,President,,Democratic,Hillary Clinton,97,239,25,361
Guadalupe,106,President,,Democratic,Hillary Clinton,69,367,39,475
Guadalupe,107,President,,Democratic,Hillary Clinton,50,62,5,117
Guadalupe,108,President,,Democratic,Hillary Clinton,69,61,14,144
Guadalupe,109,President,,Democratic,Hillary Clinton,26,37,2,65
Guadalupe,110,President,,Democratic,Hillary Clinton,7,53,4,64
Guadalupe,111,President,,Democratic,Hillary Clinton,7,24,9,40
Guadalupe,112,President,,Democratic,Hillary Clinton,73,9,6,88
Guadalupe,113,President,,Democratic,Hillary Clinton,43,112,10,165
Guadalupe,114,President,,Democratic,Hillary Clinton,31,95,5,131
Guadalupe,115,President,,Democratic,Hillary Clinton,4,16,2,22
Guadalupe,116,President,,Democratic,Hillary Clinton,117,205,23,345
Guadalupe,117,President,,Democratic,Hillary Clinton,112,376,34,522
Guadalupe,118,President,,Democratic,Hillary Clinton,10,8,0,18
Guadalupe,119,President,,Democratic,Hillary Clinton,45,196,17,258
Guadalupe,120,President,,Democratic,Hillary Clinton,45,102,19,166
Guadalupe,121,President,,Democratic,Hillary Clinton,0,22,0,22
Guadalupe,122,President,,Democratic,Hillary Clinton,0,3,5,8
Guadalupe,123,President,,Democratic,Hillary Clinton,0,0,0,0
Guadalupe,124,President,,Democratic,Hillary Clinton,0,0,0,0
Guadalupe,125,President,,Democratic,Hillary Clinton,4,13,1,18
Guadalupe,126,President,,Democratic,Hillary Clinton,2,2,0,4
Guadalupe,127,President,,Democratic,Hillary Clinton,0,1,0,1
Guadalupe,201,President,,Democratic,Hillary Clinton,46,57,15,118
Guadalupe,202,President,,Democratic,Hillary Clinton,124,218,39,381
Guadalupe,203,President,,Democratic,Hillary Clinton,72,73,11,156
Guadalupe,204,President,,Democratic,Hillary Clinton,112,285,31,428
Guadalupe,205,President,,Democratic,Hillary Clinton,72,95,4,171
Guadalupe,206,President,,Democratic,Hillary Clinton,374,171,24,569
Guadalupe,207,President,,Democratic,Hillary Clinton,89,183,33,305
Guadalupe,208,President,,Democratic,Hillary Clinton,83,259,19,361
Guadalupe,209,President,,Democratic,Hillary Clinton,84,144,34,262
Guadalupe,210,President,,Democratic,Hillary Clinton,40,142,14,196
Guadalupe,211,President,,Democratic,Hillary Clinton,6,23,0,29
Guadalupe,212,President,,Democratic,Hillary Clinton,14,31,8,53
Guadalupe,213,President,,Democratic,Hillary Clinton,65,190,9,264
Guadalupe,214,President,,Democratic,Hillary Clinton,24,62,5,91
Guadalupe,215,President,,Democratic,Hillary Clinton,33,91,4,128
Guadalupe,216,President,,Democratic,Hillary Clinton,1,6,0,7
Guadalupe,217,President,,Democratic,Hillary Clinton,18,15,0,33
Guadalupe,218,President,,Democratic,Hillary Clinton,6,14,0,20
Guadalupe,219,President,,Democratic,Hillary Clinton,7,15,0,22
Guadalupe,220,President,,Democratic,Hillary Clinton,0,20,3,23
Guadalupe,221,President,,Democratic,Hillary Clinton,0,1,3,4
Guadalupe,222,President,,Democratic,Hillary Clinton,0,0,0,0
Guadalupe,223,President,,Democratic,Hillary Clinton,18,56,6,80
Guadalupe,224,President,,Democratic,Hillary Clinton,19,24,9,52
Guadalupe,225,President,,Democratic,Hillary Clinton,1,10,0,11
Guadalupe,226,President,,Democratic,Hillary Clinton,19,38,3,60
Guadalupe,301,President,,Democratic,Hillary Clinton,140,415,32,587
Guadalupe,302,President,,Democratic,Hillary Clinton,196,743,51,990
Guadalupe,303,President,,Democratic,Hillary Clinton,179,1122,89,1390
Guadalupe,304,President,,Democratic,Hillary Clinton,198,990,100,1288
Guadalupe,305,President,,Democratic,Hillary Clinton,132,715,51,898
Guadalupe,306,President,,Democratic,Hillary Clinton,123,733,57,913
Guadalupe,401,President,,Democratic,Hillary Clinton,77,106,10,193
Guadalupe,402,President,,Democratic,Hillary Clinton,81,315,24,420
Guadalupe,403,President,,Democratic,Hillary Clinton,121,374,56,551
Guadalupe,404,President,,Democratic,Hillary Clinton,271,1013,88,1372
Guadalupe,405,President,,Democratic,Hillary Clinton,70,134,7,211
Guadalupe,406,President,,Democratic,Hillary Clinton,33,127,10,170
Guadalupe,407,President,,Democratic,Hillary Clinton,32,162,10,204
Guadalupe,408,President,,Democratic,Hillary Clinton,149,408,27,584
Guadalupe,409,President,,Democratic,Hillary Clinton,220,856,49,1125
Guadalupe,410,President,,Democratic,Hillary Clinton,5,13,3,21
Guadalupe,Totals,President,,Democratic,Hillary Clinton,4307,12875,1209,18391
Guadalupe,101,President,,Libertarian,Gary Johnson,6,5,1,12
Guadalupe,102,President,,Libertarian,Gary Johnson,4,19,2,25
Guadalupe,103,President,,Libertarian,Gary Johnson,8,9,0,17
Guadalupe,104,President,,Libertarian,Gary Johnson,2,9,1,12
Guadalupe,105,President,,Libertarian,Gary Johnson,18,20,2,40
Guadalupe,106,President,,Libertarian,Gary Johnson,16,40,3,59
Guadalupe,107,President,,Libertarian,Gary Johnson,5,3,0,8
Guadalupe,108,President,,Libertarian,Gary Johnson,10,7,1,18
Guadalupe,109,President,,Libertarian,Gary Johnson,1,2,0,3
Guadalupe,110,President,,Libertarian,Gary Johnson,0,5,0,5
Guadalupe,111,President,,Libertarian,Gary Johnson,1,2,0,3
Guadalupe,112,President,,Libertarian,Gary Johnson,8,2,0,10
Guadalupe,113,President,,Libertarian,Gary Johnson,14,23,3,40
Guadalupe,114,President,,Libertarian,Gary Johnson,8,11,0,19
Guadalupe,115,President,,Libertarian,Gary Johnson,2,4,0,6
Guadalupe,116,President,,Libertarian,Gary Johnson,18,19,5,42
Guadalupe,117,President,,Libertarian,Gary Johnson,24,67,4,95
Guadalupe,118,President,,Libertarian,Gary Johnson,2,0,0,2
Guadalupe,119,President,,Libertarian,Gary Johnson,5,20,2,27
Guadalupe,120,President,,Libertarian,Gary Johnson,3,12,0,15
Guadalupe,121,President,,Libertarian,Gary Johnson,0,5,0,5
Guadalupe,122,President,,Libertarian,Gary Johnson,0,1,0,1
Guadalupe,123,President,,Libertarian,Gary Johnson,0,0,0,0
Guadalupe,124,President,,Libertarian,Gary Johnson,0,0,0,0
Guadalupe,125,President,,Libertarian,Gary Johnson,1,1,0,2
Guadalupe,126,President,,Libertarian,Gary Johnson,0,1,0,1
Guadalupe,127,President,,Libertarian,Gary Johnson,0,1,0,1
Guadalupe,201,President,,Libertarian,Gary Johnson,2,7,1,10
Guadalupe,202,President,,Libertarian,Gary Johnson,10,9,0,19
Guadalupe,203,President,,Libertarian,Gary Johnson,1,6,0,7
Guadalupe,204,President,,Libertarian,Gary Johnson,11,16,0,27
Guadalupe,205,President,,Libertarian,Gary Johnson,12,9,0,21
Guadalupe,206,President,,Libertarian,Gary Johnson,23,14,0,37
Guadalupe,207,President,,Libertarian,Gary Johnson,5,7,2,14
Guadalupe,208,President,,Libertarian,Gary Johnson,18,42,0,60
Guadalupe,209,President,,Libertarian,Gary Johnson,4,7,0,11
Guadalupe,210,President,,Libertarian,Gary Johnson,5,15,1,21
Guadalupe,211,President,,Libertarian,Gary Johnson,1,2,0,3
Guadalupe,212,President,,Libertarian,Gary Johnson,2,2,0,4
Guadalupe,213,President,,Libertarian,Gary Johnson,23,21,0,44
Guadalupe,214,President,,Libertarian,Gary Johnson,5,11,0,16
Guadalupe,215,President,,Libertarian,Gary Johnson,7,11,0,18
Guadalupe,216,President,,Libertarian,Gary Johnson,0,0,0,0
Guadalupe,217,President,,Libertarian,Gary Johnson,0,2,0,2
Guadalupe,218,President,,Libertarian,Gary Johnson,1,0,0,1
Guadalupe,219,President,,Libertarian,Gary Johnson,1,4,0,5
Guadalupe,220,President,,Libertarian,Gary Johnson,0,3,0,3
Guadalupe,221,President,,Libertarian,Gary Johnson,0,0,0,0
Guadalupe,222,President,,Libertarian,Gary Johnson,0,0,0,0
Guadalupe,223,President,,Libertarian,Gary Johnson,2,2,0,4
Guadalupe,224,President,,Libertarian,Gary Johnson,1,1,0,2
Guadalupe,225,President,,Libertarian,Gary Johnson,2,0,0,2
Guadalupe,226,President,,Libertarian,Gary Johnson,0,2,0,2
Guadalupe,301,President,,Libertarian,Gary Johnson,29,39,5,73
Guadalupe,302,President,,Libertarian,Gary Johnson,31,70,6,107
Guadalupe,303,President,,Libertarian,Gary Johnson,45,84,12,141
Guadalupe,304,President,,Libertarian,Gary Johnson,46,94,16,156
Guadalupe,305,President,,Libertarian,Gary Johnson,23,76,9,108
Guadalupe,306,President,,Libertarian,Gary Johnson,18,71,13,102
Guadalupe,401,President,,Libertarian,Gary Johnson,12,11,1,24
Guadalupe,402,President,,Libertarian,Gary Johnson,12,31,3,46
Guadalupe,403,President,,Libertarian,Gary Johnson,20,31,8,59
Guadalupe,404,President,,Libertarian,Gary Johnson,45,104,7,156
Guadalupe,405,President,,Libertarian,Gary Johnson,14,18,2,34
Guadalupe,406,President,,Libertarian,Gary Johnson,5,24,4,33
Guadalupe,407,President,,Libertarian,Gary Johnson,7,18,1,26
Guadalupe,408,President,,Libertarian,Gary Johnson,30,45,5,80
Guadalupe,409,President,,Libertarian,Gary Johnson,23,48,3,74
Guadalupe,410,President,,Libertarian,Gary Johnson,1,1,0,2
Guadalupe,Totals,President,,Libertarian,Gary Johnson,653,1246,123,2022
Guadalupe,101,President,,Green,Jill Stein,1,1,0,2
Guadalupe,102,President,,Green,Jill Stein,1,3,0,4
Guadalupe,103,President,,Green,Jill Stein,1,1,0,2
Guadalupe,104,President,,Green,Jill Stein,1,4,0,5
Guadalupe,105,President,,Green,Jill Stein,5,4,2,11
Guadalupe,106,President,,Green,Jill Stein,5,6,0,11
Guadalupe,107,President,,Green,Jill Stein,1,2,0,3
Guadalupe,108,President,,Green,Jill Stein,3,1,0,4
Guadalupe,109,President,,Green,Jill Stein,0,2,0,2
Guadalupe,110,President,,Green,Jill Stein,0,0,0,0
Guadalupe,111,President,,Green,Jill Stein,1,1,0,2
Guadalupe,112,President,,Green,Jill Stein,8,0,0,8
Guadalupe,113,President,,Green,Jill Stein,3,1,0,4
Guadalupe,114,President,,Green,Jill Stein,1,1,0,2
Guadalupe,115,President,,Green,Jill Stein,0,0,0,0
Guadalupe,116,President,,Green,Jill Stein,8,7,0,15
Guadalupe,117,President,,Green,Jill Stein,6,12,1,19
Guadalupe,118,President,,Green,Jill Stein,0,0,0,0
Guadalupe,119,President,,Green,Jill Stein,0,1,0,1
Guadalupe,120,President,,Green,Jill Stein,1,1,0,2
Guadalupe,121,President,,Green,Jill Stein,0,1,0,1
Guadalupe,122,President,,Green,Jill Stein,0,0,0,0
Guadalupe,123,President,,Green,Jill Stein,0,0,0,0
Guadalupe,124,President,,Green,Jill Stein,0,0,0,0
Guadalupe,125,President,,Green,Jill Stein,0,0,0,0
Guadalupe,126,President,,Green,Jill Stein,0,0,0,0
Guadalupe,127,President,,Green,Jill Stein,0,0,0,0
Guadalupe,201,President,,Green,Jill Stein,2,4,0,6
Guadalupe,202,President,,Green,Jill Stein,1,1,0,2
Guadalupe,203,President,,Green,Jill Stein,0,0,0,0
Guadalupe,204,President,,Green,Jill Stein,5,2,0,7
Guadalupe,205,President,,Green,Jill Stein,0,0,0,0
Guadalupe,206,President,,Green,Jill Stein,12,1,0,13
Guadalupe,207,President,,Green,Jill Stein,3,3,0,6
Guadalupe,208,President,,Green,Jill Stein,6,2,1,9
Guadalupe,209,President,,Green,Jill Stein,4,0,0,4
Guadalupe,210,President,,Green,Jill Stein,2,1,1,4
Guadalupe,211,President,,Green,Jill Stein,0,1,0,1
Guadalupe,212,President,,Green,Jill Stein,0,0,0,0
Guadalupe,213,President,,Green,Jill Stein,2,2,0,4
Guadalupe,214,President,,Green,Jill Stein,1,4,0,5
Guadalupe,215,President,,Green,Jill Stein,3,1,0,4
Guadalupe,216,President,,Green,Jill Stein,0,0,0,0
Guadalupe,217,President,,Green,Jill Stein,0,0,0,0
Guadalupe,218,President,,Green,Jill Stein,0,0,0,0
Guadalupe,219,President,,Green,Jill Stein,0,1,0,1
Guadalupe,220,President,,Green,Jill Stein,0,1,0,1
Guadalupe,221,President,,Green,Jill Stein,0,0,0,0
Guadalupe,222,President,,Green,Jill Stein,0,0,0,0
Guadalupe,223,President,,Green,Jill Stein,0,1,0,1
Guadalupe,224,President,,Green,Jill Stein,0,0,1,1
Guadalupe,225,President,,Green,Jill Stein,0,0,0,0
Guadalupe,226,President,,Green,Jill Stein,0,0,0,0
Guadalupe,301,President,,Green,Jill Stein,5,5,0,10
Guadalupe,302,President,,Green,Jill Stein,7,13,1,21
Guadalupe,303,President,,Green,Jill Stein,4,26,1,31
Guadalupe,304,President,,Green,Jill Stein,9,37,5,51
Guadalupe,305,President,,Green,Jill Stein,6,8,1,15
Guadalupe,306,President,,Green,Jill Stein,8,8,0,16
Guadalupe,401,President,,Green,Jill Stein,3,2,0,5
Guadalupe,402,President,,Green,Jill Stein,4,3,1,8
Guadalupe,403,President,,Green,Jill Stein,6,11,0,17
Guadalupe,404,President,,Green,Jill Stein,6,19,3,28
Guadalupe,405,President,,Green,Jill Stein,1,2,0,3
Guadalupe,406,President,,Green,Jill Stein,1,4,0,5
Guadalupe,407,President,,Green,Jill Stein,2,2,0,4
Guadalupe,408,President,,Green,Jill Stein,9,10,2,21
Guadalupe,409,President,,Green,Jill Stein,3,6,1,10
Guadalupe,410,President,,Green,Jill Stein,0,0,0,0
Guadalupe,Totals,President,,Green,Jill Stein,161,230,21,412
Guadalupe,101,President,,,Write-ins,1,2,0,3
Guadalupe,102,President,,,Write-ins,2,2,1,5
Guadalupe,103,President,,,Write-ins,2,1,0,3
Guadalupe,104,President,,,Write-ins,0,5,0,5
Guadalupe,105,President,,,Write-ins,6,9,1,16
Guadalupe,106,President,,,Write-ins,5,11,2,18
Guadalupe,107,President,,,Write-ins,1,3,0,4
Guadalupe,108,President,,,Write-ins,0,1,0,1
Guadalupe,109,President,,,Write-ins,3,5,0,8
Guadalupe,110,President,,,Write-ins,0,1,1,2
Guadalupe,111,President,,,Write-ins,0,0,0,0
Guadalupe,112,President,,,Write-ins,1,0,0,1
Guadalupe,113,President,,,Write-ins,1,1,0,2
Guadalupe,114,President,,,Write-ins,2,8,1,11
Guadalupe,115,President,,,Write-ins,0,1,1,2
Guadalupe,116,President,,,Write-ins,4,2,0,6
Guadalupe,117,President,,,Write-ins,9,25,1,35
Guadalupe,118,President,,,Write-ins,0,0,0,0
Guadalupe,119,President,,,Write-ins,3,4,0,7
Guadalupe,120,President,,,Write-ins,3,3,0,6
Guadalupe,121,President,,,Write-ins,0,0,0,0
Guadalupe,122,President,,,Write-ins,0,0,0,0
Guadalupe,123,President,,,Write-ins,0,0,0,0
Guadalupe,124,President,,,Write-ins,0,0,0,0
Guadalupe,125,President,,,Write-ins,1,0,0,1
Guadalupe,126,President,,,Write-ins,0,0,0,0
Guadalupe,127,President,,,Write-ins,0,1,0,1
Guadalupe,201,President,,,Write-ins,0,2,0,2
Guadalupe,202,President,,,Write-ins,2,2,0,4
Guadalupe,203,President,,,Write-ins,2,1,0,3
Guadalupe,204,President,,,Write-ins,0,6,0,6
Guadalupe,205,President,,,Write-ins,5,1,0,6
Guadalupe,206,President,,,Write-ins,4,3,0,7
Guadalupe,207,President,,,Write-ins,1,5,0,6
Guadalupe,208,President,,,Write-ins,2,11,0,13
Guadalupe,209,President,,,Write-ins,1,1,0,2
Guadalupe,210,President,,,Write-ins,4,0,0,4
Guadalupe,211,President,,,Write-ins,0,2,0,2
Guadalupe,212,President,,,Write-ins,0,1,0,1
Guadalupe,213,President,,,Write-ins,3,9,1,13
Guadalupe,214,President,,,Write-ins,2,2,1,5
Guadalupe,215,President,,,Write-ins,0,3,1,4
Guadalupe,216,President,,,Write-ins,0,0,0,0
Guadalupe,217,President,,,Write-ins,1,0,0,1
Guadalupe,218,President,,,Write-ins,0,0,0,0
Guadalupe,219,President,,,Write-ins,0,0,0,0
Guadalupe,220,President,,,Write-ins,0,0,0,0
Guadalupe,221,President,,,Write-ins,0,0,0,0
Guadalupe,222,President,,,Write-ins,0,0,0,0
Guadalupe,223,President,,,Write-ins,0,0,0,0
Guadalupe,224,President,,,Write-ins,0,0,0,0
Guadalupe,225,President,,,Write-ins,0,0,0,0
Guadalupe,226,President,,,Write-ins,1,1,1,3
Guadalupe,301,President,,,Write-ins,7,12,3,22
Guadalupe,302,President,,,Write-ins,8,22,3,33
Guadalupe,303,President,,,Write-ins,19,38,8,65
Guadalupe,304,President,,,Write-ins,15,41,13,69
Guadalupe,305,President,,,Write-ins,8,34,4,46
Guadalupe,306,President,,,Write-ins,7,20,2,29
Guadalupe,401,President,,,Write-ins,1,1,0,2
Guadalupe,402,President,,,Write-ins,4,9,0,13
Guadalupe,403,President,,,Write-ins,9,11,0,20
Guadalupe,404,President,,,Write-ins,18,34,4,56
Guadalupe,405,President,,,Write-ins,5,4,2,11
Guadalupe,406,President,,,Write-ins,1,6,0,7
Guadalupe,407,President,,,Write-ins,1,5,0,6
Guadalupe,408,President,,,Write-ins,11,24,1,36
Guadalupe,409,President,,,Write-ins,8,22,1,31
Guadalupe,410,President,,,Write-ins,0,1,0,1
Guadalupe,Totals,President,,,Write-ins,194,419,53,666
Guadalupe,101,U.S. House,15,Republican,Tim Westley,77,204,7,288
Guadalupe,102,U.S. House,15,Republican,Tim Westley,71,334,21,426
Guadalupe,103,U.S. House,15,Republican,Tim Westley,61,256,16,333
Guadalupe,104,U.S. House,15,Republican,Tim Westley,36,232,15,283
Guadalupe,105,U.S. House,15,Republican,Tim Westley,389,849,39,1277
Guadalupe,106,U.S. House,15,Republican,Tim Westley,172,1031,84,1287
Guadalupe,107,U.S. House,15,Republican,Tim Westley,205,327,15,547
Guadalupe,108,U.S. House,15,Republican,Tim Westley,135,113,17,265
Guadalupe,109,U.S. House,15,Republican,Tim Westley,133,146,1,280
Guadalupe,110,U.S. House,15,Republican,Tim Westley,8,61,3,72
Guadalupe,111,U.S. House,15,Republican,Tim Westley,5,32,2,39
Guadalupe,112,U.S. House,15,Republican,Tim Westley,37,17,0,54
Guadalupe,113,U.S. House,15,Republican,Tim Westley,94,341,17,452
Guadalupe,114,U.S. House,15,Republican,Tim Westley,37,230,8,275
Guadalupe,115,U.S. House,15,Republican,Tim Westley,30,112,6,148
Guadalupe,116,U.S. House,15,Republican,Tim Westley,267,705,39,1011
Guadalupe,117,U.S. House,15,Republican,Tim Westley,291,1346,51,1688
Guadalupe,118,U.S. House,15,Republican,Tim Westley,10,13,0,23
Guadalupe,119,U.S. House,15,Republican,Tim Westley,121,708,26,855
Guadalupe,120,U.S. House,15,Republican,Tim Westley,110,460,22,592
Guadalupe,121,U.S. House,15,Republican,Tim Westley,10,56,2,68
Guadalupe,122,U.S. House,15,Republican,Tim Westley,3,10,0,13
Guadalupe,123,U.S. House,15,Republican,Tim Westley,0,0,0,0
Guadalupe,124,U.S. House,15,Republican,Tim Westley,0,2,0,2
Guadalupe,125,U.S. House,15,Republican,Tim Westley,19,77,0,96
Guadalupe,126,U.S. House,15,Republican,Tim Westley,5,5,2,12
Guadalupe,127,U.S. House,15,Republican,Tim Westley,4,2,0,6
Guadalupe,201,U.S. House,15,Republican,Tim Westley,31,102,8,141
Guadalupe,202,U.S. House,15,Republican,Tim Westley,37,90,11,138
Guadalupe,203,U.S. House,15,Republican,Tim Westley,14,41,0,55
Guadalupe,204,U.S. House,15,Republican,Tim Westley,79,185,6,270
Guadalupe,205,U.S. House,15,Republican,Tim Westley,150,323,15,488
Guadalupe,206,U.S. House,15,Republican,Tim Westley,232,178,14,424
Guadalupe,207,U.S. House,15,Republican,Tim Westley,26,129,2,157
Guadalupe,208,U.S. House,15,Republican,Tim Westley,256,1199,58,1513
Guadalupe,209,U.S. House,15,Republican,Tim Westley,28,58,4,90
Guadalupe,210,U.S. House,15,Republican,Tim Westley,58,182,11,251
Guadalupe,211,U.S. House,15,Republican,Tim Westley,4,39,1,44
Guadalupe,212,U.S. House,15,Republican,Tim Westley,4,27,1,32
Guadalupe,213,U.S. House,15,Republican,Tim Westley,183,594,19,796
Guadalupe,214,U.S. House,15,Republican,Tim Westley,65,195,5,265
Guadalupe,215,U.S. House,15,Republican,Tim Westley,102,255,10,367
Guadalupe,216,U.S. House,15,Republican,Tim Westley,6,19,4,29
Guadalupe,217,U.S. House,15,Republican,Tim Westley,9,23,2,34
Guadalupe,218,U.S. House,15,Republican,Tim Westley,2,15,0,17
Guadalupe,219,U.S. House,15,Republican,Tim Westley,2,26,0,28
Guadalupe,220,U.S. House,15,Republican,Tim Westley,4,14,0,18
Guadalupe,221,U.S. House,15,Republican,Tim Westley,1,11,0,12
Guadalupe,222,U.S. House,15,Republican,Tim Westley,0,0,0,0
Guadalupe,223,U.S. House,15,Republican,Tim Westley,22,57,4,83
Guadalupe,224,U.S. House,15,Republican,Tim Westley,2,12,0,14
Guadalupe,225,U.S. House,15,Republican,Tim Westley,0,3,0,3
Guadalupe,226,U.S. House,15,Republican,Tim Westley,29,88,4,121
Guadalupe,301,U.S. House,15,Republican,Tim Westley,295,741,50,1086
Guadalupe,302,U.S. House,15,Republican,Tim Westley,302,1169,65,1536
Guadalupe,303,U.S. House,15,Republican,Tim Westley,335,1803,113,2251
Guadalupe,304,U.S. House,15,Republican,Tim Westley,,,,
Guadalupe,305,U.S. House,15,Republican,Tim Westley,,,,
Guadalupe,306,U.S. House,15,Republican,Tim Westley,216,1370,77,1663
Guadalupe,401,U.S. House,15,Republican,Tim Westley,192,449,23,664
Guadalupe,402,U.S. House,15,Republican,Tim Westley,,,,
Guadalupe,403,U.S. House,15,Republican,Tim Westley,201,680,38,919
Guadalupe,404,U.S. House,15,Republican,Tim Westley,,,,
Guadalupe,405,U.S. House,15,Republican,Tim Westley,268,623,21,912
Guadalupe,406,U.S. House,15,Republican,Tim Westley,178,859,30,1067
Guadalupe,407,U.S. House,15,Republican,Tim Westley,129,698,17,844
Guadalupe,408,U.S. House,15,Republican,Tim Westley,305,1117,54,1476
Guadalupe,409,U.S. House,15,Republican,Tim Westley,258,916,28,1202
Guadalupe,410,U.S. House,15,Republican,Tim Westley,22,52,0,74
Guadalupe,Totals,U.S. House,15,Republican,Tim Westley,6377,22011,1088,29476
Guadalupe,101,U.S. House,15,Democratic,Vicente Gonzalez,19,60,11,90
Guadalupe,102,U.S. House,15,Democratic,Vicente Gonzalez,36,119,15,170
Guadalupe,103,U.S. House,15,Democratic,Vicente Gonzalez,21,85,6,112
Guadalupe,104,U.S. House,15,Democratic,Vicente Gonzalez,50,123,17,190
Guadalupe,105,U.S. House,15,Democratic,Vicente Gonzalez,92,222,23,337
Guadalupe,106,U.S. House,15,Democratic,Vicente Gonzalez,65,310,39,414
Guadalupe,107,U.S. House,15,Democratic,Vicente Gonzalez,45,61,4,110
Guadalupe,108,U.S. House,15,Democratic,Vicente Gonzalez,71,53,13,137
Guadalupe,109,U.S. House,15,Democratic,Vicente Gonzalez,22,31,1,54
