county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
Wood,3--3,"United States Representative,",1,,Phil Gray,0,22,14,36
Wood,3--3,"United States Representative,",1,,Renee Culler,0,0,0,0
Wood,4--1,"United States Representative,",1,,Louie Gohmert,0,340,113,453
Wood,4--1,"United States Representative,",1,,Shirley J. McKellar,0,44,14,58
Wood,4--1,"United States Representative,",1,,Phil Gray,0,1,3,4
Wood,4--1,"United States Representative,",1,,Renee Culler,0,0,0,0
Wood,4--2,"United States Representative,",1,,Louie Gohmert,0,971,338,1309
Wood,4--2,"United States Representative,",1,,Shirley J. McKellar,0,137,59,196
Wood,4--2,"United States Representative,",1,,Phil Gray,0,18,9,27
Wood,4--2,"United States Representative,",1,,Renee Culler,0,0,0,0
Wood,Total:,"United States Representative,",1,,Louie Gohmert,0,4343,1771,6114
Wood,Total:,"United States Representative,",1,,Shirley J. McKellar,0,643,333,976
Wood,Total:,"United States Representative,",1,,Phil Gray,0,65,39,104
Wood,Total:,"United States Representative,",1,,Renee Culler,0,1,0,1
Wood,1--1,"United States Representative,",5,,Jeb Hensarling,0,1197,293,1490
Wood,1--1,"United States Representative,",5,,Ken Ashby,0,81,35,116
Wood,1--2,"United States Representative,",5,,Jeb Hensarling,0,853,521,1374
Wood,1--2,"United States Representative,",5,,Ken Ashby,0,44,49,93
Wood,1--3,"United States Representative,",5,,Jeb Hensarling,0,642,432,1074
Wood,1--3,"United States Representative,",5,,Ken Ashby,0,33,35,68
Wood,1--4,"United States Representative,",5,,Jeb Hensarling,0,194,200,394
Wood,1--4,"United States Representative,",5,,Ken Ashby,0,7,8,15
Wood,2--2,"United States Representative,",5,,Jeb Hensarling,0,1297,578,1875
Wood,2--2,"United States Representative,",5,,Ken Ashby,0,78,77,155
Wood,2--3,"United States Representative,",5,,Jeb Hensarling,0,1126,432,1558
Wood,2--3,"United States Representative,",5,,Ken Ashby,0,63,44,107
Wood,4--3,"United States Representative,",5,,Jeb Hensarling,0,1143,422,1565
Wood,4--3,"United States Representative,",5,,Ken Ashby,0,66,50,116
Wood,4--4,"United States Representative,",5,,Jeb Hensarling,0,293,98,391
Wood,4--4,"United States Representative,",5,,Ken Ashby,0,19,5,24
Wood,Total:,"United States Representative,",5,,Jeb Hensarling,0,6745,2976,9721
Wood,Total:,"United States Representative,",5,,Ken Ashby,0,391,303,694
Wood,1--1,Railroad Commissioner,,,Wayne Christian,0,1149,279,1428
Wood,1--1,Railroad Commissioner,,,Grady Yarbrough,0,222,61,283
Wood,1--1,Railroad Commissioner,,,Mark Miller,0,29,10,39
Wood,1--1,Railroad Commissioner,,,Martina Salinas,0,13,5,18
Wood,1--2,Railroad Commissioner,,,Wayne Christian,0,835,498,1333
Wood,1--2,Railroad Commissioner,,,Grady Yarbrough,0,111,85,196
Wood,1--2,Railroad Commissioner,,,Mark Miller,0,16,24,40
Wood,1--2,Railroad Commissioner,,,Martina Salinas,0,6,5,11
Wood,1--3,Railroad Commissioner,,,Wayne Christian,0,629,429,1058
Wood,1--3,Railroad Commissioner,,,Grady Yarbrough,0,97,66,163
Wood,1--3,Railroad Commissioner,,,Mark Miller,0,14,11,25
Wood,1--3,Railroad Commissioner,,,Martina Salinas,0,4,5,9
Wood,1--4,Railroad Commissioner,,,Wayne Christian,0,184,191,375
Wood,1--4,Railroad Commissioner,,,Grady Yarbrough,0,18,20,38
Wood,1--4,Railroad Commissioner,,,Mark Miller,0,9,3,12
Wood,1--4,Railroad Commissioner,,,Martina Salinas,0,0,1,1
Wood,2--1,Railroad Commissioner,,,Wayne Christian,0,150,84,234
Wood,2--1,Railroad Commissioner,,,Grady Yarbrough,0,19,10,29
Wood,2--1,Railroad Commissioner,,,Mark Miller,0,2,1,3
Wood,2--1,Railroad Commissioner,,,Martina Salinas,0,1,1,2
Wood,2--2,Railroad Commissioner,,,Wayne Christian,0,1247,534,1781
Wood,2--2,Railroad Commissioner,,,Grady Yarbrough,0,177,124,301
Wood,2--2,Railroad Commissioner,,,Mark Miller,0,42,35,77
Wood,2--2,Railroad Commissioner,,,Martina Salinas,0,14,14,28
Wood,2--3,Railroad Commissioner,,,Wayne Christian,0,1071,418,1489
Wood,2--3,Railroad Commissioner,,,Grady Yarbrough,0,232,91,323
Wood,2--3,Railroad Commissioner,,,Mark Miller,0,30,19,49
Wood,2--3,Railroad Commissioner,,,Martina Salinas,0,9,7,16
Wood,3--1,Railroad Commissioner,,,Wayne Christian,0,476,145,621
Wood,3--1,Railroad Commissioner,,,Grady Yarbrough,0,68,14,82
Wood,3--1,Railroad Commissioner,,,Mark Miller,0,11,8,19
Wood,3--1,Railroad Commissioner,,,Martina Salinas,0,2,4,6
Wood,3--2,Railroad Commissioner,,,Wayne Christian,0,1386,427,1813
Wood,3--2,Railroad Commissioner,,,Grady Yarbrough,0,194,61,255
Wood,3--2,Railroad Commissioner,,,Mark Miller,0,36,18,54
Wood,3--2,Railroad Commissioner,,,Martina Salinas,0,13,6,19
Wood,3--3,Railroad Commissioner,,,Wayne Christian,0,954,613,1567
Wood,3--3,Railroad Commissioner,,,Grady Yarbrough,0,190,176,366
Wood,3--3,Railroad Commissioner,,,Mark Miller,0,32,22,54
Wood,3--3,Railroad Commissioner,,,Martina Salinas,0,9,6,15
Wood,4--1,Railroad Commissioner,,,Wayne Christian,0,329,112,441
Wood,4--1,Railroad Commissioner,,,Grady Yarbrough,0,46,10,56
Wood,4--1,Railroad Commissioner,,,Mark Miller,0,5,3,8
Wood,4--1,Railroad Commissioner,,,Martina Salinas,0,1,2,3
Wood,4--2,Railroad Commissioner,,,Wayne Christian,0,947,327,1274
Wood,4--2,Railroad Commissioner,,,Grady Yarbrough,0,129,61,190
Wood,4--2,Railroad Commissioner,,,Mark Miller,0,35,11,46
Wood,4--2,Railroad Commissioner,,,Martina Salinas,0,15,5,20
Wood,4--3,Railroad Commissioner,,,Wayne Christian,0,1110,405,1515
Wood,4--3,Railroad Commissioner,,,Grady Yarbrough,0,181,70,251
Wood,4--3,Railroad Commissioner,,,Mark Miller,0,33,27,60
Wood,4--3,Railroad Commissioner,,,Martina Salinas,0,10,5,15
Wood,4--4,Railroad Commissioner,,,Wayne Christian,0,287,98,385
Wood,4--4,Railroad Commissioner,,,Grady Yarbrough,0,35,7,42
Wood,4--4,Railroad Commissioner,,,Mark Miller,0,10,2,12
Wood,4--4,Railroad Commissioner,,,Martina Salinas,0,0,1,1
Wood,Total:,Railroad Commissioner,,,Wayne Christian,0,10754,4560,15314
Wood,Total:,Railroad Commissioner,,,Grady Yarbrough,0,1719,856,2575
Wood,Total:,Railroad Commissioner,,,Mark Miller,0,304,194,498
Wood,Total:,Railroad Commissioner,,,Martina Salinas,0,97,67,164
Wood,1--1,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,1156,281,1437
Wood,1--1,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,209,54,263
Wood,1--1,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,33,16,49
Wood,1--1,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,11,4,15
Wood,1--2,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,839,507,1346
Wood,1--2,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,111,76,187
Wood,1--2,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,15,20,35
Wood,1--2,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,4,9,13
Wood,1--3,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,627,428,1055
Wood,1--3,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,93,62,155
Wood,1--3,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,14,13,27
Wood,1--3,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,9,9,18
Wood,1--4,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,189,194,383
Wood,1--4,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,16,17,33
Wood,1--4,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,6,4,10
Wood,1--4,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,0,3,3
Wood,2--1,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,149,82,231
Wood,2--1,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,19,11,30
Wood,2--1,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,3,2,5
Wood,2--1,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,0,1,1
Wood,2--2,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,1268,543,1811
Wood,2--2,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,173,111,284
Wood,2--2,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,36,39,75
Wood,2--2,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,10,17,27
Wood,2--3,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,1080,417,1497
Wood,2--3,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,225,99,324
Wood,2--3,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,29,14,43
Wood,2--3,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,10,8,18
Wood,3--1,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,477,149,626
Wood,3--1,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,70,13,83
Wood,3--1,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,9,7,16
Wood,3--1,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,2,1,3
Wood,3--2,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,1400,434,1834
Wood,3--2,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,196,60,256
Wood,3--2,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,29,15,44
Wood,3--2,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,4,5,9
Wood,3--3,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,955,602,1557
Wood,3--3,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,183,174,357
Wood,3--3,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,35,29,64
Wood,3--3,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,10,11,21
Wood,4--1,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,334,111,445
Wood,4--1,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,43,11,54
Wood,4--1,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,3,4,7
Wood,4--1,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,2,2,4
Wood,4--2,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,953,327,1280
Wood,4--2,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,134,61,195
Wood,4--2,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,31,12,43
Wood,4--2,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,10,4,14
Wood,4--3,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,1115,405,1520
Wood,4--3,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,177,63,240
Wood,4--3,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,34,31,65
Wood,4--3,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,10,7,17
Wood,4--4,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,289,95,384
Wood,4--4,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,33,8,41
Wood,4--4,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,7,4,11
Wood,4--4,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,2,0,2
Wood,Total:,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,0,10831,4575,15406
Wood,Total:,"Justice, Supreme Court, Place 3",,,Mike Westergren,0,1682,820,2502
Wood,Total:,"Justice, Supreme Court, Place 3",,,Kathie Glass,0,284,210,494
Wood,Total:,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0,84,81,165
Wood,1--1,"Justice, Supreme Court, Place 5",,,Paul Green,0,1172,279,1451
Wood,1--1,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,206,59,265
Wood,1--1,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,27,10,37
Wood,1--1,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,6,5,11
Wood,1--2,"Justice, Supreme Court, Place 5",,,Paul Green,0,845,508,1353
Wood,1--2,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,111,91,202
Wood,1--2,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,12,14,26
Wood,1--2,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,3,3,6
Wood,1--3,"Justice, Supreme Court, Place 5",,,Paul Green,0,629,435,1064
Wood,1--3,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,98,61,159
Wood,1--3,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,12,9,21
Wood,1--3,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,4,5,9
Wood,1--4,"Justice, Supreme Court, Place 5",,,Paul Green,0,192,194,386
Wood,1--4,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,14,16,30
Wood,1--4,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,4,4,8
Wood,1--4,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,0,2,2
Wood,2--1,"Justice, Supreme Court, Place 5",,,Paul Green,0,151,82,233
Wood,2--1,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,18,11,29
Wood,2--1,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,1,2,3
Wood,2--1,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,1,1,2
Wood,2--2,"Justice, Supreme Court, Place 5",,,Paul Green,0,1263,548,1811
Wood,2--2,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,178,119,297
Wood,2--2,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,31,29,60
Wood,2--2,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,9,12,21
Wood,2--3,"Justice, Supreme Court, Place 5",,,Paul Green,0,1098,420,1518
Wood,2--3,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,213,91,304
Wood,2--3,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,27,10,37
Wood,2--3,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,7,9,16
Wood,3--1,"Justice, Supreme Court, Place 5",,,Paul Green,0,477,149,626
Wood,3--1,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,68,16,84
Wood,3--1,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,10,6,16
Wood,3--1,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,1,1,2
Wood,3--2,"Justice, Supreme Court, Place 5",,,Paul Green,0,1399,438,1837
Wood,3--2,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,194,57,251
Wood,3--2,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,26,15,41
Wood,3--2,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,8,3,11
Wood,3--3,"Justice, Supreme Court, Place 5",,,Paul Green,0,962,622,1584
Wood,3--3,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,189,175,364
Wood,3--3,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,27,13,40
Wood,3--3,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,8,8,16
Wood,4--1,"Justice, Supreme Court, Place 5",,,Paul Green,0,336,114,450
Wood,4--1,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,42,11,53
Wood,4--1,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,3,3,6
Wood,4--1,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,0,0,0
Wood,4--2,"Justice, Supreme Court, Place 5",,,Paul Green,0,963,333,1296
Wood,4--2,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,132,59,191
Wood,4--2,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,29,10,39
Wood,4--2,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,9,3,12
Wood,4--3,"Justice, Supreme Court, Place 5",,,Paul Green,0,1124,425,1549
Wood,4--3,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,173,64,237
Wood,4--3,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,33,16,49
Wood,4--3,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,3,2,5
Wood,4--4,"Justice, Supreme Court, Place 5",,,Paul Green,0,296,99,395
Wood,4--4,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,31,6,37
Wood,4--4,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,6,1,7
Wood,4--4,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,1,1,2
Wood,Total:,"Justice, Supreme Court, Place 5",,,Paul Green,0,10907,4646,15553
Wood,Total:,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,0,1667,836,2503
Wood,Total:,"Justice, Supreme Court, Place 5",,,Tom Oxford,0,248,142,390
Wood,Total:,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0,60,55,115
Wood,1--1,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,1152,277,1429
Wood,1--1,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,212,60,272
Wood,1--1,"Justice, Supreme Court, Place 9",,,Don Fulton,0,30,11,41
Wood,1--1,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,10,7,17
Wood,1--2,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,840,501,1341
Wood,1--2,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,115,89,204
Wood,1--2,"Justice, Supreme Court, Place 9",,,Don Fulton,0,13,17,30
Wood,1--2,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,4,5,9
Wood,1--3,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,637,429,1066
Wood,1--3,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,92,62,154
Wood,1--3,"Justice, Supreme Court, Place 9",,,Don Fulton,0,10,13,23
Wood,1--3,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,6,7,13
Wood,1--4,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,190,191,381
Wood,1--4,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,14,19,33
Wood,1--4,"Justice, Supreme Court, Place 9",,,Don Fulton,0,5,4,9
Wood,1--4,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,1,2,3
Wood,2--1,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,149,83,232
Wood,2--1,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,17,10,27
Wood,2--1,"Justice, Supreme Court, Place 9",,,Don Fulton,0,4,2,6
Wood,2--1,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,1,1,2
Wood,2--2,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,1257,533,1790
Wood,2--2,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,179,117,296
Wood,2--2,"Justice, Supreme Court, Place 9",,,Don Fulton,0,33,40,73
Wood,2--2,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,12,15,27
Wood,2--3,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,1080,415,1495
Wood,2--3,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,226,95,321
Wood,2--3,"Justice, Supreme Court, Place 9",,,Don Fulton,0,28,15,43
Wood,2--3,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,8,9,17
Wood,3--1,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,473,147,620
Wood,3--1,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,71,18,89
Wood,3--1,"Justice, Supreme Court, Place 9",,,Don Fulton,0,11,6,17
Wood,3--1,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,2,1,3
Wood,3--2,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,1394,436,1830
Wood,3--2,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,191,62,253
Wood,3--2,"Justice, Supreme Court, Place 9",,,Don Fulton,0,32,11,43
Wood,3--2,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,9,3,12
Wood,3--3,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,950,611,1561
Wood,3--3,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,196,172,368
Wood,3--3,"Justice, Supreme Court, Place 9",,,Don Fulton,0,28,23,51
Wood,3--3,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,12,12,24
Wood,4--1,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,327,108,435
Wood,4--1,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,45,14,59
Wood,4--1,"Justice, Supreme Court, Place 9",,,Don Fulton,0,5,4,9
Wood,4--1,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,2,0,2
Wood,4--2,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,947,327,1274
Wood,4--2,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,142,63,205
Wood,4--2,"Justice, Supreme Court, Place 9",,,Don Fulton,0,36,13,49
Wood,4--2,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,7,3,10
Wood,4--3,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,1116,411,1527
Wood,4--3,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,181,69,250
Wood,4--3,"Justice, Supreme Court, Place 9",,,Don Fulton,0,32,19,51
Wood,4--3,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,3,5,8
Wood,4--4,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,291,96,387
Wood,4--4,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,32,6,38
Wood,4--4,"Justice, Supreme Court, Place 9",,,Don Fulton,0,8,5,13
Wood,4--4,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,2,1,3
Wood,Total:,"Justice, Supreme Court, Place 9",,,Eva Guzman,0,10803,4565,15368
Wood,Total:,"Justice, Supreme Court, Place 9",,,Savannah Robinson,0,1713,856,2569
Wood,Total:,"Justice, Supreme Court, Place 9",,,Don Fulton,0,275,183,458
Wood,Total:,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0,79,71,150
Wood,1--1,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,0,1150,287,1437
Wood,1--1,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",0,215,57,272
Wood,1--1,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,0,30,11,41
Wood,1--1,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,0,8,1,9
Wood,1--2,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,0,844,506,1350
Wood,1--2,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",0,111,90,201
Wood,1--2,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,0,14,17,31
Wood,1--2,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,0,2,2,4
Wood,1--3,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,0,632,432,1064
Wood,1--3,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",0,95,65,160
Wood,1--3,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,0,14,11,25
Wood,1--3,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,0,3,3,6
Wood,1--4,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,0,189,192,381
Wood,1--4,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",0,15,18,33
Wood,1--4,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,0,5,5,10
Wood,1--4,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,0,0,1,1
Wood,2--1,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,0,151,83,234
Wood,2--1,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",0,15,10,25
Wood,2--1,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,0,4,1,5
Wood,2--1,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,0,1,2,3
Wood,2--2,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,0,1267,540,1807
Wood,2--2,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",0,169,120,289
Wood,2--2,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,0,39,34,73
Wood,2--2,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,0,4,10,14
Wood,2--3,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,0,1079,416,1495
Wood,2--3,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",0,229,94,323
Wood,2--3,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,0,22,14,36
Wood,2--3,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,0,8,8,16
Wood,3--1,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,0,477,146,623
Wood,3--1,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",0,71,19,90
Wood,3--1,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,0,7,6,13
Wood,3--1,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,0,2,1,3
Wood,3--2,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,0,1401,436,1837
Wood,3--2,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",0,186,60,246
Wood,3--2,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,0,27,11,38
Wood,3--2,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,0,11,3,14
Wood,3--3,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,0,958,614,1572
Wood,3--3,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",0,191,184,375
Wood,3--3,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,0,30,18,48
Wood,3--3,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,0,4,5,9
Wood,4--1,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,0,337,113,450
Wood,4--1,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",0,40,11,51
Wood,4--1,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,0,3,4,7
Wood,4--1,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,0,0,0,0
Wood,4--2,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,0,960,328,1288
Wood,4--2,"Judge, Court of Criminal Appeals, Place 2",,,"Lawrence ""Larry"" Meyers",0,125,60,185
Wood,4--2,"Judge, Court of Criminal Appeals, Place 2",,,Mark Ash,0,40,12,52
Wood,4--2,"Judge, Court of Criminal Appeals, Place 2",,,Adam King Blackwell Reposa,0,6,4,10
Wood,4--3,"Judge, Court of Criminal Appeals, Place 2",,,Mary Lou Keel,0,1124,414,1538
