county,precinct,office,district,party,candidate,vote
Briscoe,4,"District Attorney, 110th Judicial DIST",,,OVER VOTES,0
Briscoe,6,"District Attorney, 110th Judicial DIST",,,OVER VOTES,0
Briscoe,1,"District Attorney, 110th Judicial DIST",,,UNDER VOTES,22
Briscoe,2,"District Attorney, 110th Judicial DIST",,,UNDER VOTES,17
Briscoe,3,"District Attorney, 110th Judicial DIST",,,UNDER VOTES,22
Briscoe,4,"District Attorney, 110th Judicial DIST",,,UNDER VOTES,30
Briscoe,6,"District Attorney, 110th Judicial DIST",,,UNDER VOTES,5
Briscoe,1,County Attorney,,REP,Emily Teegardin,90
Briscoe,2,County Attorney,,REP,Emily Teegardin,158
Briscoe,3,County Attorney,,REP,Emily Teegardin,154
Briscoe,4,County Attorney,,REP,Emily Teegardin,197
Briscoe,6,County Attorney,,REP,Emily Teegardin,48
Briscoe,1,County Attorney,,,OVER VOTES,0
Briscoe,2,County Attorney,,,OVER VOTES,0
Briscoe,3,County Attorney,,,OVER VOTES,0
Briscoe,4,County Attorney,,,OVER VOTES,0
Briscoe,6,County Attorney,,,OVER VOTES,0
Briscoe,1,County Attorney,,,UNDER VOTES,22
Briscoe,2,County Attorney,,,UNDER VOTES,9
Briscoe,3,County Attorney,,,UNDER VOTES,16
Briscoe,4,County Attorney,,,UNDER VOTES,35
Briscoe,6,County Attorney,,,UNDER VOTES,3
Briscoe,1,Sheriff,,REP,Garrett Davis,95
Briscoe,2,Sheriff,,REP,Garrett Davis,153
Briscoe,3,Sheriff,,REP,Garrett Davis,157
Briscoe,4,Sheriff,,REP,Garrett Davis,209
Briscoe,6,Sheriff,,REP,Garrett Davis,47
Briscoe,1,Sheriff,,,OVER VOTES,0
Briscoe,2,Sheriff,,,OVER VOTES,0
Briscoe,3,Sheriff,,,OVER VOTES,0
Briscoe,4,Sheriff,,,OVER VOTES,0
Briscoe,6,Sheriff,,,OVER VOTES,0
Briscoe,1,Sheriff,,,UNDER VOTES,17
Briscoe,2,Sheriff,,,UNDER VOTES,14
Briscoe,3,Sheriff,,,UNDER VOTES,14
Briscoe,4,Sheriff,,,UNDER VOTES,23
Briscoe,6,Sheriff,,,UNDER VOTES,4
Briscoe,1,"County Commissioner, PCT 1",,REP,Ken Wood,82
Briscoe,6,"County Commissioner, PCT 1",,REP,Ken Wood,45
Briscoe,1,"County Commissioner, PCT 1",,,OVER VOTES,0
Briscoe,6,"County Commissioner, PCT 1",,,OVER VOTES,0
Briscoe,1,"County Commissioner, PCT 1",,,UNDER VOTES,29
Briscoe,6,"County Commissioner, PCT 1",,,UNDER VOTES,6
Briscoe,3,"County Commissioner, PCT 3",,REP,Danny Mac Francis,159
Briscoe,3,"County Commissioner, PCT 3",,,OVER VOTES,0
Briscoe,3,"County Commissioner, PCT 3",,,UNDER VOTES,11
Briscoe,1,County Tax Assessor-Collector,,REP,Jon Etta Ziegler,94
Briscoe,2,County Tax Assessor-Collector,,REP,Jon Etta Ziegler,159
Briscoe,3,County Tax Assessor-Collector,,REP,Jon Etta Ziegler,159
Briscoe,4,County Tax Assessor-Collector,,REP,Jon Etta Ziegler,208
Briscoe,6,County Tax Assessor-Collector,,REP,Jon Etta Ziegler,48
Briscoe,1,County Tax Assessor-Collector,,,OVER VOTES,0
Briscoe,2,County Tax Assessor-Collector,,,OVER VOTES,0
Briscoe,3,County Tax Assessor-Collector,,,OVER VOTES,0
Briscoe,4,County Tax Assessor-Collector,,,OVER VOTES,0
Briscoe,6,County Tax Assessor-Collector,,,OVER VOTES,0
Briscoe,1,County Tax Assessor-Collector,,,UNDER VOTES,18
Briscoe,2,County Tax Assessor-Collector,,,UNDER VOTES,8
Briscoe,3,County Tax Assessor-Collector,,,UNDER VOTES,12
Briscoe,4,County Tax Assessor-Collector,,,UNDER VOTES,25
Briscoe,6,County Tax Assessor-Collector,,,UNDER VOTES,3
