county,precinct,office,district,party,candidate,early_votes_paper,early_votes_ivo,election_day_paper,election_day_ivo,mail_provisional,votes
Rockwall,3C,Railroad Commissioner,,,Martina Salinas,5.0,7.0,2.0,0.0,1.0,15.0
Rockwall,3D,Railroad Commissioner,,,Wayne Christian,970.0,1400.0,167.0,279.0,140.0,2956.0
Rockwall,3D,Railroad Commissioner,,,Grady Yarbrough,136.0,322.0,30.0,81.0,41.0,610.0
Rockwall,3D,Railroad Commissioner,,,Mark Miller,42.0,92.0,8.0,18.0,4.0,164.0
Rockwall,3D,Railroad Commissioner,,,Martina Salinas,9.0,20.0,9.0,6.0,3.0,47.0
Rockwall,4,Railroad Commissioner,,,Wayne Christian,435.0,533.0,83.0,120.0,92.0,1263.0
Rockwall,4,Railroad Commissioner,,,Grady Yarbrough,61.0,133.0,11.0,32.0,28.0,265.0
Rockwall,4,Railroad Commissioner,,,Mark Miller,30.0,34.0,10.0,16.0,3.0,93.0
Rockwall,4,Railroad Commissioner,,,Martina Salinas,11.0,11.0,1.0,9.0,0.0,32.0
Rockwall,4A,Railroad Commissioner,,,Wayne Christian,914.0,1391.0,163.0,361.0,123.0,2952.0
Rockwall,4A,Railroad Commissioner,,,Grady Yarbrough,167.0,535.0,43.0,167.0,48.0,960.0
Rockwall,4A,Railroad Commissioner,,,Mark Miller,56.0,112.0,26.0,51.0,7.0,252.0
Rockwall,4A,Railroad Commissioner,,,Martina Salinas,16.0,32.0,11.0,18.0,6.0,83.0
Rockwall,4B,Railroad Commissioner,,,Wayne Christian,251.0,247.0,67.0,65.0,22.0,652.0
Rockwall,4B,Railroad Commissioner,,,Grady Yarbrough,61.0,91.0,23.0,36.0,11.0,222.0
Rockwall,4B,Railroad Commissioner,,,Mark Miller,16.0,22.0,5.0,2.0,2.0,47.0
Rockwall,4B,Railroad Commissioner,,,Martina Salinas,7.0,11.0,7.0,4.0,0.0,29.0
Rockwall,4C,Railroad Commissioner,,,Wayne Christian,403.0,664.0,134.0,205.0,37.0,1443.0
Rockwall,4C,Railroad Commissioner,,,Grady Yarbrough,83.0,231.0,31.0,69.0,14.0,428.0
Rockwall,4C,Railroad Commissioner,,,Mark Miller,21.0,34.0,10.0,13.0,4.0,82.0
Rockwall,4C,Railroad Commissioner,,,Martina Salinas,5.0,20.0,5.0,13.0,2.0,45.0
Rockwall,Total:,Railroad Commissioner,,,Wayne Christian,8926.0,13179.0,1804.0,2979.0,1507.0,28395.0
Rockwall,Total:,Railroad Commissioner,,,Grady Yarbrough,1763.0,4172.0,451.0,1025.0,544.0,7955.0
Rockwall,Total:,Railroad Commissioner,,,Mark Miller,561.0,953.0,183.0,329.0,82.0,2108.0
Rockwall,Total:,Railroad Commissioner,,,Martina Salinas,158.0,282.0,80.0,119.0,26.0,665.0
Rockwall,1,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,779.0,1321.0,108.0,258.0,142.0,2608.0
Rockwall,1,"Justice, Supreme Court, Place 3",,,Mike Westergren,152.0,389.0,12.0,79.0,47.0,679.0
Rockwall,1,"Justice, Supreme Court, Place 3",,,Kathie Glass,29.0,59.0,5.0,26.0,4.0,123.0
Rockwall,1,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,7.0,13.0,1.0,4.0,0.0,25.0
Rockwall,1A,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,554.0,681.0,126.0,144.0,98.0,1603.0
Rockwall,1A,"Justice, Supreme Court, Place 3",,,Mike Westergren,130.0,272.0,42.0,82.0,64.0,590.0
Rockwall,1A,"Justice, Supreme Court, Place 3",,,Kathie Glass,28.0,51.0,7.0,15.0,4.0,105.0
Rockwall,1A,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,13.0,18.0,10.0,13.0,1.0,55.0
Rockwall,1B,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,826.0,1290.0,155.0,276.0,128.0,2675.0
Rockwall,1B,"Justice, Supreme Court, Place 3",,,Mike Westergren,100.0,292.0,20.0,58.0,36.0,506.0
Rockwall,1B,"Justice, Supreme Court, Place 3",,,Kathie Glass,29.0,53.0,14.0,20.0,1.0,117.0
Rockwall,1B,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,4.0,12.0,2.0,6.0,1.0,25.0
Rockwall,1C,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,543.0,788.0,110.0,199.0,93.0,1733.0
Rockwall,1C,"Justice, Supreme Court, Place 3",,,Mike Westergren,63.0,191.0,19.0,31.0,26.0,330.0
Rockwall,1C,"Justice, Supreme Court, Place 3",,,Kathie Glass,21.0,41.0,4.0,15.0,1.0,82.0
Rockwall,1C,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,4.0,6.0,2.0,4.0,0.0,16.0
Rockwall,2,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,698.0,964.0,89.0,186.0,211.0,2148.0
Rockwall,2,"Justice, Supreme Court, Place 3",,,Mike Westergren,154.0,289.0,24.0,52.0,47.0,566.0
Rockwall,2,"Justice, Supreme Court, Place 3",,,Kathie Glass,25.0,56.0,8.0,15.0,5.0,109.0
Rockwall,2,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,12.0,12.0,1.0,9.0,2.0,36.0
Rockwall,2A,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,630.0,986.0,114.0,205.0,145.0,2080.0
Rockwall,2A,"Justice, Supreme Court, Place 3",,,Mike Westergren,165.0,328.0,32.0,74.0,53.0,652.0
Rockwall,2A,"Justice, Supreme Court, Place 3",,,Kathie Glass,28.0,44.0,17.0,18.0,8.0,115.0
Rockwall,2A,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,5.0,18.0,4.0,7.0,3.0,37.0
Rockwall,2B,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,251.0,409.0,70.0,112.0,37.0,879.0
Rockwall,2B,"Justice, Supreme Court, Place 3",,,Mike Westergren,58.0,193.0,13.0,52.0,22.0,338.0
Rockwall,2B,"Justice, Supreme Court, Place 3",,,Kathie Glass,12.0,30.0,3.0,12.0,2.0,59.0
Rockwall,2B,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,5.0,11.0,1.0,4.0,0.0,21.0
Rockwall,2C,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,917.0,1223.0,182.0,274.0,117.0,2713.0
Rockwall,2C,"Justice, Supreme Court, Place 3",,,Mike Westergren,109.0,254.0,24.0,42.0,29.0,458.0
Rockwall,2C,"Justice, Supreme Court, Place 3",,,Kathie Glass,39.0,47.0,14.0,23.0,4.0,127.0
Rockwall,2C,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,7.0,10.0,4.0,2.0,0.0,23.0
Rockwall,3,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,56.0,66.0,10.0,12.0,16.0,160.0
Rockwall,3,"Justice, Supreme Court, Place 3",,,Mike Westergren,37.0,45.0,24.0,18.0,20.0,144.0
Rockwall,3,"Justice, Supreme Court, Place 3",,,Kathie Glass,0.0,3.0,2.0,3.0,0.0,8.0
Rockwall,3,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,0.0,1.0,1.0,1.0,0.0,3.0
Rockwall,3A,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,111.0,157.0,42.0,74.0,27.0,411.0
Rockwall,3A,"Justice, Supreme Court, Place 3",,,Mike Westergren,74.0,136.0,38.0,59.0,11.0,318.0
Rockwall,3A,"Justice, Supreme Court, Place 3",,,Kathie Glass,21.0,14.0,2.0,7.0,1.0,45.0
Rockwall,3A,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,11.0,12.0,6.0,5.0,0.0,34.0
Rockwall,3B,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,366.0,536.0,146.0,113.0,37.0,1198.0
Rockwall,3B,"Justice, Supreme Court, Place 3",,,Mike Westergren,110.0,357.0,65.0,77.0,26.0,635.0
Rockwall,3B,"Justice, Supreme Court, Place 3",,,Kathie Glass,20.0,22.0,6.0,16.0,1.0,65.0
Rockwall,3B,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,9.0,7.0,5.0,6.0,1.0,28.0
Rockwall,3C,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,446.0,840.0,77.0,146.0,90.0,1599.0
Rockwall,3C,"Justice, Supreme Court, Place 3",,,Mike Westergren,50.0,102.0,10.0,28.0,17.0,207.0
Rockwall,3C,"Justice, Supreme Court, Place 3",,,Kathie Glass,10.0,24.0,5.0,11.0,0.0,50.0
Rockwall,3C,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,2.0,6.0,1.0,0.0,1.0,10.0
Rockwall,3D,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,996.0,1439.0,169.0,283.0,142.0,3029.0
Rockwall,3D,"Justice, Supreme Court, Place 3",,,Mike Westergren,126.0,324.0,34.0,86.0,41.0,611.0
Rockwall,3D,"Justice, Supreme Court, Place 3",,,Kathie Glass,32.0,62.0,11.0,14.0,4.0,123.0
Rockwall,3D,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,7.0,9.0,2.0,3.0,1.0,22.0
Rockwall,4,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,449.0,543.0,84.0,122.0,95.0,1293.0
Rockwall,4,"Justice, Supreme Court, Place 3",,,Mike Westergren,60.0,132.0,14.0,32.0,27.0,265.0
Rockwall,4,"Justice, Supreme Court, Place 3",,,Kathie Glass,26.0,30.0,8.0,17.0,1.0,82.0
Rockwall,4,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,5.0,7.0,0.0,7.0,0.0,19.0
Rockwall,4A,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,931.0,1425.0,170.0,368.0,125.0,3019.0
Rockwall,4A,"Justice, Supreme Court, Place 3",,,Mike Westergren,155.0,528.0,48.0,173.0,51.0,955.0
Rockwall,4A,"Justice, Supreme Court, Place 3",,,Kathie Glass,51.0,91.0,15.0,41.0,6.0,204.0
Rockwall,4A,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,16.0,31.0,8.0,17.0,2.0,74.0
Rockwall,4B,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,258.0,257.0,66.0,64.0,22.0,667.0
Rockwall,4B,"Justice, Supreme Court, Place 3",,,Mike Westergren,60.0,86.0,22.0,35.0,12.0,215.0
Rockwall,4B,"Justice, Supreme Court, Place 3",,,Kathie Glass,10.0,21.0,5.0,4.0,1.0,41.0
Rockwall,4B,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,6.0,9.0,7.0,5.0,0.0,27.0
Rockwall,4C,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,406.0,674.0,135.0,212.0,38.0,1465.0
Rockwall,4C,"Justice, Supreme Court, Place 3",,,Mike Westergren,86.0,232.0,31.0,69.0,17.0,435.0
Rockwall,4C,"Justice, Supreme Court, Place 3",,,Kathie Glass,16.0,30.0,7.0,11.0,3.0,67.0
Rockwall,4C,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,2.0,18.0,7.0,8.0,0.0,35.0
Rockwall,Total:,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,9217.0,13599.0,1853.0,3048.0,1563.0,29280.0
Rockwall,Total:,"Justice, Supreme Court, Place 3",,,Mike Westergren,1689.0,4150.0,472.0,1047.0,546.0,7904.0
Rockwall,Total:,"Justice, Supreme Court, Place 3",,,Kathie Glass,397.0,678.0,133.0,268.0,46.0,1522.0
Rockwall,Total:,"Justice, Supreme Court, Place 3",,,Rodolfo Rivera Munoz,115.0,200.0,62.0,101.0,12.0,490.0
Rockwall,1,"Justice, Supreme Court, Place 5",,,Paul Green,772.0,1312.0,107.0,259.0,139.0,2589.0
Rockwall,1,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,165.0,418.0,12.0,87.0,52.0,734.0
Rockwall,1,"Justice, Supreme Court, Place 5",,,Tom Oxford,21.0,44.0,6.0,18.0,3.0,92.0
Rockwall,1,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,9.0,8.0,0.0,2.0,0.0,19.0
Rockwall,1A,"Justice, Supreme Court, Place 5",,,Paul Green,548.0,677.0,133.0,145.0,95.0,1598.0
Rockwall,1A,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,148.0,295.0,44.0,93.0,69.0,649.0
Rockwall,1A,"Justice, Supreme Court, Place 5",,,Tom Oxford,20.0,40.0,6.0,14.0,3.0,83.0
Rockwall,1A,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,9.0,10.0,4.0,2.0,0.0,25.0
Rockwall,1B,"Justice, Supreme Court, Place 5",,,Paul Green,818.0,1260.0,155.0,287.0,127.0,2647.0
Rockwall,1B,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,110.0,327.0,22.0,59.0,37.0,555.0
Rockwall,1B,"Justice, Supreme Court, Place 5",,,Tom Oxford,25.0,50.0,13.0,11.0,2.0,101.0
Rockwall,1B,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,3.0,6.0,1.0,3.0,0.0,13.0
Rockwall,1C,"Justice, Supreme Court, Place 5",,,Paul Green,531.0,770.0,111.0,199.0,93.0,1704.0
Rockwall,1C,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,74.0,216.0,21.0,33.0,26.0,370.0
Rockwall,1C,"Justice, Supreme Court, Place 5",,,Tom Oxford,21.0,29.0,2.0,14.0,1.0,67.0
Rockwall,1C,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,4.0,9.0,1.0,3.0,0.0,17.0
Rockwall,2,"Justice, Supreme Court, Place 5",,,Paul Green,681.0,954.0,89.0,190.0,209.0,2123.0
Rockwall,2,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,166.0,302.0,27.0,57.0,48.0,600.0
Rockwall,2,"Justice, Supreme Court, Place 5",,,Tom Oxford,26.0,55.0,6.0,11.0,4.0,102.0
Rockwall,2,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,13.0,10.0,1.0,4.0,2.0,30.0
Rockwall,2A,"Justice, Supreme Court, Place 5",,,Paul Green,619.0,978.0,117.0,200.0,135.0,2049.0
Rockwall,2A,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,177.0,355.0,32.0,81.0,66.0,711.0
Rockwall,2A,"Justice, Supreme Court, Place 5",,,Tom Oxford,28.0,35.0,12.0,16.0,5.0,96.0
Rockwall,2A,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,4.0,7.0,4.0,7.0,3.0,25.0
Rockwall,2B,"Justice, Supreme Court, Place 5",,,Paul Green,247.0,393.0,71.0,113.0,37.0,861.0
Rockwall,2B,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,63.0,213.0,13.0,51.0,22.0,362.0
Rockwall,2B,"Justice, Supreme Court, Place 5",,,Tom Oxford,11.0,30.0,2.0,11.0,2.0,56.0
Rockwall,2B,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,5.0,4.0,1.0,4.0,0.0,14.0
Rockwall,2C,"Justice, Supreme Court, Place 5",,,Paul Green,902.0,1193.0,180.0,274.0,113.0,2662.0
Rockwall,2C,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,137.0,282.0,27.0,43.0,30.0,519.0
Rockwall,2C,"Justice, Supreme Court, Place 5",,,Tom Oxford,27.0,40.0,12.0,20.0,5.0,104.0
Rockwall,2C,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,4.0,4.0,2.0,2.0,1.0,13.0
Rockwall,3,"Justice, Supreme Court, Place 5",,,Paul Green,55.0,62.0,11.0,13.0,16.0,157.0
Rockwall,3,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,38.0,48.0,23.0,17.0,20.0,146.0
Rockwall,3,"Justice, Supreme Court, Place 5",,,Tom Oxford,0.0,3.0,3.0,3.0,0.0,9.0
Rockwall,3,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,0.0,0.0,0.0,1.0,0.0,1.0
Rockwall,3A,"Justice, Supreme Court, Place 5",,,Paul Green,114.0,155.0,42.0,71.0,26.0,408.0
Rockwall,3A,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,85.0,154.0,43.0,65.0,12.0,359.0
Rockwall,3A,"Justice, Supreme Court, Place 5",,,Tom Oxford,12.0,9.0,3.0,6.0,0.0,30.0
Rockwall,3A,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,5.0,2.0,0.0,3.0,0.0,10.0
Rockwall,3B,"Justice, Supreme Court, Place 5",,,Paul Green,364.0,527.0,144.0,115.0,33.0,1183.0
Rockwall,3B,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,123.0,372.0,68.0,83.0,30.0,676.0
Rockwall,3B,"Justice, Supreme Court, Place 5",,,Tom Oxford,16.0,19.0,7.0,13.0,2.0,57.0
Rockwall,3B,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,2.0,3.0,3.0,3.0,0.0,11.0
Rockwall,3C,"Justice, Supreme Court, Place 5",,,Paul Green,441.0,818.0,74.0,143.0,88.0,1564.0
Rockwall,3C,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,58.0,119.0,15.0,31.0,15.0,238.0
Rockwall,3C,"Justice, Supreme Court, Place 5",,,Tom Oxford,7.0,22.0,4.0,10.0,3.0,46.0
Rockwall,3C,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,2.0,4.0,1.0,0.0,1.0,8.0
Rockwall,3D,"Justice, Supreme Court, Place 5",,,Paul Green,989.0,1419.0,173.0,284.0,144.0,3009.0
Rockwall,3D,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,133.0,351.0,35.0,87.0,41.0,647.0
Rockwall,3D,"Justice, Supreme Court, Place 5",,,Tom Oxford,28.0,56.0,6.0,14.0,3.0,107.0
Rockwall,3D,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,6.0,3.0,2.0,1.0,0.0,12.0
Rockwall,4,"Justice, Supreme Court, Place 5",,,Paul Green,448.0,539.0,82.0,127.0,89.0,1285.0
Rockwall,4,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,64.0,145.0,16.0,35.0,28.0,288.0
Rockwall,4,"Justice, Supreme Court, Place 5",,,Tom Oxford,21.0,23.0,6.0,16.0,3.0,69.0
Rockwall,4,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,5.0,4.0,2.0,2.0,3.0,16.0
Rockwall,4A,"Justice, Supreme Court, Place 5",,,Paul Green,920.0,1407.0,175.0,372.0,121.0,2995.0
Rockwall,4A,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,176.0,572.0,50.0,185.0,54.0,1037.0
Rockwall,4A,"Justice, Supreme Court, Place 5",,,Tom Oxford,51.0,80.0,13.0,38.0,4.0,186.0
Rockwall,4A,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,7.0,14.0,3.0,7.0,4.0,35.0
Rockwall,4B,"Justice, Supreme Court, Place 5",,,Paul Green,258.0,256.0,69.0,64.0,22.0,669.0
Rockwall,4B,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,63.0,93.0,25.0,38.0,11.0,230.0
Rockwall,4B,"Justice, Supreme Court, Place 5",,,Tom Oxford,9.0,17.0,5.0,3.0,1.0,35.0
Rockwall,4B,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,5.0,7.0,3.0,3.0,1.0,19.0
Rockwall,4C,"Justice, Supreme Court, Place 5",,,Paul Green,405.0,670.0,134.0,209.0,39.0,1457.0
Rockwall,4C,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,90.0,249.0,35.0,73.0,16.0,463.0
Rockwall,4C,"Justice, Supreme Court, Place 5",,,Tom Oxford,14.0,24.0,8.0,10.0,3.0,59.0
Rockwall,4C,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,1.0,9.0,2.0,5.0,0.0,17.0
Rockwall,Total:,"Justice, Supreme Court, Place 5",,,Paul Green,9112.0,13390.0,1867.0,3065.0,1526.0,28960.0
Rockwall,Total:,"Justice, Supreme Court, Place 5",,,Dori Contreras Garza,1870.0,4511.0,508.0,1118.0,577.0,8584.0
Rockwall,Total:,"Justice, Supreme Court, Place 5",,,Tom Oxford,337.0,576.0,114.0,228.0,44.0,1299.0
Rockwall,Total:,"Justice, Supreme Court, Place 5",,,Charles E. Waterbury,84.0,104.0,30.0,52.0,15.0,285.0
Rockwall,1,"Justice, Supreme Court, Place 9",,,Eva Guzman,778.0,1338.0,107.0,260.0,143.0,2626.0
Rockwall,1,"Justice, Supreme Court, Place 9",,,Savannah Robinson,165.0,390.0,12.0,82.0,46.0,695.0
Rockwall,1,"Justice, Supreme Court, Place 9",,,Don Fulton,20.0,45.0,6.0,22.0,4.0,97.0
Rockwall,1,"Justice, Supreme Court, Place 9",,,Jim Chisholm,6.0,9.0,0.0,3.0,1.0,19.0
Rockwall,1A,"Justice, Supreme Court, Place 9",,,Eva Guzman,555.0,679.0,132.0,149.0,97.0,1612.0
Rockwall,1A,"Justice, Supreme Court, Place 9",,,Savannah Robinson,140.0,287.0,41.0,84.0,64.0,616.0
Rockwall,1A,"Justice, Supreme Court, Place 9",,,Don Fulton,21.0,45.0,8.0,19.0,4.0,97.0
Rockwall,1A,"Justice, Supreme Court, Place 9",,,Jim Chisholm,9.0,13.0,5.0,2.0,3.0,32.0
Rockwall,1B,"Justice, Supreme Court, Place 9",,,Eva Guzman,806.0,1274.0,154.0,281.0,129.0,2644.0
Rockwall,1B,"Justice, Supreme Court, Place 9",,,Savannah Robinson,106.0,313.0,21.0,56.0,34.0,530.0
Rockwall,1B,"Justice, Supreme Court, Place 9",,,Don Fulton,32.0,45.0,14.0,18.0,2.0,111.0
Rockwall,1B,"Justice, Supreme Court, Place 9",,,Jim Chisholm,7.0,8.0,2.0,6.0,0.0,23.0
Rockwall,1C,"Justice, Supreme Court, Place 9",,,Eva Guzman,531.0,779.0,110.0,198.0,96.0,1714.0
Rockwall,1C,"Justice, Supreme Court, Place 9",,,Savannah Robinson,73.0,203.0,19.0,33.0,23.0,351.0
Rockwall,1C,"Justice, Supreme Court, Place 9",,,Don Fulton,21.0,30.0,5.0,16.0,1.0,73.0
Rockwall,1C,"Justice, Supreme Court, Place 9",,,Jim Chisholm,4.0,9.0,1.0,3.0,0.0,17.0
Rockwall,2,"Justice, Supreme Court, Place 9",,,Eva Guzman,688.0,976.0,84.0,187.0,207.0,2142.0
Rockwall,2,"Justice, Supreme Court, Place 9",,,Savannah Robinson,157.0,279.0,25.0,59.0,52.0,572.0
Rockwall,2,"Justice, Supreme Court, Place 9",,,Don Fulton,27.0,53.0,8.0,10.0,2.0,100.0
Rockwall,2,"Justice, Supreme Court, Place 9",,,Jim Chisholm,15.0,11.0,6.0,7.0,2.0,41.0
Rockwall,2A,"Justice, Supreme Court, Place 9",,,Eva Guzman,623.0,983.0,117.0,206.0,141.0,2070.0
Rockwall,2A,"Justice, Supreme Court, Place 9",,,Savannah Robinson,169.0,341.0,33.0,76.0,56.0,675.0
Rockwall,2A,"Justice, Supreme Court, Place 9",,,Don Fulton,24.0,38.0,13.0,15.0,6.0,96.0
Rockwall,2A,"Justice, Supreme Court, Place 9",,,Jim Chisholm,11.0,12.0,4.0,8.0,6.0,41.0
Rockwall,2B,"Justice, Supreme Court, Place 9",,,Eva Guzman,248.0,411.0,67.0,112.0,37.0,875.0
Rockwall,2B,"Justice, Supreme Court, Place 9",,,Savannah Robinson,59.0,195.0,14.0,50.0,21.0,339.0
Rockwall,2B,"Justice, Supreme Court, Place 9",,,Don Fulton,14.0,27.0,5.0,13.0,2.0,61.0
Rockwall,2B,"Justice, Supreme Court, Place 9",,,Jim Chisholm,5.0,7.0,1.0,3.0,0.0,16.0
Rockwall,2C,"Justice, Supreme Court, Place 9",,,Eva Guzman,907.0,1205.0,188.0,264.0,116.0,2680.0
Rockwall,2C,"Justice, Supreme Court, Place 9",,,Savannah Robinson,123.0,262.0,18.0,49.0,25.0,477.0
Rockwall,2C,"Justice, Supreme Court, Place 9",,,Don Fulton,35.0,46.0,13.0,22.0,8.0,124.0
Rockwall,2C,"Justice, Supreme Court, Place 9",,,Jim Chisholm,6.0,8.0,4.0,4.0,1.0,23.0
Rockwall,3,"Justice, Supreme Court, Place 9",,,Eva Guzman,54.0,65.0,11.0,13.0,15.0,158.0
Rockwall,3,"Justice, Supreme Court, Place 9",,,Savannah Robinson,38.0,47.0,23.0,17.0,20.0,145.0
Rockwall,3,"Justice, Supreme Court, Place 9",,,Don Fulton,1.0,2.0,1.0,3.0,1.0,8.0
Rockwall,3,"Justice, Supreme Court, Place 9",,,Jim Chisholm,0.0,0.0,2.0,1.0,0.0,3.0
Rockwall,3A,"Justice, Supreme Court, Place 9",,,Eva Guzman,122.0,162.0,47.0,76.0,24.0,431.0
Rockwall,3A,"Justice, Supreme Court, Place 9",,,Savannah Robinson,79.0,140.0,39.0,57.0,11.0,326.0
Rockwall,3A,"Justice, Supreme Court, Place 9",,,Don Fulton,10.0,12.0,2.0,8.0,2.0,34.0
Rockwall,3A,"Justice, Supreme Court, Place 9",,,Jim Chisholm,6.0,5.0,0.0,3.0,2.0,16.0
Rockwall,3B,"Justice, Supreme Court, Place 9",,,Eva Guzman,365.0,526.0,149.0,115.0,36.0,1191.0
Rockwall,3B,"Justice, Supreme Court, Place 9",,,Savannah Robinson,114.0,372.0,65.0,83.0,25.0,659.0
Rockwall,3B,"Justice, Supreme Court, Place 9",,,Don Fulton,21.0,16.0,6.0,13.0,3.0,59.0
Rockwall,3B,"Justice, Supreme Court, Place 9",,,Jim Chisholm,4.0,6.0,2.0,4.0,0.0,16.0
Rockwall,3C,"Justice, Supreme Court, Place 9",,,Eva Guzman,441.0,823.0,75.0,145.0,87.0,1571.0
Rockwall,3C,"Justice, Supreme Court, Place 9",,,Savannah Robinson,56.0,108.0,11.0,29.0,18.0,222.0
Rockwall,3C,"Justice, Supreme Court, Place 9",,,Don Fulton,10.0,24.0,5.0,9.0,3.0,51.0
Rockwall,3C,"Justice, Supreme Court, Place 9",,,Jim Chisholm,1.0,6.0,1.0,0.0,0.0,8.0
Rockwall,3D,"Justice, Supreme Court, Place 9",,,Eva Guzman,979.0,1427.0,169.0,286.0,138.0,2999.0
Rockwall,3D,"Justice, Supreme Court, Place 9",,,Savannah Robinson,138.0,339.0,32.0,83.0,44.0,636.0
Rockwall,3D,"Justice, Supreme Court, Place 9",,,Don Fulton,28.0,51.0,6.0,13.0,3.0,101.0
Rockwall,3D,"Justice, Supreme Court, Place 9",,,Jim Chisholm,14.0,12.0,9.0,3.0,4.0,42.0
Rockwall,4,"Justice, Supreme Court, Place 9",,,Eva Guzman,446.0,533.0,83.0,124.0,95.0,1281.0
Rockwall,4,"Justice, Supreme Court, Place 9",,,Savannah Robinson,60.0,141.0,13.0,34.0,27.0,275.0
Rockwall,4,"Justice, Supreme Court, Place 9",,,Don Fulton,25.0,27.0,7.0,17.0,0.0,76.0
Rockwall,4,"Justice, Supreme Court, Place 9",,,Jim Chisholm,7.0,10.0,3.0,4.0,1.0,25.0
Rockwall,4A,"Justice, Supreme Court, Place 9",,,Eva Guzman,932.0,1429.0,174.0,381.0,125.0,3041.0
Rockwall,4A,"Justice, Supreme Court, Place 9",,,Savannah Robinson,161.0,553.0,49.0,167.0,54.0,984.0
Rockwall,4A,"Justice, Supreme Court, Place 9",,,Don Fulton,49.0,73.0,15.0,42.0,2.0,181.0
Rockwall,4A,"Justice, Supreme Court, Place 9",,,Jim Chisholm,11.0,18.0,5.0,9.0,2.0,45.0
Rockwall,4B,"Justice, Supreme Court, Place 9",,,Eva Guzman,247.0,258.0,65.0,66.0,21.0,657.0
