county,precinct,precinct_name,office,district,candidate,party,early_voting,election_day,votes
Hardin,11,wiley mae church,Railroad Commissioner,,Wayne Christian,REP,232,223,455
Hardin,12,church of christ kountze,Railroad Commissioner,,Grady Yarbrough,DEM,51,35,86
Hardin,12,church of christ kountze,Railroad Commissioner,,Mark Miller,LIB,12,8,20
Hardin,12,church of christ kountze,Railroad Commissioner,,Martina Salinas,ONA,0,3,3
Hardin,12,church of christ kountze,Railroad Commissioner,,Wayne Christian,REP,344,122,466
Hardin,13,pete trest center,Railroad Commissioner,,Grady Yarbrough,DEM,76,15,91
Hardin,13,pete trest center,Railroad Commissioner,,Mark Miller,LIB,27,28,55
Hardin,13,pete trest center,Railroad Commissioner,,Martina Salinas,ONA,11,10,21
Hardin,13,pete trest center,Railroad Commissioner,,Wayne Christian,REP,907,369,1276
Hardin,14,pinewood church,Railroad Commissioner,,Grady Yarbrough,DEM,60,39,99
Hardin,14,pinewood church,Railroad Commissioner,,Mark Miller,LIB,15,19,34
Hardin,14,pinewood church,Railroad Commissioner,,Martina Salinas,ONA,4,6,10
Hardin,14,pinewood church,Railroad Commissioner,,Wayne Christian,REP,466,396,862
Hardin,15,sourlake community center,Railroad Commissioner,,Grady Yarbrough,DEM,89,51,140
Hardin,15,sourlake community center,Railroad Commissioner,,Mark Miller,LIB,24,14,38
Hardin,15,sourlake community center,Railroad Commissioner,,Martina Salinas,ONA,10,6,16
Hardin,15,sourlake community center,Railroad Commissioner,,Wayne Christian,REP,623,329,952
Hardin,16,parkway life church,Railroad Commissioner,,Grady Yarbrough,DEM,71,49,120
Hardin,16,parkway life church,Railroad Commissioner,,Mark Miller,LIB,36,28,64
Hardin,16,parkway life church,Railroad Commissioner,,Martina Salinas,ONA,8,9,17
Hardin,16,parkway life church,Railroad Commissioner,,Wayne Christian,REP,746,420,1166
Hardin,17,pine ridge church,Railroad Commissioner,,Grady Yarbrough,DEM,36,16,52
Hardin,17,pine ridge church,Railroad Commissioner,,Mark Miller,LIB,11,10,21
Hardin,17,pine ridge church,Railroad Commissioner,,Martina Salinas,ONA,2,1,3
Hardin,17,pine ridge church,Railroad Commissioner,,Wayne Christian,REP,341,276,617
Hardin,18,church of christ lumberto,Railroad Commissioner,,Grady Yarbrough,DEM,240,81,321
Hardin,18,church of christ lumberto,Railroad Commissioner,,Mark Miller,LIB,71,45,116
Hardin,18,church of christ lumberto,Railroad Commissioner,,Martina Salinas,ONA,19,10,29
Hardin,18,church of christ lumberto,Railroad Commissioner,,Wayne Christian,REP,2276,779,3055
Hardin,19,KEITH ROAD FIRE STATION,Railroad Commissioner,,Grady Yarbrough,DEM,46,34,80
Hardin,19,KEITH ROAD FIRE STATION,Railroad Commissioner,,Mark Miller,LIB,9,14,23
Hardin,19,KEITH ROAD FIRE STATION,Railroad Commissioner,,Martina Salinas,ONA,0,4,4
Hardin,19,KEITH ROAD FIRE STATION,Railroad Commissioner,,Wayne Christian,REP,340,227,567
Hardin,2,word of life,Railroad Commissioner,,Grady Yarbrough,DEM,229,126,355
Hardin,2,word of life,Railroad Commissioner,,Mark Miller,LIB,78,42,120
Hardin,2,word of life,Railroad Commissioner,,Martina Salinas,ONA,14,10,24
Hardin,2,word of life,Railroad Commissioner,,Wayne Christian,REP,1643,787,2430
Hardin,3,saratoga fire station,Railroad Commissioner,,Grady Yarbrough,DEM,9,17,26
Hardin,3,saratoga fire station,Railroad Commissioner,,Mark Miller,LIB,4,6,10
Hardin,3,saratoga fire station,Railroad Commissioner,,Martina Salinas,ONA,1,2,3
Hardin,3,saratoga fire station,Railroad Commissioner,,Wayne Christian,REP,119,224,343
Hardin,4,batson communiuty center,Railroad Commissioner,,Grady Yarbrough,DEM,14,39,53
Hardin,4,batson communiuty center,Railroad Commissioner,,Mark Miller,LIB,5,20,25
Hardin,4,batson communiuty center,Railroad Commissioner,,Martina Salinas,ONA,3,1,4
Hardin,4,batson communiuty center,Railroad Commissioner,,Wayne Christian,REP,104,296,400
Hardin,5,thicket-votaw fire hall,Railroad Commissioner,,Grady Yarbrough,DEM,9,25,34
Hardin,5,thicket-votaw fire hall,Railroad Commissioner,,Mark Miller,LIB,6,19,25
Hardin,5,thicket-votaw fire hall,Railroad Commissioner,,Martina Salinas,ONA,0,0,0
Hardin,5,thicket-votaw fire hall,Railroad Commissioner,,Wayne Christian,REP,141,188,329
Hardin,6,crestwood baptist church,Railroad Commissioner,,Grady Yarbrough,DEM,186,89,275
Hardin,6,crestwood baptist church,Railroad Commissioner,,Mark Miller,LIB,61,31,92
Hardin,6,crestwood baptist church,Railroad Commissioner,,Martina Salinas,ONA,18,14,32
Hardin,6,crestwood baptist church,Railroad Commissioner,,Wayne Christian,REP,1558,742,2300
Hardin,7,honey island assembly,Railroad Commissioner,,Grady Yarbrough,DEM,36,20,56
Hardin,7,honey island assembly,Railroad Commissioner,,Mark Miller,LIB,8,5,13
Hardin,7,honey island assembly,Railroad Commissioner,,Martina Salinas,ONA,2,2,4
Hardin,7,honey island assembly,Railroad Commissioner,,Wayne Christian,REP,221,175,396
Hardin,8,village mills vfw hall,Railroad Commissioner,,Grady Yarbrough,DEM,38,35,73
Hardin,8,village mills vfw hall,Railroad Commissioner,,Mark Miller,LIB,14,7,21
Hardin,8,village mills vfw hall,Railroad Commissioner,,Martina Salinas,ONA,3,2,5
Hardin,8,village mills vfw hall,Railroad Commissioner,,Wayne Christian,REP,268,198,466
Hardin,9,first assembly church,Railroad Commissioner,,Grady Yarbrough,DEM,203,113,316
Hardin,9,first assembly church,Railroad Commissioner,,Mark Miller,LIB,29,25,54
Hardin,9,first assembly church,Railroad Commissioner,,Martina Salinas,ONA,9,8,17
Hardin,9,first assembly church,Railroad Commissioner,,Wayne Christian,REP,815,406,1221
Hardin,1,hardin county courthouse,State Representative,19,James White,REP,484,192,676
Hardin,10,st.johns episcopal church,State Representative,19,James White,REP,338,211,549
Hardin,11,wiley mae church,State Representative,19,James White,REP,252,256,508
Hardin,12,church of christ kountze,State Representative,19,James White,REP,355,137,492
Hardin,13,pete trest center,State Representative,19,James White,REP,968,399,1367
Hardin,14,pinewood church,State Representative,19,James White,REP,492,423,915
Hardin,15,sourlake community center,State Representative,19,James White,REP,675,363,1038
Hardin,16,parkway life church,State Representative,19,James White,REP,802,466,1268
Hardin,17,pine ridge church,State Representative,19,James White,REP,355,282,637
Hardin,18,church of christ lumberto,State Representative,19,James White,REP,2390,857,3247
Hardin,19,KEITH ROAD FIRE STATION,State Representative,19,James White,REP,352,248,600
Hardin,2,word of life,State Representative,19,James White,REP,1759,855,2614
Hardin,3,saratoga fire station,State Representative,19,James White,REP,127,235,362
Hardin,4,batson communiuty center,State Representative,19,James White,REP,117,329,446
Hardin,5,thicket-votaw fire hall,State Representative,19,James White,REP,143,208,351
Hardin,6,crestwood baptist church,State Representative,19,James White,REP,1656,809,2465
Hardin,7,honey island assembly,State Representative,19,James White,REP,245,183,428
Hardin,8,village mills vfw hall,State Representative,19,James White,REP,293,216,509
Hardin,9,first assembly church,State Representative,19,James White,REP,899,472,1371
