office,district,candidate,incumbent,party,votes,pct
State Representative,144,ROBERT E. TALTON,TRUE,REP,2673,100
State Representative,144,Total,,,2673,
State Representative,149,TALMADGE L. HEFLIN,TRUE,REP,2660,100
State Representative,149,Total,,,2660,
State Representative,150,CHARLES CUNNINGHAM,FALSE,REP,296,5.13
State Representative,150,RAFAEL ORTEGA,FALSE,REP,2344,40.62
State Representative,150,DEBBIE RIDDLE,FALSE,REP,3130,54.25
State Representative,150,Total,,,5770,
"Chief Justice, 3rd Court of Appeals District",,KEN LAW,FALSE,REP,34931,56.05
"Chief Justice, 3rd Court of Appeals District",,LEE YEAKEL,FALSE,REP,27394,43.95
"Chief Justice, 3rd Court of Appeals District",,Total,,,62325,
"Chief Justice, 4th Court of Appeals District",,PAUL W. GREEN,FALSE,REP,49908,100
"Chief Justice, 4th Court of Appeals District",,Total,,,49908,
"Chief Justice, 7th Court of Appeals District",,PHIL JOHNSON,FALSE,REP,42100,100
"Chief Justice, 7th Court of Appeals District",,Total,,,42100,
"Chief Justice, 8th Court of Appeals District",,"PETER S. PECA, JR.",FALSE,REP,14956,100
"Chief Justice, 8th Court of Appeals District",,Total,,,14956,
"Chief Justice, 9th Court of Appeals District",,GARY A. HINCHMAN,FALSE,REP,12104,46.69
"Chief Justice, 9th Court of Appeals District",,STEVE MCKEITHEN,FALSE,REP,13821,53.31
"Chief Justice, 9th Court of Appeals District",,Total,,,25925,
"Chief Justice, 12th Court of Appeals District",,LEONARD DAVIS,TRUE,REP,32669,100
"Chief Justice, 12th Court of Appeals District",,Total,,,32669,
"Chief Justice, 14th Court of Appeals District",,SCOTT BRISTER,TRUE,REP,108356,100
"Chief Justice, 14th Court of Appeals District",,Total,,,108356,
"Justice, 1st Court of Appeals District, Place 1",,LAURA CARTER HIGLEY,FALSE,REP,107246,100
"Justice, 1st Court of Appeals District, Place 1",,Total,,,107246,
"Justice, 1st Court of Appeals District, Place 2",,SAM NUCHIA,TRUE,REP,108446,100
"Justice, 1st Court of Appeals District, Place 2",,Total,,,108446,
"Justice, 1st Court of Appeals District, Place 3  Unexpired Term",,SHERRY RADACK,TRUE,REP,108283,100
"Justice, 1st Court of Appeals District, Place 3  Unexpired Term",,Total,,,108283,
"Justice, 2nd Court of Appeals District, Place 2",,DIXON W. HOLMAN,TRUE,REP,57316,100
"Justice, 2nd Court of Appeals District, Place 2",,Total,,,57316,
"Justice, 2nd Court of Appeals, Place 7",,TERRIE LIVINGSTON,TRUE,REP,56768,100
"Justice, 2nd Court of Appeals, Place 7",,Total,,,56768,
"Justice, 4th Court of Appeals District  Unexpired Term",,SANDEE BRYAN MARION,TRUE,REP,36593,66.08
"Justice, 4th Court of Appeals District  Unexpired Term",,CLAYTON TROTTER,FALSE,REP,18787,33.92
"Justice, 4th Court of Appeals District  Unexpired Term",,Total,,,55380,
"Justice, 5th Court of Appeals District, Place 1",,MARK WHITTINGTON,TRUE,REP,55684,100
"Justice, 5th Court of Appeals District, Place 1",,Total,,,55684,
"Justice, 5th Court of Appeals District, Place 2",,DAVID L. BRIDGES,TRUE,REP,50902,100
"Justice, 5th Court of Appeals District, Place 2",,Total,,,50902,
"Justice, 5th Court of Appeals District, Place 3",,KERRY FITZGERALD,TRUE,REP,50783,100
"Justice, 5th Court of Appeals District, Place 3",,Total,,,50783,
"Justice, 5th Court of Appeals District, Place 4  Unexpired Term",,MOLLY FRANCIS,TRUE,REP,51270,100
"Justice, 5th Court of Appeals District, Place 4  Unexpired Term",,Total,,,51270,
"Justice, 11th Court of Appeals District",,JIM R. WRIGHT,TRUE,REP,10390,100
"Justice, 11th Court of Appeals District",,Total,,,10390,
"Justice, 13th Court of Appeals District",,BRADFORD M. CONDIT,FALSE,REP,21376,100
"Justice, 13th Court of Appeals District",,Total,,,21376,
"Justice, 14th Court of Appeals District",,KEM THOMPSON FROST,TRUE,REP,105957,100
"Justice, 14th Court of Appeals District",,Total,,,105957,
"Justice, 14th Court of Appeals District  Unexpired Term",,EVA GUZMAN,TRUE,REP,106352,100
"Justice, 14th Court of Appeals District  Unexpired Term",,Total,,,106352,
District Judge,30th Judicial District,BOB BROTHERTON,TRUE,REP,4474,100
District Judge,30th Judicial District,Total,,,4474,
District Judge,31st Judicial District,STEVEN R. EMMERT,TRUE,REP,3445,100
District Judge,31st Judicial District,Total,,,3445,
District Judge,36th Judicial District,BOYD BAUER,FALSE,REP,4087,100
District Judge,36th Judicial District,Total,,,4087,
District Judge,40th Judicial District,GENE KNIZE,TRUE,REP,6080,100
District Judge,40th Judicial District,Total,,,6080,
District Judge,44th Judicial District,DAVID KELTON,FALSE,REP,25184,100
District Judge,44th Judicial District,Total,,,25184,
District Judge,45th Judicial District,THERESA CONNOLLY,FALSE,REP,8935,28.29
District Judge,45th Judicial District,MIKE PATTERSON,FALSE,REP,9837,31.15
District Judge,45th Judicial District,WADE B. SHELTON,FALSE,REP,12810,40.56
District Judge,45th Judicial District,Total,,,31582,
District Judge,47th Judicial District,CARRY ANN BAKER,FALSE,REP,1795,11.22
District Judge,47th Judicial District,ANA ESTEVEZ,FALSE,REP,2818,17.62
District Judge,47th Judicial District,DAVID KEMP,FALSE,REP,1660,10.38
District Judge,47th Judicial District,ROBERT LOVE,FALSE,REP,2548,15.93
District Judge,47th Judicial District,HAL MINER,FALSE,REP,3342,20.9
District Judge,47th Judicial District,PERRY L. PEEK,FALSE,REP,1750,10.94
District Judge,47th Judicial District,STEWART R. WERNER,FALSE,REP,489,3.06
District Judge,47th Judicial District,TED WOOD,FALSE,REP,1591,9.95
District Judge,47th Judicial District,Total,,,15993,
District Judge,55th Judicial District,JEFF BROWN,TRUE,REP,65245,100
District Judge,55th Judicial District,Total,,,65245,
District Judge,64th Judicial District,ROB KINKAID,FALSE,REP,1078,100
District Judge,64th Judicial District,Total,,,1078,
District Judge,68th Judicial District,CHARLES STOKES,FALSE,REP,25151,100
District Judge,68th Judicial District,Total,,,25151,
District Judge,69th Judicial District,RON ENNS,TRUE,REP,2146,100
District Judge,69th Judicial District,Total,,,2146,
District Judge,83rd Judicial District,CARL PENDERGRASS,TRUE,REP,672,100
District Judge,83rd Judicial District,Total,,,672,
District Judge,85th Judicial District,J.D. LANGLEY,TRUE,REP,8588,100
District Judge,85th Judicial District,Total,,,8588,
District Judge,86th Judicial District,DAVID S. MALLARD,FALSE,REP,1399,49.5
District Judge,86th Judicial District,HOWARD TYGRETT,FALSE,REP,1427,50.5
District Judge,86th Judicial District,Total,,,2826,
District Judge,87th Judicial District,DEBORAH OAKES EVANS,FALSE,REP,2212,100
District Judge,87th Judicial District,Total,,,2212,
District Judge,101st Judicial District,JAY PATTERSON,TRUE,REP,25417,100
District Judge,101st Judicial District,Total,,,25417,
District Judge,104th Judicial District  Unexpired Term,LEE HAMILTON,FALSE,REP,4306,100
District Judge,104th Judicial District  Unexpired Term,Total,,,4306,
District Judge,106th Judicial District,BONNIE C. ERICSON,FALSE,REP,278,27.36
District Judge,106th Judicial District,CARTER T. SCHILDKNECHT,TRUE,REP,738,72.64
District Judge,106th Judicial District,Total,,,1016,
District Judge,110th Judicial District,TEMPIE T. FRANCIS,FALSE,REP,381,100
District Judge,110th Judicial District,Total,,,381,
District Judge,113th Judicial District,PATRICIA HANCOCK,TRUE,REP,65505,100
District Judge,113th Judicial District,Total,,,65505,
District Judge,116th Judicial District,CARLOS LOPEZ,TRUE,REP,24820,100
District Judge,116th Judicial District,Total,,,24820,
District Judge,118th Judicial District,"ROBERT H. MOORE, III",TRUE,REP,1509,100
District Judge,118th Judicial District,Total,,,1509,
District Judge,122nd Judicial District,JOHN ELLISOR,FALSE,REP,5129,100
District Judge,122nd Judicial District,Total,,,5129,
District Judge,134th Judicial District,ANNE ASHBY,TRUE,REP,25147,100
District Judge,134th Judicial District,Total,,,25147,
District Judge,137th Judicial District,CECIL G. PURYEAR,TRUE,REP,14423,100
District Judge,137th Judicial District,Total,,,14423,
District Judge,141st Judicial District,PAUL ENLOW,TRUE,REP,15887,48.56
District Judge,141st Judicial District,LEN WADE,FALSE,REP,16826,51.44
District Judge,141st Judicial District,Total,,,32713,
District Judge,144th Judicial District,MARK R. LUITJEN,TRUE,REP,27571,100
District Judge,144th Judicial District,Total,,,27571,
District Judge,149th Judicial District,"ROBERT ""BOB"" MAY",TRUE,REP,7858,100
District Judge,149th Judicial District,Total,,,7858,
District Judge,150th Judicial District,JANET LITTLEJOHN,TRUE,REP,27772,100
District Judge,150th Judicial District,Total,,,27772,
District Judge,154th Judicial District,FELIX KLEIN,TRUE,REP,59,100
District Judge,154th Judicial District,Total,,,59,
District Judge,157th Judicial District,"GEORGE C. HANKS, JR.",TRUE,REP,65137,100
District Judge,157th Judicial District,Total,,,65137,
District Judge,158th Judicial District,JAKE COLLIER,FALSE,REP,8267,50.75
District Judge,158th Judicial District,TIFFANY HAERTLING,FALSE,REP,8024,49.25
District Judge,158th Judicial District,Total,,,16291,
District Judge,159th Judicial District,PAUL WHITE,TRUE,REP,932,100
District Judge,159th Judicial District,Total,,,932,
District Judge,160th Judicial District,JOE COX,FALSE,REP,24626,100
District Judge,160th Judicial District,Total,,,24626,
District Judge,169th Judicial District,GORDON G. ADAMS,TRUE,REP,5808,100
District Judge,169th Judicial District,Total,,,5808,
District Judge,170th Judicial District,JIM MEYER,FALSE,REP,6069,53.87
District Judge,170th Judicial District,BILL VANNATTA,FALSE,REP,5196,46.13
District Judge,170th Judicial District,Total,,,11265,
District Judge,180th Judicial District,DEBBIE MANTOOTH STRICKLIN,TRUE,REP,65129,100
District Judge,180th Judicial District,Total,,,65129,
District Judge,181st Judicial District,JOHN B. BOARD,TRUE,REP,12828,100
District Judge,181st Judicial District,Total,,,12828,
District Judge,182nd Judicial District,JEANNINE BARR,TRUE,REP,64538,100
District Judge,182nd Judicial District,Total,,,64538,
District Judge,183rd Judicial District,JOAN HUFFMAN,TRUE,REP,64451,100
District Judge,183rd Judicial District,Total,,,64451,
District Judge,184th Judicial District,JAN KROCKER,TRUE,REP,64328,100
District Judge,184th Judicial District,Total,,,64328,
District Judge,185th Judicial District,SUSAN BROWN,TRUE,REP,64713,100
District Judge,185th Judicial District,Total,,,64713,
District Judge,186th Judicial District,SAM KATZ,TRUE,REP,11284,36.59
District Judge,186th Judicial District,ANGUS MCGINTY,FALSE,REP,8928,28.95
District Judge,186th Judicial District,JEFF MULLINER,FALSE,REP,10627,34.46
District Judge,186th Judicial District,Total,,,30839,
District Judge,187th Judicial District,RAYMOND ANGELINI,TRUE,REP,27194,100
District Judge,187th Judicial District,Total,,,27194,
District Judge,188th Judicial District,DAVID BRABHAM,TRUE,REP,1980,100
District Judge,188th Judicial District,Total,,,1980,
District Judge,189th Judicial District,JEFF WORK,TRUE,REP,64629,100
District Judge,189th Judicial District,Total,,,64629,
District Judge,190th Judicial District,JENNIFER W. ELROD,FALSE,REP,38879,52.47
District Judge,190th Judicial District,RICHARD S. HILL,FALSE,REP,35216,47.53
District Judge,190th Judicial District,Total,,,74095,
District Judge,191st Judicial District,CATHARINA HAYNES,TRUE,REP,24911,100
District Judge,191st Judicial District,Total,,,24911,
District Judge,192nd Judicial District,MERRILL HARTMAN,TRUE,REP,25367,100
District Judge,192nd Judicial District,Total,,,25367,
District Judge,193rd Judicial District,DAVID EVANS,TRUE,REP,24882,100
District Judge,193rd Judicial District,Total,,,24882,
District Judge,194th Judicial District,MARY E. MILLER,FALSE,REP,24884,100
District Judge,194th Judicial District,Total,,,24884,
District Judge,195th Judicial District,JOHN NELMS,TRUE,REP,24662,100
District Judge,195th Judicial District,Total,,,24662,
District Judge,198th Judicial District,EMIL KARL PROHL,TRUE,REP,5334,100
District Judge,198th Judicial District,Total,,,5334,
District Judge,203rd Judicial District,LANA MCDANIEL,TRUE,REP,24695,100
District Judge,203rd Judicial District,Total,,,24695,
District Judge,204th Judicial District,MARK NANCARROW,TRUE,REP,24538,100
District Judge,204th Judicial District,Total,,,24538,
District Judge,207th Judicial District,JACK ROBISON,TRUE,REP,11691,100
District Judge,207th Judicial District,Total,,,11691,
District Judge,208th Judicial District,DENISE COLLINS,TRUE,REP,63835,100
District Judge,208th Judicial District,Total,,,63835,
District Judge,209th Judicial District,MICHAEL MCSPADDEN,TRUE,REP,66390,100
District Judge,209th Judicial District,Total,,,66390,
District Judge,211th Judicial District,L. DEE SHIPMAN,TRUE,REP,13266,100
District Judge,211th Judicial District,Total,,,13266,
District Judge,219th Judicial District,CURT B. HENDERSON,TRUE,REP,13389,100
District Judge,219th Judicial District,Total,,,13389,
District Judge,221st Judicial District,SUZANNE STOVALL,TRUE,REP,17543,100
District Judge,221st Judicial District,Total,,,17543,
District Judge,222nd Judicial District,R.C. HOELSCHER,FALSE,REP,1103,38.31
District Judge,222nd Judicial District,ROLAND SAUL,FALSE,REP,1776,61.69
District Judge,222nd Judicial District,Total,,,2879,
District Judge,224th Judicial District,DAVID PEEPLES,TRUE,REP,28303,100
District Judge,224th Judicial District,Total,,,28303,
District Judge,225th Judicial District,JOHN J. SPECIA,TRUE,REP,27887,100
District Judge,225th Judicial District,Total,,,27887,
District Judge,226th Judicial District,SID HARLE,TRUE,REP,27939,100
District Judge,226th Judicial District,Total,,,27939,
District Judge,228th Judicial District,TED POE,TRUE,REP,70535,100
District Judge,228th Judicial District,Total,,,70535,
District Judge,230th Judicial District,BELINDA HILL,TRUE,REP,65539,100
District Judge,230th Judicial District,Total,,,65539,
District Judge,231st Judicial District,RANDY CATTERTON,TRUE,REP,27119,100
District Judge,231st Judicial District,Total,,,27119,
District Judge,232nd Judicial District,MARY LOU KEEL,TRUE,REP,64558,100
District Judge,232nd Judicial District,Total,,,64558,
District Judge,233rd Judicial District,BILL HARRIS,TRUE,REP,20875,64.94
District Judge,233rd Judicial District,JANICE SCHATTMAN,FALSE,REP,11268,35.06
District Judge,233rd Judicial District,Total,,,32143,
District Judge,234th Judicial District,BRUCE D. OAKLEY,TRUE,REP,63671,100
District Judge,234th Judicial District,Total,,,63671,
District Judge,236th Judicial District,DEBORAH A. ADAME,FALSE,REP,8055,24.8
District Judge,236th Judicial District,TOM LOWE,TRUE,REP,24431,75.2
District Judge,236th Judicial District,Total,,,32486,
District Judge,237th Judicial District,SAM MEDINA,TRUE,REP,14422,100
District Judge,237th Judicial District,Total,,,14422,
District Judge,238th Judicial District,JOHN HYDE,TRUE,REP,4821,100
District Judge,238th Judicial District,Total,,,4821,
District Judge,239th Judicial District,"PATRICK ""PAT"" SEBESTA",FALSE,REP,7710,100
District Judge,239th Judicial District,Total,,,7710,
District Judge,240th Judicial District,"THOMAS R. CULVER, III",TRUE,REP,12674,100
District Judge,240th Judicial District,Total,,,12674,
District Judge,241st Judicial District,DIANE DEVASTO,TRUE,REP,11555,100
District Judge,241st Judicial District,Total,,,11555,
District Judge,242nd Judicial District,"EDWARD L. ""ED"" SELF",TRUE,REP,1083,100
District Judge,242nd Judicial District,Total,,,1083,
District Judge,245th Judicial District,ANNETTE GALIK,TRUE,REP,42816,59.25
District Judge,245th Judicial District,JAMES LOMBARDINO,FALSE,REP,29453,40.75
District Judge,245th Judicial District,Total,,,72269,
District Judge,246th Judicial District,LYNDA BURKE,FALSE,REP,11786,15.72
District Judge,246th Judicial District,"WILLIAM S. ""BUTCH"" COX",FALSE,REP,8740,11.65
District Judge,246th Judicial District,DONNA DETAMORE,FALSE,REP,28108,37.48
District Judge,246th Judicial District,JIM YORK,FALSE,REP,26361,35.15
District Judge,246th Judicial District,Total,,,74995,
District Judge,247th Judicial District,BONNIE CRANE HELLUMS,TRUE,REP,60883,100
District Judge,247th Judicial District,Total,,,60883,
District Judge,248th Judicial District,JOAN CAMPBELL,TRUE,REP,63465,100
District Judge,248th Judicial District,Total,,,63465,
District Judge,249th Judicial District,BILL BOSWORTH,FALSE,REP,3135,47.34
District Judge,249th Judicial District,WAYNE BRIDEWELL,TRUE,REP,3487,52.66
District Judge,249th Judicial District,Total,,,6622,
District Judge,250th Judicial District,DEMETRI ANASTASIADIS,FALSE,REP,15189,100
District Judge,250th Judicial District,Total,,,15189,
District Judge,251st Judicial District,PAT PIRTLE,TRUE,REP,13123,100
District Judge,251st Judicial District,Total,,,13123,
District Judge,252nd Judicial District,STELLA BATISTE MORRISON,FALSE,REP,2489,100
District Judge,252nd Judicial District,Total,,,2489,
District Judge,254th Judicial District,JEFF COEN,FALSE,REP,24118,100
District Judge,254th Judicial District,Total,,,24118,
District Judge,255th Judicial District,CRAIG FOWLER,TRUE,REP,26195,72.13
District Judge,255th Judicial District,LIA RARDIN,FALSE,REP,10122,27.87
District Judge,255th Judicial District,Total,,,36317,
District Judge,256th Judicial District,BRENDA GARRETT GREEN,TRUE,REP,24238,100
District Judge,256th Judicial District,Total,,,24238,
District Judge,257th Judicial District,LINDA MOTHERAL,TRUE,REP,64191,100
District Judge,257th Judicial District,Total,,,64191,
District Judge,259th Judicial District,ISAAC M. CASTRO,FALSE,REP,196,100
District Judge,259th Judicial District,Total,,,196,
District Judge,262nd Judicial District,MIKE ANDERSON,TRUE,REP,64085,100
District Judge,262nd Judicial District,Total,,,64085,
District Judge,263rd Judicial District,LLOYD WAYNE OLIVER,FALSE,REP,8612,11.99
District Judge,263rd Judicial District,JIM WALLACE,TRUE,REP,38166,53.16
District Judge,263rd Judicial District,TERRANCE WINDHAM,FALSE,REP,25021,34.85
District Judge,263rd Judicial District,Total,,,71799,
District Judge,264th Judicial District,MARTHA J,TRUE,REP,5940,100
District Judge,264th Judicial District,Total,,,5940,
District Judge,265th Judicial District,KEITH DEAN,TRUE,REP,24211,100
District Judge,265th Judicial District,Total,,,24211,
District Judge,267th Judicial District,SKIPPER KOETTER,FALSE,REP,3116,100
District Judge,267th Judicial District,Total,,,3116,
District Judge,268th Judicial District,BRADY G. ELLIOTT,TRUE,REP,12364,100
District Judge,268th Judicial District,Total,,,12364,
District Judge,269th Judicial District,JOHN T. WOOLDRIDGE,TRUE,REP,57703,100
District Judge,269th Judicial District,Total,,,57703,
District Judge,270th Judicial District,BRENT GAMBLE,TRUE,REP,35974,100
District Judge,270th Judicial District,Total,,,35974,
District Judge,274th Judicial District,GARY L. STEEL,TRUE,REP,18305,100
District Judge,274th Judicial District,Total,,,18305,
District Judge,277th Judicial District,KEN ANDERSON,TRUE,REP,11890,100
District Judge,277th Judicial District,Total,,,11890,
District Judge,278th Judicial District,KEN KEELING,FALSE,REP,2817,58.4
District Judge,278th Judicial District,LINDA MEEKINS MCLAIN,FALSE,REP,2007,41.6
District Judge,278th Judicial District,Total,,,4824,
District Judge,280th Judicial District,TONY LINDSAY,TRUE,REP,63753,100
District Judge,280th Judicial District,Total,,,63753,
District Judge,281st Judicial District,JANE BLAND,TRUE,REP,63475,100
District Judge,281st Judicial District,Total,,,63475,
District Judge,282nd Judicial District,KAREN GREENE,TRUE,REP,24510,100
District Judge,282nd Judicial District,Total,,,24510,
District Judge,283rd Judicial District,"VICKERS ""VIC"" L. CUNNINGHAM",TRUE,REP,24192,100
District Judge,283rd Judicial District,Total,,,24192,
District Judge,284th Judicial District,OLEN UNDERWOOD,TRUE,REP,17378,100
District Judge,284th Judicial District,Total,,,17378,
District Judge,285th Judicial District,MICHAEL P. PEDEN,TRUE,REP,27281,100
District Judge,285th Judicial District,Total,,,27281,
District Judge,286th Judicial District,HAROLD PHELAN,FALSE,REP,1363,100
District Judge,286th Judicial District,Total,,,1363,
District Judge,288th Judicial District,FRANK MONTALVO,TRUE,REP,27075,100
District Judge,288th Judicial District,Total,,,27075,
District Judge,290th Judicial District,SHARON MACRAE,TRUE,REP,27431,100
District Judge,290th Judicial District,Total,,,27431,
District Judge,291st Judicial District,SUSAN HAWK,FALSE,REP,21246,55.83
District Judge,291st Judicial District,JIM PRUITT,FALSE,REP,16806,44.17
District Judge,291st Judicial District,Total,,,38052,
District Judge,292nd Judicial District,"HENRY WADE, JR",TRUE,REP,28611,100
District Judge,292nd Judicial District,Total,,,28611,
District Judge,294th Judicial District,TERESA DRUM,FALSE,REP,1464,100
District Judge,294th Judicial District,Total,,,1464,
District Judge,295th Judicial District,TRACY ELIZABETH CHRISTOPHER,TRUE,REP,63183,100
District Judge,295th Judicial District,Total,,,63183,
District Judge,296th Judicial District,BETTY CATON,TRUE,REP,13477,100
District Judge,296th Judicial District,Total,,,13477,
District Judge,297th Judicial District,EVERETT YOUNG,TRUE,REP,19220,60.63
District Judge,297th Judicial District,TOM ZACHRY,FALSE,REP,12480,39.37
District Judge,297th Judicial District,Total,,,31700,
District Judge,298th Judicial District,ADOLPH CANALES,TRUE,REP,24184,100
District Judge,298th Judicial District,Total,,,24184,
District Judge,355th Judicial District,RALPH WALTON,TRUE,REP,4939,100
District Judge,355th Judicial District,Total,,,4939,
District Judge,357th Judicial District,ROLANDO OLVERA,TRUE,REP,2117,100
District Judge,357th Judicial District,Total,,,2117,
District Judge,359th Judicial District,JERALD CROW,FALSE,REP,10324,53
District Judge,359th Judicial District,KATHLEEN A. HAMILTON,FALSE,REP,9157,47
District Judge,359th Judicial District,Total,,,19481,
District Judge,361st Judicial District,STEVE SMITH,TRUE,REP,8539,100
District Judge,361st Judicial District,Total,,,8539,
District Judge,363rd Judicial District,FAITH JOHNSON,TRUE,REP,24737,100
District Judge,363rd Judicial District,Total,,,24737,
District Judge,364th Judicial District,BRAD UNDERWOOD,TRUE,REP,9108,52.99
District Judge,364th Judicial District,WILLIAM F. WARNICK,FALSE,REP,8079,47.01
District Judge,364th Judicial District,Total,,,17187,
District Judge,366th Judicial District,"NATHAN E. WHITE, JR",TRUE,REP,13731,100
District Judge,366th Judicial District,Total,,,13731,
District Judge,367th Judicial District,LEE GABRIEL,TRUE,REP,13221,100
District Judge,367th Judicial District,Total,,,13221,
District Judge,368th Judicial District,BURT CARNES,TRUE,REP,11136,100
District Judge,368th Judicial District,Total,,,11136,
District Judge,369th Judicial District,BASCOM W. BENTLEY III,TRUE,REP,1659,100
District Judge,369th Judicial District,Total,,,1659,
District Judge,371st Judicial District,JAMES R. WILSON,TRUE,REP,27462,100
District Judge,371st Judicial District,Total,,,27462,
District Judge,372nd Judicial District,SCOTT WISCH,TRUE,REP,26742,100
District Judge,372nd Judicial District,Total,,,26742,
District Judge,377th Judicial District,ROBERT C. CHESHIRE,TRUE,REP,1705,100
District Judge,377th Judicial District,Total,,,1705,
District Judge,385th Judicial District,WILLIE B. DUBOSE,TRUE,REP,4627,100
District Judge,385th Judicial District,Total,,,4627,
District Judge,403rd Judicial District,FRANK BRYAN,TRUE,REP,15551,100
District Judge,403rd Judicial District,Total,,,15551,
Criminal District Judge Dallas County,1,JANICE WARDER,TRUE,REP,24514,100
Criminal District Judge Dallas County,1,Total,,,24514,
"Criminal District Judge, Dallas County",5,MANNY ALVAREZ,TRUE,REP,24835,100
"Criminal District Judge, Dallas County",5,Total,,,24835,
Criminal District Judge #1 Tarrant County,,SHAREN WILSON,TRUE,REP,27434,100
Criminal District Judge #1 Tarrant County,,Total,,,27434,
Criminal District Judge #3 Tarrant County,,ELIZABETH BERRY,FALSE,REP,27198,100
Criminal District Judge #3 Tarrant County,,Total,,,27198,
Criminal District Judge #4 Tarrant County,,GLYNIS YVONNE MCGINTY,FALSE,REP,7712,24.62
Criminal District Judge #4 Tarrant County,,MIKE THOMAS,FALSE,REP,23607,75.38
Criminal District Judge #4 Tarrant County,,Total,,,31319,
District Judge,300th Judicial District,K. RANDALL HUFSTETLER,TRUE,REP,7493,100
District Judge,300th Judicial District,Total,,,7493,
District Judge,301st Judicial District,SUSAN AMANDA RANKIN,TRUE,REP,24488,100
District Judge,301st Judicial District,Total,,,24488,
District Judge,302nd Judicial District,FRANCES HARRIS,TRUE,REP,24296,100
District Judge,302nd Judicial District,Total,,,24296,
District Judge,303rd Judicial District,RICHARD JOHNSON,TRUE,REP,23996,100
District Judge,303rd Judicial District,Total,,,23996,
District Judge,304th Judicial District,"ROBERT ""JIM"" HERRERA",FALSE,REP,15724,41.41
District Judge,304th Judicial District,JOHN SHOLDEN,FALSE,REP,22251,58.59
District Judge,304th Judicial District,Total,,,37975,
District Judge,305th Judicial District,CHERYL LEE SHANNON,TRUE,REP,24190,100
District Judge,305th Judicial District,Total,,,24190,
District Judge,308th Judicial District,SHERILL (SHERI) Y. DEAN,FALSE,REP,24654,33.1
District Judge,308th Judicial District,GEORGIA DEMPSTER,TRUE,REP,49826,66.9
District Judge,308th Judicial District,Total,,,74480,
District Judge,309th Judicial District,"PAMELA ""PAM"" HALLIBURTON",FALSE,REP,28317,39.16
District Judge,309th Judicial District,FRANK RYND,TRUE,REP,43991,60.84
District Judge,309th Judicial District,Total,,,72308,
District Judge,310th Judicial District,LISA MILLARD,TRUE,REP,63601,100
District Judge,310th Judicial District,Total,,,63601,
District Judge,311th Judicial District,DOUG WARNE,TRUE,REP,63344,100
District Judge,311th Judicial District,Total,,,63344,
District Judge,312th Judicial District,JAMES D. SQUIER,TRUE,REP,63281,100
District Judge,312th Judicial District,Total,,,63281,
District Judge,313th Judicial District,PAT SHELTON,TRUE,REP,63197,100
District Judge,313th Judicial District,Total,,,63197,
District Judge,314th Judicial District,MARY CRAFT,TRUE,REP,26416,35.29
District Judge,314th Judicial District,JOHN F. PHILLIPS,FALSE,REP,48442,64.71
District Judge,314th Judicial District,Total,,,74858,
District Judge,315th Judicial District,KENT ELLIS,TRUE,REP,63092,100
District Judge,315th Judicial District,Total,,,63092,
District Judge,316th Judicial District,JOHN W.,TRUE,REP,1684,100
District Judge,316th Judicial District,Total,,,1684,
District Judge,318th Judicial District,DEAN RUCKER,TRUE,REP,4646,100
District Judge,318th Judicial District,Total,,,4646,
District Judge,319th Judicial District,TOM GREENWELL,FALSE,REP,8418,100
District Judge,319th Judicial District,Total,,,8418,
District Judge,320th Judicial District,DON EMERSON,TRUE,REP,2618,52.46
District Judge,320th Judicial District,MELINDA MAYO,FALSE,REP,2372,47.54
District Judge,320th Judicial District,Total,,,4990,
District Judge,321st Judicial District,CAROLE CLARK,TRUE,REP,11360,100
District Judge,321st Judicial District,Total,,,11360,
District Judge,322nd Judicial District,FRANK SULLIVAN,TRUE,REP,26763,100
District Judge,322nd Judicial District,Total,,,26763,
District Judge,323rd Judicial District,JEAN BOYD,TRUE,REP,26875,100
District Judge,323rd Judicial District,Total,,,26875,
District Judge,324th Judicial District,BRIAN A. CARPER,TRUE,REP,26605,100
District Judge,324th Judicial District,Total,,,26605,
District Judge,325th Judicial District,JUDITH G. WELLS,TRUE,REP,26618,100
District Judge,325th Judicial District,Total,,,26618,
District Judge,328th Judicial District,"RONALD R. ""RON"" POPE",FALSE,REP,6715,44.52
District Judge,328th Judicial District,JIM SHOEMAKE,FALSE,REP,3276,21.72
District Judge,328th Judicial District,LORRAINE WILSON,FALSE,REP,5092,33.76
District Judge,328th Judicial District,Total,,,15083,
District Judge,329th Judicial District,DANIEL R. SKLAR,TRUE,REP,1697,100
District Judge,329th Judicial District,Total,,,1697,
District Judge,330th Judicial District,MARILEA W. LEWIS,FALSE,REP,23814,100
District Judge,330th Judicial District,Total,,,23814,
District Attorney,26th Judicial District  Unexpired Term,JAMES ANDERSON,FALSE,REP,3899,31.97
District Attorney,26th Judicial District  Unexpired Term,JOHN BRADLEY,TRUE,REP,8296,68.03
District Attorney,26th Judicial District  Unexpired Term,Total,,,12195,
District Attorney,268th Judicial District,JOHN HEALEY,TRUE,REP,7986,51.04
District Attorney,268th Judicial District,CLIFFORD J. VACEK,FALSE,REP,7660,48.96
District Attorney,268th Judicial District,Total,,,15646,
District Attorney,355th Judicial District  Unexpired Term,ROB CHRISTIAN,TRUE,REP,4614,100
District Attorney,355th Judicial District  Unexpired Term,Total,,,4614,
Criminal,Attorney Austin County,TRAVIS J. KOEHN,TRUE,REP,2604,100
