county,precinct,office,district,candidate,party,absentee,early_voting,election day,votes
Red River,21,Commissioner of the General Land Office,,Valerie Alessi,,0,0,1,1
Red River,21,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Red River,21,Commissioner of the General Land Office,,Under Votes,,0,0,3,3
Red River,21,Commissioner of Agriculture,,Sid Miller,,8,1,30,39
Red River,21,Commissioner of Agriculture,,Jim Hogan,,0,2,11,13
Red River,21,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,0,2,2
Red River,21,Commissioner of Agriculture,,Kenneth Kendrick,,0,1,0,1
Red River,21,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Red River,21,Commissioner of Agriculture,,Under Votes,,0,0,4,4
Red River,21,Railroad Commissioner,,Ryan Sitton,,8,1,30,39
Red River,21,Railroad Commissioner,,Steve Brown,,0,2,10,12
Red River,21,Railroad Commissioner,,Mark A. Miller,,0,0,3,3
Red River,21,Railroad Commissioner,,Martina Salinas,,0,1,0,1
Red River,21,Railroad Commissioner,,Over Votes,,0,0,0,0
Red River,21,Railroad Commissioner,,Under Votes,,0,0,4,4
Red River,21,Ballots Cast,,,,,,,59
Red River,21,Ballots Cast,,,,,,,59
Red River,21,State Representative,1,Gary VanDeaver,,8,3,35,46
Red River,21,State Representative,1,Over Votes,,0,0,0,0
Red River,21,State Representative,1,Under Votes,,0,1,12,13
Red River,21,Ballots Cast,,,,,,,59
Red River,24,Ballots Cast,,,,,,,80
Red River,24,Straight Party,,,REP,11,8,12,31
Red River,24,Straight Party,,,DEM,2,6,7,15
Red River,24,Straight Party,,,LIB,0,0,0,0
Red River,24,Straight Party,,,GRN,0,0,0,0
Red River,24,Straight Party,,Over Votes,,0,0,0,0
Red River,24,Straight Party,,Under Votes,,6,12,16,34
Red River,24,U.S. Senate,,John Cornyn,,16,19,25,60
Red River,24,U.S. Senate,,David M. Alameel,,2,6,9,17
Red River,24,U.S. Senate,,Rebecca Paddock,,0,0,0,0
Red River,24,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0,0
Red River,24,U.S. Senate,,Over Votes,,0,0,0,0
Red River,24,U.S. Senate,,Under Votes,,1,1,1,3
Red River,24,U.S. House,4,John Ratcliffe,,16,19,24,59
Red River,24,U.S. House,4,Over Votes,,0,0,0,0
Red River,24,U.S. House,4,Under Votes,,3,7,11,21
Red River,24,Governor,,Greg Abbott,,15,20,25,60
Red River,24,Governor,,Wendy R. Davis,,3,6,10,19
Red River,24,Governor,,Kathie Glass,,0,0,0,0
Red River,24,Governor,,Brandon Parmer,,0,0,0,0
Red River,24,Governor,,Over Votes,,0,0,0,0
Red River,24,Governor,,Under Votes,,1,0,0,1
Red River,24,Lieutenant Governor,,Dan Patrick,,16,19,25,60
Red River,24,Lieutenant Governor,,Leticia Van de Putte,,2,6,9,17
Red River,24,Lieutenant Governor,,Robert D. Butler,,0,0,0,0
Red River,24,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0,0
Red River,24,Lieutenant Governor,,Over Votes,,0,0,0,0
Red River,24,Lieutenant Governor,,Under Votes,,1,1,1,3
Red River,24,Ballots Cast,,,,,,,80
Red River,24,Attorney General,,Ken Paxton,,16,17,24,57
Red River,24,Attorney General,,Sam Houston,,2,6,11,19
Red River,24,Attorney General,,Jamie Balagia,,0,0,0,0
Red River,24,Attorney General,,Jamar Osborne,,0,0,0,0
Red River,24,Attorney General,,Over Votes,,0,0,0,0
Red River,24,Attorney General,,Under Votes,,1,3,0,4
Red River,24,Comptroller of Public Accounts,,Glenn Hegar,,13,19,24,56
Red River,24,Comptroller of Public Accounts,,Mike Collier,,4,6,10,20
Red River,24,Comptroller of Public Accounts,,Ben Sanders,,1,0,0,1
Red River,24,Comptroller of Public Accounts,,Deb Shafto,,0,0,0,0
Red River,24,Comptroller of Public Accounts,,Over Votes,,0,0,0,0
Red River,24,Comptroller of Public Accounts,,Under Votes,,1,1,1,3
Red River,24,Commissioner of the General Land Office,,George P. Bush,,15,19,25,59
Red River,24,Commissioner of the General Land Office,,John Cook,,3,6,10,19
Red River,24,Commissioner of the General Land Office,,Justin Knight,,0,0,0,0
Red River,24,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0,0
Red River,24,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Red River,24,Commissioner of the General Land Office,,Under Votes,,1,1,0,2
Red River,24,Commissioner of Agriculture,,Sid Miller,,14,15,24,53
Red River,24,Commissioner of Agriculture,,Jim Hogan,,4,8,11,23
Red River,24,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,0,0,0
Red River,24,Commissioner of Agriculture,,Kenneth Kendrick,,0,0,0,0
Red River,24,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Red River,24,Commissioner of Agriculture,,Under Votes,,1,3,0,4
Red River,24,Railroad Commissioner,,Ryan Sitton,,15,18,22,55
Red River,24,Railroad Commissioner,,Steve Brown,,3,7,11,21
Red River,24,Railroad Commissioner,,Mark A. Miller,,0,0,2,2
Red River,24,Railroad Commissioner,,Martina Salinas,,0,0,0,0
Red River,24,Railroad Commissioner,,Over Votes,,0,0,0,0
Red River,24,Railroad Commissioner,,Under Votes,,1,1,0,2
Red River,24,Ballots Cast,,,,,,,80
Red River,24,Ballots Cast,,,,,,,80
Red River,24,State Representative,1,Gary VanDeaver,,17,19,23,59
Red River,24,State Representative,1,Over Votes,,0,0,0,0
Red River,24,State Representative,1,Under Votes,,2,7,12,21
Red River,24,Ballots Cast,,,,,,,80
Red River,27,Ballots Cast,,,,,,,173
Red River,27,Straight Party,,,REP,14,5,56,75
Red River,27,Straight Party,,,DEM,1,0,6,7
Red River,27,Straight Party,,,LIB,0,0,1,1
Red River,27,Straight Party,,,GRN,0,0,0,0
Red River,27,Straight Party,,Over Votes,,0,0,0,0
Red River,27,Straight Party,,Under Votes,,11,12,67,90
Red River,27,U.S. Senate,,John Cornyn,,24,16,113,153
Red River,27,U.S. Senate,,David M. Alameel,,2,1,10,13
Red River,27,U.S. Senate,,Rebecca Paddock,,0,0,3,3
Red River,27,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0,0
Red River,27,U.S. Senate,,Over Votes,,0,0,0,0
Red River,27,U.S. Senate,,Under Votes,,0,0,4,4
Red River,27,U.S. House,4,John Ratcliffe,,24,16,112,152
Red River,27,U.S. House,4,Over Votes,,0,0,0,0
Red River,27,U.S. House,4,Under Votes,,2,1,18,21
Red River,27,Governor,,Greg Abbott,,23,16,119,158
Red River,27,Governor,,Wendy R. Davis,,3,1,9,13
Red River,27,Governor,,Kathie Glass,,0,0,2,2
Red River,27,Governor,,Brandon Parmer,,0,0,0,0
Red River,27,Governor,,Over Votes,,0,0,0,0
Red River,27,Governor,,Under Votes,,0,0,0,0
Red River,27,Lieutenant Governor,,Dan Patrick,,22,15,115,152
Red River,27,Lieutenant Governor,,Leticia Van de Putte,,3,1,10,14
Red River,27,Lieutenant Governor,,Robert D. Butler,,1,1,4,6
Red River,27,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0,0
Red River,27,Lieutenant Governor,,Over Votes,,0,0,0,0
Red River,27,Lieutenant Governor,,Under Votes,,0,0,1,1
Red River,27,Ballots Cast,,,,,,,173
Red River,27,Attorney General,,Ken Paxton,,21,14,112,147
Red River,27,Attorney General,,Sam Houston,,3,3,14,20
Red River,27,Attorney General,,Jamie Balagia,,1,0,2,3
Red River,27,Attorney General,,Jamar Osborne,,0,0,0,0
Red River,27,Attorney General,,Over Votes,,0,0,0,0
Red River,27,Attorney General,,Under Votes,,1,0,2,3
Red River,27,Comptroller of Public Accounts,,Glenn Hegar,,22,13,111,146
Red River,27,Comptroller of Public Accounts,,Mike Collier,,2,2,11,15
Red River,27,Comptroller of Public Accounts,,Ben Sanders,,1,2,3,6
Red River,27,Comptroller of Public Accounts,,Deb Shafto,,0,0,0,0
Red River,27,Comptroller of Public Accounts,,Over Votes,,0,0,0,0
Red River,27,Comptroller of Public Accounts,,Under Votes,,1,0,5,6
Red River,27,Commissioner of the General Land Office,,George P. Bush,,23,14,116,153
Red River,27,Commissioner of the General Land Office,,John Cook,,2,1,10,13
Red River,27,Commissioner of the General Land Office,,Justin Knight,,1,2,1,4
Red River,27,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0,0
Red River,27,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Red River,27,Commissioner of the General Land Office,,Under Votes,,0,0,3,3
Red River,27,Commissioner of Agriculture,,Sid Miller,,22,13,109,144
Red River,27,Commissioner of Agriculture,,Jim Hogan,,2,2,10,14
Red River,27,Commissioner of Agriculture,,David (Rocky) Palmquist,,1,2,3,6
Red River,27,Commissioner of Agriculture,,Kenneth Kendrick,,0,0,1,1
Red River,27,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Red River,27,Commissioner of Agriculture,,Under Votes,,1,0,7,8
Red River,27,Railroad Commissioner,,Ryan Sitton,,21,12,106,139
Red River,27,Railroad Commissioner,,Steve Brown,,4,3,13,20
Red River,27,Railroad Commissioner,,Mark A. Miller,,1,2,4,7
Red River,27,Railroad Commissioner,,Martina Salinas,,0,0,1,1
Red River,27,Railroad Commissioner,,Over Votes,,0,0,0,0
Red River,27,Railroad Commissioner,,Under Votes,,0,0,6,6
Red River,27,Ballots Cast,,,,,,,173
Red River,27,Ballots Cast,,,,,,,173
Red River,27,State Representative,1,Gary VanDeaver,,23,17,120,160
Red River,27,State Representative,1,Over Votes,,0,0,0,0
Red River,27,State Representative,1,Under Votes,,3,0,10,13
Red River,27,Ballots Cast,,,,,,,173
Red River,28,Ballots Cast,,,,,,,86
Red River,28,Straight Party,,,REP,4,8,9,21
Red River,28,Straight Party,,,DEM,1,7,10,18
Red River,28,Straight Party,,,LIB,0,0,0,0
Red River,28,Straight Party,,,GRN,0,0,0,0
Red River,28,Straight Party,,Over Votes,,0,0,0,0
Red River,28,Straight Party,,Under Votes,,7,12,28,47
Red River,28,U.S. Senate,,John Cornyn,,9,14,26,49
Red River,28,U.S. Senate,,David M. Alameel,,1,10,16,27
Red River,28,U.S. Senate,,Rebecca Paddock,,1,0,2,3
Red River,28,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,1,0,1
Red River,28,U.S. Senate,,Over Votes,,0,0,0,0
Red River,28,U.S. Senate,,Under Votes,,1,2,3,6
Red River,28,U.S. House,4,John Ratcliffe,,10,16,30,56
Red River,28,U.S. House,4,Over Votes,,0,0,0,0
Red River,28,U.S. House,4,Under Votes,,2,11,17,30
Red River,28,Governor,,Greg Abbott,,9,13,24,46
Red River,28,Governor,,Wendy R. Davis,,1,13,21,35
Red River,28,Governor,,Kathie Glass,,1,0,0,1
Red River,28,Governor,,Brandon Parmer,,0,0,0,0
Red River,28,Governor,,Over Votes,,0,0,0,0
Red River,28,Governor,,Under Votes,,1,1,2,4
Red River,28,Lieutenant Governor,,Dan Patrick,,7,14,25,46
Red River,28,Lieutenant Governor,,Leticia Van de Putte,,2,12,20,34
Red River,28,Lieutenant Governor,,Robert D. Butler,,1,0,1,2
Red River,28,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0,0
Red River,28,Lieutenant Governor,,Over Votes,,0,0,0,0
Red River,28,Lieutenant Governor,,Under Votes,,2,1,1,4
Red River,28,Ballots Cast,,,,,,,86
Red River,28,Attorney General,,Ken Paxton,,8,13,24,45
Red River,28,Attorney General,,Sam Houston,,1,12,19,32
Red River,28,Attorney General,,Jamie Balagia,,1,0,2,3
Red River,28,Attorney General,,Jamar Osborne,,0,0,0,0
Red River,28,Attorney General,,Over Votes,,0,0,0,0
Red River,28,Attorney General,,Under Votes,,2,2,2,6
Red River,28,Comptroller of Public Accounts,,Glenn Hegar,,8,13,26,47
Red River,28,Comptroller of Public Accounts,,Mike Collier,,1,11,16,28
Red River,28,Comptroller of Public Accounts,,Ben Sanders,,1,0,2,3
Red River,28,Comptroller of Public Accounts,,Deb Shafto,,0,1,0,1
Red River,28,Comptroller of Public Accounts,,Over Votes,,0,0,0,0
Red River,28,Comptroller of Public Accounts,,Under Votes,,2,2,3,7
Red River,28,Commissioner of the General Land Office,,George P. Bush,,8,11,27,46
Red River,28,Commissioner of the General Land Office,,John Cook,,1,13,15,29
Red River,28,Commissioner of the General Land Office,,Justin Knight,,1,0,2,3
Red River,28,Commissioner of the General Land Office,,Valerie Alessi,,0,1,0,1
Red River,28,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Red River,28,Commissioner of the General Land Office,,Under Votes,,2,2,3,7
Red River,28,Commissioner of Agriculture,,Sid Miller,,8,11,25,44
Red River,28,Commissioner of Agriculture,,Jim Hogan,,1,13,17,31
Red River,28,Commissioner of Agriculture,,David (Rocky) Palmquist,,1,0,2,3
Red River,28,Commissioner of Agriculture,,Kenneth Kendrick,,0,1,0,1
Red River,28,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Red River,28,Commissioner of Agriculture,,Under Votes,,2,2,3,7
Red River,28,Railroad Commissioner,,Ryan Sitton,,8,9,25,42
Red River,28,Railroad Commissioner,,Steve Brown,,1,15,16,32
Red River,28,Railroad Commissioner,,Mark A. Miller,,1,1,3,5
Red River,28,Railroad Commissioner,,Martina Salinas,,0,0,0,0
Red River,28,Railroad Commissioner,,Over Votes,,0,0,0,0
Red River,28,Railroad Commissioner,,Under Votes,,2,2,3,7
Red River,28,Ballots Cast,,,,,,,86
Red River,28,Ballots Cast,,,,,,,86
Red River,28,State Representative,1,Gary VanDeaver,,9,19,33,61
Red River,28,State Representative,1,Over Votes,,0,0,0,0
Red River,28,State Representative,1,Under Votes,,3,8,14,25
Red River,28,Ballots Cast,,,,,,,86
Red River,29,Ballots Cast,,,,,,,68
Red River,29,Straight Party,,,REP,4,2,9,15
Red River,29,Straight Party,,,DEM,3,2,11,16
Red River,29,Straight Party,,,LIB,0,0,0,0
Red River,29,Straight Party,,,GRN,0,0,0,0
Red River,29,Straight Party,,Over Votes,,0,0,0,0
Red River,29,Straight Party,,Under Votes,,3,11,23,37
Red River,29,U.S. Senate,,John Cornyn,,6,10,26,42
Red River,29,U.S. Senate,,David M. Alameel,,4,3,13,20
Red River,29,U.S. Senate,,Rebecca Paddock,,0,1,1,2
Red River,29,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0,0
Red River,29,U.S. Senate,,Over Votes,,0,0,0,0
Red River,29,U.S. Senate,,Under Votes,,0,1,3,4
Red River,29,U.S. House,4,John Ratcliffe,,6,10,25,41
Red River,29,U.S. House,4,Over Votes,,0,0,0,0
Red River,29,U.S. House,4,Under Votes,,4,5,15,27
Red River,29,Governor,,Greg Abbott,,5,11,27,43
Red River,29,Governor,,Wendy R. Davis,,5,3,13,21
Red River,29,Governor,,Kathie Glass,,0,1,1,2
Red River,29,Governor,,Brandon Parmer,,0,0,0,0
Red River,29,Governor,,Over Votes,,0,0,0,0
Red River,29,Governor,,Under Votes,,0,0,2,2
Red River,29,Lieutenant Governor,,Dan Patrick,,5,11,28,44
Red River,29,Lieutenant Governor,,Leticia Van de Putte,,4,3,12,19
Red River,29,Lieutenant Governor,,Robert D. Butler,,0,1,1,2
Red River,29,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0,0
Red River,29,Lieutenant Governor,,Over Votes,,0,0,0,0
Red River,29,Lieutenant Governor,,Under Votes,,1,0,2,3
Red River,29,Ballots Cast,,,,,,,68
Red River,29,Attorney General,,Ken Paxton,,5,10,29,44
Red River,29,Attorney General,,Sam Houston,,4,3,12,19
Red River,29,Attorney General,,Jamie Balagia,,0,1,0,1
Red River,29,Attorney General,,Jamar Osborne,,0,0,0,0
Red River,29,Attorney General,,Over Votes,,0,0,0,0
Red River,29,Attorney General,,Under Votes,,1,1,2,4
Red River,29,Comptroller of Public Accounts,,Glenn Hegar,,5,7,27,39
Red River,29,Comptroller of Public Accounts,,Mike Collier,,4,4,12,20
Red River,29,Comptroller of Public Accounts,,Ben Sanders,,0,1,1,2
Red River,29,Comptroller of Public Accounts,,Deb Shafto,,0,0,0,0
Red River,29,Comptroller of Public Accounts,,Over Votes,,0,0,0,0
Red River,29,Comptroller of Public Accounts,,Under Votes,,1,3,3,7
Red River,29,Commissioner of the General Land Office,,George P. Bush,,5,8,28,41
Red River,29,Commissioner of the General Land Office,,John Cook,,4,4,12,20
Red River,29,Commissioner of the General Land Office,,Justin Knight,,0,1,0,1
Red River,29,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0,0
Red River,29,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Red River,29,Commissioner of the General Land Office,,Under Votes,,1,2,3,6
Red River,29,Commissioner of Agriculture,,Sid Miller,,4,8,25,37
Red River,29,Commissioner of Agriculture,,Jim Hogan,,4,3,13,20
Red River,29,Commissioner of Agriculture,,David (Rocky) Palmquist,,1,2,1,4
Red River,29,Commissioner of Agriculture,,Kenneth Kendrick,,0,0,0,0
Red River,29,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Red River,29,Commissioner of Agriculture,,Under Votes,,1,2,4,7
Red River,29,Railroad Commissioner,,Ryan Sitton,,5,8,25,38
Red River,29,Railroad Commissioner,,Steve Brown,,4,3,12,19
Red River,29,Railroad Commissioner,,Mark A. Miller,,0,2,2,4
Red River,29,Railroad Commissioner,,Martina Salinas,,0,0,0,0
Red River,29,Railroad Commissioner,,Over Votes,,0,0,0,0
Red River,29,Railroad Commissioner,,Under Votes,,1,2,4,7
Red River,29,Ballots Cast,,,,,,,68
Red River,29,Ballots Cast,,,,,,,68
Red River,29,State Representative,1,Gary VanDeaver,,7,10,25,42
Red River,29,State Representative,1,Over Votes,,0,0,0,0
Red River,29,State Representative,1,Under Votes,,3,5,18,26
Red River,29,Ballots Cast,,,,,,,68
Red River,31,Ballots Cast,,,,,,,63
Red River,31,Straight Party,,,REP,0,2,15,17
Red River,31,Straight Party,,,DEM,0,0,3,3
Red River,31,Straight Party,,,LIB,0,0,0,0
Red River,31,Straight Party,,,GRN,0,0,0,0
Red River,31,Straight Party,,Over Votes,,0,0,0,0
Red River,31,Straight Party,,Under Votes,,3,5,35,43
Red River,31,U.S. Senate,,John Cornyn,,3,7,37,47
Red River,31,U.S. Senate,,David M. Alameel,,0,0,11,11
Red River,31,U.S. Senate,,Rebecca Paddock,,0,0,0,0
Red River,31,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,1,1
Red River,31,U.S. Senate,,Over Votes,,0,0,0,0
Red River,31,U.S. Senate,,Under Votes,,0,0,4,4
Red River,31,U.S. House,4,John Ratcliffe,,3,7,44,54
Red River,31,U.S. House,4,Over Votes,,0,0,0,0
Red River,31,U.S. House,4,Under Votes,,0,0,9,9
Red River,31,Governor,,Greg Abbott,,3,7,41,51
Red River,31,Governor,,Wendy R. Davis,,0,0,11,11
Red River,31,Governor,,Kathie Glass,,0,0,1,1
Red River,31,Governor,,Brandon Parmer,,0,0,0,0
Red River,31,Governor,,Over Votes,,0,0,0,0
Red River,31,Governor,,Under Votes,,0,0,0,0
Red River,31,Lieutenant Governor,,Dan Patrick,,2,7,39,48
Red River,31,Lieutenant Governor,,Leticia Van de Putte,,0,0,12,12
Red River,31,Lieutenant Governor,,Robert D. Butler,,1,0,1,2
Red River,31,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0,0
Red River,31,Lieutenant Governor,,Over Votes,,0,0,1,1
Red River,31,Lieutenant Governor,,Under Votes,,0,0,0,0
Red River,31,Ballots Cast,,,,,,,63
Red River,31,Attorney General,,Ken Paxton,,2,7,38,47
Red River,31,Attorney General,,Sam Houston,,1,0,13,14
Red River,31,Attorney General,,Jamie Balagia,,0,0,1,1
Red River,31,Attorney General,,Jamar Osborne,,0,0,1,1
Red River,31,Attorney General,,Over Votes,,0,0,0,0
Red River,31,Attorney General,,Under Votes,,0,0,0,0
Red River,31,Comptroller of Public Accounts,,Glenn Hegar,,2,7,38,47
Red River,31,Comptroller of Public Accounts,,Mike Collier,,1,0,13,14
Red River,31,Comptroller of Public Accounts,,Ben Sanders,,0,0,1,1
Red River,31,Comptroller of Public Accounts,,Deb Shafto,,0,0,0,0
Red River,31,Comptroller of Public Accounts,,Over Votes,,0,0,1,1
Red River,31,Comptroller of Public Accounts,,Under Votes,,0,0,0,0
Red River,31,Commissioner of the General Land Office,,George P. Bush,,3,7,39,49
Red River,31,Commissioner of the General Land Office,,John Cook,,0,0,13,13
Red River,31,Commissioner of the General Land Office,,Justin Knight,,0,0,1,1
Red River,31,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0,0
Red River,31,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Red River,31,Commissioner of the General Land Office,,Under Votes,,0,0,0,0
Red River,31,Commissioner of Agriculture,,Sid Miller,,2,7,37,46
Red River,31,Commissioner of Agriculture,,Jim Hogan,,1,0,16,17
Red River,31,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,0,0,0
Red River,31,Commissioner of Agriculture,,Kenneth Kendrick,,0,0,0,0
Red River,31,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Red River,31,Commissioner of Agriculture,,Under Votes,,0,0,0,0
Red River,31,Railroad Commissioner,,Ryan Sitton,,3,7,35,45
Red River,31,Railroad Commissioner,,Steve Brown,,0,0,16,16
Red River,31,Railroad Commissioner,,Mark A. Miller,,0,0,0,0
Red River,31,Railroad Commissioner,,Martina Salinas,,0,0,1,1
Red River,31,Railroad Commissioner,,Over Votes,,0,0,0,0
Red River,31,Railroad Commissioner,,Under Votes,,0,0,1,1
Red River,31,Ballots Cast,,,,,,,63
Red River,31,Ballots Cast,,,,,,,63
Red River,31,State Representative,1,Gary VanDeaver,,3,5,38,46
Red River,31,State Representative,1,Over Votes,,0,0,0,0
Red River,31,State Representative,1,Under Votes,,0,2,15,17
Red River,31,Ballots Cast,,,,,,,63
