county,precinct,office,district,party,candidate,election_day,early_voting,absentee,votes
Wood,4--1,Attorney General,,,Sam Houston,0.0,17.0,17.0,34.0
Wood,4--1,Attorney General,,,Jamie Balagia,0.0,2.0,0.0,2.0
Wood,4--1,Attorney General,,,Jamar Osborne,0.0,1.0,1.0,2.0
Wood,4--2,Attorney General,,,Ken Paxton,0.0,296.0,432.0,728.0
Wood,4--2,Attorney General,,,Sam Houston,0.0,53.0,49.0,102.0
Wood,4--2,Attorney General,,,Jamie Balagia,0.0,0.0,10.0,10.0
Wood,4--2,Attorney General,,,Jamar Osborne,0.0,0.0,2.0,2.0
Wood,4--3,Attorney General,,,Ken Paxton,0.0,300.0,576.0,876.0
Wood,4--3,Attorney General,,,Sam Houston,0.0,59.0,54.0,113.0
Wood,4--3,Attorney General,,,Jamie Balagia,0.0,2.0,16.0,18.0
Wood,4--3,Attorney General,,,Jamar Osborne,0.0,1.0,1.0,2.0
Wood,4--4,Attorney General,,,Ken Paxton,0.0,149.0,103.0,252.0
Wood,4--4,Attorney General,,,Sam Houston,0.0,12.0,8.0,20.0
Wood,4--4,Attorney General,,,Jamie Balagia,0.0,3.0,2.0,5.0
Wood,4--4,Attorney General,,,Jamar Osborne,0.0,1.0,2.0,3.0
Wood,Totals:,Attorney General,,,Ken Paxton,0.0,4126.0,5512.0,9638.0
Wood,Totals:,Attorney General,,,Sam Houston,0.0,625.0,839.0,1464.0
Wood,Totals:,Attorney General,,,Jamie Balagia,0.0,49.0,106.0,155.0
Wood,Totals:,Attorney General,,,Jamar Osborne,0.0,17.0,31.0,48.0
Wood,1--1,Comptroller of Public Accounts,,,Glenn Hegar,0.0,542.0,337.0,879.0
Wood,1--1,Comptroller of Public Accounts,,,Mike Collier,0.0,100.0,67.0,167.0
Wood,1--1,Comptroller of Public Accounts,,,Ben Sanders,0.0,13.0,14.0,27.0
Wood,1--1,Comptroller of Public Accounts,,,Deb Shafto,0.0,7.0,1.0,8.0
Wood,1--2,Comptroller of Public Accounts,,,Glenn Hegar,0.0,342.0,432.0,774.0
Wood,1--2,Comptroller of Public Accounts,,,Mike Collier,0.0,51.0,66.0,117.0
Wood,1--2,Comptroller of Public Accounts,,,Ben Sanders,0.0,5.0,6.0,11.0
Wood,1--2,Comptroller of Public Accounts,,,Deb Shafto,0.0,4.0,1.0,5.0
Wood,1--3,Comptroller of Public Accounts,,,Glenn Hegar,0.0,193.0,398.0,591.0
Wood,1--3,Comptroller of Public Accounts,,,Mike Collier,0.0,38.0,51.0,89.0
Wood,1--3,Comptroller of Public Accounts,,,Ben Sanders,0.0,4.0,12.0,16.0
Wood,1--3,Comptroller of Public Accounts,,,Deb Shafto,0.0,3.0,3.0,6.0
Wood,1--4,Comptroller of Public Accounts,,,Glenn Hegar,0.0,73.0,164.0,237.0
Wood,1--4,Comptroller of Public Accounts,,,Mike Collier,0.0,4.0,17.0,21.0
Wood,1--4,Comptroller of Public Accounts,,,Ben Sanders,0.0,2.0,9.0,11.0
Wood,1--4,Comptroller of Public Accounts,,,Deb Shafto,0.0,0.0,1.0,1.0
Wood,2--1,Comptroller of Public Accounts,,,Glenn Hegar,0.0,49.0,92.0,141.0
Wood,2--1,Comptroller of Public Accounts,,,Mike Collier,0.0,5.0,5.0,10.0
Wood,2--1,Comptroller of Public Accounts,,,Ben Sanders,0.0,2.0,1.0,3.0
Wood,2--1,Comptroller of Public Accounts,,,Deb Shafto,0.0,0.0,2.0,2.0
Wood,2--2,Comptroller of Public Accounts,,,Glenn Hegar,0.0,436.0,585.0,1021.0
Wood,2--2,Comptroller of Public Accounts,,,Mike Collier,0.0,58.0,89.0,147.0
Wood,2--2,Comptroller of Public Accounts,,,Ben Sanders,0.0,15.0,17.0,32.0
Wood,2--2,Comptroller of Public Accounts,,,Deb Shafto,0.0,2.0,3.0,5.0
Wood,2--3,Comptroller of Public Accounts,,,Glenn Hegar,0.0,426.0,503.0,929.0
Wood,2--3,Comptroller of Public Accounts,,,Mike Collier,0.0,75.0,114.0,189.0
Wood,2--3,Comptroller of Public Accounts,,,Ben Sanders,0.0,6.0,16.0,22.0
Wood,2--3,Comptroller of Public Accounts,,,Deb Shafto,0.0,1.0,2.0,3.0
Wood,3--1,Comptroller of Public Accounts,,,Glenn Hegar,0.0,203.0,197.0,400.0
Wood,3--1,Comptroller of Public Accounts,,,Mike Collier,0.0,39.0,17.0,56.0
Wood,3--1,Comptroller of Public Accounts,,,Ben Sanders,0.0,5.0,3.0,8.0
Wood,3--1,Comptroller of Public Accounts,,,Deb Shafto,0.0,2.0,0.0,2.0
Wood,3--2,Comptroller of Public Accounts,,,Glenn Hegar,0.0,578.0,793.0,1371.0
Wood,3--2,Comptroller of Public Accounts,,,Mike Collier,0.0,58.0,108.0,166.0
Wood,3--2,Comptroller of Public Accounts,,,Ben Sanders,0.0,9.0,21.0,30.0
Wood,3--2,Comptroller of Public Accounts,,,Deb Shafto,0.0,3.0,2.0,5.0
Wood,3--3,Comptroller of Public Accounts,,,Glenn Hegar,0.0,311.0,677.0,988.0
Wood,3--3,Comptroller of Public Accounts,,,Mike Collier,0.0,44.0,169.0,213.0
Wood,3--3,Comptroller of Public Accounts,,,Ben Sanders,0.0,13.0,30.0,43.0
Wood,3--3,Comptroller of Public Accounts,,,Deb Shafto,0.0,3.0,4.0,7.0
Wood,4--1,Comptroller of Public Accounts,,,Glenn Hegar,0.0,138.0,131.0,269.0
Wood,4--1,Comptroller of Public Accounts,,,Mike Collier,0.0,17.0,19.0,36.0
Wood,4--1,Comptroller of Public Accounts,,,Ben Sanders,0.0,1.0,1.0,2.0
Wood,4--1,Comptroller of Public Accounts,,,Deb Shafto,0.0,2.0,0.0,2.0
Wood,4--2,Comptroller of Public Accounts,,,Glenn Hegar,0.0,287.0,421.0,708.0
Wood,4--2,Comptroller of Public Accounts,,,Mike Collier,0.0,53.0,53.0,106.0
Wood,4--2,Comptroller of Public Accounts,,,Ben Sanders,0.0,7.0,9.0,16.0
Wood,4--2,Comptroller of Public Accounts,,,Deb Shafto,0.0,1.0,5.0,6.0
Wood,4--3,Comptroller of Public Accounts,,,Glenn Hegar,0.0,287.0,564.0,851.0
Wood,4--3,Comptroller of Public Accounts,,,Mike Collier,0.0,61.0,53.0,114.0
Wood,4--3,Comptroller of Public Accounts,,,Ben Sanders,0.0,6.0,24.0,30.0
Wood,4--3,Comptroller of Public Accounts,,,Deb Shafto,0.0,1.0,2.0,3.0
Wood,4--4,Comptroller of Public Accounts,,,Glenn Hegar,0.0,145.0,101.0,246.0
Wood,4--4,Comptroller of Public Accounts,,,Mike Collier,0.0,12.0,9.0,21.0
Wood,4--4,Comptroller of Public Accounts,,,Ben Sanders,0.0,3.0,4.0,7.0
Wood,4--4,Comptroller of Public Accounts,,,Deb Shafto,0.0,1.0,1.0,2.0
Wood,Totals:,Comptroller of Public Accounts,,,Glenn Hegar,0.0,4010.0,5395.0,9405.0
Wood,Totals:,Comptroller of Public Accounts,,,Mike Collier,0.0,615.0,837.0,1452.0
Wood,Totals:,Comptroller of Public Accounts,,,Ben Sanders,0.0,91.0,167.0,258.0
Wood,Totals:,Comptroller of Public Accounts,,,Deb Shafto,0.0,30.0,27.0,57.0
Wood,1--1,Commissioner of the General Land Office,,,George P. Bush,0.0,546.0,343.0,889.0
Wood,1--1,Commissioner of the General Land Office,,,John Cook,0.0,95.0,65.0,160.0
Wood,1--1,Commissioner of the General Land Office,,,Justin Knight,0.0,21.0,9.0,30.0
Wood,1--1,Commissioner of the General Land Office,,,Valerie Alessi,0.0,8.0,3.0,11.0
Wood,1--2,Commissioner of the General Land Office,,,George P. Bush,0.0,344.0,437.0,781.0
Wood,1--2,Commissioner of the General Land Office,,,John Cook,0.0,52.0,63.0,115.0
Wood,1--2,Commissioner of the General Land Office,,,Justin Knight,0.0,3.0,6.0,9.0
Wood,1--2,Commissioner of the General Land Office,,,Valerie Alessi,0.0,3.0,3.0,6.0
Wood,1--3,Commissioner of the General Land Office,,,George P. Bush,0.0,197.0,411.0,608.0
Wood,1--3,Commissioner of the General Land Office,,,John Cook,0.0,33.0,44.0,77.0
Wood,1--3,Commissioner of the General Land Office,,,Justin Knight,0.0,6.0,8.0,14.0
Wood,1--3,Commissioner of the General Land Office,,,Valerie Alessi,0.0,2.0,4.0,6.0
Wood,1--4,Commissioner of the General Land Office,,,George P. Bush,0.0,73.0,159.0,232.0
Wood,1--4,Commissioner of the General Land Office,,,John Cook,0.0,5.0,20.0,25.0
Wood,1--4,Commissioner of the General Land Office,,,Justin Knight,0.0,1.0,11.0,12.0
Wood,1--4,Commissioner of the General Land Office,,,Valerie Alessi,0.0,0.0,1.0,1.0
Wood,2--1,Commissioner of the General Land Office,,,George P. Bush,0.0,49.0,87.0,136.0
Wood,2--1,Commissioner of the General Land Office,,,John Cook,0.0,5.0,6.0,11.0
Wood,2--1,Commissioner of the General Land Office,,,Justin Knight,0.0,1.0,3.0,4.0
Wood,2--1,Commissioner of the General Land Office,,,Valerie Alessi,0.0,0.0,2.0,2.0
Wood,2--2,Commissioner of the General Land Office,,,George P. Bush,0.0,434.0,592.0,1026.0
Wood,2--2,Commissioner of the General Land Office,,,John Cook,0.0,54.0,78.0,132.0
Wood,2--2,Commissioner of the General Land Office,,,Justin Knight,0.0,24.0,19.0,43.0
Wood,2--2,Commissioner of the General Land Office,,,Valerie Alessi,0.0,2.0,6.0,8.0
Wood,2--3,Commissioner of the General Land Office,,,George P. Bush,0.0,428.0,511.0,939.0
Wood,2--3,Commissioner of the General Land Office,,,John Cook,0.0,76.0,107.0,183.0
Wood,2--3,Commissioner of the General Land Office,,,Justin Knight,0.0,8.0,17.0,25.0
Wood,2--3,Commissioner of the General Land Office,,,Valerie Alessi,0.0,1.0,4.0,5.0
Wood,3--1,Commissioner of the General Land Office,,,George P. Bush,0.0,207.0,193.0,400.0
Wood,3--1,Commissioner of the General Land Office,,,John Cook,0.0,35.0,15.0,50.0
Wood,3--1,Commissioner of the General Land Office,,,Justin Knight,0.0,6.0,7.0,13.0
Wood,3--1,Commissioner of the General Land Office,,,Valerie Alessi,0.0,2.0,2.0,4.0
Wood,3--2,Commissioner of the General Land Office,,,George P. Bush,0.0,596.0,813.0,1409.0
Wood,3--2,Commissioner of the General Land Office,,,John Cook,0.0,50.0,102.0,152.0
Wood,3--2,Commissioner of the General Land Office,,,Justin Knight,0.0,10.0,15.0,25.0
Wood,3--2,Commissioner of the General Land Office,,,Valerie Alessi,0.0,3.0,5.0,8.0
Wood,3--3,Commissioner of the General Land Office,,,George P. Bush,0.0,308.0,690.0,998.0
Wood,3--3,Commissioner of the General Land Office,,,John Cook,0.0,44.0,162.0,206.0
Wood,3--3,Commissioner of the General Land Office,,,Justin Knight,0.0,14.0,27.0,41.0
Wood,3--3,Commissioner of the General Land Office,,,Valerie Alessi,0.0,5.0,3.0,8.0
Wood,4--1,Commissioner of the General Land Office,,,George P. Bush,0.0,139.0,132.0,271.0
Wood,4--1,Commissioner of the General Land Office,,,John Cook,0.0,16.0,18.0,34.0
Wood,4--1,Commissioner of the General Land Office,,,Justin Knight,0.0,2.0,0.0,2.0
Wood,4--1,Commissioner of the General Land Office,,,Valerie Alessi,0.0,1.0,0.0,1.0
Wood,4--2,Commissioner of the General Land Office,,,George P. Bush,0.0,293.0,420.0,713.0
Wood,4--2,Commissioner of the General Land Office,,,John Cook,0.0,47.0,46.0,93.0
Wood,4--2,Commissioner of the General Land Office,,,Justin Knight,0.0,8.0,15.0,23.0
Wood,4--2,Commissioner of the General Land Office,,,Valerie Alessi,0.0,1.0,5.0,6.0
Wood,4--3,Commissioner of the General Land Office,,,George P. Bush,0.0,297.0,569.0,866.0
Wood,4--3,Commissioner of the General Land Office,,,John Cook,0.0,59.0,49.0,108.0
Wood,4--3,Commissioner of the General Land Office,,,Justin Knight,0.0,5.0,29.0,34.0
Wood,4--3,Commissioner of the General Land Office,,,Valerie Alessi,0.0,0.0,1.0,1.0
Wood,4--4,Commissioner of the General Land Office,,,George P. Bush,0.0,142.0,104.0,246.0
Wood,4--4,Commissioner of the General Land Office,,,John Cook,0.0,16.0,8.0,24.0
Wood,4--4,Commissioner of the General Land Office,,,Justin Knight,0.0,5.0,1.0,6.0
Wood,4--4,Commissioner of the General Land Office,,,Valerie Alessi,0.0,0.0,2.0,2.0
Wood,Totals:,Commissioner of the General Land Office,,,George P. Bush,0.0,4053.0,5461.0,9514.0
Wood,Totals:,Commissioner of the General Land Office,,,John Cook,0.0,587.0,783.0,1370.0
Wood,Totals:,Commissioner of the General Land Office,,,Justin Knight,0.0,114.0,167.0,281.0
Wood,Totals:,Commissioner of the General Land Office,,,Valerie Alessi,0.0,28.0,41.0,69.0
Wood,1--1,Commissioner of Agriculture,,,Sid Miller,0.0,534.0,340.0,874.0
Wood,1--1,Commissioner of Agriculture,,,Jim Hogan,0.0,102.0,67.0,169.0
Wood,1--1,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,13.0,8.0,21.0
Wood,1--1,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,12.0,4.0,16.0
Wood,1--2,Commissioner of Agriculture,,,Sid Miller,0.0,344.0,430.0,774.0
Wood,1--2,Commissioner of Agriculture,,,Jim Hogan,0.0,50.0,65.0,115.0
Wood,1--2,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,3.0,5.0,8.0
Wood,1--2,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,6.0,4.0,10.0
Wood,1--3,Commissioner of Agriculture,,,Sid Miller,0.0,198.0,394.0,592.0
Wood,1--3,Commissioner of Agriculture,,,Jim Hogan,0.0,35.0,55.0,90.0
Wood,1--3,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,4.0,13.0,17.0
Wood,1--3,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,2.0,3.0,5.0
Wood,1--4,Commissioner of Agriculture,,,Sid Miller,0.0,73.0,158.0,231.0
Wood,1--4,Commissioner of Agriculture,,,Jim Hogan,0.0,5.0,21.0,26.0
Wood,1--4,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,1.0,10.0,11.0
Wood,1--4,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,0.0,3.0,3.0
Wood,2--1,Commissioner of Agriculture,,,Sid Miller,0.0,50.0,87.0,137.0
Wood,2--1,Commissioner of Agriculture,,,Jim Hogan,0.0,5.0,9.0,14.0
Wood,2--1,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,1.0,2.0,3.0
Wood,2--1,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,0.0,1.0,1.0
Wood,2--2,Commissioner of Agriculture,,,Sid Miller,0.0,433.0,587.0,1020.0
Wood,2--2,Commissioner of Agriculture,,,Jim Hogan,0.0,63.0,90.0,153.0
Wood,2--2,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,13.0,14.0,27.0
Wood,2--2,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,3.0,7.0,10.0
Wood,2--3,Commissioner of Agriculture,,,Sid Miller,0.0,423.0,496.0,919.0
Wood,2--3,Commissioner of Agriculture,,,Jim Hogan,0.0,74.0,117.0,191.0
Wood,2--3,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,4.0,15.0,19.0
Wood,2--3,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,7.0,5.0,12.0
Wood,3--1,Commissioner of Agriculture,,,Sid Miller,0.0,201.0,198.0,399.0
Wood,3--1,Commissioner of Agriculture,,,Jim Hogan,0.0,40.0,16.0,56.0
Wood,3--1,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,3.0,2.0,5.0
Wood,3--1,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,5.0,1.0,6.0
Wood,3--2,Commissioner of Agriculture,,,Sid Miller,0.0,575.0,797.0,1372.0
Wood,3--2,Commissioner of Agriculture,,,Jim Hogan,0.0,55.0,102.0,157.0
Wood,3--2,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,11.0,22.0,33.0
Wood,3--2,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,5.0,10.0,15.0
Wood,3--3,Commissioner of Agriculture,,,Sid Miller,0.0,309.0,683.0,992.0
Wood,3--3,Commissioner of Agriculture,,,Jim Hogan,0.0,50.0,166.0,216.0
Wood,3--3,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,10.0,22.0,32.0
Wood,3--3,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,4.0,6.0,10.0
Wood,4--1,Commissioner of Agriculture,,,Sid Miller,0.0,136.0,129.0,265.0
Wood,4--1,Commissioner of Agriculture,,,Jim Hogan,0.0,18.0,18.0,36.0
Wood,4--1,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,2.0,2.0,4.0
Wood,4--1,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,1.0,1.0,2.0
Wood,4--2,Commissioner of Agriculture,,,Sid Miller,0.0,290.0,426.0,716.0
Wood,4--2,Commissioner of Agriculture,,,Jim Hogan,0.0,50.0,51.0,101.0
Wood,4--2,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,6.0,8.0,14.0
Wood,4--2,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,2.0,4.0,6.0
Wood,4--3,Commissioner of Agriculture,,,Sid Miller,0.0,291.0,571.0,862.0
Wood,4--3,Commissioner of Agriculture,,,Jim Hogan,0.0,58.0,50.0,108.0
Wood,4--3,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,4.0,22.0,26.0
Wood,4--3,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,3.0,1.0,4.0
Wood,4--4,Commissioner of Agriculture,,,Sid Miller,0.0,146.0,102.0,248.0
Wood,4--4,Commissioner of Agriculture,,,Jim Hogan,0.0,16.0,10.0,26.0
Wood,4--4,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,1.0,1.0,2.0
Wood,4--4,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,0.0,2.0,2.0
Wood,Totals:,Commissioner of Agriculture,,,Sid Miller,0.0,4003.0,5398.0,9401.0
Wood,Totals:,Commissioner of Agriculture,,,Jim Hogan,0.0,621.0,837.0,1458.0
Wood,Totals:,Commissioner of Agriculture,,,David (Rocky) Palmquist,0.0,76.0,146.0,222.0
Wood,Totals:,Commissioner of Agriculture,,,Kenneth Kendrick,0.0,50.0,52.0,102.0
Wood,1--1,Railroad Commissioner,,,Ryan Sitton,0.0,533.0,337.0,870.0
Wood,1--1,Railroad Commissioner,,,Steve Brown,0.0,98.0,68.0,166.0
Wood,1--1,Railroad Commissioner,,,Mark A. Miller,0.0,21.0,10.0,31.0
Wood,1--1,Railroad Commissioner,,,Martina Salinas,0.0,11.0,1.0,12.0
Wood,1--2,Railroad Commissioner,,,Ryan Sitton,0.0,344.0,431.0,775.0
Wood,1--2,Railroad Commissioner,,,Steve Brown,0.0,53.0,66.0,119.0
Wood,1--2,Railroad Commissioner,,,Mark A. Miller,0.0,4.0,9.0,13.0
Wood,1--2,Railroad Commissioner,,,Martina Salinas,0.0,2.0,2.0,4.0
Wood,1--3,Railroad Commissioner,,,Ryan Sitton,0.0,195.0,403.0,598.0
Wood,1--3,Railroad Commissioner,,,Steve Brown,0.0,35.0,45.0,80.0
Wood,1--3,Railroad Commissioner,,,Mark A. Miller,0.0,6.0,15.0,21.0
Wood,1--3,Railroad Commissioner,,,Martina Salinas,0.0,3.0,2.0,5.0
Wood,1--4,Railroad Commissioner,,,Ryan Sitton,0.0,72.0,155.0,227.0
Wood,1--4,Railroad Commissioner,,,Steve Brown,0.0,5.0,25.0,30.0
Wood,1--4,Railroad Commissioner,,,Mark A. Miller,0.0,2.0,11.0,13.0
Wood,1--4,Railroad Commissioner,,,Martina Salinas,0.0,0.0,1.0,1.0
Wood,2--1,Railroad Commissioner,,,Ryan Sitton,0.0,49.0,89.0,138.0
Wood,2--1,Railroad Commissioner,,,Steve Brown,0.0,5.0,7.0,12.0
Wood,2--1,Railroad Commissioner,,,Mark A. Miller,0.0,2.0,2.0,4.0
Wood,2--1,Railroad Commissioner,,,Martina Salinas,0.0,0.0,2.0,2.0
Wood,2--2,Railroad Commissioner,,,Ryan Sitton,0.0,428.0,590.0,1018.0
Wood,2--2,Railroad Commissioner,,,Steve Brown,0.0,57.0,86.0,143.0
Wood,2--2,Railroad Commissioner,,,Mark A. Miller,0.0,17.0,13.0,30.0
Wood,2--2,Railroad Commissioner,,,Martina Salinas,0.0,6.0,5.0,11.0
Wood,2--3,Railroad Commissioner,,,Ryan Sitton,0.0,423.0,499.0,922.0
Wood,2--3,Railroad Commissioner,,,Steve Brown,0.0,76.0,117.0,193.0
Wood,2--3,Railroad Commissioner,,,Mark A. Miller,0.0,7.0,17.0,24.0
Wood,2--3,Railroad Commissioner,,,Martina Salinas,0.0,3.0,1.0,4.0
Wood,3--1,Railroad Commissioner,,,Ryan Sitton,0.0,201.0,198.0,399.0
Wood,3--1,Railroad Commissioner,,,Steve Brown,0.0,37.0,15.0,52.0
Wood,3--1,Railroad Commissioner,,,Mark A. Miller,0.0,9.0,4.0,13.0
Wood,3--1,Railroad Commissioner,,,Martina Salinas,0.0,2.0,0.0,2.0
Wood,3--2,Railroad Commissioner,,,Ryan Sitton,0.0,575.0,799.0,1374.0
Wood,3--2,Railroad Commissioner,,,Steve Brown,0.0,57.0,103.0,160.0
Wood,3--2,Railroad Commissioner,,,Mark A. Miller,0.0,16.0,21.0,37.0
Wood,3--2,Railroad Commissioner,,,Martina Salinas,0.0,1.0,5.0,6.0
Wood,3--3,Railroad Commissioner,,,Ryan Sitton,0.0,306.0,677.0,983.0
Wood,3--3,Railroad Commissioner,,,Steve Brown,0.0,48.0,169.0,217.0
Wood,3--3,Railroad Commissioner,,,Mark A. Miller,0.0,14.0,28.0,42.0
Wood,3--3,Railroad Commissioner,,,Martina Salinas,0.0,4.0,2.0,6.0
Wood,4--1,Railroad Commissioner,,,Ryan Sitton,0.0,138.0,128.0,266.0
Wood,4--1,Railroad Commissioner,,,Steve Brown,0.0,19.0,20.0,39.0
Wood,4--1,Railroad Commissioner,,,Mark A. Miller,0.0,1.0,1.0,2.0
Wood,4--1,Railroad Commissioner,,,Martina Salinas,0.0,1.0,1.0,2.0
Wood,4--2,Railroad Commissioner,,,Ryan Sitton,0.0,287.0,422.0,709.0
Wood,4--2,Railroad Commissioner,,,Steve Brown,0.0,49.0,49.0,98.0
Wood,4--2,Railroad Commissioner,,,Mark A. Miller,0.0,9.0,15.0,24.0
Wood,4--2,Railroad Commissioner,,,Martina Salinas,0.0,2.0,4.0,6.0
Wood,4--3,Railroad Commissioner,,,Ryan Sitton,0.0,292.0,558.0,850.0
Wood,4--3,Railroad Commissioner,,,Steve Brown,0.0,59.0,52.0,111.0
Wood,4--3,Railroad Commissioner,,,Mark A. Miller,0.0,5.0,31.0,36.0
Wood,4--3,Railroad Commissioner,,,Martina Salinas,0.0,1.0,2.0,3.0
Wood,4--4,Railroad Commissioner,,,Ryan Sitton,0.0,144.0,99.0,243.0
Wood,4--4,Railroad Commissioner,,,Steve Brown,0.0,16.0,10.0,26.0
Wood,4--4,Railroad Commissioner,,,Mark A. Miller,0.0,2.0,4.0,6.0
Wood,4--4,Railroad Commissioner,,,Martina Salinas,0.0,0.0,1.0,1.0
Wood,Totals:,Railroad Commissioner,,,Ryan Sitton,0.0,3987.0,5385.0,9372.0
Wood,Totals:,Railroad Commissioner,,,Steve Brown,0.0,614.0,832.0,1446.0
Wood,Totals:,Railroad Commissioner,,,Mark A. Miller,0.0,115.0,181.0,296.0
Wood,Totals:,Railroad Commissioner,,,Martina Salinas,0.0,36.0,29.0,65.0
Wood,1--1,"Chief Justice, Supreme Court",,,Nathan Hecht,0.0,536.0,343.0,879.0
Wood,1--1,"Chief Justice, Supreme Court",,,William Moody,0.0,103.0,64.0,167.0
Wood,1--1,"Chief Justice, Supreme Court",,,Tom Oxford,0.0,19.0,13.0,32.0
Wood,1--2,"Chief Justice, Supreme Court",,,Nathan Hecht,0.0,348.0,436.0,784.0
Wood,1--2,"Chief Justice, Supreme Court",,,William Moody,0.0,52.0,66.0,118.0
Wood,1--2,"Chief Justice, Supreme Court",,,Tom Oxford,0.0,4.0,7.0,11.0
Wood,1--3,"Chief Justice, Supreme Court",,,Nathan Hecht,0.0,198.0,404.0,602.0
Wood,1--3,"Chief Justice, Supreme Court",,,William Moody,0.0,36.0,49.0,85.0
Wood,1--3,"Chief Justice, Supreme Court",,,Tom Oxford,0.0,6.0,13.0,19.0
Wood,1--4,"Chief Justice, Supreme Court",,,Nathan Hecht,0.0,71.0,158.0,229.0
Wood,1--4,"Chief Justice, Supreme Court",,,William Moody,0.0,5.0,23.0,28.0
Wood,1--4,"Chief Justice, Supreme Court",,,Tom Oxford,0.0,3.0,10.0,13.0
Wood,2--1,"Chief Justice, Supreme Court",,,Nathan Hecht,0.0,50.0,87.0,137.0
Wood,2--1,"Chief Justice, Supreme Court",,,William Moody,0.0,5.0,9.0,14.0
Wood,2--1,"Chief Justice, Supreme Court",,,Tom Oxford,0.0,1.0,2.0,3.0
Wood,2--2,"Chief Justice, Supreme Court",,,Nathan Hecht,0.0,434.0,598.0,1032.0
Wood,2--2,"Chief Justice, Supreme Court",,,William Moody,0.0,59.0,85.0,144.0
Wood,2--2,"Chief Justice, Supreme Court",,,Tom Oxford,0.0,16.0,16.0,32.0
Wood,2--3,"Chief Justice, Supreme Court",,,Nathan Hecht,0.0,426.0,511.0,937.0
Wood,2--3,"Chief Justice, Supreme Court",,,William Moody,0.0,77.0,114.0,191.0
Wood,2--3,"Chief Justice, Supreme Court",,,Tom Oxford,0.0,6.0,11.0,17.0
Wood,3--1,"Chief Justice, Supreme Court",,,Nathan Hecht,0.0,204.0,196.0,400.0
Wood,3--1,"Chief Justice, Supreme Court",,,William Moody,0.0,43.0,18.0,61.0
Wood,3--1,"Chief Justice, Supreme Court",,,Tom Oxford,0.0,2.0,3.0,5.0
Wood,3--2,"Chief Justice, Supreme Court",,,Nathan Hecht,0.0,593.0,798.0,1391.0
Wood,3--2,"Chief Justice, Supreme Court",,,William Moody,0.0,53.0,109.0,162.0
Wood,3--2,"Chief Justice, Supreme Court",,,Tom Oxford,0.0,12.0,23.0,35.0
Wood,3--3,"Chief Justice, Supreme Court",,,Nathan Hecht,0.0,310.0,675.0,985.0
Wood,3--3,"Chief Justice, Supreme Court",,,William Moody,0.0,46.0,179.0,225.0
Wood,3--3,"Chief Justice, Supreme Court",,,Tom Oxford,0.0,15.0,29.0,44.0
Wood,4--1,"Chief Justice, Supreme Court",,,Nathan Hecht,0.0,141.0,131.0,272.0
Wood,4--1,"Chief Justice, Supreme Court",,,William Moody,0.0,16.0,18.0,34.0
Wood,4--1,"Chief Justice, Supreme Court",,,Tom Oxford,0.0,0.0,1.0,1.0
Wood,4--2,"Chief Justice, Supreme Court",,,Nathan Hecht,0.0,292.0,431.0,723.0
Wood,4--2,"Chief Justice, Supreme Court",,,William Moody,0.0,50.0,48.0,98.0
Wood,4--2,"Chief Justice, Supreme Court",,,Tom Oxford,0.0,7.0,9.0,16.0
Wood,4--3,"Chief Justice, Supreme Court",,,Nathan Hecht,0.0,292.0,568.0,860.0
Wood,4--3,"Chief Justice, Supreme Court",,,William Moody,0.0,62.0,53.0,115.0
Wood,4--3,"Chief Justice, Supreme Court",,,Tom Oxford,0.0,3.0,25.0,28.0
Wood,4--4,"Chief Justice, Supreme Court",,,Nathan Hecht,0.0,147.0,103.0,250.0
Wood,4--4,"Chief Justice, Supreme Court",,,William Moody,0.0,13.0,7.0,20.0
Wood,4--4,"Chief Justice, Supreme Court",,,Tom Oxford,0.0,2.0,5.0,7.0
