county,precinct,office,district,candidate,party,early_voting,election day,votes
Grimes,10,Straight Party,,,LIB,0,2,2
Grimes,10,Straight Party,,,GRN,0,0,0
Grimes,10,U.S. Senate,,John Cornyn,,103,235,338
Grimes,10,U.S. Senate,,David M. Alameel,,9,18,27
Grimes,10,U.S. Senate,,Rebecca Paddock,,1,12,13
Grimes,10,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,1,1,2
Grimes,10,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Grimes,10,U.S. House,8,Kevin Brady,,104,240,344
Grimes,10,U.S. House,8,Ken Petty,,6,20,26
Grimes,10,Governor,,Greg Abbott,,101,230,331
Grimes,10,Governor,,Wendy R. Davis,,10,33,43
Grimes,10,Governor,,Kathie Glass,,2,8,10
Grimes,10,Governor,,Brandon Parmer,,1,2,3
Grimes,10,Governor,,Sarah M. Pavitt (W),,0,0,0
Grimes,10,Governor,,SARAH M PVITT (W),,0,0,0
Grimes,10,Lieutenant Governor,,Dan Patrick,,99,225,324
Grimes,10,Lieutenant Governor,,Leticia Van de Putte,,11,31,42
Grimes,10,Lieutenant Governor,,Robert D. Butler,,4,14,18
Grimes,10,Lieutenant Governor,,Chandrakantha Courtney,,1,2,3
Grimes,10,Attorney General,,Ken Paxton,,97,227,324
Grimes,10,Attorney General,,Sam Houston,,12,34,46
Grimes,10,Attorney General,,Jamie Balagia,,2,12,14
Grimes,10,Attorney General,,Jamar Osborne,,1,0,1
Grimes,10,Comptroller of Public Accounts,,Glenn Hegar,,96,222,318
Grimes,10,Comptroller of Public Accounts,,Mike Collier,,8,30,38
Grimes,10,Comptroller of Public Accounts,,Ben Sanders,,5,16,21
Grimes,10,Comptroller of Public Accounts,,Deb Shafto,,1,2,3
Grimes,10,Ballots Cast,,,,,,389
Grimes,10,Commissioner of the General Land Office,,George P. Bush,,101,230,331
Grimes,10,Commissioner of the General Land Office,,John Cook,,11,28,39
Grimes,10,Commissioner of the General Land Office,,Justin Knight,,2,14,16
Grimes,10,Commissioner of the General Land Office,,Valerie Alessi,,0,1,1
Grimes,10,Commissioner of Agriculture,,Sid Miller,,95,219,314
Grimes,10,Commissioner of Agriculture,,Jim Hogan,,9,33,42
Grimes,10,Commissioner of Agriculture,,David (Rocky) Palmquist,,3,14,17
Grimes,10,Commissioner of Agriculture,,Kenneth Kendrick,,2,3,5
Grimes,10,Railroad Commissioner,,Ryan Sitton,,96,217,313
Grimes,10,Railroad Commissioner,,Steve Brown,,10,30,40
Grimes,10,Railroad Commissioner,,Mark A. Miller,,3,17,20
Grimes,10,Railroad Commissioner,,Martina Salinas,,0,3,3
Grimes,10,Ballots Cast,,,,,,389
Grimes,10,State Senate,5,Charles Schwertner,,97,230,327
Grimes,10,State Senate,5,Joel Shapiro,,10,27,37
Grimes,10,State Senate,5,Matthew Whittington,,3,12,15
Grimes,10,State Representative,13,Lois W. Kolkhorst,,106,246,352
Grimes,10,Ballots Cast,,,,,,389
Grimes,11,Ballots Cast,,,,,,89
Grimes,11,Straight Party,,,REP,9,37,46
Grimes,11,Straight Party,,,DEM,0,3,3
Grimes,11,Straight Party,,,LIB,0,0,0
Grimes,11,Straight Party,,,GRN,1,0,1
Grimes,11,U.S. Senate,,John Cornyn,,17,63,80
Grimes,11,U.S. Senate,,David M. Alameel,,0,5,5
Grimes,11,U.S. Senate,,Rebecca Paddock,,1,2,3
Grimes,11,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,1,0,1
Grimes,11,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Grimes,11,U.S. House,8,Kevin Brady,,18,65,83
Grimes,11,U.S. House,8,Ken Petty,,1,4,5
Grimes,11,Governor,,Greg Abbott,,19,58,77
Grimes,11,Governor,,Wendy R. Davis,,0,11,11
Grimes,11,Governor,,Kathie Glass,,0,0,0
Grimes,11,Governor,,Brandon Parmer,,0,0,0
Grimes,11,Governor,,Sarah M. Pavitt (W),,0,0,0
Grimes,11,Governor,,SARAH M PVITT (W),,0,0,0
Grimes,11,Lieutenant Governor,,Dan Patrick,,19,57,76
Grimes,11,Lieutenant Governor,,Leticia Van de Putte,,0,10,10
Grimes,11,Lieutenant Governor,,Robert D. Butler,,0,2,2
Grimes,11,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Grimes,11,Attorney General,,Ken Paxton,,19,59,78
Grimes,11,Attorney General,,Sam Houston,,0,11,11
Grimes,11,Attorney General,,Jamie Balagia,,0,0,0
Grimes,11,Attorney General,,Jamar Osborne,,0,0,0
Grimes,11,Comptroller of Public Accounts,,Glenn Hegar,,18,53,71
Grimes,11,Comptroller of Public Accounts,,Mike Collier,,0,11,11
Grimes,11,Comptroller of Public Accounts,,Ben Sanders,,1,3,4
Grimes,11,Comptroller of Public Accounts,,Deb Shafto,,0,0,0
Grimes,11,Ballots Cast,,,,,,89
Grimes,11,Commissioner of the General Land Office,,George P. Bush,,16,58,74
Grimes,11,Commissioner of the General Land Office,,John Cook,,0,7,7
Grimes,11,Commissioner of the General Land Office,,Justin Knight,,3,5,8
Grimes,11,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0
Grimes,11,Commissioner of Agriculture,,Sid Miller,,18,55,73
Grimes,11,Commissioner of Agriculture,,Jim Hogan,,0,8,8
Grimes,11,Commissioner of Agriculture,,David (Rocky) Palmquist,,1,3,4
Grimes,11,Commissioner of Agriculture,,Kenneth Kendrick,,0,0,0
Grimes,11,Railroad Commissioner,,Ryan Sitton,,18,56,74
Grimes,11,Railroad Commissioner,,Steve Brown,,0,8,8
Grimes,11,Railroad Commissioner,,Mark A. Miller,,1,2,3
Grimes,11,Railroad Commissioner,,Martina Salinas,,0,0,0
Grimes,11,Ballots Cast,,,,,,89
Grimes,11,State Senate,5,Charles Schwertner,,18,59,77
Grimes,11,State Senate,5,Joel Shapiro,,0,7,7
Grimes,11,State Senate,5,Matthew Whittington,,1,2,3
Grimes,11,State Representative,13,Lois W. Kolkhorst,,18,64,82
Grimes,11,Ballots Cast,,,,,,89
Grimes,12,Ballots Cast,,,,,,343
Grimes,12,Straight Party,,,REP,73,74,147
Grimes,12,Straight Party,,,DEM,20,31,51
Grimes,12,Straight Party,,,LIB,0,0,0
Grimes,12,Straight Party,,,GRN,0,0,0
Grimes,12,U.S. Senate,,John Cornyn,,130,123,253
Grimes,12,U.S. Senate,,David M. Alameel,,25,43,68
Grimes,12,U.S. Senate,,Rebecca Paddock,,2,5,7
Grimes,12,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,1,1
Grimes,12,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Grimes,12,U.S. House,8,Kevin Brady,,132,130,262
Grimes,12,U.S. House,8,Ken Petty,,5,23,28
Grimes,12,Governor,,Greg Abbott,,127,119,246
Grimes,12,Governor,,Wendy R. Davis,,33,49,82
Grimes,12,Governor,,Kathie Glass,,1,7,8
Grimes,12,Governor,,Brandon Parmer,,1,3,4
Grimes,12,Governor,,Sarah M. Pavitt (W),,0,0,0
Grimes,12,Governor,,SARAH M PVITT (W),,0,0,0
Grimes,12,Lieutenant Governor,,Dan Patrick,,130,123,253
Grimes,12,Lieutenant Governor,,Leticia Van de Putte,,27,45,72
Grimes,12,Lieutenant Governor,,Robert D. Butler,,2,6,8
Grimes,12,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Grimes,12,Attorney General,,Ken Paxton,,125,117,242
Grimes,12,Attorney General,,Sam Houston,,31,49,80
Grimes,12,Attorney General,,Jamie Balagia,,3,8,11
Grimes,12,Attorney General,,Jamar Osborne,,0,0,0
Grimes,12,Comptroller of Public Accounts,,Glenn Hegar,,123,122,245
Grimes,12,Comptroller of Public Accounts,,Mike Collier,,31,41,72
Grimes,12,Comptroller of Public Accounts,,Ben Sanders,,3,11,14
Grimes,12,Comptroller of Public Accounts,,Deb Shafto,,0,1,1
Grimes,12,Ballots Cast,,,,,,343
Grimes,12,Commissioner of the General Land Office,,George P. Bush,,125,122,247
Grimes,12,Commissioner of the General Land Office,,John Cook,,30,46,76
Grimes,12,Commissioner of the General Land Office,,Justin Knight,,1,8,9
Grimes,12,Commissioner of the General Land Office,,Valerie Alessi,,0,1,1
Grimes,12,Commissioner of Agriculture,,Sid Miller,,120,115,235
Grimes,12,Commissioner of Agriculture,,Jim Hogan,,30,49,79
Grimes,12,Commissioner of Agriculture,,David (Rocky) Palmquist,,4,11,15
Grimes,12,Commissioner of Agriculture,,Kenneth Kendrick,,2,0,2
Grimes,12,Railroad Commissioner,,Ryan Sitton,,121,117,238
Grimes,12,Railroad Commissioner,,Steve Brown,,30,48,78
Grimes,12,Railroad Commissioner,,Mark A. Miller,,3,9,12
Grimes,12,Railroad Commissioner,,Martina Salinas,,1,3,4
Grimes,12,Ballots Cast,,,,,,343
Grimes,12,State Senate,5,Charles Schwertner,,124,120,244
Grimes,12,State Senate,5,Joel Shapiro,,27,46,73
Grimes,12,State Senate,5,Matthew Whittington,,2,7,9
Grimes,12,State Representative,13,Lois W. Kolkhorst,,131,139,270
Grimes,12,Ballots Cast,,,,,,343
Grimes,14,Ballots Cast,,,,,,501
Grimes,14,Straight Party,,,REP,78,181,259
Grimes,14,Straight Party,,,DEM,10,30,40
Grimes,14,Straight Party,,,LIB,4,6,10
Grimes,14,Straight Party,,,GRN,1,2,3
Grimes,14,U.S. Senate,,John Cornyn,,111,256,367
Grimes,14,U.S. Senate,,David M. Alameel,,17,54,71
Grimes,14,U.S. Senate,,Rebecca Paddock,,10,24,34
Grimes,14,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,2,16,18
Grimes,14,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Grimes,14,U.S. House,8,Kevin Brady,,108,272,380
Grimes,14,U.S. House,8,Ken Petty,,23,48,71
Grimes,14,Governor,,Greg Abbott,,110,263,373
Grimes,14,Governor,,Wendy R. Davis,,21,72,93
Grimes,14,Governor,,Kathie Glass,,9,15,24
Grimes,14,Governor,,Brandon Parmer,,3,3,6
Grimes,14,Governor,,Sarah M. Pavitt (W),,0,0,0
Grimes,14,Governor,,SARAH M PVITT (W),,0,0,0
Grimes,14,Lieutenant Governor,,Dan Patrick,,109,266,375
Grimes,14,Lieutenant Governor,,Leticia Van de Putte,,20,66,86
Grimes,14,Lieutenant Governor,,Robert D. Butler,,10,16,26
Grimes,14,Lieutenant Governor,,Chandrakantha Courtney,,3,5,8
Grimes,14,Attorney General,,Ken Paxton,,111,269,380
Grimes,14,Attorney General,,Sam Houston,,22,65,87
Grimes,14,Attorney General,,Jamie Balagia,,6,14,20
Grimes,14,Attorney General,,Jamar Osborne,,3,4,7
Grimes,14,Comptroller of Public Accounts,,Glenn Hegar,,111,260,371
Grimes,14,Comptroller of Public Accounts,,Mike Collier,,20,64,84
Grimes,14,Comptroller of Public Accounts,,Ben Sanders,,7,17,24
Grimes,14,Comptroller of Public Accounts,,Deb Shafto,,4,11,15
Grimes,14,Ballots Cast,,,,,,501
Grimes,14,Commissioner of the General Land Office,,George P. Bush,,112,265,377
Grimes,14,Commissioner of the General Land Office,,John Cook,,19,54,73
Grimes,14,Commissioner of the General Land Office,,Justin Knight,,8,21,29
Grimes,14,Commissioner of the General Land Office,,Valerie Alessi,,3,14,17
Grimes,14,Commissioner of Agriculture,,Sid Miller,,110,262,372
Grimes,14,Commissioner of Agriculture,,Jim Hogan,,18,54,72
Grimes,14,Commissioner of Agriculture,,David (Rocky) Palmquist,,9,23,32
Grimes,14,Commissioner of Agriculture,,Kenneth Kendrick,,3,13,16
Grimes,14,Railroad Commissioner,,Ryan Sitton,,109,257,366
Grimes,14,Railroad Commissioner,,Steve Brown,,19,61,80
Grimes,14,Railroad Commissioner,,Mark A. Miller,,9,22,31
Grimes,14,Railroad Commissioner,,Martina Salinas,,3,9,12
Grimes,14,Ballots Cast,,,,,,501
Grimes,14,State Senate,5,Charles Schwertner,,112,265,377
Grimes,14,State Senate,5,Joel Shapiro,,18,70,88
Grimes,14,State Senate,5,Matthew Whittington,,11,15,26
Grimes,14,State Representative,13,Lois W. Kolkhorst,,125,297,422
Grimes,14,Ballots Cast,,,,,,501
Grimes,15,Ballots Cast,,,,,,183
Grimes,15,Straight Party,,,REP,42,59,101
Grimes,15,Straight Party,,,DEM,3,8,11
Grimes,15,Straight Party,,,LIB,0,1,1
Grimes,15,Straight Party,,,GRN,0,0,0
Grimes,15,U.S. Senate,,John Cornyn,,54,90,144
Grimes,15,U.S. Senate,,David M. Alameel,,10,14,24
Grimes,15,U.S. Senate,,Rebecca Paddock,,0,7,7
Grimes,15,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,1,1
Grimes,15,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Grimes,15,U.S. House,8,Kevin Brady,,56,96,152
Grimes,15,U.S. House,8,Ken Petty,,7,14,21
Grimes,15,Governor,,Greg Abbott,,53,92,145
Grimes,15,Governor,,Wendy R. Davis,,11,19,30
Grimes,15,Governor,,Kathie Glass,,0,4,4
Grimes,15,Governor,,Brandon Parmer,,0,3,3
Grimes,15,Governor,,Sarah M. Pavitt (W),,0,0,0
Grimes,15,Governor,,SARAH M PVITT (W),,0,0,0
Grimes,15,Lieutenant Governor,,Dan Patrick,,52,89,141
Grimes,15,Lieutenant Governor,,Leticia Van de Putte,,11,21,32
Grimes,15,Lieutenant Governor,,Robert D. Butler,,0,7,7
Grimes,15,Lieutenant Governor,,Chandrakantha Courtney,,0,1,1
Grimes,15,Attorney General,,Ken Paxton,,54,92,146
Grimes,15,Attorney General,,Sam Houston,,11,21,32
Grimes,15,Attorney General,,Jamie Balagia,,0,3,3
Grimes,15,Attorney General,,Jamar Osborne,,0,2,2
Grimes,15,Comptroller of Public Accounts,,Glenn Hegar,,54,96,150
Grimes,15,Comptroller of Public Accounts,,Mike Collier,,10,16,26
Grimes,15,Comptroller of Public Accounts,,Ben Sanders,,0,4,4
Grimes,15,Comptroller of Public Accounts,,Deb Shafto,,0,2,2
Grimes,15,Ballots Cast,,,,,,183
Grimes,15,Commissioner of the General Land Office,,George P. Bush,,52,95,147
Grimes,15,Commissioner of the General Land Office,,John Cook,,10,17,27
Grimes,15,Commissioner of the General Land Office,,Justin Knight,,0,3,3
Grimes,15,Commissioner of the General Land Office,,Valerie Alessi,,2,3,5
Grimes,15,Commissioner of Agriculture,,Sid Miller,,53,94,147
Grimes,15,Commissioner of Agriculture,,Jim Hogan,,8,16,24
Grimes,15,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,5,5
Grimes,15,Commissioner of Agriculture,,Kenneth Kendrick,,3,3,6
Grimes,15,Railroad Commissioner,,Ryan Sitton,,54,91,145
Grimes,15,Railroad Commissioner,,Steve Brown,,9,18,27
Grimes,15,Railroad Commissioner,,Mark A. Miller,,0,7,7
Grimes,15,Railroad Commissioner,,Martina Salinas,,1,2,3
Grimes,15,Ballots Cast,,,,,,183
Grimes,15,State Senate,5,Charles Schwertner,,54,93,147
Grimes,15,State Senate,5,Joel Shapiro,,10,20,30
Grimes,15,State Senate,5,Matthew Whittington,,0,4,4
Grimes,15,State Representative,13,Lois W. Kolkhorst,,55,106,161
Grimes,15,Ballots Cast,,,,,,183
