county,precinct,office,district,party,candidate,election_day,early_voting,absentee,votes
Denton,3017,U.S. Representative,26,,Michael Burgess,14.0,145.0,165.0,324.0
Denton,3017,U.S. Representative,26,,Mark Boler,4.0,91.0,105.0,200.0
Denton,3018,U.S. Representative,26,,Michael Burgess,17.0,115.0,56.0,188.0
Denton,3018,U.S. Representative,26,,Mark Boler,1.0,14.0,17.0,32.0
Denton,3019,U.S. Representative,26,,Michael Burgess,33.0,230.0,329.0,592.0
Denton,3019,U.S. Representative,26,,Mark Boler,6.0,88.0,133.0,227.0
Denton,3020,U.S. Representative,26,,Michael Burgess,1.0,26.0,21.0,48.0
Denton,3020,U.S. Representative,26,,Mark Boler,0.0,9.0,3.0,12.0
Denton,3021,U.S. Representative,26,,Michael Burgess,52.0,397.0,286.0,735.0
Denton,3021,U.S. Representative,26,,Mark Boler,6.0,89.0,74.0,169.0
Denton,3024,U.S. Representative,26,,Michael Burgess,27.0,466.0,380.0,873.0
Denton,3024,U.S. Representative,26,,Mark Boler,6.0,51.0,61.0,118.0
Denton,3025,U.S. Representative,26,,Michael Burgess,24.0,512.0,431.0,967.0
Denton,3025,U.S. Representative,26,,Mark Boler,2.0,75.0,51.0,128.0
Denton,3026,U.S. Representative,26,,Michael Burgess,17.0,349.0,342.0,708.0
Denton,3026,U.S. Representative,26,,Mark Boler,1.0,68.0,56.0,125.0
Denton,3027,U.S. Representative,26,,Michael Burgess,32.0,650.0,563.0,1245.0
Denton,3027,U.S. Representative,26,,Mark Boler,6.0,133.0,109.0,248.0
Denton,3028,U.S. Representative,26,,Michael Burgess,56.0,646.0,454.0,1156.0
Denton,3028,U.S. Representative,26,,Mark Boler,3.0,125.0,74.0,202.0
Denton,3029,U.S. Representative,26,,Michael Burgess,32.0,317.0,264.0,613.0
Denton,3029,U.S. Representative,26,,Mark Boler,3.0,92.0,57.0,152.0
Denton,3030,U.S. Representative,26,,Michael Burgess,51.0,697.0,482.0,1230.0
Denton,3030,U.S. Representative,26,,Mark Boler,7.0,114.0,97.0,218.0
Denton,3031,U.S. Representative,26,,Michael Burgess,22.0,409.0,379.0,810.0
Denton,3031,U.S. Representative,26,,Mark Boler,1.0,72.0,54.0,127.0
Denton,3032,U.S. Representative,26,,Michael Burgess,3.0,69.0,66.0,138.0
Denton,3032,U.S. Representative,26,,Mark Boler,1.0,29.0,30.0,60.0
Denton,3098,U.S. Representative,26,,Michael Burgess,0.0,0.0,0.0,0.0
Denton,3098,U.S. Representative,26,,Mark Boler,0.0,0.0,0.0,0.0
Denton,4000,U.S. Representative,26,,Michael Burgess,63.0,562.0,512.0,1137.0
Denton,4000,U.S. Representative,26,,Mark Boler,7.0,76.0,57.0,140.0
Denton,4001,U.S. Representative,26,,Michael Burgess,38.0,191.0,133.0,362.0
Denton,4001,U.S. Representative,26,,Mark Boler,2.0,22.0,24.0,48.0
Denton,4002,U.S. Representative,26,,Michael Burgess,40.0,368.0,557.0,965.0
Denton,4002,U.S. Representative,26,,Mark Boler,2.0,39.0,62.0,103.0
Denton,4003,U.S. Representative,26,,Michael Burgess,469.0,1230.0,710.0,2409.0
Denton,4003,U.S. Representative,26,,Mark Boler,49.0,156.0,81.0,286.0
Denton,4004,U.S. Representative,26,,Michael Burgess,29.0,84.0,36.0,149.0
Denton,4004,U.S. Representative,26,,Mark Boler,5.0,114.0,44.0,163.0
Denton,4005,U.S. Representative,26,,Michael Burgess,79.0,312.0,272.0,663.0
Denton,4005,U.S. Representative,26,,Mark Boler,9.0,147.0,85.0,241.0
Denton,4006,U.S. Representative,26,,Michael Burgess,63.0,248.0,190.0,501.0
Denton,4006,U.S. Representative,26,,Mark Boler,15.0,204.0,114.0,333.0
Denton,4007,U.S. Representative,26,,Michael Burgess,38.0,333.0,216.0,587.0
Denton,4007,U.S. Representative,26,,Mark Boler,18.0,514.0,246.0,778.0
Denton,4008,U.S. Representative,26,,Michael Burgess,34.0,119.0,101.0,254.0
Denton,4008,U.S. Representative,26,,Mark Boler,9.0,202.0,87.0,298.0
Denton,4009,U.S. Representative,26,,Michael Burgess,80.0,232.0,116.0,428.0
Denton,4009,U.S. Representative,26,,Mark Boler,14.0,158.0,109.0,281.0
Denton,4010,U.S. Representative,26,,Michael Burgess,40.0,200.0,113.0,353.0
Denton,4010,U.S. Representative,26,,Mark Boler,5.0,87.0,57.0,149.0
Denton,4011,U.S. Representative,26,,Michael Burgess,95.0,300.0,182.0,577.0
Denton,4011,U.S. Representative,26,,Mark Boler,19.0,223.0,175.0,417.0
Denton,4012,U.S. Representative,26,,Michael Burgess,30.0,233.0,188.0,451.0
Denton,4012,U.S. Representative,26,,Mark Boler,4.0,71.0,54.0,129.0
Denton,4013,U.S. Representative,26,,Michael Burgess,3.0,21.0,19.0,43.0
Denton,4013,U.S. Representative,26,,Mark Boler,1.0,34.0,15.0,50.0
Denton,4014,U.S. Representative,26,,Michael Burgess,3.0,33.0,38.0,74.0
Denton,4014,U.S. Representative,26,,Mark Boler,1.0,83.0,53.0,137.0
Denton,4015,U.S. Representative,26,,Michael Burgess,4.0,37.0,32.0,73.0
Denton,4015,U.S. Representative,26,,Mark Boler,3.0,38.0,22.0,63.0
Denton,4016,U.S. Representative,26,,Michael Burgess,0.0,0.0,0.0,0.0
Denton,4016,U.S. Representative,26,,Mark Boler,0.0,0.0,0.0,0.0
Denton,4017,U.S. Representative,26,,Michael Burgess,46.0,728.0,588.0,1362.0
Denton,4017,U.S. Representative,26,,Mark Boler,4.0,69.0,57.0,130.0
Denton,4018,U.S. Representative,26,,Michael Burgess,71.0,615.0,576.0,1262.0
Denton,4018,U.S. Representative,26,,Mark Boler,3.0,98.0,74.0,175.0
Denton,4019,U.S. Representative,26,,Michael Burgess,1.0,33.0,39.0,73.0
Denton,4019,U.S. Representative,26,,Mark Boler,1.0,6.0,6.0,13.0
Denton,4020,U.S. Representative,26,,Michael Burgess,16.0,180.0,182.0,378.0
Denton,4020,U.S. Representative,26,,Mark Boler,2.0,28.0,23.0,53.0
Denton,4021,U.S. Representative,26,,Michael Burgess,28.0,270.0,323.0,621.0
Denton,4021,U.S. Representative,26,,Mark Boler,4.0,28.0,28.0,60.0
Denton,4022,U.S. Representative,26,,Michael Burgess,46.0,540.0,379.0,965.0
Denton,4022,U.S. Representative,26,,Mark Boler,3.0,64.0,39.0,106.0
Denton,4023,U.S. Representative,26,,Michael Burgess,30.0,440.0,397.0,867.0
Denton,4023,U.S. Representative,26,,Mark Boler,3.0,56.0,40.0,99.0
Denton,4024,U.S. Representative,26,,Michael Burgess,51.0,486.0,397.0,934.0
Denton,4024,U.S. Representative,26,,Mark Boler,3.0,67.0,79.0,149.0
Denton,4025,U.S. Representative,26,,Michael Burgess,34.0,393.0,407.0,834.0
Denton,4025,U.S. Representative,26,,Mark Boler,5.0,74.0,73.0,152.0
Denton,4026,U.S. Representative,26,,Michael Burgess,9.0,227.0,180.0,416.0
Denton,4026,U.S. Representative,26,,Mark Boler,2.0,40.0,35.0,77.0
Denton,4027,U.S. Representative,26,,Michael Burgess,19.0,537.0,527.0,1083.0
Denton,4027,U.S. Representative,26,,Mark Boler,5.0,88.0,66.0,159.0
Denton,4028,U.S. Representative,26,,Michael Burgess,51.0,755.0,512.0,1318.0
Denton,4028,U.S. Representative,26,,Mark Boler,2.0,102.0,58.0,162.0
Denton,4029,U.S. Representative,26,,Michael Burgess,6.0,13.0,11.0,30.0
Denton,4029,U.S. Representative,26,,Mark Boler,0.0,2.0,2.0,4.0
Denton,4031,U.S. Representative,26,,Michael Burgess,33.0,612.0,342.0,987.0
Denton,4031,U.S. Representative,26,,Mark Boler,5.0,77.0,53.0,135.0
Denton,4032,U.S. Representative,26,,Michael Burgess,50.0,938.0,662.0,1650.0
Denton,4032,U.S. Representative,26,,Mark Boler,4.0,116.0,94.0,214.0
Denton,4033,U.S. Representative,26,,Michael Burgess,33.0,328.0,571.0,932.0
Denton,4033,U.S. Representative,26,,Mark Boler,3.0,45.0,107.0,155.0
Denton,4034,U.S. Representative,26,,Michael Burgess,40.0,596.0,620.0,1256.0
Denton,4034,U.S. Representative,26,,Mark Boler,7.0,110.0,104.0,221.0
Denton,4035,U.S. Representative,26,,Michael Burgess,21.0,224.0,150.0,395.0
Denton,4035,U.S. Representative,26,,Mark Boler,0.0,23.0,26.0,49.0
Denton,4036,U.S. Representative,26,,Michael Burgess,49.0,585.0,549.0,1183.0
Denton,4036,U.S. Representative,26,,Mark Boler,5.0,95.0,68.0,168.0
Denton,4037,U.S. Representative,26,,Michael Burgess,45.0,165.0,127.0,337.0
Denton,4037,U.S. Representative,26,,Mark Boler,5.0,149.0,120.0,274.0
Denton,4038,U.S. Representative,26,,Michael Burgess,15.0,49.0,24.0,88.0
Denton,4038,U.S. Representative,26,,Mark Boler,0.0,20.0,4.0,24.0
Denton,4039,U.S. Representative,26,,Michael Burgess,0.0,50.0,46.0,96.0
Denton,4039,U.S. Representative,26,,Mark Boler,4.0,134.0,78.0,216.0
Denton,4040,U.S. Representative,26,,Michael Burgess,100.0,162.0,78.0,340.0
Denton,4040,U.S. Representative,26,,Mark Boler,12.0,84.0,35.0,131.0
Denton,4041,U.S. Representative,26,,Michael Burgess,14.0,116.0,131.0,261.0
Denton,4041,U.S. Representative,26,,Mark Boler,2.0,39.0,41.0,82.0
Denton,4042,U.S. Representative,26,,Michael Burgess,0.0,5.0,2.0,7.0
Denton,4042,U.S. Representative,26,,Mark Boler,0.0,0.0,0.0,0.0
Denton,4043,U.S. Representative,26,,Michael Burgess,33.0,319.0,321.0,673.0
Denton,4043,U.S. Representative,26,,Mark Boler,0.0,41.0,29.0,70.0
Denton,Totals:,U.S. Representative,26,,Michael Burgess,5359.0,45665.0,37123.0,88147.0
Denton,Totals:,U.S. Representative,26,,Mark Boler,668.0,10897.0,8362.0,19927.0
Denton,1000,Governor,,,Greg Abbott,42.0,409.0,382.0,833.0
Denton,1000,Governor,,,Wendy R. Davis,11.0,75.0,97.0,183.0
Denton,1000,Governor,,,Kathie Glass,3.0,4.0,12.0,19.0
Denton,1000,Governor,,,Brandon Parmer,0.0,1.0,3.0,4.0
Denton,1001,Governor,,,Greg Abbott,16.0,201.0,165.0,382.0
Denton,1001,Governor,,,Wendy R. Davis,3.0,40.0,54.0,97.0
Denton,1001,Governor,,,Kathie Glass,0.0,4.0,6.0,10.0
Denton,1001,Governor,,,Brandon Parmer,1.0,1.0,0.0,2.0
Denton,1002,Governor,,,Greg Abbott,29.0,429.0,389.0,847.0
Denton,1002,Governor,,,Wendy R. Davis,7.0,112.0,102.0,221.0
Denton,1002,Governor,,,Kathie Glass,2.0,13.0,14.0,29.0
Denton,1002,Governor,,,Brandon Parmer,1.0,0.0,6.0,7.0
Denton,1003,Governor,,,Greg Abbott,45.0,418.0,364.0,827.0
Denton,1003,Governor,,,Wendy R. Davis,20.0,103.0,71.0,194.0
Denton,1003,Governor,,,Kathie Glass,2.0,9.0,4.0,15.0
Denton,1003,Governor,,,Brandon Parmer,0.0,2.0,1.0,3.0
Denton,1004,Governor,,,Greg Abbott,47.0,447.0,556.0,1050.0
Denton,1004,Governor,,,Wendy R. Davis,13.0,252.0,275.0,540.0
Denton,1004,Governor,,,Kathie Glass,0.0,10.0,19.0,29.0
Denton,1004,Governor,,,Brandon Parmer,0.0,1.0,3.0,4.0
Denton,1005,Governor,,,Greg Abbott,29.0,323.0,276.0,628.0
Denton,1005,Governor,,,Wendy R. Davis,6.0,96.0,65.0,167.0
Denton,1005,Governor,,,Kathie Glass,3.0,10.0,7.0,20.0
Denton,1005,Governor,,,Brandon Parmer,0.0,1.0,4.0,5.0
Denton,1006,Governor,,,Greg Abbott,15.0,329.0,463.0,807.0
Denton,1006,Governor,,,Wendy R. Davis,13.0,154.0,208.0,375.0
Denton,1006,Governor,,,Kathie Glass,0.0,6.0,11.0,17.0
Denton,1006,Governor,,,Brandon Parmer,1.0,3.0,3.0,7.0
Denton,1007,Governor,,,Greg Abbott,47.0,608.0,452.0,1107.0
Denton,1007,Governor,,,Wendy R. Davis,15.0,200.0,172.0,387.0
Denton,1007,Governor,,,Kathie Glass,0.0,17.0,10.0,27.0
Denton,1007,Governor,,,Brandon Parmer,0.0,3.0,5.0,8.0
Denton,1008,Governor,,,Greg Abbott,25.0,176.0,180.0,381.0
Denton,1008,Governor,,,Wendy R. Davis,3.0,65.0,66.0,134.0
Denton,1008,Governor,,,Kathie Glass,1.0,7.0,6.0,14.0
Denton,1008,Governor,,,Brandon Parmer,1.0,1.0,0.0,2.0
Denton,1009,Governor,,,Greg Abbott,40.0,213.0,144.0,397.0
Denton,1009,Governor,,,Wendy R. Davis,25.0,200.0,137.0,362.0
Denton,1009,Governor,,,Kathie Glass,1.0,8.0,10.0,19.0
Denton,1009,Governor,,,Brandon Parmer,0.0,0.0,3.0,3.0
Denton,1010,Governor,,,Greg Abbott,74.0,359.0,238.0,671.0
Denton,1010,Governor,,,Wendy R. Davis,30.0,256.0,117.0,403.0
Denton,1010,Governor,,,Kathie Glass,0.0,12.0,12.0,24.0
Denton,1010,Governor,,,Brandon Parmer,1.0,4.0,8.0,13.0
Denton,1011,Governor,,,Greg Abbott,62.0,219.0,216.0,497.0
Denton,1011,Governor,,,Wendy R. Davis,46.0,296.0,205.0,547.0
Denton,1011,Governor,,,Kathie Glass,4.0,8.0,19.0,31.0
Denton,1011,Governor,,,Brandon Parmer,0.0,6.0,10.0,16.0
Denton,1012,Governor,,,Greg Abbott,98.0,388.0,250.0,736.0
Denton,1012,Governor,,,Wendy R. Davis,55.0,435.0,168.0,658.0
Denton,1012,Governor,,,Kathie Glass,3.0,20.0,11.0,34.0
Denton,1012,Governor,,,Brandon Parmer,3.0,5.0,4.0,12.0
Denton,1013,Governor,,,Greg Abbott,73.0,303.0,173.0,549.0
Denton,1013,Governor,,,Wendy R. Davis,28.0,193.0,124.0,345.0
Denton,1013,Governor,,,Kathie Glass,1.0,18.0,10.0,29.0
Denton,1013,Governor,,,Brandon Parmer,0.0,7.0,3.0,10.0
Denton,1014,Governor,,,Greg Abbott,1.0,6.0,9.0,16.0
Denton,1014,Governor,,,Wendy R. Davis,1.0,22.0,14.0,37.0
Denton,1014,Governor,,,Kathie Glass,0.0,1.0,0.0,1.0
Denton,1014,Governor,,,Brandon Parmer,0.0,0.0,1.0,1.0
Denton,1015,Governor,,,Greg Abbott,150.0,494.0,180.0,824.0
Denton,1015,Governor,,,Wendy R. Davis,66.0,349.0,97.0,512.0
Denton,1015,Governor,,,Kathie Glass,2.0,15.0,6.0,23.0
Denton,1015,Governor,,,Brandon Parmer,0.0,5.0,1.0,6.0
Denton,1016,Governor,,,Greg Abbott,86.0,432.0,255.0,773.0
Denton,1016,Governor,,,Wendy R. Davis,26.0,246.0,122.0,394.0
Denton,1016,Governor,,,Kathie Glass,3.0,11.0,13.0,27.0
Denton,1016,Governor,,,Brandon Parmer,0.0,3.0,2.0,5.0
Denton,1017,Governor,,,Greg Abbott,150.0,590.0,404.0,1144.0
Denton,1017,Governor,,,Wendy R. Davis,57.0,357.0,221.0,635.0
Denton,1017,Governor,,,Kathie Glass,3.0,22.0,21.0,46.0
Denton,1017,Governor,,,Brandon Parmer,1.0,5.0,5.0,11.0
Denton,1018,Governor,,,Greg Abbott,106.0,586.0,396.0,1088.0
Denton,1018,Governor,,,Wendy R. Davis,60.0,362.0,212.0,634.0
Denton,1018,Governor,,,Kathie Glass,3.0,15.0,17.0,35.0
Denton,1018,Governor,,,Brandon Parmer,1.0,4.0,5.0,10.0
Denton,1019,Governor,,,Greg Abbott,72.0,219.0,168.0,459.0
Denton,1019,Governor,,,Wendy R. Davis,31.0,175.0,117.0,323.0
Denton,1019,Governor,,,Kathie Glass,2.0,9.0,6.0,17.0
Denton,1019,Governor,,,Brandon Parmer,2.0,1.0,3.0,6.0
Denton,1020,Governor,,,Greg Abbott,98.0,661.0,442.0,1201.0
Denton,1020,Governor,,,Wendy R. Davis,23.0,235.0,136.0,394.0
Denton,1020,Governor,,,Kathie Glass,1.0,14.0,13.0,28.0
Denton,1020,Governor,,,Brandon Parmer,0.0,4.0,2.0,6.0
Denton,1021,Governor,,,Greg Abbott,40.0,443.0,305.0,788.0
Denton,1021,Governor,,,Wendy R. Davis,20.0,159.0,111.0,290.0
Denton,1021,Governor,,,Kathie Glass,0.0,13.0,14.0,27.0
Denton,1021,Governor,,,Brandon Parmer,0.0,2.0,4.0,6.0
Denton,1022,Governor,,,Greg Abbott,19.0,329.0,276.0,624.0
Denton,1022,Governor,,,Wendy R. Davis,12.0,146.0,120.0,278.0
Denton,1022,Governor,,,Kathie Glass,0.0,4.0,9.0,13.0
Denton,1022,Governor,,,Brandon Parmer,0.0,2.0,0.0,2.0
Denton,1023,Governor,,,Greg Abbott,53.0,437.0,396.0,886.0
Denton,1023,Governor,,,Wendy R. Davis,22.0,182.0,117.0,321.0
Denton,1023,Governor,,,Kathie Glass,1.0,7.0,4.0,12.0
Denton,1023,Governor,,,Brandon Parmer,0.0,0.0,2.0,2.0
Denton,1024,Governor,,,Greg Abbott,41.0,338.0,299.0,678.0
Denton,1024,Governor,,,Wendy R. Davis,6.0,103.0,99.0,208.0
Denton,1024,Governor,,,Kathie Glass,1.0,3.0,5.0,9.0
Denton,1024,Governor,,,Brandon Parmer,0.0,2.0,0.0,2.0
Denton,1025,Governor,,,Greg Abbott,65.0,580.0,456.0,1101.0
Denton,1025,Governor,,,Wendy R. Davis,12.0,192.0,136.0,340.0
Denton,1025,Governor,,,Kathie Glass,0.0,14.0,13.0,27.0
Denton,1025,Governor,,,Brandon Parmer,0.0,4.0,2.0,6.0
Denton,1026,Governor,,,Greg Abbott,18.0,218.0,267.0,503.0
Denton,1026,Governor,,,Wendy R. Davis,16.0,179.0,206.0,401.0
Denton,1026,Governor,,,Kathie Glass,0.0,2.0,14.0,16.0
Denton,1026,Governor,,,Brandon Parmer,0.0,1.0,2.0,3.0
Denton,1027,Governor,,,Greg Abbott,2.0,1.0,5.0,8.0
Denton,1027,Governor,,,Wendy R. Davis,0.0,2.0,5.0,7.0
Denton,1027,Governor,,,Kathie Glass,0.0,0.0,0.0,0.0
Denton,1027,Governor,,,Brandon Parmer,0.0,0.0,0.0,0.0
Denton,1028,Governor,,,Greg Abbott,2.0,74.0,80.0,156.0
Denton,1028,Governor,,,Wendy R. Davis,9.0,85.0,50.0,144.0
Denton,1028,Governor,,,Kathie Glass,0.0,2.0,0.0,2.0
Denton,1028,Governor,,,Brandon Parmer,1.0,1.0,0.0,2.0
Denton,1029,Governor,,,Greg Abbott,31.0,536.0,579.0,1146.0
Denton,1029,Governor,,,Wendy R. Davis,13.0,261.0,280.0,554.0
Denton,1029,Governor,,,Kathie Glass,0.0,2.0,18.0,20.0
Denton,1029,Governor,,,Brandon Parmer,0.0,3.0,0.0,3.0
Denton,1030,Governor,,,Greg Abbott,23.0,488.0,499.0,1010.0
Denton,1030,Governor,,,Wendy R. Davis,13.0,142.0,155.0,310.0
Denton,1030,Governor,,,Kathie Glass,0.0,7.0,11.0,18.0
Denton,1030,Governor,,,Brandon Parmer,1.0,1.0,1.0,3.0
Denton,1031,Governor,,,Greg Abbott,28.0,432.0,477.0,937.0
Denton,1031,Governor,,,Wendy R. Davis,9.0,155.0,185.0,349.0
Denton,1031,Governor,,,Kathie Glass,1.0,6.0,12.0,19.0
Denton,1031,Governor,,,Brandon Parmer,0.0,0.0,1.0,1.0
Denton,1032,Governor,,,Greg Abbott,28.0,585.0,468.0,1081.0
Denton,1032,Governor,,,Wendy R. Davis,11.0,219.0,170.0,400.0
Denton,1032,Governor,,,Kathie Glass,1.0,10.0,6.0,17.0
Denton,1032,Governor,,,Brandon Parmer,0.0,0.0,1.0,1.0
Denton,1033,Governor,,,Greg Abbott,9.0,187.0,246.0,442.0
Denton,1033,Governor,,,Wendy R. Davis,2.0,98.0,80.0,180.0
Denton,1033,Governor,,,Kathie Glass,0.0,5.0,5.0,10.0
Denton,1033,Governor,,,Brandon Parmer,0.0,0.0,1.0,1.0
Denton,1034,Governor,,,Greg Abbott,20.0,327.0,347.0,694.0
Denton,1034,Governor,,,Wendy R. Davis,3.0,127.0,112.0,242.0
Denton,1034,Governor,,,Kathie Glass,0.0,7.0,5.0,12.0
Denton,1034,Governor,,,Brandon Parmer,0.0,2.0,0.0,2.0
Denton,1035,Governor,,,Greg Abbott,94.0,665.0,414.0,1173.0
Denton,1035,Governor,,,Wendy R. Davis,4.0,163.0,139.0,306.0
Denton,1035,Governor,,,Kathie Glass,0.0,5.0,7.0,12.0
Denton,1035,Governor,,,Brandon Parmer,0.0,1.0,1.0,2.0
Denton,1036,Governor,,,Greg Abbott,197.0,1050.0,337.0,1584.0
Denton,1036,Governor,,,Wendy R. Davis,60.0,447.0,128.0,635.0
Denton,1036,Governor,,,Kathie Glass,4.0,19.0,8.0,31.0
Denton,1036,Governor,,,Brandon Parmer,1.0,5.0,1.0,7.0
Denton,1037,Governor,,,Greg Abbott,8.0,75.0,77.0,160.0
Denton,1037,Governor,,,Wendy R. Davis,1.0,19.0,22.0,42.0
Denton,1037,Governor,,,Kathie Glass,0.0,3.0,4.0,7.0
Denton,1037,Governor,,,Brandon Parmer,0.0,0.0,2.0,2.0
Denton,1038,Governor,,,Greg Abbott,2.0,24.0,20.0,46.0
Denton,1038,Governor,,,Wendy R. Davis,1.0,17.0,14.0,32.0
Denton,1038,Governor,,,Kathie Glass,0.0,1.0,1.0,2.0
Denton,1038,Governor,,,Brandon Parmer,0.0,0.0,0.0,0.0
Denton,1039,Governor,,,Greg Abbott,0.0,0.0,0.0,0.0
Denton,1039,Governor,,,Wendy R. Davis,0.0,0.0,0.0,0.0
Denton,1039,Governor,,,Kathie Glass,0.0,0.0,0.0,0.0
Denton,1039,Governor,,,Brandon Parmer,0.0,0.0,0.0,0.0
Denton,1040,Governor,,,Greg Abbott,20.0,314.0,323.0,657.0
Denton,1040,Governor,,,Wendy R. Davis,4.0,80.0,91.0,175.0
Denton,1040,Governor,,,Kathie Glass,0.0,2.0,6.0,8.0
Denton,1040,Governor,,,Brandon Parmer,1.0,0.0,0.0,1.0
Denton,2000,Governor,,,Greg Abbott,10.0,104.0,132.0,246.0
Denton,2000,Governor,,,Wendy R. Davis,9.0,234.0,296.0,539.0
Denton,2000,Governor,,,Kathie Glass,0.0,3.0,8.0,11.0
Denton,2000,Governor,,,Brandon Parmer,0.0,0.0,1.0,1.0
Denton,2001,Governor,,,Greg Abbott,8.0,131.0,118.0,257.0
Denton,2001,Governor,,,Wendy R. Davis,4.0,178.0,247.0,429.0
Denton,2001,Governor,,,Kathie Glass,0.0,8.0,9.0,17.0
Denton,2001,Governor,,,Brandon Parmer,0.0,1.0,1.0,2.0
Denton,2002,Governor,,,Greg Abbott,15.0,301.0,219.0,535.0
Denton,2002,Governor,,,Wendy R. Davis,23.0,400.0,353.0,776.0
Denton,2002,Governor,,,Kathie Glass,0.0,5.0,13.0,18.0
Denton,2002,Governor,,,Brandon Parmer,0.0,0.0,2.0,2.0
Denton,2003,Governor,,,Greg Abbott,26.0,166.0,153.0,345.0
Denton,2003,Governor,,,Wendy R. Davis,9.0,152.0,125.0,286.0
Denton,2003,Governor,,,Kathie Glass,2.0,5.0,6.0,13.0
Denton,2003,Governor,,,Brandon Parmer,0.0,1.0,1.0,2.0
Denton,2004,Governor,,,Greg Abbott,29.0,215.0,252.0,496.0
Denton,2004,Governor,,,Wendy R. Davis,23.0,217.0,255.0,495.0
Denton,2004,Governor,,,Kathie Glass,0.0,6.0,11.0,17.0
Denton,2004,Governor,,,Brandon Parmer,2.0,0.0,2.0,4.0
Denton,2005,Governor,,,Greg Abbott,55.0,640.0,423.0,1118.0
Denton,2005,Governor,,,Wendy R. Davis,26.0,315.0,214.0,555.0
Denton,2005,Governor,,,Kathie Glass,0.0,7.0,15.0,22.0
Denton,2005,Governor,,,Brandon Parmer,0.0,2.0,1.0,3.0
Denton,2006,Governor,,,Greg Abbott,18.0,334.0,263.0,615.0
Denton,2006,Governor,,,Wendy R. Davis,12.0,195.0,161.0,368.0
Denton,2006,Governor,,,Kathie Glass,1.0,4.0,5.0,10.0
Denton,2006,Governor,,,Brandon Parmer,0.0,1.0,3.0,4.0
Denton,2007,Governor,,,Greg Abbott,10.0,165.0,186.0,361.0
Denton,2007,Governor,,,Wendy R. Davis,7.0,184.0,180.0,371.0
Denton,2007,Governor,,,Kathie Glass,0.0,8.0,6.0,14.0
Denton,2007,Governor,,,Brandon Parmer,0.0,1.0,3.0,4.0
Denton,2008,Governor,,,Greg Abbott,26.0,309.0,221.0,556.0
Denton,2008,Governor,,,Wendy R. Davis,12.0,237.0,185.0,434.0
Denton,2008,Governor,,,Kathie Glass,0.0,9.0,4.0,13.0
Denton,2008,Governor,,,Brandon Parmer,0.0,1.0,2.0,3.0
Denton,2009,Governor,,,Greg Abbott,18.0,272.0,233.0,523.0
Denton,2009,Governor,,,Wendy R. Davis,15.0,173.0,117.0,305.0
Denton,2009,Governor,,,Kathie Glass,0.0,2.0,6.0,8.0
Denton,2009,Governor,,,Brandon Parmer,0.0,0.0,4.0,4.0
Denton,2010,Governor,,,Greg Abbott,47.0,569.0,347.0,963.0
Denton,2010,Governor,,,Wendy R. Davis,31.0,300.0,198.0,529.0
Denton,2010,Governor,,,Kathie Glass,3.0,6.0,10.0,19.0
Denton,2010,Governor,,,Brandon Parmer,0.0,1.0,1.0,2.0
Denton,2011,Governor,,,Greg Abbott,32.0,339.0,244.0,615.0
Denton,2011,Governor,,,Wendy R. Davis,25.0,203.0,201.0,429.0
Denton,2011,Governor,,,Kathie Glass,0.0,7.0,12.0,19.0
Denton,2011,Governor,,,Brandon Parmer,0.0,0.0,3.0,3.0
Denton,2012,Governor,,,Greg Abbott,23.0,298.0,210.0,531.0
Denton,2012,Governor,,,Wendy R. Davis,0.0,68.0,60.0,128.0
Denton,2012,Governor,,,Kathie Glass,0.0,3.0,1.0,4.0
Denton,2012,Governor,,,Brandon Parmer,0.0,0.0,0.0,0.0
Denton,2013,Governor,,,Greg Abbott,19.0,246.0,181.0,446.0
Denton,2013,Governor,,,Wendy R. Davis,8.0,128.0,72.0,208.0
Denton,2013,Governor,,,Kathie Glass,0.0,8.0,8.0,16.0
Denton,2013,Governor,,,Brandon Parmer,0.0,1.0,2.0,3.0
Denton,2014,Governor,,,Greg Abbott,30.0,405.0,254.0,689.0
Denton,2014,Governor,,,Wendy R. Davis,11.0,208.0,117.0,336.0
Denton,2014,Governor,,,Kathie Glass,1.0,8.0,10.0,19.0
Denton,2014,Governor,,,Brandon Parmer,0.0,1.0,1.0,2.0
Denton,2015,Governor,,,Greg Abbott,12.0,289.0,250.0,551.0
Denton,2015,Governor,,,Wendy R. Davis,5.0,175.0,131.0,311.0
Denton,2015,Governor,,,Kathie Glass,0.0,2.0,7.0,9.0
Denton,2015,Governor,,,Brandon Parmer,0.0,0.0,0.0,0.0
Denton,2016,Governor,,,Greg Abbott,15.0,366.0,254.0,635.0
Denton,2016,Governor,,,Wendy R. Davis,16.0,217.0,167.0,400.0
Denton,2016,Governor,,,Kathie Glass,0.0,4.0,9.0,13.0
Denton,2016,Governor,,,Brandon Parmer,0.0,0.0,3.0,3.0
Denton,2017,Governor,,,Greg Abbott,35.0,680.0,729.0,1444.0
Denton,2017,Governor,,,Wendy R. Davis,20.0,261.0,239.0,520.0
Denton,2017,Governor,,,Kathie Glass,1.0,14.0,10.0,25.0
Denton,2017,Governor,,,Brandon Parmer,0.0,3.0,3.0,6.0
Denton,2018,Governor,,,Greg Abbott,5.0,66.0,88.0,159.0
Denton,2018,Governor,,,Wendy R. Davis,4.0,49.0,67.0,120.0
Denton,2018,Governor,,,Kathie Glass,0.0,2.0,6.0,8.0
