office,district,candidate,incumbent,party,votes,pct
State Representative,55,Molly S. White,FALSE,REP,4995,53.73
State Representative,55,Total,,,9297,
State Representative,56,"Charles ""Doc"" Anderson",TRUE,REP,8252,100
State Representative,56,Total,,,8252,
State Representative,57,Trent Ashby,TRUE,REP,15682,100
State Representative,57,Total,,,15682,
State Representative,58,DeWayne Burns,FALSE,REP,4162,30.39
State Representative,58,Philip Eby,FALSE,REP,5499,40.15
State Representative,58,Lyndon Laird,FALSE,REP,936,6.83
State Representative,58,Henry W. Teich,FALSE,REP,3100,22.63
State Representative,58,Total,,,13697,
State Representative,59,Danny Pelton,FALSE,REP,4815,31.16
State Representative,59,"Howard ""Eddie"" Ray",FALSE,REP,1704,11.03
State Representative,59,J.D. Sheffield,TRUE,REP,8934,57.81
State Representative,59,Total,,,15453,
State Representative,60,Cullen Crisp,FALSE,REP,11002,43.71
State Representative,60,"James L. ""Jim"" Keffer",TRUE,REP,14169,56.29
State Representative,60,Total,,,25171,
State Representative,61,Phil King,TRUE,REP,15980,100
State Representative,61,Total,,,15980,
State Representative,62,Larry Phillips,TRUE,REP,11945,100
State Representative,62,Total,,,11945,
State Representative,63,Tan Parker,TRUE,REP,9106,100
State Representative,63,Total,,,9106,
State Representative,64,Myra Crownover,TRUE,REP,6058,54.97
State Representative,64,Read King,FALSE,REP,4963,45.03
State Representative,64,Total,,,11021,
State Representative,65,Ron Simmons,TRUE,REP,6061,100
State Representative,65,Total,,,6061,
State Representative,66,Glenn Callison,FALSE,REP,4031,40.04
State Representative,66,Stacy Chen,FALSE,REP,1120,11.13
State Representative,66,Matt Shaheen,FALSE,REP,4916,48.83
State Representative,66,Total,,,10067,
State Representative,67,Jeff Leach,TRUE,REP,7244,100
State Representative,67,Total,,,7244,
State Representative,68,Drew Springer,TRUE,REP,15000,100
State Representative,68,Total,,,15000,
State Representative,69,James Frank,TRUE,REP,9457,100
State Representative,69,Total,,,9457,
State Representative,70,Scott Sanford,TRUE,REP,6874,100
State Representative,70,Total,,,6874,
State Representative,71,Isaac M. Castro,FALSE,REP,4991,32.71
State Representative,71,Susan L. King,TRUE,REP,10268,67.29
State Representative,71,Total,,,15259,
State Representative,72,Drew Darby,TRUE,REP,11709,79.47
State Representative,72,Shannon Thomason,FALSE,REP,3025,20.53
State Representative,72,Total,,,14734,
State Representative,73,Doug Miller,TRUE,REP,20052,100
State Representative,73,Total,,,20052,
State Representative,81,Austin R. Keith,FALSE,REP,4360,41.4
State Representative,81,Brooks Landgraf,FALSE,REP,6172,58.6
State Representative,81,Total,,,10532,
State Representative,82,Tom Craddick,TRUE,REP,13129,100
State Representative,82,Total,,,13129,
State Representative,83,Steve Massengale,FALSE,REP,5055,26.98
State Representative,83,Charles Perry,TRUE,REP,13678,73.02
State Representative,83,Total,,,18733,
State Representative,84,John Frullo,TRUE,REP,9296,100
State Representative,84,Total,,,9296,
State Representative,85,Phil Stephenson,TRUE,REP,8108,100
State Representative,85,Total,,,8108,
State Representative,86,John Smithee,TRUE,REP,16355,100
State Representative,86,Total,,,16355,
State Representative,87,Four Price,TRUE,REP,11204,100
State Representative,87,Total,,,11204,
State Representative,88,Ken King,TRUE,REP,13581,100
State Representative,88,Total,,,13581,
State Representative,89,Jodie Laubenberg,TRUE,REP,7443,100
State Representative,89,Total,,,7443,
State Representative,91,Stephanie Klick,TRUE,REP,7002,100
State Representative,91,Total,,,7002,
State Representative,92,Andy Cargile,FALSE,REP,4102,35.01
State Representative,92,Jonathan Stickland,TRUE,REP,7613,64.99
State Representative,92,Total,,,11715,
State Representative,93,Matt Krause,TRUE,REP,5339,100
State Representative,93,Total,,,5339,
State Representative,94,Diane Patrick,TRUE,REP,6018,44.55
State Representative,94,Tony Tinderholt,FALSE,REP,7491,55.45
State Representative,94,Total,,,13509,
State Representative,95,Albert G. McDaniel,FALSE,REP,2422,100
State Representative,95,Total,,,2422,
State Representative,96,Bill Zedler,TRUE,REP,7003,100
State Representative,96,Total,,,7003,
State Representative,97,Craig Goldman,TRUE,REP,9412,100
State Representative,97,Total,,,9412,
State Representative,98,Giovanni Capriglione,TRUE,REP,10729,100
State Representative,98,Total,,,10729,
State Representative,99,Charlie Geren,TRUE,REP,7442,100
State Representative,99,Total,,,7442,
State Representative,102,Adryana Boyne,FALSE,REP,490,4.66
State Representative,102,Sam Brown,FALSE,REP,2886,27.46
State Representative,102,Stefani Carter,TRUE,REP,3484,33.15
State Representative,102,Linda Koop,FALSE,REP,3651,34.74
State Representative,102,Total,,,10511,
State Representative,105,Rodney Anderson,FALSE,REP,3458,52.73
State Representative,105,Linda HarperBrown,TRUE,REP,3100,47.27
State Representative,105,Total,,,6558,
State Representative,106,Pat Fallon,TRUE,REP,7685,100
State Representative,106,Total,,,7685,
State Representative,107,Kenneth Sheets,TRUE,REP,5457,100
State Representative,107,Total,,,5457,
State Representative,108,Court Alley,FALSE,REP,2789,22.68
State Representative,108,Morgan Meyer,FALSE,REP,5796,47.14
State Representative,108,Chart Westcott,FALSE,REP,3711,30.18
State Representative,108,Total,,,12296,
State Representative,112,Angie Chen Button,TRUE,REP,4539,54.03
State Representative,112,Jared Patterson,FALSE,REP,3862,45.97
State Representative,112,Total,,,8401,
State Representative,113,Cindy Burkett,TRUE,REP,4954,100
State Representative,113,Total,,,4954,
State Representative,114,Jason Villalba,TRUE,REP,8754,100
State Representative,114,Total,,,8754,
State Representative,115,Bennett Ratliff,TRUE,REP,4075,49.44
State Representative,115,Matt Rinaldi,FALSE,REP,4167,50.56
State Representative,115,Total,,,8242,
State Representative,117,Rick Galindo,FALSE,REP,2376,64.64
State Representative,117,John V. Garza,FALSE,REP,1300,35.36
State Representative,117,Total,,,3676,
State Representative,121,Matt Beebe,FALSE,REP,5846,38.79
State Representative,121,Joe Straus,TRUE,REP,9226,61.21
State Representative,121,Total,,,15072,
State Representative,122,Lyle Larson,TRUE,REP,13834,100
State Representative,122,Total,,,13834,
State Representative,126,Patricia Harless,TRUE,REP,7791,100
State Representative,126,Total,,,7791,
State Representative,127,Dan Huberty,TRUE,REP,9400,100
State Representative,127,Total,,,9400,
State Representative,128,Wayne Smith,TRUE,REP,6734,100
State Representative,128,Total,,,6734,
State Representative,129,Sheryl Berg,FALSE,REP,2806,25.58
State Representative,129,Briscoe Cain,FALSE,REP,1253,11.42
State Representative,129,Mary Huls,FALSE,REP,1087,9.91
State Representative,129,Jeff Larson,FALSE,REP,478,4.36
State Representative,129,Chuck Maricle,FALSE,REP,719,6.56
State Representative,129,Dennis Paul,FALSE,REP,2756,25.13
State Representative,129,Brent Perry,FALSE,REP,1869,17.04
State Representative,129,Total,,,10968,
State Representative,130,Allen Fletcher,TRUE,REP,9965,100
State Representative,130,Total,,,9965,
State Representative,132,Michael Franks,FALSE,REP,1217,18.22
State Representative,132,Ann Hodge,FALSE,REP,1301,19.48
State Representative,132,Justin D. Perryman,FALSE,REP,1181,17.68
State Representative,132,Mike Schofield,FALSE,REP,2980,44.62
State Representative,132,Total,,,6679,
State Representative,133,Jim Murphy,TRUE,REP,11892,100
State Representative,133,Total,,,11892,
State Representative,134,Sarah Davis,TRUE,REP,8062,70.93
State Representative,134,Bonnie Parker,FALSE,REP,3304,29.07
State Representative,134,Total,,,11366,
State Representative,135,Gary Elkins,TRUE,REP,5339,100
State Representative,135,Total,,,5339,
State Representative,136,Tony Dale,TRUE,REP,5487,100
State Representative,136,Total,,,5487,
State Representative,137,Morad H. Fiki,FALSE,REP,1408,100
State Representative,137,Total,,,1408,
State Representative,138,Dwayne Bohac,TRUE,REP,6143,100
State Representative,138,Total,,,6143,
State Representative,144,Gilbert Pena,FALSE,REP,1671,100
State Representative,144,Total,,,1671,
State Representative,148,Chris Carmona,FALSE,REP,2165,100
State Representative,148,Total,,,2165,
State Representative,149,Nghi T. Ho,FALSE,REP,1524,43.47
State Representative,149,Al Hoang,FALSE,REP,1982,56.53
State Representative,149,Total,,,3506,
State Representative,150,Tony Noun,FALSE,REP,2620,25.07
State Representative,150,Debbie Riddle,TRUE,REP,7830,74.93
State Representative,150,Total,,,10450,
"Chief Justice, 3rd Court of Appeals District",,Jeff Rose,FALSE,REP,103246,100
"Chief Justice, 3rd Court of Appeals District",,Total,,,103246,
"Chief Justice, 4th Court of Appeals District",,Sandee Bryan Marion,FALSE,REP,86234,100
"Chief Justice, 4th Court of Appeals District",,Total,,,86234,
"Chief Justice, 7th Court of Appeals District",,Brian Quinn,TRUE,REP,62240,100
"Chief Justice, 7th Court of Appeals District",,Total,,,62240,
"Chief Justice, 9th Court of Appeals District",,Steve McKeithen,TRUE,REP,64704,100
"Chief Justice, 9th Court of Appeals District",,Total,,,64704,
"Chief Justice, 12th Court of Appeals District",,Jim Worthen,TRUE,REP,71400,100
"Chief Justice, 12th Court of Appeals District",,Total,,,71400,
"Chief Justice, 14th Court of Appeals District",,Kem Thompson Frost,TRUE,REP,164524,100
"Chief Justice, 14th Court of Appeals District",,Total,,,164524,
Justice 1st Court of Appeals District,3,Chad Bridges,FALSE,REP,37641,21.7
Justice 1st Court of Appeals District,3,Dan Linebaugh,FALSE,REP,48404,27.9
Justice 1st Court of Appeals District,3,Russell Lloyd,FALSE,REP,87435,50.4
Justice 1st Court of Appeals District,3,Total,,,173480,
Justice 1st Court of Appeals District,5,Laura Carter Higley,TRUE,REP,161451,100
Justice 1st Court of Appeals District,5,Total,,,161451,
Justice 2nd Court of Appeals District,2,Bill Meier,TRUE,REP,132544,100
Justice 2nd Court of Appeals District,2,Total,,,132544,
Justice 2nd Court of Appeals District,7,Lee Gabriel,TRUE,REP,131518,100
Justice 2nd Court of Appeals District,7,Total,,,131518,
Justice 5th Court of Appeals District,3,Ada Brown,TRUE,REP,108788,100
Justice 5th Court of Appeals District,3,Total,,,108788,
Justice 5th Court of Appeals District,6,David L. Bridges,TRUE,REP,108049,100
Justice 5th Court of Appeals District,6,Total,,,108049,
Justice 5th Court of Appeals District,8,Bill Whitehill,FALSE,REP,107259,100
Justice 5th Court of Appeals District,8,Total,,,107259,
Justice 6th Court of Appeals District,3,Ralph K. Burgess,FALSE,REP,51946,100
Justice 6th Court of Appeals District,3,Total,,,51946,
Justice 9th Court of Appeals District,3 Unexpired Term,Leanne Johnson,TRUE,REP,41900,56.15
Justice 9th Court of Appeals District,3 Unexpired Term,Earl B. Stover III,FALSE,REP,32724,43.85
Justice 9th Court of Appeals District,3 Unexpired Term,Total,,,74624,
Justice 10th Court of Appeals District,2,Rex Davis,TRUE,REP,64667,100
Justice 10th Court of Appeals District,2,Total,,,64667,
Justice 11th Court of Appeals District,2,Mike Willson,TRUE,REP,53443,100
Justice 11th Court of Appeals District,2,Total,,,53443,
Justice 11th Court of Appeals District,3 Unexpired Term,John Bailey,TRUE,REP,33383,56.37
Justice 11th Court of Appeals District,3 Unexpired Term,Cade W. Browning,FALSE,REP,25842,43.63
Justice 11th Court of Appeals District,3 Unexpired Term,Total,,,59225,
Justice 13th Court of Appeals District,6,Bradford M. Condit,FALSE,REP,14012,35.41
Justice 13th Court of Appeals District,6,Doug Norman,FALSE,REP,25558,64.59
Justice 13th Court of Appeals District,6,Total,,,39570,
Justice 14th Court of Appeals District,4 Unexpired Term,Marc Brown,TRUE,REP,163544,100
Justice 14th Court of Appeals District,4 Unexpired Term,Total,,,163544,
Justice 14th Court of Appeals District,7,Ken Wise,TRUE,REP,164264,100
Justice 14th Court of Appeals District,7,Total,,,164264,
District Judge,Judicial District 1A,Delinda GibbsWalker,FALSE,REP,3813,100
District Judge,Judicial District 1A,Total,,,3813,
District Judge,30th Judicial District,Bob Brotherton,TRUE,REP,6864,100
District Judge,30th Judicial District,Total,,,6864,
District Judge,31st Judicial District,Steven R. Emmert,TRUE,REP,3795,100
District Judge,31st Judicial District,Total,,,3795,
District Judge,36th Judicial District,Starr Bauer,TRUE,REP,5998,100
District Judge,36th Judicial District,Total,,,5998,
District Judge,40th Judicial District,Bob Carroll,TRUE,REP,10760,100
District Judge,40th Judicial District,Total,,,10760,
District Judge,45th Judicial District,Joseph P. Appelt,FALSE,REP,23597,45.06
District Judge,45th Judicial District,Stephani Walsh,FALSE,REP,28773,54.94
District Judge,45th Judicial District,Total,,,52370,
District Judge,47th Judicial District,Dan L. Schaap,TRUE,REP,17686,100
District Judge,47th Judicial District,Total,,,17686,
District Judge,54th Judicial District,Matt Johnson,TRUE,REP,9771,100
District Judge,54th Judicial District,Total,,,9771,
District Judge,55th Judicial District,Jeff Shadwick,TRUE,REP,98772,100
District Judge,55th Judicial District,Total,,,98772,
District Judge,58th Judicial District,Tom Rugg Sr.,FALSE,REP,7957,100
District Judge,58th Judicial District,Total,,,7957,
District Judge,64th Judicial District,Rob Kinkaid,TRUE,REP,3106,100
District Judge,64th Judicial District,Total,,,3106,
District Judge,66th Judicial District,Lee Harris,FALSE,REP,4440,80.8
District Judge,66th Judicial District,"Terence A. ""Tiger"" Russell",FALSE,REP,1055,19.2
District Judge,66th Judicial District,Total,,,5495,
District Judge,69th Judicial District,Ron Enns,TRUE,REP,2703,100
District Judge,69th Judicial District,Total,,,2703,
District Judge,70th Judicial District,Denn Whalen,TRUE,REP,6496,100
District Judge,70th Judicial District,Total,,,6496,
District Judge,75th Judicial District,Mark Morefield,TRUE,REP,5291,100
District Judge,75th Judicial District,Total,,,5291,
District Judge,83rd Judicial District,Robert E. Cadena,TRUE,REP,1562,100
District Judge,83rd Judicial District,Total,,,1562,
District Judge,85th Judicial District,Kyle Hawthorne,FALSE,REP,8534,100
District Judge,85th Judicial District,Total,,,8534,
District Judge,86th Judicial District,Casey Blair,FALSE,REP,3348,36.59
District Judge,86th Judicial District,Rebecca Calabria,FALSE,REP,1457,15.93
District Judge,86th Judicial District,Wade Gent,FALSE,REP,3208,35.06
District Judge,86th Judicial District,"Raymond ""Rayme"" Shackelford",FALSE,REP,1136,12.42
District Judge,86th Judicial District,Total,,,9149,
District Judge,87th Judicial District,Deborah Oakes Evans,TRUE,REP,11004,100
District Judge,87th Judicial District,Total,,,11004,
District Judge,92nd Judicial District,Jaime Tijerina,TRUE,REP,4633,100
District Judge,92nd Judicial District,Total,,,4633,
District Judge,102nd Judicial District,Bobby Lockhart,TRUE,REP,8666,100
District Judge,102nd Judicial District,Total,,,8666,
District Judge,105th Judicial District,Angelica E. Hernandez,TRUE,REP,5373,46.56
District Judge,105th Judicial District,Jack William Pulcher,FALSE,REP,6166,53.44
District Judge,105th Judicial District,Total,,,11539,
District Judge,106th Judicial District,Carter T. Schildknecht,TRUE,REP,4034,100
District Judge,106th Judicial District,Total,,,4034,
District Judge,109th Judicial District,Martin B. Muncy,TRUE,REP,2205,100
District Judge,109th Judicial District,Total,,,2205,
District Judge,110th Judicial District,William P. Smith,TRUE,REP,1611,100
District Judge,110th Judicial District,Total,,,1611,
District Judge,113th Judicial District,Michael Landrum,TRUE,REP,98697,100
District Judge,113th Judicial District,Total,,,98697,
District Judge,115th Judicial District,"Lauren ""Laurie"" Parish",TRUE,REP,3845,100
District Judge,115th Judicial District,Total,,,3845,
District Judge,118th Judicial District,Timothy Don Yeats,TRUE,REP,3415,100
District Judge,118th Judicial District,Total,,,3415,
District Judge,122nd Judicial District,John Ellisor,TRUE,REP,14407,100
District Judge,122nd Judicial District,Total,,,14407,
District Judge,137th Judicial District,"John ""Trey"" McClendon",TRUE,REP,19176,100
District Judge,137th Judicial District,Total,,,19176,
District Judge,141st Judicial District,John P. Chupp,TRUE,REP,65852,100
District Judge,141st Judicial District,Total,,,65852,
District Judge,144th Judicial District,Angus McGinty,TRUE,REP,12347,24.22
District Judge,144th Judicial District,Tanner Neidhardt,FALSE,REP,17996,35.3
District Judge,144th Judicial District,Lorina Rummel,FALSE,REP,20633,40.48
District Judge,144th Judicial District,Total,,,50976,
District Judge,148th Judicial District,Guy Williams,TRUE,REP,9663,100
District Judge,148th Judicial District,Total,,,9663,
District Judge,149th Judicial District,Terri Tipton Holder,TRUE,REP,14560,100
District Judge,149th Judicial District,Total,,,14560,
District Judge,150th Judicial District,Renee McElhaney,FALSE,REP,45826,100
District Judge,150th Judicial District,Total,,,45826,
District Judge,154th Judicial District,Felix Klein,TRUE,REP,1166,100
District Judge,154th Judicial District,Total,,,1166,
District Judge,155th Judicial District,Jeff R. Steinhauser,TRUE,REP,6305,100
District Judge,155th Judicial District,Total,,,6305,
District Judge,156th Judicial District,Patrick L. Flanigan,FALSE,REP,6179,100
District Judge,156th Judicial District,Total,,,6179,
District Judge,157th Judicial District,Randy Wilson,TRUE,REP,98253,100
District Judge,157th Judicial District,Total,,,98253,
District Judge,158th Judicial District,Steve Burgess,TRUE,REP,30527,100
District Judge,158th Judicial District,Total,,,30527,
District Judge,159th Judicial District,Paul E. White,TRUE,REP,7342,100
District Judge,159th Judicial District,Total,,,7342,
District Judge,169th Judicial District,Gordon G. Adams,TRUE,REP,10242,100
District Judge,169th Judicial District,Total,,,10242,
District Judge,170th Judicial District,Jim Meyer,TRUE,REP,9570,100
District Judge,170th Judicial District,Total,,,9570,
District Judge,172nd Judicial District,Rick Williams,FALSE,REP,7928,100
District Judge,172nd Judicial District,Total,,,7928,
District Judge,173rd Judicial District,Dan Moore,TRUE,REP,7156,100
District Judge,173rd Judicial District,Total,,,7156,
District Judge,180th Judicial District,Catherine Evans,TRUE,REP,97972,100
District Judge,180th Judicial District,Total,,,97972,
District Judge,181st Judicial District,John B. Board,TRUE,REP,17110,100
District Judge,181st Judicial District,Total,,,17110,
District Judge,182nd Judicial District,Jeannine Barr,TRUE,REP,97777,100
District Judge,182nd Judicial District,Total,,,97777,
District Judge,183rd Judicial District,Vanessa Velasquez,TRUE,REP,96943,100
District Judge,183rd Judicial District,Total,,,96943,
District Judge,184th Judicial District,Jan Krocker,TRUE,REP,97214,100
District Judge,184th Judicial District,Total,,,97214,
District Judge,185th Judicial District,Susan Brown,TRUE,REP,97366,100
District Judge,185th Judicial District,Total,,,97366,
District Judge,186th Judicial District,Jefferson Moore,FALSE,REP,45012,100
District Judge,186th Judicial District,Total,,,45012,
District Judge,187th Judicial District,Steve Hilbig,FALSE,REP,48329,100
District Judge,187th Judicial District,Total,,,48329,
District Judge,188th Judicial District,David Brabham,TRUE,REP,7018,100
District Judge,188th Judicial District,Total,,,7018,
District Judge,189th Judicial District,Bill Burke,TRUE,REP,97133,100
District Judge,189th Judicial District,Total,,,97133,
District Judge,190th Judicial District,Patricia J. Kerrigan,TRUE,REP,97185,100
District Judge,190th Judicial District,Total,,,97185,
District Judge,196th Judicial District,Andrew Bench,FALSE,REP,4914,60.5
District Judge,196th Judicial District,Steve Tittle,TRUE,REP,3208,39.5
District Judge,196th Judicial District,Total,,,8122,
District Judge,198th Judicial District,Rex Emerson,TRUE,REP,8815,100
District Judge,198th Judicial District,Total,,,8815,
District Judge,207th Judicial District,Jack Robison,TRUE,REP,18502,100
District Judge,207th Judicial District,Total,,,18502,
District Judge,208th Judicial District,Denise Collins,TRUE,REP,97083,100
District Judge,208th Judicial District,Total,,,97083,
District Judge,209th Judicial District,Mike McSpadden,TRUE,REP,99852,100
District Judge,209th Judicial District,Total,,,99852,
District Judge,211th Judicial District,Brody Shanklin,FALSE,REP,29454,100
District Judge,211th Judicial District,Total,,,29454,
District Judge,212th Judicial District,Patricia Grady,FALSE,REP,6827,41.66
District Judge,212th Judicial District,Bret Griffin,FALSE,REP,5765,35.18
District Judge,212th Judicial District,Keith A. Gross,FALSE,REP,1131,6.9
District Judge,212th Judicial District,George Young,FALSE,REP,2666,16.27
District Judge,212th Judicial District,Total,,,16389,
District Judge,217th Judicial District,Robert Inselmann,FALSE,REP,7279,100
District Judge,217th Judicial District,Total,,,7279,
District Judge,218th Judicial District,Russell Wilson,FALSE,REP,4826,100
District Judge,218th Judicial District,Total,,,4826,
District Judge,219th Judicial District,Scott J. Becker,TRUE,REP,27373,100
District Judge,219th Judicial District,Total,,,27373,
District Judge,220th Judicial District,Phil Robertson,TRUE,REP,4609,100
District Judge,220th Judicial District,Total,,,4609,
District Judge,221st Judicial District,Lisa Michalk,TRUE,REP,31349,100
District Judge,221st Judicial District,Total,,,31349,
District Judge,222nd Judicial District,Roland Saul,TRUE,REP,2259,100
District Judge,222nd Judicial District,Total,,,2259,
District Judge,223rd Judicial District,Phil N. Vanderpool,TRUE,REP,1836,100
District Judge,223rd Judicial District,Total,,,1836,
District Judge,224th Judicial District,"Cathleen ""Cathy"" Stryker",TRUE,REP,45417,100
District Judge,224th Judicial District,Total,,,45417,
District Judge,226th Judicial District,Sid Harle,TRUE,REP,47175,100
District Judge,226th Judicial District,Total,,,47175,
District Judge,227th Judicial District,Virginia Maurer,FALSE,REP,14711,29.43
District Judge,227th Judicial District,Kevin M. O'Connell,FALSE,REP,35267,70.57
District Judge,227th Judicial District,Total,,,49978,
District Judge,228th Judicial District,Marc Carter,TRUE,REP,96148,100
District Judge,228th Judicial District,Total,,,96148,
District Judge,230th Judicial District,Brad Hart,TRUE,REP,95988,100
District Judge,230th Judicial District,Total,,,95988,
District Judge,231st Judicial District,John Clark,FALSE,REP,38194,49.53
District Judge,231st Judicial District,Jesse Nevarez,TRUE,REP,38924,50.47
District Judge,231st Judicial District,Total,,,77118,
District Judge,232nd Judicial District,Mary Lou Keel,TRUE,REP,95723,100
District Judge,232nd Judicial District,Total,,,95723,
District Judge,233rd Judicial District,Bill Harris,TRUE,REP,65394,100
District Judge,233rd Judicial District,Total,,,65394,
District Judge,234th Judicial District,Wesley Ward,TRUE,REP,95377,100
District Judge,234th Judicial District,Total,,,95377,
District Judge,236th Judicial District,Tom Lowe,TRUE,REP,64948,100
District Judge,236th Judicial District,Total,,,64948,
District Judge,237th Judicial District,Les Hatch,TRUE,REP,19270,100
District Judge,237th Judicial District,Total,,,19270,
District Judge,238th Judicial District,Elizabeth Byer Leonard,TRUE,REP,9781,100
District Judge,238th Judicial District,Total,,,9781,
District Judge,239th Judicial District,Pat Sebesta,TRUE,REP,15038,100
District Judge,239th Judicial District,Total,,,15038,
District Judge,240th Judicial District,Thomas R. Culver III,TRUE,REP,21622,100
District Judge,240th Judicial District,Total,,,21622,
District Judge,241st Judicial District,"Jack Skeen, Jr.",TRUE,REP,17487,100
District Judge,241st Judicial District,Total,,,17487,
District Judge,242nd Judicial District,Chris Brown,FALSE,REP,1271,38.21
District Judge,242nd Judicial District,"Lowell ""Kregg"" Hukill",FALSE,REP,2055,61.79
District Judge,242nd Judicial District,Total,,,3326,
District Judge,244th Judicial District,James Rush,TRUE,REP,6527,100
District Judge,244th Judicial District,Total,,,6527,
District Judge,245th Judicial District,Roy L. Moore,TRUE,REP,95512,100
District Judge,245th Judicial District,Total,,,95512,
District Judge,246th Judicial District,Angelina D. A. Gooden,FALSE,REP,23244,21.57
District Judge,246th Judicial District,Charley Prine,FALSE,REP,84501,78.43
District Judge,246th Judicial District,Total,,,107745,
District Judge,247th Judicial District,Melanie Flowers,FALSE,REP,33076,29.82
District Judge,247th Judicial District,John Schmude,FALSE,REP,40440,36.46
District Judge,247th Judicial District,M L Walker,FALSE,REP,37410,33.73
District Judge,247th Judicial District,Total,,,110926,
District Judge,248th Judicial District,Katherine Cabaniss,TRUE,REP,95203,100
District Judge,248th Judicial District,Total,,,95203,
District Judge,249th Judicial District,Wayne Bridewell,TRUE,REP,11124,100
District Judge,249th Judicial District,Total,,,11124,
District Judge,251st Judicial District,Ana E. Estevez,TRUE,REP,17227,100
District Judge,251st Judicial District,Total,,,17227,
District Judge,252nd Judicial District,Carolyn Drawhorn Wiedenfeld,FALSE,REP,7648,100
District Judge,252nd Judicial District,Total,,,7648,
District Judge,253rd Judicial District,Chap Cain,TRUE,REP,8336,100
District Judge,253rd Judicial District,Total,,,8336,
District Judge,257th Judicial District,Judy Warne,TRUE,REP,94743,100
District Judge,257th Judicial District,Total,,,94743,
District Judge,258th Judicial District,Cecil E. Berg,FALSE,REP,1722,17.36
District Judge,258th Judicial District,Shelly Bush Sitton,FALSE,REP,3506,35.34
District Judge,258th Judicial District,"E.L. ""Ernie"" McClendon",FALSE,REP,4693,47.3
District Judge,258th Judicial District,Total,,,9921,
District Judge,260th Judicial District,Buddie J. Hahn,TRUE,REP,5613,100
District Judge,260th Judicial District,Total,,,5613,
District Judge,262nd Judicial District,Denise Bradley,TRUE,REP,94693,100
District Judge,262nd Judicial District,Total,,,94693,
District Judge,263rd Judicial District,Robert Summerlin,FALSE,REP,45513,42.27
District Judge,263rd Judicial District,Jim Wallace,TRUE,REP,62164,57.73
District Judge,263rd Judicial District,Total,,,107677,
District Judge,264th Judicial District,Jeff Parker,FALSE,REP,5420,43.73
District Judge,264th Judicial District,"Martha J. ""Janie"" Trudo",TRUE,REP,6973,56.27
District Judge,264th Judicial District,Total,,,12393,
District Judge,265th Judicial District,Lisa DeWitt,FALSE,REP,53834,100
District Judge,265th Judicial District,Total,,,53834,
District Judge,266th Judicial District,Jason Cashon,TRUE,REP,3233,100
District Judge,266th Judicial District,Total,,,3233,
District Judge,267th Judicial District,"Juergen ""Skipper"" Koetter",TRUE,REP,9243,100
District Judge,267th Judicial District,Total,,,9243,
District Judge,268th Judicial District,Brady G. Elliott,TRUE,REP,17756,76.36
District Judge,268th Judicial District,Roxie Roll,FALSE,REP,5496,23.64
District Judge,268th Judicial District,Total,,,23252,
District Judge,269th Judicial District,Dan Hinde,TRUE,REP,72962,67.1
District Judge,269th Judicial District,John Wittenmyer,FALSE,REP,35768,32.9
District Judge,269th Judicial District,Total,,,108730,
District Judge,270th Judicial District,Brent Gamble,TRUE,REP,94410,100
District Judge,270th Judicial District,Total,,,94410,
District Judge,271st Judicial District,John H. Fostel,TRUE,REP,5604,100
District Judge,271st Judicial District,Total,,,5604,
District Judge,273rd Judicial District,Louie Des Champs,FALSE,REP,3674,100
District Judge,273rd Judicial District,Total,,,3674,
District Judge,274th Judicial District,Gary L. Steel,TRUE,REP,26649,100
District Judge,274th Judicial District,Total,,,26649,
District Judge,276th Judicial District,Robert Rolston,TRUE,REP,3356,100
District Judge,276th Judicial District,Total,,,3356,
District Judge,277th Judicial District,Ryan Larson,FALSE,REP,8845,42.04
District Judge,277th Judicial District,Stacey Mathews,TRUE,REP,12194,57.96
District Judge,277th Judicial District,Total,,,21039,
District Judge,278th Judicial District,Thomas A. Leeper,FALSE,REP,3987,46.26
District Judge,278th Judicial District,Hal R. Ridley,FALSE,REP,4632,53.74
District Judge,278th Judicial District,Total,,,8619,
District Judge,280th Judicial District,Lynn BradshawHull,TRUE,REP,94750,100
District Judge,280th Judicial District,Total,,,94750,
District Judge,281st Judicial District,Sylvia Matthews,TRUE,REP,94180,100
District Judge,281st Judicial District,Total,,,94180,
District Judge,284th Judicial District,Cara Wood,TRUE,REP,31411,100
District Judge,284th Judicial District,Total,,,31411,
District Judge,285th Judicial District,Richard Price,TRUE,REP,45221,100
District Judge,285th Judicial District,Total,,,45221,
District Judge,286th Judicial District,Pat Phelan,TRUE,REP,2057,100
District Judge,286th Judicial District,Total,,,2057,
District Judge,288th Judicial District,Sol Casseb,TRUE,REP,45956,100
District Judge,288th Judicial District,Total,,,45956,
District Judge,289th Judicial District,Daphne Previti Austin,FALSE,REP,43976,100
District Judge,289th Judicial District,Total,,,43976,
District Judge,290th Judicial District,Melisa Skinner,TRUE,REP,44725,100
District Judge,290th Judicial District,Total,,,44725,
District Judge,291st Judicial District,Jennifer Balido,TRUE,REP,53289,100
District Judge,291st Judicial District,Total,,,53289,
District Judge,292nd Judicial District,Janet Cook,FALSE,REP,53097,100
District Judge,292nd Judicial District,Total,,,53097,
District Judge,294th Judicial District,Teresa Drum,TRUE,REP,3166,51.9
District Judge,294th Judicial District,Andrew Vaughn,FALSE,REP,2934,48.1
District Judge,294th Judicial District,Total,,,6100,
