county,precinct,office,district,party,candidate,election_day,early_voting,absentee,votes
Rockwall,PRECINCT 3B,Govenor,,,Kathie Glass,49.0,97.0,12.0,330.0
Rockwall,PRECINCT 3B,Govenor,,,Brandon Parmer,0.0,1.0,4.0,3.0
Rockwall,PRECINCT 3B,Govenor,,,WRITE-IN,0.0,8.0,0.0,1.0
Rockwall,PRECINCT 3C,Govenor,,,Greg Abbott,166.0,366.0,172.0,237.0
Rockwall,PRECINCT 3C,Govenor,,,Wendy R. Davis,54.0,995.0,26.0,40.0
Rockwall,PRECINCT 3C,Govenor,,,Kathie Glass,32.0,26.0,7.0,131.0
Rockwall,PRECINCT 3C,Govenor,,,Brandon Parmer,2.0,2.0,1.0,2.0
Rockwall,PRECINCT 3C,Govenor,,,WRITE-IN,1.0,8.0,0.0,0.0
Rockwall,PRECINCT 3D,Govenor,,,Greg Abbott,215.0,526.0,317.0,446.0
Rockwall,PRECINCT 3D,Govenor,,,Wendy R. Davis,65.0,1569.0,48.0,106.0
Rockwall,PRECINCT 3D,Govenor,,,Kathie Glass,56.0,67.0,23.0,300.0
Rockwall,PRECINCT 3D,Govenor,,,Brandon Parmer,1.0,2.0,8.0,3.0
Rockwall,PRECINCT 3D,Govenor,,,WRITE-IN,0.0,14.0,1.0,3.0
Rockwall,PRECINCT 4,Govenor,,,Greg Abbott,151.0,220.0,168.0,139.0
Rockwall,PRECINCT 4,Govenor,,,Wendy R. Davis,49.0,727.0,23.0,37.0
Rockwall,PRECINCT 4,Govenor,,,Kathie Glass,42.0,25.0,17.0,144.0
Rockwall,PRECINCT 4,Govenor,,,Brandon Parmer,2.0,4.0,2.0,0.0
Rockwall,PRECINCT 4,Govenor,,,WRITE-IN,0.0,8.0,0.0,0.0
Rockwall,PRECINCT 4A,Govenor,,,Greg Abbott,167.0,380.0,501.0,265.0
Rockwall,PRECINCT 4A,Govenor,,,Wendy R. Davis,44.0,1357.0,42.0,140.0
Rockwall,PRECINCT 4A,Govenor,,,Kathie Glass,155.0,94.0,17.0,448.0
Rockwall,PRECINCT 4A,Govenor,,,Brandon Parmer,2.0,2.0,18.0,7.0
Rockwall,PRECINCT 4A,Govenor,,,WRITE-IN,0.0,29.0,1.0,3.0
Rockwall,PRECINCT 4B,Govenor,,,Greg Abbott,74.0,80.0,90.0,106.0
Rockwall,PRECINCT 4B,Govenor,,,Wendy R. Davis,14.0,364.0,26.0,12.0
Rockwall,PRECINCT 4B,Govenor,,,Kathie Glass,28.0,30.0,7.0,103.0
Rockwall,PRECINCT 4B,Govenor,,,Brandon Parmer,0.0,0.0,2.0,3.0
Rockwall,PRECINCT 4B,Govenor,,,WRITE-IN,0.0,5.0,0.0,0.0
Rockwall,PRECINCT 4C,Govenor,,,Greg Abbott,76.0,200.0,159.0,218.0
Rockwall,PRECINCT 4C,Govenor,,,Wendy R. Davis,23.0,676.0,24.0,59.0
Rockwall,PRECINCT 4C,Govenor,,,Kathie Glass,48.0,63.0,14.0,208.0
Rockwall,PRECINCT 4C,Govenor,,,Brandon Parmer,0.0,2.0,3.0,4.0
Rockwall,PRECINCT 4C,Govenor,,,WRITE-IN,0.0,9.0,0.0,1.0
Rockwall,Totals:,Govenor,,,Greg Abbott,2583.0,5111.0,3712.0,3805.0
Rockwall,Totals:,Govenor,,,Wendy R. Davis,831.0,16042.0,743.0,1519.0
Rockwall,Totals:,Govenor,,,Kathie Glass,984.0,1077.0,316.0,4639.0
Rockwall,Totals:,Govenor,,,Brandon Parmer,30.0,42.0,87.0,70.0
Rockwall,Totals:,Govenor,,,WRITE-IN,12.0,241.0,3.0,17.0
Rockwall,PRECINCT 1,Lieutenant Governor,,,Dan Patrick,235.0,546.0,219.0,412.0
Rockwall,PRECINCT 1,Lieutenant Governor,,,Leticia Van de Putte,70.0,1482.0,74.0,174.0
Rockwall,PRECINCT 1,Lieutenant Governor,,,Robert D. Butler,54.0,101.0,28.0,431.0
Rockwall,PRECINCT 1,Lieutenant Governor,,,Chandrakantha Courtney,4.0,16.0,7.0,20.0
Rockwall,PRECINCT 1A,Lieutenant Governor,,,Dan Patrick,134.0,249.0,163.0,230.0
Rockwall,PRECINCT 1A,Lieutenant Governor,,,Leticia Van de Putte,53.0,829.0,50.0,107.0
Rockwall,PRECINCT 1A,Lieutenant Governor,,,Robert D. Butler,47.0,105.0,21.0,330.0
Rockwall,PRECINCT 1A,Lieutenant Governor,,,Chandrakantha Courtney,5.0,10.0,7.0,6.0
Rockwall,PRECINCT 1B,Lieutenant Governor,,,Dan Patrick,190.0,416.0,288.0,342.0
Rockwall,PRECINCT 1B,Lieutenant Governor,,,Leticia Van de Putte,65.0,1301.0,39.0,107.0
Rockwall,PRECINCT 1B,Lieutenant Governor,,,Robert D. Butler,58.0,81.0,25.0,310.0
Rockwall,PRECINCT 1B,Lieutenant Governor,,,Chandrakantha Courtney,6.0,9.0,15.0,10.0
Rockwall,PRECINCT 1C,Lieutenant Governor,,,Dan Patrick,169.0,335.0,208.0,330.0
Rockwall,PRECINCT 1C,Lieutenant Governor,,,Leticia Van de Putte,43.0,1085.0,35.0,84.0
Rockwall,PRECINCT 1C,Lieutenant Governor,,,Robert D. Butler,49.0,75.0,18.0,261.0
Rockwall,PRECINCT 1C,Lieutenant Governor,,,Chandrakantha Courtney,2.0,9.0,5.0,18.0
Rockwall,PRECINCT 2,Lieutenant Governor,,,Dan Patrick,257.0,458.0,147.0,274.0
Rockwall,PRECINCT 2,Lieutenant Governor,,,Leticia Van de Putte,123.0,1259.0,90.0,130.0
Rockwall,PRECINCT 2,Lieutenant Governor,,,Robert D. Butler,45.0,97.0,44.0,406.0
Rockwall,PRECINCT 2,Lieutenant Governor,,,Chandrakantha Courtney,7.0,10.0,4.0,12.0
Rockwall,PRECINCT 2A,Lieutenant Governor,,,Dan Patrick,210.0,402.0,198.0,276.0
Rockwall,PRECINCT 2A,Lieutenant Governor,,,Leticia Van de Putte,100.0,1186.0,77.0,123.0
Rockwall,PRECINCT 2A,Lieutenant Governor,,,Robert D. Butler,74.0,99.0,32.0,405.0
Rockwall,PRECINCT 2A,Lieutenant Governor,,,Chandrakantha Courtney,5.0,12.0,17.0,9.0
Rockwall,PRECINCT 2B,Lieutenant Governor,,,Dan Patrick,57.0,145.0,119.0,159.0
Rockwall,PRECINCT 2B,Lieutenant Governor,,,Leticia Van de Putte,23.0,503.0,23.0,81.0
Rockwall,PRECINCT 2B,Lieutenant Governor,,,Robert D. Butler,38.0,51.0,14.0,207.0
Rockwall,PRECINCT 2B,Lieutenant Governor,,,Chandrakantha Courtney,1.0,8.0,5.0,7.0
Rockwall,PRECINCT 2C,Lieutenant Governor,,,Dan Patrick,322.0,466.0,718.0,25.0
Rockwall,PRECINCT 2C,Lieutenant Governor,,,Leticia Van de Putte,55.0,1586.0,85.0,119.0
Rockwall,PRECINCT 2C,Lieutenant Governor,,,Robert D. Butler,154.0,6.0,17.0,381.0
Rockwall,PRECINCT 2C,Lieutenant Governor,,,Chandrakantha Courtney,9.0,7.0,31.0,2.0
Rockwall,PRECINCT 3,Lieutenant Governor,,,Dan Patrick,18.0,20.0,11.0,22.0
Rockwall,PRECINCT 3,Lieutenant Governor,,,Leticia Van de Putte,14.0,85.0,26.0,13.0
Rockwall,PRECINCT 3,Lieutenant Governor,,,Robert D. Butler,19.0,11.0,20.0,89.0
Rockwall,PRECINCT 3,Lieutenant Governor,,,Chandrakantha Courtney,1.0,1.0,1.0,0.0
Rockwall,PRECINCT 3A,Lieutenant Governor,,,Dan Patrick,37.0,45.0,39.0,87.0
Rockwall,PRECINCT 3A,Lieutenant Governor,,,Leticia Van de Putte,13.0,221.0,19.0,45.0
Rockwall,PRECINCT 3A,Lieutenant Governor,,,Robert D. Butler,20.0,36.0,5.0,125.0
Rockwall,PRECINCT 3A,Lieutenant Governor,,,Chandrakantha Courtney,1.0,4.0,3.0,5.0
Rockwall,PRECINCT 3B,Lieutenant Governor,,,Dan Patrick,67.0,192.0,139.0,183.0
Rockwall,PRECINCT 3B,Lieutenant Governor,,,Leticia Van de Putte,15.0,596.0,46.0,121.0
Rockwall,PRECINCT 3B,Lieutenant Governor,,,Robert D. Butler,50.0,92.0,13.0,322.0
Rockwall,PRECINCT 3B,Lieutenant Governor,,,Chandrakantha Courtney,2.0,3.0,8.0,6.0
Rockwall,PRECINCT 3C,Lieutenant Governor,,,Dan Patrick,162.0,348.0,169.0,236.0
Rockwall,PRECINCT 3C,Lieutenant Governor,,,Leticia Van de Putte,52.0,967.0,28.0,48.0
Rockwall,PRECINCT 3C,Lieutenant Governor,,,Robert D. Butler,29.0,24.0,8.0,137.0
Rockwall,PRECINCT 3C,Lieutenant Governor,,,Chandrakantha Courtney,3.0,5.0,4.0,3.0
Rockwall,PRECINCT 3D,Lieutenant Governor,,,Dan Patrick,217.0,514.0,311.0,437.0
Rockwall,PRECINCT 3D,Lieutenant Governor,,,Leticia Van de Putte,66.0,1545.0,47.0,112.0
Rockwall,PRECINCT 3D,Lieutenant Governor,,,Robert D. Butler,51.0,65.0,21.0,296.0
Rockwall,PRECINCT 3D,Lieutenant Governor,,,Chandrakantha Courtney,1.0,6.0,17.0,11.0
Rockwall,PRECINCT 4,Lieutenant Governor,,,Dan Patrick,140.0,218.0,164.0,135.0
Rockwall,PRECINCT 4,Lieutenant Governor,,,Leticia Van de Putte,46.0,703.0,24.0,39.0
Rockwall,PRECINCT 4,Lieutenant Governor,,,Robert D. Butler,36.0,24.0,19.0,142.0
Rockwall,PRECINCT 4,Lieutenant Governor,,,Chandrakantha Courtney,6.0,4.0,9.0,5.0
Rockwall,PRECINCT 4A,Lieutenant Governor,,,Dan Patrick,168.0,379.0,498.0,262.0
Rockwall,PRECINCT 4A,Lieutenant Governor,,,Leticia Van de Putte,45.0,1352.0,39.0,128.0
Rockwall,PRECINCT 4A,Lieutenant Governor,,,Robert D. Butler,139.0,92.0,17.0,415.0
Rockwall,PRECINCT 4A,Lieutenant Governor,,,Chandrakantha Courtney,4.0,8.0,31.0,11.0
Rockwall,PRECINCT 4B,Lieutenant Governor,,,Dan Patrick,74.0,76.0,87.0,106.0
Rockwall,PRECINCT 4B,Lieutenant Governor,,,Leticia Van de Putte,12.0,355.0,24.0,12.0
Rockwall,PRECINCT 4B,Lieutenant Governor,,,Robert D. Butler,28.0,28.0,7.0,99.0
Rockwall,PRECINCT 4B,Lieutenant Governor,,,Chandrakantha Courtney,2.0,2.0,3.0,5.0
Rockwall,PRECINCT 4C,Lieutenant Governor,,,Dan Patrick,75.0,200.0,163.0,219.0
Rockwall,PRECINCT 4C,Lieutenant Governor,,,Leticia Van de Putte,23.0,680.0,21.0,56.0
Rockwall,PRECINCT 4C,Lieutenant Governor,,,Robert D. Butler,40.0,60.0,14.0,191.0
Rockwall,PRECINCT 4C,Lieutenant Governor,,,Chandrakantha Courtney,1.0,5.0,7.0,4.0
Rockwall,Totals:,Lieutenant Governor,,,Dan Patrick,2532.0,5009.0,3641.0,3735.0
Rockwall,Totals:,Lieutenant Governor,,,Leticia Van de Putte,818.0,15735.0,747.0,1499.0
Rockwall,Totals:,Lieutenant Governor,,,Robert D. Butler,931.0,1047.0,323.0,4547.0
Rockwall,Totals:,Lieutenant Governor,,,Chandrakantha Courtney,60.0,119.0,174.0,134.0
Rockwall,PRECINCT 1,Attorney General,,,Ken Paxton,227.0,551.0,221.0,427.0
Rockwall,PRECINCT 1,Attorney General,,,Sam Houston,70.0,1496.0,74.0,171.0
Rockwall,PRECINCT 1,Attorney General,,,Jamie Balagia,51.0,86.0,29.0,411.0
Rockwall,PRECINCT 1,Attorney General,,,Jamar Osborne,5.0,9.0,7.0,18.0
Rockwall,PRECINCT 1A,Attorney General,,,Ken Paxton,137.0,252.0,161.0,231.0
Rockwall,PRECINCT 1A,Attorney General,,,Sam Houston,55.0,836.0,51.0,111.0
Rockwall,PRECINCT 1A,Attorney General,,,Jamie Balagia,48.0,104.0,20.0,334.0
Rockwall,PRECINCT 1A,Attorney General,,,Jamar Osborne,2.0,4.0,5.0,6.0
Rockwall,PRECINCT 1B,Attorney General,,,Ken Paxton,194.0,415.0,297.0,351.0
Rockwall,PRECINCT 1B,Attorney General,,,Sam Houston,63.0,1320.0,35.0,104.0
Rockwall,PRECINCT 1B,Attorney General,,,Jamie Balagia,50.0,76.0,26.0,291.0
Rockwall,PRECINCT 1B,Attorney General,,,Jamar Osborne,3.0,9.0,10.0,6.0
Rockwall,PRECINCT 1C,Attorney General,,,Ken Paxton,174.0,354.0,212.0,345.0
Rockwall,PRECINCT 1C,Attorney General,,,Sam Houston,42.0,1127.0,29.0,68.0
Rockwall,PRECINCT 1C,Attorney General,,,Jamie Balagia,45.0,65.0,20.0,227.0
Rockwall,PRECINCT 1C,Attorney General,,,Jamar Osborne,2.0,3.0,4.0,10.0
Rockwall,PRECINCT 2,Attorney General,,,Ken Paxton,257.0,475.0,153.0,284.0
Rockwall,PRECINCT 2,Attorney General,,,Sam Houston,123.0,1292.0,89.0,118.0
Rockwall,PRECINCT 2,Attorney General,,,Jamie Balagia,44.0,82.0,39.0,372.0
Rockwall,PRECINCT 2,Attorney General,,,Jamar Osborne,7.0,9.0,2.0,12.0
Rockwall,PRECINCT 2A,Attorney General,,,Ken Paxton,226.0,412.0,210.0,276.0
Rockwall,PRECINCT 2A,Attorney General,,,Sam Houston,102.0,1226.0,66.0,113.0
Rockwall,PRECINCT 2A,Attorney General,,,Jamie Balagia,67.0,91.0,30.0,367.0
Rockwall,PRECINCT 2A,Attorney General,,,Jamar Osborne,2.0,11.0,13.0,14.0
Rockwall,PRECINCT 2B,Attorney General,,,Ken Paxton,58.0,144.0,121.0,157.0
Rockwall,PRECINCT 2B,Attorney General,,,Sam Houston,25.0,505.0,22.0,83.0
Rockwall,PRECINCT 2B,Attorney General,,,Jamie Balagia,36.0,52.0,13.0,206.0
Rockwall,PRECINCT 2B,Attorney General,,,Jamar Osborne,0.0,5.0,4.0,9.0
Rockwall,PRECINCT 2C,Attorney General,,,Ken Paxton,322.0,480.0,725.0,27.0
Rockwall,PRECINCT 2C,Attorney General,,,Sam Houston,55.0,1609.0,87.0,103.0
Rockwall,PRECINCT 2C,Attorney General,,,Jamie Balagia,144.0,5.0,18.0,357.0
Rockwall,PRECINCT 2C,Attorney General,,,Jamar Osborne,5.0,10.0,25.0,1.0
Rockwall,PRECINCT 3,Attorney General,,,Ken Paxton,16.0,20.0,12.0,21.0
Rockwall,PRECINCT 3,Attorney General,,,Sam Houston,14.0,83.0,26.0,14.0
Rockwall,PRECINCT 3,Attorney General,,,Jamie Balagia,19.0,11.0,20.0,90.0
Rockwall,PRECINCT 3,Attorney General,,,Jamar Osborne,2.0,0.0,0.0,0.0
Rockwall,PRECINCT 3A,Attorney General,,,Ken Paxton,37.0,45.0,39.0,86.0
Rockwall,PRECINCT 3A,Attorney General,,,Sam Houston,15.0,222.0,18.0,46.0
Rockwall,PRECINCT 3A,Attorney General,,,Jamie Balagia,22.0,36.0,2.0,124.0
Rockwall,PRECINCT 3A,Attorney General,,,Jamar Osborne,2.0,3.0,2.0,5.0
Rockwall,PRECINCT 3B,Attorney General,,,Ken Paxton,65.0,198.0,139.0,190.0
Rockwall,PRECINCT 3B,Attorney General,,,Sam Houston,15.0,607.0,46.0,119.0
Rockwall,PRECINCT 3B,Attorney General,,,Jamie Balagia,53.0,87.0,13.0,318.0
Rockwall,PRECINCT 3B,Attorney General,,,Jamar Osborne,4.0,1.0,4.0,6.0
Rockwall,PRECINCT 3C,Attorney General,,,Ken Paxton,164.0,356.0,163.0,236.0
Rockwall,PRECINCT 3C,Attorney General,,,Sam Houston,53.0,972.0,24.0,41.0
Rockwall,PRECINCT 3C,Attorney General,,,Jamie Balagia,36.0,22.0,7.0,130.0
Rockwall,PRECINCT 3C,Attorney General,,,Jamar Osborne,3.0,5.0,2.0,5.0
Rockwall,PRECINCT 3D,Attorney General,,,Ken Paxton,215.0,524.0,317.0,440.0
Rockwall,PRECINCT 3D,Attorney General,,,Sam Houston,68.0,1564.0,40.0,105.0
Rockwall,PRECINCT 3D,Attorney General,,,Jamie Balagia,55.0,67.0,20.0,287.0
Rockwall,PRECINCT 3D,Attorney General,,,Jamar Osborne,4.0,4.0,5.0,7.0
Rockwall,PRECINCT 4,Attorney General,,,Ken Paxton,149.0,217.0,177.0,136.0
Rockwall,PRECINCT 4,Attorney General,,,Sam Houston,48.0,727.0,23.0,37.0
Rockwall,PRECINCT 4,Attorney General,,,Jamie Balagia,32.0,23.0,19.0,134.0
Rockwall,PRECINCT 4,Attorney General,,,Jamar Osborne,3.0,5.0,3.0,5.0
Rockwall,PRECINCT 4A,Attorney General,,,Ken Paxton,168.0,383.0,506.0,265.0
Rockwall,PRECINCT 4A,Attorney General,,,Sam Houston,45.0,1367.0,40.0,127.0
Rockwall,PRECINCT 4A,Attorney General,,,Jamie Balagia,134.0,94.0,17.0,412.0
Rockwall,PRECINCT 4A,Attorney General,,,Jamar Osborne,0.0,6.0,25.0,7.0
Rockwall,PRECINCT 4B,Attorney General,,,Ken Paxton,75.0,77.0,87.0,104.0
Rockwall,PRECINCT 4B,Attorney General,,,Sam Houston,13.0,356.0,22.0,11.0
Rockwall,PRECINCT 4B,Attorney General,,,Jamie Balagia,29.0,28.0,8.0,98.0
Rockwall,PRECINCT 4B,Attorney General,,,Jamar Osborne,2.0,2.0,2.0,6.0
Rockwall,PRECINCT 4C,Attorney General,,,Ken Paxton,72.0,202.0,166.0,215.0
Rockwall,PRECINCT 4C,Attorney General,,,Sam Houston,21.0,676.0,23.0,56.0
Rockwall,PRECINCT 4C,Attorney General,,,Jamie Balagia,37.0,61.0,14.0,191.0
Rockwall,PRECINCT 4C,Attorney General,,,Jamar Osborne,1.0,3.0,6.0,6.0
Rockwall,Totals:,Attorney General,,,Ken Paxton,2556.0,5105.0,3706.0,3791.0
Rockwall,Totals:,Attorney General,,,Sam Houston,827.0,15985.0,715.0,1427.0
Rockwall,Totals:,Attorney General,,,Jamie Balagia,902.0,990.0,315.0,4349.0
Rockwall,Totals:,Attorney General,,,Jamar Osborne,47.0,89.0,119.0,123.0
Rockwall,PRECINCT 1,Comptroller of Public Accounts,,,Glenn Hegar,233.0,551.0,212.0,422.0
Rockwall,PRECINCT 1,Comptroller of Public Accounts,,,Mike Collier,70.0,1488.0,68.0,157.0
Rockwall,PRECINCT 1,Comptroller of Public Accounts,,,Ben Sanders,47.0,81.0,27.0,380.0
Rockwall,PRECINCT 1,Comptroller of Public Accounts,,,Deb Shafto,3.0,18.0,12.0,23.0
Rockwall,PRECINCT 1A,Comptroller of Public Accounts,,,Glenn Hegar,134.0,254.0,160.0,226.0
Rockwall,PRECINCT 1A,Comptroller of Public Accounts,,,Mike Collier,55.0,829.0,49.0,105.0
Rockwall,PRECINCT 1A,Comptroller of Public Accounts,,,Ben Sanders,47.0,92.0,20.0,313.0
Rockwall,PRECINCT 1A,Comptroller of Public Accounts,,,Deb Shafto,3.0,6.0,4.0,17.0
Rockwall,PRECINCT 1B,Comptroller of Public Accounts,,,Glenn Hegar,189.0,407.0,295.0,350.0
Rockwall,PRECINCT 1B,Comptroller of Public Accounts,,,Mike Collier,62.0,1303.0,32.0,96.0
Rockwall,PRECINCT 1B,Comptroller of Public Accounts,,,Ben Sanders,41.0,70.0,28.0,267.0
Rockwall,PRECINCT 1B,Comptroller of Public Accounts,,,Deb Shafto,7.0,15.0,13.0,8.0
Rockwall,PRECINCT 1C,Comptroller of Public Accounts,,,Glenn Hegar,172.0,350.0,210.0,342.0
Rockwall,PRECINCT 1C,Comptroller of Public Accounts,,,Mike Collier,41.0,1115.0,26.0,68.0
Rockwall,PRECINCT 1C,Comptroller of Public Accounts,,,Ben Sanders,39.0,58.0,18.0,209.0
Rockwall,PRECINCT 1C,Comptroller of Public Accounts,,,Deb Shafto,2.0,8.0,6.0,15.0
Rockwall,PRECINCT 2,Comptroller of Public Accounts,,,Glenn Hegar,247.0,466.0,144.0,281.0
Rockwall,PRECINCT 2,Comptroller of Public Accounts,,,Mike Collier,120.0,1258.0,93.0,117.0
Rockwall,PRECINCT 2,Comptroller of Public Accounts,,,Ben Sanders,44.0,80.0,42.0,376.0
Rockwall,PRECINCT 2,Comptroller of Public Accounts,,,Deb Shafto,8.0,10.0,7.0,13.0
Rockwall,PRECINCT 2A,Comptroller of Public Accounts,,,Glenn Hegar,218.0,403.0,196.0,272.0
Rockwall,PRECINCT 2A,Comptroller of Public Accounts,,,Mike Collier,104.0,1193.0,66.0,114.0
Rockwall,PRECINCT 2A,Comptroller of Public Accounts,,,Ben Sanders,70.0,95.0,29.0,374.0
Rockwall,PRECINCT 2A,Comptroller of Public Accounts,,,Deb Shafto,3.0,12.0,19.0,11.0
Rockwall,PRECINCT 2B,Comptroller of Public Accounts,,,Glenn Hegar,58.0,146.0,115.0,158.0
Rockwall,PRECINCT 2B,Comptroller of Public Accounts,,,Mike Collier,25.0,502.0,21.0,81.0
Rockwall,PRECINCT 2B,Comptroller of Public Accounts,,,Ben Sanders,38.0,52.0,13.0,205.0
Rockwall,PRECINCT 2B,Comptroller of Public Accounts,,,Deb Shafto,1.0,6.0,4.0,7.0
Rockwall,PRECINCT 2C,Comptroller of Public Accounts,,,Glenn Hegar,322.0,463.0,717.0,28.0
Rockwall,PRECINCT 2C,Comptroller of Public Accounts,,,Mike Collier,53.0,1583.0,79.0,104.0
Rockwall,PRECINCT 2C,Comptroller of Public Accounts,,,Ben Sanders,128.0,5.0,18.0,334.0
Rockwall,PRECINCT 2C,Comptroller of Public Accounts,,,Deb Shafto,6.0,18.0,29.0,1.0
Rockwall,PRECINCT 3,Comptroller of Public Accounts,,,Glenn Hegar,16.0,19.0,11.0,21.0
Rockwall,PRECINCT 3,Comptroller of Public Accounts,,,Mike Collier,14.0,81.0,26.0,14.0
Rockwall,PRECINCT 3,Comptroller of Public Accounts,,,Ben Sanders,17.0,10.0,20.0,87.0
Rockwall,PRECINCT 3,Comptroller of Public Accounts,,,Deb Shafto,2.0,1.0,2.0,1.0
Rockwall,PRECINCT 3A,Comptroller of Public Accounts,,,Glenn Hegar,35.0,41.0,39.0,87.0
Rockwall,PRECINCT 3A,Comptroller of Public Accounts,,,Mike Collier,15.0,217.0,18.0,47.0
Rockwall,PRECINCT 3A,Comptroller of Public Accounts,,,Ben Sanders,19.0,36.0,2.0,122.0
Rockwall,PRECINCT 3A,Comptroller of Public Accounts,,,Deb Shafto,3.0,5.0,2.0,3.0
Rockwall,PRECINCT 3B,Comptroller of Public Accounts,,,Glenn Hegar,68.0,194.0,140.0,182.0
Rockwall,PRECINCT 3B,Comptroller of Public Accounts,,,Mike Collier,17.0,601.0,45.0,117.0
Rockwall,PRECINCT 3B,Comptroller of Public Accounts,,,Ben Sanders,45.0,88.0,11.0,306.0
Rockwall,PRECINCT 3B,Comptroller of Public Accounts,,,Deb Shafto,1.0,3.0,5.0,9.0
Rockwall,PRECINCT 3C,Comptroller of Public Accounts,,,Glenn Hegar,159.0,355.0,159.0,232.0
Rockwall,PRECINCT 3C,Comptroller of Public Accounts,,,Mike Collier,52.0,957.0,20.0,39.0
Rockwall,PRECINCT 3C,Comptroller of Public Accounts,,,Ben Sanders,31.0,23.0,8.0,121.0
Rockwall,PRECINCT 3C,Comptroller of Public Accounts,,,Deb Shafto,3.0,3.0,3.0,5.0
Rockwall,PRECINCT 3D,Comptroller of Public Accounts,,,Glenn Hegar,204.0,507.0,315.0,435.0
Rockwall,PRECINCT 3D,Comptroller of Public Accounts,,,Mike Collier,66.0,1527.0,43.0,104.0
Rockwall,PRECINCT 3D,Comptroller of Public Accounts,,,Ben Sanders,57.0,66.0,21.0,291.0
Rockwall,PRECINCT 3D,Comptroller of Public Accounts,,,Deb Shafto,4.0,15.0,5.0,11.0
Rockwall,PRECINCT 4,Comptroller of Public Accounts,,,Glenn Hegar,143.0,207.0,164.0,137.0
Rockwall,PRECINCT 4,Comptroller of Public Accounts,,,Mike Collier,47.0,698.0,26.0,36.0
Rockwall,PRECINCT 4,Comptroller of Public Accounts,,,Ben Sanders,36.0,18.0,18.0,134.0
Rockwall,PRECINCT 4,Comptroller of Public Accounts,,,Deb Shafto,1.0,8.0,5.0,7.0
Rockwall,PRECINCT 4A,Comptroller of Public Accounts,,,Glenn Hegar,166.0,375.0,500.0,265.0
Rockwall,PRECINCT 4A,Comptroller of Public Accounts,,,Mike Collier,46.0,1352.0,39.0,124.0
Rockwall,PRECINCT 4A,Comptroller of Public Accounts,,,Ben Sanders,124.0,79.0,14.0,380.0
Rockwall,PRECINCT 4A,Comptroller of Public Accounts,,,Deb Shafto,2.0,8.0,31.0,9.0
Rockwall,PRECINCT 4B,Comptroller of Public Accounts,,,Glenn Hegar,69.0,78.0,85.0,96.0
Rockwall,PRECINCT 4B,Comptroller of Public Accounts,,,Mike Collier,13.0,341.0,24.0,11.0
Rockwall,PRECINCT 4B,Comptroller of Public Accounts,,,Ben Sanders,26.0,31.0,6.0,98.0
Rockwall,PRECINCT 4B,Comptroller of Public Accounts,,,Deb Shafto,2.0,1.0,4.0,8.0
Rockwall,PRECINCT 4C,Comptroller of Public Accounts,,,Glenn Hegar,71.0,193.0,159.0,208.0
Rockwall,PRECINCT 4C,Comptroller of Public Accounts,,,Mike Collier,21.0,652.0,23.0,58.0
Rockwall,PRECINCT 4C,Comptroller of Public Accounts,,,Ben Sanders,42.0,59.0,14.0,196.0
Rockwall,PRECINCT 4C,Comptroller of Public Accounts,,,Deb Shafto,1.0,7.0,6.0,11.0
Rockwall,Totals:,Comptroller of Public Accounts,,,Glenn Hegar,2504.0,5009.0,3621.0,3742.0
Rockwall,Totals:,Comptroller of Public Accounts,,,Mike Collier,821.0,15697.0,698.0,1392.0
Rockwall,Totals:,Comptroller of Public Accounts,,,Ben Sanders,851.0,943.0,309.0,4193.0
Rockwall,Totals:,Comptroller of Public Accounts,,,Deb Shafto,52.0,144.0,157.0,159.0
Rockwall,PRECINCT 1,Commissioner of the General Land Office,,,George P. Bush,244.0,574.0,227.0,433.0
Rockwall,PRECINCT 1,Commissioner of the General Land Office,,,John Cook,72.0,1550.0,63.0,139.0
Rockwall,PRECINCT 1,Commissioner of the General Land Office,,,Justin Knight,39.0,77.0,25.0,343.0
Rockwall,PRECINCT 1,Commissioner of the General Land Office,,,Valerie Alessi,2.0,17.0,9.0,20.0
Rockwall,PRECINCT 1A,Commissioner of the General Land Office,,,George P. Bush,142.0,256.0,163.0,243.0
Rockwall,PRECINCT 1A,Commissioner of the General Land Office,,,John Cook,58.0,862.0,44.0,106.0
Rockwall,PRECINCT 1A,Commissioner of the General Land Office,,,Justin Knight,42.0,86.0,18.0,296.0
Rockwall,PRECINCT 1A,Commissioner of the General Land Office,,,Valerie Alessi,0.0,5.0,7.0,10.0
Rockwall,PRECINCT 1B,Commissioner of the General Land Office,,,George P. Bush,193.0,432.0,299.0,358.0
Rockwall,PRECINCT 1B,Commissioner of the General Land Office,,,John Cook,64.0,1346.0,32.0,79.0
Rockwall,PRECINCT 1B,Commissioner of the General Land Office,,,Justin Knight,45.0,67.0,25.0,248.0
Rockwall,PRECINCT 1B,Commissioner of the General Land Office,,,Valerie Alessi,8.0,15.0,9.0,8.0
Rockwall,PRECINCT 1C,Commissioner of the General Land Office,,,George P. Bush,181.0,356.0,214.0,353.0
Rockwall,PRECINCT 1C,Commissioner of the General Land Office,,,John Cook,44.0,1148.0,22.0,63.0
Rockwall,PRECINCT 1C,Commissioner of the General Land Office,,,Justin Knight,34.0,57.0,17.0,193.0
Rockwall,PRECINCT 1C,Commissioner of the General Land Office,,,Valerie Alessi,3.0,6.0,8.0,9.0
Rockwall,PRECINCT 2,Commissioner of the General Land Office,,,George P. Bush,261.0,498.0,158.0,290.0
