county,precinct,office,district,party,candidate,votes,early_votes,election_day,absentee
Wise,1,COMMISSIONER OF AGRICULTURE,,REP,J. ALLEN CARNES,74,61,13,0
Wise,1,COMMISSIONER OF AGRICULTURE,,REP,Over Votes,0,0,0,0
Wise,1,COMMISSIONER OF AGRICULTURE,,REP,Under Votes,70,45,25,0
Wise,1,COMMISSIONER OF AGRICULTURE,,REP,TOMMY MERRITT,70,53,17,0
Wise,1,COMMISSIONER OF AGRICULTURE,,REP,SID MILLER,99,55,44,0
Wise,1,COMMISSIONER OF AGRICULTURE,,REP,ERIC OPIELA,84,48,36,0
Wise,1,COMMISSIONER OF AGRICULTURE,,REP,JOE COTTEN,44,29,15,0
Wise,1,RAILROAD COMMISSIONER,,REP,WAYNE CHRISTIAN,182,119,63,0
Wise,1,RAILROAD COMMISSIONER,,REP,Over Votes,0,0,0,0
Wise,1,RAILROAD COMMISSIONER,,REP,Under Votes,78,53,25,0
Wise,1,RAILROAD COMMISSIONER,,REP,RYAN SITTON,93,66,27,0
Wise,1,RAILROAD COMMISSIONER,,REP,MALACHI BOYULS,19,13,6,0
Wise,1,RAILROAD COMMISSIONER,,REP,BECKY BERGER,69,40,29,0
Wise,1,"CHIEF JUSTICE, SUPREME COURT",,REP,NATHAN HECHT,230,154,76,0
Wise,1,"CHIEF JUSTICE, SUPREME COURT",,REP,Over Votes,0,0,0,0
Wise,1,"CHIEF JUSTICE, SUPREME COURT",,REP,Under Votes,83,56,27,0
Wise,1,"CHIEF JUSTICE, SUPREME COURT",,REP,ROBERT TALTON,128,81,47,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,REP,JEFF BROWN,253,159,94,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,REP,Over Votes,0,0,0,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,REP,Under Votes,85,55,30,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 6, UNEXPIRED TERM",,REP,JOE POOL,103,77,26,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 7",,REP,JEFF BOYD,338,223,115,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 7",,REP,Over Votes,0,0,0,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 7",,REP,Under Votes,103,68,35,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 8",,REP,SHARON MCCALLY,143,93,50,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 8",,REP,Over Votes,0,0,0,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 8",,REP,Under Votes,86,57,29,0
Wise,1,"JUSTICE, SUPREME COURT, PLACE 8",,REP,PHIL JOHNSON,212,141,71,0
Wise,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,BERT RICHARDSON,227,150,77,0
Wise,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,Over Votes,0,0,0,0
Wise,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,Under Votes,103,66,37,0
Wise,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",,REP,BARBARA WALTHER,111,75,36,0
Wise,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,JANI JO WOOD,72,51,21,0
Wise,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,Over Votes,0,0,0,0
Wise,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,Under Votes,105,67,38,0
Wise,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,RICHARD DEAN DAVIS,124,90,34,0
Wise,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",,REP,KEVIN PATRICK YEARY,140,83,57,0
Wise,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,"W.C. ""BUD"" KIRKENDALL",192,127,65,0
Wise,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,Over Votes,0,0,0,0
Wise,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,Under Votes,101,64,37,0
Wise,1,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",,REP,DAVID NEWELL,148,100,48,0
Wise,1,"STATE SENATOR, DISTRICT 30",,REP,CRAIG ESTES,365,241,124,0
Wise,1,"STATE SENATOR, DISTRICT 30",,REP,Over Votes,0,0,0,0
