county,precinct,office,district,candidate,party,early_voting,election day,votes
Archer,5 ACISD,Attorney General,,Sam Houston,,9,3,12
Archer,5 ACISD,Attorney General,,Jamie Balagia,,1,0,1
Archer,5 ACISD,Attorney General,,Jamar Osborne,,1,0,1
Archer,5 ACISD,Comptroller of Public Accounts,,Glenn Hegar,,35,35,70
Archer,5 ACISD,Comptroller of Public Accounts,,Mike Collier,,8,3,11
Archer,5 ACISD,Comptroller of Public Accounts,,Ben Sanders,,2,0,2
Archer,5 ACISD,Comptroller of Public Accounts,,Deb Shafto,,0,0,0
Archer,5 ACISD,Ballots Cast,,,,,,92
Archer,5 ACISD,Commissioner of the General Land Office,,,,36,37,73
Archer,5 ACISD,Commissioner of the General Land Office,,,,5,2,7
Archer,5 ACISD,Commissioner of the General Land Office,,,,2,0,2
Archer,5 ACISD,Commissioner of the General Land Office,,,,1,0,1
Archer,5 ACISD,Commissioner of Agriculture,,Sid Miller,,32,34,66
Archer,5 ACISD,Commissioner of Agriculture,,Jim Hogan,,10,5,15
Archer,5 ACISD,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,0,0
Archer,5 ACISD,Commissioner of Agriculture,,Kenneth Kendrick,,1,0,1
Archer,5 ACISD,Railroad Commissioner,,Ryan Sitton,,34,37,71
Archer,5 ACISD,Railroad Commissioner,,Steve Brown,,6,2,8
Archer,5 ACISD,Railroad Commissioner,,Mark A. Miller,,2,0,2
Archer,5 ACISD,Railroad Commissioner,,Martina Salinas,,1,0,1
Archer,5 ACISD,Ballots Cast,,,,,,92
Archer,5 ACISD,State Senate,30,Craig Estes,,34,35,69
Archer,5 ACISD,State Senate,30,Cory Lane,,11,3,14
Archer,5 ACISD,State Representative,69,James Frank,,41,36,77
Archer,2 ACISD,Ballots Cast,,,,,,48
Archer,2 ACISD,Straight Party,,,REP,1,4,5
Archer,2 ACISD,Straight Party,,,DEM,0,1,1
Archer,2 ACISD,Straight Party,,,LIB,0,0,0
Archer,2 ACISD,Straight Party,,,GRN,0,0,0
Archer,2 ACISD,U.S. Senate,,John Cornyn,,15,22,37
Archer,2 ACISD,U.S. Senate,,David M. Alameel,,2,3,5
Archer,2 ACISD,U.S. Senate,,Rebecca Paddock,,0,0,0
Archer,2 ACISD,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Archer,2 ACISD,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,2 ACISD,U.S. House,13,Mac Thornberry,,17,23,40
Archer,2 ACISD,U.S. House,13,Mike Minter,,2,3,5
Archer,2 ACISD,U.S. House,13,Emily Pivoda,,0,0,0
Archer,2 ACISD,U.S. House,13,Don Cook,,0,0,0
Archer,2 ACISD,Governor,,Greg Abbott,,17,23,40
Archer,2 ACISD,Governor,,Wendy R. Davis,,3,3,6
Archer,2 ACISD,Governor,,Kathie Glass,,0,0,0
Archer,2 ACISD,Governor,,Brandon Parmer,,0,0,0
Archer,2 ACISD,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,2 ACISD,Lieutenant Governor,,Dan Patrick,,16,23,39
Archer,2 ACISD,Lieutenant Governor,,Leticia Van de Putte,,3,3,6
Archer,2 ACISD,Lieutenant Governor,,Robert D. Butler,,0,0,0
Archer,2 ACISD,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,2 ACISD,Attorney General,,Ken Paxton,,16,23,39
Archer,2 ACISD,Attorney General,,Sam Houston,,3,3,6
Archer,2 ACISD,Attorney General,,Jamie Balagia,,0,0,0
Archer,2 ACISD,Attorney General,,Jamar Osborne,,0,0,0
Archer,2 ACISD,Comptroller of Public Accounts,,Glenn Hegar,,16,23,39
Archer,2 ACISD,Comptroller of Public Accounts,,Mike Collier,,3,3,6
Archer,2 ACISD,Comptroller of Public Accounts,,Ben Sanders,,0,0,0
Archer,2 ACISD,Comptroller of Public Accounts,,Deb Shafto,,0,0,0
Archer,2 ACISD,Ballots Cast,,,,,,48
Archer,2 ACISD,Commissioner of the General Land Office,,George P. Bush,,14,23,37
Archer,2 ACISD,Commissioner of the General Land Office,,John Cook,,3,2,5
Archer,2 ACISD,Commissioner of the General Land Office,,Justin Knight,,2,0,2
Archer,2 ACISD,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0
Archer,2 ACISD,Commissioner of Agriculture,,Sid Miller,,16,22,38
Archer,2 ACISD,Commissioner of Agriculture,,Jim Hogan,,3,3,6
Archer,2 ACISD,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,0,0
Archer,2 ACISD,Commissioner of Agriculture,,Kenneth Kendrick,,0,0,0
Archer,2 ACISD,Railroad Commissioner,,Ryan Sitton,,16,23,39
Archer,2 ACISD,Railroad Commissioner,,Steve Brown,,3,3,6
Archer,2 ACISD,Railroad Commissioner,,Mark A. Miller,,0,0,0
Archer,2 ACISD,Railroad Commissioner,,Martina Salinas,,0,0,0
Archer,2 ACISD,Ballots Cast,,,,,,48
Archer,2 ACISD,State Senate,30,Craig Estes,,16,21,37
Archer,2 ACISD,State Senate,30,Cory Lane,,3,4,7
Archer,2 ACISD,State Representative,69,James Frank,,17,23,40
Archer,3 ACISD,Ballots Cast,,,,,,51
Archer,3 ACISD,Straight Party,,,REP,2,10,12
Archer,3 ACISD,Straight Party,,,DEM,1,1,2
Archer,3 ACISD,Straight Party,,,LIB,0,0,0
Archer,3 ACISD,Straight Party,,,GRN,0,0,0
Archer,3 ACISD,U.S. Senate,,John Cornyn,,10,29,39
Archer,3 ACISD,U.S. Senate,,David M. Alameel,,4,5,9
Archer,3 ACISD,U.S. Senate,,Rebecca Paddock,,0,0,0
Archer,3 ACISD,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Archer,3 ACISD,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,3 ACISD,U.S. House,13,Mac Thornberry,,13,29,42
Archer,3 ACISD,U.S. House,13,Mike Minter,,2,5,7
Archer,3 ACISD,U.S. House,13,Emily Pivoda,,0,0,0
Archer,3 ACISD,U.S. House,13,Don Cook,,1,0,1
Archer,3 ACISD,Governor,,Greg Abbott,,13,28,41
Archer,3 ACISD,Governor,,Wendy R. Davis,,3,6,9
Archer,3 ACISD,Governor,,Kathie Glass,,0,0,0
Archer,3 ACISD,Governor,,Brandon Parmer,,0,0,0
Archer,3 ACISD,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,3 ACISD,Lieutenant Governor,,Dan Patrick,,12,28,40
Archer,3 ACISD,Lieutenant Governor,,Leticia Van de Putte,,3,5,8
Archer,3 ACISD,Lieutenant Governor,,Robert D. Butler,,1,1,2
Archer,3 ACISD,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,3 ACISD,Attorney General,,Ken Paxton,,9,29,38
Archer,3 ACISD,Attorney General,,Sam Houston,,4,5,9
Archer,3 ACISD,Attorney General,,Jamie Balagia,,0,0,0
Archer,3 ACISD,Attorney General,,Jamar Osborne,,0,0,0
Archer,3 ACISD,Comptroller of Public Accounts,,Glenn Hegar,,10,27,37
Archer,3 ACISD,Comptroller of Public Accounts,,Mike Collier,,4,4,8
Archer,3 ACISD,Comptroller of Public Accounts,,Ben Sanders,,0,2,2
Archer,3 ACISD,Comptroller of Public Accounts,,Deb Shafto,,0,1,1
Archer,3 ACISD,Ballots Cast,,,,,,51
Archer,3 ACISD,Commissioner of the General Land Office,,George P. Bush,,12,28,40
Archer,3 ACISD,Commissioner of the General Land Office,,John Cook,,3,5,8
Archer,3 ACISD,Commissioner of the General Land Office,,Justin Knight,,0,1,1
Archer,3 ACISD,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0
Archer,3 ACISD,Commissioner of Agriculture,,Sid Miller,,10,28,38
Archer,3 ACISD,Commissioner of Agriculture,,Jim Hogan,,3,5,8
Archer,3 ACISD,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,1,1
Archer,3 ACISD,Commissioner of Agriculture,,Kenneth Kendrick,,1,0,1
Archer,3 ACISD,Railroad Commissioner,,Ryan Sitton,,8,29,37
Archer,3 ACISD,Railroad Commissioner,,Steve Brown,,4,5,9
Archer,3 ACISD,Railroad Commissioner,,Mark A. Miller,,0,0,0
Archer,3 ACISD,Railroad Commissioner,,Martina Salinas,,0,0,0
Archer,3 ACISD,Ballots Cast,,,,,,51
Archer,3 ACISD,State Senate,30,Craig Estes,,14,30,44
Archer,3 ACISD,State Senate,30,Cory Lane,,1,2,3
Archer,3 ACISD,State Representative,69,James Frank,,12,31,43
Archer,4 ACISD,Ballots Cast,,,,,,32
Archer,4 ACISD,Straight Party,,,REP,1,4,5
Archer,4 ACISD,Straight Party,,,DEM,0,1,1
Archer,4 ACISD,Straight Party,,,LIB,0,0,0
Archer,4 ACISD,Straight Party,,,GRN,0,0,0
Archer,4 ACISD,U.S. Senate,,John Cornyn,,13,16,29
Archer,4 ACISD,U.S. Senate,,David M. Alameel,,0,2,2
Archer,4 ACISD,U.S. Senate,,Rebecca Paddock,,0,0,0
Archer,4 ACISD,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Archer,4 ACISD,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,4 ACISD,U.S. House,13,Mac Thornberry,,13,16,29
Archer,4 ACISD,U.S. House,13,Mike Minter,,0,2,2
Archer,4 ACISD,U.S. House,13,Emily Pivoda,,0,0,0
Archer,4 ACISD,U.S. House,13,Don Cook,,0,1,1
Archer,4 ACISD,Governor,,Greg Abbott,,13,18,31
Archer,4 ACISD,Governor,,Wendy R. Davis,,0,1,1
Archer,4 ACISD,Governor,,Kathie Glass,,0,0,0
Archer,4 ACISD,Governor,,Brandon Parmer,,0,0,0
Archer,4 ACISD,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,4 ACISD,Lieutenant Governor,,Dan Patrick,,11,15,26
Archer,4 ACISD,Lieutenant Governor,,Leticia Van de Putte,,2,2,4
Archer,4 ACISD,Lieutenant Governor,,Robert D. Butler,,0,1,1
Archer,4 ACISD,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,4 ACISD,Attorney General,,Ken Paxton,,13,16,29
Archer,4 ACISD,Attorney General,,Sam Houston,,0,2,2
Archer,4 ACISD,Attorney General,,Jamie Balagia,,0,0,0
Archer,4 ACISD,Attorney General,,Jamar Osborne,,0,0,0
Archer,4 ACISD,Comptroller of Public Accounts,,Glenn Hegar,,13,14,27
Archer,4 ACISD,Comptroller of Public Accounts,,Mike Collier,,0,3,3
Archer,4 ACISD,Comptroller of Public Accounts,,Ben Sanders,,0,0,0
Archer,4 ACISD,Comptroller of Public Accounts,,Deb Shafto,,0,0,0
Archer,4 ACISD,Ballots Cast,,,,,,32
Archer,4 ACISD,Commissioner of the General Land Office,,George P. Bush,,13,15,28
Archer,4 ACISD,Commissioner of the General Land Office,,John Cook,,0,3,3
Archer,4 ACISD,Commissioner of the General Land Office,,Justin Knight,,0,0,0
Archer,4 ACISD,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0
Archer,4 ACISD,Commissioner of Agriculture,,Sid Miller,,13,16,29
Archer,4 ACISD,Commissioner of Agriculture,,Jim Hogan,,0,2,2
Archer,4 ACISD,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,0,0
Archer,4 ACISD,Commissioner of Agriculture,,Kenneth Kendrick,,0,0,0
Archer,4 ACISD,Railroad Commissioner,,Ryan Sitton,,13,15,28
Archer,4 ACISD,Railroad Commissioner,,Steve Brown,,0,3,3
Archer,4 ACISD,Railroad Commissioner,,Mark A. Miller,,0,0,0
Archer,4 ACISD,Railroad Commissioner,,Martina Salinas,,0,0,0
Archer,4 ACISD,Ballots Cast,,,,,,32
Archer,4 ACISD,State Senate,30,Craig Estes,,10,17,27
Archer,4 ACISD,State Senate,30,Cory Lane,,0,2,2
Archer,4 ACISD,State Representative,69,James Frank,,13,18,31
Archer,6 ACISD,Ballots Cast,,,,,,578
Archer,6 ACISD,Straight Party,,,REP,49,38,87
Archer,6 ACISD,Straight Party,,,DEM,7,8,15
Archer,6 ACISD,Straight Party,,,LiB,1,1,2
Archer,6 ACISD,Straight Party,,,GRN,3,1,4
Archer,6 ACISD,U.S. Senate,,John Cornyn,,277,182,459
Archer,6 ACISD,U.S. Senate,,David M. Alameel,,28,23,51
Archer,6 ACISD,U.S. Senate,,Rebecca Paddock,,10,7,17
Archer,6 ACISD,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,5,5
Archer,6 ACISD,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,6 ACISD,U.S. House,13,Mac Thornberry,,301,195,496
Archer,6 ACISD,U.S. House,13,Mike Minter,,24,25,49
Archer,6 ACISD,U.S. House,13,Emily Pivoda,,9,6,15
Archer,6 ACISD,U.S. House,13,Don Cook,,1,0,1
Archer,6 ACISD,Governor,,Greg Abbott,,295,192,487
Archer,6 ACISD,Governor,,Wendy R. Davis,,34,30,64
Archer,6 ACISD,Governor,,Kathie Glass,,7,1,8
Archer,6 ACISD,Governor,,Brandon Parmer,,1,4,5
Archer,6 ACISD,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,6 ACISD,Lieutenant Governor,,Dan Patrick,,274,188,462
Archer,6 ACISD,Lieutenant Governor,,Leticia Van de Putte,,38,23,61
Archer,6 ACISD,Lieutenant Governor,,Robert D. Butler,,5,11,16
Archer,6 ACISD,Lieutenant Governor,,Chandrakantha Courtney,,2,3,5
Archer,6 ACISD,Attorney General,,Ken Paxton,,276,175,451
Archer,6 ACISD,Attorney General,,Sam Houston,,39,39,78
Archer,6 ACISD,Attorney General,,Jamie Balagia,,6,6,12
Archer,6 ACISD,Attorney General,,Jamar Osborne,,2,2,4
Archer,6 ACISD,Comptroller of Public Accounts,,Glenn Hegar,,264,172,436
Archer,6 ACISD,Comptroller of Public Accounts,,Mike Collier,,43,39,82
Archer,6 ACISD,Comptroller of Public Accounts,,Ben Sanders,,6,7,13
Archer,6 ACISD,Comptroller of Public Accounts,,Deb Shafto,,1,1,2
Archer,6 ACISD,Ballots Cast,,,,,,578
Archer,6 ACISD,Commissioner of the General Land Office,,George P. Bush,,283,179,462
Archer,6 ACISD,Commissioner of the General Land Office,,John Cook,,31,35,66
Archer,6 ACISD,Commissioner of the General Land Office,,Justin Knight,,6,3,9
Archer,6 ACISD,Commissioner of the General Land Office,,Valerie Alessi,,4,5,9
Archer,6 ACISD,Commissioner of Agriculture,,Sid Miller,,267,170,437
Archer,6 ACISD,Commissioner of Agriculture,,Jim Hogan,,40,40,80
Archer,6 ACISD,Commissioner of Agriculture,,David (Rocky) Palmquist,,7,7,14
Archer,6 ACISD,Commissioner of Agriculture,,Kenneth Kendrick,,2,3,5
Archer,6 ACISD,Railroad Commissioner,,Ryan Sitton,,259,172,431
Archer,6 ACISD,Railroad Commissioner,,Steve Brown,,41,29,70
Archer,6 ACISD,Railroad Commissioner,,Mark A. Miller,,13,14,27
Archer,6 ACISD,Railroad Commissioner,,Martina Salinas,,2,2,4
Archer,6 ACISD,Ballots Cast,,,,,,578
Archer,6 ACISD,State Senate,30,Craig Estes,,284,173,457
Archer,6 ACISD,State Senate,30,Cory Lane,,37,44,81
Archer,6 ACISD,State Representative,69,James Frank,,284,199,483
Archer,7 ACISD,Ballots Cast,,,,,,0
Archer,7 ACISD,Straight Party,,,REP,0,0,0
Archer,7 ACISD,Straight Party,,,DEM,0,0,0
Archer,7 ACISD,Straight Party,,,LIB,0,0,0
Archer,7 ACISD,Straight Party,,,GRN,0,0,0
Archer,7 ACISD,U.S. Senate,,John Cornyn,,0,0,0
Archer,7 ACISD,U.S. Senate,,David M. Alameel,,0,0,0
Archer,7 ACISD,U.S. Senate,,Rebecca Paddock,,0,0,0
Archer,7 ACISD,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Archer,7 ACISD,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,7 ACISD,U.S. House,13,Mac Thornberry,,0,0,0
Archer,7 ACISD,U.S. House,13,Mike Minter,,0,0,0
Archer,7 ACISD,U.S. House,13,Emily Pivoda,,0,0,0
Archer,7 ACISD,U.S. House,13,Don Cook,,0,0,0
Archer,7 ACISD,Governor,,Greg Abbott,,0,0,0
Archer,7 ACISD,Governor,,Wendy R. Davis,,0,0,0
Archer,7 ACISD,Governor,,Kathie Glass,,0,0,0
Archer,7 ACISD,Governor,,Brandon Parmer,,0,0,0
Archer,7 ACISD,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,7 ACISD,Lieutenant Governor,,Dan Patrick,,0,0,0
Archer,7 ACISD,Lieutenant Governor,,Leticia Van de Putte,,0,0,0
Archer,7 ACISD,Lieutenant Governor,,Robert D. Butler,,0,0,0
Archer,7 ACISD,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,7 ACISD,Attorney General,,Ken Paxton,,0,0,0
Archer,7 ACISD,Attorney General,,Sam Houston,,0,0,0
Archer,7 ACISD,Attorney General,,Jamie Balagia,,0,0,0
Archer,7 ACISD,Attorney General,,Jamar Osborne,,0,0,0
Archer,7 ACISD,Comptroller of Public Accounts,,Glenn Hegar,,0,0,0
Archer,7 ACISD,Comptroller of Public Accounts,,Mike Collier,,0,0,0
Archer,7 ACISD,Comptroller of Public Accounts,,Ben Sanders,,0,0,0
Archer,7 ACISD,Comptroller of Public Accounts,,Deb Shafto,,0,0,0
Archer,7 ACISD,Ballots Cast,,,,,,0
Archer,7 ACISD,Commissioner of the General Land Office,,George P. Bush,,0,0,0
Archer,7 ACISD,Commissioner of the General Land Office,,John Cook,,0,0,0
Archer,7 ACISD,Commissioner of the General Land Office,,Justin Knight,,0,0,0
Archer,7 ACISD,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0
Archer,7 ACISD,Commissioner of Agriculture,,Sid Miller,,0,0,0
Archer,7 ACISD,Commissioner of Agriculture,,Jim Hogan,,0,0,0
Archer,7 ACISD,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,0,0
Archer,7 ACISD,Commissioner of Agriculture,,Kenneth Kendrick,,0,0,0
Archer,7 ACISD,Railroad Commissioner,,Ryan Sitton,,0,0,0
Archer,7 ACISD,Railroad Commissioner,,Steve Brown,,0,0,0
Archer,7 ACISD,Railroad Commissioner,,Mark A. Miller,,0,0,0
Archer,7 ACISD,Railroad Commissioner,,Martina Salinas,,0,0,0
Archer,7 ACISD,Ballots Cast,,,,,,0
Archer,7 ACISD,State Senate,30,Craig Estes,,0,0,0
Archer,7 ACISD,State Senate,30,Cory Lane,,0,0,0
Archer,7 ACISD,State Representative,69,James Frank,,0,0,0
Archer,8 ACISD,Ballots Cast,,,,,,126
Archer,8 ACISD,Straight Party,,,REP,8,9,17
Archer,8 ACISD,Straight Party,,,DEM,0,1,1
Archer,8 ACISD,Straight Party,,,LIB,0,1,1
Archer,8 ACISD,Straight Party,,,GRN,0,0,0
Archer,8 ACISD,U.S. Senate,,John Cornyn,,46,54,100
Archer,8 ACISD,U.S. Senate,,David M. Alameel,,5,9,14
Archer,8 ACISD,U.S. Senate,,Rebecca Paddock,,1,5,6
Archer,8 ACISD,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Archer,8 ACISD,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,8 ACISD,U.S. House,13,Mac Thornberry,,44,60,104
Archer,8 ACISD,U.S. House,13,Mike Minter,,5,8,13
Archer,8 ACISD,U.S. House,13,Emily Pivoda,,3,2,5
Archer,8 ACISD,U.S. House,13,Don Cook,,0,0,0
Archer,8 ACISD,Governor,,Greg Abbott,,47,62,109
Archer,8 ACISD,Governor,,Wendy R. Davis,,6,9,15
Archer,8 ACISD,Governor,,Kathie Glass,,0,0,0
Archer,8 ACISD,Governor,,Brandon Parmer,,0,0,0
Archer,8 ACISD,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,8 ACISD,Lieutenant Governor,,Dan Patrick,,46,61,107
Archer,8 ACISD,Lieutenant Governor,,Leticia Van de Putte,,6,9,15
Archer,8 ACISD,Lieutenant Governor,,Robert D. Butler,,0,1,1
Archer,8 ACISD,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,8 ACISD,Attorney General,,Ken Paxton,,46,57,103
Archer,8 ACISD,Attorney General,,Sam Houston,,6,14,20
Archer,8 ACISD,Attorney General,,Jamie Balagia,,0,0,0
Archer,8 ACISD,Attorney General,,Jamar Osborne,,0,0,0
Archer,8 ACISD,Comptroller of Public Accounts,,Glenn Hegar,,45,53,98
Archer,8 ACISD,Comptroller of Public Accounts,,Mike Collier,,6,13,19
Archer,8 ACISD,Comptroller of Public Accounts,,Ben Sanders,,0,1,1
Archer,8 ACISD,Comptroller of Public Accounts,,Deb Shafto,,0,2,2
Archer,8 ACISD,Ballots Cast,,,,,,126
Archer,8 ACISD,Commissioner of the General Land Office,,George P. Bush,,44,58,102
Archer,8 ACISD,Commissioner of the General Land Office,,John Cook,,7,8,15
Archer,8 ACISD,Commissioner of the General Land Office,,Justin Knight,,0,3,3
Archer,8 ACISD,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0
Archer,8 ACISD,Commissioner of Agriculture,,Sid Miller,,45,55,100
Archer,8 ACISD,Commissioner of Agriculture,,Jim Hogan,,6,13,19
Archer,8 ACISD,Commissioner of Agriculture,,David (Rocky) Palmquist,,1,1,2
Archer,8 ACISD,Commissioner of Agriculture,,Kenneth Kendrick,,0,0,0
Archer,8 ACISD,Railroad Commissioner,,Ryan Sitton,,47,57,104
Archer,8 ACISD,Railroad Commissioner,,Steve Brown,,5,12,17
Archer,8 ACISD,Railroad Commissioner,,Mark A. Miller,,0,1,1
Archer,8 ACISD,Railroad Commissioner,,Martina Salinas,,0,1,1
Archer,8 ACISD,Ballots Cast,,,,,,126
Archer,8 ACISD,State Senate,30,Craig Estes,,42,63,105
Archer,8 ACISD,State Senate,30,Cory Lane,,7,7,14
Archer,8 ACISD,State Representative,69,James Frank,,48,61,109
Archer,9 ACISD,Ballots Cast,,,,,,26
Archer,9 ACISD,Straight Party,,,REP,3,3,6
Archer,9 ACISD,Straight Party,,,DEM,0,0,0
Archer,9 ACISD,Straight Party,,,LIB,0,0,0
Archer,9 ACISD,Straight Party,,,GRN,0,0,0
Archer,9 ACISD,U.S. Senate,,John Cornyn,,16,4,20
Archer,9 ACISD,U.S. Senate,,David M. Alameel,,0,2,2
Archer,9 ACISD,U.S. Senate,,Rebecca Paddock,,0,0,0
Archer,9 ACISD,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,1,0,1
Archer,9 ACISD,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,9 ACISD,U.S. House,13,Mac Thornberry,,18,6,24
Archer,9 ACISD,U.S. House,13,Mike Minter,,0,0,0
Archer,9 ACISD,U.S. House,13,Emily Pivoda,,0,0,0
Archer,9 ACISD,U.S. House,13,Don Cook,,0,0,0
Archer,9 ACISD,Governor,,Greg Abbott,,18,6,24
Archer,9 ACISD,Governor,,Wendy R. Davis,,0,0,0
Archer,9 ACISD,Governor,,Kathie Glass,,0,0,0
Archer,9 ACISD,Governor,,Brandon Parmer,,0,0,0
Archer,9 ACISD,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,9 ACISD,Lieutenant Governor,,Dan Patrick,,18,6,24
Archer,9 ACISD,Lieutenant Governor,,Leticia Van de Putte,,0,0,0
Archer,9 ACISD,Lieutenant Governor,,Robert D. Butler,,0,0,0
Archer,9 ACISD,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,9 ACISD,Attorney General,,Ken Paxton,,17,5,22
Archer,9 ACISD,Attorney General,,Sam Houston,,1,1,2
Archer,9 ACISD,Attorney General,,Jamie Balagia,,0,0,0
Archer,9 ACISD,Attorney General,,Jamar Osborne,,0,0,0
Archer,9 ACISD,Comptroller of Public Accounts,,Glenn Hegar,,18,3,21
Archer,9 ACISD,Comptroller of Public Accounts,,Mike Collier,,0,3,3
Archer,9 ACISD,Comptroller of Public Accounts,,Ben Sanders,,0,0,0
Archer,9 ACISD,Comptroller of Public Accounts,,Deb Shafto,,0,0,0
Archer,9 ACISD,Ballots Cast,,,,,,26
Archer,9 ACISD,Commissioner of the General Land Office,,George P. Bush,,16,4,20
Archer,9 ACISD,Commissioner of the General Land Office,,John Cook,,2,2,4
Archer,9 ACISD,Commissioner of the General Land Office,,Justin Knight,,0,0,0
Archer,9 ACISD,Commissioner of the General Land Office,,Valerie Alessi,,0,0,0
Archer,9 ACISD,Commissioner of Agriculture,,Sid Miller,,16,4,20
Archer,9 ACISD,Commissioner of Agriculture,,Jim Hogan,,0,2,2
Archer,9 ACISD,Commissioner of Agriculture,,David (Rocky) Palmquist,,0,0,0
Archer,9 ACISD,Commissioner of Agriculture,,Kenneth Kendrick,,1,0,1
Archer,9 ACISD,Railroad Commissioner,,Ryan Sitton,,17,3,20
Archer,9 ACISD,Railroad Commissioner,,Steve Brown,,1,2,3
Archer,9 ACISD,Railroad Commissioner,,Mark A. Miller,,0,1,1
Archer,9 ACISD,Railroad Commissioner,,Martina Salinas,,0,0,0
Archer,9 ACISD,Ballots Cast,,,,,,26
Archer,9 ACISD,State Senate,30,Craig Estes,,16,5,21
Archer,9 ACISD,State Senate,30,Cory Lane,,1,1,2
Archer,9 ACISD,State Representative,69,James Frank,,16,5,21
Archer,11 ACISD,Ballots Cast,,,,,,52
Archer,11 ACISD,Straight Party,,,REP,3,17,20
Archer,11 ACISD,Straight Party,,,DEM,0,0,0
Archer,11 ACISD,Straight Party,,,LIB,0,0,0
Archer,11 ACISD,Straight Party,,,GRN,0,0,0
Archer,11 ACISD,U.S. Senate,,John Cornyn,,14,34,48
Archer,11 ACISD,U.S. Senate,,David M. Alameel,,1,1,2
Archer,11 ACISD,U.S. Senate,,Rebecca Paddock,,0,0,0
Archer,11 ACISD,U.S. Senate,,"Emily ""Spicybrown"" Sanchez",,0,0,0
Archer,11 ACISD,U.S. Senate,,Mohammed Tahiro (W),,0,0,0
Archer,11 ACISD,U.S. House,13,Mac Thornberry,,14,34,48
Archer,11 ACISD,U.S. House,13,Mike Minter,,1,1,2
Archer,11 ACISD,U.S. House,13,Emily Pivoda,,0,0,0
Archer,11 ACISD,U.S. House,13,Don Cook,,0,0,0
Archer,11 ACISD,Governor,,Greg Abbott,,14,36,50
Archer,11 ACISD,Governor,,Wendy R. Davis,,1,1,2
Archer,11 ACISD,Governor,,Kathie Glass,,0,0,0
Archer,11 ACISD,Governor,,Brandon Parmer,,0,0,0
Archer,11 ACISD,Governor,,Sarah M. Pavitt (W),,0,0,0
Archer,11 ACISD,Lieutenant Governor,,Dan Patrick,,14,36,50
Archer,11 ACISD,Lieutenant Governor,,Leticia Van de Putte,,1,0,1
Archer,11 ACISD,Lieutenant Governor,,Robert D. Butler,,0,0,0
Archer,11 ACISD,Lieutenant Governor,,Chandrakantha Courtney,,0,0,0
Archer,11 ACISD,Attorney General,,Ken Paxton,,14,35,49
Archer,11 ACISD,Attorney General,,Sam Houston,,1,1,2
Archer,11 ACISD,Attorney General,,Jamie Balagia,,0,0,0
Archer,11 ACISD,Attorney General,,Jamar Osborne,,0,0,0
Archer,11 ACISD,Comptroller of Public Accounts,,Glenn Hegar,,14,35,49
Archer,11 ACISD,Comptroller of Public Accounts,,Mike Collier,,1,1,2
Archer,11 ACISD,Comptroller of Public Accounts,,Ben Sanders,,0,0,0
Archer,11 ACISD,Comptroller of Public Accounts,,Deb Shafto,,0,0,0
Archer,11 ACISD,Ballots Cast,,,,,,52
Archer,11 ACISD,Commissioner of the General Land Office,,George P. Bush,,14,35,49
Archer,11 ACISD,Commissioner of the General Land Office,,John Cook,,1,1,2
Archer,11 ACISD,Commissioner of the General Land Office,,Justin Knight,,0,0,0
