county,precinct,office,district,party,candidate,votes,early_votes,election_day,absentee
Upshur,15,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Upshur,15,"Justice, Supreme Court, Place 7",,DEM,Under Votes,3,0,3,0
Upshur,15,"Judge, Court of Criminal Appeals, Place 3",,DEM,John Granberg,9,1,8,0
Upshur,15,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
Upshur,15,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,3,0,3,0
Upshur,15,County Chairman,,DEM,"Dan Miles, Jr.",9,1,8,0
Upshur,15,County Chairman,,DEM,Over Votes,0,0,0,0
Upshur,15,County Chairman,,DEM,Under Votes,3,0,3,0
Upshur,15,ON IMMIGRATION REFORM,,DEM,FOR,9,1,8,0
Upshur,15,ON IMMIGRATION REFORM,,DEM,Over Votes,0,0,0,0
Upshur,15,ON IMMIGRATION REFORM,,DEM,Under Votes,0,0,0,0
Upshur,15,ON IMMIGRATION REFORM,,DEM,AGAINST,3,0,3,0
Upshur,15,A LIVING WAGE FOR ALL TEXANS,,DEM,FOR,9,1,8,0
Upshur,15,A LIVING WAGE FOR ALL TEXANS,,DEM,Over Votes,0,0,0,0
Upshur,15,A LIVING WAGE FOR ALL TEXANS,,DEM,Under Votes,0,0,0,0
Upshur,15,A LIVING WAGE FOR ALL TEXANS,,DEM,AGAINST,3,0,3,0
Upshur,15,MEDICAID EXPANSION,,DEM,FOR,9,1,8,0
Upshur,15,MEDICAID EXPANSION,,DEM,Over Votes,0,0,0,0
Upshur,15,MEDICAID EXPANSION,,DEM,Under Votes,0,0,0,0
Upshur,15,MEDICAID EXPANSION,,DEM,AGAINST,3,0,3,0
Upshur,15,ON NON-DISCRIMINATION LEGISLATION,,DEM,FOR,10,1,9,0
Upshur,15,ON NON-DISCRIMINATION LEGISLATION,,DEM,Over Votes,0,0,0,0
Upshur,15,ON NON-DISCRIMINATION LEGISLATION,,DEM,Under Votes,0,0,0,0
Upshur,15,ON NON-DISCRIMINATION LEGISLATION,,DEM,AGAINST,2,0,2,0
Upshur,16,U.S. Senate,,DEM,"Michael ""Fjet"" Fjetland",1,0,1,0
Upshur,16,U.S. Senate,,DEM,Harry Kim,2,0,2,0
Upshur,16,U.S. Senate,,DEM,Kesha Rogers,6,0,6,0
Upshur,16,U.S. Senate,,DEM,Maxey Marie Scherr,4,1,3,0
Upshur,16,U.S. Senate,,DEM,Over Votes,0,0,0,0
Upshur,16,U.S. Senate,,DEM,Under Votes,1,0,1,0
Upshur,16,Registered Voters,,DEM,,3272,,,
Upshur,16,Ballots Cast,,DEM,,171,37,134,0
Upshur,16,U.S. Senate,,DEM,David M. Alameel,2,0,2,0
Upshur,16,U.S. Senate,,DEM,Over Votes,0,0,0,0
Upshur,16,U.S. Senate,,DEM,Under Votes,1,0,1,0
Upshur,16,Governor,,DEM,Wendy R. Davis,14,1,13,0
Upshur,16,Governor,,DEM,Over Votes,0,0,0,0
Upshur,16,Governor,,DEM,Under Votes,0,0,0,0
Upshur,16,Governor,,DEM,"Reynaldo ""Ray"" Madrigal",2,0,2,0
Upshur,16,Lieutenant Governor,,DEM,Leticia Van de Putte,12,1,11,0
Upshur,16,Lieutenant Governor,,DEM,Over Votes,0,0,0,0
Upshur,16,Lieutenant Governor,,DEM,Under Votes,4,0,4,0
Upshur,16,Attorney General,,DEM,Sam Houston,14,1,13,0
Upshur,16,Attorney General,,DEM,Over Votes,0,0,0,0
Upshur,16,Attorney General,,DEM,Under Votes,2,0,2,0
Upshur,16,Comptroller of Public Accounts,,DEM,Mike Collier,15,1,14,0
Upshur,16,Comptroller of Public Accounts,,DEM,Over Votes,0,0,0,0
Upshur,16,Comptroller of Public Accounts,,DEM,Under Votes,1,0,1,0
Upshur,16,Commissioner of the General Land Office,,DEM,John Cook,15,1,14,0
Upshur,16,Commissioner of the General Land Office,,DEM,Over Votes,0,0,0,0
Upshur,16,Commissioner of the General Land Office,,DEM,Under Votes,1,0,1,0
Upshur,16,Commissioner of Agriculture,,DEM,"Richard ""Kinky"" Friedman",3,0,3,0
Upshur,16,Commissioner of Agriculture,,DEM,Jim Hogan,11,1,10,0
Upshur,16,Commissioner of Agriculture,,DEM,Hugh Asa Fitzsimons III,2,0,2,0
Upshur,16,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Upshur,16,Commissioner of Agriculture,,DEM,Under Votes,0,0,0,0
Upshur,16,Railroad Commissioner,,DEM,Steve Brown,14,1,13,0
Upshur,16,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Upshur,16,Railroad Commissioner,,DEM,Under Votes,1,0,1,0
Upshur,16,Railroad Commissioner,,DEM,Dale Henry,1,0,1,0
Upshur,16,"Chief Justice, Supreme Court",,DEM,William Moody,14,1,13,0
Upshur,16,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Upshur,16,"Chief Justice, Supreme Court",,DEM,Under Votes,2,0,2,0
Upshur,16,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Lawrence Edward Meyers,15,1,14,0
Upshur,16,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Over Votes,0,0,0,0
Upshur,16,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Under Votes,1,0,1,0
Upshur,16,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,15,1,14,0
Upshur,16,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Upshur,16,"Justice, Supreme Court, Place 7",,DEM,Under Votes,1,0,1,0
Upshur,16,"Judge, Court of Criminal Appeals, Place 3",,DEM,John Granberg,14,1,13,0
Upshur,16,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
Upshur,16,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,2,0,2,0
Upshur,16,County Chairman,,DEM,"Dan Miles, Jr.",13,1,12,0
Upshur,16,County Chairman,,DEM,Over Votes,0,0,0,0
Upshur,16,County Chairman,,DEM,Under Votes,3,0,3,0
Upshur,16,ON IMMIGRATION REFORM,,DEM,FOR,12,1,11,0
Upshur,16,ON IMMIGRATION REFORM,,DEM,Over Votes,0,0,0,0
Upshur,16,ON IMMIGRATION REFORM,,DEM,Under Votes,1,0,1,0
Upshur,16,ON IMMIGRATION REFORM,,DEM,AGAINST,3,0,3,0
Upshur,16,A LIVING WAGE FOR ALL TEXANS,,DEM,FOR,13,1,12,0
Upshur,16,A LIVING WAGE FOR ALL TEXANS,,DEM,Over Votes,1,0,1,0
Upshur,16,A LIVING WAGE FOR ALL TEXANS,,DEM,Under Votes,1,0,1,0
Upshur,16,A LIVING WAGE FOR ALL TEXANS,,DEM,AGAINST,1,0,1,0
Upshur,16,MEDICAID EXPANSION,,DEM,FOR,16,1,15,0
Upshur,16,MEDICAID EXPANSION,,DEM,Over Votes,0,0,0,0
Upshur,16,MEDICAID EXPANSION,,DEM,Under Votes,0,0,0,0
Upshur,16,MEDICAID EXPANSION,,DEM,AGAINST,0,0,0,0
Upshur,16,ON NON-DISCRIMINATION LEGISLATION,,DEM,FOR,14,1,13,0
Upshur,16,ON NON-DISCRIMINATION LEGISLATION,,DEM,Over Votes,1,0,1,0
Upshur,16,ON NON-DISCRIMINATION LEGISLATION,,DEM,Under Votes,0,0,0,0
Upshur,16,ON NON-DISCRIMINATION LEGISLATION,,DEM,AGAINST,1,0,1,0
Upshur,17,U.S. Senate,,DEM,"Michael ""Fjet"" Fjetland",2,0,2,0
Upshur,17,U.S. Senate,,DEM,Harry Kim,2,2,0,0
Upshur,17,U.S. Senate,,DEM,Kesha Rogers,6,3,3,0
Upshur,17,U.S. Senate,,DEM,Maxey Marie Scherr,1,0,1,0
Upshur,17,U.S. Senate,,DEM,Over Votes,0,0,0,0
Upshur,17,U.S. Senate,,DEM,Under Votes,3,1,2,0
Upshur,17,Registered Voters,,DEM,,4576,,,
Upshur,17,Ballots Cast,,DEM,,469,277,192,0
Upshur,17,U.S. Senate,,DEM,David M. Alameel,11,5,6,0
Upshur,17,U.S. Senate,,DEM,Over Votes,0,0,0,0
Upshur,17,U.S. Senate,,DEM,Under Votes,3,1,2,0
Upshur,17,U.S. House,1,DEM,Shirley J. McKellar,16,6,10,0
Upshur,17,U.S. House,1,DEM,Over Votes,0,0,0,0
Upshur,17,U.S. House,1,DEM,Under Votes,9,5,4,0
Upshur,17,Governor,,DEM,Wendy R. Davis,20,7,13,0
Upshur,17,Governor,,DEM,Over Votes,0,0,0,0
Upshur,17,Governor,,DEM,Under Votes,2,2,0,0
Upshur,17,Governor,,DEM,"Reynaldo ""Ray"" Madrigal",3,2,1,0
Upshur,17,Lieutenant Governor,,DEM,Leticia Van de Putte,17,6,11,0
Upshur,17,Lieutenant Governor,,DEM,Over Votes,0,0,0,0
Upshur,17,Lieutenant Governor,,DEM,Under Votes,8,5,3,0
Upshur,17,Attorney General,,DEM,Sam Houston,19,7,12,0
Upshur,17,Attorney General,,DEM,Over Votes,0,0,0,0
Upshur,17,Attorney General,,DEM,Under Votes,6,4,2,0
Upshur,17,Comptroller of Public Accounts,,DEM,Mike Collier,17,6,11,0
Upshur,17,Comptroller of Public Accounts,,DEM,Over Votes,0,0,0,0
Upshur,17,Comptroller of Public Accounts,,DEM,Under Votes,8,5,3,0
Upshur,17,Commissioner of the General Land Office,,DEM,John Cook,19,7,12,0
Upshur,17,Commissioner of the General Land Office,,DEM,Over Votes,0,0,0,0
Upshur,17,Commissioner of the General Land Office,,DEM,Under Votes,6,4,2,0
Upshur,17,Commissioner of Agriculture,,DEM,"Richard ""Kinky"" Friedman",11,3,8,0
Upshur,17,Commissioner of Agriculture,,DEM,Jim Hogan,10,6,4,0
Upshur,17,Commissioner of Agriculture,,DEM,Hugh Asa Fitzsimons III,3,1,2,0
Upshur,17,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Upshur,17,Commissioner of Agriculture,,DEM,Under Votes,1,1,0,0
Upshur,17,Railroad Commissioner,,DEM,Steve Brown,14,5,9,0
Upshur,17,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Upshur,17,Railroad Commissioner,,DEM,Under Votes,6,2,4,0
Upshur,17,Railroad Commissioner,,DEM,Dale Henry,5,4,1,0
Upshur,17,"Chief Justice, Supreme Court",,DEM,William Moody,17,7,10,0
Upshur,17,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Upshur,17,"Chief Justice, Supreme Court",,DEM,Under Votes,8,4,4,0
Upshur,17,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Lawrence Edward Meyers,18,8,10,0
Upshur,17,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Over Votes,0,0,0,0
Upshur,17,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Under Votes,7,3,4,0
Upshur,17,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,17,7,10,0
Upshur,17,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Upshur,17,"Justice, Supreme Court, Place 7",,DEM,Under Votes,8,4,4,0
Upshur,17,"Judge, Court of Criminal Appeals, Place 3",,DEM,John Granberg,18,8,10,0
Upshur,17,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
Upshur,17,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,7,3,4,0
Upshur,17,County Chairman,,DEM,"Dan Miles, Jr.",19,8,11,0
Upshur,17,County Chairman,,DEM,Over Votes,0,0,0,0
Upshur,17,County Chairman,,DEM,Under Votes,6,3,3,0
Upshur,17,ON IMMIGRATION REFORM,,DEM,FOR,19,10,9,0
Upshur,17,ON IMMIGRATION REFORM,,DEM,Over Votes,0,0,0,0
Upshur,17,ON IMMIGRATION REFORM,,DEM,Under Votes,2,1,1,0
Upshur,17,ON IMMIGRATION REFORM,,DEM,AGAINST,4,0,4,0
Upshur,17,A LIVING WAGE FOR ALL TEXANS,,DEM,FOR,20,8,12,0
Upshur,17,A LIVING WAGE FOR ALL TEXANS,,DEM,Over Votes,0,0,0,0
Upshur,17,A LIVING WAGE FOR ALL TEXANS,,DEM,Under Votes,2,1,1,0
Upshur,17,A LIVING WAGE FOR ALL TEXANS,,DEM,AGAINST,3,2,1,0
Upshur,17,MEDICAID EXPANSION,,DEM,FOR,18,8,10,0
Upshur,17,MEDICAID EXPANSION,,DEM,Over Votes,0,0,0,0
Upshur,17,MEDICAID EXPANSION,,DEM,Under Votes,3,2,1,0
Upshur,17,MEDICAID EXPANSION,,DEM,AGAINST,4,1,3,0
Upshur,17,ON NON-DISCRIMINATION LEGISLATION,,DEM,FOR,20,10,10,0
Upshur,17,ON NON-DISCRIMINATION LEGISLATION,,DEM,Over Votes,0,0,0,0
Upshur,17,ON NON-DISCRIMINATION LEGISLATION,,DEM,Under Votes,2,1,1,0
Upshur,17,ON NON-DISCRIMINATION LEGISLATION,,DEM,AGAINST,3,0,3,0
Upshur,18,U.S. Senate,,DEM,"Michael ""Fjet"" Fjetland",1,0,1,0
Upshur,18,U.S. Senate,,DEM,Harry Kim,0,0,0,0
Upshur,18,U.S. Senate,,DEM,Kesha Rogers,5,4,1,0
Upshur,18,U.S. Senate,,DEM,Maxey Marie Scherr,0,0,0,0
Upshur,18,U.S. Senate,,DEM,Over Votes,0,0,0,0
Upshur,18,U.S. Senate,,DEM,Under Votes,1,1,0,0
Upshur,18,Registered Voters,,DEM,,1370,,,
Upshur,18,Ballots Cast,,DEM,,112,63,49,0
Upshur,18,U.S. Senate,,DEM,David M. Alameel,3,2,1,0
Upshur,18,U.S. Senate,,DEM,Over Votes,0,0,0,0
Upshur,18,U.S. Senate,,DEM,Under Votes,1,1,0,0
Upshur,18,U.S. House,1,DEM,Shirley J. McKellar,9,6,3,0
Upshur,18,U.S. House,1,DEM,Over Votes,0,0,0,0
Upshur,18,U.S. House,1,DEM,Under Votes,1,1,0,0
Upshur,18,Governor,,DEM,Wendy R. Davis,10,7,3,0
Upshur,18,Governor,,DEM,Over Votes,0,0,0,0
Upshur,18,Governor,,DEM,Under Votes,0,0,0,0
Upshur,18,Governor,,DEM,"Reynaldo ""Ray"" Madrigal",0,0,0,0
Upshur,18,Lieutenant Governor,,DEM,Leticia Van de Putte,8,6,2,0
Upshur,18,Lieutenant Governor,,DEM,Over Votes,0,0,0,0
Upshur,18,Lieutenant Governor,,DEM,Under Votes,2,1,1,0
Upshur,18,Attorney General,,DEM,Sam Houston,7,5,2,0
Upshur,18,Attorney General,,DEM,Over Votes,0,0,0,0
Upshur,18,Attorney General,,DEM,Under Votes,3,2,1,0
Upshur,18,Comptroller of Public Accounts,,DEM,Mike Collier,8,5,3,0
Upshur,18,Comptroller of Public Accounts,,DEM,Over Votes,0,0,0,0
Upshur,18,Comptroller of Public Accounts,,DEM,Under Votes,2,2,0,0
Upshur,18,Commissioner of the General Land Office,,DEM,John Cook,7,4,3,0
Upshur,18,Commissioner of the General Land Office,,DEM,Over Votes,0,0,0,0
Upshur,18,Commissioner of the General Land Office,,DEM,Under Votes,3,3,0,0
Upshur,18,Commissioner of Agriculture,,DEM,"Richard ""Kinky"" Friedman",5,5,0,0
Upshur,18,Commissioner of Agriculture,,DEM,Jim Hogan,3,0,3,0
Upshur,18,Commissioner of Agriculture,,DEM,Hugh Asa Fitzsimons III,1,1,0,0
Upshur,18,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Upshur,18,Commissioner of Agriculture,,DEM,Under Votes,1,1,0,0
Upshur,18,Railroad Commissioner,,DEM,Steve Brown,5,3,2,0
Upshur,18,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Upshur,18,Railroad Commissioner,,DEM,Under Votes,1,1,0,0
Upshur,18,Railroad Commissioner,,DEM,Dale Henry,4,3,1,0
Upshur,18,"Chief Justice, Supreme Court",,DEM,William Moody,8,5,3,0
Upshur,18,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Upshur,18,"Chief Justice, Supreme Court",,DEM,Under Votes,2,2,0,0
Upshur,18,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Lawrence Edward Meyers,8,5,3,0
Upshur,18,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Over Votes,0,0,0,0
Upshur,18,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Under Votes,2,2,0,0
Upshur,18,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,8,6,2,0
Upshur,18,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Upshur,18,"Justice, Supreme Court, Place 7",,DEM,Under Votes,2,1,1,0
Upshur,18,"Judge, Court of Criminal Appeals, Place 3",,DEM,John Granberg,8,5,3,0
Upshur,18,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
Upshur,18,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,2,2,0,0
Upshur,18,County Chairman,,DEM,"Dan Miles, Jr.",8,5,3,0
Upshur,18,County Chairman,,DEM,Over Votes,0,0,0,0
Upshur,18,County Chairman,,DEM,Under Votes,2,2,0,0
Upshur,18,ON IMMIGRATION REFORM,,DEM,FOR,9,7,2,0
Upshur,18,ON IMMIGRATION REFORM,,DEM,Over Votes,0,0,0,0
Upshur,18,ON IMMIGRATION REFORM,,DEM,Under Votes,0,0,0,0
Upshur,18,ON IMMIGRATION REFORM,,DEM,AGAINST,1,0,1,0
Upshur,18,A LIVING WAGE FOR ALL TEXANS,,DEM,FOR,10,7,3,0
Upshur,18,A LIVING WAGE FOR ALL TEXANS,,DEM,Over Votes,0,0,0,0
Upshur,18,A LIVING WAGE FOR ALL TEXANS,,DEM,Under Votes,0,0,0,0
Upshur,18,A LIVING WAGE FOR ALL TEXANS,,DEM,AGAINST,0,0,0,0
Upshur,18,MEDICAID EXPANSION,,DEM,FOR,10,7,3,0
Upshur,18,MEDICAID EXPANSION,,DEM,Over Votes,0,0,0,0
Upshur,18,MEDICAID EXPANSION,,DEM,Under Votes,0,0,0,0
Upshur,18,MEDICAID EXPANSION,,DEM,AGAINST,0,0,0,0
Upshur,18,ON NON-DISCRIMINATION LEGISLATION,,DEM,FOR,10,7,3,0
Upshur,18,ON NON-DISCRIMINATION LEGISLATION,,DEM,Over Votes,0,0,0,0
Upshur,18,ON NON-DISCRIMINATION LEGISLATION,,DEM,Under Votes,0,0,0,0
Upshur,18,ON NON-DISCRIMINATION LEGISLATION,,DEM,AGAINST,0,0,0,0
Upshur,19,U.S. Senate,,DEM,"Michael ""Fjet"" Fjetland",0,0,0,0
Upshur,19,U.S. Senate,,DEM,Harry Kim,0,0,0,0
Upshur,19,U.S. Senate,,DEM,Kesha Rogers,0,0,0,0
Upshur,19,U.S. Senate,,DEM,Maxey Marie Scherr,0,0,0,0
Upshur,19,U.S. Senate,,DEM,Over Votes,0,0,0,0
Upshur,19,U.S. Senate,,DEM,Under Votes,0,0,0,0
Upshur,19,Registered Voters,,DEM,,18,,,
Upshur,19,Ballots Cast,,DEM,,0,0,0,0
Upshur,19,U.S. Senate,,DEM,David M. Alameel,0,0,0,0
Upshur,19,U.S. Senate,,DEM,Over Votes,0,0,0,0
Upshur,19,U.S. Senate,,DEM,Under Votes,0,0,0,0
Upshur,19,U.S. House,1,DEM,Shirley J. McKellar,0,0,0,0
Upshur,19,U.S. House,1,DEM,Over Votes,0,0,0,0
Upshur,19,U.S. House,1,DEM,Under Votes,0,0,0,0
Upshur,19,Governor,,DEM,Wendy R. Davis,0,0,0,0
Upshur,19,Governor,,DEM,Over Votes,0,0,0,0
Upshur,19,Governor,,DEM,Under Votes,0,0,0,0
Upshur,19,Governor,,DEM,"Reynaldo ""Ray"" Madrigal",0,0,0,0
Upshur,19,Lieutenant Governor,,DEM,Leticia Van de Putte,0,0,0,0
Upshur,19,Lieutenant Governor,,DEM,Over Votes,0,0,0,0
Upshur,19,Lieutenant Governor,,DEM,Under Votes,0,0,0,0
Upshur,19,Attorney General,,DEM,Sam Houston,0,0,0,0
Upshur,19,Attorney General,,DEM,Over Votes,0,0,0,0
Upshur,19,Attorney General,,DEM,Under Votes,0,0,0,0
Upshur,19,Comptroller of Public Accounts,,DEM,Mike Collier,0,0,0,0
Upshur,19,Comptroller of Public Accounts,,DEM,Over Votes,0,0,0,0
Upshur,19,Comptroller of Public Accounts,,DEM,Under Votes,0,0,0,0
Upshur,19,Commissioner of the General Land Office,,DEM,John Cook,0,0,0,0
Upshur,19,Commissioner of the General Land Office,,DEM,Over Votes,0,0,0,0
Upshur,19,Commissioner of the General Land Office,,DEM,Under Votes,0,0,0,0
Upshur,19,Commissioner of Agriculture,,DEM,"Richard ""Kinky"" Friedman",0,0,0,0
Upshur,19,Commissioner of Agriculture,,DEM,Jim Hogan,0,0,0,0
Upshur,19,Commissioner of Agriculture,,DEM,Hugh Asa Fitzsimons III,0,0,0,0
Upshur,19,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Upshur,19,Commissioner of Agriculture,,DEM,Under Votes,0,0,0,0
Upshur,19,Railroad Commissioner,,DEM,Steve Brown,0,0,0,0
Upshur,19,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Upshur,19,Railroad Commissioner,,DEM,Under Votes,0,0,0,0
Upshur,19,Railroad Commissioner,,DEM,Dale Henry,0,0,0,0
Upshur,19,"Chief Justice, Supreme Court",,DEM,William Moody,0,0,0,0
Upshur,19,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Upshur,19,"Chief Justice, Supreme Court",,DEM,Under Votes,0,0,0,0
Upshur,19,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Lawrence Edward Meyers,0,0,0,0
Upshur,19,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Over Votes,0,0,0,0
Upshur,19,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Under Votes,0,0,0,0
Upshur,19,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,0,0,0,0
Upshur,19,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Upshur,19,"Justice, Supreme Court, Place 7",,DEM,Under Votes,0,0,0,0
Upshur,19,"Judge, Court of Criminal Appeals, Place 3",,DEM,John Granberg,0,0,0,0
Upshur,19,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
Upshur,19,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,0,0,0,0
Upshur,19,County Chairman,,DEM,"Dan Miles, Jr.",0,0,0,0
Upshur,19,County Chairman,,DEM,Over Votes,0,0,0,0
Upshur,19,County Chairman,,DEM,Under Votes,0,0,0,0
Upshur,19,ON IMMIGRATION REFORM,,DEM,FOR,0,0,0,0
Upshur,19,ON IMMIGRATION REFORM,,DEM,Over Votes,0,0,0,0
Upshur,19,ON IMMIGRATION REFORM,,DEM,Under Votes,0,0,0,0
Upshur,19,ON IMMIGRATION REFORM,,DEM,AGAINST,0,0,0,0
Upshur,19,A LIVING WAGE FOR ALL TEXANS,,DEM,FOR,0,0,0,0
Upshur,19,A LIVING WAGE FOR ALL TEXANS,,DEM,Over Votes,0,0,0,0
Upshur,19,A LIVING WAGE FOR ALL TEXANS,,DEM,Under Votes,0,0,0,0
Upshur,19,A LIVING WAGE FOR ALL TEXANS,,DEM,AGAINST,0,0,0,0
Upshur,19,MEDICAID EXPANSION,,DEM,FOR,0,0,0,0
Upshur,19,MEDICAID EXPANSION,,DEM,Over Votes,0,0,0,0
Upshur,19,MEDICAID EXPANSION,,DEM,Under Votes,0,0,0,0
Upshur,19,MEDICAID EXPANSION,,DEM,AGAINST,0,0,0,0
Upshur,19,ON NON-DISCRIMINATION LEGISLATION,,DEM,FOR,0,0,0,0
Upshur,19,ON NON-DISCRIMINATION LEGISLATION,,DEM,Over Votes,0,0,0,0
Upshur,19,ON NON-DISCRIMINATION LEGISLATION,,DEM,Under Votes,0,0,0,0
Upshur,19,ON NON-DISCRIMINATION LEGISLATION,,DEM,AGAINST,0,0,0,0
Upshur,20,U.S. Senate,,DEM,"Michael ""Fjet"" Fjetland",0,0,0,0
Upshur,20,U.S. Senate,,DEM,Harry Kim,0,0,0,0
Upshur,20,U.S. Senate,,DEM,Kesha Rogers,1,0,1,0
Upshur,20,U.S. Senate,,DEM,Maxey Marie Scherr,0,0,0,0
Upshur,20,U.S. Senate,,DEM,Over Votes,0,0,0,0
Upshur,20,U.S. Senate,,DEM,Under Votes,0,0,0,0
Upshur,20,Registered Voters,,DEM,,138,,,
Upshur,20,Ballots Cast,,DEM,,22,17,5,0
Upshur,20,U.S. Senate,,DEM,David M. Alameel,0,0,0,0
Upshur,20,U.S. Senate,,DEM,Over Votes,0,0,0,0
Upshur,20,U.S. Senate,,DEM,Under Votes,0,0,0,0
Upshur,20,Governor,,DEM,Wendy R. Davis,1,0,1,0
Upshur,20,Governor,,DEM,Over Votes,0,0,0,0
Upshur,20,Governor,,DEM,Under Votes,0,0,0,0
Upshur,20,Governor,,DEM,"Reynaldo ""Ray"" Madrigal",0,0,0,0
Upshur,20,Lieutenant Governor,,DEM,Leticia Van de Putte,1,0,1,0
Upshur,20,Lieutenant Governor,,DEM,Over Votes,0,0,0,0
Upshur,20,Lieutenant Governor,,DEM,Under Votes,0,0,0,0
Upshur,20,Attorney General,,DEM,Sam Houston,1,0,1,0
Upshur,20,Attorney General,,DEM,Over Votes,0,0,0,0
Upshur,20,Attorney General,,DEM,Under Votes,0,0,0,0
Upshur,20,Comptroller of Public Accounts,,DEM,Mike Collier,1,0,1,0
Upshur,20,Comptroller of Public Accounts,,DEM,Over Votes,0,0,0,0
Upshur,20,Comptroller of Public Accounts,,DEM,Under Votes,0,0,0,0
Upshur,20,Commissioner of the General Land Office,,DEM,John Cook,1,0,1,0
Upshur,20,Commissioner of the General Land Office,,DEM,Over Votes,0,0,0,0
Upshur,20,Commissioner of the General Land Office,,DEM,Under Votes,0,0,0,0
Upshur,20,Commissioner of Agriculture,,DEM,"Richard ""Kinky"" Friedman",0,0,0,0
Upshur,20,Commissioner of Agriculture,,DEM,Jim Hogan,1,0,1,0
Upshur,20,Commissioner of Agriculture,,DEM,Hugh Asa Fitzsimons III,0,0,0,0
Upshur,20,Commissioner of Agriculture,,DEM,Over Votes,0,0,0,0
Upshur,20,Commissioner of Agriculture,,DEM,Under Votes,0,0,0,0
Upshur,20,Railroad Commissioner,,DEM,Steve Brown,0,0,0,0
Upshur,20,Railroad Commissioner,,DEM,Over Votes,0,0,0,0
Upshur,20,Railroad Commissioner,,DEM,Under Votes,0,0,0,0
Upshur,20,Railroad Commissioner,,DEM,Dale Henry,1,0,1,0
Upshur,20,"Chief Justice, Supreme Court",,DEM,William Moody,1,0,1,0
Upshur,20,"Chief Justice, Supreme Court",,DEM,Over Votes,0,0,0,0
Upshur,20,"Chief Justice, Supreme Court",,DEM,Under Votes,0,0,0,0
Upshur,20,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Lawrence Edward Meyers,1,0,1,0
Upshur,20,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Over Votes,0,0,0,0
Upshur,20,"Justice, Supreme Court, Place 6 - Unexpired Term",,DEM,Under Votes,0,0,0,0
Upshur,20,"Justice, Supreme Court, Place 7",,DEM,Gina Benavides,1,0,1,0
Upshur,20,"Justice, Supreme Court, Place 7",,DEM,Over Votes,0,0,0,0
Upshur,20,"Justice, Supreme Court, Place 7",,DEM,Under Votes,0,0,0,0
Upshur,20,"Judge, Court of Criminal Appeals, Place 3",,DEM,John Granberg,1,0,1,0
Upshur,20,"Judge, Court of Criminal Appeals, Place 3",,DEM,Over Votes,0,0,0,0
Upshur,20,"Judge, Court of Criminal Appeals, Place 3",,DEM,Under Votes,0,0,0,0
