county,precinct,office,district,candidate,party,votes,absentee,early_voting,election_day,provisional
Ellis,PRECINCT 125,REGISTERED VOTERS,,,,3489,,,,
Ellis,PRECINCT 125,BALLOTS CAST,,,,1115,45,534,535,1
Ellis,PRECINCT 125,Straight Party,,REPUBLICAN PARTY,REP,497,25,239,233,0
Ellis,PRECINCT 125,Straight Party,,DEMOCRATIC PARTY,DEM,125,8,48,69,0
Ellis,PRECINCT 125,Straight Party,,LIBERTARIAN PARTY,LIB,4,0,1,3,0
Ellis,PRECINCT 125,Straight Party,,GREEN PARTY,GRN,0,0,0,0,0
Ellis,PRECINCT 125,Straight Party,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,Straight Party,,Under Votes,,489,12,246,230,1
Ellis,PRECINCT 125,United States Senator,,John Cornyn,REP,861,36,421,404,0
Ellis,PRECINCT 125,United States Senator,,David M. Alameel,DEM,191,8,81,101,1
Ellis,PRECINCT 125,United States Senator,,Rebecca Paddock,LIB,37,1,19,17,0
Ellis,PRECINCT 125,United States Senator,,"Emily ""Spicybrown"" Sanchez",GRN,9,0,2,7,0
Ellis,PRECINCT 125,United States Senator,,Write-ins,,0,0,0,0,0
Ellis,PRECINCT 125,United States Senator,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,United States Senator,,Under Votes,,17,0,11,6,0
Ellis,PRECINCT 125,U.S. House,6,Joe Barton,REP,840,36,412,392,0
Ellis,PRECINCT 125,U.S. House,6,David E. Cozad,DEM,218,8,92,117,1
Ellis,PRECINCT 125,U.S. House,6,Hugh Chauvin,LIB,38,1,17,20,0
Ellis,PRECINCT 125,U.S. House,6,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,U.S. House,6,Under Votes,,19,0,13,6,0
Ellis,PRECINCT 125,Governor,,Greg Abbott,REP,838,34,414,390,0
Ellis,PRECINCT 125,Governor,,Wendy R. Davis,DEM,244,10,105,128,1
Ellis,PRECINCT 125,Governor,,Kathie Glass,LIB,19,0,7,12,0
Ellis,PRECINCT 125,Governor,,Brandon Parmer,GRN,8,1,4,3,0
Ellis,PRECINCT 125,Governor,,Write-ins,,2,0,1,1,0
Ellis,PRECINCT 125,Governor,,Over Votes,,1,0,0,1,0
Ellis,PRECINCT 125,Governor,,Under Votes,,3,0,3,0,0
Ellis,PRECINCT 125,Lieutenant Governor,,Dan Patrick,REP,827,35,414,378,0
Ellis,PRECINCT 125,Lieutenant Governor,,Leticia Van de Putte,DEM,235,9,99,126,1
Ellis,PRECINCT 125,Lieutenant Governor,,Robert D. Butler,LIB,32,1,12,19,0
Ellis,PRECINCT 125,Lieutenant Governor,,Chandrakantha Courtney,GRN,6,0,2,4,0
Ellis,PRECINCT 125,Lieutenant Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,Lieutenant Governor,,Under Votes,,15,0,7,8,0
Ellis,PRECINCT 125,Attorney General,,Ken Paxton,REP,840,35,418,386,1
Ellis,PRECINCT 125,Attorney General,,Sam Houston,DEM,227,9,96,122,0
Ellis,PRECINCT 125,Attorney General,,Jamie Balagia,LIB,23,0,8,15,0
Ellis,PRECINCT 125,Attorney General,,Jamar Osborne,GRN,5,0,2,3,0
Ellis,PRECINCT 125,Attorney General,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,Attorney General,,Under Votes,,20,1,10,9,0
Ellis,PRECINCT 125,Comptroller of Public Accounts,,Glenn Hegar,REP,809,33,404,372,0
Ellis,PRECINCT 125,Comptroller of Public Accounts,,Mike Collier,DEM,233,10,95,127,1
Ellis,PRECINCT 125,Comptroller of Public Accounts,,Ben Sanders,LIB,34,0,17,17,0
Ellis,PRECINCT 125,Comptroller of Public Accounts,,Deb Shafto,GRN,7,0,3,4,0
Ellis,PRECINCT 125,Comptroller of Public Accounts,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,Comptroller of Public Accounts,,Under Votes,,32,2,15,15,0
Ellis,PRECINCT 125,Commissioner of the General Land Office,,George P. Bush,REP,851,35,422,394,0
Ellis,PRECINCT 125,Commissioner of the General Land Office,,John Cook,DEM,204,9,86,108,1
Ellis,PRECINCT 125,Commissioner of the General Land Office,,Justin Knight,LIB,28,1,11,16,0
Ellis,PRECINCT 125,Commissioner of the General Land Office,,Valerie Alessi,GRN,11,0,6,5,0
Ellis,PRECINCT 125,Commissioner of the General Land Office,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,Commissioner of the General Land Office,,Under Votes,,21,0,9,12,0
Ellis,PRECINCT 125,Commissioner of Agriculture,,Sid Miller,REP,808,32,400,376,0
Ellis,PRECINCT 125,Commissioner of Agriculture,,Jim Hogan,DEM,233,11,101,120,1
Ellis,PRECINCT 125,Commissioner of Agriculture,,David (Rocky) Palmquist,LIB,28,1,10,17,0
Ellis,PRECINCT 125,Commissioner of Agriculture,,Kenneth Kendrick,GRN,12,0,5,7,0
Ellis,PRECINCT 125,Commissioner of Agriculture,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,Commissioner of Agriculture,,Under Votes,,34,1,18,15,0
Ellis,PRECINCT 125,Railroad Commissioner,,Ryan Sitton,REP,811,31,405,375,0
Ellis,PRECINCT 125,Railroad Commissioner,,Steve Brown,DEM,213,11,90,111,1
Ellis,PRECINCT 125,Railroad Commissioner,,Mark A. Miller,LIB,35,1,12,22,0
Ellis,PRECINCT 125,Railroad Commissioner,,Martina Salinas,GRN,17,0,9,8,0
Ellis,PRECINCT 125,Railroad Commissioner,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,Railroad Commissioner,,Under Votes,,39,2,18,19,0
Ellis,PRECINCT 125,"Chief Justice, Supreme Court",,Nathan Hecht,REP,823,32,414,376,1
Ellis,PRECINCT 125,"Chief Justice, Supreme Court",,William Moody,DEM,233,11,95,127,0
Ellis,PRECINCT 125,"Chief Justice, Supreme Court",,Tom Oxford,LIB,22,0,8,14,0
Ellis,PRECINCT 125,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,"Chief Justice, Supreme Court",,Under Votes,,37,2,17,18,0
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,835,35,408,392,0
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 6",,Lawrence Edward Meyers,DEM,206,8,85,112,1
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,35,0,23,12,0
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 6",,Under Votes,,39,2,18,19,0
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,836,34,412,389,1
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,210,9,91,110,0
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 7",,Don Fulton,LIB,29,0,12,17,0
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 7",,Charles E. Waterbury,GRN,4,0,3,1,0
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 7",,Under Votes,,36,2,16,18,0
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,882,36,430,415,1
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,DEM,66,1,36,29,0
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 8",,Jim Chisolm,LIB,39,0,18,21,0
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,"Justice, Supreme Court, Place 8",,Under Votes,,128,8,50,70,0
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,824,32,404,388,0
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,215,10,92,112,1
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,38,0,19,19,0
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 3",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 3",,Under Votes,,38,3,19,16,0
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,858,35,423,399,1
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,92,0,50,42,0
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,43,1,15,27,0
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 4",,Under Votes,,122,9,46,67,0
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,883,35,430,417,1
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,76,0,44,32,0
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,31,1,13,17,0
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 9",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,"Judge, Court of Criminal Appeals, Pl 9",,Under Votes,,125,9,47,69,0
Ellis,PRECINCT 125,State Representative,10,John Wray,REP,884,34,433,417,0
Ellis,PRECINCT 125,State Representative,10,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,State Representative,10,Under Votes,,231,11,101,118,1
Ellis,PRECINCT 125,"10th Court of Appeals District, Place 2",,Rex Davis,REP,889,36,432,420,1
Ellis,PRECINCT 125,"10th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,"10th Court of Appeals District, Place 2",,Under Votes,,226,9,102,115,0
Ellis,PRECINCT 125,"District Judge, 40th Judicial District",,Bob Carroll,REP,889,36,433,419,1
Ellis,PRECINCT 125,"District Judge, 40th Judicial District",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,"District Judge, 40th Judicial District",,Under Votes,,226,9,101,116,0
Ellis,PRECINCT 125,County Judge,,Carol Bush,REP,886,34,432,419,1
Ellis,PRECINCT 125,County Judge,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,County Judge,,Under Votes,,229,11,102,116,0
Ellis,PRECINCT 125,"Judge, County Court at Law, Place 1",,Jim Chapman,REP,884,35,435,413,1
Ellis,PRECINCT 125,"Judge, County Court at Law, Place 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,"Judge, County Court at Law, Place 1",,Under Votes,,231,10,99,122,0
Ellis,PRECINCT 125,"Judge, County Court at Law, Place 2",,"A. Gene Calvert, Jr.",REP,891,36,433,421,1
Ellis,PRECINCT 125,"Judge, County Court at Law, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,"Judge, County Court at Law, Place 2",,Under Votes,,224,9,101,114,0
Ellis,PRECINCT 125,District Clerk,,Melanie Price Reed,REP,880,36,433,411,0
Ellis,PRECINCT 125,District Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,District Clerk,,Under Votes,,235,9,101,124,1
Ellis,PRECINCT 125,County Clerk,,Cindy Polley .,REP,891,36,433,422,0
Ellis,PRECINCT 125,County Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,County Clerk,,Under Votes,,224,9,101,113,1
Ellis,PRECINCT 125,County Treasurer,,Cheryl Chambers,REP,882,35,433,413,1
Ellis,PRECINCT 125,County Treasurer,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,County Treasurer,,Under Votes,,233,10,101,122,0
Ellis,PRECINCT 125,"County Commissioner, Precinct No. 2",,Lane Grayson,REP,796,35,405,356,0
Ellis,PRECINCT 125,"County Commissioner, Precinct No. 2",,Tommy Aguilar,DEM,288,9,116,162,1
Ellis,PRECINCT 125,"County Commissioner, Precinct No. 2",,Over Votes,,1,0,1,0,0
Ellis,PRECINCT 125,"County Commissioner, Precinct No. 2",,Under Votes,,30,1,12,17,0
Ellis,PRECINCT 125,"Justice of the Peace, Precinct No. 1",,Bill Woody,REP,908,37,440,431,0
Ellis,PRECINCT 125,"Justice of the Peace, Precinct No. 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,"Justice of the Peace, Precinct No. 1",,Under Votes,,207,8,94,104,1
Ellis,PRECINCT 125,Constitutional Amendment,,FOR,,767,34,376,357,0
Ellis,PRECINCT 125,Constitutional Amendment,,AGAINST,,162,5,85,71,1
Ellis,PRECINCT 125,Constitutional Amendment,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 125,Constitutional Amendment,,Under Votes,,186,6,73,107,0
Ellis,PRECINCT 125,"City of Ennis, Proposition 1",,FOR,,241,13,114,113,1
Ellis,PRECINCT 125,"City of Ennis, Proposition 1",,AGAINST,,109,1,58,50,0
Ellis,PRECINCT 125,"City of Ennis, Proposition 1",,Over Votes,,2,0,1,1,0
Ellis,PRECINCT 125,"City of Ennis, Proposition 1",,Under Votes,,50,3,13,34,0
Ellis,PRECINCT 125,"City of Ennis, Proposition 2",,FOR,,211,7,96,107,1
Ellis,PRECINCT 125,"City of Ennis, Proposition 2",,AGAINST,,133,4,71,58,0
Ellis,PRECINCT 125,"City of Ennis, Proposition 2",,Over Votes,,1,0,1,0,0
Ellis,PRECINCT 125,"City of Ennis, Proposition 2",,Under Votes,,57,6,18,33,0
Ellis,PRECINCT 126,REGISTERED VOTERS,,,,972,,,,
Ellis,PRECINCT 126,BALLOTS CAST,,,,272,12,116,143,1
Ellis,PRECINCT 126,Straight Party,,REPUBLICAN PARTY,REP,102,7,37,58,0
Ellis,PRECINCT 126,Straight Party,,DEMOCRATIC PARTY,DEM,32,3,10,19,0
Ellis,PRECINCT 126,Straight Party,,LIBERTARIAN PARTY,LIB,7,0,2,5,0
Ellis,PRECINCT 126,Straight Party,,GREEN PARTY,GRN,0,0,0,0,0
Ellis,PRECINCT 126,Straight Party,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,Straight Party,,Under Votes,,131,2,67,61,1
Ellis,PRECINCT 126,United States Senator,,John Cornyn,REP,180,8,77,95,0
Ellis,PRECINCT 126,United States Senator,,David M. Alameel,DEM,67,4,30,32,1
Ellis,PRECINCT 126,United States Senator,,Rebecca Paddock,LIB,13,0,5,8,0
Ellis,PRECINCT 126,United States Senator,,"Emily ""Spicybrown"" Sanchez",GRN,6,0,2,4,0
Ellis,PRECINCT 126,United States Senator,,Write-ins,,1,0,0,1,0
Ellis,PRECINCT 126,United States Senator,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,United States Senator,,Under Votes,,5,0,2,3,0
Ellis,PRECINCT 126,U.S. House,6,Joe Barton,REP,179,8,74,97,0
Ellis,PRECINCT 126,U.S. House,6,David E. Cozad,DEM,77,4,34,38,1
Ellis,PRECINCT 126,U.S. House,6,Hugh Chauvin,LIB,13,0,6,7,0
Ellis,PRECINCT 126,U.S. House,6,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,U.S. House,6,Under Votes,,3,0,2,1,0
Ellis,PRECINCT 126,Governor,,Greg Abbott,REP,177,8,76,93,0
Ellis,PRECINCT 126,Governor,,Wendy R. Davis,DEM,80,4,34,41,1
Ellis,PRECINCT 126,Governor,,Kathie Glass,LIB,9,0,3,6,0
Ellis,PRECINCT 126,Governor,,Brandon Parmer,GRN,3,0,2,1,0
Ellis,PRECINCT 126,Governor,,Write-ins,,1,0,0,1,0
Ellis,PRECINCT 126,Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,Governor,,Under Votes,,2,0,1,1,0
Ellis,PRECINCT 126,Lieutenant Governor,,Dan Patrick,REP,179,8,73,98,0
Ellis,PRECINCT 126,Lieutenant Governor,,Leticia Van de Putte,DEM,76,4,36,35,1
Ellis,PRECINCT 126,Lieutenant Governor,,Robert D. Butler,LIB,10,0,3,7,0
Ellis,PRECINCT 126,Lieutenant Governor,,Chandrakantha Courtney,GRN,1,0,0,1,0
Ellis,PRECINCT 126,Lieutenant Governor,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,Lieutenant Governor,,Under Votes,,6,0,4,2,0
Ellis,PRECINCT 126,Attorney General,,Ken Paxton,REP,178,8,76,94,0
Ellis,PRECINCT 126,Attorney General,,Sam Houston,DEM,79,4,33,41,1
Ellis,PRECINCT 126,Attorney General,,Jamie Balagia,LIB,9,0,4,5,0
Ellis,PRECINCT 126,Attorney General,,Jamar Osborne,GRN,1,0,0,1,0
Ellis,PRECINCT 126,Attorney General,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,Attorney General,,Under Votes,,5,0,3,2,0
Ellis,PRECINCT 126,Comptroller of Public Accounts,,Glenn Hegar,REP,170,8,71,91,0
Ellis,PRECINCT 126,Comptroller of Public Accounts,,Mike Collier,DEM,70,4,30,35,1
Ellis,PRECINCT 126,Comptroller of Public Accounts,,Ben Sanders,LIB,17,0,5,12,0
Ellis,PRECINCT 126,Comptroller of Public Accounts,,Deb Shafto,GRN,3,0,2,1,0
Ellis,PRECINCT 126,Comptroller of Public Accounts,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,Comptroller of Public Accounts,,Under Votes,,12,0,8,4,0
Ellis,PRECINCT 126,Commissioner of the General Land Office,,George P. Bush,REP,183,8,79,96,0
Ellis,PRECINCT 126,Commissioner of the General Land Office,,John Cook,DEM,65,4,27,33,1
Ellis,PRECINCT 126,Commissioner of the General Land Office,,Justin Knight,LIB,10,0,5,5,0
Ellis,PRECINCT 126,Commissioner of the General Land Office,,Valerie Alessi,GRN,4,0,1,3,0
Ellis,PRECINCT 126,Commissioner of the General Land Office,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,Commissioner of the General Land Office,,Under Votes,,10,0,4,6,0
Ellis,PRECINCT 126,Commissioner of Agriculture,,Sid Miller,REP,174,8,73,93,0
Ellis,PRECINCT 126,Commissioner of Agriculture,,Jim Hogan,DEM,66,4,30,32,0
Ellis,PRECINCT 126,Commissioner of Agriculture,,David (Rocky) Palmquist,LIB,14,0,4,9,1
Ellis,PRECINCT 126,Commissioner of Agriculture,,Kenneth Kendrick,GRN,7,0,2,5,0
Ellis,PRECINCT 126,Commissioner of Agriculture,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,Commissioner of Agriculture,,Under Votes,,11,0,7,4,0
Ellis,PRECINCT 126,Railroad Commissioner,,Ryan Sitton,REP,169,8,68,93,0
Ellis,PRECINCT 126,Railroad Commissioner,,Steve Brown,DEM,72,4,34,33,1
Ellis,PRECINCT 126,Railroad Commissioner,,Mark A. Miller,LIB,12,0,4,8,0
Ellis,PRECINCT 126,Railroad Commissioner,,Martina Salinas,GRN,9,0,4,5,0
Ellis,PRECINCT 126,Railroad Commissioner,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,Railroad Commissioner,,Under Votes,,10,0,6,4,0
Ellis,PRECINCT 126,"Chief Justice, Supreme Court",,Nathan Hecht,REP,178,8,73,97,0
Ellis,PRECINCT 126,"Chief Justice, Supreme Court",,William Moody,DEM,69,4,31,33,1
Ellis,PRECINCT 126,"Chief Justice, Supreme Court",,Tom Oxford,LIB,14,0,6,8,0
Ellis,PRECINCT 126,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,"Chief Justice, Supreme Court",,Under Votes,,11,0,6,5,0
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 6",,Jeff Brown,REP,183,8,76,99,0
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 6",,Lawrence Edward Meyers,DEM,66,4,29,32,1
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 6",,Mark Ash,LIB,11,0,4,7,0
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 6",,Over Votes,,1,0,0,1,0
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 6",,Under Votes,,11,0,7,4,0
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,176,8,72,96,0
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 7",,Gina Benavides,DEM,74,4,34,35,1
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 7",,Don Fulton,LIB,12,0,4,8,0
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 7",,Charles E. Waterbury,GRN,2,0,1,1,0
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 7",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 7",,Under Votes,,8,0,5,3,0
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 8",,Phil Johnson,REP,192,9,79,104,0
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 8",,RS Roberto Koelsch,DEM,30,0,12,17,1
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 8",,Jim Chisolm,LIB,12,0,8,4,0
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 8",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,"Justice, Supreme Court, Place 8",,Under Votes,,38,3,17,18,0
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 3",,Bert Richardson,REP,177,8,73,96,0
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 3",,John Granberg,DEM,72,4,33,34,1
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 3",,Mark W. Bennett,LIB,15,0,5,10,0
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 3",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 3",,Under Votes,,8,0,5,3,0
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 4",,Kevin Patrick Yeary,REP,185,8,77,100,0
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 4",,Quanah Parker,LIB,35,0,16,19,0
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 4",,Judith Sanders-Castro,GRN,18,0,9,8,1
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 4",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 4",,Under Votes,,34,4,14,16,0
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 9",,David Newell,REP,189,8,81,100,0
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 9",,"William Bryan Strange, III",LIB,33,0,14,19,0
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 9",,George Joseph Altgelt,GRN,16,0,8,7,1
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 9",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,"Judge, Court of Criminal Appeals, Pl 9",,Under Votes,,34,4,13,17,0
Ellis,PRECINCT 126,State Representative,10,John Wray,REP,198,8,84,106,0
Ellis,PRECINCT 126,State Representative,10,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,State Representative,10,Under Votes,,74,4,32,37,1
Ellis,PRECINCT 126,"10th Court of Appeals District, Place 2",,Rex Davis,REP,201,8,85,108,0
Ellis,PRECINCT 126,"10th Court of Appeals District, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,"10th Court of Appeals District, Place 2",,Under Votes,,71,4,31,35,1
Ellis,PRECINCT 126,"District Judge, 40th Judicial District",,Bob Carroll,REP,204,7,89,108,0
Ellis,PRECINCT 126,"District Judge, 40th Judicial District",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,"District Judge, 40th Judicial District",,Under Votes,,68,5,27,35,1
Ellis,PRECINCT 126,County Judge,,Carol Bush,REP,208,8,89,111,0
Ellis,PRECINCT 126,County Judge,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,County Judge,,Under Votes,,64,4,27,32,1
Ellis,PRECINCT 126,"Judge, County Court at Law, Place 1",,Jim Chapman,REP,203,8,87,108,0
Ellis,PRECINCT 126,"Judge, County Court at Law, Place 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,"Judge, County Court at Law, Place 1",,Under Votes,,69,4,29,35,1
Ellis,PRECINCT 126,"Judge, County Court at Law, Place 2",,"A. Gene Calvert, Jr.",REP,198,8,85,105,0
Ellis,PRECINCT 126,"Judge, County Court at Law, Place 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,"Judge, County Court at Law, Place 2",,Under Votes,,74,4,31,38,1
Ellis,PRECINCT 126,District Clerk,,Melanie Price Reed,REP,193,8,78,107,0
Ellis,PRECINCT 126,District Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,District Clerk,,Under Votes,,79,4,38,36,1
Ellis,PRECINCT 126,County Clerk,,Cindy Polley .,REP,205,8,86,111,0
Ellis,PRECINCT 126,County Clerk,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,County Clerk,,Under Votes,,67,4,30,32,1
Ellis,PRECINCT 126,County Treasurer,,Cheryl Chambers,REP,201,8,86,107,0
Ellis,PRECINCT 126,County Treasurer,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,County Treasurer,,Under Votes,,71,4,30,36,1
Ellis,PRECINCT 126,"County Commissioner, Precinct No. 2",,Lane Grayson,REP,178,9,79,90,0
Ellis,PRECINCT 126,"County Commissioner, Precinct No. 2",,Tommy Aguilar,DEM,89,3,37,48,1
Ellis,PRECINCT 126,"County Commissioner, Precinct No. 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,"County Commissioner, Precinct No. 2",,Under Votes,,5,0,0,5,0
Ellis,PRECINCT 126,"Justice of the Peace, Precinct No. 1",,Bill Woody,REP,205,9,86,110,0
Ellis,PRECINCT 126,"Justice of the Peace, Precinct No. 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,"Justice of the Peace, Precinct No. 1",,Under Votes,,67,3,30,33,1
Ellis,PRECINCT 126,Constitutional Amendment,,FOR,,192,5,87,99,1
Ellis,PRECINCT 126,Constitutional Amendment,,AGAINST,,40,2,15,23,0
Ellis,PRECINCT 126,Constitutional Amendment,,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,Constitutional Amendment,,Under Votes,,40,5,14,21,0
Ellis,PRECINCT 126,"City of Ennis, Proposition 1",,FOR,,158,4,70,83,1
Ellis,PRECINCT 126,"City of Ennis, Proposition 1",,AGAINST,,82,4,36,42,0
Ellis,PRECINCT 126,"City of Ennis, Proposition 1",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,"City of Ennis, Proposition 1",,Under Votes,,32,4,10,18,0
Ellis,PRECINCT 126,"City of Ennis, Proposition 2",,FOR,,153,4,69,79,1
Ellis,PRECINCT 126,"City of Ennis, Proposition 2",,AGAINST,,90,4,36,50,0
Ellis,PRECINCT 126,"City of Ennis, Proposition 2",,Over Votes,,0,0,0,0,0
Ellis,PRECINCT 126,"City of Ennis, Proposition 2",,Under Votes,,29,4,11,14,0
Ellis,PRECINCT 127,REGISTERED VOTERS,,,,478,,,,
Ellis,PRECINCT 127,BALLOTS CAST,,,,148,15,88,45,0
Ellis,PRECINCT 127,Straight Party,,REPUBLICAN PARTY,REP,68,8,40,20,0
Ellis,PRECINCT 127,Straight Party,,DEMOCRATIC PARTY,DEM,23,3,11,9,0
Ellis,PRECINCT 127,Straight Party,,LIBERTARIAN PARTY,LIB,0,0,0,0,0
Ellis,PRECINCT 127,Straight Party,,GREEN PARTY,GRN,0,0,0,0,0
