office,district,candidate,incumbent,party,votes,pct
President Congressional,17,George W. Bush,FALSE,REP,34111,89.23
President Congressional,17,Steve Forbes,FALSE,REP,95,0.25
President Congressional,17,Orrin G. Hatch,FALSE,REP,58,0.15
President Congressional,17,Alan Keyes,FALSE,REP,1194,3.12
President Congressional,17,John McCain,FALSE,REP,2306,6.03
President Congressional,17,Charles Bass Urban,FALSE,REP,24,0.06
President Congressional,17,Uncommitted,FALSE,REP,393,1.03
President Congressional,17,Total,,,38227,
President Congressional,18,Gary Bauer,FALSE,REP,82,0.65
President Congressional,18,George W. Bush,FALSE,REP,10698,84.18
President Congressional,18,Steve Forbes,FALSE,REP,40,0.31
President Congressional,18,Orrin G. Hatch,FALSE,REP,5,0.04
President Congressional,18,Alan Keyes,FALSE,REP,483,3.8
President Congressional,18,John McCain,FALSE,REP,1289,10.14
President Congressional,18,Charles Bass Urban,FALSE,REP,12,0.09
President Congressional,18,Uncommitted,FALSE,REP,99,0.78
President Congressional,18,Total,,,12708,
President Congressional,19,Gary Bauer,FALSE,REP,98,0.14
President Congressional,19,George W. Bush,FALSE,REP,63468,89.02
President Congressional,19,Steve Forbes,FALSE,REP,169,0.24
President Congressional,19,Orrin G. Hatch,FALSE,REP,82,0.12
President Congressional,19,Alan Keyes,FALSE,REP,2428,3.41
President Congressional,19,John McCain,FALSE,REP,4141,5.81
President Congressional,19,Charles Bass Urban,FALSE,REP,86,0.12
President Congressional,19,Uncommitted,FALSE,REP,826,1.16
President Congressional,19,Total,,,71298,
President Congressional,20,Gary Bauer,FALSE,REP,12,0.07
President Congressional,20,George W. Bush,FALSE,REP,14269,83.34
President Congressional,20,Steve Forbes,FALSE,REP,24,0.14
President Congressional,20,Orrin G. Hatch,FALSE,REP,29,0.17
President Congressional,20,Alan Keyes,FALSE,REP,1138,6.65
President Congressional,20,John McCain,FALSE,REP,1514,8.84
President Congressional,20,Charles Bass Urban,FALSE,REP,31,0.18
President Congressional,20,Uncommitted,FALSE,REP,105,0.61
President Congressional,20,Total,,,17122,
President Congressional,21,Gary Bauer,FALSE,REP,103,0.1
President Congressional,21,George W. Bush,FALSE,REP,88585,85.54
President Congressional,21,Steve Forbes,FALSE,REP,247,0.24
President Congressional,21,Orrin G. Hatch,FALSE,REP,91,0.09
President Congressional,21,Alan Keyes,FALSE,REP,4612,4.45
President Congressional,21,John McCain,FALSE,REP,8680,8.38
President Congressional,21,Charles Bass Urban,FALSE,REP,77,0.07
President Congressional,21,Uncommitted,FALSE,REP,1167,1.13
President Congressional,21,Total,,,103562,
President Congressional,22,Gary Bauer,FALSE,REP,107,0.21
President Congressional,22,George W. Bush,FALSE,REP,45635,87.89
President Congressional,22,Steve Forbes,FALSE,REP,140,0.27
President Congressional,22,Orrin G. Hatch,FALSE,REP,45,0.09
President Congressional,22,Alan Keyes,FALSE,REP,1625,3.13
President Congressional,22,John McCain,FALSE,REP,4047,7.79
President Congressional,22,Charles Bass Urban,FALSE,REP,45,0.09
President Congressional,22,Uncommitted,FALSE,REP,278,0.54
President Congressional,22,Total,,,51922,
President Congressional,23,Gary Bauer,FALSE,REP,34,0.12
President Congressional,23,George W. Bush,FALSE,REP,24100,86.16
President Congressional,23,Steve Forbes,FALSE,REP,57,0.2
President Congressional,23,Orrin G. Hatch,FALSE,REP,29,0.1
President Congressional,23,Alan Keyes,FALSE,REP,1396,4.99
President Congressional,23,John McCain,FALSE,REP,2067,7.39
President Congressional,23,Charles Bass Urban,FALSE,REP,33,0.12
President Congressional,23,Uncommitted,FALSE,REP,254,0.91
President Congressional,23,Total,,,27970,
President Congressional,24,Gary Bauer,FALSE,REP,26,0.12
President Congressional,24,George W. Bush,FALSE,REP,18589,88.22
President Congressional,24,Steve Forbes,FALSE,REP,80,0.38
President Congressional,24,Orrin G. Hatch,FALSE,REP,36,0.17
President Congressional,24,Alan Keyes,FALSE,REP,1006,4.77
President Congressional,24,John McCain,FALSE,REP,1125,5.34
President Congressional,24,Charles Bass Urban,FALSE,REP,17,0.08
President Congressional,24,Uncommitted,FALSE,REP,193,0.92
President Congressional,24,Total,,,21072,
President Congressional,25,Gary Bauer,FALSE,REP,130,0.52
President Congressional,25,George W. Bush,FALSE,REP,21712,87.13
President Congressional,25,Steve Forbes,FALSE,REP,51,0.2
President Congressional,25,Orrin G. Hatch,FALSE,REP,21,0.08
President Congressional,25,Alan Keyes,FALSE,REP,757,3.04
President Congressional,25,John McCain,FALSE,REP,2117,8.5
President Congressional,25,Charles Bass Urban,FALSE,REP,16,0.06
President Congressional,25,Uncommitted,FALSE,REP,116,0.47
President Congressional,25,Total,,,24920,
President Congressional,26,Gary Bauer,FALSE,REP,83,0.11
President Congressional,26,George W. Bush,FALSE,REP,64292,86.08
President Congressional,26,Steve Forbes,FALSE,REP,250,0.33
President Congressional,26,Orrin G. Hatch,FALSE,REP,98,0.13
President Congressional,26,Alan Keyes,FALSE,REP,3318,4.44
President Congressional,26,John McCain,FALSE,REP,6020,8.06
President Congressional,26,Charles Bass Urban,FALSE,REP,55,0.07
President Congressional,26,Uncommitted,FALSE,REP,573,0.77
President Congressional,26,Total,,,74689,
President Congressional,27,Gary Bauer,FALSE,REP,38,0.21
President Congressional,27,George W. Bush,FALSE,REP,16543,89.42
President Congressional,27,Steve Forbes,FALSE,REP,55,0.3
President Congressional,27,Orrin G. Hatch,FALSE,REP,22,0.12
President Congressional,27,Alan Keyes,FALSE,REP,544,2.94
President Congressional,27,John McCain,FALSE,REP,1198,6.48
President Congressional,27,Charles Bass Urban,FALSE,REP,20,0.11
President Congressional,27,Uncommitted,FALSE,REP,80,0.43
President Congressional,27,Total,,,18500,
President Congressional,28,Gary Bauer,FALSE,REP,25,0.16
President Congressional,28,George W. Bush,FALSE,REP,13824,86.33
President Congressional,28,Steve Forbes,FALSE,REP,32,0.2
President Congressional,28,Orrin G. Hatch,FALSE,REP,18,0.11
President Congressional,28,Alan Keyes,FALSE,REP,868,5.42
President Congressional,28,John McCain,FALSE,REP,1107,6.91
President Congressional,28,Charles Bass Urban,FALSE,REP,25,0.16
President Congressional,28,Uncommitted,FALSE,REP,114,0.71
President Congressional,28,Total,,,16013,
President Congressional,29,Gary Bauer,FALSE,REP,72,0.74
President Congressional,29,George W. Bush,FALSE,REP,8783,90.31
President Congressional,29,Steve Forbes,FALSE,REP,23,0.24
President Congressional,29,Orrin G. Hatch,FALSE,REP,7,0.07
President Congressional,29,Alan Keyes,FALSE,REP,280,2.88
President Congressional,29,John McCain,FALSE,REP,514,5.29
President Congressional,29,Charles Bass Urban,FALSE,REP,5,0.05
President Congressional,29,Uncommitted,FALSE,REP,41,0.42
President Congressional,29,Total,,,9725,
President Congressional,30,Gary Bauer,FALSE,REP,14,0.14
President Congressional,30,George W. Bush,FALSE,REP,8745,87.17
President Congressional,30,Steve Forbes,FALSE,REP,17,0.17
President Congressional,30,Orrin G. Hatch,FALSE,REP,21,0.21
President Congressional,30,Alan Keyes,FALSE,REP,551,5.49
President Congressional,30,John McCain,FALSE,REP,603,6.01
President Congressional,30,Charles Bass Urban,FALSE,REP,10,0.1
President Congressional,30,Uncommitted,FALSE,REP,71,0.71
President Congressional,30,Total,,,10032,
President/VicePresident,,Bill Bradley,FALSE,DEM,128564,16.34
President/VicePresident,,Al Gore,FALSE,DEM,631428,80.24
President/VicePresident,,"Lyndon H. LaRouche, Jr.",FALSE,DEM,26898,3.42
President/VicePresident,,Total,,,786890,
U. S. Senator,,H. Gerald Bintliff,FALSE,DEM,33979,5.5
U. S. Senator,,Don Clark,FALSE,DEM,139243,22.53
U. S. Senator,,Charles Gandy,FALSE,DEM,140636,22.76
U. S. Senator,,Gene Kelly,FALSE,DEM,220531,35.68
U. S. Senator,,Bobby Wightman,FALSE,DEM,83643,13.53
U. S. Senator,,Total,,,618032,
U. S. Representative,1,B. D. Blount,FALSE,DEM,10265,15.44
U. S. Representative,1,Max Sandlin,TRUE,DEM,56207,84.56
U. S. Representative,1,Total,,,66472,
U. S. Representative,2,Jim Turner,TRUE,DEM,65446,100
U. S. Representative,2,Total,,,65446,
U. S. Representative,3,Billy Wayne  Zachary,FALSE,DEM,6031,100
U. S. Representative,3,Total,,,6031,
U. S. Representative,4,Ralph M. Hall,TRUE,DEM,16403,100
U. S. Representative,4,Total,,,16403,
U. S. Representative,5,Regina Montoya Coggins,FALSE,DEM,18368,68.06
U. S. Representative,5,Gary L. Harrison,FALSE,DEM,8619,31.94
U. S. Representative,5,Total,,,26987,
U. S. Representative,7,Jeff Sell,FALSE,DEM,3828,100
U. S. Representative,7,Total,,,3828,
U. S. Representative,9,Nick Lampson,TRUE,DEM,27457,100
U. S. Representative,9,Total,,,27457,
U. S. Representative,10,Lloyd  Doggett,TRUE,DEM,31638,100
U. S. Representative,10,Total,,,31638,
U. S. Representative,11,Chet Edwards,TRUE,DEM,28053,100
U. S. Representative,11,Total,,,28053,
U. S. Representative,12,Prentiss Bryant Davis,FALSE,DEM,2964,23.79
U. S. Representative,12,Mark Greene,FALSE,DEM,9495,76.21
U. S. Representative,12,Total,,,12459,
U. S. Representative,13,Curtis Clinesmith,FALSE,DEM,18805,100
U. S. Representative,13,Total,,,18805,
U. S. Representative,14,Loy Sneary,FALSE,DEM,28318,100
U. S. Representative,14,Total,,,28318,
U. S. Representative,15,Mel Buentello Hawkins,FALSE,DEM,3928,6.25
U. S. Representative,15,Ruben Hinojosa,TRUE,DEM,46247,73.54
U. S. Representative,15,Diana RiveraMartinez,FALSE,DEM,12710,20.21
U. S. Representative,15,Total,,,62885,
U. S. Representative,16,Silvestre Reyes,TRUE,DEM,20169,100
U. S. Representative,16,Total,,,20169,
U. S. Representative,17,Charlie Stenholm,TRUE,DEM,36753,100
U. S. Representative,17,Total,,,36753,
U. S. Representative,18,Sheila Jackson Lee,TRUE,DEM,16067,100
U. S. Representative,18,Total,,,16067,
U. S. Representative,20,Charles A. Gonzalez,TRUE,DEM,22213,100
U. S. Representative,20,Total,,,22213,
U. S. Representative,21,Jim Green,FALSE,DEM,12381,100
U. S. Representative,21,Total,,,12381,
U. S. Representative,22,Jo Ann Matranga,FALSE,DEM,4833,51.29
U. S. Representative,22,"Virginia ""Ginny"" Stogner",FALSE,DEM,4590,48.71
U. S. Representative,22,Total,,,9423,
U. S. Representative,23,"Isidro Garza, Jr.",FALSE,DEM,43424,69.63
U. S. Representative,23,Joseph P. (Joe) Sullivan,FALSE,DEM,18937,30.37
U. S. Representative,23,Total,,,62361,
U. S. Representative,24,Martin Frost,TRUE,DEM,18892,100
U. S. Representative,24,Total,,,18892,
U. S. Representative,25,Ken Bentsen,TRUE,DEM,9455,100
U. S. Representative,25,Total,,,9455,
U. S. Representative,26,Steve Love,FALSE,DEM,6128,100
U. S. Representative,26,Total,,,6128,
U. S. Representative,27,Solomon P. Ortiz,TRUE,DEM,36569,100
U. S. Representative,27,Total,,,36569,
U. S. Representative,28,Ciro D. Rodriguez,TRUE,DEM,37110,100
U. S. Representative,28,Total,,,37110,
U. S. Representative,29,Gene Green,TRUE,DEM,9673,100
U. S. Representative,29,Total,,,9673,
U. S. Representative,30,Eddie Bernice Johnson,TRUE,DEM,20119,100
U. S. Representative,30,Total,,,20119,
"Presiding Judge, Court of Criminal Appeals",,Bill  Vance,FALSE,DEM,590774,100
"Presiding Judge, Court of Criminal Appeals",,Total,,,590774,
Judge Court of Criminal Appeals,2,William R. Barr,FALSE,DEM,581906,100
Judge Court of Criminal Appeals,2,Total,,,581906,
Member State Board of Education,3,Joe J. Bernal,TRUE,DEM,58086,100
Member State Board of Education,3,Total,,,58086,
Member State Board of Education,4,Alma A. Allen,TRUE,DEM,24077,100
Member State Board of Education,4,Total,,,24077,
Member State Board of Education,7,Harvey R. Brown Sr.,FALSE,DEM,15467,49.3
Member State Board of Education,7,Fanniece Hawkins,FALSE,DEM,15908,50.7
Member State Board of Education,7,Total,,,31375,
Member State Board of Education,10,Donna Howard,FALSE,DEM,51697,100
Member State Board of Education,10,Total,,,51697,
State Senator,2,David Cain,TRUE,DEM,19084,100
State Senator,2,Total,,,19084,
State Senator,3,David Fisher,FALSE,DEM,49090,100
State Senator,3,Total,,,49090,
State Senator,12,Mike Moncrief,TRUE,DEM,15200,100
State Senator,12,Total,,,15200,
State Senator,14,Gonzalo Barrientos,TRUE,DEM,29660,100
State Senator,14,Total,,,29660,
State Senator,15,John Whitmire,TRUE,DEM,9158,100
State Senator,15,Total,,,9158,
State Senator,21,Judith Zaffirini,TRUE,DEM,53359,100
State Senator,21,Total,,,53359,
State Senator,26,David McQuade Leibowitz,FALSE,DEM,11232,45.63
State Senator,26,Leticia Van de Putte,TRUE,DEM,13381,54.37
State Senator,26,Total,,,24613,
State Senator,27,"Eddie Lucio, Jr.",TRUE,DEM,36574,100
State Senator,27,Total,,,36574,
State Senator,29,Eliot Shapleigh,TRUE,DEM,18180,100
State Senator,29,Total,,,18180,
State Representative,1,Barry B. Telford,TRUE,DEM,15017,100
State Representative,1,Total,,,15017,
State Representative,2,Sarah Bailey King,FALSE,DEM,5673,35.26
State Representative,2,Tom Ramsay,TRUE,DEM,10414,64.74
State Representative,2,Total,,,16087,
State Representative,3,Patricia Blount,FALSE,DEM,2649,16.7
State Representative,3,Mark Homer,TRUE,DEM,13212,83.3
State Representative,3,Total,,,15861,
State Representative,4,Charles Elliott,FALSE,DEM,3431,100
State Representative,4,Total,,,3431,
State Representative,5,Bob Glaze,TRUE,DEM,8120,100
State Representative,5,Total,,,8120,
State Representative,6,Bill Bowen,FALSE,DEM,1439,100
State Representative,6,Total,,,1439,
State Representative,8,Paul Sadler,TRUE,DEM,10598,100
State Representative,8,Total,,,10598,
State Representative,9,Joe Evans,FALSE,DEM,11048,100
State Representative,9,Total,,,11048,
State Representative,11,Chuck Hopson,FALSE,DEM,7053,51.35
State Representative,11,JoAl Cannon Sheridan,FALSE,DEM,6681,48.65
State Representative,11,Total,,,13734,
State Representative,12,Clyde Alexander,TRUE,DEM,11305,88.22
State Representative,12,Buster Wayne Desselles Jr.,FALSE,DEM,1510,11.78
State Representative,12,Total,,,12815,
State Representative,17,Jim McReynolds,TRUE,DEM,13808,100
State Representative,17,Total,,,13808,
State Representative,18,Dan Ellis,TRUE,DEM,11096,100
State Representative,18,Total,,,11096,
State Representative,19,Ron E. Lewis,TRUE,DEM,11909,100
State Representative,19,Total,,,11909,
State Representative,20,Zeb Zbranek,TRUE,DEM,12949,100
State Representative,20,Total,,,12949,
State Representative,21,Allan B. Ritter,TRUE,DEM,5506,100
State Representative,21,Total,,,5506,
State Representative,22,Joe Deshotel,TRUE,DEM,5257,100
State Representative,22,Total,,,5257,
State Representative,23,Patricia Gray,TRUE,DEM,4849,100
State Representative,23,Total,,,4849,
State Representative,24,Craig Eiland,TRUE,DEM,6593,100
State Representative,24,Total,,,6593,
State Representative,26,Nathan Reid,FALSE,DEM,1592,100
State Representative,26,Total,,,1592,
State Representative,27,Samuel  Gonzalez,FALSE,DEM,510,11.86
State Representative,27,Dora Olivo,TRUE,DEM,3789,88.14
State Representative,27,Total,,,4299,
State Representative,28,Robby Cook,TRUE,DEM,7708,91.22
State Representative,28,Troy Dahman,FALSE,DEM,742,8.78
State Representative,28,Total,,,8450,
State Representative,29,"D. R. ""Tom"" Uher",TRUE,DEM,5240,100
State Representative,29,Total,,,5240,
State Representative,31,Judy Hawley,TRUE,DEM,8128,100
State Representative,31,Total,,,8128,
State Representative,33,Vilma Luna,TRUE,DEM,6692,100
State Representative,33,Total,,,6692,
State Representative,34,Jaime Capello,TRUE,DEM,5908,100
State Representative,34,Total,,,5908,
State Representative,35,Irma Rangel,TRUE,DEM,16113,100
State Representative,35,Total,,,16113,
State Representative,36,"Ismael ""Kino"" Flores",TRUE,DEM,9420,76.24
State Representative,36,Sergio Munoz,FALSE,DEM,2936,23.76
State Representative,36,Total,,,12356,
State Representative,37,Rene O. Oliveira,TRUE,DEM,6408,100
State Representative,37,Total,,,6408,
State Representative,38,Jim Solis,TRUE,DEM,7533,100
State Representative,38,Total,,,7533,
State Representative,39,Miguel Wise,TRUE,DEM,5706,100
State Representative,39,Total,,,5706,
State Representative,40,"Juan ""Chuy"" Hinojosa",TRUE,DEM,8117,100
State Representative,40,Total,,,8117,
State Representative,41,Roberto Gutierrez,TRUE,DEM,6453,100
State Representative,41,Total,,,6453,
State Representative,42,Henry Cuellar,TRUE,DEM,19535,100
State Representative,42,Total,,,19535,
State Representative,43,Tracy O. King,TRUE,DEM,13157,63.82
State Representative,43,Rudy Rodriguez,FALSE,DEM,7460,36.18
State Representative,43,Total,,,20617,
State Representative,44,"Ignacio Salinas, Jr.",TRUE,DEM,13555,100
State Representative,44,Total,,,13555,
State Representative,46,"Ivan ""Buddy"" Friedman",FALSE,DEM,4911,100
State Representative,46,Total,,,4911,
State Representative,48,Mandy Dealey,FALSE,DEM,2024,25.49
State Representative,48,Ann Kitchen,FALSE,DEM,5917,74.51
State Representative,48,Total,,,7941,
State Representative,49,Elliott Naishtat,TRUE,DEM,5356,100
State Representative,49,Total,,,5356,
State Representative,50,Dawnna  Dukes,TRUE,DEM,5762,72.21
State Representative,50,Stella Roland,FALSE,DEM,2217,27.79
State Representative,50,Total,,,7979,
State Representative,51,Glen Maxey,TRUE,DEM,4403,100
State Representative,51,Total,,,4403,
State Representative,54,Don Armstrong,FALSE,DEM,2068,58.93
State Representative,54,James McCutcheon,FALSE,DEM,1441,41.07
State Representative,54,Total,,,3509,
State Representative,57,Jim Dunnam,TRUE,DEM,5421,100
State Representative,57,Total,,,5421,
State Representative,59,David Lengefeld,TRUE,DEM,5574,100
State Representative,59,Total,,,5574,
State Representative,68,Betty Furr Richie,FALSE,DEM,8394,100
State Representative,68,Total,,,8394,
State Representative,69,David Farabee,TRUE,DEM,2152,100
State Representative,69,Total,,,2152,
State Representative,70,David Counts,TRUE,DEM,11383,100
State Representative,70,Total,,,11383,
State Representative,72,Robert A. Junell,TRUE,DEM,3510,100
State Representative,72,Total,,,3510,
State Representative,73,Robert ,TRUE,DEM,9588,100
State Representative,73,Total,,,9588,
State Representative,74,Pete P. Gallego,TRUE,DEM,14650,100
State Representative,74,Total,,,14650,
State Representative,75,Manny Najera,TRUE,DEM,3797,100
State Representative,75,Total,,,3797,
State Representative,76,Norma Chavez,TRUE,DEM,4434,100
State Representative,76,Total,,,4434,
State Representative,77,Paul C. Moreno,TRUE,DEM,3663,76.42
State Representative,77,Homer  Reza,FALSE,DEM,1130,23.58
State Representative,77,Total,,,4793,
State Representative,79,Oscar R. Diaz,FALSE,DEM,923,25.43
State Representative,79,Joe C. Pickett,TRUE,DEM,2707,74.57
State Representative,79,Total,,,3630,
State Representative,82,Gilberto M. Garcia,FALSE,DEM,1628,100
State Representative,82,Total,,,1628,
State Representative,85,"James E. ""Pete"" Laney",TRUE,DEM,7157,100
State Representative,85,Total,,,7157,
State Representative,89,Nathan Schattman,FALSE,DEM,1781,100
State Representative,89,Total,,,1781,
State Representative,90,Lon Burnam,TRUE,DEM,2643,100
State Representative,90,Total,,,2643,
State Representative,95,Glenn Lewis,TRUE,DEM,5143,100
State Representative,95,Total,,,5143,
State Representative,98,Gene Mitchell,FALSE,DEM,1237,100
State Representative,98,Total,,,1237,
State Representative,100,Terri Hodge,TRUE,DEM,3206,100
State Representative,100,Total,,,3206,
State Representative,101,Graciela Aleman,FALSE,DEM,637,37.65
State Representative,101,Bruce Archer,FALSE,DEM,1055,62.35
State Representative,101,Total,,,1692,
State Representative,102,Vanessa Lewis,FALSE,DEM,1245,100
State Representative,102,Total,,,1245,
State Representative,103,Steve  Wolens,TRUE,DEM,1851,100
State Representative,103,Total,,,1851,
State Representative,104,Diana Flores,FALSE,DEM,1340,39.02
State Representative,104,Domingo Garcia,TRUE,DEM,2094,60.98
State Representative,104,Total,,,3434,
State Representative,105,Dale Tillery,TRUE,DEM,1628,100
State Representative,105,Total,,,1628,
State Representative,106,David  Gutierrez,FALSE,DEM,1336,100
State Representative,106,Total,,,1336,
State Representative,107,Harryette Ehrhardt,TRUE,DEM,2514,79.61
State Representative,107,Elsa G. Tovar,FALSE,DEM,644,20.39
State Representative,107,Total,,,3158,
State Representative,109,Helen  Giddings,TRUE,DEM,3872,100
State Representative,109,Total,,,3872,
State Representative,110,Jesse Jones,TRUE,DEM,5330,100
State Representative,110,Total,,,5330,
State Representative,111,Yvonne Davis,TRUE,DEM,4516,100
State Representative,111,Total,,,4516,
State Representative,114,Mike  Moore,FALSE,DEM,1364,100
State Representative,114,Total,,,1364,
State Representative,115,Roberto Vazquez,FALSE,DEM,2126,39.24
State Representative,115,Mike Villarreal,FALSE,DEM,3292,60.76
State Representative,115,Total,,,5418,
State Representative,116,"Leo  Alvarado, Jr.",TRUE,DEM,2504,41.89
State Representative,116,Steve Avery,FALSE,DEM,843,14.1
State Representative,116,Trey Martinez Fischer,FALSE,DEM,1842,30.81
State Representative,116,Andrew Ramon,FALSE,DEM,789,13.2
State Representative,116,Total,,,5978,
State Representative,117,John Amos Longoria,TRUE,DEM,2497,100
State Representative,117,Total,,,2497,
State Representative,118,"Carlos ""Charlie"" Uresti",TRUE,DEM,3502,100
State Representative,118,Total,,,3502,
State Representative,119,David Arevalo,FALSE,DEM,1254,29.42
State Representative,119,Robert Puente,TRUE,DEM,3008,70.58
State Representative,119,Total,,,4262,
State Representative,120,Ruth Jones McClendon,TRUE,DEM,2787,100
State Representative,120,Total,,,2787,
State Representative,121,Michael G. Zapper,FALSE,DEM,1953,100
State Representative,121,Total,,,1953,
State Representative,124,Jose Menendez,FALSE,DEM,2876,50.97
State Representative,124,Juan F. Solis III,TRUE,DEM,2767,49.03
State Representative,124,Total,,,5643,
State Representative,125,"Arthur ""Art"" Reyna",TRUE,DEM,3733,100
State Representative,125,Total,,,3733,
State Representative,128,Fred M. Bosse,TRUE,DEM,2259,100
State Representative,128,Total,,,2259,
State Representative,130,Fred Lundgren,FALSE,DEM,825,100
State Representative,130,Total,,,825,
State Representative,131,Ron  Wilson,TRUE,DEM,3302,100
State Representative,131,Total,,,3302,
State Representative,132,Scott Hochberg,TRUE,DEM,2771,100
State Representative,132,Total,,,2771,
State Representative,134,Michael Skadden,FALSE,DEM,1175,100
State Representative,134,Total,,,1175,
State Representative,137,Debra Danburg,TRUE,DEM,1802,100
State Representative,137,Total,,,1802,
State Representative,138,Ken Yarbrough,TRUE,DEM,1860,100
State Representative,138,Total,,,1860,
State Representative,139,Sylvester Turner,TRUE,DEM,1824,100
State Representative,139,Total,,,1824,
State Representative,140,Kevin Bailey,TRUE,DEM,1450,65.32
State Representative,140,"Rudy ""Butch"" Gabriel Vasquez",FALSE,DEM,770,34.68
State Representative,140,Total,,,2220,
State Representative,141,Senfronia Thompson,TRUE,DEM,3122,100
State Representative,141,Total,,,3122,
State Representative,142,"Harold V. Dutton, Jr.",TRUE,DEM,2381,100
State Representative,142,Total,,,2381,
State Representative,143,Joe E. Moreno,TRUE,DEM,1760,62.23
State Representative,143,Dorothy M. Olmos,FALSE,DEM,1068,37.77
State Representative,143,Total,,,2828,
State Representative,144,Donald Sepolio,FALSE,DEM,996,100
State Representative,144,Total,,,996,
State Representative,145,Richard ,TRUE,DEM,1381,100
State Representative,145,Total,,,1381,
State Representative,146,Al Edwards,TRUE,DEM,4223,100
State Representative,146,Total,,,4223,
State Representative,147,Garnet F. Coleman,TRUE,DEM,3030,100
State Representative,147,Total,,,3030,
State Representative,148,Jessica Farrar,TRUE,DEM,1626,100
State Representative,148,Total,,,1626,
"Chief Justice, 11th Court of Appeals District",,Bud Arnot,TRUE,DEM,23944,100
"Chief Justice, 11th Court of Appeals District",,Total,,,23944,
"Chief Justice, 13th Court of Appeals District",,J. Manuel Banales,FALSE,DEM,45360,44.37
"Chief Justice, 13th Court of Appeals District",,Roy Valdez,FALSE,DEM,56878,55.63
"Chief Justice, 13th Court of Appeals District",,Total,,,102238,
"Justice, 1st Court of Appeals District, Place 2",,Mary C. Thompson,FALSE,DEM,67718,100
"Justice, 1st Court of Appeals District, Place 2",,Total,,,67718,
"Justice, 1st Court of Appeals District, Place 4",,Eric Andell,TRUE,DEM,65947,100
"Justice, 1st Court of Appeals District, Place 4",,Total,,,65947,
"Justice, 3rd Court of Appeals District, Place 1",,Woodie Jones,TRUE,DEM,51307,100
"Justice, 3rd Court of Appeals District, Place 1",,Total,,,51307,
"Justice, 3rd Court of Appeals District, Place 2",,Mack Kidd,TRUE,DEM,51149,100
"Justice, 3rd Court of Appeals District, Place 2",,Total,,,51149,
"Justice, 3rd Court of Appeals District, Place 3",,Bea Ann Smith,TRUE,DEM,51266,100
"Justice, 3rd Court of Appeals District, Place 3",,Total,,,51266,
"Justice, 4th Court of Appeals District, Place 1",,Alma L. Lopez,TRUE,DEM,98919,100
"Justice, 4th Court of Appeals District, Place 1",,Total,,,98919,
"Justice, 4th Court of Appeals District, Place 2",,Catherine Stone,TRUE,DEM,90983,100
"Justice, 4th Court of Appeals District, Place 2",,Total,,,90983,
"Justice, 4th Court of Appeals District, Place 3",,Emilio Martinez,FALSE,DEM,95853,100
"Justice, 4th Court of Appeals District, Place 3",,Total,,,95853,
"Justice, 4th Court of Appeals District, Place 4",,Warren Weir,FALSE,DEM,89039,100
"Justice, 4th Court of Appeals District, Place 4",,Total,,,89039,
"Justice, 6th Court of Appeals",,Donald R. Ross,TRUE,DEM,48997,100
"Justice, 6th Court of Appeals",,Total,,,48997,
"Justice, 8th Court of Appeals District, Place 1",,Ann Crawford McClure,TRUE,DEM,31874,100
"Justice, 8th Court of Appeals District, Place 1",,Total,,,31874,
"Justice, 8th Court of Appeals District, Place 2",,David Wellington Chew,TRUE,DEM,32024,100
"Justice, 8th Court of Appeals District, Place 2",,Total,,,32024,
"Justice, 9th Court of Appeals District",,Gerald E. Bourque,FALSE,DEM,47192,100
"Justice, 9th Court of Appeals District",,Total,,,47192,
"Justice, 13th Court of Appeals District, Place 1",,Barry E. Jones,FALSE,DEM,29040,29.59
"Justice, 13th Court of Appeals District, Place 1",,Nelda Vidaurri Rodriguez,TRUE,DEM,69104,70.41
"Justice, 13th Court of Appeals District, Place 1",,Total,,,98144,
"Justice, 13th Court of Appeals District, Place 2",,"Federico ""Fred"" Hinojosa",TRUE,DEM,54960,54.48
"Justice, 13th Court of Appeals District, Place 2",,Ruben R. Pena,FALSE,DEM,45928,45.52
"Justice, 13th Court of Appeals District, Place 2",,Total,,,100888,
"Justice, 13th Court of Appeals District, Place 3",,Errlinda Castillo,FALSE,DEM,49930,52.32
"Justice, 13th Court of Appeals District, Place 3",,Frank Enriquez,FALSE,DEM,45496,47.68
"Justice, 13th Court of Appeals District, Place 3",,Total,,,95426,
District Judge,1st Judicial District,Joe Bob Golden,TRUE,DEM,10633,100
District Judge,1st Judicial District,Total,,,10633,
District Judge,2nd Judicial District,Jim Cromwell,FALSE,DEM,2725,46.1
District Judge,2nd Judicial District,Dwight L. Phifer,FALSE,DEM,3186,53.9
District Judge,2nd Judicial District,Total,,,5911,
District Judge,3rd Judicial District,Jim Parsons,TRUE,DEM,8977,100
District Judge,3rd Judicial District,Total,,,8977,
District Judge,4th Judicial District,J. Clay Gossett,TRUE,DEM,2771,100
District Judge,4th Judicial District,Total,,,2771,
District Judge,5th Judicial District,Jack Carter,TRUE,DEM,14186,100
District Judge,5th Judicial District,Total,,,14186,
District Judge,6th Judicial District,Jim D. Lovett,TRUE,DEM,9799,100
District Judge,6th Judicial District,Total,,,9799,
District Judge,8th Judicial District,Robert E. Newsom,TRUE,DEM,6434,100
District Judge,8th Judicial District,Total,,,6434,
District Judge,10th Judicial District,David E. Garner,TRUE,DEM,10302,100
District Judge,10th Judicial District,Total,,,10302,
District Judge,12th Judicial District,Bill McAdams,TRUE,DEM,4277,100
