office,district,candidate,incumbent,party,votes,pct
District Judge,347th Judicial District,Nelva Gonzales Ramos,False,DEM,53622,57.02
District Judge,347th Judicial District,Total,,,94034,
District Judge,348th Judicial District,Dana Womack,True,REP,296276,100.00
District Judge,348th Judicial District,Total,,,296276,
District Judge,349th Judicial District,Jerry L. Calhoon,True,DEM,15856,100.00
District Judge,349th Judicial District,Total,,,15856,
District Judge,350th Judicial District,Jess Holloway,True,DEM,26601,100.00
District Judge,350th Judicial District,Total,,,26601,
District Judge,351st Judicial District,Mark Kent Ellis,True,REP,521102,100.00
District Judge,351st Judicial District,Total,,,521102,
District Judge,352nd Judicial District,Bonnie Sudderth,True,REP,294485,100.00
District Judge,352nd Judicial District,Total,,,294485,
District Judge,353rd Judicial District,Demetri Anastasiadis,False,REP,103574,38.62
District Judge,353rd Judicial District,Margaret  Cooper,True,DEM,164640,61.38
District Judge,353rd Judicial District,Total,,,268214,
District Judge,354th Judicial District,"Richard A. Beacom, Jr.",True,DEM,17099,100.00
District Judge,354th Judicial District,Total,,,17099,
District Judge,356th Judicial District,Britt Plunk,True,DEM,12677,100.00
District Judge,356th Judicial District,Total,,,12677,
District Judge,362nd Judicial District,Bruce McFarling,False,REP,103998,100.00
District Judge,362nd Judicial District,Total,,,103998,
District Judge,378th Judicial District,Al Scoggins,True,REP,27700,100.00
District Judge,378th Judicial District,Total,,,27700,
District Judge,379th Judicial District,Bert Richardson,False,REP,239333,100.00
District Judge,379th Judicial District,Total,,,239333,
District Judge,380th Judicial District,Charles Sandoval,True,REP,126951,100.00
District Judge,380th Judicial District,Total,,,126951,
District Judge,381st Judicial District,"John A. Pope, III",True,DEM,6838,100.00
District Judge,381st Judicial District,Total,,,6838,
District Judge,382nd Judicial District,Brett Hall,False,REP,13954,100.00
District Judge,382nd Judicial District,Total,,,13954,
District Judge,383rd Judicial District,Mike Herrera,False,DEM,104996,100.00
District Judge,383rd Judicial District,Total,,,104996,
District Judge,384th Judicial District,Patrick M. Garcia,True,DEM,104454,100.00
District Judge,384th Judicial District,Total,,,104454,
District Judge,386th Judicial District,Laura Parker,False,REP,240097,100.00
District Judge,386th Judicial District,Total,,,240097,
District Judge,387th Judicial District,Robert J. Kern,False,REP,78379,100.00
District Judge,387th Judicial District,Total,,,78379,
District Judge,388th Judicial District,Kathleen Cardone,False,REP,56967,40.76
District Judge,388th Judicial District,Patricia A. Macias,False,DEM,82784,59.24
District Judge,388th Judicial District,Total,,,139751,
District Judge,389th Judicial District,Ann Murray Moore,False,REP,31275,34.06
District Judge,389th Judicial District,Letty Lopez,False,DEM,60553,65.94
District Judge,389th Judicial District,Total,,,91828,
District Judge,390th Judicial District,Julie  Kocurek,False,REP,144195,51.84
District Judge,390th Judicial District,Karrie Key,False,DEM,133956,48.16
District Judge,390th Judicial District,Total,,,278151,
District Judge,391st Judicial District,Tom Gossett,True,REP,25484,100.00
District Judge,391st Judicial District,Total,,,25484,
District Judge,392nd Judicial District,Carter W. Tarrance,True,REP,16952,100.00
District Judge,392nd Judicial District,Total,,,16952,
District Judge,393rd Judicial District,Vicki Isaacks,False,REP,103805,100.00
District Judge,393rd Judicial District,Total,,,103805,
District Judge,394th Judicial District,Kenneth D.  DeHart,True,DEM,5409,100.00
District Judge,394th Judicial District,Total,,,5409,
District Judge,395th Judicial District,Mike Jergins,True,REP,68896,100.00
District Judge,395th Judicial District,Total,,,68896,
District Judge,396th Judicial District,George  Gallagher,False,REP,293723,100.00
District Judge,396th Judicial District,Total,,,293723,
District Judge,398th Judicial District,Ernest Aliseda,False,REP,37257,40.31
District Judge,398th Judicial District,Aida S. Flores,False,DEM,55163,59.69
District Judge,398th Judicial District,Total,,,92420,
District Judge,399th Judicial District,Juanita A.  VasquezGardner,True,REP,198103,52.15
District Judge,399th Judicial District,"Demetrio Duarte, Jr.",False,DEM,181789,47.85
District Judge,399th Judicial District,Total,,,379892,
District Judge,400th Judicial District,Bradley Smith,False,REP,65283,57.18
District Judge,400th Judicial District,"John C. Cangelosi, Jr.",False,DEM,48888,42.82
District Judge,400th Judicial District,Total,,,114171,
District Judge,401st Judicial District,Mark Rusch,True,REP,126291,100.00
District Judge,401st Judicial District,Total,,,126291,
District Judge,402nd Judicial District,Tim  Boswell,False,REP,9742,100.00
District Judge,402nd Judicial District,Total,,,9742,
District Judge,404th Judicial District,Abel C. Limas,False,DEM,40984,100.00
District Judge,404th Judicial District,Total,,,40984,
District Judge,405th Judicial District,"John A. Ellisor, Jr.",False,REP,40696,46.72
District Judge,405th Judicial District,Wayne Mallia,False,DEM,46411,53.28
District Judge,405th Judicial District,Total,,,87107,
District Judge,406th Judicial District,Teresa Hunter Gutierrez,False,REP,8534,27.45
District Judge,406th Judicial District,"Andres ""Andy"" Reyes",False,DEM,22550,72.55
District Judge,406th Judicial District,Total,,,31084,
District Judge,407th Judicial District,Victor Negron,True,REP,178988,46.56
District Judge,407th Judicial District,Karen Pozza,False,DEM,205397,53.44
District Judge,407th Judicial District,Total,,,384385,
District Judge,408th Judicial District,Phylis J. Speedlin,False,REP,205219,53.82
District Judge,408th Judicial District,Milton Fagin,False,DEM,176096,46.18
District Judge,408th Judicial District,Total,,,381315,
District Judge,409th Judicial District,Jose E. Troche,True,REP,48941,35.50
District Judge,409th Judicial District,"Sam Medrano, Jr.",False,DEM,88923,64.50
District Judge,409th Judicial District,Total,,,137864,
District Judge,410th Judicial District,Mike Mayes,True,REP,83785,100.00
District Judge,410th Judicial District,Total,,,83785,
District Judge,411th Judicial District,Robert H. Trapp,True,DEM,20352,100.00
District Judge,411th Judicial District,Total,,,20352,
"Criminal District Judge, Dallas County",2,Cliff Stricklin,False,REP,313068,100.00
"Criminal District Judge, Dallas County",2,Total,,,313068,
"Criminal District Judge, Dallas County",3,Robert W. Francis,True,REP,315041,100.00
"Criminal District Judge, Dallas County",3,Total,,,315041,
"Criminal District Judge, Dallas County",4,John C. Creuzot,True,REP,319076,100.00
"Criminal District Judge, Dallas County",4,Total,,,319076,
"Criminal District Judge, Tarrant County",2,Wayne Salvant,True,REP,293383,100.00
"Criminal District Judge, Tarrant County",2,Total,,,293383,
District Judge,65th Judicial District,Alfredo Chavez,True,DEM,104993,100.00
District Judge,65th Judicial District,Total,,,104993,
District Judge,309th Judicial District  Unexpired Term,Eva Guzman,False,REP,528450,100.00
District Judge,309th Judicial District  Unexpired Term,Total,,,528450,
District Judge,360th Judicial District,Debra Lehrmann,False,REP,295102,100.00
District Judge,360th Judicial District,Total,,,295102,
District Attorney,1st Judicial District,John Clark Fisher,False,DEM,6251,100.00
District Attorney,1st Judicial District,Total,,,6251,
District Attorney,2nd Judicial District,"Elmer C. Beckworth, Jr.",False,DEM,10318,100.00
District Attorney,2nd Judicial District,Total,,,10318,
District Attorney,8th Judicial District,Frank Long,True,DEM,10603,100.00
District Attorney,8th Judicial District,Total,,,10603,
District Attorney,9th Judicial District,Michael A. McDougal,True,REP,83790,100.00
District Attorney,9th Judicial District,Total,,,83790,
District Attorney,12th Judicial District,Ray Montgomery,True,REP,3418,54.90
District Attorney,12th Judicial District,Gayle Wilson Ray,False,DEM,2808,45.10
District Attorney,12th Judicial District,Total,,,6226,
District Attorney,18th Judicial District,Dale Hanna,True,REP,30511,100.00
District Attorney,18th Judicial District,Total,,,30511,
District Attorney,21st Judicial District,Ned C. Butler,False,REP,7564,44.19
District Attorney,21st Judicial District,Renee Ann Mueller,False,DEM,9553,55.81
District Attorney,21st Judicial District,Total,,,17117,
District Attorney,23rd Judicial District,Steven Reis,True,DEM,9469,100.00
District Attorney,23rd Judicial District,Total,,,9469,
District Attorney,24th Judicial District,Michael A. Sheppard,True,DEM,7950,100.00
District Attorney,24th Judicial District,Total,,,7950,
District Attorney,25th Judicial District,W. C. ,True,REP,31731,100.00
District Attorney,25th Judicial District,Total,,,31731,
District Attorney,26th Judicial District,Ken Anderson,True,REP,71388,100.00
District Attorney,26th Judicial District,Total,,,71388,
District Attorney,27th Judicial District,Henry Garza,False,REP,39471,100.00
District Attorney,27th Judicial District,Total,,,39471,
District Attorney,29th Judicial District,Tim W. Ford,False,DEM,6257,100.00
District Attorney,29th Judicial District,Total,,,6257,
District Attorney,31st Judicial District,Richard J. (Rick) Roach,False,REP,6842,50.82
District Attorney,31st Judicial District,Charles L. Kessie,False,DEM,6620,49.18
District Attorney,31st Judicial District,Total,,,13462,
District Attorney,32nd Judicial District,Mark Edwards,True,DEM,7552,100.00
District Attorney,32nd Judicial District,Total,,,7552,
District Attorney,33rd Judicial District,Sam Oatman,True,REP,20878,100.00
District Attorney,33rd Judicial District,Total,,,20878,
District Attorney,34th Judicial District,Jaime  Esparza,True,DEM,107557,100.00
District Attorney,34th Judicial District,Total,,,107557,
District Attorney,35th Judicial District,Skylar Sudderth,False,REP,7507,50.15
District Attorney,35th Judicial District,Lee  Haney,True,DEM,7462,49.85
District Attorney,35th Judicial District,Total,,,14969,
District Attorney,36th Judicial District,Patrick L. Flanigan,False,DEM,16812,100.00
District Attorney,36th Judicial District,Total,,,16812,
District Attorney,38th Judicial District,"Anton E. ""Tony"" Hackebeil",True,DEM,15978,100.00
District Attorney,38th Judicial District,Total,,,15978,
District Attorney,39th Judicial District,Mike Fouts,False,DEM,3478,100.00
District Attorney,39th Judicial District,Total,,,3478,
District Attorney,42nd Judicial District,Joe Lee Rose,False,DEM,2684,100.00
District Attorney,42nd Judicial District,Total,,,2684,
District Attorney,43rd Judicial District,Don Schnebly,True,REP,22784,100.00
District Attorney,43rd Judicial District,Total,,,22784,
District Attorney,46th Judicial District,Dan Mike Bird,True,DEM,4977,100.00
District Attorney,46th Judicial District,Total,,,4977,
District Attorney,47th Judicial District,Rebecca King,True,REP,20183,100.00
District Attorney,47th Judicial District,Total,,,20183,
District Attorney,49th Judicial District,Joe Rubio,True,DEM,27103,100.00
District Attorney,49th Judicial District,Total,,,27103,
District Attorney,50th Judicial District,Bill Neal,True,DEM,2854,100.00
District Attorney,50th Judicial District,Total,,,2854,
District Attorney,51st Judicial District,Stephen R. Lupton,True,DEM,25410,100.00
District Attorney,51st Judicial District,Total,,,25410,
District Attorney,52nd Judicial District,Riley James Simpson,True,REP,11230,100.00
District Attorney,52nd Judicial District,Total,,,11230,
District Attorney,53rd Judicial District,Shane Phelps,False,REP,126092,45.40
District Attorney,53rd Judicial District,Ronald Dale Earle,True,DEM,151627,54.60
District Attorney,53rd Judicial District,Total,,,277719,
District Attorney,63rd Judicial District,Fred Hernandez,False,DEM,9893,100.00
District Attorney,63rd Judicial District,Total,,,9893,
District Attorney,64th Judicial District,Terry D. McEachern,True,DEM,8147,100.00
District Attorney,64th Judicial District,Total,,,8147,
District Attorney,66th Judicial District,Dan V. Dent,True,DEM,7262,100.00
District Attorney,66th Judicial District,Total,,,7262,
District Attorney,69th Judicial District,David Green,False,REP,8123,100.00
District Attorney,69th Judicial District,Total,,,8123,
District Attorney,70th Judicial District,John W. Smith,True,REP,18316,56.97
District Attorney,70th Judicial District,Robert A. (Bob) Leahey,False,DEM,13835,43.03
District Attorney,70th Judicial District,Total,,,32151,
District Attorney,76th Judicial District,Charles C. Bailey,True,DEM,8516,100.00
District Attorney,76th Judicial District,Total,,,8516,
District Attorney,79th Judicial District,Joe Frank Garza,True,DEM,11308,100.00
District Attorney,79th Judicial District,Total,,,11308,
District Attorney,81st Judicial District,Lynn Ellison,True,DEM,23747,100.00
District Attorney,81st Judicial District,Total,,,23747,
District Attorney,83rd Judicial District,Frank Brown,False,DEM,8633,100.00
District Attorney,83rd Judicial District,Total,,,8633,
District Attorney,84th Judicial District,Clay L.  Ballman,True,REP,9366,100.00
District Attorney,84th Judicial District,Total,,,9366,
District Attorney,85th Judicial District,Bill Turner,True,DEM,26084,100.00
District Attorney,85th Judicial District,Total,,,26084,
District Attorney,88th Judicial District,Charlie  Roach,True,DEM,12521,100.00
District Attorney,88th Judicial District,Total,,,12521,
District Attorney,90th Judicial District,Stephen Bristow,True,DEM,7011,100.00
District Attorney,90th Judicial District,Total,,,7011,
District Attorney,97th Judicial District,Tim Cole,True,REP,9164,59.62
District Attorney,97th Judicial District,James A. Rasmussen,False,DEM,6206,40.38
District Attorney,97th Judicial District,Total,,,15370,
District Attorney,100th Judicial District,Stuart Messer,False,REP,5060,55.86
District Attorney,100th Judicial District,Randall C.  Sims,True,DEM,3998,44.14
District Attorney,100th Judicial District,Total,,,9058,
District Attorney,105th Judicial District,Carlos Valdez,True,DEM,73469,100.00
District Attorney,105th Judicial District,Total,,,73469,
District Attorney,106th Judicial District,Ricky B.  Smith,True,DEM,8191,100.00
District Attorney,106th Judicial District,Total,,,8191,
District Attorney,109th Judicial District,Michael L.  Fostel,True,REP,2479,100.00
District Attorney,109th Judicial District,Total,,,2479,
District Attorney,110th Judicial District,Becky Bybee McPherson,True,DEM,3294,100.00
District Attorney,110th Judicial District,Total,,,3294,
Harris County,Attorney,Chuck Rosenthal,False,REP,485488,54.12
Harris County,Attorney,"James S. ""Jim"" Dougherty",False,DEM,411511,45.88
Harris County,Attorney,Total,,,896999,
District Attorney,112th Judicial District,Ori White,True,DEM,6425,100.00
District Attorney,112th Judicial District,Total,,,6425,
District Attorney,118th Judicial District,Hardy L.  Wilkerson,True,REP,8126,100.00
District Attorney,118th Judicial District,Total,,,8126,
District Attorney,119th Judicial District,"Fred C. Brigman, III",False,REP,15715,41.94
District Attorney,119th Judicial District,Stephen H. Smith,True,DEM,21754,58.06
District Attorney,119th Judicial District,Total,,,37469,
District Attorney,123rd Judicial District,Lynda K. Russell,True,REP,4684,52.54
District Attorney,123rd Judicial District,Jonathan McDonald,False,DEM,4231,47.46
District Attorney,123rd Judicial District,Total,,,8915,
District Attorney,132nd Judicial District,Dana W.  Cooley,True,REP,4382,100.00
District Attorney,132nd Judicial District,Total,,,4382,
District Attorney,142nd Judicial District,Al W. Schorre,True,REP,31903,100.00
District Attorney,142nd Judicial District,Total,,,31903,
District Attorney,143rd Judicial District,Randall W. ,True,DEM,5256,100.00
District Attorney,143rd Judicial District,Total,,,5256,
District Attorney,145th Judicial District,Ed Klein,False,REP,13603,100.00
District Attorney,145th Judicial District,Total,,,13603,
District Attorney,156th Judicial District,George P. Morrill II,True,DEM,8794,100.00
District Attorney,156th Judicial District,Total,,,8794,
District Attorney,159th Judicial District,Clyde M. Herrington,True,DEM,19877,100.00
District Attorney,159th Judicial District,Total,,,19877,
District Attorney,173rd Judicial District,Donna Bennett,True,DEM,16962,100.00
District Attorney,173rd Judicial District,Total,,,16962,
District Attorney,196th Judicial District,F. Duncan Thomas,True,DEM,15248,100.00
District Attorney,196th Judicial District,Total,,,15248,
District Attorney,198th Judicial District,"Ronald L. ""Ron"" Sutton",True,REP,20663,100.00
District Attorney,198th Judicial District,Total,,,20663,
District Attorney,216th Judicial District,E. Bruce Curry,True,REP,38683,100.00
District Attorney,216th Judicial District,Total,,,38683,
District Attorney,220th Judicial District,B. J. Shepherd,True,DEM,9851,100.00
District Attorney,220th Judicial District,Total,,,9851,
District Attorney,229th Judicial District,Heriberto Silva,True,DEM,12838,100.00
District Attorney,229th Judicial District,Total,,,12838,
District Attorney,235th Judicial District,Janelle M. Haverkamp,True,REP,10145,100.00
District Attorney,235th Judicial District,Total,,,10145,
District Attorney,253rd Judicial District,"Michael R. ""Mike"" Little",True,DEM,20602,100.00
District Attorney,253rd Judicial District,Total,,,20602,
District Attorney,258th Judicial District,Joe Price,True,DEM,3877,100.00
District Attorney,258th Judicial District,Total,,,3877,
District Attorney,259th Judicial District,Isaac Castro,False,REP,3371,49.81
District Attorney,259th Judicial District,Britt Thurman,False,DEM,3397,50.19
District Attorney,259th Judicial District,Total,,,6768,
District Attorney,266th Judicial District,John Terrill,True,DEM,7376,100.00
District Attorney,266th Judicial District,Total,,,7376,
District Attorney,271st Judicial District,Jana A.  Jones,False,DEM,12352,100.00
District Attorney,271st Judicial District,Total,,,12352,
District Attorney,278th Judicial District,Tuck Moody McLain,True,REP,4621,100.00
District Attorney,278th Judicial District,Total,,,4621,
District Attorney,286th Judicial District,Gary A.  Goff,True,REP,6270,100.00
District Attorney,286th Judicial District,Total,,,6270,
District Attorney,287th Judicial District,Johnny Actkinson,True,DEM,2965,100.00
District Attorney,287th Judicial District,Total,,,2965,
District Attorney,293rd Judicial District,Roberto  Serna,True,DEM,12496,100.00
District Attorney,293rd Judicial District,Total,,,12496,
District Attorney,329th Judicial District,Josh McCown,True,REP,9172,100.00
District Attorney,329th Judicial District,Total,,,9172,
District Attorney,349th Judicial District,Cindy Maria Garner,True,DEM,5290,100.00
District Attorney,349th Judicial District,Total,,,5290,
District Attorney,355th Judicial District,Richard L. Hattox,True,REP,12792,100.00
District Attorney,355th Judicial District,Total,,,12792,
