county,office,district,candidate,party,precinct,precinct_name,early_voting,election_day,votes
Lynn,U.S. Senate,,Robert Francis O'Rourke,DEM,13,North Lynn County,2,0,2
Lynn,U.S. Senate,,Edward Wayne Kimbrough,DEM,14,East Tahoka,0,0,0
Lynn,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,14,East Tahoka,0,0,0
Lynn,U.S. Senate,,Robert Francis O'Rourke,DEM,14,East Tahoka,2,2,4
Lynn,U.S. Senate,,Edward Wayne Kimbrough,DEM,2&8,Wilson,0,0,0
Lynn,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,2&8,Wilson,0,0,0
Lynn,U.S. Senate,,Robert Francis O'Rourke,DEM,2&8,Wilson,2,0,2
Lynn,U.S. Senate,,Edward Wayne Kimbrough,DEM,3&10,O'Donnell,0,0,0
Lynn,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,3&10,O'Donnell,0,0,0
Lynn,U.S. Senate,,Robert Francis O'Rourke,DEM,3&10,O'Donnell,0,0,0
Lynn,U.S. Senate,,Edward Wayne Kimbrough,DEM,4&11,New Home,0,1,1
Lynn,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,4&11,New Home,0,1,1
Lynn,U.S. Senate,,Robert Francis O'Rourke,DEM,4&11,New Home,0,0,0
Lynn,U.S. Senate,,Edward Wayne Kimbrough,DEM,5,Draw,0,0,0
Lynn,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,5,Draw,0,0,0
Lynn,U.S. Senate,,Robert Francis O'Rourke,DEM,5,Draw,0,0,0
Lynn,U.S. Senate,,Edward Wayne Kimbrough,DEM,6,North Tahoka,0,0,0
Lynn,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,6,North Tahoka,0,0,0
Lynn,U.S. Senate,,Robert Francis O'Rourke,DEM,6,North Tahoka,0,0,0
Lynn,U.S. Senate,,Edward Wayne Kimbrough,DEM,7,Grassland,0,0,0
Lynn,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,7,Grassland,0,0,0
Lynn,U.S. Senate,,Robert Francis O'Rourke,DEM,7,Grassland,0,0,0
Lynn,U.S. Senate,,Edward Wayne Kimbrough,DEM,9,West Tahoka,0,0,0
Lynn,U.S. Senate,,Irasema Ramirez-Hernandez,DEM,9,West Tahoka,0,0,0
Lynn,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,1,East Tahoka,0,0,0
Lynn,Railroad Commissioner,,Roman James Alfred McAllen,DEM,1,East Tahoka,0,0,0
Lynn,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,12,South West Tahoka,0,0,0
Lynn,Railroad Commissioner,,Roman James Alfred McAllen,DEM,12,South West Tahoka,0,0,0
Lynn,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,13,North Lynn County,2,0,2
Lynn,Railroad Commissioner,,Roman James Alfred McAllen,DEM,13,North Lynn County,0,0,0
Lynn,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,14,East Tahoka,0,1,1
Lynn,Railroad Commissioner,,Roman James Alfred McAllen,DEM,14,East Tahoka,2,1,3
Lynn,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,2&8,Wilson,2,0,2
Lynn,Railroad Commissioner,,Roman James Alfred McAllen,DEM,2&8,Wilson,0,0,0
Lynn,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,3&10,O'Donnell,0,0,0
Lynn,Railroad Commissioner,,Roman James Alfred McAllen,DEM,3&10,O'Donnell,0,0,0
Lynn,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,4&11,New Home,0,1,1
Lynn,Railroad Commissioner,,Roman James Alfred McAllen,DEM,4&11,New Home,0,1,1
Lynn,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,5,Draw,0,0,0
Lynn,Railroad Commissioner,,Roman James Alfred McAllen,DEM,5,Draw,0,0,0
Lynn,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,6,North Tahoka,0,0,0
Lynn,Railroad Commissioner,,Roman James Alfred McAllen,DEM,6,North Tahoka,0,0,0
Lynn,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,7,Grassland,0,0,0
Lynn,Railroad Commissioner,,Roman James Alfred McAllen,DEM,7,Grassland,0,0,0
Lynn,Railroad Commissioner,,Christopher Cornell Spellmon,DEM,9,West Tahoka,0,0,0
Lynn,Railroad Commissioner,,Roman James Alfred McAllen,DEM,9,West Tahoka,0,0,0
Lynn,Governor,,Adrian Ocegueda,DEM,1,East Tahoka,0,0,0
Lynn,Governor,,"Cedric Wayne Davis, Sr.",DEM,1,East Tahoka,0,0,0
Lynn,Governor,,Grady Yarbrough,DEM,1,East Tahoka,0,0,0
Lynn,Governor,,Guadalupe Valdez,DEM,1,East Tahoka,0,0,0
Lynn,Governor,,James Jolly Clark,DEM,1,East Tahoka,0,0,0
Lynn,Governor,,Jeffrey Alan Payne,DEM,1,East Tahoka,0,0,0
Lynn,Governor,,Joseph William Mumbach,DEM,1,East Tahoka,0,0,0
Lynn,Governor,,Robert Andrew White,DEM,1,East Tahoka,0,0,0
Lynn,Governor,,Thomas John Wakely,DEM,1,East Tahoka,0,0,0
Lynn,Governor,,Adrian Ocegueda,DEM,12,South West Tahoka,0,0,0
Lynn,Governor,,"Cedric Wayne Davis, Sr.",DEM,12,South West Tahoka,0,0,0
Lynn,Governor,,Grady Yarbrough,DEM,12,South West Tahoka,0,0,0
Lynn,Governor,,Guadalupe Valdez,DEM,12,South West Tahoka,0,0,0
Lynn,Governor,,James Jolly Clark,DEM,12,South West Tahoka,0,0,0
Lynn,Governor,,Jeffrey Alan Payne,DEM,12,South West Tahoka,0,0,0
Lynn,Governor,,Joseph William Mumbach,DEM,12,South West Tahoka,0,0,0
Lynn,Governor,,Robert Andrew White,DEM,12,South West Tahoka,0,0,0
Lynn,Governor,,Thomas John Wakely,DEM,12,South West Tahoka,0,0,0
Lynn,Governor,,Adrian Ocegueda,DEM,13,North Lynn County,0,0,0
Lynn,Governor,,"Cedric Wayne Davis, Sr.",DEM,13,North Lynn County,0,0,0
Lynn,Governor,,Grady Yarbrough,DEM,13,North Lynn County,0,0,0
Lynn,Governor,,Guadalupe Valdez,DEM,13,North Lynn County,0,0,0
Lynn,Governor,,James Jolly Clark,DEM,13,North Lynn County,0,0,0
Lynn,Governor,,Jeffrey Alan Payne,DEM,13,North Lynn County,2,0,2
Lynn,Governor,,Joseph William Mumbach,DEM,13,North Lynn County,0,0,0
Lynn,Governor,,Robert Andrew White,DEM,13,North Lynn County,0,0,0
Lynn,Governor,,Thomas John Wakely,DEM,13,North Lynn County,0,0,0
Lynn,Governor,,Adrian Ocegueda,DEM,14,East Tahoka,0,0,0
Lynn,Governor,,"Cedric Wayne Davis, Sr.",DEM,14,East Tahoka,0,0,0
Lynn,Governor,,Grady Yarbrough,DEM,14,East Tahoka,1,0,1
Lynn,Governor,,Guadalupe Valdez,DEM,14,East Tahoka,0,0,0
Lynn,Governor,,James Jolly Clark,DEM,14,East Tahoka,0,2,2
Lynn,Governor,,Jeffrey Alan Payne,DEM,14,East Tahoka,0,0,0
Lynn,Governor,,Joseph William Mumbach,DEM,14,East Tahoka,0,0,0
Lynn,Governor,,Robert Andrew White,DEM,14,East Tahoka,0,0,0
Lynn,Governor,,Thomas John Wakely,DEM,14,East Tahoka,1,0,1
Lynn,Governor,,Adrian Ocegueda,DEM,2&8,Wilson,0,0,0
Lynn,Governor,,"Cedric Wayne Davis, Sr.",DEM,2&8,Wilson,0,0,0
Lynn,Governor,,Grady Yarbrough,DEM,2&8,Wilson,1,0,1
Lynn,Governor,,Guadalupe Valdez,DEM,2&8,Wilson,0,0,0
Lynn,Governor,,James Jolly Clark,DEM,2&8,Wilson,0,0,0
Lynn,Governor,,Jeffrey Alan Payne,DEM,2&8,Wilson,0,0,0
Lynn,Governor,,Joseph William Mumbach,DEM,2&8,Wilson,0,0,0
Lynn,Governor,,Robert Andrew White,DEM,2&8,Wilson,1,0,1
Lynn,Governor,,Thomas John Wakely,DEM,2&8,Wilson,0,0,0
Lynn,Governor,,Adrian Ocegueda,DEM,3&10,O'Donnell,0,0,0
Lynn,Governor,,"Cedric Wayne Davis, Sr.",DEM,3&10,O'Donnell,0,0,0
Lynn,Governor,,Grady Yarbrough,DEM,3&10,O'Donnell,0,0,0
Lynn,Governor,,Guadalupe Valdez,DEM,3&10,O'Donnell,0,0,0
Lynn,Governor,,James Jolly Clark,DEM,3&10,O'Donnell,0,0,0
Lynn,Governor,,Jeffrey Alan Payne,DEM,3&10,O'Donnell,0,0,0
Lynn,Governor,,Joseph William Mumbach,DEM,3&10,O'Donnell,0,0,0
Lynn,Governor,,Robert Andrew White,DEM,3&10,O'Donnell,0,0,0
Lynn,Governor,,Thomas John Wakely,DEM,3&10,O'Donnell,0,0,0
Lynn,Governor,,Adrian Ocegueda,DEM,4&11,New Home,0,0,0
Lynn,Governor,,"Cedric Wayne Davis, Sr.",DEM,4&11,New Home,0,0,0
Lynn,Governor,,Grady Yarbrough,DEM,4&11,New Home,0,1,1
Lynn,Governor,,Guadalupe Valdez,DEM,4&11,New Home,0,1,1
Lynn,Governor,,James Jolly Clark,DEM,4&11,New Home,0,0,0
Lynn,Governor,,Jeffrey Alan Payne,DEM,4&11,New Home,0,0,0
Lynn,Governor,,Joseph William Mumbach,DEM,4&11,New Home,0,0,0
Lynn,Governor,,Robert Andrew White,DEM,4&11,New Home,0,0,0
Lynn,Governor,,Thomas John Wakely,DEM,4&11,New Home,0,0,0
Lynn,Governor,,Adrian Ocegueda,DEM,5,Draw,0,0,0
Lynn,Governor,,"Cedric Wayne Davis, Sr.",DEM,5,Draw,0,0,0
Lynn,Governor,,Grady Yarbrough,DEM,5,Draw,0,0,0
Lynn,Governor,,Guadalupe Valdez,DEM,5,Draw,0,0,0
Lynn,Governor,,James Jolly Clark,DEM,5,Draw,0,0,0
Lynn,Governor,,Jeffrey Alan Payne,DEM,5,Draw,0,0,0
Lynn,Governor,,Joseph William Mumbach,DEM,5,Draw,0,0,0
Lynn,Governor,,Robert Andrew White,DEM,5,Draw,0,0,0
Lynn,Governor,,Thomas John Wakely,DEM,5,Draw,0,0,0
Lynn,Governor,,Adrian Ocegueda,DEM,6,North Tahoka,0,0,0
Lynn,Governor,,"Cedric Wayne Davis, Sr.",DEM,6,North Tahoka,0,0,0
Lynn,Governor,,Grady Yarbrough,DEM,6,North Tahoka,0,0,0
Lynn,Governor,,Guadalupe Valdez,DEM,6,North Tahoka,0,0,0
Lynn,Governor,,James Jolly Clark,DEM,6,North Tahoka,0,0,0
Lynn,Governor,,Jeffrey Alan Payne,DEM,6,North Tahoka,0,0,0
Lynn,Governor,,Joseph William Mumbach,DEM,6,North Tahoka,0,0,0
Lynn,Governor,,Robert Andrew White,DEM,6,North Tahoka,0,0,0
Lynn,Governor,,Thomas John Wakely,DEM,6,North Tahoka,0,0,0
Lynn,Governor,,Adrian Ocegueda,DEM,7,Grassland,0,0,0
Lynn,Governor,,"Cedric Wayne Davis, Sr.",DEM,7,Grassland,0,0,0
Lynn,Governor,,Grady Yarbrough,DEM,7,Grassland,0,0,0
Lynn,Governor,,Guadalupe Valdez,DEM,7,Grassland,0,0,0
Lynn,Governor,,James Jolly Clark,DEM,7,Grassland,0,0,0
Lynn,Governor,,Jeffrey Alan Payne,DEM,7,Grassland,0,0,0
Lynn,Governor,,Joseph William Mumbach,DEM,7,Grassland,0,0,0
Lynn,Governor,,Robert Andrew White,DEM,7,Grassland,0,0,0
Lynn,Governor,,Thomas John Wakely,DEM,7,Grassland,0,0,0
Lynn,Governor,,Adrian Ocegueda,DEM,9,West Tahoka,0,0,0
Lynn,Governor,,"Cedric Wayne Davis, Sr.",DEM,9,West Tahoka,0,0,0
Lynn,Governor,,Grady Yarbrough,DEM,9,West Tahoka,0,0,0
Lynn,Governor,,Guadalupe Valdez,DEM,9,West Tahoka,0,0,0
Lynn,Governor,,James Jolly Clark,DEM,9,West Tahoka,0,0,0
Lynn,Governor,,Jeffrey Alan Payne,DEM,9,West Tahoka,0,0,0
Lynn,Governor,,Joseph William Mumbach,DEM,9,West Tahoka,0,0,0
Lynn,Governor,,Robert Andrew White,DEM,9,West Tahoka,0,0,0
Lynn,Governor,,Thomas John Wakely,DEM,9,West Tahoka,0,0,0
Lynn,Attorney General,,Justin Adatto Nelson,DEM,1,East Tahoka,0,0,0
Lynn,Attorney General,,Justin Adatto Nelson,DEM,12,South West Tahoka,0,0,0
Lynn,Attorney General,,Justin Adatto Nelson,DEM,13,North Lynn County,2,0,2
Lynn,Attorney General,,Justin Adatto Nelson,DEM,14,East Tahoka,2,2,4
Lynn,Attorney General,,Justin Adatto Nelson,DEM,2&8,Wilson,2,0,2
Lynn,Attorney General,,Justin Adatto Nelson,DEM,3&10,O'Donnell,0,0,0
Lynn,Attorney General,,Justin Adatto Nelson,DEM,4&11,New Home,0,2,2
Lynn,Attorney General,,Justin Adatto Nelson,DEM,5,Draw,0,0,0
Lynn,Attorney General,,Justin Adatto Nelson,DEM,6,North Tahoka,0,0,0
Lynn,Attorney General,,Justin Adatto Nelson,DEM,7,Grassland,0,0,0
Lynn,Attorney General,,Justin Adatto Nelson,DEM,9,West Tahoka,0,0,0
Lynn,U. S. Representative,19,Miguel Antonio Levario,DEM,1,East Tahoka,0,0,0
Lynn,U. S. Representative,19,Miguel Antonio Levario,DEM,12,South West Tahoka,0,0,0
Lynn,U. S. Representative,19,Miguel Antonio Levario,DEM,13,North Lynn County,2,0,2
Lynn,U. S. Representative,19,Miguel Antonio Levario,DEM,14,East Tahoka,2,1,3
Lynn,U. S. Representative,19,Miguel Antonio Levario,DEM,2&8,Wilson,2,0,2
Lynn,U. S. Representative,19,Miguel Antonio Levario,DEM,3&10,O'Donnell,0,0,0
Lynn,U. S. Representative,19,Miguel Antonio Levario,DEM,4&11,New Home,0,2,2
Lynn,U. S. Representative,19,Miguel Antonio Levario,DEM,5,Draw,0,0,0
Lynn,U. S. Representative,19,Miguel Antonio Levario,DEM,6,North Tahoka,0,0,0
Lynn,U. S. Representative,19,Miguel Antonio Levario,DEM,7,Grassland,0,0,0
Lynn,U. S. Representative,19,Miguel Antonio Levario,DEM,9,West Tahoka,0,0,0
Lynn,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,1,East Tahoka,0,0,0
Lynn,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,1,East Tahoka,0,0,0
Lynn,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,12,South West Tahoka,0,0,0
Lynn,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,12,South West Tahoka,0,0,0
Lynn,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,13,North Lynn County,2,0,2
Lynn,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,13,North Lynn County,0,0,0
Lynn,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,14,East Tahoka,0,1,1
Lynn,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,14,East Tahoka,2,1,3
Lynn,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,2&8,Wilson,2,0,2
Lynn,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,2&8,Wilson,0,0,0
Lynn,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,3&10,O'Donnell,0,0,0
Lynn,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,3&10,O'Donnell,0,0,0
Lynn,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,4&11,New Home,0,1,1
Lynn,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,4&11,New Home,0,1,1
Lynn,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,5,Draw,0,0,0
Lynn,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,5,Draw,0,0,0
Lynn,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,6,North Tahoka,0,0,0
Lynn,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,6,North Tahoka,0,0,0
Lynn,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,7,Grassland,0,0,0
Lynn,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,7,Grassland,0,0,0
Lynn,Comptroller of Public Accounts,,Joi Lynne Chevalier,DEM,9,West Tahoka,0,0,0
Lynn,Comptroller of Public Accounts,,Timothy Raymond Mahoney,DEM,9,West Tahoka,0,0,0
