county,precinct,office,district,party,candidate,votes,early_voting,election_day,election_day_paper,absentee
El Paso,76,"Judge, Court Of Criminal Appeals, Place 8",,REP,Dib Waldrip,1,0,1,0,0
El Paso,76,County Chairman,,REP,Adolpho R Telles,20,6,11,0,3
El Paso,76,Proposition 1,,REP,For (A Favor),23,10,10,0,3
El Paso,76,Proposition 1,,REP,Against (En Contra),6,2,4,0,0
El Paso,76,Proposition 2,,REP,For (A Favor),28,12,13,0,3
El Paso,76,Proposition 2,,REP,Against (En Contra),1,0,1,0,0
El Paso,76,Proposition 3,,REP,For (A Favor),24,12,9,0,3
El Paso,76,Proposition 3,,REP,Against (En Contra),5,0,5,0,0
El Paso,76,Proposition 4,,REP,For (A Favor),27,12,12,0,3
El Paso,76,Proposition 4,,REP,Against (En Contra),2,0,2,0,0
El Paso,76,Proposition 5,,REP,For (A Favor),25,8,14,0,3
El Paso,76,Proposition 5,,REP,Against (En Contra),5,4,1,0,0
El Paso,76,Proposition 6,,REP,For (A Favor),29,11,15,0,3
El Paso,76,Proposition 6,,REP,Against (En Contra),1,1,0,0,0
El Paso,76,Proposition 7,,REP,For (A Favor),24,10,13,0,1
El Paso,76,Proposition 7,,REP,Against (En Contra),6,2,2,0,2
El Paso,76,Proposition 8,,REP,For (A Favor),26,10,13,0,3
El Paso,76,Proposition 8,,REP,Against (En Contra),3,2,1,0,0
El Paso,76,Proposition 9,,REP,For (A Favor),29,12,14,0,3
El Paso,76,Proposition 9,,REP,Against (En Contra),1,0,1,0,0
El Paso,76,Proposition 10,,REP,For (A Favor),29,12,14,0,3
El Paso,76,Proposition 10,,REP,Against (En Contra),0,0,0,0,0
El Paso,76,Proposition 11,,REP,For (A Favor),27,12,12,0,3
El Paso,76,Proposition 11,,REP,Against (En Contra),2,0,2,0,0
El Paso,76,U.S. Senate,,DEM,Sema Hernandez,18,3,14,0,1
El Paso,76,U.S. Senate,,DEM,Beto O'Rourke,259,89,149,0,21
El Paso,76,U.S. Senate,,DEM,Edward Kimbrough,13,4,7,0,2
El Paso,76,U.S. House,16,DEM,Dori Fenenbock,63,20,37,0,6
El Paso,76,U.S. House,16,DEM,Veronica Escobar,176,61,102,0,13
El Paso,76,U.S. House,16,DEM,Norma Chavez,31,8,19,0,4
El Paso,76,U.S. House,16,DEM,John Carrillo,4,1,2,0,1
El Paso,76,U.S. House,16,DEM,Jerome Tilghman,3,1,2,0,0
El Paso,76,U.S. House,16,DEM,Enrique Garcia,23,7,15,0,1
El Paso,76,Governor,,DEM,Lupe Valdez,135,45,82,0,8
El Paso,76,Governor,,DEM,Adrian Ocegueda,36,16,16,0,4
El Paso,76,Governor,,DEM,Jeffrey Payne,13,3,7,0,3
El Paso,76,Governor,,DEM,James Jolly Clark,7,1,5,0,1
El Paso,76,Governor,,DEM,Joe Mumbach,7,4,1,0,2
El Paso,76,Governor,,DEM,Grady Yarbrough,22,3,17,0,2
El Paso,76,Governor,,DEM,Cedric Davis Sr,9,1,8,0,0
El Paso,76,Governor,,DEM,Andrew White,38,15,18,0,5
El Paso,76,Governor,,DEM,Tom Wakely,5,2,3,0,0
El Paso,76,Lieutenant Governor,,DEM,Michael Cooper,163,49,100,0,14
El Paso,76,Lieutenant Governor,,DEM,Mike Collier,86,34,43,0,9
El Paso,76,Attorney General,,DEM,Justin Nelson,218,74,122,0,22
El Paso,76,Comptroller Of Public Accounts,,DEM,Joi Chevalier,112,43,62,0,7
El Paso,76,Comptroller Of Public Accounts,,DEM,Tim Mahoney,126,37,73,0,16
El Paso,76,Commissioner of the General Land Office,,DEM,Miguel Suazo,186,60,109,0,17
El Paso,76,Commissioner of the General Land Office,,DEM,Tex Morgan,57,21,30,0,6
El Paso,76,Commissioner of Agriculture,,DEM,Kim Olson,212,72,119,0,21
El Paso,76,Railroad Commissioner,,DEM,Roman Mcallen,159,52,91,0,16
El Paso,76,Railroad Commissioner,,DEM,Chris Spellmon,74,26,42,0,6
El Paso,76,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,205,64,118,0,23
El Paso,76,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,199,60,116,0,23
El Paso,76,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,210,64,124,0,22
El Paso,76,"Presiding Judge, Court Of Criminal Appeals",,DEM,Maria T. (Terry) Jackson,204,64,119,0,21
El Paso,76,"Judge, Court Of Criminal Appeals, Place 7",,DEM,Ramona Franklin,210,65,124,0,21
El Paso,76,State Representative,76,DEM,Cesar J Blanco,237,75,141,0,21
El Paso,76,"Justice, 8th Court Of Appeals District, Place 2",,DEM,Yvonne Rodriguez,217,68,128,0,21
El Paso,76,"Justice, 8th Court Of Appeals District, Place 3",,DEM,Gina M Palafox,215,68,126,0,21
El Paso,76,District Judge 120th Judicial District,,DEM,Maria Salas Mendoza,217,69,127,0,21
El Paso,76,District Judge 168th Judicial District,,DEM,Marcos Lizarraga,219,70,128,0,21
El Paso,76,District Judge 171st Judicial District,,DEM,Bonnie Rangel,217,64,132,0,21
El Paso,76,District Judge 205th Judicial District,,DEM,Francisco X Domingue,215,68,126,0,21
El Paso,76,District Judge 210th Judicial District,,DEM,Alyssa G Perez,159,52,91,0,16
El Paso,76,District Judge 210th Judicial District,,DEM,Monique Velarde,86,29,51,0,6
El Paso,76,District Judge 243rd Judicial District,,DEM,Selena Solis,122,41,71,0,10
El Paso,76,District Judge 243rd Judicial District,,DEM,Feliciano Felix Cast,40,11,26,0,3
El Paso,76,District Judge 243rd Judicial District,,DEM,Roberto J Ramos,40,13,21,0,6
El Paso,76,District Judge 243rd Judicial District,,DEM,Luis Aguilar,55,19,32,0,4
El Paso,76,District Judge 327th Judicial District,,DEM,Linda Yee Chew,220,69,130,0,21
El Paso,76,El Paso County Judge,,DEM,Ricardo Samaniego,84,28,46,0,10
El Paso,76,El Paso County Judge,,DEM,John Cook,154,49,93,0,12
El Paso,76,El Paso County Judge,,DEM,Laura Enriquez,52,18,32,0,2
El Paso,76,Judge County Court At Law 1,,DEM,Ruth Reyes,178,55,109,0,14
El Paso,76,Judge County Court At Law 1,,DEM,Ruben Nunez,90,33,48,0,9
El Paso,76,Judge County Court At Law 2,,DEM,Julie Gonzalez,215,69,126,0,20
El Paso,76,Judge County Court At Law 3,,DEM,Javier Alvarez,217,70,125,0,22
El Paso,76,Judge County Court At Law 4,,DEM,Alex Gonzalez,208,64,123,0,21
El Paso,76,Judge County Court At Law 5,,DEM,Kristin Raquel Romer,70,25,37,0,8
El Paso,76,Judge County Court At Law 5,,DEM,Jesus Rodriguez,97,30,58,0,9
El Paso,76,Judge County Court At Law 5,,DEM,Mike Herrera,75,22,48,0,5
El Paso,76,Judge County Court At Law 5,,DEM,Danny Razo,21,8,11,0,2
El Paso,76,Judge County Court At Law 6,,DEM,M Sue Kurita,221,68,132,0,21
El Paso,76,Judge County Court At Law 7,,DEM,Patsy Lopez,124,45,65,0,14
El Paso,76,Judge County Court At Law 7,,DEM,Ruben Morales,137,41,87,0,9
El Paso,76,Judge County Criminal Court 1,,DEM,Alma Trejo,215,65,128,0,22
El Paso,76,Judge County Criminal Court 2,,DEM,Robert S Anchondo,220,70,128,0,22
El Paso,76,Judge County Probate Court 1,,DEM,Patricia B Chew,194,56,121,0,17
El Paso,76,Judge County Probate Court 1,,DEM,Darron Powell,68,26,35,0,7
El Paso,76,Judge County Probate Court 2,,DEM,Eduardo A Gamboa,220,72,128,0,20
El Paso,76,District Clerk,,DEM,Norma Favela Barcele,219,69,129,0,21
El Paso,76,County Clerk,,DEM,Delia Briones,225,73,130,0,22
El Paso,76,County Commissioner 2,,DEM,David Stout,141,52,78,0,11
El Paso,76,County Commissioner 2,,DEM,Sergio Lewis,129,36,80,0,13
El Paso,76,Justice Of The Peace 3,,DEM,Josh Herrera,96,36,53,0,7
El Paso,76,Justice Of The Peace 3,,DEM,Patricia Juarez Estr,81,23,54,0,4
El Paso,76,Justice Of The Peace 3,,DEM,Maria Dolores Lucas,29,13,11,0,5
El Paso,76,Justice Of The Peace 3,,DEM,Spanky Sanchez,71,20,43,0,8
El Paso,76,County Chairman,,DEM,Iliana Holguin,204,56,127,0,21
El Paso,76,Referendum 1,,DEM,For (A Favor),269,90,157,0,22
El Paso,76,Referendum 1,,DEM,Against (En Contra),18,6,11,0,1
El Paso,76,Referendum 2,,DEM,For (A Favor),261,88,152,0,21
El Paso,76,Referendum 2,,DEM,Against (En Contra),24,7,14,0,3
El Paso,76,Referendum 3,,DEM,For (A Favor),264,87,155,0,22
El Paso,76,Referendum 3,,DEM,Against (En Contra),26,9,15,0,2
El Paso,76,Referendum 4,,DEM,For (A Favor),271,87,160,0,24
El Paso,76,Referendum 4,,DEM,Against (En Contra),14,6,8,0,0
El Paso,76,Referendum 5,,DEM,For (A Favor),253,80,151,0,22
El Paso,76,Referendum 5,,DEM,Against (En Contra),25,9,15,0,1
El Paso,76,Referendum 6,,DEM,For (A Favor),279,90,166,0,23
El Paso,76,Referendum 6,,DEM,Against (En Contra),9,4,4,0,1
El Paso,76,Referendum 7,,DEM,For (A Favor),272,90,162,0,20
El Paso,76,Referendum 7,,DEM,Against (En Contra),14,4,7,0,3
El Paso,76,Referendum 8,,DEM,For (A Favor),239,75,142,0,22
El Paso,76,Referendum 8,,DEM,Against (En Contra),44,17,24,0,3
El Paso,76,Referendum 9,,DEM,For (A Favor),244,84,136,0,24
El Paso,76,Referendum 9,,DEM,Against (En Contra),36,8,28,0,0
El Paso,76,Referendum 10,,DEM,For (A Favor),265,86,157,0,22
El Paso,76,Referendum 10,,DEM,Against (En Contra),19,5,11,0,3
El Paso,76,Referendum 11,,DEM,For (A Favor),256,86,146,0,24
El Paso,76,Referendum 11,,DEM,Against (En Contra),32,8,23,0,1
El Paso,76,Referendum 12,,DEM,For (A Favor),269,86,159,0,24
El Paso,76,Referendum 12,,DEM,Against (En Contra),20,8,11,0,1
El Paso,77,U.S. Senate,,REP,Mary Miller,5,2,3,0,0
El Paso,77,U.S. Senate,,REP,Stefano De Stefano,0,0,0,0,0
El Paso,77,U.S. Senate,,REP,Ted Cruz,35,12,17,0,6
El Paso,77,U.S. Senate,,REP,Geraldine Sam,0,0,0,0,0
El Paso,77,U.S. Senate,,REP,Bruce Jacobson Jr,3,0,3,0,0
El Paso,77,U.S. House,16,REP,Alia Garcia-Ureste,11,6,5,0,0
El Paso,77,U.S. House,16,REP,Rick Seeberger,27,7,15,0,5
El Paso,77,Governor,,REP,Greg Abbott,35,10,19,0,6
El Paso,77,Governor,,REP,Barbara Krueger,5,3,2,0,0
El Paso,77,Governor,,REP,Secede Kilgore,1,0,1,0,0
El Paso,77,Lieutenant Governor,,REP,Dan Patrick,32,8,19,0,5
El Paso,77,Lieutenant Governor,,REP,Scott Milder,6,3,2,0,1
El Paso,77,Attorney General,,REP,Ken Paxton,33,10,18,0,5
El Paso,77,Comptroller Of Public Accounts,,REP,Glenn Hegar,31,9,17,0,5
El Paso,77,Commissioner of the General Land Office,,REP,Jerry Patterson,9,5,3,0,1
El Paso,77,Commissioner of the General Land Office,,REP,Rick Range,2,1,1,0,0
El Paso,77,Commissioner of the General Land Office,,REP,Davey Edwards,2,0,2,0,0
El Paso,77,Commissioner of the General Land Office,,REP,George P Bush,26,6,16,0,4
El Paso,77,Commissioner of Agriculture,,REP,Trey Blocker,9,1,7,0,1
El Paso,77,Commissioner of Agriculture,,REP,Jim Hogan,12,4,6,0,2
El Paso,77,Commissioner of Agriculture,,REP,Sid Miller,14,6,6,0,2
El Paso,77,Railroad Commissioner,,REP,Christi Craddick,17,4,10,0,3
El Paso,77,Railroad Commissioner,,REP,Weston Martinez,19,8,9,0,2
El Paso,77,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,31,8,18,0,5
El Paso,77,"Justice, Supreme Court, Place 4",,REP,John Devine,28,8,16,0,4
El Paso,77,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,30,8,17,0,5
El Paso,77,"Presiding Judge, Court Of Criminal Appeals",,REP,Sharon Keller,13,4,9,0,0
El Paso,77,"Presiding Judge, Court Of Criminal Appeals",,REP,David Bridges,20,7,8,0,5
El Paso,77,"Judge, Court Of Criminal Appeals, Place 7",,REP,Barbara Parker Herve,31,9,18,0,4
El Paso,77,"Judge, Court Of Criminal Appeals, Place 8",,REP,Jay Brandon,17,5,11,0,1
El Paso,77,"Judge, Court Of Criminal Appeals, Place 8",,REP,Michelle Slaughter,12,6,4,0,2
El Paso,77,"Judge, Court Of Criminal Appeals, Place 8",,REP,Dib Waldrip,5,1,3,0,1
El Paso,77,County Chairman,,REP,Adolpho R Telles,30,9,17,0,4
El Paso,77,Proposition 1,,REP,For (A Favor),26,7,15,0,4
El Paso,77,Proposition 1,,REP,Against (En Contra),14,5,7,0,2
El Paso,77,Proposition 2,,REP,For (A Favor),36,11,20,0,5
El Paso,77,Proposition 2,,REP,Against (En Contra),5,2,2,0,1
El Paso,77,Proposition 3,,REP,For (A Favor),36,13,17,0,6
El Paso,77,Proposition 3,,REP,Against (En Contra),6,1,5,0,0
El Paso,77,Proposition 4,,REP,For (A Favor),37,13,18,0,6
El Paso,77,Proposition 4,,REP,Against (En Contra),5,1,4,0,0
El Paso,77,Proposition 5,,REP,For (A Favor),39,13,20,0,6
El Paso,77,Proposition 5,,REP,Against (En Contra),2,0,2,0,0
El Paso,77,Proposition 6,,REP,For (A Favor),40,12,22,0,6
El Paso,77,Proposition 6,,REP,Against (En Contra),2,2,0,0,0
El Paso,77,Proposition 7,,REP,For (A Favor),32,8,18,0,6
El Paso,77,Proposition 7,,REP,Against (En Contra),10,5,5,0,0
El Paso,77,Proposition 8,,REP,For (A Favor),40,14,20,0,6
El Paso,77,Proposition 8,,REP,Against (En Contra),3,0,3,0,0
El Paso,77,Proposition 9,,REP,For (A Favor),34,10,18,0,6
El Paso,77,Proposition 9,,REP,Against (En Contra),7,3,4,0,0
El Paso,77,Proposition 10,,REP,For (A Favor),39,11,22,0,6
El Paso,77,Proposition 10,,REP,Against (En Contra),1,1,0,0,0
El Paso,77,Proposition 11,,REP,For (A Favor),36,12,18,0,6
El Paso,77,Proposition 11,,REP,Against (En Contra),7,2,5,0,0
El Paso,77,U.S. Senate,,DEM,Sema Hernandez,10,6,3,0,1
El Paso,77,U.S. Senate,,DEM,Beto O'Rourke,318,131,143,1,43
El Paso,77,U.S. Senate,,DEM,Edward Kimbrough,8,3,5,0,0
El Paso,77,U.S. House,16,DEM,Dori Fenenbock,63,22,35,0,6
El Paso,77,U.S. House,16,DEM,Veronica Escobar,210,87,91,1,31
El Paso,77,U.S. House,16,DEM,Norma Chavez,33,14,17,0,2
El Paso,77,U.S. House,16,DEM,John Carrillo,8,4,3,0,1
El Paso,77,U.S. House,16,DEM,Jerome Tilghman,4,3,1,0,0
El Paso,77,U.S. House,16,DEM,Enrique Garcia,20,10,7,0,3
El Paso,77,Governor,,DEM,Lupe Valdez,157,65,66,0,26
El Paso,77,Governor,,DEM,Adrian Ocegueda,44,20,19,0,5
El Paso,77,Governor,,DEM,Jeffrey Payne,14,6,7,0,1
El Paso,77,Governor,,DEM,James Jolly Clark,13,4,7,0,2
El Paso,77,Governor,,DEM,Joe Mumbach,8,2,5,0,1
El Paso,77,Governor,,DEM,Grady Yarbrough,20,10,7,0,3
El Paso,77,Governor,,DEM,Cedric Davis Sr,12,5,7,0,0
El Paso,77,Governor,,DEM,Andrew White,37,13,19,0,5
El Paso,77,Governor,,DEM,Tom Wakely,5,3,2,0,0
El Paso,77,Lieutenant Governor,,DEM,Michael Cooper,177,66,86,0,25
El Paso,77,Lieutenant Governor,,DEM,Mike Collier,116,52,46,0,18
El Paso,77,Attorney General,,DEM,Justin Nelson,263,111,115,0,37
El Paso,77,Comptroller Of Public Accounts,,DEM,Joi Chevalier,130,54,55,0,21
El Paso,77,Comptroller Of Public Accounts,,DEM,Tim Mahoney,155,64,71,0,20
El Paso,77,Commissioner of the General Land Office,,DEM,Miguel Suazo,229,102,95,0,32
El Paso,77,Commissioner of the General Land Office,,DEM,Tex Morgan,68,21,38,0,9
El Paso,77,Commissioner of Agriculture,,DEM,Kim Olson,268,110,118,0,40
El Paso,77,Railroad Commissioner,,DEM,Roman Mcallen,186,81,77,0,28
El Paso,77,Railroad Commissioner,,DEM,Chris Spellmon,99,35,51,0,13
El Paso,77,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,258,105,114,0,39
El Paso,77,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,255,103,113,0,39
El Paso,77,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,266,114,113,0,39
El Paso,77,"Presiding Judge, Court Of Criminal Appeals",,DEM,Maria T. (Terry) Jackson,269,113,117,0,39
El Paso,77,"Judge, Court Of Criminal Appeals, Place 7",,DEM,Ramona Franklin,263,109,115,0,39
El Paso,77,State Representative,76,DEM,Cesar J Blanco,280,117,122,0,41
El Paso,77,"Justice, 8th Court Of Appeals District, Place 2",,DEM,Yvonne Rodriguez,268,114,117,0,37
El Paso,77,"Justice, 8th Court Of Appeals District, Place 3",,DEM,Gina M Palafox,266,114,113,0,39
El Paso,77,District Judge 120th Judicial District,,DEM,Maria Salas Mendoza,269,114,116,0,39
El Paso,77,District Judge 168th Judicial District,,DEM,Marcos Lizarraga,268,114,115,1,38
El Paso,77,District Judge 171st Judicial District,,DEM,Bonnie Rangel,259,105,114,0,40
El Paso,77,District Judge 205th Judicial District,,DEM,Francisco X Domingue,266,111,116,1,38
El Paso,77,District Judge 210th Judicial District,,DEM,Alyssa G Perez,182,82,78,0,22
El Paso,77,District Judge 210th Judicial District,,DEM,Monique Velarde,119,44,56,1,18
El Paso,77,District Judge 243rd Judicial District,,DEM,Selena Solis,149,65,60,1,23
El Paso,77,District Judge 243rd Judicial District,,DEM,Feliciano Felix Cast,54,19,30,0,5
El Paso,77,District Judge 243rd Judicial District,,DEM,Roberto J Ramos,39,12,21,0,6
El Paso,77,District Judge 243rd Judicial District,,DEM,Luis Aguilar,69,33,27,0,9
El Paso,77,District Judge 327th Judicial District,,DEM,Linda Yee Chew,262,114,111,0,37
El Paso,77,El Paso County Judge,,DEM,Ricardo Samaniego,108,36,53,0,19
El Paso,77,El Paso County Judge,,DEM,John Cook,145,58,68,1,18
El Paso,77,El Paso County Judge,,DEM,Laura Enriquez,77,43,28,0,6
El Paso,77,Judge County Court At Law 1,,DEM,Ruth Reyes,215,93,93,1,28
El Paso,77,Judge County Court At Law 1,,DEM,Ruben Nunez,103,39,50,0,14
El Paso,77,Judge County Court At Law 2,,DEM,Julie Gonzalez,264,114,111,0,39
El Paso,77,Judge County Court At Law 3,,DEM,Javier Alvarez,266,113,116,1,36
El Paso,77,Judge County Court At Law 4,,DEM,Alex Gonzalez,253,102,115,0,36
El Paso,77,Judge County Court At Law 5,,DEM,Kristin Raquel Romer,95,40,43,0,12
El Paso,77,Judge County Court At Law 5,,DEM,Jesus Rodriguez,91,37,40,1,13
El Paso,77,Judge County Court At Law 5,,DEM,Mike Herrera,99,39,46,0,14
El Paso,77,Judge County Court At Law 5,,DEM,Danny Razo,31,17,13,0,1
El Paso,77,Judge County Court At Law 6,,DEM,M Sue Kurita,262,110,114,0,38
El Paso,77,Judge County Court At Law 7,,DEM,Patsy Lopez,157,74,62,0,21
El Paso,77,Judge County Court At Law 7,,DEM,Ruben Morales,150,57,75,0,18
El Paso,77,Judge County Criminal Court 1,,DEM,Alma Trejo,260,109,113,0,38
El Paso,77,Judge County Criminal Court 2,,DEM,Robert S Anchondo,265,112,116,0,37
El Paso,77,Judge County Probate Court 1,,DEM,Patricia B Chew,223,94,103,0,26
El Paso,77,Judge County Probate Court 1,,DEM,Darron Powell,86,34,38,1,13
El Paso,77,Judge County Probate Court 2,,DEM,Eduardo A Gamboa,256,107,112,0,37
El Paso,77,District Clerk,,DEM,Norma Favela Barcele,265,109,119,0,37
El Paso,77,County Clerk,,DEM,Delia Briones,261,110,115,0,36
El Paso,77,County Commissioner 2,,DEM,David Stout,181,70,82,0,29
El Paso,77,County Commissioner 2,,DEM,Sergio Lewis,128,58,56,1,13
El Paso,77,Justice Of The Peace 3,,DEM,Josh Herrera,110,45,48,0,17
El Paso,77,Justice Of The Peace 3,,DEM,Patricia Juarez Estr,85,35,36,0,14
El Paso,77,Justice Of The Peace 3,,DEM,Maria Dolores Lucas,37,14,18,0,5
El Paso,77,Justice Of The Peace 3,,DEM,Spanky Sanchez,82,39,39,0,4
El Paso,77,County Chairman,,DEM,Iliana Holguin,251,97,115,1,38
El Paso,77,Referendum 1,,DEM,For (A Favor),309,136,137,1,35
El Paso,77,Referendum 1,,DEM,Against (En Contra),16,6,9,0,1
El Paso,77,Referendum 2,,DEM,For (A Favor),310,134,137,1,38
El Paso,77,Referendum 2,,DEM,Against (En Contra),20,6,10,0,4
El Paso,77,Referendum 3,,DEM,For (A Favor),311,135,134,1,41
El Paso,77,Referendum 3,,DEM,Against (En Contra),22,7,14,0,1
El Paso,77,Referendum 4,,DEM,For (A Favor),317,137,137,1,42
El Paso,77,Referendum 4,,DEM,Against (En Contra),13,4,9,0,0
El Paso,77,Referendum 5,,DEM,For (A Favor),289,120,133,0,36
El Paso,77,Referendum 5,,DEM,Against (En Contra),38,19,15,0,4
El Paso,77,Referendum 6,,DEM,For (A Favor),323,138,142,1,42
El Paso,77,Referendum 6,,DEM,Against (En Contra),12,4,8,0,0
El Paso,77,Referendum 7,,DEM,For (A Favor),316,136,139,1,40
El Paso,77,Referendum 7,,DEM,Against (En Contra),15,5,8,0,2
El Paso,77,Referendum 8,,DEM,For (A Favor),285,121,128,0,36
El Paso,77,Referendum 8,,DEM,Against (En Contra),41,17,21,0,3
El Paso,77,Referendum 9,,DEM,For (A Favor),294,124,133,0,37
El Paso,77,Referendum 9,,DEM,Against (En Contra),33,16,15,0,2
El Paso,77,Referendum 10,,DEM,For (A Favor),308,131,137,0,40
El Paso,77,Referendum 10,,DEM,Against (En Contra),19,8,11,0,0
El Paso,77,Referendum 11,,DEM,For (A Favor),295,129,127,0,39
El Paso,77,Referendum 11,,DEM,Against (En Contra),31,9,21,0,1
El Paso,77,Referendum 12,,DEM,For (A Favor),309,131,137,0,41
El Paso,77,Referendum 12,,DEM,Against (En Contra),17,8,9,0,0
El Paso,78,U.S. Senate,,REP,Mary Miller,1,0,1,0,0
El Paso,78,U.S. Senate,,REP,Stefano De Stefano,1,1,0,0,0
El Paso,78,U.S. Senate,,REP,Ted Cruz,21,6,13,0,2
El Paso,78,U.S. Senate,,REP,Geraldine Sam,0,0,0,0,0
El Paso,78,U.S. Senate,,REP,Bruce Jacobson Jr,0,0,0,0,0
El Paso,78,U.S. House,16,REP,Alia Garcia-Ureste,7,3,4,0,0
El Paso,78,U.S. House,16,REP,Rick Seeberger,13,3,8,0,2
El Paso,78,Governor,,REP,Greg Abbott,20,5,13,0,2
El Paso,78,Governor,,REP,Barbara Krueger,2,1,1,0,0
El Paso,78,Governor,,REP,Secede Kilgore,1,1,0,0,0
El Paso,78,Lieutenant Governor,,REP,Dan Patrick,18,6,10,0,2
El Paso,78,Lieutenant Governor,,REP,Scott Milder,2,1,1,0,0
El Paso,78,Attorney General,,REP,Ken Paxton,23,7,14,0,2
El Paso,78,Comptroller Of Public Accounts,,REP,Glenn Hegar,22,7,13,0,2
El Paso,78,Commissioner of the General Land Office,,REP,Jerry Patterson,5,0,5,0,0
El Paso,78,Commissioner of the General Land Office,,REP,Rick Range,0,0,0,0,0
El Paso,78,Commissioner of the General Land Office,,REP,Davey Edwards,1,0,1,0,0
El Paso,78,Commissioner of the General Land Office,,REP,George P Bush,16,7,7,0,2
El Paso,78,Commissioner of Agriculture,,REP,Trey Blocker,5,1,4,0,0
El Paso,78,Commissioner of Agriculture,,REP,Jim Hogan,8,3,4,0,1
El Paso,78,Commissioner of Agriculture,,REP,Sid Miller,7,3,3,0,1
El Paso,78,Railroad Commissioner,,REP,Christi Craddick,10,4,6,0,0
El Paso,78,Railroad Commissioner,,REP,Weston Martinez,12,3,7,0,2
El Paso,78,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,21,7,12,0,2
El Paso,78,"Justice, Supreme Court, Place 4",,REP,John Devine,20,6,12,0,2
El Paso,78,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,20,7,11,0,2
El Paso,78,"Presiding Judge, Court Of Criminal Appeals",,REP,Sharon Keller,11,3,8,0,0
El Paso,78,"Presiding Judge, Court Of Criminal Appeals",,REP,David Bridges,10,4,4,0,2
El Paso,78,"Judge, Court Of Criminal Appeals, Place 7",,REP,Barbara Parker Herve,21,7,12,0,2
El Paso,78,"Judge, Court Of Criminal Appeals, Place 8",,REP,Jay Brandon,10,3,7,0,0
El Paso,78,"Judge, Court Of Criminal Appeals, Place 8",,REP,Michelle Slaughter,9,3,4,0,2
El Paso,78,"Judge, Court Of Criminal Appeals, Place 8",,REP,Dib Waldrip,2,1,1,0,0
El Paso,78,County Chairman,,REP,Adolpho R Telles,18,7,9,0,2
El Paso,78,Proposition 1,,REP,For (A Favor),15,5,10,0,0
El Paso,78,Proposition 1,,REP,Against (En Contra),8,2,4,0,2
El Paso,78,Proposition 2,,REP,For (A Favor),23,7,14,0,2
El Paso,78,Proposition 2,,REP,Against (En Contra),0,0,0,0,0
El Paso,78,Proposition 3,,REP,For (A Favor),21,6,13,0,2
El Paso,78,Proposition 3,,REP,Against (En Contra),2,1,1,0,0
El Paso,78,Proposition 4,,REP,For (A Favor),19,6,13,0,0
El Paso,78,Proposition 4,,REP,Against (En Contra),4,1,1,0,2
El Paso,78,Proposition 5,,REP,For (A Favor),16,6,10,0,0
El Paso,78,Proposition 5,,REP,Against (En Contra),7,1,4,0,2
El Paso,78,Proposition 6,,REP,For (A Favor),19,7,12,0,0
El Paso,78,Proposition 6,,REP,Against (En Contra),1,0,1,0,0
El Paso,78,Proposition 7,,REP,For (A Favor),19,6,11,0,2
El Paso,78,Proposition 7,,REP,Against (En Contra),4,1,3,0,0
El Paso,78,Proposition 8,,REP,For (A Favor),20,6,14,0,0
El Paso,78,Proposition 8,,REP,Against (En Contra),2,1,0,0,1
El Paso,78,Proposition 9,,REP,For (A Favor),19,6,13,0,0
El Paso,78,Proposition 9,,REP,Against (En Contra),3,1,1,0,1
El Paso,78,Proposition 10,,REP,For (A Favor),20,6,14,0,0
El Paso,78,Proposition 10,,REP,Against (En Contra),2,1,0,0,1
El Paso,78,Proposition 11,,REP,For (A Favor),18,5,13,0,0
El Paso,78,Proposition 11,,REP,Against (En Contra),4,2,1,0,1
El Paso,78,U.S. Senate,,DEM,Sema Hernandez,5,5,0,0,0
El Paso,78,U.S. Senate,,DEM,Beto O'Rourke,104,76,0,1,27
El Paso,78,U.S. Senate,,DEM,Edward Kimbrough,4,4,0,0,0
El Paso,78,U.S. House,16,DEM,Dori Fenenbock,16,15,0,0,1
El Paso,78,U.S. House,16,DEM,Veronica Escobar,61,42,0,0,19
El Paso,78,U.S. House,16,DEM,Norma Chavez,23,18,0,1,4
El Paso,78,U.S. House,16,DEM,John Carrillo,0,0,0,0,0
El Paso,78,U.S. House,16,DEM,Jerome Tilghman,0,0,0,0,0
El Paso,78,U.S. House,16,DEM,Enrique Garcia,14,11,0,0,3
El Paso,78,Governor,,DEM,Lupe Valdez,55,40,0,0,15
El Paso,78,Governor,,DEM,Adrian Ocegueda,13,7,0,0,6
El Paso,78,Governor,,DEM,Jeffrey Payne,9,7,0,1,1
El Paso,78,Governor,,DEM,James Jolly Clark,3,3,0,0,0
El Paso,78,Governor,,DEM,Joe Mumbach,1,1,0,0,0
El Paso,78,Governor,,DEM,Grady Yarbrough,3,2,0,0,1
El Paso,78,Governor,,DEM,Cedric Davis Sr,0,0,0,0,0
