county,precinct,office,district,candidate,party,votes,early_voting_ivo,early_voting_paper,early_voting,election_day,provisional
Williamson,330,U.S. House,31,Scott Ballard,LIB,153,107,4,111,42,0
Williamson,331,U.S. House,31,Scott Ballard,LIB,138,98,0,98,40,0
Williamson,332,U.S. House,31,Scott Ballard,LIB,138,90,4,94,44,0
Williamson,333,U.S. House,31,Scott Ballard,LIB,163,106,4,110,53,0
Williamson,337,U.S. House,31,Scott Ballard,LIB,131,94,0,94,37,0
Williamson,339,U.S. House,31,Scott Ballard,LIB,82,56,1,57,25,0
Williamson,341,U.S. House,31,Scott Ballard,LIB,56,37,1,38,17,1
Williamson,343,U.S. House,31,Scott Ballard,LIB,36,18,0,18,18,0
Williamson,344,U.S. House,31,Scott Ballard,LIB,183,125,3,128,55,0
Williamson,368,U.S. House,31,Scott Ballard,LIB,107,76,5,81,26,0
Williamson,369,U.S. House,31,Scott Ballard,LIB,95,60,2,62,33,0
Williamson,370,U.S. House,31,Scott Ballard,LIB,138,95,3,98,40,0
Williamson,371,U.S. House,31,Scott Ballard,LIB,161,102,3,105,53,3
Williamson,379,U.S. House,31,Scott Ballard,LIB,82,54,2,56,26,0
Williamson,381,U.S. House,31,Scott Ballard,LIB,152,111,6,117,35,0
Williamson,382,U.S. House,31,Scott Ballard,LIB,75,66,6,72,3,0
Williamson,392,U.S. House,31,Scott Ballard,LIB,159,105,14,119,38,2
Williamson,394,U.S. House,31,Scott Ballard,LIB,123,100,12,112,11,0
Williamson,395,U.S. House,31,Scott Ballard,LIB,100,68,2,70,30,0
Williamson,396,U.S. House,31,Scott Ballard,LIB,75,59,8,67,7,1
Williamson,402,U.S. House,31,Scott Ballard,LIB,194,122,2,124,70,0
Williamson,403,U.S. House,31,Scott Ballard,LIB,78,56,1,57,21,0
Williamson,413,U.S. House,31,Scott Ballard,LIB,15,6,1,7,8,0
Williamson,415,U.S. House,31,Scott Ballard,LIB,43,16,0,16,27,0
Williamson,420,U.S. House,31,Scott Ballard,LIB,187,121,2,123,63,1
Williamson,423,U.S. House,31,Scott Ballard,LIB,141,102,3,105,36,0
Williamson,424,U.S. House,31,Scott Ballard,LIB,230,170,3,173,57,0
Williamson,425,U.S. House,31,Scott Ballard,LIB,6,1,0,1,5,0
Williamson,426,U.S. House,31,Scott Ballard,LIB,74,51,0,51,23,0
Williamson,427,U.S. House,31,Scott Ballard,LIB,62,48,0,48,14,0
Williamson,428,U.S. House,31,Scott Ballard,LIB,81,58,2,60,21,0
Williamson,429,U.S. House,31,Scott Ballard,LIB,31,18,0,18,13,0
Williamson,434,U.S. House,31,Scott Ballard,LIB,74,46,3,49,25,0
Williamson,436,U.S. House,31,Scott Ballard,LIB,18,12,1,13,5,0
Williamson,455,U.S. House,31,Scott Ballard,LIB,104,63,2,65,39,0
Williamson,456,U.S. House,31,Scott Ballard,LIB,25,14,1,15,9,1
Williamson,463,U.S. House,31,Scott Ballard,LIB,183,121,5,126,57,0
Williamson,480,U.S. House,31,Scott Ballard,LIB,177,113,3,116,61,0
Williamson,484,U.S. House,31,Scott Ballard,LIB,169,120,3,123,45,1
Williamson,488,U.S. House,31,Scott Ballard,LIB,170,105,1,106,64,0
Williamson,491,U.S. House,31,Scott Ballard,LIB,176,109,4,113,63,0
Williamson,119,Railroad Commissioner,,Wayne Christian,REP,1091,839,47,886,205,0
Williamson,122,Railroad Commissioner,,Wayne Christian,REP,927,727,67,794,133,0
Williamson,135,Railroad Commissioner,,Wayne Christian,REP,620,433,24,457,160,3
Williamson,138,Railroad Commissioner,,Wayne Christian,REP,1390,1114,58,1172,215,3
Williamson,140,Railroad Commissioner,,Wayne Christian,REP,662,533,29,562,100,0
Williamson,145,Railroad Commissioner,,Wayne Christian,REP,535,380,24,404,130,1
Williamson,146,Railroad Commissioner,,Wayne Christian,REP,997,715,50,765,232,0
Williamson,147,Railroad Commissioner,,Wayne Christian,REP,728,518,47,565,161,2
Williamson,149,Railroad Commissioner,,Wayne Christian,REP,523,396,19,415,107,1
Williamson,150,Railroad Commissioner,,Wayne Christian,REP,482,332,25,357,124,1
Williamson,151,Railroad Commissioner,,Wayne Christian,REP,633,421,54,475,153,5
Williamson,152,Railroad Commissioner,,Wayne Christian,REP,480,312,21,333,144,3
Williamson,160,Railroad Commissioner,,Wayne Christian,REP,1301,1084,33,1117,183,1
Williamson,162,Railroad Commissioner,,Wayne Christian,REP,562,383,40,423,136,3
Williamson,172,Railroad Commissioner,,Wayne Christian,REP,838,637,48,685,152,1
Williamson,182,Railroad Commissioner,,Wayne Christian,REP,1689,1348,57,1405,284,0
Williamson,185,Railroad Commissioner,,Wayne Christian,REP,398,294,22,316,81,1
Williamson,186,Railroad Commissioner,,Wayne Christian,REP,771,537,45,582,186,3
Williamson,189,Railroad Commissioner,,Wayne Christian,REP,849,560,36,596,250,3
Williamson,190,Railroad Commissioner,,Wayne Christian,REP,1773,1398,80,1478,294,1
Williamson,197,Railroad Commissioner,,Wayne Christian,REP,888,703,33,736,150,2
Williamson,198,Railroad Commissioner,,Wayne Christian,REP,1286,1065,54,1119,166,1
Williamson,201,Railroad Commissioner,,Wayne Christian,REP,2069,1580,80,1660,404,5
Williamson,204,Railroad Commissioner,,Wayne Christian,REP,1827,1402,69,1471,351,5
Williamson,206,Railroad Commissioner,,Wayne Christian,REP,1406,981,76,1057,348,1
Williamson,207,Railroad Commissioner,,Wayne Christian,REP,2482,1745,113,1858,621,3
Williamson,216,Railroad Commissioner,,Wayne Christian,REP,810,651,24,675,133,2
Williamson,218,Railroad Commissioner,,Wayne Christian,REP,805,628,44,672,132,1
Williamson,253,Railroad Commissioner,,Wayne Christian,REP,2131,1548,75,1623,501,7
Williamson,254,Railroad Commissioner,,Wayne Christian,REP,1113,857,61,918,193,2
Williamson,259,Railroad Commissioner,,Wayne Christian,REP,1966,1468,69,1537,427,2
Williamson,264,Railroad Commissioner,,Wayne Christian,REP,1516,1134,58,1192,323,1
Williamson,266,Railroad Commissioner,,Wayne Christian,REP,1142,842,83,925,215,2
Williamson,267,Railroad Commissioner,,Wayne Christian,REP,1063,781,59,840,222,1
Williamson,273,Railroad Commissioner,,Wayne Christian,REP,728,566,30,596,131,1
Williamson,274,Railroad Commissioner,,Wayne Christian,REP,1044,721,44,765,277,2
Williamson,275,Railroad Commissioner,,Wayne Christian,REP,639,456,49,505,133,1
Williamson,277,Railroad Commissioner,,Wayne Christian,REP,1913,1537,65,1602,308,3
Williamson,278,Railroad Commissioner,,Wayne Christian,REP,1722,1338,74,1412,308,2
Williamson,283,Railroad Commissioner,,Wayne Christian,REP,1475,1092,63,1155,317,3
Williamson,287,Railroad Commissioner,,Wayne Christian,REP,1665,1226,75,1301,363,1
Williamson,305,Railroad Commissioner,,Wayne Christian,REP,1478,1139,103,1242,236,0
Williamson,309,Railroad Commissioner,,Wayne Christian,REP,639,389,21,410,229,0
Williamson,310,Railroad Commissioner,,Wayne Christian,REP,776,418,38,456,318,2
Williamson,311,Railroad Commissioner,,Wayne Christian,REP,844,538,41,579,264,1
Williamson,312,Railroad Commissioner,,Wayne Christian,REP,1595,1044,74,1118,476,1
Williamson,314,Railroad Commissioner,,Wayne Christian,REP,942,685,55,740,201,1
Williamson,330,Railroad Commissioner,,Wayne Christian,REP,1359,1027,38,1065,294,0
Williamson,331,Railroad Commissioner,,Wayne Christian,REP,1292,999,42,1041,247,4
Williamson,332,Railroad Commissioner,,Wayne Christian,REP,1555,1166,62,1228,325,2
Williamson,333,Railroad Commissioner,,Wayne Christian,REP,1313,962,62,1024,288,1
Williamson,337,Railroad Commissioner,,Wayne Christian,REP,1592,1154,69,1223,366,3
Williamson,339,Railroad Commissioner,,Wayne Christian,REP,700,509,34,543,156,1
Williamson,341,Railroad Commissioner,,Wayne Christian,REP,895,680,77,757,136,2
Williamson,343,Railroad Commissioner,,Wayne Christian,REP,209,120,27,147,62,0
Williamson,344,Railroad Commissioner,,Wayne Christian,REP,2436,1917,139,2056,380,0
Williamson,368,Railroad Commissioner,,Wayne Christian,REP,1448,1129,85,1214,232,2
Williamson,369,Railroad Commissioner,,Wayne Christian,REP,805,572,35,607,198,0
Williamson,370,Railroad Commissioner,,Wayne Christian,REP,1254,954,58,1012,241,1
Williamson,371,Railroad Commissioner,,Wayne Christian,REP,1740,1312,89,1401,336,3
Williamson,379,Railroad Commissioner,,Wayne Christian,REP,1141,855,132,987,152,2
Williamson,381,Railroad Commissioner,,Wayne Christian,REP,2363,1857,193,2050,310,3
Williamson,382,Railroad Commissioner,,Wayne Christian,REP,1906,1532,278,1810,96,0
Williamson,392,Railroad Commissioner,,Wayne Christian,REP,2298,1677,258,1935,359,4
Williamson,394,Railroad Commissioner,,Wayne Christian,REP,3491,2869,425,3294,195,2
Williamson,395,Railroad Commissioner,,Wayne Christian,REP,1481,1170,75,1245,236,0
Williamson,396,Railroad Commissioner,,Wayne Christian,REP,1953,1515,298,1813,137,3
Williamson,402,Railroad Commissioner,,Wayne Christian,REP,1392,1030,42,1072,318,2
Williamson,403,Railroad Commissioner,,Wayne Christian,REP,713,546,22,568,144,1
Williamson,413,Railroad Commissioner,,Wayne Christian,REP,225,152,8,160,65,0
Williamson,415,Railroad Commissioner,,Wayne Christian,REP,758,421,26,447,311,0
Williamson,420,Railroad Commissioner,,Wayne Christian,REP,1600,1216,61,1277,320,3
Williamson,423,Railroad Commissioner,,Wayne Christian,REP,900,650,50,700,197,3
Williamson,424,Railroad Commissioner,,Wayne Christian,REP,2623,2036,98,2134,486,3
Williamson,425,Railroad Commissioner,,Wayne Christian,REP,215,89,15,104,111,0
Williamson,426,Railroad Commissioner,,Wayne Christian,REP,685,547,28,575,107,3
Williamson,427,Railroad Commissioner,,Wayne Christian,REP,879,663,43,706,173,0
Williamson,428,Railroad Commissioner,,Wayne Christian,REP,1047,803,43,846,201,0
Williamson,429,Railroad Commissioner,,Wayne Christian,REP,265,179,12,191,73,1
Williamson,434,Railroad Commissioner,,Wayne Christian,REP,1396,992,64,1056,338,2
Williamson,436,Railroad Commissioner,,Wayne Christian,REP,379,276,20,296,82,1
Williamson,455,Railroad Commissioner,,Wayne Christian,REP,515,381,25,406,109,0
Williamson,456,Railroad Commissioner,,Wayne Christian,REP,365,289,19,308,57,0
Williamson,463,Railroad Commissioner,,Wayne Christian,REP,1078,812,58,870,206,2
Williamson,480,Railroad Commissioner,,Wayne Christian,REP,1245,975,39,1014,230,1
Williamson,484,Railroad Commissioner,,Wayne Christian,REP,1513,1161,72,1233,280,0
Williamson,488,Railroad Commissioner,,Wayne Christian,REP,1969,1526,71,1597,370,2
Williamson,491,Railroad Commissioner,,Wayne Christian,REP,1441,1111,51,1162,278,1
Williamson,119,Railroad Commissioner,,Grady Yarbrough,DEM,869,659,35,694,173,2
Williamson,122,Railroad Commissioner,,Grady Yarbrough,DEM,635,501,65,566,65,4
Williamson,135,Railroad Commissioner,,Grady Yarbrough,DEM,921,659,48,707,212,2
Williamson,138,Railroad Commissioner,,Grady Yarbrough,DEM,988,776,50,826,161,1
Williamson,140,Railroad Commissioner,,Grady Yarbrough,DEM,494,413,24,437,54,3
Williamson,145,Railroad Commissioner,,Grady Yarbrough,DEM,817,572,36,608,205,4
Williamson,146,Railroad Commissioner,,Grady Yarbrough,DEM,1601,1259,65,1324,272,5
Williamson,147,Railroad Commissioner,,Grady Yarbrough,DEM,1005,739,64,803,197,5
Williamson,149,Railroad Commissioner,,Grady Yarbrough,DEM,613,454,37,491,122,0
Williamson,150,Railroad Commissioner,,Grady Yarbrough,DEM,683,480,47,527,153,3
Williamson,151,Railroad Commissioner,,Grady Yarbrough,DEM,765,565,36,601,163,1
Williamson,152,Railroad Commissioner,,Grady Yarbrough,DEM,750,506,38,544,205,1
Williamson,160,Railroad Commissioner,,Grady Yarbrough,DEM,1248,1039,47,1086,159,3
Williamson,162,Railroad Commissioner,,Grady Yarbrough,DEM,889,657,43,700,186,3
Williamson,172,Railroad Commissioner,,Grady Yarbrough,DEM,554,438,38,476,77,1
Williamson,182,Railroad Commissioner,,Grady Yarbrough,DEM,794,662,27,689,104,1
Williamson,185,Railroad Commissioner,,Grady Yarbrough,DEM,534,423,30,453,81,0
Williamson,186,Railroad Commissioner,,Grady Yarbrough,DEM,809,610,29,639,167,3
Williamson,189,Railroad Commissioner,,Grady Yarbrough,DEM,834,674,34,708,125,1
Williamson,190,Railroad Commissioner,,Grady Yarbrough,DEM,1167,965,79,1044,121,2
Williamson,197,Railroad Commissioner,,Grady Yarbrough,DEM,768,648,29,677,88,3
Williamson,198,Railroad Commissioner,,Grady Yarbrough,DEM,1082,907,50,957,122,3
Williamson,201,Railroad Commissioner,,Grady Yarbrough,DEM,1547,1280,63,1343,199,5
Williamson,204,Railroad Commissioner,,Grady Yarbrough,DEM,1223,993,50,1043,178,2
Williamson,206,Railroad Commissioner,,Grady Yarbrough,DEM,336,241,30,271,65,0
Williamson,207,Railroad Commissioner,,Grady Yarbrough,DEM,585,429,39,468,117,0
Williamson,216,Railroad Commissioner,,Grady Yarbrough,DEM,586,468,39,507,78,1
Williamson,218,Railroad Commissioner,,Grady Yarbrough,DEM,886,715,45,760,125,1
Williamson,253,Railroad Commissioner,,Grady Yarbrough,DEM,1113,813,61,874,236,3
Williamson,254,Railroad Commissioner,,Grady Yarbrough,DEM,717,551,42,593,123,1
Williamson,259,Railroad Commissioner,,Grady Yarbrough,DEM,1188,873,55,928,258,2
Williamson,264,Railroad Commissioner,,Grady Yarbrough,DEM,851,611,31,642,209,0
Williamson,266,Railroad Commissioner,,Grady Yarbrough,DEM,1010,776,62,838,171,1
Williamson,267,Railroad Commissioner,,Grady Yarbrough,DEM,440,334,15,349,91,0
Williamson,273,Railroad Commissioner,,Grady Yarbrough,DEM,692,561,34,595,96,1
Williamson,274,Railroad Commissioner,,Grady Yarbrough,DEM,1314,954,52,1006,300,8
Williamson,275,Railroad Commissioner,,Grady Yarbrough,DEM,852,624,43,667,182,3
Williamson,277,Railroad Commissioner,,Grady Yarbrough,DEM,1116,928,49,977,139,0
Williamson,278,Railroad Commissioner,,Grady Yarbrough,DEM,1321,1070,52,1122,199,0
Williamson,283,Railroad Commissioner,,Grady Yarbrough,DEM,1053,802,58,860,191,2
Williamson,287,Railroad Commissioner,,Grady Yarbrough,DEM,1132,833,91,924,206,2
Williamson,305,Railroad Commissioner,,Grady Yarbrough,DEM,388,320,21,341,46,1
Williamson,309,Railroad Commissioner,,Grady Yarbrough,DEM,189,98,12,110,79,0
Williamson,310,Railroad Commissioner,,Grady Yarbrough,DEM,206,120,17,137,69,0
Williamson,311,Railroad Commissioner,,Grady Yarbrough,DEM,259,175,18,193,66,0
Williamson,312,Railroad Commissioner,,Grady Yarbrough,DEM,545,311,30,341,202,2
Williamson,314,Railroad Commissioner,,Grady Yarbrough,DEM,798,574,70,644,154,0
Williamson,330,Railroad Commissioner,,Grady Yarbrough,DEM,967,728,43,771,194,2
Williamson,331,Railroad Commissioner,,Grady Yarbrough,DEM,650,492,27,519,129,2
Williamson,332,Railroad Commissioner,,Grady Yarbrough,DEM,716,554,38,592,123,1
Williamson,333,Railroad Commissioner,,Grady Yarbrough,DEM,905,692,46,738,166,1
Williamson,337,Railroad Commissioner,,Grady Yarbrough,DEM,1163,886,52,938,224,1
Williamson,339,Railroad Commissioner,,Grady Yarbrough,DEM,692,515,23,538,153,1
Williamson,341,Railroad Commissioner,,Grady Yarbrough,DEM,363,263,49,312,50,1
Williamson,343,Railroad Commissioner,,Grady Yarbrough,DEM,270,149,29,178,91,1
Williamson,344,Railroad Commissioner,,Grady Yarbrough,DEM,922,698,100,798,124,0
Williamson,368,Railroad Commissioner,,Grady Yarbrough,DEM,449,341,52,393,54,2
Williamson,369,Railroad Commissioner,,Grady Yarbrough,DEM,746,540,50,590,155,1
Williamson,370,Railroad Commissioner,,Grady Yarbrough,DEM,816,628,57,685,131,0
Williamson,371,Railroad Commissioner,,Grady Yarbrough,DEM,825,616,37,653,169,3
Williamson,379,Railroad Commissioner,,Grady Yarbrough,DEM,443,304,68,372,66,5
Williamson,381,Railroad Commissioner,,Grady Yarbrough,DEM,672,520,65,585,86,1
Williamson,382,Railroad Commissioner,,Grady Yarbrough,DEM,786,572,184,756,30,0
Williamson,392,Railroad Commissioner,,Grady Yarbrough,DEM,736,507,117,624,107,5
Williamson,394,Railroad Commissioner,,Grady Yarbrough,DEM,1378,1062,254,1316,60,2
Williamson,395,Railroad Commissioner,,Grady Yarbrough,DEM,390,293,41,334,56,0
Williamson,396,Railroad Commissioner,,Grady Yarbrough,DEM,798,569,197,766,31,1
Williamson,402,Railroad Commissioner,,Grady Yarbrough,DEM,1233,937,36,973,257,3
Williamson,403,Railroad Commissioner,,Grady Yarbrough,DEM,571,438,17,455,116,0
Williamson,413,Railroad Commissioner,,Grady Yarbrough,DEM,105,58,8,66,39,0
Williamson,415,Railroad Commissioner,,Grady Yarbrough,DEM,291,132,25,157,134,0
Williamson,420,Railroad Commissioner,,Grady Yarbrough,DEM,1136,853,41,894,239,3
Williamson,423,Railroad Commissioner,,Grady Yarbrough,DEM,997,729,38,767,227,3
Williamson,424,Railroad Commissioner,,Grady Yarbrough,DEM,1547,1173,88,1261,284,2
Williamson,425,Railroad Commissioner,,Grady Yarbrough,DEM,103,33,7,40,63,0
Williamson,426,Railroad Commissioner,,Grady Yarbrough,DEM,378,292,20,312,66,0
Williamson,427,Railroad Commissioner,,Grady Yarbrough,DEM,546,409,38,447,96,3
Williamson,428,Railroad Commissioner,,Grady Yarbrough,DEM,557,438,35,473,83,1
Williamson,429,Railroad Commissioner,,Grady Yarbrough,DEM,412,281,18,299,112,1
Williamson,434,Railroad Commissioner,,Grady Yarbrough,DEM,350,217,28,245,105,0
Williamson,436,Railroad Commissioner,,Grady Yarbrough,DEM,84,60,7,67,17,0
Williamson,455,Railroad Commissioner,,Grady Yarbrough,DEM,711,527,38,565,145,1
Williamson,456,Railroad Commissioner,,Grady Yarbrough,DEM,452,299,36,335,117,0
Williamson,463,Railroad Commissioner,,Grady Yarbrough,DEM,1396,1036,69,1105,288,3
Williamson,480,Railroad Commissioner,,Grady Yarbrough,DEM,1377,1066,60,1126,247,4
Williamson,484,Railroad Commissioner,,Grady Yarbrough,DEM,1182,926,51,977,204,1
Williamson,488,Railroad Commissioner,,Grady Yarbrough,DEM,1331,1070,55,1125,201,5
Williamson,491,Railroad Commissioner,,Grady Yarbrough,DEM,1356,1050,60,1110,242,4
Williamson,119,Railroad Commissioner,,Mark Miller,LIB,213,157,8,165,48,0
Williamson,122,Railroad Commissioner,,Mark Miller,LIB,152,114,1,115,36,1
Williamson,135,Railroad Commissioner,,Mark Miller,LIB,132,90,4,94,38,0
Williamson,138,Railroad Commissioner,,Mark Miller,LIB,219,161,7,168,49,2
Williamson,140,Railroad Commissioner,,Mark Miller,LIB,139,116,1,117,22,0
Williamson,145,Railroad Commissioner,,Mark Miller,LIB,121,74,4,78,43,0
Williamson,146,Railroad Commissioner,,Mark Miller,LIB,350,251,15,266,83,1
Williamson,147,Railroad Commissioner,,Mark Miller,LIB,212,139,3,142,70,0
Williamson,149,Railroad Commissioner,,Mark Miller,LIB,89,58,5,63,24,2
Williamson,150,Railroad Commissioner,,Mark Miller,LIB,109,63,4,67,42,0
Williamson,151,Railroad Commissioner,,Mark Miller,LIB,178,119,5,124,54,0
Williamson,152,Railroad Commissioner,,Mark Miller,LIB,148,84,3,87,60,1
Williamson,160,Railroad Commissioner,,Mark Miller,LIB,262,202,7,209,53,0
Williamson,162,Railroad Commissioner,,Mark Miller,LIB,176,113,6,119,56,1
Williamson,172,Railroad Commissioner,,Mark Miller,LIB,108,76,4,80,28,0
Williamson,182,Railroad Commissioner,,Mark Miller,LIB,223,171,2,173,49,1
Williamson,185,Railroad Commissioner,,Mark Miller,LIB,110,64,2,66,43,1
Williamson,186,Railroad Commissioner,,Mark Miller,LIB,106,83,1,84,21,1
Williamson,189,Railroad Commissioner,,Mark Miller,LIB,172,125,2,127,45,0
Williamson,190,Railroad Commissioner,,Mark Miller,LIB,303,234,7,241,62,0
Williamson,197,Railroad Commissioner,,Mark Miller,LIB,143,110,8,118,25,0
Williamson,198,Railroad Commissioner,,Mark Miller,LIB,240,190,6,196,43,1
Williamson,201,Railroad Commissioner,,Mark Miller,LIB,340,258,4,262,78,0
Williamson,204,Railroad Commissioner,,Mark Miller,LIB,338,235,15,250,87,1
Williamson,206,Railroad Commissioner,,Mark Miller,LIB,145,93,6,99,46,0
Williamson,207,Railroad Commissioner,,Mark Miller,LIB,242,146,11,157,84,1
Williamson,216,Railroad Commissioner,,Mark Miller,LIB,188,135,4,139,49,0
Williamson,218,Railroad Commissioner,,Mark Miller,LIB,228,176,5,181,47,0
Williamson,253,Railroad Commissioner,,Mark Miller,LIB,307,204,7,211,96,0
Williamson,254,Railroad Commissioner,,Mark Miller,LIB,188,127,6,133,54,1
Williamson,259,Railroad Commissioner,,Mark Miller,LIB,324,213,10,223,100,1
Williamson,264,Railroad Commissioner,,Mark Miller,LIB,223,157,5,162,60,1
Williamson,266,Railroad Commissioner,,Mark Miller,LIB,198,144,5,149,49,0
Williamson,267,Railroad Commissioner,,Mark Miller,LIB,140,90,4,94,46,0
Williamson,273,Railroad Commissioner,,Mark Miller,LIB,171,126,4,130,41,0
Williamson,274,Railroad Commissioner,,Mark Miller,LIB,240,160,9,169,70,1
Williamson,275,Railroad Commissioner,,Mark Miller,LIB,174,116,10,126,48,0
Williamson,277,Railroad Commissioner,,Mark Miller,LIB,299,230,6,236,63,0
Williamson,278,Railroad Commissioner,,Mark Miller,LIB,358,250,5,255,100,3
Williamson,283,Railroad Commissioner,,Mark Miller,LIB,229,153,4,157,72,0
Williamson,287,Railroad Commissioner,,Mark Miller,LIB,254,169,7,176,78,0
Williamson,305,Railroad Commissioner,,Mark Miller,LIB,123,95,5,100,23,0
Williamson,309,Railroad Commissioner,,Mark Miller,LIB,70,36,2,38,32,0
Williamson,310,Railroad Commissioner,,Mark Miller,LIB,72,38,3,41,31,0
Williamson,311,Railroad Commissioner,,Mark Miller,LIB,91,55,1,56,35,0
Williamson,312,Railroad Commissioner,,Mark Miller,LIB,152,76,6,82,70,0
Williamson,314,Railroad Commissioner,,Mark Miller,LIB,145,101,7,108,36,1
Williamson,330,Railroad Commissioner,,Mark Miller,LIB,239,172,5,177,62,0
Williamson,331,Railroad Commissioner,,Mark Miller,LIB,200,140,5,145,55,0
Williamson,332,Railroad Commissioner,,Mark Miller,LIB,223,162,7,169,54,0
Williamson,333,Railroad Commissioner,,Mark Miller,LIB,216,138,5,143,73,0
Williamson,337,Railroad Commissioner,,Mark Miller,LIB,206,139,4,143,63,0
Williamson,339,Railroad Commissioner,,Mark Miller,LIB,132,95,4,99,33,0
Williamson,341,Railroad Commissioner,,Mark Miller,LIB,77,57,4,61,15,1
Williamson,343,Railroad Commissioner,,Mark Miller,LIB,35,21,0,21,14,0
Williamson,344,Railroad Commissioner,,Mark Miller,LIB,288,210,8,218,70,0
Williamson,368,Railroad Commissioner,,Mark Miller,LIB,157,115,4,119,38,0
Williamson,369,Railroad Commissioner,,Mark Miller,LIB,147,101,4,105,41,1
Williamson,370,Railroad Commissioner,,Mark Miller,LIB,199,139,6,145,53,1
Williamson,371,Railroad Commissioner,,Mark Miller,LIB,221,143,12,155,65,1
Williamson,379,Railroad Commissioner,,Mark Miller,LIB,105,66,6,72,33,0
Williamson,381,Railroad Commissioner,,Mark Miller,LIB,214,157,6,163,51,0
Williamson,382,Railroad Commissioner,,Mark Miller,LIB,103,91,7,98,5,0
Williamson,392,Railroad Commissioner,,Mark Miller,LIB,223,148,16,164,59,0
Williamson,394,Railroad Commissioner,,Mark Miller,LIB,189,152,24,176,13,0
Williamson,395,Railroad Commissioner,,Mark Miller,LIB,137,93,8,101,36,0
Williamson,396,Railroad Commissioner,,Mark Miller,LIB,92,72,10,82,9,1
Williamson,402,Railroad Commissioner,,Mark Miller,LIB,241,162,7,169,72,0
Williamson,403,Railroad Commissioner,,Mark Miller,LIB,112,76,6,82,30,0
Williamson,413,Railroad Commissioner,,Mark Miller,LIB,18,9,1,10,8,0
Williamson,415,Railroad Commissioner,,Mark Miller,LIB,57,30,1,31,26,0
Williamson,420,Railroad Commissioner,,Mark Miller,LIB,262,184,4,188,73,1
Williamson,423,Railroad Commissioner,,Mark Miller,LIB,173,126,2,128,45,0
Williamson,424,Railroad Commissioner,,Mark Miller,LIB,350,255,10,265,85,0
Williamson,425,Railroad Commissioner,,Mark Miller,LIB,13,5,2,7,5,1
Williamson,426,Railroad Commissioner,,Mark Miller,LIB,95,66,1,67,28,0
Williamson,427,Railroad Commissioner,,Mark Miller,LIB,83,60,2,62,20,1
Williamson,428,Railroad Commissioner,,Mark Miller,LIB,92,60,3,63,29,0
Williamson,429,Railroad Commissioner,,Mark Miller,LIB,44,25,4,29,15,0
Williamson,434,Railroad Commissioner,,Mark Miller,LIB,122,73,4,77,45,0
Williamson,436,Railroad Commissioner,,Mark Miller,LIB,37,29,2,31,6,0
Williamson,455,Railroad Commissioner,,Mark Miller,LIB,130,82,8,90,40,0
Williamson,456,Railroad Commissioner,,Mark Miller,LIB,32,17,2,19,12,1
Williamson,463,Railroad Commissioner,,Mark Miller,LIB,231,157,8,165,66,0
Williamson,480,Railroad Commissioner,,Mark Miller,LIB,218,141,6,147,70,1
Williamson,484,Railroad Commissioner,,Mark Miller,LIB,228,166,6,172,56,0
Williamson,488,Railroad Commissioner,,Mark Miller,LIB,302,202,9,211,91,0
Williamson,491,Railroad Commissioner,,Mark Miller,LIB,242,159,8,167,75,0
Williamson,119,Railroad Commissioner,,Martina Salinas,GRN,86,66,3,69,16,1
Williamson,122,Railroad Commissioner,,Martina Salinas,GRN,61,37,6,43,17,1
Williamson,135,Railroad Commissioner,,Martina Salinas,GRN,101,66,0,66,35,0
Williamson,138,Railroad Commissioner,,Martina Salinas,GRN,82,60,3,63,19,0
Williamson,140,Railroad Commissioner,,Martina Salinas,GRN,53,35,2,37,16,0
Williamson,145,Railroad Commissioner,,Martina Salinas,GRN,77,52,1,53,24,0
Williamson,146,Railroad Commissioner,,Martina Salinas,GRN,172,125,5,130,41,1
Williamson,147,Railroad Commissioner,,Martina Salinas,GRN,108,70,2,72,36,0
Williamson,149,Railroad Commissioner,,Martina Salinas,GRN,46,32,2,34,12,0
Williamson,150,Railroad Commissioner,,Martina Salinas,GRN,65,39,1,40,25,0
Williamson,151,Railroad Commissioner,,Martina Salinas,GRN,90,59,1,60,30,0
Williamson,152,Railroad Commissioner,,Martina Salinas,GRN,97,61,2,63,34,0
Williamson,160,Railroad Commissioner,,Martina Salinas,GRN,103,81,3,84,19,0
Williamson,162,Railroad Commissioner,,Martina Salinas,GRN,94,59,2,61,33,0
Williamson,172,Railroad Commissioner,,Martina Salinas,GRN,43,34,2,36,7,0
Williamson,182,Railroad Commissioner,,Martina Salinas,GRN,60,45,4,49,11,0
Williamson,185,Railroad Commissioner,,Martina Salinas,GRN,30,23,1,24,6,0
Williamson,186,Railroad Commissioner,,Martina Salinas,GRN,63,40,3,43,20,0
Williamson,189,Railroad Commissioner,,Martina Salinas,GRN,65,40,3,43,22,0
Williamson,190,Railroad Commissioner,,Martina Salinas,GRN,112,88,5,93,19,0
Williamson,197,Railroad Commissioner,,Martina Salinas,GRN,49,38,4,42,7,0
Williamson,198,Railroad Commissioner,,Martina Salinas,GRN,88,62,2,64,23,1
Williamson,201,Railroad Commissioner,,Martina Salinas,GRN,93,70,3,73,19,1
Williamson,204,Railroad Commissioner,,Martina Salinas,GRN,113,84,3,87,26,0
Williamson,206,Railroad Commissioner,,Martina Salinas,GRN,24,14,3,17,7,0
