county,precinct,office,district,party,candidate,election_day,early_voting_person,early_voting_mail,early_voting,votes
Victoria,26,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,198,254,30,284,482
Victoria,26,Judge Court Criminal Appeals Pl 6,,,Robert Burns,79,62,13,75,154
Victoria,26,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,15,8,0,8,23
Victoria,27,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,409,425,46,471,880
Victoria,27,Judge Court Criminal Appeals Pl 6,,,Robert Burns,38,41,10,51,89
Victoria,27,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,7,10,0,10,17
Victoria,28,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,137,103,24,127,264
Victoria,28,Judge Court Criminal Appeals Pl 6,,,Robert Burns,29,19,6,25,54
Victoria,28,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,2,3,0,3,5
Victoria,29,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,323,891,138,1029,1352
Victoria,29,Judge Court Criminal Appeals Pl 6,,,Robert Burns,93,247,29,276,369
Victoria,29,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,15,36,0,36,51
Victoria,30,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,75,99,22,121,196
Victoria,30,Judge Court Criminal Appeals Pl 6,,,Robert Burns,31,48,7,55,86
Victoria,30,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,6,4,1,5,11
Victoria,31,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,79,145,24,169,248
Victoria,31,Judge Court Criminal Appeals Pl 6,,,Robert Burns,47,99,34,133,180
Victoria,31,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,8,7,3,10,18
Victoria,32,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,83,122,24,146,229
Victoria,32,Judge Court Criminal Appeals Pl 6,,,Robert Burns,138,154,34,188,326
Victoria,32,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,12,21,0,21,33
Victoria,33,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,433,1526,287,1813,2246
Victoria,33,Judge Court Criminal Appeals Pl 6,,,Robert Burns,124,334,67,401,525
Victoria,33,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,39,45,6,51,90
Victoria,34,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,64,47,7,54,118
Victoria,34,Judge Court Criminal Appeals Pl 6,,,Robert Burns,140,114,36,150,290
Victoria,34,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,9,4,2,6,15
Victoria,35,Judge Court Criminal Appeals Pl 6,,,Michael E. Keasler,20,32,4,36,56
Victoria,35,Judge Court Criminal Appeals Pl 6,,,Robert Burns,53,38,9,47,100
Victoria,35,Judge Court Criminal Appeals Pl 6,,,Mark W. Bennett,5,3,0,3,8
Victoria,1,"State Senate,",18,,Lois W. Kolkhorst,40,45,15,60,100
Victoria,1,"State Senate,",18,,Kathie L. Stone,11,20,8,28,39
Victoria,2,"State Senate,",18,,Lois W. Kolkhorst,100,220,20,240,340
Victoria,2,"State Senate,",18,,Kathie L. Stone,20,53,9,62,82
Victoria,3,"State Senate,",18,,Lois W. Kolkhorst,114,275,46,321,435
Victoria,3,"State Senate,",18,,Kathie L. Stone,37,53,12,65,102
Victoria,4,"State Senate,",18,,Lois W. Kolkhorst,84,108,20,128,212
Victoria,4,"State Senate,",18,,Kathie L. Stone,44,26,7,33,77
Victoria,5,"State Senate,",18,,Lois W. Kolkhorst,144,359,77,436,580
Victoria,5,"State Senate,",18,,Kathie L. Stone,58,92,12,104,162
Victoria,6,"State Senate,",18,,Lois W. Kolkhorst,15,23,3,26,41
Victoria,6,"State Senate,",18,,Kathie L. Stone,6,14,4,18,24
Victoria,7,"State Senate,",18,,Lois W. Kolkhorst,121,148,33,181,302
Victoria,7,"State Senate,",18,,Kathie L. Stone,66,84,24,108,174
Victoria,8,"State Senate,",18,,Lois W. Kolkhorst,168,292,48,340,508
Victoria,8,"State Senate,",18,,Kathie L. Stone,61,69,19,88,149
Victoria,9,"State Senate,",18,,Lois W. Kolkhorst,114,247,28,275,389
Victoria,9,"State Senate,",18,,Kathie L. Stone,33,44,10,54,87
Victoria,10,"State Senate,",18,,Lois W. Kolkhorst,173,446,80,526,699
Victoria,10,"State Senate,",18,,Kathie L. Stone,34,75,9,84,118
Victoria,11,"State Senate,",18,,Lois W. Kolkhorst,86,111,13,124,210
Victoria,11,"State Senate,",18,,Kathie L. Stone,10,6,4,10,20
Victoria,12,"State Senate,",18,,Lois W. Kolkhorst,85,70,4,74,159
Victoria,12,"State Senate,",18,,Kathie L. Stone,21,22,2,24,45
Victoria,13,"State Senate,",18,,Lois W. Kolkhorst,129,159,22,181,310
Victoria,13,"State Senate,",18,,Kathie L. Stone,35,70,13,83,118
Victoria,14,"State Senate,",18,,Lois W. Kolkhorst,237,317,44,361,598
Victoria,14,"State Senate,",18,,Kathie L. Stone,36,40,7,47,83
Victoria,15,"State Senate,",18,,Lois W. Kolkhorst,21,49,8,57,78
Victoria,15,"State Senate,",18,,Kathie L. Stone,4,5,0,5,9
Victoria,16,"State Senate,",18,,Lois W. Kolkhorst,68,134,13,147,215
Victoria,16,"State Senate,",18,,Kathie L. Stone,8,17,1,18,26
Victoria,17,"State Senate,",18,,Lois W. Kolkhorst,76,135,16,151,227
Victoria,17,"State Senate,",18,,Kathie L. Stone,16,21,0,21,37
Victoria,18,"State Senate,",18,,Lois W. Kolkhorst,539,1191,149,1340,1879
Victoria,18,"State Senate,",18,,Kathie L. Stone,63,97,17,114,177
Victoria,19,"State Senate,",18,,Lois W. Kolkhorst,276,643,92,735,1011
Victoria,19,"State Senate,",18,,Kathie L. Stone,57,106,18,124,181
Victoria,20,"State Senate,",18,,Lois W. Kolkhorst,151,517,43,560,711
Victoria,20,"State Senate,",18,,Kathie L. Stone,18,24,15,39,57
Victoria,21,"State Senate,",18,,Lois W. Kolkhorst,446,1291,215,1506,1952
Victoria,21,"State Senate,",18,,Kathie L. Stone,60,140,18,158,218
Victoria,22,"State Senate,",18,,Lois W. Kolkhorst,396,560,65,625,1021
Victoria,22,"State Senate,",18,,Kathie L. Stone,23,28,7,35,58
Victoria,23,"State Senate,",18,,Lois W. Kolkhorst,300,489,55,544,844
Victoria,23,"State Senate,",18,,Kathie L. Stone,25,39,5,44,69
Victoria,24,"State Senate,",18,,Lois W. Kolkhorst,207,569,70,639,846
Victoria,24,"State Senate,",18,,Kathie L. Stone,6,38,5,43,49
Victoria,25,"State Senate,",18,,Lois W. Kolkhorst,352,1070,188,1258,1610
Victoria,25,"State Senate,",18,,Kathie L. Stone,62,149,26,175,237
Victoria,26,"State Senate,",18,,Lois W. Kolkhorst,216,272,32,304,520
Victoria,26,"State Senate,",18,,Kathie L. Stone,27,21,6,27,54
Victoria,27,"State Senate,",18,,Lois W. Kolkhorst,422,437,49,486,908
Victoria,27,"State Senate,",18,,Kathie L. Stone,17,19,6,25,42
Victoria,28,"State Senate,",18,,Lois W. Kolkhorst,145,107,24,131,276
Victoria,28,"State Senate,",18,,Kathie L. Stone,12,8,2,10,22
Victoria,29,"State Senate,",18,,Lois W. Kolkhorst,339,946,136,1082,1421
Victoria,29,"State Senate,",18,,Kathie L. Stone,37,124,10,134,171
Victoria,30,"State Senate,",18,,Lois W. Kolkhorst,80,102,21,123,203
Victoria,30,"State Senate,",18,,Kathie L. Stone,14,19,3,22,36
Victoria,31,"State Senate,",18,,Lois W. Kolkhorst,89,156,25,181,270
Victoria,31,"State Senate,",18,,Kathie L. Stone,32,46,7,53,85
Victoria,32,"State Senate,",18,,Lois W. Kolkhorst,89,134,24,158,247
Victoria,32,"State Senate,",18,,Kathie L. Stone,46,50,10,60,106
Victoria,33,"State Senate,",18,,Lois W. Kolkhorst,471,1579,291,1870,2341
Victoria,33,"State Senate,",18,,Kathie L. Stone,56,171,37,208,264
Victoria,34,"State Senate,",18,,Lois W. Kolkhorst,67,55,9,64,131
Victoria,34,"State Senate,",18,,Kathie L. Stone,44,19,9,28,72
Victoria,35,"State Senate,",18,,Lois W. Kolkhorst,20,36,4,40,60
Victoria,35,"State Senate,",18,,Kathie L. Stone,19,10,1,11,30
Victoria,1,"State Representative,",30,,Geanie W. Morrison,54,62,21,83,137
Victoria,2,"State Representative,",30,,Geanie W. Morrison,105,242,24,266,371
Victoria,3,"State Representative,",30,,Geanie W. Morrison,140,301,50,351,491
Victoria,4,"State Representative,",30,,Geanie W. Morrison,133,139,22,161,294
Victoria,5,"State Representative,",30,,Geanie W. Morrison,201,422,79,501,702
Victoria,6,"State Representative,",30,,Geanie W. Morrison,23,31,5,36,59
Victoria,7,"State Representative,",30,,Geanie W. Morrison,182,224,51,275,457
Victoria,8,"State Representative,",30,,Geanie W. Morrison,238,356,59,415,653
Victoria,9,"State Representative,",30,,Geanie W. Morrison,148,271,35,306,454
Victoria,10,"State Representative,",30,,Geanie W. Morrison,208,504,80,584,792
Victoria,11,"State Representative,",30,,Geanie W. Morrison,91,121,15,136,227
Victoria,12,"State Representative,",30,,Geanie W. Morrison,98,89,4,93,191
Victoria,13,"State Representative,",30,,Geanie W. Morrison,163,211,26,237,400
Victoria,14,"State Representative,",30,,Geanie W. Morrison,262,343,49,392,654
Victoria,15,"State Representative,",30,,Geanie W. Morrison,24,52,8,60,84
Victoria,16,"State Representative,",30,,Geanie W. Morrison,74,145,12,157,231
Victoria,17,"State Representative,",30,,Geanie W. Morrison,89,145,15,160,249
Victoria,18,"State Representative,",30,,Geanie W. Morrison,596,1253,150,1403,1999
Victoria,19,"State Representative,",30,,Geanie W. Morrison,336,723,93,816,1152
Victoria,20,"State Representative,",30,,Geanie W. Morrison,164,531,47,578,742
Victoria,21,"State Representative,",30,,Geanie W. Morrison,495,1371,212,1583,2078
Victoria,22,"State Representative,",30,,Geanie W. Morrison,412,565,70,635,1047
Victoria,23,"State Representative,",30,,Geanie W. Morrison,317,514,55,569,886
Victoria,24,"State Representative,",30,,Geanie W. Morrison,213,590,70,660,873
Victoria,25,"State Representative,",30,,Geanie W. Morrison,410,1162,182,1344,1754
Victoria,26,"State Representative,",30,,Geanie W. Morrison,239,282,29,311,550
Victoria,27,"State Representative,",30,,Geanie W. Morrison,427,459,49,508,935
Victoria,28,"State Representative,",30,,Geanie W. Morrison,153,111,24,135,288
Victoria,29,"State Representative,",30,,Geanie W. Morrison,370,1020,146,1166,1536
Victoria,30,"State Representative,",30,,Geanie W. Morrison,90,115,21,136,226
Victoria,31,"State Representative,",30,,Geanie W. Morrison,110,192,28,220,330
Victoria,32,"State Representative,",30,,Geanie W. Morrison,148,171,28,199,347
Victoria,33,"State Representative,",30,,Geanie W. Morrison,512,1684,296,1980,2492
Victoria,34,"State Representative,",30,,Geanie W. Morrison,107,66,18,84,191
Victoria,35,"State Representative,",30,,Geanie W. Morrison,34,46,5,51,85
Victoria,1,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,33,42,13,55,88
Victoria,1,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,48,73,26,99,147
Victoria,2,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,91,201,19,220,311
Victoria,2,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,52,145,19,164,216
Victoria,3,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,105,261,46,307,412
Victoria,3,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,70,135,22,157,227
Victoria,4,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,75,92,18,110,185
Victoria,4,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,152,165,38,203,355
Victoria,5,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,123,326,71,397,520
Victoria,5,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,219,315,60,375,594
Victoria,6,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,13,21,3,24,37
Victoria,6,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,20,45,17,62,82
Victoria,7,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,100,120,28,148,248
Victoria,7,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,267,325,75,400,667
Victoria,8,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,146,276,47,323,469
Victoria,8,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,174,239,51,290,464
Victoria,9,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,103,230,29,259,362
Victoria,9,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,80,130,20,150,230
Victoria,10,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,152,433,75,508,660
Victoria,10,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,95,219,22,241,336
Victoria,11,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,82,102,13,115,197
Victoria,11,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,21,34,3,37,58
Victoria,12,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,72,69,4,73,145
Victoria,12,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,128,72,5,77,205
Victoria,13,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,116,148,18,166,282
Victoria,13,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,135,229,27,256,391
Victoria,14,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,224,300,43,343,567
Victoria,14,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,88,118,16,134,222
Victoria,15,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,19,45,5,50,69
Victoria,15,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,6,14,3,17,23
Victoria,16,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,63,136,12,148,211
Victoria,16,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,16,32,6,38,54
Victoria,17,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,66,127,12,139,205
Victoria,17,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,55,59,6,65,120
Victoria,18,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,515,1159,149,1308,1823
Victoria,18,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,142,270,45,315,457
Victoria,19,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,250,602,89,691,941
Victoria,19,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,165,306,41,347,512
Victoria,20,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,150,506,47,553,703
Victoria,20,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,44,85,21,106,150
Victoria,21,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,422,1245,208,1453,1875
Victoria,21,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,151,339,64,403,554
Victoria,22,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,392,553,61,614,1006
Victoria,22,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,48,57,12,69,117
Victoria,23,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,289,473,49,522,811
Victoria,23,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,60,97,18,115,175
Victoria,24,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,198,548,70,618,816
Victoria,24,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,27,81,10,91,118
Victoria,25,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,335,1018,178,1196,1531
Victoria,25,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,167,422,62,484,651
Victoria,26,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,196,255,31,286,482
Victoria,26,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,95,67,12,79,174
Victoria,27,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,422,431,47,478,900
Victoria,27,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,33,42,9,51,84
Victoria,28,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,145,103,24,127,272
Victoria,28,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,22,23,6,29,51
Victoria,29,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,319,911,134,1045,1364
Victoria,29,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,113,266,29,295,408
Victoria,30,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,76,98,22,120,196
Victoria,30,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,38,54,6,60,98
Victoria,31,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,84,145,22,167,251
Victoria,31,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,52,110,39,149,201
Victoria,32,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,73,132,24,156,229
Victoria,32,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,159,167,27,194,353
Victoria,33,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,450,1528,285,1813,2263
Victoria,33,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,143,382,61,443,586
Victoria,34,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,57,43,7,50,107
Victoria,34,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,157,120,35,155,312
Victoria,35,Justice 13th Court of Appeals Pl 3,,,Greg Perkes,20,32,3,35,55
Victoria,35,Justice 13th Court of Appeals Pl 3,,,Leticia Hinojosa,58,41,11,52,110
Victoria,1,District Judge 24th Judicial District,,,Jack W. Marr,48,60,21,81,129
Victoria,2,District Judge 24th Judicial District,,,Jack W. Marr,106,249,25,274,380
Victoria,3,District Judge 24th Judicial District,,,Jack W. Marr,135,302,51,353,488
Victoria,4,District Judge 24th Judicial District,,,Jack W. Marr,126,137,19,156,282
Victoria,5,District Judge 24th Judicial District,,,Jack W. Marr,203,422,81,503,706
Victoria,6,District Judge 24th Judicial District,,,Jack W. Marr,22,29,5,34,56
Victoria,7,District Judge 24th Judicial District,,,Jack W. Marr,181,212,46,258,439
Victoria,8,District Judge 24th Judicial District,,,Jack W. Marr,225,347,54,401,626
Victoria,9,District Judge 24th Judicial District,,,Jack W. Marr,148,277,35,312,460
Victoria,10,District Judge 24th Judicial District,,,Jack W. Marr,201,501,80,581,782
Victoria,11,District Judge 24th Judicial District,,,Jack W. Marr,91,120,17,137,228
Victoria,12,District Judge 24th Judicial District,,,Jack W. Marr,96,84,4,88,184
Victoria,13,District Judge 24th Judicial District,,,Jack W. Marr,151,199,23,222,373
Victoria,14,District Judge 24th Judicial District,,,Jack W. Marr,260,340,47,387,647
Victoria,15,District Judge 24th Judicial District,,,Jack W. Marr,25,50,7,57,82
Victoria,16,District Judge 24th Judicial District,,,Jack W. Marr,72,144,10,154,226
Victoria,17,District Judge 24th Judicial District,,,Jack W. Marr,91,143,12,155,246
Victoria,18,District Judge 24th Judicial District,,,Jack W. Marr,584,1244,154,1398,1982
Victoria,19,District Judge 24th Judicial District,,,Jack W. Marr,327,723,90,813,1140
Victoria,20,District Judge 24th Judicial District,,,Jack W. Marr,164,528,52,580,744
Victoria,21,District Judge 24th Judicial District,,,Jack W. Marr,495,1371,212,1583,2078
Victoria,22,District Judge 24th Judicial District,,,Jack W. Marr,406,560,68,628,1034
Victoria,23,District Judge 24th Judicial District,,,Jack W. Marr,314,506,53,559,873
Victoria,24,District Judge 24th Judicial District,,,Jack W. Marr,209,587,70,657,866
Victoria,25,District Judge 24th Judicial District,,,Jack W. Marr,406,1164,183,1347,1753
Victoria,26,District Judge 24th Judicial District,,,Jack W. Marr,231,276,32,308,539
Victoria,27,District Judge 24th Judicial District,,,Jack W. Marr,420,446,44,490,910
Victoria,28,District Judge 24th Judicial District,,,Jack W. Marr,149,113,24,137,286
Victoria,29,District Judge 24th Judicial District,,,Jack W. Marr,375,1014,144,1158,1533
Victoria,30,District Judge 24th Judicial District,,,Jack W. Marr,91,109,24,133,224
Victoria,31,District Judge 24th Judicial District,,,Jack W. Marr,104,190,34,224,328
Victoria,32,District Judge 24th Judicial District,,,Jack W. Marr,139,173,28,201,340
Victoria,33,District Judge 24th Judicial District,,,Jack W. Marr,514,1680,305,1985,2499
Victoria,34,District Judge 24th Judicial District,,,Jack W. Marr,99,66,15,81,180
Victoria,35,District Judge 24th Judicial District,,,Jack W. Marr,39,44,5,49,88
Victoria,1,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,50,61,24,85,135
Victoria,2,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,112,252,26,278,390
Victoria,3,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,137,301,50,351,488
Victoria,4,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,131,136,24,160,291
Victoria,5,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,209,419,86,505,714
Victoria,6,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,22,31,6,37,59
Victoria,7,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,185,214,48,262,447
Victoria,8,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,235,352,61,413,648
Victoria,9,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,147,275,37,312,459
Victoria,10,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,201,508,83,591,792
Victoria,11,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,91,122,16,138,229
Victoria,12,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,100,82,5,87,187
Victoria,13,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,154,203,26,229,383
Victoria,14,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,259,339,48,387,646
Victoria,15,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,24,52,8,60,84
Victoria,16,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,71,142,14,156,227
Victoria,17,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,91,145,15,160,251
Victoria,18,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,584,1236,155,1391,1975
Victoria,19,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,328,716,99,815,1143
Victoria,20,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,163,523,51,574,737
Victoria,21,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,496,1363,221,1584,2080
Victoria,22,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,403,564,70,634,1037
Victoria,23,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,311,510,54,564,875
Victoria,24,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,209,587,71,658,867
Victoria,25,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,413,1159,189,1348,1761
Victoria,26,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,234,279,35,314,548
Victoria,27,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,425,445,48,493,918
Victoria,28,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,148,110,25,135,283
Victoria,29,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,376,1011,147,1158,1534
Victoria,30,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,94,113,24,137,231
Victoria,31,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,107,193,35,228,335
Victoria,32,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,142,169,29,198,340
Victoria,33,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,512,1673,306,1979,2491
Victoria,34,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,108,66,18,84,192
Victoria,35,"District Judge, 135th Judicial District",,,Kemper Stephen Williams,40,46,5,51,91
Victoria,1,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",48,57,21,78,126
Victoria,2,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",105,235,24,259,364
Victoria,3,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",130,287,50,337,467
Victoria,4,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",127,136,22,158,285
Victoria,5,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",193,413,82,495,688
Victoria,6,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",22,31,6,37,59
Victoria,7,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",174,206,44,250,424
Victoria,8,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",221,336,57,393,614
Victoria,9,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",140,274,37,311,451
Victoria,10,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",199,496,85,581,780
Victoria,11,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",87,118,17,135,222
Victoria,12,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",99,78,5,83,182
Victoria,13,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",144,191,25,216,360
Victoria,14,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",257,329,48,377,634
Victoria,15,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",24,52,7,59,83
Victoria,16,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",67,143,13,156,223
Victoria,17,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",88,139,15,154,242
Victoria,18,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",570,1221,154,1375,1945
Victoria,19,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",318,699,96,795,1113
Victoria,20,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",160,511,50,561,721
Victoria,21,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",479,1328,217,1545,2024
Victoria,22,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",391,552,67,619,1010
Victoria,23,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",309,503,54,557,866
Victoria,24,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",205,566,70,636,841
Victoria,25,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",400,1139,189,1328,1728
Victoria,26,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",225,271,37,308,533
Victoria,27,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",404,435,47,482,886
Victoria,28,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",146,108,24,132,278
Victoria,29,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",369,961,144,1105,1474
Victoria,30,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",89,106,24,130,219
Victoria,31,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",107,183,35,218,325
Victoria,32,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",135,167,28,195,330
Victoria,33,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",503,1617,297,1914,2417
Victoria,34,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",97,65,16,81,178
Victoria,35,District Judge 267th Dist Unexpired Term,,,"Robert E. ""Bobby"" Bell",40,45,6,51,91
Victoria,1,Sheriff,,,T. Michael O'Connor,41,50,19,69,110
Victoria,1,Sheriff,,,Mike Henry,40,69,20,89,129
Victoria,2,Sheriff,,,T. Michael O'Connor,99,246,19,265,364
