county,precinct,office,district,party,candidate,votes,early_voting_paper,early_voting,election_day_paper,election_day,absentee/provisional
Rockwall,002C,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0003,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003A,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003B,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003C,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003D,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0004,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,004A,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,004B,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,004C,County Tax Assessor-Collector,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0001,County Tax Assessor-Collector,,REP,UNDER VOTES,484,84,155,71,152,22
Rockwall,001A,County Tax Assessor-Collector,,REP,UNDER VOTES,275,30,60,86,89,10
Rockwall,001B,County Tax Assessor-Collector,,REP,UNDER VOTES,445,86,109,72,158,20
Rockwall,001C,County Tax Assessor-Collector,,REP,UNDER VOTES,364,59,107,78,107,13
Rockwall,0002,County Tax Assessor-Collector,,REP,UNDER VOTES,433,79,135,65,128,26
Rockwall,002A,County Tax Assessor-Collector,,REP,UNDER VOTES,425,81,93,82,140,29
Rockwall,002B,County Tax Assessor-Collector,,REP,UNDER VOTES,164,21,43,48,52,0
Rockwall,002C,County Tax Assessor-Collector,,REP,UNDER VOTES,442,88,193,62,87,12
Rockwall,0003,County Tax Assessor-Collector,,REP,UNDER VOTES,45,5,23,7,6,4
Rockwall,003A,County Tax Assessor-Collector,,REP,UNDER VOTES,85,11,22,27,19,6
Rockwall,003B,County Tax Assessor-Collector,,REP,UNDER VOTES,169,24,38,74,26,7
Rockwall,003C,County Tax Assessor-Collector,,REP,UNDER VOTES,370,57,113,108,80,12
Rockwall,003D,County Tax Assessor-Collector,,REP,UNDER VOTES,411,55,120,72,146,18
Rockwall,0004,County Tax Assessor-Collector,,REP,UNDER VOTES,259,54,64,59,67,15
Rockwall,004A,County Tax Assessor-Collector,,REP,UNDER VOTES,357,41,70,108,118,20
Rockwall,004B,County Tax Assessor-Collector,,REP,UNDER VOTES,120,22,17,51,26,4
Rockwall,004C,County Tax Assessor-Collector,,REP,UNDER VOTES,159,15,24,81,38,1
Rockwall,0001,"County Commissioner, Precinct 1",,REP,Cliff Sevier,825,155,264,124,236,46
Rockwall,001A,"County Commissioner, Precinct 1",,REP,Cliff Sevier,382,63,84,123,86,26
Rockwall,001B,"County Commissioner, Precinct 1",,REP,Cliff Sevier,871,161,270,124,274,42
Rockwall,001C,"County Commissioner, Precinct 1",,REP,Cliff Sevier,726,150,179,171,190,36
Rockwall,0001,"County Commissioner, Precinct 1",,REP,Doug Hamilton,566,92,165,100,189,20
Rockwall,001A,"County Commissioner, Precinct 1",,REP,Doug Hamilton,283,34,58,107,71,13
Rockwall,001B,"County Commissioner, Precinct 1",,REP,Doug Hamilton,411,75,115,48,157,16
Rockwall,001C,"County Commissioner, Precinct 1",,REP,Doug Hamilton,276,50,64,67,92,3
Rockwall,0001,"County Commissioner, Precinct 1",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,001A,"County Commissioner, Precinct 1",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,001B,"County Commissioner, Precinct 1",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,001C,"County Commissioner, Precinct 1",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0001,"County Commissioner, Precinct 1",,REP,UNDER VOTES,283,28,96,31,111,17
Rockwall,001A,"County Commissioner, Precinct 1",,REP,UNDER VOTES,222,20,58,60,77,7
Rockwall,001B,"County Commissioner, Precinct 1",,REP,UNDER VOTES,279,30,82,48,115,4
Rockwall,001C,"County Commissioner, Precinct 1",,REP,UNDER VOTES,230,23,74,44,83,6
Rockwall,0003,"County Commissioner, Precinct 3",,REP,Dennis Bailey,57,12,17,8,14,6
Rockwall,003A,"County Commissioner, Precinct 3",,REP,Dennis Bailey,179,15,29,71,53,11
Rockwall,003B,"County Commissioner, Precinct 3",,REP,Dennis Bailey,471,44,115,200,109,3
Rockwall,003C,"County Commissioner, Precinct 3",,REP,Dennis Bailey,737,110,259,169,160,39
Rockwall,003D,"County Commissioner, Precinct 3",,REP,Dennis Bailey,1020,155,277,179,370,39
Rockwall,0003,"County Commissioner, Precinct 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003A,"County Commissioner, Precinct 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003B,"County Commissioner, Precinct 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003C,"County Commissioner, Precinct 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003D,"County Commissioner, Precinct 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0003,"County Commissioner, Precinct 3",,REP,UNDER VOTES,51,6,23,7,9,6
Rockwall,003A,"County Commissioner, Precinct 3",,REP,UNDER VOTES,101,13,23,32,26,7
Rockwall,003B,"County Commissioner, Precinct 3",,REP,UNDER VOTES,202,29,43,86,35,9
Rockwall,003C,"County Commissioner, Precinct 3",,REP,UNDER VOTES,433,68,124,127,98,16
Rockwall,003D,"County Commissioner, Precinct 3",,REP,UNDER VOTES,473,68,132,79,174,20
Rockwall,0003,"Justice of the Peace, Precinct 3",,REP,Mark Russo,55,16,17,8,11,3
Rockwall,003A,"Justice of the Peace, Precinct 3",,REP,Mark Russo,97,9,19,37,24,8
Rockwall,003B,"Justice of the Peace, Precinct 3",,REP,Mark Russo,252,28,64,105,51,4
Rockwall,003C,"Justice of the Peace, Precinct 3",,REP,Mark Russo,500,84,167,132,98,19
Rockwall,003D,"Justice of the Peace, Precinct 3",,REP,Mark Russo,676,110,182,111,247,26
Rockwall,0003,"Justice of the Peace, Precinct 3",,REP,Jennifer Jeffus,9,0,3,3,1,2
Rockwall,003A,"Justice of the Peace, Precinct 3",,REP,Jennifer Jeffus,49,5,9,16,16,3
Rockwall,003B,"Justice of the Peace, Precinct 3",,REP,Jennifer Jeffus,162,15,32,79,35,1
Rockwall,003C,"Justice of the Peace, Precinct 3",,REP,Jennifer Jeffus,148,18,44,45,34,7
Rockwall,003D,"Justice of the Peace, Precinct 3",,REP,Jennifer Jeffus,275,41,85,51,86,12
Rockwall,0003,"Justice of the Peace, Precinct 3",,REP,David White,11,1,3,1,4,2
Rockwall,003A,"Justice of the Peace, Precinct 3",,REP,David White,77,10,10,33,20,4
Rockwall,003B,"Justice of the Peace, Precinct 3",,REP,David White,128,12,30,54,29,3
Rockwall,003C,"Justice of the Peace, Precinct 3",,REP,David White,204,29,72,46,48,9
Rockwall,003D,"Justice of the Peace, Precinct 3",,REP,David White,262,43,65,49,94,11
Rockwall,0003,"Justice of the Peace, Precinct 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003A,"Justice of the Peace, Precinct 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003B,"Justice of the Peace, Precinct 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003C,"Justice of the Peace, Precinct 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003D,"Justice of the Peace, Precinct 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0003,"Justice of the Peace, Precinct 3",,REP,UNDER VOTES,33,1,17,3,7,5
Rockwall,003A,"Justice of the Peace, Precinct 3",,REP,UNDER VOTES,57,4,14,17,19,3
Rockwall,003B,"Justice of the Peace, Precinct 3",,REP,UNDER VOTES,131,18,32,48,29,4
Rockwall,003C,"Justice of the Peace, Precinct 3",,REP,UNDER VOTES,318,47,100,73,78,20
Rockwall,003D,"Justice of the Peace, Precinct 3",,REP,UNDER VOTES,280,29,77,47,117,10
Rockwall,0004,"Justice of the Peace, Precinct 4",,REP,Liana Bell Whitten,516,79,127,130,132,48
Rockwall,004A,"Justice of the Peace, Precinct 4",,REP,Liana Bell Whitten,902,110,182,241,335,34
Rockwall,004B,"Justice of the Peace, Precinct 4",,REP,Liana Bell Whitten,234,55,7,110,52,10
Rockwall,004C,"Justice of the Peace, Precinct 4",,REP,Liana Bell Whitten,387,57,19,198,99,14
Rockwall,0004,"Justice of the Peace, Precinct 4",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,004A,"Justice of the Peace, Precinct 4",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,004B,"Justice of the Peace, Precinct 4",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,004C,"Justice of the Peace, Precinct 4",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0004,"Justice of the Peace, Precinct 4",,REP,UNDER VOTES,293,62,74,62,80,15
Rockwall,004A,"Justice of the Peace, Precinct 4",,REP,UNDER VOTES,400,45,81,116,139,19
Rockwall,004B,"Justice of the Peace, Precinct 4",,REP,UNDER VOTES,122,22,17,52,26,5
Rockwall,004C,"Justice of the Peace, Precinct 4",,REP,UNDER VOTES,171,16,25,83,45,2
Rockwall,0001,"Constable, Precinct No. 1",,REP,John Benedetto,1068,187,323,164,343,51
Rockwall,001A,"Constable, Precinct No. 1",,REP,John Benedetto,577,81,124,202,136,34
Rockwall,001B,"Constable, Precinct No. 1",,REP,John Benedetto,1027,177,317,137,351,45
Rockwall,001C,"Constable, Precinct No. 1",,REP,John Benedetto,817,155,194,197,239,32
Rockwall,0001,"Constable, Precinct No. 1",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,001A,"Constable, Precinct No. 1",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,001B,"Constable, Precinct No. 1",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,001C,"Constable, Precinct No. 1",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0001,"Constable, Precinct No. 1",,REP,UNDER VOTES,593,88,202,78,193,32
Rockwall,001A,"Constable, Precinct No. 1",,REP,UNDER VOTES,310,36,76,88,98,12
Rockwall,001B,"Constable, Precinct No. 1",,REP,UNDER VOTES,534,89,150,83,195,17
Rockwall,001C,"Constable, Precinct No. 1",,REP,UNDER VOTES,415,68,123,85,126,13
Rockwall,0002,"Constable, Precinct No. 2",,REP,Trey Chaney,932,149,334,119,257,73
Rockwall,002A,"Constable, Precinct No. 2",,REP,Trey Chaney,832,150,238,112,276,56
Rockwall,002B,"Constable, Precinct No. 2",,REP,Trey Chaney,352,42,80,85,123,22
Rockwall,002C,"Constable, Precinct No. 2",,REP,Trey Chaney,1243,191,434,427,163,28
Rockwall,0002,"Constable, Precinct No. 2",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,002A,"Constable, Precinct No. 2",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,002B,"Constable, Precinct No. 2",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,002C,"Constable, Precinct No. 2",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0002,"Constable, Precinct No. 2",,REP,UNDER VOTES,510,94,145,76,162,33
Rockwall,002A,"Constable, Precinct No. 2",,REP,UNDER VOTES,478,91,105,83,167,32
Rockwall,002B,"Constable, Precinct No. 2",,REP,UNDER VOTES,189,21,51,61,56,0
Rockwall,002C,"Constable, Precinct No. 2",,REP,UNDER VOTES,523,103,223,72,104,21
Rockwall,0003,"Constable, Precinct No. 3",,REP,Tom Egan,55,14,16,6,14,5
Rockwall,003A,"Constable, Precinct No. 3",,REP,Tom Egan,186,15,31,73,55,12
Rockwall,003B,"Constable, Precinct No. 3",,REP,Tom Egan,471,47,112,199,108,5
Rockwall,003C,"Constable, Precinct No. 3",,REP,Tom Egan,701,104,244,160,156,37
Rockwall,003D,"Constable, Precinct No. 3",,REP,Tom Egan,1020,161,287,178,355,39
Rockwall,0003,"Constable, Precinct No. 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003A,"Constable, Precinct No. 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003B,"Constable, Precinct No. 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003C,"Constable, Precinct No. 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003D,"Constable, Precinct No. 3",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0003,"Constable, Precinct No. 3",,REP,UNDER VOTES,53,4,24,9,9,7
Rockwall,003A,"Constable, Precinct No. 3",,REP,UNDER VOTES,94,13,21,30,24,6
Rockwall,003B,"Constable, Precinct No. 3",,REP,UNDER VOTES,202,26,46,87,36,7
Rockwall,003C,"Constable, Precinct No. 3",,REP,UNDER VOTES,469,74,139,136,102,18
Rockwall,003D,"Constable, Precinct No. 3",,REP,UNDER VOTES,473,62,122,80,189,20
Rockwall,0004,"Constable, Precinct No. 4",,REP,Randy Earl Parks,534,85,131,139,133,46
Rockwall,004A,"Constable, Precinct No. 4",,REP,Randy Earl Parks,918,113,186,246,341,32
Rockwall,004B,"Constable, Precinct No. 4",,REP,Randy Earl Parks,249,58,7,119,55,10
Rockwall,004C,"Constable, Precinct No. 4",,REP,Randy Earl Parks,391,57,21,203,96,14
Rockwall,0004,"Constable, Precinct No. 4",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,004A,"Constable, Precinct No. 4",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,004B,"Constable, Precinct No. 4",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,004C,"Constable, Precinct No. 4",,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0004,"Constable, Precinct No. 4",,REP,UNDER VOTES,275,56,70,53,79,17
Rockwall,004A,"Constable, Precinct No. 4",,REP,UNDER VOTES,384,42,77,111,133,21
Rockwall,004B,"Constable, Precinct No. 4",,REP,UNDER VOTES,107,19,17,43,23,5
Rockwall,004C,"Constable, Precinct No. 4",,REP,UNDER VOTES,167,16,23,78,48,2
Rockwall,0001,Proposition 1,,REP,Yes,966,151,322,163,291,39
Rockwall,001A,Proposition 1,,REP,Yes,524,73,113,167,138,33
Rockwall,001B,Proposition 1,,REP,Yes,928,163,282,143,299,41
Rockwall,001C,Proposition 1,,REP,Yes,700,133,167,157,213,30
Rockwall,0002,Proposition 1,,REP,Yes,845,133,299,104,246,63
Rockwall,002A,Proposition 1,,REP,Yes,762,133,210,112,260,47
Rockwall,002B,Proposition 1,,REP,Yes,301,34,75,83,99,10
Rockwall,002C,Proposition 1,,REP,Yes,1049,181,400,282,154,32
Rockwall,0003,Proposition 1,,REP,Yes,54,15,13,8,14,4
Rockwall,003A,Proposition 1,,REP,Yes,154,16,22,61,48,7
Rockwall,003B,Proposition 1,,REP,Yes,411,40,97,181,89,4
Rockwall,003C,Proposition 1,,REP,Yes,690,99,228,171,156,36
Rockwall,003D,Proposition 1,,REP,Yes,938,147,267,150,335,39
Rockwall,0004,Proposition 1,,REP,Yes,497,83,125,130,121,38
Rockwall,004A,Proposition 1,,REP,Yes,771,95,164,194,283,35
Rockwall,004B,Proposition 1,,REP,Yes,222,48,7,102,55,10
Rockwall,004C,Proposition 1,,REP,Yes,341,49,24,174,82,12
Rockwall,0001,Proposition 1,,REP,No,535,90,147,86,179,33
Rockwall,001A,Proposition 1,,REP,No,266,36,59,90,68,13
Rockwall,001B,Proposition 1,,REP,No,467,76,123,56,194,18
Rockwall,001C,Proposition 1,,REP,No,390,76,105,89,106,14
Rockwall,0002,Proposition 1,,REP,No,426,81,134,63,114,34
Rockwall,002A,Proposition 1,,REP,No,392,83,95,51,125,38
Rockwall,002B,Proposition 1,,REP,No,170,24,33,41,61,11
Rockwall,002C,Proposition 1,,REP,No,564,85,181,212,77,9
Rockwall,0003,Proposition 1,,REP,No,30,1,12,4,8,5
Rockwall,003A,Proposition 1,,REP,No,87,10,12,33,24,8
Rockwall,003B,Proposition 1,,REP,No,197,26,38,85,44,4
Rockwall,003C,Proposition 1,,REP,No,351,52,118,93,76,12
Rockwall,003D,Proposition 1,,REP,No,411,68,96,74,157,16
Rockwall,0004,Proposition 1,,REP,No,201,37,44,47,54,19
Rockwall,004A,Proposition 1,,REP,No,381,44,66,106,150,15
Rockwall,004B,Proposition 1,,REP,No,86,20,3,48,12,3
Rockwall,004C,Proposition 1,,REP,No,153,15,6,81,47,4
Rockwall,0001,Proposition 1,,REP,OVER VOTES,1,1,0,0,0,0
Rockwall,001A,Proposition 1,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,001B,Proposition 1,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,001C,Proposition 1,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0002,Proposition 1,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,002A,Proposition 1,,REP,OVER VOTES,2,2,0,0,0,0
Rockwall,002B,Proposition 1,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,002C,Proposition 1,,REP,OVER VOTES,4,2,0,2,0,0
Rockwall,0003,Proposition 1,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003A,Proposition 1,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003B,Proposition 1,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003C,Proposition 1,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003D,Proposition 1,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0004,Proposition 1,,REP,OVER VOTES,1,0,0,1,0,0
Rockwall,004A,Proposition 1,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,004B,Proposition 1,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,004C,Proposition 1,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0001,Proposition 1,,REP,UNDER VOTES,181,33,56,15,66,11
Rockwall,001A,Proposition 1,,REP,UNDER VOTES,97,8,28,33,28,0
Rockwall,001B,Proposition 1,,REP,UNDER VOTES,166,27,62,21,53,3
Rockwall,001C,Proposition 1,,REP,UNDER VOTES,142,14,45,36,46,1
Rockwall,0002,Proposition 1,,REP,UNDER VOTES,171,29,46,28,59,9
Rockwall,002A,Proposition 1,,REP,UNDER VOTES,154,23,38,32,58,3
Rockwall,002B,Proposition 1,,REP,UNDER VOTES,70,5,23,22,19,1
Rockwall,002C,Proposition 1,,REP,UNDER VOTES,163,26,76,17,36,8
Rockwall,0003,Proposition 1,,REP,UNDER VOTES,24,2,15,3,1,3
Rockwall,003A,Proposition 1,,REP,UNDER VOTES,39,2,18,9,7,3
Rockwall,003B,Proposition 1,,REP,UNDER VOTES,65,7,23,20,11,4
Rockwall,003C,Proposition 1,,REP,UNDER VOTES,129,27,37,32,26,7
Rockwall,003D,Proposition 1,,REP,UNDER VOTES,144,8,46,34,52,4
Rockwall,0004,Proposition 1,,REP,UNDER VOTES,110,21,32,14,37,6
Rockwall,004A,Proposition 1,,REP,UNDER VOTES,150,16,33,57,41,3
Rockwall,004B,Proposition 1,,REP,UNDER VOTES,48,9,14,12,11,2
Rockwall,004C,Proposition 1,,REP,UNDER VOTES,64,9,14,26,15,0
Rockwall,0001,Proposition 2,,REP,Yes,973,148,316,165,303,41
Rockwall,001A,Proposition 2,,REP,Yes,528,77,124,161,136,30
Rockwall,001B,Proposition 2,,REP,Yes,898,141,253,130,350,24
Rockwall,001C,Proposition 2,,REP,Yes,721,140,175,161,223,22
Rockwall,0002,Proposition 2,,REP,Yes,815,130,276,109,260,40
Rockwall,002A,Proposition 2,,REP,Yes,716,117,174,103,266,56
Rockwall,002B,Proposition 2,,REP,Yes,328,41,77,81,113,16
Rockwall,002C,Proposition 2,,REP,Yes,1174,178,417,402,151,26
Rockwall,0003,Proposition 2,,REP,Yes,54,11,16,7,15,5
Rockwall,003A,Proposition 2,,REP,Yes,145,15,17,55,46,12
Rockwall,003B,Proposition 2,,REP,Yes,376,34,79,170,87,6
Rockwall,003C,Proposition 2,,REP,Yes,674,97,226,173,155,23
Rockwall,003D,Proposition 2,,REP,Yes,862,129,216,140,352,25
Rockwall,0004,Proposition 2,,REP,Yes,427,65,113,105,113,31
Rockwall,004A,Proposition 2,,REP,Yes,725,89,146,184,285,21
Rockwall,004B,Proposition 2,,REP,Yes,177,44,5,85,38,5
Rockwall,004C,Proposition 2,,REP,Yes,294,31,20,149,84,10
Rockwall,0001,Proposition 2,,REP,No,585,100,170,87,196,32
Rockwall,001A,Proposition 2,,REP,No,289,33,55,103,82,16
Rockwall,001B,Proposition 2,,REP,No,565,111,178,72,168,36
Rockwall,001C,Proposition 2,,REP,No,410,70,113,93,113,21
Rockwall,0002,Proposition 2,,REP,No,504,90,169,61,127,57
Rockwall,002A,Proposition 2,,REP,No,478,105,138,64,143,28
Rockwall,002B,Proposition 2,,REP,No,165,18,35,49,57,6
Rockwall,002C,Proposition 2,,REP,No,603,91,191,214,90,17
Rockwall,0003,Proposition 2,,REP,No,33,7,9,4,8,5
Rockwall,003A,Proposition 2,,REP,No,103,12,20,39,27,5
Rockwall,003B,Proposition 2,,REP,No,244,33,61,100,48,2
Rockwall,003C,Proposition 2,,REP,No,389,58,124,96,85,26
Rockwall,003D,Proposition 2,,REP,No,523,87,158,94,153,31
Rockwall,0004,Proposition 2,,REP,No,297,56,60,75,78,28
Rockwall,004A,Proposition 2,,REP,No,457,55,84,130,160,28
Rockwall,004B,Proposition 2,,REP,No,139,28,6,66,31,8
Rockwall,004C,Proposition 2,,REP,No,216,37,11,110,52,6
Rockwall,0001,Proposition 2,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,001A,Proposition 2,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,001B,Proposition 2,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,001C,Proposition 2,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0002,Proposition 2,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,002A,Proposition 2,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,002B,Proposition 2,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,002C,Proposition 2,,REP,OVER VOTES,2,2,0,0,0,0
Rockwall,0003,Proposition 2,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003A,Proposition 2,,REP,OVER VOTES,1,0,0,1,0,0
Rockwall,003B,Proposition 2,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,003C,Proposition 2,,REP,OVER VOTES,3,0,0,3,0,0
Rockwall,003D,Proposition 2,,REP,OVER VOTES,1,0,0,1,0,0
Rockwall,0004,Proposition 2,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,004A,Proposition 2,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,004B,Proposition 2,,REP,OVER VOTES,1,0,0,1,0,0
Rockwall,004C,Proposition 2,,REP,OVER VOTES,0,0,0,0,0,0
Rockwall,0001,Proposition 2,,REP,UNDER VOTES,126,27,39,13,37,10
Rockwall,001A,Proposition 2,,REP,UNDER VOTES,70,7,21,26,16,0
Rockwall,001B,Proposition 2,,REP,UNDER VOTES,98,14,36,18,28,2
Rockwall,001C,Proposition 2,,REP,UNDER VOTES,101,13,29,28,29,2
Rockwall,0002,Proposition 2,,REP,UNDER VOTES,123,23,34,25,32,9
Rockwall,002A,Proposition 2,,REP,UNDER VOTES,116,19,31,28,34,4
Rockwall,002B,Proposition 2,,REP,UNDER VOTES,48,4,19,16,9,0
Rockwall,002C,Proposition 2,,REP,UNDER VOTES,119,23,49,15,26,6
Rockwall,0003,Proposition 2,,REP,UNDER VOTES,21,0,15,4,0,2
Rockwall,003A,Proposition 2,,REP,UNDER VOTES,31,1,15,8,6,1
Rockwall,003B,Proposition 2,,REP,UNDER VOTES,53,6,18,16,9,4
Rockwall,003C,Proposition 2,,REP,UNDER VOTES,104,23,33,24,18,6
Rockwall,003D,Proposition 2,,REP,UNDER VOTES,107,7,35,23,39,3
Rockwall,0004,Proposition 2,,REP,UNDER VOTES,85,20,28,12,21,4
Rockwall,004A,Proposition 2,,REP,UNDER VOTES,120,11,33,43,29,4
Rockwall,004B,Proposition 2,,REP,UNDER VOTES,39,5,13,10,9,2
Rockwall,004C,Proposition 2,,REP,UNDER VOTES,48,5,13,22,8,0
Rockwall,0001,Proposition 3,,REP,Yes,1221,204,370,195,387,65
Rockwall,001A,Proposition 3,,REP,Yes,651,94,142,206,166,43
Rockwall,001B,Proposition 3,,REP,Yes,1158,207,340,166,389,56
Rockwall,001C,Proposition 3,,REP,Yes,895,173,209,213,264,36
Rockwall,0002,Proposition 3,,REP,Yes,1039,170,342,152,290,85
Rockwall,002A,Proposition 3,,REP,Yes,988,168,256,147,347,70
Rockwall,002B,Proposition 3,,REP,Yes,395,52,87,102,138,16
Rockwall,002C,Proposition 3,,REP,Yes,1493,229,500,522,196,46
Rockwall,0003,Proposition 3,,REP,Yes,65,16,20,7,14,8
Rockwall,003A,Proposition 3,,REP,Yes,189,19,28,68,63,11
Rockwall,003B,Proposition 3,,REP,Yes,485,56,108,216,96,9
Rockwall,003C,Proposition 3,,REP,Yes,894,134,292,226,199,43
Rockwall,003D,Proposition 3,,REP,Yes,1102,170,292,206,388,46
