office,district,candidate,incumbent,party,votes,pct
State Representative,104,Roberto R. Alonzo,True,DEM,7936,100.00
State Representative,104,Total,,,7936,
State Representative,105,Linda HarperBrown,True,REP,11286,51.71
State Representative,105,Loretta Haldenwang,False,DEM,9799,44.90
State Representative,105,Cecil Anthony Ince,False,LIB,740,3.39
State Representative,105,Total,,,21825,
State Representative,106,Rodney E. Anderson,False,REP,10648,49.44
State Representative,106,Kirk England,True,DEM,10444,48.50
State Representative,106,Gene Freeman,False,LIB,444,2.06
State Representative,106,Total,,,21536,
State Representative,107,Kenneth Sheets,False,REP,16226,51.37
State Representative,107,Allen Vaught,True,DEM,14683,46.48
State Representative,107,Brandon Parsons,False,LIB,678,2.15
State Representative,107,Total,,,31587,
State Representative,108,Dan Branch,True,REP,21420,64.92
State Representative,108,Pete Schulte,False,DEM,10793,32.71
State Representative,108,Jarrett R. Woods,False,LIB,783,2.37
State Representative,108,Total,,,32996,
State Representative,109,Helen Giddings,True,DEM,34911,98.99
State Representative,109,"James ""Brud"" Adams",False,WI,357,1.01
State Representative,109,Total,,,35268,
State Representative,110,Barbara Mallory Caraway,True,DEM,15866,100.00
State Representative,110,Total,,,15866,
State Representative,111,Yvonne Davis,True,DEM,25783,100.00
State Representative,111,Total,,,25783,
State Representative,112,Angie Chen Button,True,REP,22206,83.22
State Representative,112,Troy Camplin,False,LIB,4478,16.78
State Representative,112,Total,,,26684,
State Representative,113,Joe Driver,True,REP,16579,57.15
State Representative,113,Jamie Dorris,False,DEM,12430,42.85
State Representative,113,Total,,,29009,
State Representative,114,Will Hartnett,True,REP,20529,65.11
State Representative,114,John Wellik,False,DEM,11000,34.89
State Representative,114,Total,,,31529,
State Representative,115,Jim Jackson,True,REP,22946,83.09
State Representative,115,David W. Bell,False,LIB,4669,16.91
State Representative,115,Total,,,27615,
State Representative,116,Trey Martinez Fischer,True,DEM,13889,100.00
State Representative,116,Total,,,13889,
State Representative,117,John V. Garza,False,REP,14705,51.89
State Representative,117,David McQuade Leibowitz,True,DEM,13635,48.11
State Representative,117,Total,,,28340,
State Representative,118,Joe Farias,True,DEM,13824,100.00
State Representative,118,Total,,,13824,
State Representative,119,Michael E. Holdman,False,REP,8422,38.61
State Representative,119,Rolando Gutierrez,True,DEM,13390,61.39
State Representative,119,Total,,,21812,
State Representative,120,Ruth Jones McClendon,True,DEM,14700,100.00
State Representative,120,Total,,,14700,
State Representative,121,Joe Straus,True,REP,32713,100.00
State Representative,121,Total,,,32713,
State Representative,122,Lyle Larson,False,REP,56702,77.38
State Representative,122,Masarrat Ali,False,DEM,16576,22.62
State Representative,122,Total,,,73278,
State Representative,123,Mike Villarreal,True,DEM,14454,100.00
State Representative,123,Total,,,14454,
State Representative,124,José Menéndez,True,DEM,15260,79.23
State Representative,124,Douglas P. Hanson,False,LIB,4001,20.77
State Representative,124,Total,,,19261,
State Representative,125,Joaquin Castro,True,DEM,16590,78.50
State Representative,125,Jeffrey C. Blunt,False,LIB,4545,21.50
State Representative,125,Total,,,21135,
State Representative,126,Patricia Harless,True,REP,25534,68.14
State Representative,126,Casey McKinney,False,DEM,11938,31.86
State Representative,126,Total,,,37472,
State Representative,127,Dan Huberty,False,REP,37725,75.25
State Representative,127,Joe A. Montemayor,False,DEM,12406,24.75
State Representative,127,Total,,,50131,
State Representative,128,Wayne Smith,True,REP,21131,100.00
State Representative,128,Total,,,21131,
State Representative,129,John E. Davis,True,REP,31526,100.00
State Representative,129,Total,,,31526,
State Representative,130,Allen Fletcher,True,REP,50389,88.93
State Representative,130,Joe Spencer,False,LIB,6275,11.07
State Representative,130,Total,,,56664,
State Representative,131,Alma A. Allen,True,DEM,21797,100.00
State Representative,131,Total,,,21797,
State Representative,132,Bill Callegari,True,REP,30828,66.19
State Representative,132,Silvia Mintz,False,DEM,14764,31.70
State Representative,132,Michael Ryan,False,LIB,985,2.11
State Representative,132,Total,,,46577,
State Representative,133,Jim Murphy,False,REP,15120,56.27
State Representative,133,Kristi Thibaut,True,DEM,11403,42.43
State Representative,133,Alfred N. Montestruc,False,LIB,349,1.30
State Representative,133,Total,,,26872,
State Representative,134,Sarah Davis,False,REP,25955,50.68
State Representative,134,Ellen Cohen,True,DEM,25254,49.32
State Representative,134,Total,,,51209,
State Representative,135,Gary Elkins,True,REP,22390,100.00
State Representative,135,Total,,,22390,
State Representative,136,Beverly Woolley,True,REP,33130,88.58
State Representative,136,"Gerald W. ""Jerry"" LaFleur",False,LIB,4270,11.42
State Representative,136,Total,,,37400,
State Representative,137,Sylvia Spivey,False,REP,4325,41.28
State Representative,137,Scott Hochberg,True,DEM,6151,58.72
State Representative,137,Total,,,10476,
State Representative,138,Dwayne Bohac,True,REP,17002,62.55
State Representative,138,Kendra Yarbrough Camarena,False,DEM,9646,35.49
State Representative,138,Wesley Hamner,False,LIB,532,1.96
State Representative,138,Total,,,27180,
State Representative,139,Sylvester Turner,True,DEM,20842,100.00
State Representative,139,Total,,,20842,
State Representative,140,Armando Lucio Walle,True,DEM,7871,100.00
State Representative,140,Total,,,7871,
State Representative,141,Michael Bunch,False,REP,6078,23.68
State Representative,141,Senfronia Thompson,True,DEM,19592,76.32
State Representative,141,Total,,,25670,
State Representative,142,Harold V. Dutton Jr.,True,DEM,21147,100.00
State Representative,142,Total,,,21147,
State Representative,143,Gilbert Pena,False,REP,3438,31.70
State Representative,143,Ana E. Hernandez,True,DEM,7409,68.30
State Representative,143,Total,,,10847,
State Representative,144,Ken Legler,True,REP,15425,59.45
State Representative,144,Rick Molina,False,DEM,9931,38.28
State Representative,144,Clifford Messina,False,LIB,339,1.31
State Representative,144,Joel West,False,GRN,249,0.96
State Representative,144,Total,,,25944,
State Representative,145,Carol Alvarado,True,DEM,9395,100.00
State Representative,145,Total,,,9395,
State Representative,146,Borris L. Miles,False,DEM,25098,100.00
State Representative,146,Total,,,25098,
State Representative,147,Garnet F. Coleman,True,DEM,22312,100.00
State Representative,147,Total,,,22312,
State Representative,148,Fernando Herrera,False,REP,9790,41.32
State Representative,148,Jessica Cristina Farrar,True,DEM,13903,58.68
State Representative,148,Total,,,23693,
State Representative,149,Jack O'Connor,False,REP,14304,47.77
State Representative,149,Hubert Vo,True,DEM,15641,52.23
State Representative,149,Total,,,29945,
State Representative,150,Debbie Riddle,True,REP,34607,71.30
State Representative,150,Brad Neal,False,DEM,13027,26.84
State Representative,150,Eric M. Holdt,False,LIB,904,1.86
State Representative,150,Total,,,48538,
"Chief Justice, 1st Court of Appeals",,Sherry Radack,True,REP,653669,59.76
"Chief Justice, 1st Court of Appeals",,Morris Overstreet,False,DEM,440141,40.24
"Chief Justice, 1st Court of Appeals",,Total,,,1093810,
"Chief Justice, 2nd Court of Appeals District Unexpired Term",,Terrie Livingston,True,REP,419011,100.00
"Chief Justice, 2nd Court of Appeals District Unexpired Term",,Total,,,419011,
"Chief Justice, 5th Court of Appeals District Unexpired Term",,Carolyn Wright,True,REP,393902,100.00
"Chief Justice, 5th Court of Appeals District Unexpired Term",,Total,,,393902,
"Chief Justice, 6th Court of Appeals District",,Josh Morriss,True,REP,136446,100.00
"Chief Justice, 6th Court of Appeals District",,Total,,,136446,
Justice 1st Court of Appeals District,4,Evelyn Keyes,True,REP,645927,59.24
Justice 1st Court of Appeals District,4,Michael Gomez,False,DEM,444390,40.76
Justice 1st Court of Appeals District,4,Total,,,1090317,
Justice 1st Court of Appeals District,8 Unexpired Term,Michael Massengale,True,REP,633406,58.26
Justice 1st Court of Appeals District,8 Unexpired Term,Robert Ray,False,DEM,453799,41.74
Justice 1st Court of Appeals District,8 Unexpired Term,Total,,,1087205,
Justice 2nd Court of Appeals District,3,Anne Gardner,True,REP,418051,100.00
Justice 2nd Court of Appeals District,3,Total,,,418051,
Justice 2nd Court of Appeals District,7 Unexpired Term,Lee Gabriel,True,REP,414949,100.00
Justice 2nd Court of Appeals District,7 Unexpired Term,Total,,,414949,
Justice 3rd Court of Appeals District,4,Melissa Goodwin,False,REP,314280,57.14
Justice 3rd Court of Appeals District,4,Kurt Kuhn,False,DEM,235733,42.86
Justice 3rd Court of Appeals District,4,Total,,,550013,
Justice 4th Court of Appeals District,2 Unexpired Term,Marialyn Barnard,True,REP,268383,56.11
Justice 4th Court of Appeals District,2 Unexpired Term,Rebeca C. Martinez,False,DEM,209931,43.89
Justice 4th Court of Appeals District,2 Unexpired Term,Total,,,478314,
Justice 4th Court of Appeals District,6,Sandee Bryan Marion,True,REP,323927,100.00
Justice 4th Court of Appeals District,6,Total,,,323927,
Justice 5th Court of Appeals District,4,Lana Myers,True,REP,371450,58.32
Justice 5th Court of Appeals District,4,Bonnie Lee Goldstein,False,DEM,265463,41.68
Justice 5th Court of Appeals District,4,Total,,,636913,
Justice 5th Court of Appeals District,7,Michael J.,True,REP,387733,100.00
Justice 5th Court of Appeals District,7,Total,,,387733,
Justice 5th Court of Appeals District,12 Unexpired Term,Robert M.,True,REP,370734,58.30
Justice 5th Court of Appeals District,12 Unexpired Term,Lawrence J. Praeger,False,DEM,265167,41.70
Justice 5th Court of Appeals District,12 Unexpired Term,Total,,,635901,
Justice 7th Court of Appeals District,4,Jim Campbell,True,REP,137942,100.00
Justice 7th Court of Appeals District,4,Total,,,137942,
Justice 9th Court of Appeals District,2,Charles A. Kreger,True,REP,182770,73.78
Justice 9th Court of Appeals District,2,Ron M. Mangus,False,DEM,64943,26.22
Justice 9th Court of Appeals District,2,Total,,,247713,
Justice 10th Court of Appeals District,3,Al Scoggins,False,REP,179644,100.00
Justice 10th Court of Appeals District,3,Total,,,179644,
Justice 11th Court of Appeals District,3,Terry McCall,True,REP,120514,100.00
Justice 11th Court of Appeals District,3,Total,,,120514,
Justice 12th Court of Appeals District,2,Brian Hoyle,True,REP,169362,100.00
Justice 12th Court of Appeals District,2,Total,,,169362,
Justice 13th Court of Appeals District,3,Greg Perkes,False,REP,136403,50.80
Justice 13th Court of Appeals District,3,Linda Yañez,True,DEM,132096,49.20
Justice 13th Court of Appeals District,3,Total,,,268499,
Justice 14th Court of Appeals District,2,Sharon McCally,False,REP,647290,59.51
Justice 14th Court of Appeals District,2,Norma Venso,False,DEM,440355,40.49
Justice 14th Court of Appeals District,2,Total,,,1087645,
Justice 14th Court of Appeals District,5 Unexpired Term,Martha Hill Jamison,False,REP,644556,59.30
Justice 14th Court of Appeals District,5 Unexpired Term,Wally Kronzer,False,DEM,442373,40.70
Justice 14th Court of Appeals District,5 Unexpired Term,Total,,,1086929,
Justice 14th Court of Appeals District,9,Tracy Elizabeth Christopher,False,REP,642850,59.18
Justice 14th Court of Appeals District,9,Tim Riley,False,DEM,443447,40.82
Justice 14th Court of Appeals District,9,Total,,,1086297,
District Judge,Judicial District 1A,Jerome Owens,True,DEM,9739,100.00
District Judge,Judicial District 1A,Total,,,9739,
District Judge,30th Judicial District,Robert Brotherton,True,REP,20318,100.00
District Judge,30th Judicial District,Total,,,20318,
District Judge,31st Judicial District,Steven R. Emmert,True,REP,7735,100.00
District Judge,31st Judicial District,Total,,,7735,
District Judge,36th Judicial District,Michael Welborn,True,DEM,14896,100.00
District Judge,36th Judicial District,Total,,,14896,
District Judge,39th Judicial District,Shane Hadaway,True,DEM,1794,100.00
District Judge,39th Judicial District,Total,,,1794,
District Judge,40th Judicial District,Bob Carroll,False,REP,24609,100.00
District Judge,40th Judicial District,Total,,,24609,
District Judge,44th Judicial District,Gene Roberts,False,REP,202107,49.65
District Judge,44th Judicial District,Carlos Cortez,True,DEM,204968,50.35
District Judge,44th Judicial District,Total,,,407075,
District Judge,45th Judicial District,Barbara Hanson Nellermoe,True,DEM,166089,100.00
District Judge,45th Judicial District,Total,,,166089,
District Judge,46th Judicial District,Dan Mike Bird,True,DEM,2827,100.00
District Judge,46th Judicial District,Total,,,2827,
District Judge,47th Judicial District,Daniel L. Schaap,False,REP,40075,100.00
District Judge,47th Judicial District,Total,,,40075,
District Judge,49th Judicial District,Joe Lopez,True,DEM,26600,100.00
District Judge,49th Judicial District,Total,,,26600,
District Judge,54th Judicial District,Matt Johnson,True,REP,40859,100.00
District Judge,54th Judicial District,Total,,,40859,
District Judge,55th Judicial District,Jeff Shadwick,False,REP,420199,55.33
District Judge,55th Judicial District,Dion Ramos,True,DEM,339307,44.67
District Judge,55th Judicial District,Total,,,759506,
District Judge,58th Judicial District,Bob Wortham,True,DEM,34273,100.00
District Judge,58th Judicial District,Total,,,34273,
District Judge,64th Judicial District,Rob Kinkaid,True,REP,7257,100.00
District Judge,64th Judicial District,Total,,,7257,
District Judge,66th Judicial District,F.B.,True,DEM,4843,100.00
District Judge,66th Judicial District,Total,,,4843,
District Judge,68th Judicial District,Martin Hoffman,True,DEM,234512,100.00
District Judge,68th Judicial District,Total,,,234512,
District Judge,69th Judicial District,Ron Enns,True,REP,5680,100.00
District Judge,69th Judicial District,Total,,,5680,
District Judge,70th Judicial District,Denn Whalen,True,REP,16536,100.00
District Judge,70th Judicial District,Total,,,16536,
District Judge,73rd Judicial District Unexpired Term,Renée McElhaney,True,REP,163924,55.73
District Judge,73rd Judicial District Unexpired Term,Roberto Rios,False,DEM,130227,44.27
District Judge,73rd Judicial District Unexpired Term,Total,,,294151,
District Judge,75th Judicial District,Mark Morefield,False,REP,8850,55.28
District Judge,75th Judicial District,"C.T. ""Rusty"" Hight",True,DEM,7158,44.72
District Judge,75th Judicial District,Total,,,16008,
District Judge,78th Judicial District Unexpired Term,W. Bernard Fudge,True,REP,19677,100.00
District Judge,78th Judicial District Unexpired Term,Total,,,19677,
District Judge,81st Judicial District,Donna S. Rayes,True,DEM,14069,100.00
District Judge,81st Judicial District,Total,,,14069,
District Judge,82nd Judicial District,Robert Stem,True,DEM,5967,100.00
District Judge,82nd Judicial District,Total,,,5967,
District Judge,83rd Judicial District,Carl Pendergrass,True,REP,7577,100.00
District Judge,83rd Judicial District,Total,,,7577,
District Judge,85th Judicial District,J.D. Langley,True,REP,28611,100.00
District Judge,85th Judicial District,Total,,,28611,
District Judge,87th Judicial District,Deborah Oakes Evans,True,REP,20426,100.00
District Judge,87th Judicial District,Total,,,20426,
District Judge,94th Judicial District,Robert Galvan Jr.,True,DEM,35402,100.00
District Judge,94th Judicial District,Total,,,35402,
District Judge,101st Judicial District,"Martin ""Marty"" Lowy",True,DEM,232904,100.00
District Judge,101st Judicial District,Total,,,232904,
District Judge,102nd Judicial District,Bobby Lockhart,False,DEM,15963,100.00
District Judge,102nd Judicial District,Total,,,15963,
District Judge,103rd Judicial District,Janet L. Leal,True,DEM,27624,100.00
District Judge,103rd Judicial District,Total,,,27624,
District Judge,105th Judicial District,Angelica Hernandez,False,REP,38049,57.42
District Judge,105th Judicial District,J. Manuel Banales,True,DEM,28215,42.58
District Judge,105th Judicial District,Total,,,66264,
District Judge,106th Judicial District,Carter T. Schildknecht,True,REP,6551,100.00
District Judge,106th Judicial District,Total,,,6551,
District Judge,107th Judicial District,"Benjamin ""Ben"" Euresti Jr.",True,DEM,27153,100.00
District Judge,107th Judicial District,Total,,,27153,
District Judge,109th Judicial District,Martin B. Muncy,False,REP,4304,71.59
District Judge,109th Judicial District,Mark Hooper,False,DEM,1708,28.41
District Judge,109th Judicial District,Total,,,6012,
District Judge,110th Judicial District,"William P. ""Bill"" Smith",True,REP,2652,100.00
District Judge,110th Judicial District,Total,,,2652,
District Judge,111th Judicial District,Monica Zapata Notzon,False,DEM,25680,100.00
District Judge,111th Judicial District,Total,,,25680,
District Judge,112th Judicial District,"Pedro Gomez, Jr.",True,DEM,4074,100.00
District Judge,112th Judicial District,Total,,,4074,
District Judge,113th Judicial District,John Donovan,False,REP,417298,54.92
District Judge,113th Judicial District,Christina Bryan,False,DEM,342470,45.08
District Judge,113th Judicial District,Total,,,759768,
District Judge,115th Judicial District,"Lauren ""Laurie"" Parish",True,DEM,7070,100.00
District Judge,115th Judicial District,Total,,,7070,
District Judge,116th Judicial District,Mike Lee,False,REP,194959,47.94
District Judge,116th Judicial District,Tonya Parker,False,DEM,211734,52.06
District Judge,116th Judicial District,Total,,,406693,
District Judge,117th Judicial District,Sandra Watts,True,DEM,38018,100.00
District Judge,117th Judicial District,Total,,,38018,
District Judge,118th Judicial District,Timothy D. Yeats,False,REP,6195,100.00
District Judge,118th Judicial District,Total,,,6195,
District Judge,120th Judicial District,Maria Salas Mendoza,True,DEM,57119,100.00
District Judge,120th Judicial District,Total,,,57119,
District Judge,122nd Judicial District,John Ellisor,True,REP,48583,65.60
District Judge,122nd Judicial District,Ron Johnson,False,DEM,25472,34.40
District Judge,122nd Judicial District,Total,,,74055,
District Judge,124th Judicial District Unexpired Term,Alfonso Charles,True,REP,19842,100.00
District Judge,124th Judicial District Unexpired Term,Total,,,19842,
District Judge,134th Judicial District,James M. Stanton,True,REP,200856,49.49
District Judge,134th Judicial District,Dale B. Tillery,False,DEM,205008,50.51
District Judge,134th Judicial District,Total,,,405864,
District Judge,137th Judicial District,"John ""Trey"" McClendon",False,REP,42752,100.00
District Judge,137th Judicial District,Total,,,42752,
District Judge,141st Judicial District,John Chupp,True,REP,224911,100.00
District Judge,141st Judicial District,Total,,,224911,
District Judge,144th Judicial District,Angus McGinty,False,REP,150668,51.46
District Judge,144th Judicial District,Catherine TorresStahl,True,DEM,142122,48.54
District Judge,144th Judicial District,Total,,,292790,
District Judge,147th Judicial District,Clifford A. Brown,False,DEM,150161,100.00
District Judge,147th Judicial District,Total,,,150161,
District Judge,148th Judicial District,Guy Williams,False,REP,31990,52.59
District Judge,148th Judicial District,Marisela Saldana,True,DEM,28840,47.41
District Judge,148th Judicial District,Total,,,60830,
District Judge,149th Judicial District,Terri Tipton Holder,False,REP,48714,70.54
District Judge,149th Judicial District,Faye Gordon,False,DEM,20345,29.46
District Judge,149th Judicial District,Total,,,69059,
District Judge,150th Judicial District,Janet Littlejohn,True,REP,169229,57.41
District Judge,150th Judicial District,Aida Rojas,False,DEM,125531,42.59
District Judge,150th Judicial District,Total,,,294760,
District Judge,154th Judicial District,Felix Klein,True,REP,2253,100.00
District Judge,154th Judicial District,Total,,,2253,
District Judge,155th Judicial District,Jeff Steinhauser,False,REP,19766,73.65
District Judge,155th Judicial District,Alan Folger,False,DEM,7070,26.35
District Judge,155th Judicial District,Total,,,26836,
District Judge,156th Judicial District,Joel B. Johnson,True,DEM,14839,100.00
District Judge,156th Judicial District,Total,,,14839,
District Judge,157th Judicial District,Randy Wilson,True,REP,431661,56.87
District Judge,157th Judicial District,Shawn Thierry,False,DEM,327402,43.13
District Judge,157th Judicial District,Total,,,759063,
District Judge,158th Judicial District,Steve Burgess,False,REP,98431,100.00
District Judge,158th Judicial District,Total,,,98431,
District Judge,159th Judicial District,Paul White,True,REP,14216,100.00
District Judge,159th Judicial District,Total,,,14216,
District Judge,160th Judicial District,Jim Jordan,True,DEM,232241,100.00
District Judge,160th Judicial District,Total,,,232241,
District Judge,168th Judicial District,Chris Antcliff,True,REP,37562,43.98
District Judge,168th Judicial District,Marcos Lizarraga,False,DEM,47841,56.02
District Judge,168th Judicial District,Total,,,85403,
District Judge,169th Judicial District,Gordon G. Adams,True,REP,33304,100.00
District Judge,169th Judicial District,Total,,,33304,
District Judge,170th Judicial District,Jim Meyer,True,REP,40633,100.00
District Judge,170th Judicial District,Total,,,40633,
District Judge,171st Judicial District,Bonnie Rangel,True,DEM,58568,100.00
District Judge,171st Judicial District,Total,,,58568,
District Judge,172nd Judicial District,Donald J. Floyd,True,DEM,32570,100.00
District Judge,172nd Judicial District,Total,,,32570,
District Judge,173rd Judicial District,Dan Moore,True,REP,14905,100.00
District Judge,173rd Judicial District,Total,,,14905,
District Judge,180th Judicial District,Marc Brown,False,REP,432695,57.02
District Judge,180th Judicial District,Darrell Jordan,False,DEM,326130,42.98
District Judge,180th Judicial District,Total,,,758825,
District Judge,181st Judicial District,John B. Board,True,REP,39678,100.00
District Judge,181st Judicial District,Total,,,39678,
District Judge,182nd Judicial District,Jeannine Barr,True,REP,424557,55.95
District Judge,182nd Judicial District,Brandon Dudley,False,DEM,334247,44.05
District Judge,182nd Judicial District,Total,,,758804,
District Judge,183rd Judicial District,Vanessa Velasquez,True,REP,432607,57.03
District Judge,183rd Judicial District,Michael Gomez,False,DEM,325965,42.97
District Judge,183rd Judicial District,Total,,,758572,
District Judge,184th Judicial District,Jan Krocker,True,REP,427481,56.38
District Judge,184th Judicial District,Jay W. Burnett,False,DEM,330669,43.62
District Judge,184th Judicial District,Total,,,758150,
District Judge,185th Judicial District,Susan Brown,True,REP,426284,56.16
District Judge,185th Judicial District,Vivian King,False,DEM,332829,43.84
District Judge,185th Judicial District,Total,,,759113,
District Judge,186th Judicial District,"Maria Teresa ""Tessa"" Herr",True,DEM,166722,100.00
District Judge,186th Judicial District,Total,,,166722,
District Judge,187th Judicial District,Raymond Angelini,True,REP,166080,56.61
District Judge,187th Judicial District,Dinorah Diaz,False,DEM,127292,43.39
District Judge,187th Judicial District,Total,,,293372,
District Judge,188th Judicial District,David Brabham,True,REP,19986,100.00
District Judge,188th Judicial District,Total,,,19986,
District Judge,189th Judicial District,Bill Burke,True,REP,431145,56.87
District Judge,189th Judicial District,Ursula A. Hall,False,DEM,326965,43.13
District Judge,189th Judicial District,Total,,,758110,
District Judge,190th Judicial District,Patricia J. Kerrigan,True,REP,435205,57.41
District Judge,190th Judicial District,Olan Boudreaux,False,DEM,322858,42.59
District Judge,190th Judicial District,Total,,,758063,
District Judge,191st Judicial District,Matt Rinaldi,False,REP,192607,47.50
District Judge,191st Judicial District,Gena Slaughter,True,DEM,212899,52.50
District Judge,191st Judicial District,Total,,,405506,
District Judge,192nd Judicial District,Craig Smith,True,DEM,231943,100.00
District Judge,192nd Judicial District,Total,,,231943,
District Judge,193rd Judicial District,Wes Johnson,False,REP,193173,47.52
District Judge,193rd Judicial District,Carl Ginsberg,True,DEM,213337,52.48
District Judge,193rd Judicial District,Total,,,406510,
District Judge,194th Judicial District,David Lewis,False,REP,194951,48.11
District Judge,194th Judicial District,Ernest White,True,DEM,210263,51.89
District Judge,194th Judicial District,Total,,,405214,
District Judge,195th Judicial District,Fred Tinsley,True,DEM,231316,100.00
District Judge,195th Judicial District,Total,,,231316,
District Judge,196th Judicial District,Steve Tittle,False,REP,10754,61.04
District Judge,196th Judicial District,Joe Leonard,True,DEM,6865,38.96
District Judge,196th Judicial District,Total,,,17619,
District Judge,197th Judicial District,Migdalia López,True,DEM,29134,100.00
District Judge,197th Judicial District,Total,,,29134,
District Judge,198th Judicial District,Rex Emerson,False,REP,17939,100.00
District Judge,198th Judicial District,Total,,,17939,
District Judge,201st Judicial District,Amy Clark Meachum,False,DEM,149596,100.00
District Judge,201st Judicial District,Total,,,149596,
District Judge,203rd Judicial District,Jennifer Balido,True,REP,199475,49.22
District Judge,203rd Judicial District,Teresa Hawthorne,False,DEM,205831,50.78
District Judge,203rd Judicial District,Total,,,405306,
District Judge,204th Judicial District,Lena Levario,True,DEM,230581,100.00
District Judge,204th Judicial District,Total,,,230581,
District Judge,205th Judicial District,Kathleen H. Olivares,True,DEM,58853,100.00
District Judge,205th Judicial District,Total,,,58853,
District Judge,207th Judicial District,Jack Robison,True,REP,60560,100.00
District Judge,207th Judicial District,Total,,,60560,
District Judge,208th Judicial District,Denise Collins,True,REP,423660,55.92
District Judge,208th Judicial District,Loretta Johnson Muldrow,False,DEM,333960,44.08
District Judge,208th Judicial District,Total,,,757620,
District Judge,209th Judicial District,Mike McSpadden,True,REP,436370,57.34
District Judge,209th Judicial District,Kathy Cheng,False,DEM,324600,42.66
District Judge,209th Judicial District,Total,,,760970,
District Judge,210th Judicial District,"Gonzalo ""Chalo"" Garcia Jr.",True,DEM,57152,100.00
District Judge,210th Judicial District,Total,,,57152,
District Judge,211th Judicial District,Dee Shipman,True,REP,97633,100.00
District Judge,211th Judicial District,Total,,,97633,
District Judge,212th Judicial District,Susan Criss,True,DEM,37801,100.00
District Judge,212th Judicial District,Total,,,37801,
District Judge,217th Judicial District,Barry Bryan,True,DEM,9886,100.00
District Judge,217th Judicial District,Total,,,9886,
District Judge,218th Judicial District,Stella Saxon,True,DEM,13863,100.00
District Judge,218th Judicial District,Total,,,13863,
District Judge,219th Judicial District,Scott J. Becker,False,REP,112510,100.00
District Judge,219th Judicial District,Total,,,112510,
District Judge,220th Judicial District,Phil Robertson,False,REP,9670,100.00
District Judge,220th Judicial District,Total,,,9670,
District Judge,221st Judicial District,Lisa Benge Michalk,False,REP,96858,100.00
District Judge,221st Judicial District,Total,,,96858,
District Judge,222nd Judicial District,Roland Saul,True,REP,2769,100.00
District Judge,222nd Judicial District,Total,,,2769,
District Judge,223rd Judicial District,Phil Vanderpool,False,REP,4262,100.00
District Judge,223rd Judicial District,Total,,,4262,
District Judge,224th Judicial District,Cathy Stryker,False,REP,157151,53.55
District Judge,224th Judicial District,Gloria Saldaña,True,DEM,136328,46.45
District Judge,224th Judicial District,Total,,,293479,
District Judge,225th Judicial District,Peter Sakai,True,DEM,173583,100.00
District Judge,225th Judicial District,Total,,,173583,
District Judge,226th Judicial District,Sid Harle,True,REP,195659,100.00
District Judge,226th Judicial District,Total,,,195659,
District Judge,227th Judicial District,Philip A. Kazen Jr.,True,DEM,169528,100.00
District Judge,227th Judicial District,Total,,,169528,
District Judge,228th Judicial District,Marc Carter,True,REP,430837,56.93
District Judge,228th Judicial District,Harris Wood,False,DEM,325920,43.07
District Judge,228th Judicial District,Total,,,756757,
District Judge,229th Judicial District,Ana Lisa Garza,False,DEM,6481,100.00
District Judge,229th Judicial District,Total,,,6481,
District Judge,230th Judicial District,Belinda Hill,True,REP,433089,57.16
District Judge,230th Judicial District,"Garland ""Mack"" McInnis",False,DEM,324639,42.84
District Judge,230th Judicial District,Total,,,757728,
District Judge,231st Judicial District,Randy Catterton,True,REP,224855,100.00
District Judge,231st Judicial District,Total,,,224855,
District Judge,232nd Judicial District,Mary Lou Keel,True,REP,429732,56.75
District Judge,232nd Judicial District,Greg Glass,False,DEM,327523,43.25
District Judge,232nd Judicial District,Total,,,757255,
District Judge,233rd Judicial District,Bill Harris,True,REP,211712,62.95
District Judge,233rd Judicial District,Tom McKenzie,False,DEM,124614,37.05
District Judge,233rd Judicial District,Total,,,336326,
District Judge,234th Judicial District,Reece Rondon,True,REP,419809,55.49
District Judge,234th Judicial District,Tanner Garth,False,DEM,336713,44.51
District Judge,234th Judicial District,Total,,,756522,
District Judge,236th Judicial District,Tom Lowe,True,REP,224067,100.00
District Judge,236th Judicial District,Total,,,224067,
District Judge,237th Judicial District,Les Hatch,True,REP,42498,100.00
District Judge,237th Judicial District,Total,,,42498,
District Judge,238th Judicial District,John Hyde,True,REP,24406,100.00
District Judge,238th Judicial District,Total,,,24406,
District Judge,239th Judicial District,Pat Sebesta,True,REP,53110,100.00
District Judge,239th Judicial District,Total,,,53110,
District Judge,240th Judicial District,Thomas R. Culver III,True,REP,80404,59.22
District Judge,240th Judicial District,Fredericka Allen,False,DEM,55365,40.78
District Judge,240th Judicial District,Total,,,135769,
District Judge,241st Judicial District,Jack Skeen,True,REP,40097,100.00
District Judge,241st Judicial District,Total,,,40097,
District Judge,242nd Judicial District,"Edward L. ""Ed"" Self",True,REP,7093,100.00
District Judge,242nd Judicial District,Total,,,7093,
District Judge,243rd Judicial District,David C. Guaderrama,True,DEM,57758,100.00
District Judge,243rd Judicial District,Total,,,57758,
District Judge,244th Judicial District,W. Stacy Trotter,True,REP,16541,100.00
District Judge,244th Judicial District,Total,,,16541,
District Judge,245th Judicial District,Roy L. Moore,False,REP,419445,55.45
District Judge,245th Judicial District,Janiece Horn,False,DEM,336926,44.55
District Judge,245th Judicial District,Total,,,756371,
District Judge,246th Judicial District,Jim York,True,REP,415741,54.98
District Judge,246th Judicial District,Sherri Cothrun,False,DEM,340484,45.02
