office,district,candidate,incumbent,party,votes,pct
District Judge,212th Judicial District,Susan Criss,TRUE,DEM,6487,100
District Judge,212th Judicial District,Total,,,6487,
District Judge,217th Judicial District,Barry Bryan,TRUE,DEM,2361,100
District Judge,217th Judicial District,Total,,,2361,
District Judge,218th Judicial District,Stella Saxon,TRUE,DEM,7123,100
District Judge,218th Judicial District,Total,,,7123,
District Judge,224th Judicial District,Gloria Salda̱a,TRUE,DEM,31102,100
District Judge,224th Judicial District,Total,,,31102,
District Judge,225th Judicial District,Peter Sakai,TRUE,DEM,31035,100
District Judge,225th Judicial District,Total,,,31035,
District Judge,227th Judicial District,Philip A.  Kazen Jr.,TRUE,DEM,20749,56.81
District Judge,227th Judicial District,Paul Vasquez,FALSE,DEM,15777,43.19
District Judge,227th Judicial District,Total,,,36526,
District Judge,228th Judicial District,Harris  Wood,FALSE,DEM,65091,100
District Judge,228th Judicial District,Total,,,65091,
District Judge,229th Judicial District,Ana Lisa Garza,FALSE,DEM,8141,100
District Judge,229th Judicial District,Total,,,8141,
District Judge,230th Judicial District,"Garland ""Mack""  McInnis",FALSE,DEM,64152,100
District Judge,230th Judicial District,Total,,,64152,
District Judge,232nd Judicial District,Greg  Glass,FALSE,DEM,64023,100
District Judge,232nd Judicial District,Total,,,64023,
District Judge,233rd Judicial District,Tom McKenzie,FALSE,DEM,18024,100
District Judge,233rd Judicial District,Total,,,18024,
District Judge,234th Judicial District,Nile  Copeland,FALSE,DEM,17686,24.6
District Judge,234th Judicial District,Tanner  Garth,FALSE,DEM,33215,46.2
District Judge,234th Judicial District,Jim  Peacock,FALSE,DEM,20999,29.21
District Judge,234th Judicial District,Total,,,71900,
District Judge,240th Judicial District,Fredericka Allen,FALSE,DEM,10333,100
District Judge,240th Judicial District,Total,,,10333,
District Judge,243rd Judicial District,David C. Guaderrama,TRUE,DEM,25242,100
District Judge,243rd Judicial District,Total,,,25242,
District Judge,245th Judicial District,"Raymond L. ""Ray""  Fisher",FALSE,DEM,31815,43.98
District Judge,245th Judicial District,Janiece  Horn,FALSE,DEM,40523,56.02
District Judge,245th Judicial District,Total,,,72338,
District Judge,246th Judicial District,Sherri  Cothrun,FALSE,DEM,63832,100
District Judge,246th Judicial District,Total,,,63832,
District Judge,247th Judicial District,Mary Kay  Green,FALSE,DEM,50583,68.94
District Judge,247th Judicial District,"Clinton ""Chip""  Wells",FALSE,DEM,22789,31.06
District Judge,247th Judicial District,Total,,,73372,
District Judge,248th Judicial District,Trent  Gaither,FALSE,DEM,30786,43.64
District Judge,248th Judicial District,Jim  Sullivan,FALSE,DEM,39763,56.36
District Judge,248th Judicial District,Total,,,70549,
District Judge,250th Judicial District,John K. Dietz,TRUE,DEM,30389,100
District Judge,250th Judicial District,Total,,,30389,
District Judge,252nd Judicial District,Layne Walker,TRUE,DEM,12150,100
District Judge,252nd Judicial District,Total,,,12150,
District Judge,254th Judicial District,David Hanschen,TRUE,DEM,15692,38.23
District Judge,254th Judicial District,James Martin,FALSE,DEM,25355,61.77
District Judge,254th Judicial District,Total,,,41047,
District Judge,255th Judicial District,Lori Chrisman Hockett,TRUE,DEM,30787,100
District Judge,255th Judicial District,Total,,,30787,
District Judge,256th Judicial District,Felix Botello,FALSE,DEM,11823,28.93
District Judge,256th Judicial District,David Lopez,TRUE,DEM,29038,71.07
District Judge,256th Judicial District,Total,,,40861,
District Judge,257th Judicial District,Sandra  Peake,FALSE,DEM,65253,100
District Judge,257th Judicial District,Total,,,65253,
District Judge,258th Judicial District,Elizabeth Coker,TRUE,DEM,4372,100
District Judge,258th Judicial District,Total,,,4372,
District Judge,259th Judicial District,Brooks Hagler,TRUE,DEM,380,100
District Judge,259th Judicial District,Total,,,380,
District Judge,260th Judicial District,Buddie Hahn,TRUE,DEM,3785,100
District Judge,260th Judicial District,Total,,,3785,
District Judge,261st Judicial District,Lora Livingston,TRUE,DEM,30547,100
District Judge,261st Judicial District,Total,,,30547,
District Judge,262nd Judicial District,Tom  Berg,FALSE,DEM,63578,100
District Judge,262nd Judicial District,Total,,,63578,
District Judge,263rd Judicial District,Alvin  Nunnery,FALSE,DEM,62590,100
District Judge,263rd Judicial District,Total,,,62590,
District Judge,265th Judicial District,Manny Alverez,FALSE,DEM,20459,48.64
District Judge,265th Judicial District,Mark C. Stoltz,TRUE,DEM,21607,51.36
District Judge,265th Judicial District,Total,,,42066,
District Judge,266th Judicial District,Donald R. Jones,TRUE,DEM,432,100
District Judge,266th Judicial District,Total,,,432,
District Judge,268th Judicial District,Albert Hollan,FALSE,DEM,9886,100
District Judge,268th Judicial District,Total,,,9886,
District Judge,269th Judicial District,Katie  Kennedy,FALSE,DEM,64825,100
District Judge,269th Judicial District,Total,,,64825,
District Judge,270th Judicial District,Lee  Arellano,FALSE,DEM,21187,29.67
District Judge,270th Judicial District,Charles  Spain,FALSE,DEM,18703,26.19
District Judge,270th Judicial District,Bob  Thomas,FALSE,DEM,31528,44.15
District Judge,270th Judicial District,Total,,,71418,
District Judge,273rd Judicial District,Charles Ramsey Mitchell,TRUE,DEM,2949,100
District Judge,273rd Judicial District,Total,,,2949,
District Judge,275th Judicial District,Juan R. Partida,TRUE,DEM,20356,100
District Judge,275th Judicial District,Total,,,20356,
District Judge,276th Judicial District,Robert Rolston,FALSE,DEM,4014,100
District Judge,276th Judicial District,Total,,,4014,
District Judge,279th Judicial District,Randy  Shelton,TRUE,DEM,11437,100
District Judge,279th Judicial District,Total,,,11437,
District Judge,280th Judicial District,Kathy  Vossler,FALSE,DEM,62824,100
District Judge,280th Judicial District,Total,,,62824,
District Judge,281st Judicial District,Donna  Roth,FALSE,DEM,46551,66.59
District Judge,281st Judicial District,Juliet Kathy  Stipeche,FALSE,DEM,23358,33.41
District Judge,281st Judicial District,Total,,,69909,
District Judge,282nd Judicial District,Andy Chatham,TRUE,DEM,31475,100
District Judge,282nd Judicial District,Total,,,31475,
District Judge,283rd Judicial District,Rick Magnis,TRUE,DEM,30980,100
District Judge,283rd Judicial District,Total,,,30980,
District Judge,285th Judicial District,Rosie Alvarado,FALSE,DEM,19084,52.47
District Judge,285th Judicial District,Milton Fagin,FALSE,DEM,4894,13.46
District Judge,285th Judicial District,Lawrence Morales,FALSE,DEM,6383,17.55
District Judge,285th Judicial District,Paul Talamantez,FALSE,DEM,6007,16.52
District Judge,285th Judicial District,Total,,,36368,
District Judge,287th Judicial District,Gordon Houston Green,TRUE,DEM,83,100
District Judge,287th Judicial District,Total,,,83,
District Judge,288th Judicial District,Tina  Torres,FALSE,DEM,30319,100
District Judge,288th Judicial District,Total,,,30319,
District Judge,289th Judicial District,Carmen Kelsey,TRUE,DEM,30197,100
District Judge,289th Judicial District,Total,,,30197,
District Judge,290th Judicial District,Stephanie Boyd,FALSE,DEM,7630,21.24
District Judge,290th Judicial District,Norma Gonzales,FALSE,DEM,15963,44.43
District Judge,290th Judicial District,Sylvia Marie Lopez,FALSE,DEM,12338,34.34
District Judge,290th Judicial District,Total,,,35931,
District Judge,291st Judicial District,Susan Hawk,TRUE,DEM,24799,60.78
District Judge,291st Judicial District,Annie Lesser,FALSE,DEM,16000,39.22
District Judge,291st Judicial District,Total,,,40799,
District Judge,292nd Judicial District,Larry Mitchell,TRUE,DEM,31693,100
District Judge,292nd Judicial District,Total,,,31693,
District Judge,293rd Judicial District,Cynthia L. Mu̱iz,TRUE,DEM,5139,100
District Judge,293rd Judicial District,Total,,,5139,
District Judge,295th Judicial District,Reginald E.  McKamie,FALSE,DEM,28198,38.94
District Judge,295th Judicial District,Paul  Simon,FALSE,DEM,44222,61.06
District Judge,295th Judicial District,Total,,,72420,
District Judge,298th Judicial District,Emily G. Tobolowsky,TRUE,DEM,31779,100
District Judge,298th Judicial District,Total,,,31779,
District Judge,299th Judicial District,Eve Schatelowitz Alcantar,FALSE,DEM,1579,4.52
District Judge,299th Judicial District,Leonard Martinez,FALSE,DEM,4437,12.7
District Judge,299th Judicial District,Mindy Montford,FALSE,DEM,15888,45.48
District Judge,299th Judicial District,Karen Sage,FALSE,DEM,13033,37.3
District Judge,299th Judicial District,Total,,,34937,
District Judge,327th Judicial District,Linda Chew,TRUE,DEM,26406,100
District Judge,327th Judicial District,Total,,,26406,
District Judge,331st Judicial District,David Crain,FALSE,DEM,23841,78.44
District Judge,331st Judicial District,Keith Lauerman,FALSE,DEM,6551,21.56
District Judge,331st Judicial District,Total,,,30392,
District Judge,353rd Judicial District  Unexpired Term,Tim Sulak,FALSE,DEM,29393,100
District Judge,353rd Judicial District  Unexpired Term,Total,,,29393,
District Judge,357th Judicial District,Leonel Alejandro,TRUE,DEM,9750,100
District Judge,357th Judicial District,Total,,,9750,
District Judge,363rd Judicial District,Tracy Holmes,TRUE,DEM,34886,84.66
District Judge,363rd Judicial District,Hiram McBeth III,FALSE,DEM,6320,15.34
District Judge,363rd Judicial District,Total,,,41206,
District Judge,365th Judicial District,Amado Abascal,TRUE,DEM,4847,100
District Judge,365th Judicial District,Total,,,4847,
District Judge,370th Judicial District,Noe Gonzalez,TRUE,DEM,20471,100
District Judge,370th Judicial District,Total,,,20471,
District Judge,403rd Judicial District,"Brenda, P Kennedy",TRUE,DEM,30017,100
District Judge,403rd Judicial District,Total,,,30017,
District Judge,419th Judicial District,Orlinda Naranjo,TRUE,DEM,29580,100
District Judge,419th Judicial District,Total,,,29580,
District Judge,428th Judicial District,Scot Courtney,FALSE,DEM,4007,100
District Judge,428th Judicial District,Total,,,4007,
District Judge,436th Judicial District,"Rosa Maria ""Rosie"" Gonzalez",FALSE,DEM,30329,100
District Judge,436th Judicial District,Total,,,30329,
District Judge,437th Judicial District,Pamela Gabriel Craig,FALSE,DEM,28324,100
District Judge,437th Judicial District,Total,,,28324,
Criminal District Judge Dallas County,1,Robert Burns,TRUE,DEM,31520,100
Criminal District Judge Dallas County,1,Total,,,31520,
"Criminal District Judge, Dallas County",5,Carter Thompson,TRUE,DEM,31730,100
"Criminal District Judge, Dallas County",5,Total,,,31730,
"Criminal District Judge, Dallas County",6,Jeanine Howard,TRUE,DEM,31467,100
"Criminal District Judge, Dallas County",6,Total,,,31467,
"Criminal District Judge, Dallas County",7,Steve Baer,FALSE,DEM,18579,46.48
"Criminal District Judge, Dallas County",7,Mike Snipes,TRUE,DEM,21389,53.52
"Criminal District Judge, Dallas County",7,Total,,,39968,
Criminal District Judge Jefferson County,,"John  ""Johnny"" B. Stevens",TRUE,DEM,12254,100
Criminal District Judge Jefferson County,,Total,,,12254,
District Judge,301st Judicial District,Lynn Cherry,TRUE,DEM,31877,100
District Judge,301st Judicial District,Total,,,31877,
District Judge,302nd Judicial District,Tena Callahan,TRUE,DEM,31701,100
District Judge,302nd Judicial District,Total,,,31701,
District Judge,303rd Judicial District,Dennise Garcia,TRUE,DEM,32403,100
District Judge,303rd Judicial District,Total,,,32403,
District Judge,304th Judicial District,"William A. ""Bill"" Mazur Jr.",TRUE,DEM,28201,69.57
District Judge,304th Judicial District,"Nicolas ""Nick"" Quezada",FALSE,DEM,12334,30.43
District Judge,304th Judicial District,Total,,,40535,
District Judge,305th Judicial District,Cheryl Lee Shannon,TRUE,DEM,32331,100
District Judge,305th Judicial District,Total,,,32331,
District Judge,306th Judicial District,Janis,TRUE,DEM,6384,100
District Judge,306th Judicial District,Total,,,6384,
District Judge,308th Judicial District,"Porfirio ""Poppy""  Diaz",FALSE,DEM,7687,10.5
District Judge,308th Judicial District,Bruce  Kessler,FALSE,DEM,33630,45.94
District Judge,308th Judicial District,Julia  Maldonado,FALSE,DEM,31884,43.56
District Judge,308th Judicial District,Total,,,73201,
District Judge,309th Judicial District,Bill  Rice,FALSE,DEM,64332,100
District Judge,309th Judicial District,Total,,,64332,
District Judge,310th Judicial District,Tammy Craft  Demming,FALSE,DEM,26039,36.55
District Judge,310th Judicial District,Judy  Dougherty,FALSE,DEM,45195,63.45
District Judge,310th Judicial District,Total,,,71234,
District Judge,311th Judicial District,Damiann Curvey  Banieh,FALSE,DEM,7290,9.87
District Judge,311th Judicial District,Steve  Herskowitz,FALSE,DEM,13251,17.95
District Judge,311th Judicial District,Brad  Morris,FALSE,DEM,19958,27.03
District Judge,311th Judicial District,Deborah  Wright,FALSE,DEM,33334,45.15
District Judge,311th Judicial District,Total,,,73833,
District Judge,312th Judicial District,Robert  Hinojosa,TRUE,DEM,63947,100
District Judge,312th Judicial District,Total,,,63947,
District Judge,313th Judicial District,Marc  Isenberg,FALSE,DEM,24029,33.53
District Judge,313th Judicial District,Natalie  Oakes,FALSE,DEM,36638,51.13
District Judge,313th Judicial District,J. Anthony  Referente,FALSE,DEM,10992,15.34
District Judge,313th Judicial District,Total,,,71659,
District Judge,314th Judicial District,John Stephen  Liles,FALSE,DEM,25938,36.77
District Judge,314th Judicial District,David  Longoria,FALSE,DEM,44595,63.23
District Judge,314th Judicial District,Total,,,70533,
District Judge,315th Judicial District,Keith  Branch,FALSE,DEM,45741,66.41
District Judge,315th Judicial District,Bill  Thursland,FALSE,DEM,23139,33.59
District Judge,315th Judicial District,Total,,,68880,
District Judge,317th Judicial District,"Lawrence ""Larry"" Thorne",TRUE,DEM,12269,100
District Judge,317th Judicial District,Total,,,12269,
District Judge,326th Judicial District,Aleta Hacker,TRUE,DEM,1088,100
District Judge,326th Judicial District,Total,,,1088,
District Judge,330th Judicial District,Andrea Plumlee,FALSE,DEM,31055,100
District Judge,330th Judicial District,Total,,,31055,
Criminal,Attorney Anderson County,Doug Lowe,TRUE,DEM,1005,100
Criminal,Attorney Anderson County,Total,,,1005,
Criminal,Attorney Bexar County,"Nicholas ""Nico"" LaHood",FALSE,DEM,29824,100
Criminal,Attorney Bexar County,Total,,,29824,
Criminal,Attorney Bowie County,Jasmine Crockett,FALSE,DEM,1980,41.21
Criminal,Attorney Bowie County,Jerry Rochelle,FALSE,DEM,2825,58.79
Criminal,Attorney Bowie County,Total,,,4805,
Criminal,Attorney Caldwell County,"Reagan ""Trey"" Hicks",TRUE,DEM,1975,100
Criminal,Attorney Caldwell County,Total,,,1975,
Criminal,Attorney Calhoun County,Dan W.  Heard,TRUE,DEM,1892,100
Criminal,Attorney Calhoun County,Total,,,1892,
Criminal,Attorney Cass County,Clint E. Allen,TRUE,DEM,2435,100
Criminal,Attorney Cass County,Total,,,2435,
Criminal,Attorney Collin County,Rafael De La Garza II,FALSE,DEM,4288,100
Criminal,Attorney Collin County,Total,,,4288,
Criminal,Attorney Dallas County,Craig Watkins,TRUE,DEM,41136,100
Criminal,Attorney Dallas County,Total,,,41136,
Criminal,Attorney Galveston County,Kurt Sistrunk,TRUE,DEM,6246,100
Criminal,Attorney Galveston County,Total,,,6246,
Criminal,Attorney Harrison County,Joe Marion Black lV,TRUE,DEM,2199,100
Criminal,Attorney Harrison County,Total,,,2199,
Criminal,Attorney Hays County,Sherri Kay Tibbe,TRUE,DEM,4256,100
Criminal,Attorney Hays County,Total,,,4256,
Criminal,Attorney Hidalgo County,Alma Garza,FALSE,DEM,13754,36.23
Criminal,Attorney Hidalgo County,Rene Guerra,TRUE,DEM,4441,11.7
Criminal,Attorney Hidalgo County,Fidencio Guerra Jr,FALSE,DEM,19771,52.08
Criminal,Attorney Hidalgo County,Total,,,37966,
Criminal,Attorney Jackson County,"Robert E. ""Bobby"" Bell",TRUE,DEM,495,100
Criminal,Attorney Jackson County,Total,,,495,
Criminal,Attorney Jasper County,Steve Hollis,TRUE,DEM,1338,100
Criminal,Attorney Jasper County,Total,,,1338,
Criminal,Attorney Jefferson County,Tom Maness,TRUE,DEM,10073,61.73
Criminal,Attorney Jefferson County,Cornelius Williams Jr,FALSE,DEM,6244,38.27
Criminal,Attorney Jefferson County,Total,,,16317,
Criminal,Attorney McLennan County,John Segrest,TRUE,DEM,3158,100
Criminal,Attorney McLennan County,Total,,,3158,
Criminal,Attorney Navarro County,R. Lowell Thompson,TRUE,DEM,1217,100
Criminal,Attorney Navarro County,Total,,,1217,
Criminal,Attorney Newton County,Robert J. Choate,FALSE,DEM,1470,64.76
Criminal,Attorney Newton County,Ed Tracy,FALSE,DEM,800,35.24
Criminal,Attorney Newton County,Total,,,2270,
Criminal,Attorney Panola County,"Danny ""Buck"" Davidson",TRUE,DEM,997,100
Criminal,Attorney Panola County,Total,,,997,
Criminal,Attorney San Jacinto County,Bill Burnett,TRUE,DEM,1278,100
Criminal,Attorney San Jacinto County,Total,,,1278,
Criminal,Attorney Smith County,Lenis William Pierce III,FALSE,DEM,2099,100
Criminal,Attorney Smith County,Total,,,2099,
Criminal,Attorney Tyler County,Joe R. Smith,TRUE,DEM,1164,100
Criminal,Attorney Tyler County,Total,,,1164,
Criminal,Attorney Victoria County,Deborah Branch,FALSE,DEM,2111,51.73
Criminal,Attorney Victoria County,Frank F. Henderson Jr.,FALSE,DEM,1970,48.27
Criminal,Attorney Victoria County,Total,,,4081,
U. S. Representative,1,Louie  Gohmert,TRUE,REP,54478,100
U. S. Representative,1,Total,,,54478,
U. S. Representative,2,Ted Poe,TRUE,REP,39685,100
U. S. Representative,2,Total,,,39685,
U. S. Representative,3,Sam Johnson,TRUE,REP,40661,100
U. S. Representative,3,Total,,,40661,
U. S. Representative,4,Steve Clark,FALSE,REP,20496,29.7
U. S. Representative,4,John Cooper,FALSE,REP,3748,5.43
U. S. Representative,4,Lou Gigliotti,FALSE,REP,1044,1.51
U. S. Representative,4,Jerry Ray (Tea) Hall,FALSE,REP,3190,4.62
U. S. Representative,4,Ralph M. Hall,TRUE,REP,39579,57.36
U. S. Representative,4,Joshua Kowert,FALSE,REP,947,1.37
U. S. Representative,4,Total,,,69004,
U. S. Representative,5,Jeb Hensarling,TRUE,REP,49295,100
U. S. Representative,5,Total,,,49295,
U. S. Representative,6,Joe L.  Barton,TRUE,REP,46095,100
U. S. Representative,6,Total,,,46095,
U. S. Representative,7,John Culberson,TRUE,REP,43567,100
U. S. Representative,7,Total,,,43567,
U. S. Representative,8,Scott Baker,FALSE,REP,8614,12.99
U. S. Representative,8,Kevin Brady,TRUE,REP,52595,79.31
U. S. Representative,8,Melecio Franco,FALSE,REP,1565,2.36
U. S. Representative,8,Tyler Russell,FALSE,REP,3542,5.34
U. S. Representative,8,Total,,,66316,
U. S. Representative,9,Dave Bannen,FALSE,REP,2317,33.36
U. S. Representative,9,Steve Mueller,FALSE,REP,4629,66.64
U. S. Representative,9,Total,,,6946,
U. S. Representative,10,Rick Martin,FALSE,REP,5038,8.9
U. S. Representative,10,Michael McCaul,TRUE,REP,46881,82.87
U. S. Representative,10,Joe Petronis,FALSE,REP,4656,8.23
U. S. Representative,10,Total,,,56575,
U. S. Representative,11,Mike Conaway,TRUE,REP,55610,77.37
U. S. Representative,11,Al Cowan,FALSE,REP,6680,9.29
U. S. Representative,11,Chris Younts,FALSE,REP,9586,13.34
U. S. Representative,11,Total,,,71876,
U. S. Representative,12,Mike Brasovan,FALSE,REP,10943,18.99
U. S. Representative,12,Kay  Granger,TRUE,REP,40325,69.97
U. S. Representative,12,Matthew E. Kelly,FALSE,REP,6361,11.04
U. S. Representative,12,Total,,,57629,
U. S. Representative,13,Mac Thornberry,TRUE,REP,59070,100
U. S. Representative,13,Total,,,59070,
U. S. Representative,14,John Gay,FALSE,REP,3004,5.28
U. S. Representative,14,Tim Graney,FALSE,REP,5499,9.66
U. S. Representative,14,Ron Paul,TRUE,REP,45990,80.77
U. S. Representative,14,Gerald D. Wall,FALSE,REP,2448,4.3
U. S. Representative,14,Total,,,56941,
U. S. Representative,15,Daniel Garza,FALSE,REP,3310,25.64
U. S. Representative,15,Paul B. Haring,FALSE,REP,5401,41.83
U. S. Representative,15,Eddie Zamora,FALSE,REP,4201,32.54
U. S. Representative,15,Total,,,12912,
U. S. Representative,16,Tim Besco,FALSE,REP,9817,100
U. S. Representative,16,Total,,,9817,
U. S. Representative,17,Rob Curnock,FALSE,REP,18679,28.74
U. S. Representative,17,Timothy Delasandro,FALSE,REP,3119,4.8
U. S. Representative,17,Bill Flores,FALSE,REP,21479,33.04
U. S. Representative,17,Dave McIntyre,FALSE,REP,11870,18.26
U. S. Representative,17,Chuck Wilson,FALSE,REP,9853,15.16
U. S. Representative,17,Total,,,65000,
U. S. Representative,18,Tex Christopher,FALSE,REP,1199,13.13
U. S. Representative,18,John  Faulk,FALSE,REP,5188,56.82
U. S. Representative,18,Brenda Page,FALSE,REP,2743,30.04
U. S. Representative,18,Total,,,9130,
U. S. Representative,19,Randy Neugebauer,TRUE,REP,63780,100
U. S. Representative,19,Total,,,63780,
U. S. Representative,20,"Joseph ""Jamie"" Martinez",FALSE,REP,3510,29.69
U. S. Representative,20,Charles A. Shipp Jr.,FALSE,REP,2479,20.97
U. S. Representative,20,Alan Strack,FALSE,REP,1997,16.89
U. S. Representative,20,Clayton Trotter,FALSE,REP,3838,32.46
U. S. Representative,20,Total,,,11824,
U. S. Representative,21,Stephen Schoppe,FALSE,REP,14166,18.62
U. S. Representative,21,Lamar Smith,TRUE,REP,61923,81.38
U. S. Representative,21,Total,,,76089,
U. S. Representative,22,Pete Olson,TRUE,REP,43418,100
U. S. Representative,22,Total,,,43418,
U. S. Representative,23,"Francisco ""Quico"" Canseco",FALSE,REP,9250,32.16
U. S. Representative,23,"Joseph Mack ""Doc"" Gould",FALSE,REP,1459,5.07
U. S. Representative,23,Will Hurd,FALSE,REP,9695,33.71
U. S. Representative,23,Mike Kueber,FALSE,REP,1990,6.92
U. S. Representative,23,Robert (Doc) Lowry,FALSE,REP,6369,22.14
U. S. Representative,23,Total,,,28763,
U. S. Representative,24,Kenny E. Marchant,TRUE,REP,33283,84.09
U. S. Representative,24,Frank Roszell,FALSE,REP,6298,15.91
U. S. Representative,24,Total,,,39581,
U. S. Representative,25,Donna Campbell,FALSE,REP,23955,69.44
U. S. Representative,25,George Morovich,FALSE,REP,10541,30.56
U. S. Representative,25,Total,,,34496,
U. S. Representative,26,Michael C. Burgess,TRUE,REP,44047,85.81
U. S. Representative,26,James Herford,FALSE,REP,7284,14.19
U. S. Representative,26,Total,,,51331,
U. S. Representative,27,James Duerr,FALSE,REP,6368,32.4
U. S. Representative,27,R. Blake Farenthold,FALSE,REP,5921,30.13
U. S. Representative,27,Jessica PuenteBradshaw,FALSE,REP,3097,15.76
U. S. Representative,27,William Willie  Vaden,FALSE,REP,4268,21.72
U. S. Representative,27,Total,,,19654,
U. S. Representative,28,Daniel Chavez,FALSE,REP,4792,26.01
U. S. Representative,28,Bryan Underwood,FALSE,REP,13629,73.99
U. S. Representative,28,Total,,,18421,
U. S. Representative,29,"Frank ""Mazz"" Mazzapica",FALSE,REP,307,4.33
U. S. Representative,29,Roy Morales,FALSE,REP,4137,58.36
U. S. Representative,29,Tom Stevens,FALSE,REP,657,9.27
U. S. Representative,29,Eric Story,FALSE,REP,1514,21.36
U. S. Representative,29,George A. Young,FALSE,REP,474,6.69
U. S. Representative,29,Total,,,7089,
U. S. Representative,30,Stephen E. Broden,FALSE,REP,3681,49.52
U. S. Representative,30,Sheldon Goldstein,FALSE,REP,2809,37.79
U. S. Representative,30,Charles Lingerfelt,FALSE,REP,944,12.7
U. S. Representative,30,Total,,,7434,
U. S. Representative,31,John R.  Carter,TRUE,REP,52321,89.85
U. S. Representative,31,Raymond Yamka,FALSE,REP,5910,10.15
U. S. Representative,31,Total,,,58231,
U. S. Representative,32,Pete Sessions,TRUE,REP,30509,83.71
U. S. Representative,32,David Smith,FALSE,REP,5937,16.29
U. S. Representative,32,Total,,,36446,
Governor,,Kay Bailey Hutchison,FALSE,REP,450087,30.32
Governor,,Debra Medina,FALSE,REP,275159,18.53
Governor,,Rick Perry,TRUE,REP,759296,51.15
Governor,,Total,,,1484542,
Lieutenant Governor,,David Dewhurst,TRUE,REP,1176040,100
Lieutenant Governor,,Total,,,1176040,
Attorney General,,Greg Abbott,TRUE,REP,1162545,100
Attorney General,,Total,,,1162545,
Comptroller of Public Accounts,,Susan Combs,TRUE,REP,1145397,100
Comptroller of Public Accounts,,Total,,,1145397,
Commissioner of the General Land Office,,Jerry Patterson,TRUE,REP,1118787,100
Commissioner of the General Land Office,,Total,,,1118787,
Commissioner of Agriculture,,Todd Staples,TRUE,REP,1110353,100
Commissioner of Agriculture,,Total,,,1110353,
Railroad Commissioner,,Victor G.  Carrillo,TRUE,REP,474409,39.27
Railroad Commissioner,,David Porter,FALSE,REP,733746,60.73
Railroad Commissioner,,Total,,,1208155,
Justice Supreme Court,3,Jeff Brown,FALSE,REP,188238,16.75
Justice Supreme Court,3,Rick Green,FALSE,REP,212976,18.95
Justice Supreme Court,3,Debra Lehrmann,FALSE,REP,204779,18.22
Justice Supreme Court,3,Jim Moseley,FALSE,REP,203838,18.14
Justice Supreme Court,3,Rebecca Simmons,FALSE,REP,202750,18.04
Justice Supreme Court,3,Rick Strange,FALSE,REP,111092,9.89
Justice Supreme Court,3,Total,,,1123673,
Justice Supreme Court,5,Paul Green,TRUE,REP,1012935,100
Justice Supreme Court,5,Total,,,1012935,
Justice Supreme Court,9,Eva Guzman,TRUE,REP,722258,65.29
Justice Supreme Court,9,Rose Vela,FALSE,REP,383936,34.71
Justice Supreme Court,9,Total,,,1106194,
Judge Court of Criminal Appeals,2,"Lawrence ""Larry"" Meyers",TRUE,REP,1007133,100
Judge Court of Criminal Appeals,2,Total,,,1007133,
Judge Court of Criminal Appeals,5,Cheryl Johnson,TRUE,REP,1006029,100
Judge Court of Criminal Appeals,5,Total,,,1006029,
Judge Court of Criminal Appeals,6,Michael E. Keasler,TRUE,REP,997475,100
Judge Court of Criminal Appeals,6,Total,,,997475,
Member State Board of Education,1,"Carlos ""Charlie"" Garza",FALSE,REP,34845,100
Member State Board of Education,1,Total,,,34845,
Member State Board of Education,3,Tony Cunningham,FALSE,REP,18649,58.36
Member State Board of Education,3,Joanie Muenzler,FALSE,REP,13305,41.64
Member State Board of Education,3,Total,,,31954,
Member State Board of Education,5,Ken Mercer,TRUE,REP,73569,69.06
Member State Board of Education,5,Tim Tuggey,FALSE,REP,32962,30.94
Member State Board of Education,5,Total,,,106531,
Member State Board of Education,9,Don McLeroy,TRUE,REP,57901,49.83
Member State Board of Education,9,Thomas Ratliff,FALSE,REP,58303,50.17
Member State Board of Education,9,Total,,,116204,
Member State Board of Education,10,Marsha Farney,FALSE,REP,37459,35.51
Member State Board of Education,10,Rebecca Osborne,FALSE,REP,30781,29.18
Member State Board of Education,10,Brian Russell,FALSE,REP,37261,35.32
Member State Board of Education,10,Total,,,105501,
Member State Board of Education,12,George M. Clayton,FALSE,REP,37559,51.83
Member State Board of Education,12,"Geraldine ""Tincy"" Miller",TRUE,REP,34903,48.17
Member State Board of Education,12,Total,,,72462,
Member State Board of Education,15,Bob  Craig,TRUE,REP,76476,64.3
Member State Board of Education,15,Randy Rives,FALSE,REP,42455,35.7
Member State Board of Education,15,Total,,,118931,
State Senate,1,Kevin Eltife,TRUE,REP,51800,100
State Senate,1,Total,,,51800,
State Senate,2,Robert F. Deuell,TRUE,REP,38086,70.96
State Senate,2,Sharon Russell,FALSE,REP,15588,29.04
State Senate,2,Total,,,53674,
State Senate,3,Robert Nichols,TRUE,REP,52865,100
State Senate,3,Total,,,52865,
State Senate,5,Ben Bius,FALSE,REP,22165,31.73
State Senate,5,Steve Ogden,TRUE,REP,47699,68.27
State Senate,5,Total,,,69864,
State Senate,7,Dan Patrick,TRUE,REP,52071,100
State Senate,7,Total,,,52071,
State Senate,8,Florence Shapiro,TRUE,REP,44423,100
State Senate,8,Total,,,44423,
State Senate,12,Jane  Nelson,TRUE,REP,46545,100
State Senate,12,Total,,,46545,
State Senate,13,Michael Mauldin,FALSE,REP,7956,100
State Senate,13,Total,,,7956,
State Senate,14,Mary Lou Serafine,FALSE,REP,25462,100
State Senate,14,Total,,,25462,
