office,district,candidate,incumbent,party,votes,pct
State Representative,97,Rodney  Wingo,False,LIB,1306,1.91
State Representative,97,Total,,,68312,
State Representative,98,Vicki Truitt,True,REP,68345,70.43
State Representative,98,Nancy Moffat,False,DEM,25855,26.64
State Representative,98,Stephen M.  Smith,False,LIB,2845,2.93
State Representative,98,Total,,,97045,
State Representative,99,Charlie Geren,True,REP,46254,64.80
State Representative,99,Sheila Ford,False,DEM,23135,32.41
State Representative,99,Robin  Chester,False,LIB,1993,2.79
State Representative,99,Total,,,71382,
State Representative,100,Terri Hodge,True,DEM,27903,93.44
State Representative,100,Robert M.  Pritchett,False,LIB,1958,6.56
State Representative,100,Total,,,29861,
State Representative,101,Mike Anderson,False,REP,23192,49.44
State Representative,101,Robert Miklos,False,DEM,23713,50.56
State Representative,101,Total,,,46905,
State Representative,102,Tony Goolsby,True,REP,19210,46.99
State Representative,102,Carol Kent,False,DEM,21675,53.01
State Representative,102,Total,,,40885,
State Representative,103,Rafael Anchia,True,DEM,14825,88.31
State Representative,103,David R.  Mason,False,LIB,1963,11.69
State Representative,103,Total,,,16788,
State Representative,104,Roberto R. Alonzo,True,DEM,16655,100.00
State Representative,104,Total,,,16655,
State Representative,105,Linda HarperBrown,True,REP,19857,48.72
State Representative,105,Bob Romano,False,DEM,19838,48.68
State Representative,105,James G.  Baird,False,LIB,1061,2.60
State Representative,105,Total,,,40756,
State Representative,106,Karen Wiegman,False,REP,16362,42.26
State Representative,106,Kirk England,True,DEM,21484,55.49
State Representative,106,Gene  Freeman,False,LIB,869,2.24
State Representative,106,Total,,,38715,
State Representative,107,Bill Keffer,False,REP,23616,46.95
State Representative,107,Allen Vaught,True,DEM,25374,50.45
State Representative,107,Brandon  Parsons,False,LIB,1309,2.60
State Representative,107,Total,,,50299,
State Representative,108,Dan Branch,True,REP,33442,60.61
State Representative,108,Emil Reichstadt,False,DEM,21737,39.39
State Representative,108,Total,,,55179,
State Representative,109,Helen Giddings,True,DEM,59472,94.15
State Representative,109,Kevin  Jackson,False,LIB,3692,5.85
State Representative,109,Total,,,63164,
State Representative,110,Barbara MalloryCaraway,True,DEM,30869,100.00
State Representative,110,Total,,,30869,
State Representative,111,Homer Fincannon,False,REP,10674,19.32
State Representative,111,Yvonne Davis,True,DEM,43685,79.05
State Representative,111,Tim  Miles,False,LIB,901,1.63
State Representative,111,Total,,,55260,
State Representative,112,Angie Chen Button,False,REP,30998,56.07
State Representative,112,Sandra Phuong Vule,False,DEM,21919,39.64
State Representative,112,Philip M.  White,False,LIB,2372,4.29
State Representative,112,Total,,,55289,
State Representative,113,Joe Driver,True,REP,29938,58.51
State Representative,113,Eric Anthony Brandler,False,DEM,21232,41.49
State Representative,113,Total,,,51170,
State Representative,114,Will Hartnett,False,REP,31393,100.00
State Representative,114,Total,,,31393,
State Representative,115,Jim Jackson,True,REP,35635,81.18
State Representative,115,Preston  Poulter,False,LIB,8262,18.82
State Representative,115,Total,,,43897,
State Representative,116,Trey Martinez Fischer,True,DEM,27540,85.53
State Representative,116,"William T.  Armstrong, V",False,LIB,4661,14.47
State Representative,116,Total,,,32201,
State Representative,117,John V. Garza,False,REP,21607,42.97
State Representative,117,David McQuade Leibowitz,True,DEM,28675,57.03
State Representative,117,Total,,,50282,
State Representative,118,Don Green,False,REP,14747,36.57
State Representative,118,Joe Farias,True,DEM,24169,59.93
State Representative,118,James L.  Thompson,False,LIB,1414,3.51
State Representative,118,Total,,,40330,
State Representative,119,Roland Gutierrez,False,DEM,29867,100.00
State Representative,119,Total,,,29867,
State Representative,120,Ruth Jones McClendon,True,DEM,32601,100.00
State Representative,120,Total,,,32601,
State Representative,121,Joe Straus,True,REP,44472,79.62
State Representative,121,"Arthur M.  Thomas, IV",False,LIB,11380,20.38
State Representative,121,Total,,,55852,
State Representative,122,"Frank J. Corte, Jr.",True,REP,68371,66.04
State Representative,122,Frances Carnot,False,DEM,30953,29.90
State Representative,122,Sally  Baynton,False,LIB,4212,4.07
State Representative,122,Total,,,103536,
State Representative,123,Mike Villarreal,True,DEM,27040,100.00
State Representative,123,Total,,,27040,
State Representative,124,José Menendez,True,DEM,36557,100.00
State Representative,124,Total,,,36557,
State Representative,125,Joaquin Castro,True,DEM,36003,100.00
State Representative,125,Total,,,36003,
State Representative,126,Patricia Harless,True,REP,32748,59.40
State Representative,126,Chad Khan,False,DEM,21179,38.42
State Representative,126,"Oscar J.  Palma, Jr.",False,LIB,1204,2.18
State Representative,126,Total,,,55131,
State Representative,127,Joe Crabb,True,REP,44698,65.65
State Representative,127,Joe A. Montemayor,False,DEM,21987,32.29
State Representative,127,Justo  Perez,False,LIB,1402,2.06
State Representative,127,Total,,,68087,
State Representative,128,Wayne Smith,True,REP,28439,100.00
State Representative,128,Total,,,28439,
State Representative,129,John E. Davis,True,REP,33462,58.52
State Representative,129,Sherrie L. Matula,False,DEM,23722,41.48
State Representative,129,Total,,,57184,
State Representative,130,Allen Fletcher,False,REP,63945,87.62
State Representative,130,"William B.  Gray, Jr.",False,LIB,9031,12.38
State Representative,130,Total,,,72976,
State Representative,131,Alma A. Allen,True,DEM,35026,100.00
State Representative,131,Total,,,35026,
State Representative,132,Bill Callegari,True,REP,43817,82.44
State Representative,132,Phil  Kurtz,False,LIB,9334,17.56
State Representative,132,Total,,,53151,
State Representative,133,Jim Murphy,True,REP,19722,49.38
State Representative,133,Kristi Thibaut,False,DEM,20219,50.62
State Representative,133,Total,,,39941,
State Representative,134,Joe Agris,False,REP,28843,42.22
State Representative,134,Ellen Cohen,True,DEM,37892,55.46
State Representative,134,Mhair S.  Dekmezian,False,LIB,1585,2.32
State Representative,134,Total,,,68320,
State Representative,135,Gary Elkins,True,REP,27382,58.39
State Representative,135,Trey S. Fleming,False,DEM,18733,39.95
State Representative,135,Alfred N.  Montestruc,False,LIB,778,1.66
State Representative,135,Total,,,46893,
State Representative,136,Beverly Woolley,True,REP,41117,87.10
State Representative,136,"Gerald W. ""Jerry"" LaFleur",False,LIB,6087,12.90
State Representative,136,Total,,,47204,
State Representative,137,Scott Hochberg,True,DEM,12233,89.25
State Representative,137,Alex  Cresswell,False,LIB,1473,10.75
State Representative,137,Total,,,13706,
State Representative,138,Dwayne Bohac,True,REP,21666,59.01
State Representative,138,"Virginia ""Ginny"" Stogner McDavid",False,DEM,15052,40.99
State Representative,138,Total,,,36718,
State Representative,139,Sylvester Turner,True,DEM,35220,100.00
State Representative,139,Total,,,35220,
State Representative,140,Armando Lucio Walle,False,DEM,13348,100.00
State Representative,140,Total,,,13348,
State Representative,141,Michael Bunch,False,REP,8197,19.70
State Representative,141,Senfronia Thompson,True,DEM,32747,78.72
State Representative,141,Richard  Brown,False,LIB,656,1.58
State Representative,141,Total,,,41600,
State Representative,142,"Harold V. Dutton, Jr.",True,DEM,35159,100.00
State Representative,142,Total,,,35159,
State Representative,143,Dorothy Olmos,False,REP,4647,27.65
State Representative,143,Ana E. Hernandez,True,DEM,11881,70.69
State Representative,143,Joe O.  Marcom,False,LIB,278,1.65
State Representative,143,Total,,,16806,
State Representative,144,Ken Legler,False,REP,19980,51.15
State Representative,144,Joel C. Redmond,False,DEM,19078,48.85
State Representative,144,Total,,,39058,
State Representative,145,Patricia Rodriguez,False,REP,5877,29.65
State Representative,145,Carol Alvarado,False,DEM,13946,70.35
State Representative,145,Total,,,19823,
State Representative,146,Al Edwards,False,DEM,41669,100.00
State Representative,146,Total,,,41669,
State Representative,147,Garnet F. Coleman,True,DEM,35951,92.23
State Representative,147,Joe  Tirado,False,LIB,3030,7.77
State Representative,147,Total,,,38981,
State Representative,148,"Howard H. Gano, Jr.",False,REP,10975,33.76
State Representative,148,Jessica Christina Farrar,True,DEM,21535,66.24
State Representative,148,Total,,,32510,
State Representative,149,Greg Meyers,False,REP,19809,43.66
State Representative,149,Hubert Vo,True,DEM,25562,56.34
State Representative,149,Total,,,45371,
State Representative,150,Debbie Riddle,True,REP,43972,64.35
State Representative,150,Brad Neal,False,DEM,22916,33.53
State Representative,150,Ken  Petty,False,LIB,1449,2.12
State Representative,150,Total,,,68337,
"Chief Justice, 3rd Court of Appeals District",,Ken Law,True,REP,407243,47.60
"Chief Justice, 3rd Court of Appeals District",,Woodie Jones,False,DEM,448373,52.40
"Chief Justice, 3rd Court of Appeals District",,Total,,,855616,
"Chief Justice, 4th Court of Appeals District",,Ann Comerio,False,REP,338988,44.18
"Chief Justice, 4th Court of Appeals District",,Catherine Stone,False,DEM,428283,55.82
"Chief Justice, 4th Court of Appeals District",,Total,,,767271,
"Chief Justice, 7th Court of Appeals District",,Brian Quinn,True,REP,224253,100.00
"Chief Justice, 7th Court of Appeals District",,Total,,,224253,
"Chief Justice, 8th Court of Appeals District",,David Wellington Chew,True,DEM,154882,100.00
"Chief Justice, 8th Court of Appeals District",,Total,,,154882,
"Chief Justice, 9th Court of Appeals District",,Steve McKeithen,True,REP,253736,100.00
"Chief Justice, 9th Court of Appeals District",,Total,,,253736,
"Chief Justice, 12th Court of Appeals District",,Jim Worthen,True,REP,241747,100.00
"Chief Justice, 12th Court of Appeals District",,Total,,,241747,
"Chief Justice, 14th Court of Appeals District",,Adele Hedges,True,REP,798272,50.96
"Chief Justice, 14th Court of Appeals District",,Joe W. Beverly,False,DEM,768045,49.04
"Chief Justice, 14th Court of Appeals District",,Total,,,1566317,
Justice 1st Court of Appeals District,3,Ed Hubbard,False,REP,776587,49.42
Justice 1st Court of Appeals District,3,Jim Sharp,False,DEM,794759,50.58
Justice 1st Court of Appeals District,3,Total,,,1571346,
Justice 1st Court of Appeals District,5,Laura Carter Higley,True,REP,802668,51.24
Justice 1st Court of Appeals District,5,Leslie C. Taylor,False,DEM,763840,48.76
Justice 1st Court of Appeals District,5,Total,,,1566508,
Justice 2nd Court of Appeals District,2,Bill Meier,False,REP,691632,100.00
Justice 2nd Court of Appeals District,2,Total,,,691632,
Justice 2nd Court of Appeals District,7,Terrie Livingston,True,REP,687235,100.00
Justice 2nd Court of Appeals District,7,Total,,,687235,
Justice 5th Court of Appeals District,3,Mary Murphy,False,REP,587728,53.56
Justice 5th Court of Appeals District,3,Don B. Chae,False,DEM,509619,46.44
Justice 5th Court of Appeals District,3,Total,,,1097347,
Justice 5th Court of Appeals District,6,David L. Bridges,True,REP,569570,52.05
Justice 5th Court of Appeals District,6,David Hanschen,False,DEM,524637,47.95
Justice 5th Court of Appeals District,6,Total,,,1094207,
Justice 5th Court of Appeals District,8,Kerry Fitzgerald,True,REP,578233,52.73
Justice 5th Court of Appeals District,8,Tina Yoo,False,DEM,518339,47.27
Justice 5th Court of Appeals District,8,Total,,,1096572,
Justice 6th Court of Appeals District,3,Jack Carter,True,DEM,153506,100.00
Justice 6th Court of Appeals District,3,Total,,,153506,
Justice 8th Court of Appeals District,3  Unexpired Term,Kenneth R.,True,REP,68432,33.52
Justice 8th Court of Appeals District,3  Unexpired Term,"Guadalupe ""Lupe"" Rivera",False,DEM,135725,66.48
Justice 8th Court of Appeals District,3  Unexpired Term,Total,,,204157,
Justice 10th Court of Appeals District,2,Rex Davis,False,REP,221291,63.93
Justice 10th Court of Appeals District,2,Richard Ferguson,False,DEM,124879,36.07
Justice 10th Court of Appeals District,2,Total,,,346170,
Justice 11th Court of Appeals District,2,Rick Strange,True,REP,181887,100.00
Justice 11th Court of Appeals District,2,Total,,,181887,
Justice 13th Court of Appeals District,6,Caroline Bertuzzi,False,REP,179848,41.41
Justice 13th Court of Appeals District,6,Dori Contreras Garza,True,DEM,254433,58.59
Justice 13th Court of Appeals District,6,Total,,,434281,
Justice 14th Court of Appeals District,4  Unexpired Term,Jeff Brown,True,REP,806648,51.62
Justice 14th Court of Appeals District,4  Unexpired Term,Bert Moser,False,DEM,756035,48.38
Justice 14th Court of Appeals District,4  Unexpired Term,Total,,,1562683,
Justice 14th Court of Appeals District,6  Unexpired Term,Bill Boyce,True,REP,793829,50.83
Justice 14th Court of Appeals District,6  Unexpired Term,Mary M. Markantonis,False,DEM,768014,49.17
Justice 14th Court of Appeals District,6  Unexpired Term,Total,,,1561843,
Justice 14th Court of Appeals District,7,Kem Thompson Frost,True,REP,790831,50.65
Justice 14th Court of Appeals District,7,Martin J. Siegel,False,DEM,770586,49.35
Justice 14th Court of Appeals District,7,Total,,,1561417,
District Judge,1st Judicial District,Gary H. Gatlin,False,DEM,17812,100.00
District Judge,1st Judicial District,Total,,,17812,
District Judge,2nd Judicial District,Daniel Boone Childs,False,REP,7468,46.35
District Judge,2nd Judicial District,Dwight L. Phifer,True,DEM,8645,53.65
District Judge,2nd Judicial District,Total,,,16113,
District Judge,3rd Judicial District,Mark A. Calhoon,True,REP,39177,100.00
District Judge,3rd Judicial District,Total,,,39177,
District Judge,4th Judicial District,J. Clay Gossett,True,REP,13879,100.00
District Judge,4th Judicial District,Total,,,13879,
District Judge,5th Judicial District,Ralph K. Burgess,True,REP,29025,64.15
District Judge,5th Judicial District,Butch Dunbar,False,DEM,16218,35.85
District Judge,5th Judicial District,Total,,,45243,
District Judge,6th Judicial District,Eric S. Clifford,False,REP,18378,54.20
District Judge,6th Judicial District,Dave Turner,False,DEM,15531,45.80
District Judge,6th Judicial District,Total,,,33909,
District Judge,7th Judicial District,Kerry L. Russell,True,REP,56378,100.00
District Judge,7th Judicial District,Total,,,56378,
District Judge,8th Judicial District,Robert Newsom,True,REP,18215,100.00
District Judge,8th Judicial District,Total,,,18215,
District Judge,9th Judicial District,Fred Edwards,True,REP,123542,100.00
District Judge,9th Judicial District,Total,,,123542,
District Judge,10th Judicial District,David Garner,True,DEM,58776,100.00
District Judge,10th Judicial District,Total,,,58776,
District Judge,11th Judicial District,Mark Davidson,True,REP,538996,48.80
District Judge,11th Judicial District,Mike Miller,False,DEM,565464,51.20
District Judge,11th Judicial District,Total,,,1104460,
District Judge,12th Judicial District,"Donald L. ""Don"" Kraemer",True,REP,26948,100.00
District Judge,12th Judicial District,Total,,,26948,
District Judge,13th Judicial District,James Lagomarsino,False,REP,8200,51.59
District Judge,13th Judicial District,Clay Beard,False,DEM,7695,48.41
District Judge,13th Judicial District,Total,,,15895,
District Judge,14th Judicial District,John McKinnon Fowler,False,REP,291039,41.92
District Judge,14th Judicial District,Eric V. Moyé,False,DEM,403212,58.08
District Judge,14th Judicial District,Total,,,694251,
District Judge,15th Judicial District,Jim Fallon,True,REP,32455,100.00
District Judge,15th Judicial District,Total,,,32455,
District Judge,16th Judicial District,Carmen RiveraWorley,True,REP,144435,63.42
District Judge,16th Judicial District,Karen S. Guerra,False,DEM,83319,36.58
District Judge,16th Judicial District,Total,,,227754,
District Judge,17th Judicial District,Melody Wilkinson,False,REP,331391,55.83
District Judge,17th Judicial District,Randy Turner,False,DEM,262164,44.17
District Judge,17th Judicial District,Total,,,593555,
District Judge,18th Judicial District,John E. Neill,True,REP,41293,100.00
District Judge,18th Judicial District,Total,,,41293,
District Judge,19th Judicial District,Ralph T. Strother,True,REP,55585,100.00
District Judge,19th Judicial District,Total,,,55585,
District Judge,20th Judicial District,Ed Magre,True,DEM,5766,100.00
District Judge,20th Judicial District,Total,,,5766,
District Judge,21st Judicial District,Terry L. Flenniken,True,DEM,33729,100.00
District Judge,21st Judicial District,Total,,,33729,
District Judge,22nd Judicial District,Charles Ramsay,False,REP,77856,100.00
District Judge,22nd Judicial District,Total,,,77856,
District Judge,23rd Judicial District,Ben Hardin,True,REP,88401,100.00
District Judge,23rd Judicial District,Total,,,88401,
District Judge,24th Judicial District,Joseph P.,True,DEM,32502,100.00
District Judge,24th Judicial District,Total,,,32502,
District Judge,25th Judicial District,Dwight E. Peschel,True,REP,49998,100.00
District Judge,25th Judicial District,Total,,,49998,
District Judge,2nd 25th Judicial District,W.C.,True,REP,50229,100.00
District Judge,2nd 25th Judicial District,Total,,,50229,
District Judge,26th Judicial District,Billy Ray Stubblefield,True,REP,106393,100.00
District Judge,26th Judicial District,Total,,,106393,
District Judge,27th Judicial District,Joe Carroll,True,REP,64983,100.00
District Judge,27th Judicial District,Total,,,64983,
District Judge,28th Judicial District,Nanette Hasette,True,DEM,65704,100.00
District Judge,28th Judicial District,Total,,,65704,
District Judge,29th Judicial District,Jerry D. Ray,True,REP,7487,100.00
District Judge,29th Judicial District,Total,,,7487,
District Judge,32nd Judicial District,Glen Harrison,True,REP,6766,100.00
District Judge,32nd Judicial District,Total,,,6766,
District Judge,33rd Judicial District,"Guilford L. ""Gil"" Jones, III",True,REP,26088,100.00
District Judge,33rd Judicial District,Total,,,26088,
District Judge,34th Judicial District,Bill Moody,True,DEM,137152,100.00
District Judge,34th Judicial District,Total,,,137152,
District Judge,35th Judicial District,Steve Ellis,True,REP,14636,100.00
District Judge,35th Judicial District,Total,,,14636,
District Judge,37th Judicial District,David Berchelmann,True,REP,248782,50.07
District Judge,37th Judicial District,Amber Liddell Alwais,False,DEM,248082,49.93
District Judge,37th Judicial District,Total,,,496864,
District Judge,38th Judicial District,Camile Glasscock DuBose,False,REP,15576,61.20
District Judge,38th Judicial District,Tom Cate,False,DEM,9873,38.80
District Judge,38th Judicial District,Total,,,25449,
District Judge,41st Judicial District,Mary Anne Bramblett,True,DEM,138012,100.00
District Judge,41st Judicial District,Total,,,138012,
District Judge,42nd Judicial District,John Weeks,True,REP,45435,100.00
District Judge,42nd Judicial District,Total,,,45435,
District Judge,43rd Judicial District,Don Chrestman,True,REP,38561,100.00
District Judge,43rd Judicial District,Total,,,38561,
District Judge,48th Judicial District,David L. Evans,True,REP,378286,100.00
District Judge,48th Judicial District,Total,,,378286,
District Judge,50th Judicial District,W. H.,True,DEM,1811,100.00
District Judge,50th Judicial District,Total,,,1811,
District Judge,51st Judicial District,Barbara Lane Walther,True,REP,33993,100.00
District Judge,51st Judicial District,Total,,,33993,
District Judge,52nd Judicial District,Trent D. Farrell,False,REP,12897,100.00
District Judge,52nd Judicial District,Total,,,12897,
District Judge,53rd Judicial District,Scott Jenkins,True,DEM,271141,100.00
District Judge,53rd Judicial District,Total,,,271141,
District Judge,55th Judicial District  Unexpired Term,Jeff Shadwick,True,REP,544173,49.28
District Judge,55th Judicial District  Unexpired Term,Dion Ramos,False,DEM,560114,50.72
District Judge,55th Judicial District  Unexpired Term,Total,,,1104287,
District Judge,56th Judicial District,Lonnie Cox,False,REP,54659,54.24
District Judge,56th Judicial District,Susan P. Baker,False,DEM,46119,45.76
District Judge,56th Judicial District,Total,,,100778,
District Judge,57th Judicial District,"Joe F. Brown, Jr.",True,REP,242330,48.64
District Judge,57th Judicial District,"Antonia ""Toni"" Arteaga",False,DEM,255924,51.36
District Judge,57th Judicial District,Total,,,498254,
District Judge,59th Judicial District,"Rayburn M. ""Rim"" Nall",True,REP,32362,100.00
District Judge,59th Judicial District,Total,,,32362,
District Judge,60th Judicial District,Gary Sanderson,True,DEM,58912,100.00
District Judge,60th Judicial District,Total,,,58912,
District Judge,61st Judicial District,John Donovan,True,REP,539017,48.76
District Judge,61st Judicial District,"Alfred ""Al"" Bennett",False,DEM,566356,51.24
District Judge,61st Judicial District,Total,,,1105373,
District Judge,62nd Judicial District,Erwin A. Cain,False,REP,17479,47.95
District Judge,62nd Judicial District,Scott McDowell,True,DEM,18977,52.05
District Judge,62nd Judicial District,Total,,,36456,
District Judge,63rd Judicial District,"Jacques ""Jack"" De La Mota",False,REP,5782,38.00
District Judge,63rd Judicial District,Enrique (Henry) Fernandez,False,DEM,9432,62.00
District Judge,63rd Judicial District,Total,,,15214,
District Judge,67th Judicial District,Don Cosby,True,REP,328284,55.64
District Judge,67th Judicial District,Warren H. Gould,False,DEM,261678,44.36
District Judge,67th Judicial District,Total,,,589962,
District Judge,71st Judicial District,William Todd Hughey,False,REP,13719,54.38
District Judge,71st Judicial District,Brad Morin,False,DEM,11507,45.62
District Judge,71st Judicial District,Total,,,25226,
District Judge,72nd Judicial District,Ruben G. Reyes,True,REP,73616,100.00
District Judge,72nd Judicial District,Total,,,73616,
District Judge,73rd Judicial District,Andy Mireles,True,DEM,341238,100.00
District Judge,73rd Judicial District,Total,,,341238,
District Judge,74th Judicial District,Gary Coley,False,REP,53944,100.00
District Judge,74th Judicial District,Total,,,53944,
District Judge,76th Judicial District,Jimmy L. White,True,DEM,12831,100.00
District Judge,76th Judicial District,Total,,,12831,
District Judge,77th Judicial District,Patrick (Pat) Simmons,False,DEM,9441,100.00
District Judge,77th Judicial District,Total,,,9441,
District Judge,78th Judicial District,Roy Sparkman,True,REP,32029,100.00
District Judge,78th Judicial District,Total,,,32029,
District Judge,79th Judicial District,Richard C. Terrell,True,DEM,10840,100.00
District Judge,79th Judicial District,Total,,,10840,
District Judge,80th Judicial District,Lynn M. BradshawHull,True,REP,546856,49.52
District Judge,80th Judicial District,Larry  Weiman,False,DEM,557399,50.48
District Judge,80th Judicial District,Total,,,1104255,
District Judge,84th Judicial District,"William D. ""Bill"" Smith",True,REP,11981,100.00
District Judge,84th Judicial District,Total,,,11981,
District Judge,88th Judicial District,Earl B. Stover III,True,DEM,19117,100.00
District Judge,88th Judicial District,Total,,,19117,
District Judge,89th Judicial District,Mark Price,True,REP,26574,59.98
District Judge,89th Judicial District,Jaunita Palvich,False,DEM,17732,40.02
District Judge,89th Judicial District,Total,,,44306,
District Judge,90th Judicial District,Stephen O. Crawford,True,DEM,6667,100.00
District Judge,90th Judicial District,Total,,,6667,
District Judge,91st Judicial District,Steven R. Herod,False,REP,5396,100.00
District Judge,91st Judicial District,Total,,,5396,
District Judge,92nd Judicial District,"Ricardo P. Rodriguez, Jr.",True,DEM,94597,100.00
District Judge,92nd Judicial District,Total,,,94597,
District Judge,93rd Judicial District,Rudy Delgado,True,DEM,92612,100.00
District Judge,93rd Judicial District,Total,,,92612,
District Judge,95th Judicial District,James M. Stanton,False,REP,291787,42.10
District Judge,95th Judicial District,Ken Molberg,False,DEM,401251,57.90
District Judge,95th Judicial District,Total,,,693038,
District Judge,96th Judicial District,Jeff Walker,True,REP,380425,100.00
District Judge,96th Judicial District,Total,,,380425,
District Judge,97th Judicial District,Roger Towery,True,DEM,6243,100.00
District Judge,97th Judicial District,Total,,,6243,
District Judge,98th Judicial District,Rhonda Hurley,False,DEM,269552,100.00
District Judge,98th Judicial District,Total,,,269552,
District Judge,99th Judicial District,William C.,True,REP,74284,100.00
District Judge,99th Judicial District,Total,,,74284,
District Judge,100th Judicial District,Stuart Messer,True,REP,7216,100.00
District Judge,100th Judicial District,Total,,,7216,
District Judge,104th Judicial District,Lee Hamilton,True,REP,38051,100.00
District Judge,104th Judicial District,Total,,,38051,
District Judge,108th Judicial District,Douglas Woodburn,False,REP,22514,100.00
District Judge,108th Judicial District,Total,,,22514,
District Judge,114th Judicial District,Christi Kennedy,False,REP,55931,100.00
District Judge,114th Judicial District,Total,,,55931,
District Judge,119th Judicial District,Ben Woodward,True,REP,34008,100.00
District Judge,119th Judicial District,Total,,,34008,
District Judge,121st Judicial District,Kelly G. Moore,True,REP,5516,100.00
District Judge,121st Judicial District,Total,,,5516,
District Judge,123rd Judicial District,Guy W. Griffin,True,DEM,13031,100.00
District Judge,123rd Judicial District,Total,,,13031,
District Judge,124th Judicial District,Bill Jennings,False,REP,30574,100.00
District Judge,124th Judicial District,Total,,,30574,
District Judge,125th Judicial District,John Coselli,True,REP,532939,48.30
District Judge,125th Judicial District,Kyle Carter,False,DEM,570436,51.70
District Judge,125th Judicial District,Total,,,1103375,
District Judge,126th Judicial District,Darlene Byrne,True,DEM,268579,100.00
District Judge,126th Judicial District,Total,,,268579,
District Judge,127th Judicial District,Sharolyn Wood,True,REP,545347,49.50
District Judge,127th Judicial District,R. K. Sandill,False,DEM,556443,50.50
District Judge,127th Judicial District,Total,,,1101790,
District Judge,128th Judicial District,"Patrick A. ""Pat"" Clark",True,DEM,19489,100.00
District Judge,128th Judicial District,Total,,,19489,
District Judge,129th Judicial District,Grant Dorfman,True,REP,531845,48.21
District Judge,129th Judicial District,Michael Gomez,False,DEM,571268,51.79
District Judge,129th Judicial District,Total,,,1103113,
District Judge,130th Judicial District,Craig Estlinbaum,True,DEM,8308,100.00
District Judge,130th Judicial District,Total,,,8308,
District Judge,131st Judicial District,John Gabriel,True,DEM,334563,100.00
District Judge,131st Judicial District,Total,,,334563,
District Judge,132nd Judicial District,Ernie B. Armstrong,True,REP,296,100.00
District Judge,132nd Judicial District,Total,,,296,
District Judge,133rd Judicial District,Lamar McCorkle,True,REP,537075,48.80
District Judge,133rd Judicial District,Jaclanel McFarland,False,DEM,563525,51.20
District Judge,133rd Judicial District,Total,,,1100600,
District Judge,135th Judicial District,Kemper Stephen Williams,True,REP,37750,100.00
District Judge,135th Judicial District,Total,,,37750,
District Judge,136th Judicial District,"Milton ""Mickey"" Gunn Shuffield",True,DEM,58553,100.00
District Judge,136th Judicial District,Total,,,58553,
District Judge,138th Judicial District,Arturo Cisneros Nelson,True,DEM,54972,100.00
District Judge,138th Judicial District,Total,,,54972,
District Judge,139th Judicial District,Bobby Flores,True,DEM,94838,100.00
District Judge,139th Judicial District,Total,,,94838,
District Judge,140th Judicial District,Jim Bob Darnell,True,REP,73230,100.00
District Judge,140th Judicial District,Total,,,73230,
District Judge,142nd Judicial District,"George D. ""Jody"" Gilles",True,REP,36802,100.00
District Judge,142nd Judicial District,Total,,,36802,
District Judge,143rd Judicial District,Bob Parks,True,DEM,4674,100.00
District Judge,143rd Judicial District,Total,,,4674,
District Judge,145th Judicial District,Campbell Cox II,True,REP,16020,100.00
District Judge,145th Judicial District,Total,,,16020,
District Judge,146th Judicial District,Rick Morris,False,REP,58408,100.00
District Judge,146th Judicial District,Total,,,58408,
District Judge,151st Judicial District,Caroline  E. Baker,True,REP,543742,49.28
District Judge,151st Judicial District,Mike Engelhart,False,DEM,559724,50.72
District Judge,151st Judicial District,Total,,,1103466,
District Judge,152nd Judicial District,Ken Wise,True,REP,539087,48.90
District Judge,152nd Judicial District,Robert Schaffer,False,DEM,563450,51.10
District Judge,152nd Judicial District,Total,,,1102537,
District Judge,153rd Judicial District,Ken Curry,True,REP,380692,100.00
District Judge,153rd Judicial District,Total,,,380692,
District Judge,161st Judicial District,John W. Smith,True,REP,27985,100.00
District Judge,161st Judicial District,Total,,,27985,
District Judge,162nd Judicial District,Mike Lee,False,REP,287152,41.32
District Judge,162nd Judicial District,Lorraine Raggio,True,DEM,407798,58.68
District Judge,162nd Judicial District,Total,,,694950,
District Judge,163rd Judicial District,Dennis Powell,True,DEM,19421,100.00
District Judge,163rd Judicial District,Total,,,19421,
District Judge,164th Judicial District,Martha Hill Jamison,True,REP,549192,49.84
District Judge,164th Judicial District,Alexandra SmootsHogan,False,DEM,552786,50.16
District Judge,164th Judicial District,Total,,,1101978,
District Judge,165th Judicial District,Elizabeth Ray,True,REP,551324,49.98
District Judge,165th Judicial District,Josefina Muniz Rendon,False,DEM,551844,50.02
District Judge,165th Judicial District,Total,,,1103168,
District Judge,166th Judicial District,Martha Tanner,True,DEM,335169,100.00
District Judge,166th Judicial District,Total,,,335169,
District Judge,167th Judicial District,Mike Lynch,True,DEM,268887,100.00
District Judge,167th Judicial District,Total,,,268887,
District Judge,174th Judicial District,Bill Moore,False,REP,537933,48.79
District Judge,174th Judicial District,Ruben Guerrero,False,DEM,564712,51.21
District Judge,174th Judicial District,Total,,,1102645,
District Judge,175th Judicial District,Mary Roman,True,DEM,335495,100.00
District Judge,175th Judicial District,Total,,,335495,
District Judge,176th Judicial District,Brian Rains,True,REP,534614,48.69
District Judge,176th Judicial District,Shawna L. Reagin,False,DEM,563357,51.31
District Judge,176th Judicial District,Total,,,1097971,
District Judge,177th Judicial District,Devon Anderson,True,REP,534880,48.72
District Judge,177th Judicial District,Kevin Fine,False,DEM,562939,51.28
District Judge,177th Judicial District,Total,,,1097819,
