office,district,candidate,incumbent,party,votes,pct
District Judge,136th Judicial District,"Milton ""Mickey"" Gunn Shuffield",TRUE,DEM,22565,100
District Judge,136th Judicial District,Total,,,22565,
District Judge,138th Judicial District,Arturo Cisneros Nelson,TRUE,DEM,30534,100
District Judge,138th Judicial District,Total,,,30534,
District Judge,139th Judicial District,Bobby Flores,TRUE,DEM,46957,100
District Judge,139th Judicial District,Total,,,46957,
District Judge,143rd Judicial District,Bob Parks,TRUE,DEM,3522,100
District Judge,143rd Judicial District,Total,,,3522,
District Judge,151st Judicial District,Mike Engelhart,FALSE,DEM,221919,100
District Judge,151st Judicial District,Total,,,221919,
District Judge,152nd Judicial District,David Melasky,FALSE,DEM,103426,43.76
District Judge,152nd Judicial District,Robert Schaffer,FALSE,DEM,132931,56.24
District Judge,152nd Judicial District,Total,,,236357,
District Judge,162nd Judicial District,Lorraine Raggio,TRUE,DEM,144389,100
District Judge,162nd Judicial District,Total,,,144389,
District Judge,163rd Judicial District,Dennis Powell,TRUE,DEM,12850,100
District Judge,163rd Judicial District,Total,,,12850,
District Judge,164th Judicial District,Alexandra SmootsHogan,FALSE,DEM,220688,100
District Judge,164th Judicial District,Total,,,220688,
District Judge,165th Judicial District,Josefina Muniz Rendon,FALSE,DEM,227586,100
District Judge,165th Judicial District,Total,,,227586,
District Judge,166th Judicial District,Martha Tanner,TRUE,DEM,124301,100
District Judge,166th Judicial District,Total,,,124301,
District Judge,167th Judicial District,Mike Lynch,TRUE,DEM,116022,100
District Judge,167th Judicial District,Total,,,116022,
District Judge,174th Judicial District,Ruben Guerrero,FALSE,DEM,141410,56.5
District Judge,174th Judicial District,Lloyd Wayne Oliver,FALSE,DEM,108862,43.5
District Judge,174th Judicial District,Total,,,250272,
District Judge,175th Judicial District,Mary Roman,TRUE,DEM,96083,62.85
District Judge,175th Judicial District,Anthony Zamora,FALSE,DEM,56797,37.15
District Judge,175th Judicial District,Total,,,152880,
District Judge,176th Judicial District,Shawna L. Reagin,FALSE,DEM,219299,100
District Judge,176th Judicial District,Total,,,219299,
District Judge,177th Judicial District,Kevin Fine,FALSE,DEM,216747,100
District Judge,177th Judicial District,Total,,,216747,
District Judge,178th Judicial District,David Mendoza,FALSE,DEM,226406,100
District Judge,178th Judicial District,Total,,,226406,
District Judge,179th Judicial District,Randy Roll,FALSE,DEM,215729,100
District Judge,179th Judicial District,Total,,,215729,
District Judge,190th Judicial District  Unexpired Term,Bruce Mosier,FALSE,DEM,123167,49.95
District Judge,190th Judicial District  Unexpired Term,Andres Pereira,FALSE,DEM,123414,50.05
District Judge,190th Judicial District  Unexpired Term,Total,,,246581,
District Judge,200th Judicial District,Gisela D. Triana,TRUE,DEM,117778,100
District Judge,200th Judicial District,Total,,,117778,
District Judge,202nd Judicial District,"Leon F. Pesek, Jr.",TRUE,DEM,10397,100
District Judge,202nd Judicial District,Total,,,10397,
District Judge,214th Judicial District,Jos̩ Longoria,TRUE,DEM,34293,100
District Judge,214th Judicial District,Total,,,34293,
District Judge,215th Judicial District,Fred Cook,FALSE,DEM,96289,40.62
District Judge,215th Judicial District,Steven E. Kirkland,FALSE,DEM,140761,59.38
District Judge,215th Judicial District,Total,,,237050,
District Judge,332nd Judicial District,"Mario E. Ramirez, Jr.",TRUE,DEM,43227,100
District Judge,332nd Judicial District,Total,,,43227,
District Judge,333rd Judicial District,Goodwille Pierre,FALSE,DEM,215238,100
District Judge,333rd Judicial District,Total,,,215238,
District Judge,334th Judicial District,Ashish Mahendru,FALSE,DEM,209810,100
District Judge,334th Judicial District,Total,,,209810,
District Judge,337th Judicial District,Herb Ritchie,FALSE,DEM,214976,100
District Judge,337th Judicial District,Total,,,214976,
District Judge,338th Judicial District,Hazel B. Jones,FALSE,DEM,221424,100
District Judge,338th Judicial District,Total,,,221424,
District Judge,339th Judicial District,"Maria ""Terri"" Jackson",FALSE,DEM,224337,100
District Judge,339th Judicial District,Total,,,224337,
District Judge,341st Judicial District,Elma Teresa Salinas Ender,TRUE,DEM,33560,100
District Judge,341st Judicial District,Total,,,33560,
District Judge,343rd Judicial District,Janna Whatley,TRUE,DEM,10994,100
District Judge,343rd Judicial District,Total,,,10994,
District Judge,345th Judicial District,Stephen Yelenosky,TRUE,DEM,112351,100
District Judge,345th Judicial District,Total,,,112351,
District Judge,346th Judicial District,Angie Juarez Barill,TRUE,DEM,68754,100
District Judge,346th Judicial District,Total,,,68754,
District Judge,347th Judicial District,Nelva Gonzales Ramos,TRUE,DEM,33915,100
District Judge,347th Judicial District,Total,,,33915,
District Judge,351st Judicial District,Mekisha Murray,FALSE,DEM,134568,56.48
District Judge,351st Judicial District,Silvia Pubchara,FALSE,DEM,103698,43.52
District Judge,351st Judicial District,Total,,,238266,
District Judge,353rd Judicial District,Madeleine Connor,FALSE,DEM,60685,48.28
District Judge,353rd Judicial District,Scott Ozmun,FALSE,DEM,65001,51.72
District Judge,353rd Judicial District,Total,,,125686,
District Judge,354th Judicial District,Richard ,TRUE,DEM,6356,100
District Judge,354th Judicial District,Total,,,6356,
District Judge,356th Judicial District,Britt Plunk,TRUE,DEM,7073,100
District Judge,356th Judicial District,Total,,,7073,
District Judge,379th Judicial District,Ron Rangel,FALSE,DEM,95524,68.12
District Judge,379th Judicial District,Scott Simpson,FALSE,DEM,44712,31.88
District Judge,379th Judicial District,Total,,,140236,
District Judge,381st Judicial District,Jose Luis Garza,TRUE,DEM,5051,100
District Judge,381st Judicial District,Total,,,5051,
District Judge,383rd Judicial District,Mike Herrera,TRUE,DEM,69113,100
District Judge,383rd Judicial District,Total,,,69113,
District Judge,384th Judicial District,Patrick M. Garcia,TRUE,DEM,67557,100
District Judge,384th Judicial District,Total,,,67557,
District Judge,388th Judicial District,Lyda N. Garcia,FALSE,DEM,16524,19.9
District Judge,388th Judicial District,Marlene Gonzalez,FALSE,DEM,22692,27.33
District Judge,388th Judicial District,Patricia A. Macias,TRUE,DEM,43817,52.77
District Judge,388th Judicial District,Total,,,83033,
District Judge,389th Judicial District,Letty Lopez,TRUE,DEM,45051,100
District Judge,389th Judicial District,Total,,,45051,
District Judge,390th Judicial District,Julie Harris Kocurek,TRUE,DEM,117403,100
District Judge,390th Judicial District,Total,,,117403,
District Judge,394th Judicial District,Kenneth D. DeHart,TRUE,DEM,3171,57.45
District Judge,394th Judicial District,Antonio Rodriquez,FALSE,DEM,2349,42.55
District Judge,394th Judicial District,Total,,,5520,
District Judge,398th Judicial District,Aida Salinas Flores,TRUE,DEM,48259,100
District Judge,398th Judicial District,Total,,,48259,
District Judge,400th Judicial District,Milton Flick,FALSE,DEM,42609,100
District Judge,400th Judicial District,Total,,,42609,
District Judge,404th Judicial District,Abel C. Limas,TRUE,DEM,17310,40.22
District Judge,404th Judicial District,Elia Cornejo Lopez,FALSE,DEM,25728,59.78
District Judge,404th Judicial District,Total,,,43038,
District Judge,405th Judicial District,Wayne Mallia,TRUE,DEM,23698,100
District Judge,405th Judicial District,Total,,,23698,
District Judge,406th Judicial District,"Oscar ""OJ"" Hale, Jr.",TRUE,DEM,32988,100
District Judge,406th Judicial District,Total,,,32988,
District Judge,407th Judicial District,Karen Pozza,TRUE,DEM,125016,100
District Judge,407th Judicial District,Total,,,125016,
District Judge,408th Judicial District,Larry Noll,TRUE,DEM,118672,100
District Judge,408th Judicial District,Total,,,118672,
District Judge,409th Judicial District,"Sam Medrano, Jr.",TRUE,DEM,52758,63.21
District Judge,409th Judicial District,Luz E. Sandoval,FALSE,DEM,30706,36.79
District Judge,409th Judicial District,Total,,,83464,
District Judge,411th Judicial District,Robert H. Trapp,TRUE,DEM,9737,100
District Judge,411th Judicial District,Total,,,9737,
District Judge,420th Judicial District,David C. Rankin,FALSE,DEM,3426,100
District Judge,420th Judicial District,Total,,,3426,
District Judge,423rd Judicial District  Unexpired Term,Ernie Bogart,FALSE,DEM,4027,41.34
District Judge,423rd Judicial District  Unexpired Term,Chris Duggan,FALSE,DEM,5713,58.66
District Judge,423rd Judicial District  Unexpired Term,Total,,,9740,
District Judge,427th Judicial District,Jim Coronado,FALSE,DEM,81034,66.62
District Judge,427th Judicial District,Karyl Anderson Krug,FALSE,DEM,40596,33.38
District Judge,427th Judicial District,Total,,,121630,
District Judge,430th Judicial District,"Israel Ramon, Jr.",FALSE,DEM,42640,100
District Judge,430th Judicial District,Total,,,42640,
District Judge,434th Judicial District,Albert Hollan,FALSE,DEM,42769,100
District Judge,434th Judicial District,Total,,,42769,
District Judge,445th Judicial District,Robert H. Mendoza,FALSE,DEM,12733,30.51
District Judge,445th Judicial District,J. Rolando Olvera,FALSE,DEM,28995,69.49
District Judge,445th Judicial District,Total,,,41728,
District Judge,448th Judicial District,Regina B. Arditti,FALSE,DEM,31355,37.22
District Judge,448th Judicial District,James M. Callan,FALSE,DEM,11971,14.21
District Judge,448th Judicial District,Edward Hernandez,FALSE,DEM,20887,24.8
District Judge,448th Judicial District,Rick Olivo,FALSE,DEM,20023,23.77
District Judge,448th Judicial District,Total,,,84236,
District Judge,449th Judicial District,Jesse Contreras,FALSE,DEM,40792,58.17
District Judge,449th Judicial District,Maxine LongoriaNash,FALSE,DEM,29335,41.83
District Judge,449th Judicial District,Total,,,70127,
"Criminal District Judge, Dallas County",2,Don Adams,TRUE,DEM,107464,57.93
"Criminal District Judge, Dallas County",2,Larry W. Baraka,FALSE,DEM,78046,42.07
"Criminal District Judge, Dallas County",2,Total,,,185510,
"Criminal District Judge, Dallas County",3,Heath Harris,FALSE,DEM,38316,20.73
"Criminal District Judge, Dallas County",3,David Jordan,FALSE,DEM,57778,31.26
"Criminal District Judge, Dallas County",3,Gracie Lewis,FALSE,DEM,88750,48.01
"Criminal District Judge, Dallas County",3,Total,,,184844,
"Criminal District Judge, Dallas County",4,John Creuzot,TRUE,DEM,122942,67.6
"Criminal District Judge, Dallas County",4,Hiram McBeth III,FALSE,DEM,58929,32.4
"Criminal District Judge, Dallas County",4,Total,,,181871,
"Criminal District Judge, El Paso County",1,"Manuel ""Manny"" Barraza",FALSE,DEM,48302,59.94
"Criminal District Judge, El Paso County",1,Jose Castillo,FALSE,DEM,32278,40.06
"Criminal District Judge, El Paso County",1,Total,,,80580,
"Criminal District Judge, Tarrant County",2,R. Maureen Tolbert,FALSE,DEM,114807,100
"Criminal District Judge, Tarrant County",2,Total,,,114807,
District Judge,65th Judicial District,Alfredo Chavez,TRUE,DEM,33997,40.38
District Judge,65th Judicial District,Yahara Lisa Gutierrez,FALSE,DEM,27350,32.48
District Judge,65th Judicial District,"Felix Saldivar, Jr.",FALSE,DEM,22854,27.14
District Judge,65th Judicial District,Total,,,84201,
District Judge,312th Judicial District  Unexpired Term,Robert Hinojosa,FALSE,DEM,222620,100
District Judge,312th Judicial District  Unexpired Term,Total,,,222620,
District Judge,444th Judicial District,"Janice ""Jan"" Cassidy",FALSE,DEM,8388,19.61
District Judge,444th Judicial District,Javier Gonzalez,FALSE,DEM,5390,12.6
District Judge,444th Judicial District,J. J. Martinez,FALSE,DEM,7775,18.18
District Judge,444th Judicial District,Gilberto E. Rosas,FALSE,DEM,8899,20.81
District Judge,444th Judicial District,David A. Sanchez,FALSE,DEM,12312,28.79
District Judge,444th Judicial District,Total,,,42764,
District Attorney, 1st Judicial District,Skeet Des Champs,FALSE,DEM,2076,36.61
District Attorney, 1st Judicial District,J. Kevin Dutton,FALSE,DEM,3595,63.39
District Attorney, 1st Judicial District,Total,,,5671,
District Attorney, 2nd Judicial District,Elmer Beckworth,TRUE,DEM,3809,100
District Attorney, 2nd Judicial District,Total,,,3809,
District Attorney, 8th Judicial District,Martin Braddy,TRUE,DEM,4528,100
District Attorney, 8th Judicial District,Total,,,4528,
District Attorney, 21st Judicial District,Renee Ann Mueller,TRUE,DEM,3671,100
District Attorney, 21st Judicial District,Total,,,3671,
District Attorney, 23rd Judicial District,Steven Reis,TRUE,DEM,4925,100
District Attorney, 23rd Judicial District,Total,,,4925,
District Attorney, 24th Judicial District,Michael A. Sheppard,TRUE,DEM,3404,100
District Attorney, 24th Judicial District,Total,,,3404,
District Attorney, 32nd Judicial District,Frank Conard II,FALSE,DEM,1564,27.61
District Attorney, 32nd Judicial District,Ann Reed,FALSE,DEM,4100,72.39
District Attorney, 32nd Judicial District,Total,,,5664,
District Attorney, 34th Judicial District,Theresa Caballero,FALSE,DEM,36696,39.94
District Attorney, 34th Judicial District,Jaime Esparza,TRUE,DEM,55174,60.06
District Attorney, 34th Judicial District,Total,,,91870,
District Attorney, 36th Judicial District,Patrick L. Flanigan,TRUE,DEM,6491,100
District Attorney, 36th Judicial District,Total,,,6491,
District Attorney, 39th Judicial District,Mike Fouts,TRUE,DEM,1082,63.76
District Attorney, 39th Judicial District,Melissa Morgan,FALSE,DEM,615,36.24
District Attorney, 39th Judicial District,Total,,,1697,
District Attorney, 46th Judicial District,J. Staley Heatly,TRUE,DEM,2909,100
District Attorney, 46th Judicial District,Total,,,2909,
District Attorney, 49th Judicial District,"Isidro R. ""Chilo"" Alaniz",FALSE,DEM,21895,49.42
District Attorney, 49th Judicial District,"Rolando ""Rolie"" Garza",FALSE,DEM,6006,13.56
District Attorney, 49th Judicial District,Maria Elena Morales,FALSE,DEM,9478,21.39
District Attorney, 49th Judicial District,Fausto Sosa,FALSE,DEM,6922,15.62
District Attorney, 49th Judicial District,Total,,,44301,
District Attorney, 53rd Judicial District,Gary Cobb,FALSE,DEM,30476,21.7
District Attorney, 53rd Judicial District,Rosemary Lehmberg,FALSE,DEM,49818,35.47
District Attorney, 53rd Judicial District,Mindy Montford,FALSE,DEM,43671,31.09
District Attorney, 53rd Judicial District,Rick Reed,FALSE,DEM,16502,11.75
District Attorney, 53rd Judicial District,Total,,,140467,
District Attorney, 63rd Judicial District,Fred Hernandez,TRUE,DEM,4802,100
District Attorney, 63rd Judicial District,Total,,,4802,
District Attorney, 66th Judicial District,Dan V. Dent,TRUE,DEM,3134,100
District Attorney, 66th Judicial District,Total,,,3134,
District Attorney, 76th Judicial District,Charles C. Bailey,TRUE,DEM,5226,100
District Attorney, 76th Judicial District,Total,,,5226,
District Attorney, 79th Judicial District,Armando G. Barrera,FALSE,DEM,6741,51.34
District Attorney, 79th Judicial District,Joe Frank Garza,TRUE,DEM,6390,48.66
District Attorney, 79th Judicial District,Total,,,13131,
District Attorney, 81st Judicial District,Ren̩ M. Pe̱a,TRUE,DEM,13874,100
District Attorney, 81st Judicial District,Total,,,13874,
District Attorney, 83rd Judicial District,Frank Brown,TRUE,DEM,2917,49.74
District Attorney, 83rd Judicial District,"Jesse Gonzales, Jr.",FALSE,DEM,2948,50.26
District Attorney, 83rd Judicial District,Total,,,5865,
District Attorney, 85th Judicial District,Bill Turner,TRUE,DEM,9864,100
District Attorney, 85th Judicial District,Total,,,9864,
District Attorney, 88th Judicial District,Henry A. Coe III,FALSE,DEM,2882,31.64
District Attorney, 88th Judicial District,David A. Sheffield,FALSE,DEM,6227,68.36
District Attorney, 88th Judicial District,Total,,,9109,
District Attorney, 90th Judicial District,Stephen Bristow,TRUE,DEM,2100,100
District Attorney, 90th Judicial District,Total,,,2100,
District Attorney, 100th Judicial District,Luke Inman,FALSE,DEM,2175,100
District Attorney, 100th Judicial District,Total,,,2175,
District Attorney, 105th Judicial District,Carlos Valdez,TRUE,DEM,35743,100
District Attorney, 105th Judicial District,Total,,,35743,
District Attorney, 109th Judicial District,James D. Jepson,FALSE,DEM,633,100
District Attorney, 109th Judicial District,Total,,,633,
District Attorney, 110th Judicial District,Becky Bybee McPherson,TRUE,DEM,870,100
District Attorney, 110th Judicial District,Total,,,870,
Harris County,Attorney,"C. O. ""Brad"" Bradford",FALSE,DEM,227954,100
Harris County,Attorney,Total,,,227954,
District Attorney, 112th Judicial District,Laurie K. English,TRUE,DEM,3310,100
District Attorney, 112th Judicial District,Total,,,3310,
District Attorney, 143rd Judicial District,Kevin Dale Acker,FALSE,DEM,1682,37.08
District Attorney, 143rd Judicial District,Randy Reynolds,TRUE,DEM,2854,62.92
District Attorney, 143rd Judicial District,Total,,,4536,
District Attorney, 156th Judicial District,Martha W. Warner,TRUE,DEM,4395,100
District Attorney, 156th Judicial District,Total,,,4395,
District Attorney, 159th Judicial District,Clyde M. Herrington,TRUE,DEM,8719,100
District Attorney, 159th Judicial District,Total,,,8719,
District Attorney, 196th Judicial District,Carol Day Gustin,FALSE,DEM,5015,100
District Attorney, 196th Judicial District,Total,,,5015,
District Attorney, 198th Judicial District,Richard L. Ellison,FALSE,DEM,3867,100
District Attorney, 198th Judicial District,Total,,,3867,
District Attorney, 220th Judicial District,B.J. Shepherd,TRUE,DEM,4730,100
District Attorney, 220th Judicial District,Total,,,4730,
District Attorney, 229th Judicial District,Heriberto Silva,TRUE,DEM,9449,100
District Attorney, 229th Judicial District,Total,,,9449,
District Attorney, 253rd Judicial District,"Michael R. ""Mike"" Little",TRUE,DEM,8447,100
District Attorney, 253rd Judicial District,Total,,,8447,
District Attorney, 258th Judicial District,Janet Reynolds Cassels,FALSE,DEM,2409,49.91
District Attorney, 258th Judicial District,Joe Ned Dean,TRUE,DEM,2418,50.09
District Attorney, 258th Judicial District,Total,,,4827,
District Attorney, 271st Judicial District,Gerald L. Hartley,FALSE,DEM,3634,100
District Attorney, 271st Judicial District,Total,,,3634,
District Attorney, 278th Judicial District,Jim Prewitt,FALSE,DEM,1707,100
District Attorney, 278th Judicial District,Total,,,1707,
District Attorney, 293rd Judicial District,Roberto Serna,TRUE,DEM,10358,100
District Attorney, 293rd Judicial District,Total,,,10358,
District Attorney, 329th Judicial District,"John C. Maher, Jr.",FALSE,DEM,1769,40.89
District Attorney, 329th Judicial District,John Roades,FALSE,DEM,2557,59.11
District Attorney, 329th Judicial District,Total,,,4326,
District Attorney for Kleberg and Kenedy Counties,,Frank Alvarez,FALSE,DEM,4197,100
District Attorney for Kleberg and Kenedy Counties,,Total,,,4197,
President Senatorial,1,Joe Biden,FALSE,DEM,496,0.55
President Senatorial,1,Hillary Clinton,FALSE,DEM,50449,55.61
President Senatorial,1,Christopher J. Dodd,FALSE,DEM,288,0.32
President Senatorial,1,John Edwards,FALSE,DEM,3060,3.37
President Senatorial,1,Barack Obama,FALSE,DEM,35763,39.42
President Senatorial,1,Bill Richardson,FALSE,DEM,665,0.73
President Senatorial,1,Total,,,90721,
President Senatorial,2,Joe Biden,FALSE,DEM,94,0.1
President Senatorial,2,Hillary Clinton,FALSE,DEM,44103,49.14
President Senatorial,2,Christopher J. Dodd,FALSE,DEM,81,0.09
President Senatorial,2,John Edwards,FALSE,DEM,748,0.83
President Senatorial,2,Barack Obama,FALSE,DEM,44576,49.66
President Senatorial,2,Bill Richardson,FALSE,DEM,155,0.17
President Senatorial,2,Total,,,89757,
President Senatorial,3,Joe Biden,FALSE,DEM,402,0.42
President Senatorial,3,Hillary Clinton,FALSE,DEM,57065,59.77
President Senatorial,3,Christopher J. Dodd,FALSE,DEM,360,0.38
President Senatorial,3,John Edwards,FALSE,DEM,3314,3.47
President Senatorial,3,Barack Obama,FALSE,DEM,33587,35.18
President Senatorial,3,Bill Richardson,FALSE,DEM,750,0.79
President Senatorial,3,Total,,,95478,
President Senatorial,4,Joe Biden,FALSE,DEM,239,0.26
President Senatorial,4,Hillary Clinton,FALSE,DEM,48238,52.86
President Senatorial,4,Christopher J. Dodd,FALSE,DEM,184,0.2
President Senatorial,4,John Edwards,FALSE,DEM,1684,1.85
President Senatorial,4,Barack Obama,FALSE,DEM,40547,44.43
President Senatorial,4,Bill Richardson,FALSE,DEM,370,0.41
President Senatorial,4,Total,,,91262,
President Senatorial,5,Joe Biden,FALSE,DEM,284,0.28
President Senatorial,5,Hillary Clinton,FALSE,DEM,48426,47.06
President Senatorial,5,Christopher J. Dodd,FALSE,DEM,189,0.18
President Senatorial,5,John Edwards,FALSE,DEM,2010,1.95
President Senatorial,5,Barack Obama,FALSE,DEM,51528,50.08
President Senatorial,5,Bill Richardson,FALSE,DEM,456,0.44
President Senatorial,5,Total,,,102893,
President Senatorial,6,Joe Biden,FALSE,DEM,38,0.07
President Senatorial,6,Hillary Clinton,FALSE,DEM,35860,63.89
President Senatorial,6,Christopher J. Dodd,FALSE,DEM,78,0.14
President Senatorial,6,John Edwards,FALSE,DEM,259,0.46
President Senatorial,6,Barack Obama,FALSE,DEM,19758,35.2
President Senatorial,6,Bill Richardson,FALSE,DEM,131,0.23
President Senatorial,6,Total,,,56124,
President Senatorial,7,Joe Biden,FALSE,DEM,42,0.05
President Senatorial,7,Hillary Clinton,FALSE,DEM,37235,46.17
President Senatorial,7,Christopher J. Dodd,FALSE,DEM,29,0.04
President Senatorial,7,John Edwards,FALSE,DEM,183,0.23
President Senatorial,7,Barack Obama,FALSE,DEM,43093,53.43
President Senatorial,7,Bill Richardson,FALSE,DEM,69,0.09
President Senatorial,7,Total,,,80651,
President Senatorial,8,Joe Biden,FALSE,DEM,55,0.06
President Senatorial,8,Hillary Clinton,FALSE,DEM,42274,44.27
President Senatorial,8,Christopher J. Dodd,FALSE,DEM,39,0.04
President Senatorial,8,John Edwards,FALSE,DEM,223,0.23
President Senatorial,8,Barack Obama,FALSE,DEM,52801,55.29
President Senatorial,8,Bill Richardson,FALSE,DEM,102,0.11
President Senatorial,8,Total,,,95494,
President Senatorial,9,Joe Biden,FALSE,DEM,50,0.07
President Senatorial,9,Hillary Clinton,FALSE,DEM,31846,42.68
President Senatorial,9,Christopher J. Dodd,FALSE,DEM,21,0.03
President Senatorial,9,John Edwards,FALSE,DEM,225,0.3
President Senatorial,9,Barack Obama,FALSE,DEM,42403,56.83
President Senatorial,9,Bill Richardson,FALSE,DEM,73,0.1
President Senatorial,9,Total,,,74618,
President Senatorial,10,Joe Biden,FALSE,DEM,67,0.06
President Senatorial,10,Hillary Clinton,FALSE,DEM,44608,41.93
President Senatorial,10,Christopher J. Dodd,FALSE,DEM,40,0.04
President Senatorial,10,John Edwards,FALSE,DEM,347,0.33
President Senatorial,10,Barack Obama,FALSE,DEM,61195,57.53
President Senatorial,10,Bill Richardson,FALSE,DEM,120,0.11
President Senatorial,10,Total,,,106377,
President Senatorial,11,Joe Biden,FALSE,DEM,117,0.14
President Senatorial,11,Hillary Clinton,FALSE,DEM,44484,52.46
President Senatorial,11,Christopher J. Dodd,FALSE,DEM,56,0.07
President Senatorial,11,John Edwards,FALSE,DEM,552,0.65
President Senatorial,11,Barack Obama,FALSE,DEM,39454,46.53
President Senatorial,11,Bill Richardson,FALSE,DEM,133,0.16
President Senatorial,11,Total,,,84796,
President Senatorial,12,Joe Biden,FALSE,DEM,69,0.08
President Senatorial,12,Hillary Clinton,FALSE,DEM,45374,52.2
President Senatorial,12,Christopher J. Dodd,FALSE,DEM,30,0.03
President Senatorial,12,John Edwards,FALSE,DEM,332,0.38
President Senatorial,12,Barack Obama,FALSE,DEM,41022,47.19
President Senatorial,12,Bill Richardson,FALSE,DEM,94,0.11
President Senatorial,12,Total,,,86921,
President Senatorial,13,Joe Biden,FALSE,DEM,58,0.05
President Senatorial,13,Hillary Clinton,FALSE,DEM,32017,26.31
President Senatorial,13,Christopher J. Dodd,FALSE,DEM,68,0.06
President Senatorial,13,John Edwards,FALSE,DEM,281,0.23
President Senatorial,13,Barack Obama,FALSE,DEM,89191,73.28
President Senatorial,13,Bill Richardson,FALSE,DEM,99,0.08
President Senatorial,13,Total,,,121714,
President Senatorial,14,Joe Biden,FALSE,DEM,118,0.08
President Senatorial,14,Hillary Clinton,FALSE,DEM,54902,36.22
President Senatorial,14,Christopher J. Dodd,FALSE,DEM,62,0.04
President Senatorial,14,John Edwards,FALSE,DEM,602,0.4
President Senatorial,14,Barack Obama,FALSE,DEM,95684,63.12
President Senatorial,14,Bill Richardson,FALSE,DEM,214,0.14
President Senatorial,14,Total,,,151582,
President Senatorial,15,Joe Biden,FALSE,DEM,36,0.04
President Senatorial,15,Hillary Clinton,FALSE,DEM,30204,37.43
President Senatorial,15,Christopher J. Dodd,FALSE,DEM,56,0.07
President Senatorial,15,John Edwards,FALSE,DEM,250,0.31
President Senatorial,15,Barack Obama,FALSE,DEM,50053,62.03
President Senatorial,15,Bill Richardson,FALSE,DEM,93,0.12
President Senatorial,15,Total,,,80692,
President Senatorial,16,Joe Biden,FALSE,DEM,77,0.1
President Senatorial,16,Hillary Clinton,FALSE,DEM,37884,46.8
President Senatorial,16,Christopher J. Dodd,FALSE,DEM,40,0.05
President Senatorial,16,John Edwards,FALSE,DEM,242,0.3
President Senatorial,16,Barack Obama,FALSE,DEM,42625,52.65
President Senatorial,16,Bill Richardson,FALSE,DEM,87,0.11
President Senatorial,16,Total,,,80955,
President Senatorial,17,Joe Biden,FALSE,DEM,78,0.08
President Senatorial,17,Hillary Clinton,FALSE,DEM,42410,45.33
President Senatorial,17,Christopher J. Dodd,FALSE,DEM,49,0.05
President Senatorial,17,John Edwards,FALSE,DEM,446,0.48
President Senatorial,17,Barack Obama,FALSE,DEM,50435,53.91
President Senatorial,17,Bill Richardson,FALSE,DEM,141,0.15
President Senatorial,17,Total,,,93559,
President Senatorial,18,Joe Biden,FALSE,DEM,285,0.28
President Senatorial,18,Hillary Clinton,FALSE,DEM,52974,51.15
President Senatorial,18,Christopher J. Dodd,FALSE,DEM,219,0.21
President Senatorial,18,John Edwards,FALSE,DEM,2020,1.95
President Senatorial,18,Barack Obama,FALSE,DEM,47490,45.85
President Senatorial,18,Bill Richardson,FALSE,DEM,588,0.57
President Senatorial,18,Total,,,103576,
President Senatorial,19,Joe Biden,FALSE,DEM,342,0.37
President Senatorial,19,Hillary Clinton,FALSE,DEM,57075,60.96
President Senatorial,19,Christopher J. Dodd,FALSE,DEM,276,0.29
President Senatorial,19,John Edwards,FALSE,DEM,1394,1.49
President Senatorial,19,Barack Obama,FALSE,DEM,33651,35.94
President Senatorial,19,Bill Richardson,FALSE,DEM,882,0.94
President Senatorial,19,Total,,,93620,
President Senatorial,20,Joe Biden,FALSE,DEM,203,0.2
President Senatorial,20,Hillary Clinton,FALSE,DEM,68380,68.51
President Senatorial,20,Christopher J. Dodd,FALSE,DEM,106,0.11
President Senatorial,20,John Edwards,FALSE,DEM,876,0.88
President Senatorial,20,Barack Obama,FALSE,DEM,29750,29.81
President Senatorial,20,Bill Richardson,FALSE,DEM,495,0.5
President Senatorial,20,Total,,,99810,
President Senatorial,21,Joe Biden,FALSE,DEM,412,0.34
President Senatorial,21,Hillary Clinton,FALSE,DEM,82009,67.92
President Senatorial,21,Christopher J. Dodd,FALSE,DEM,272,0.23
President Senatorial,21,John Edwards,FALSE,DEM,1639,1.36
President Senatorial,21,Barack Obama,FALSE,DEM,35628,29.51
President Senatorial,21,Bill Richardson,FALSE,DEM,790,0.65
President Senatorial,21,Total,,,120750,
President Senatorial,22,Joe Biden,FALSE,DEM,139,0.2
President Senatorial,22,Hillary Clinton,FALSE,DEM,39813,55.86
President Senatorial,22,Christopher J. Dodd,FALSE,DEM,107,0.15
President Senatorial,22,John Edwards,FALSE,DEM,1034,1.45
President Senatorial,22,Barack Obama,FALSE,DEM,30001,42.09
President Senatorial,22,Bill Richardson,FALSE,DEM,184,0.26
President Senatorial,22,Total,,,71278,
President Senatorial,23,Joe Biden,FALSE,DEM,103,0.09
President Senatorial,23,Hillary Clinton,FALSE,DEM,31606,26.87
President Senatorial,23,Christopher J. Dodd,FALSE,DEM,92,0.08
President Senatorial,23,John Edwards,FALSE,DEM,311,0.26
President Senatorial,23,Barack Obama,FALSE,DEM,85365,72.58
President Senatorial,23,Bill Richardson,FALSE,DEM,135,0.11
President Senatorial,23,Total,,,117612,
President Senatorial,24,Joe Biden,FALSE,DEM,111,0.17
President Senatorial,24,Hillary Clinton,FALSE,DEM,34471,51.76
President Senatorial,24,Christopher J. Dodd,FALSE,DEM,79,0.12
