county,precinct,office,district,candidate,party,votes,early_voting,early_voting_paper,election_day_machine,provisional
Williamson,0456,State Representative,52,Over Votes,DEM,0,0,0,0,0
Williamson,0463,State Representative,52,Over Votes,DEM,0,0,0,0,0
Williamson,0480,State Representative,52,Over Votes,DEM,0,0,0,0,0
Williamson,0484,State Representative,52,Over Votes,DEM,0,0,0,0,0
Williamson,0488,State Representative,52,Over Votes,DEM,0,0,0,0,0
Williamson,0489,State Representative,52,Over Votes,DEM,0,0,0,0,0
Williamson,0490,State Representative,52,Over Votes,DEM,0,0,0,0,0
Williamson,0491,State Representative,52,Over Votes,DEM,0,0,0,0,0
Williamson,Total,State Representative,52,Over Votes,DEM,0,0,0,0,0
Williamson,0119,State Representative,52,Under Votes,DEM,72,30,6,36,0
Williamson,0122,State Representative,52,Under Votes,DEM,57,26,6,23,2
Williamson,0135,State Representative,52,Under Votes,DEM,61,27,6,28,0
Williamson,0138,State Representative,52,Under Votes,DEM,53,26,2,25,0
Williamson,0145,State Representative,52,Under Votes,DEM,34,15,3,16,0
Williamson,0149,State Representative,52,Under Votes,DEM,28,10,2,16,0
Williamson,0150,State Representative,52,Under Votes,DEM,45,21,4,20,0
Williamson,0172,State Representative,52,Under Votes,DEM,36,20,4,12,0
Williamson,0182,State Representative,52,Under Votes,DEM,58,25,5,28,0
Williamson,0332,State Representative,52,Under Votes,DEM,49,22,3,24,0
Williamson,0333,State Representative,52,Under Votes,DEM,39,18,2,19,0
Williamson,0337,State Representative,52,Under Votes,DEM,70,27,4,39,0
Williamson,0339,State Representative,52,Under Votes,DEM,45,18,7,20,0
Williamson,0368,State Representative,52,Under Votes,DEM,47,25,3,19,0
Williamson,0369,State Representative,52,Under Votes,DEM,58,28,3,27,0
Williamson,0402,State Representative,52,Under Votes,DEM,59,25,4,30,0
Williamson,0403,State Representative,52,Under Votes,DEM,17,8,2,7,0
Williamson,0413,State Representative,52,Under Votes,DEM,8,5,0,3,0
Williamson,0420,State Representative,52,Under Votes,DEM,53,27,5,21,0
Williamson,0423,State Representative,52,Under Votes,DEM,53,22,7,24,0
Williamson,0424,State Representative,52,Under Votes,DEM,37,23,5,9,0
Williamson,0426,State Representative,52,Under Votes,DEM,18,8,3,7,0
Williamson,0427,State Representative,52,Under Votes,DEM,29,12,3,14,0
Williamson,0428,State Representative,52,Under Votes,DEM,34,17,1,16,0
Williamson,0429,State Representative,52,Under Votes,DEM,24,15,0,9,0
Williamson,0455,State Representative,52,Under Votes,DEM,32,14,2,16,0
Williamson,0456,State Representative,52,Under Votes,DEM,15,6,3,6,0
Williamson,0463,State Representative,52,Under Votes,DEM,87,49,7,31,0
Williamson,0480,State Representative,52,Under Votes,DEM,97,69,4,24,0
Williamson,0484,State Representative,52,Under Votes,DEM,59,24,2,31,2
Williamson,0488,State Representative,52,Under Votes,DEM,53,31,2,20,0
Williamson,0489,State Representative,52,Under Votes,DEM,80,49,5,26,0
Williamson,0490,State Representative,52,Under Votes,DEM,22,10,2,10,0
Williamson,0491,State Representative,52,Under Votes,DEM,64,26,10,28,0
Williamson,Total,State Representative,52,Under Votes,DEM,1593,778,127,684,4
Williamson,0140,State Representative,136,John H Bucy III,DEM,162,76,7,79,0
Williamson,0146,State Representative,136,John H Bucy III,DEM,553,236,14,303,0
Williamson,0147,State Representative,136,John H Bucy III,DEM,320,151,28,141,0
Williamson,0151,State Representative,136,John H Bucy III,DEM,232,101,13,118,0
Williamson,0152,State Representative,136,John H Bucy III,DEM,211,90,13,108,0
Williamson,0160,State Representative,136,John H Bucy III,DEM,364,189,23,151,1
Williamson,0162,State Representative,136,John H Bucy III,DEM,275,107,8,160,0
Williamson,0185,State Representative,136,John H Bucy III,DEM,184,62,10,112,0
Williamson,0186,State Representative,136,John H Bucy III,DEM,174,86,9,77,2
Williamson,0189,State Representative,136,John H Bucy III,DEM,239,122,16,101,0
Williamson,0190,State Representative,136,John H Bucy III,DEM,407,211,21,175,0
Williamson,0197,State Representative,136,John H Bucy III,DEM,186,89,6,90,1
Williamson,0198,State Representative,136,John H Bucy III,DEM,338,180,14,144,0
Williamson,0201,State Representative,136,John H Bucy III,DEM,379,218,10,151,0
Williamson,0202,State Representative,136,John H Bucy III,DEM,102,54,16,32,0
Williamson,0204,State Representative,136,John H Bucy III,DEM,353,213,7,133,0
Williamson,0216,State Representative,136,John H Bucy III,DEM,231,134,14,83,0
Williamson,0218,State Representative,136,John H Bucy III,DEM,348,180,16,152,0
Williamson,0253,State Representative,136,John H Bucy III,DEM,238,108,19,111,0
Williamson,0254,State Representative,136,John H Bucy III,DEM,181,101,14,66,0
Williamson,0259,State Representative,136,John H Bucy III,DEM,204,91,18,94,1
Williamson,0263,State Representative,136,John H Bucy III,DEM,218,110,16,91,1
Williamson,0264,State Representative,136,John H Bucy III,DEM,256,114,8,134,0
Williamson,0266,State Representative,136,John H Bucy III,DEM,263,126,25,112,0
Williamson,0273,State Representative,136,John H Bucy III,DEM,293,157,18,118,0
Williamson,0274,State Representative,136,John H Bucy III,DEM,360,159,17,184,0
Williamson,0275,State Representative,136,John H Bucy III,DEM,274,129,18,127,0
Williamson,0277,State Representative,136,John H Bucy III,DEM,420,258,19,143,0
Williamson,0278,State Representative,136,John H Bucy III,DEM,470,269,15,184,2
Williamson,0283,State Representative,136,John H Bucy III,DEM,299,166,20,112,1
Williamson,0287,State Representative,136,John H Bucy III,DEM,328,164,35,129,0
Williamson,0330,State Representative,136,John H Bucy III,DEM,325,153,20,152,0
Williamson,0331,State Representative,136,John H Bucy III,DEM,209,80,7,122,0
Williamson,Total,State Representative,136,John H Bucy III,DEM,9396,4684,514,4189,9
Williamson,0140,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0146,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0147,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0151,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0152,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0160,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0162,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0185,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0186,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0189,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0190,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0197,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0198,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0201,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0202,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0204,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0216,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0218,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0253,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0254,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0259,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0263,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0264,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0266,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0273,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0274,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0275,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0277,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0278,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0283,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0287,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0330,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0331,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,Total,State Representative,136,Over Votes,DEM,0,0,0,0,0
Williamson,0140,State Representative,136,Under Votes,DEM,45,25,1,19,0
Williamson,0146,State Representative,136,Under Votes,DEM,114,35,5,74,0
Williamson,0147,State Representative,136,Under Votes,DEM,53,15,2,35,1
Williamson,0151,State Representative,136,Under Votes,DEM,62,21,2,39,0
Williamson,0152,State Representative,136,Under Votes,DEM,42,14,2,26,0
Williamson,0160,State Representative,136,Under Votes,DEM,62,32,0,29,1
Williamson,0162,State Representative,136,Under Votes,DEM,66,22,1,42,1
Williamson,0185,State Representative,136,Under Votes,DEM,57,15,0,42,0
Williamson,0186,State Representative,136,Under Votes,DEM,68,35,0,33,0
Williamson,0189,State Representative,136,Under Votes,DEM,72,36,2,34,0
Williamson,0190,State Representative,136,Under Votes,DEM,79,38,6,35,0
Williamson,0197,State Representative,136,Under Votes,DEM,57,24,1,32,0
Williamson,0198,State Representative,136,Under Votes,DEM,84,34,4,45,1
Williamson,0201,State Representative,136,Under Votes,DEM,93,48,3,42,0
Williamson,0202,State Representative,136,Under Votes,DEM,10,4,1,5,0
Williamson,0204,State Representative,136,Under Votes,DEM,81,46,2,33,0
Williamson,0216,State Representative,136,Under Votes,DEM,38,19,5,14,0
Williamson,0218,State Representative,136,Under Votes,DEM,84,44,7,33,0
Williamson,0253,State Representative,136,Under Votes,DEM,48,24,1,23,0
Williamson,0254,State Representative,136,Under Votes,DEM,62,33,5,24,0
Williamson,0259,State Representative,136,Under Votes,DEM,36,9,0,27,0
Williamson,0263,State Representative,136,Under Votes,DEM,40,21,1,18,0
Williamson,0264,State Representative,136,Under Votes,DEM,53,19,6,28,0
Williamson,0266,State Representative,136,Under Votes,DEM,66,31,4,30,1
Williamson,0273,State Representative,136,Under Votes,DEM,67,31,0,34,2
Williamson,0274,State Representative,136,Under Votes,DEM,95,45,1,49,0
Williamson,0275,State Representative,136,Under Votes,DEM,79,32,5,42,0
Williamson,0277,State Representative,136,Under Votes,DEM,109,57,5,47,0
Williamson,0278,State Representative,136,Under Votes,DEM,104,53,1,48,2
Williamson,0283,State Representative,136,Under Votes,DEM,74,42,6,26,0
Williamson,0287,State Representative,136,Under Votes,DEM,79,33,3,43,0
Williamson,0330,State Representative,136,Under Votes,DEM,81,37,9,35,0
Williamson,0331,State Representative,136,Under Votes,DEM,48,22,2,24,0
Williamson,Total,State Representative,136,Under Votes,DEM,2208,996,93,1110,9
Williamson,0119,U.S. Senate,,"Bruce Jacobson, Jr",REP,30,15,2,13,0
Williamson,0122,U.S. Senate,,"Bruce Jacobson, Jr",REP,32,15,3,14,0
Williamson,0135,U.S. Senate,,"Bruce Jacobson, Jr",REP,14,4,2,8,0
Williamson,0138,U.S. Senate,,"Bruce Jacobson, Jr",REP,35,21,1,13,0
Williamson,0140,U.S. Senate,,"Bruce Jacobson, Jr",REP,12,8,1,3,0
Williamson,0145,U.S. Senate,,"Bruce Jacobson, Jr",REP,11,3,0,7,1
Williamson,0146,U.S. Senate,,"Bruce Jacobson, Jr",REP,25,9,0,16,0
Williamson,0147,U.S. Senate,,"Bruce Jacobson, Jr",REP,18,5,2,11,0
Williamson,0149,U.S. Senate,,"Bruce Jacobson, Jr",REP,11,3,3,5,0
Williamson,0150,U.S. Senate,,"Bruce Jacobson, Jr",REP,15,6,2,7,0
Williamson,0151,U.S. Senate,,"Bruce Jacobson, Jr",REP,11,6,0,5,0
Williamson,0152,U.S. Senate,,"Bruce Jacobson, Jr",REP,9,4,0,5,0
Williamson,0160,U.S. Senate,,"Bruce Jacobson, Jr",REP,21,9,3,9,0
Williamson,0162,U.S. Senate,,"Bruce Jacobson, Jr",REP,12,5,0,7,0
Williamson,0172,U.S. Senate,,"Bruce Jacobson, Jr",REP,25,17,0,8,0
Williamson,0182,U.S. Senate,,"Bruce Jacobson, Jr",REP,42,23,3,16,0
Williamson,0185,U.S. Senate,,"Bruce Jacobson, Jr",REP,5,0,2,3,0
Williamson,0186,U.S. Senate,,"Bruce Jacobson, Jr",REP,10,6,1,3,0
Williamson,0189,U.S. Senate,,"Bruce Jacobson, Jr",REP,10,1,1,8,0
Williamson,0190,U.S. Senate,,"Bruce Jacobson, Jr",REP,59,31,8,20,0
Williamson,0197,U.S. Senate,,"Bruce Jacobson, Jr",REP,13,2,2,9,0
Williamson,0198,U.S. Senate,,"Bruce Jacobson, Jr",REP,31,13,1,17,0
Williamson,0201,U.S. Senate,,"Bruce Jacobson, Jr",REP,51,26,1,23,1
Williamson,0202,U.S. Senate,,"Bruce Jacobson, Jr",REP,14,8,0,6,0
Williamson,0204,U.S. Senate,,"Bruce Jacobson, Jr",REP,27,8,1,18,0
Williamson,0206,U.S. Senate,,"Bruce Jacobson, Jr",REP,41,18,3,20,0
Williamson,0207,U.S. Senate,,"Bruce Jacobson, Jr",REP,46,16,7,23,0
Williamson,0216,U.S. Senate,,"Bruce Jacobson, Jr",REP,18,8,1,9,0
Williamson,0218,U.S. Senate,,"Bruce Jacobson, Jr",REP,22,14,0,8,0
Williamson,0253,U.S. Senate,,"Bruce Jacobson, Jr",REP,29,12,2,15,0
Williamson,0254,U.S. Senate,,"Bruce Jacobson, Jr",REP,25,9,3,13,0
Williamson,0259,U.S. Senate,,"Bruce Jacobson, Jr",REP,23,10,5,8,0
Williamson,0263,U.S. Senate,,"Bruce Jacobson, Jr",REP,32,11,3,18,0
Williamson,0264,U.S. Senate,,"Bruce Jacobson, Jr",REP,26,11,2,13,0
Williamson,0266,U.S. Senate,,"Bruce Jacobson, Jr",REP,32,12,9,11,0
Williamson,0267,U.S. Senate,,"Bruce Jacobson, Jr",REP,19,9,0,10,0
Williamson,0273,U.S. Senate,,"Bruce Jacobson, Jr",REP,23,13,1,9,0
Williamson,0274,U.S. Senate,,"Bruce Jacobson, Jr",REP,15,5,3,7,0
Williamson,0275,U.S. Senate,,"Bruce Jacobson, Jr",REP,20,12,2,6,0
Williamson,0277,U.S. Senate,,"Bruce Jacobson, Jr",REP,48,28,4,16,0
Williamson,0278,U.S. Senate,,"Bruce Jacobson, Jr",REP,48,28,3,17,0
Williamson,0283,U.S. Senate,,"Bruce Jacobson, Jr",REP,31,15,3,13,0
Williamson,0287,U.S. Senate,,"Bruce Jacobson, Jr",REP,24,11,2,11,0
Williamson,0305,U.S. Senate,,"Bruce Jacobson, Jr",REP,37,16,7,14,0
Williamson,0309,U.S. Senate,,"Bruce Jacobson, Jr",REP,13,5,0,8,0
Williamson,0310,U.S. Senate,,"Bruce Jacobson, Jr",REP,22,5,6,11,0
Williamson,0311,U.S. Senate,,"Bruce Jacobson, Jr",REP,27,5,2,20,0
Williamson,0312,U.S. Senate,,"Bruce Jacobson, Jr",REP,40,15,4,21,0
Williamson,0314,U.S. Senate,,"Bruce Jacobson, Jr",REP,28,15,4,9,0
Williamson,0330,U.S. Senate,,"Bruce Jacobson, Jr",REP,22,7,2,13,0
Williamson,0331,U.S. Senate,,"Bruce Jacobson, Jr",REP,36,15,2,19,0
Williamson,0332,U.S. Senate,,"Bruce Jacobson, Jr",REP,29,16,5,8,0
Williamson,0333,U.S. Senate,,"Bruce Jacobson, Jr",REP,24,12,4,8,0
Williamson,0337,U.S. Senate,,"Bruce Jacobson, Jr",REP,32,16,3,13,0
Williamson,0339,U.S. Senate,,"Bruce Jacobson, Jr",REP,7,3,1,3,0
Williamson,0341,U.S. Senate,,"Bruce Jacobson, Jr",REP,28,18,5,5,0
Williamson,0342,U.S. Senate,,"Bruce Jacobson, Jr",REP,4,2,0,2,0
Williamson,0343,U.S. Senate,,"Bruce Jacobson, Jr",REP,55,19,12,24,0
Williamson,0344,U.S. Senate,,"Bruce Jacobson, Jr",REP,44,22,1,21,0
Williamson,0345,U.S. Senate,,"Bruce Jacobson, Jr",REP,20,12,2,6,0
Williamson,0368,U.S. Senate,,"Bruce Jacobson, Jr",REP,18,9,3,6,0
Williamson,0369,U.S. Senate,,"Bruce Jacobson, Jr",REP,28,17,2,9,0
Williamson,0370,U.S. Senate,,"Bruce Jacobson, Jr",REP,37,20,2,15,0
Williamson,0371,U.S. Senate,,"Bruce Jacobson, Jr",REP,31,14,4,13,0
Williamson,0379,U.S. Senate,,"Bruce Jacobson, Jr",REP,97,56,1,40,0
Williamson,0381,U.S. Senate,,"Bruce Jacobson, Jr",REP,83,43,22,17,1
Williamson,0392,U.S. Senate,,"Bruce Jacobson, Jr",REP,85,40,19,26,0
Williamson,0393,U.S. Senate,,"Bruce Jacobson, Jr",REP,60,47,7,6,0
Williamson,0394,U.S. Senate,,"Bruce Jacobson, Jr",REP,70,44,17,9,0
Williamson,0395,U.S. Senate,,"Bruce Jacobson, Jr",REP,36,15,3,18,0
Williamson,0396,U.S. Senate,,"Bruce Jacobson, Jr",REP,63,40,8,15,0
Williamson,0402,U.S. Senate,,"Bruce Jacobson, Jr",REP,31,10,2,19,0
Williamson,0403,U.S. Senate,,"Bruce Jacobson, Jr",REP,13,9,1,3,0
Williamson,0413,U.S. Senate,,"Bruce Jacobson, Jr",REP,3,1,2,0,0
Williamson,0415,U.S. Senate,,"Bruce Jacobson, Jr",REP,25,10,3,12,0
Williamson,0420,U.S. Senate,,"Bruce Jacobson, Jr",REP,40,22,4,14,0
Williamson,0423,U.S. Senate,,"Bruce Jacobson, Jr",REP,26,13,2,11,0
Williamson,0424,U.S. Senate,,"Bruce Jacobson, Jr",REP,53,34,1,18,0
Williamson,0425,U.S. Senate,,"Bruce Jacobson, Jr",REP,5,2,0,3,0
Williamson,0426,U.S. Senate,,"Bruce Jacobson, Jr",REP,9,4,2,3,0
Williamson,0427,U.S. Senate,,"Bruce Jacobson, Jr",REP,33,21,0,12,0
Williamson,0428,U.S. Senate,,"Bruce Jacobson, Jr",REP,41,24,0,17,0
Williamson,0429,U.S. Senate,,"Bruce Jacobson, Jr",REP,7,2,0,5,0
Williamson,0434,U.S. Senate,,"Bruce Jacobson, Jr",REP,42,16,5,21,0
Williamson,0436,U.S. Senate,,"Bruce Jacobson, Jr",REP,6,2,0,4,0
Williamson,0455,U.S. Senate,,"Bruce Jacobson, Jr",REP,14,14,0,0,0
Williamson,0456,U.S. Senate,,"Bruce Jacobson, Jr",REP,21,9,3,9,0
Williamson,0463,U.S. Senate,,"Bruce Jacobson, Jr",REP,19,9,1,9,0
Williamson,0480,U.S. Senate,,"Bruce Jacobson, Jr",REP,30,22,0,8,0
Williamson,0484,U.S. Senate,,"Bruce Jacobson, Jr",REP,26,13,3,10,0
Williamson,0488,U.S. Senate,,"Bruce Jacobson, Jr",REP,18,9,1,8,0
Williamson,0489,U.S. Senate,,"Bruce Jacobson, Jr",REP,35,18,0,17,0
Williamson,0490,U.S. Senate,,"Bruce Jacobson, Jr",REP,10,5,1,4,0
Williamson,0491,U.S. Senate,,"Bruce Jacobson, Jr",REP,19,5,3,11,0
Williamson,Total,U.S. Senate,,"Bruce Jacobson, Jr",REP,2667,1312,274,1078,3
Williamson,0119,U.S. Senate,,Stefano de Stefano,REP,16,9,1,6,0
Williamson,0122,U.S. Senate,,Stefano de Stefano,REP,12,6,0,6,0
Williamson,0135,U.S. Senate,,Stefano de Stefano,REP,2,1,0,1,0
Williamson,0138,U.S. Senate,,Stefano de Stefano,REP,22,17,0,5,0
Williamson,0140,U.S. Senate,,Stefano de Stefano,REP,19,6,2,11,0
Williamson,0145,U.S. Senate,,Stefano de Stefano,REP,3,1,0,2,0
Williamson,0146,U.S. Senate,,Stefano de Stefano,REP,27,10,1,16,0
Williamson,0147,U.S. Senate,,Stefano de Stefano,REP,5,0,1,4,0
Williamson,0149,U.S. Senate,,Stefano de Stefano,REP,3,2,0,1,0
Williamson,0150,U.S. Senate,,Stefano de Stefano,REP,11,3,1,7,0
Williamson,0151,U.S. Senate,,Stefano de Stefano,REP,9,1,0,8,0
Williamson,0152,U.S. Senate,,Stefano de Stefano,REP,7,3,0,4,0
Williamson,0160,U.S. Senate,,Stefano de Stefano,REP,13,8,1,4,0
Williamson,0162,U.S. Senate,,Stefano de Stefano,REP,11,5,0,6,0
Williamson,0172,U.S. Senate,,Stefano de Stefano,REP,11,6,0,5,0
Williamson,0182,U.S. Senate,,Stefano de Stefano,REP,26,15,0,11,0
Williamson,0185,U.S. Senate,,Stefano de Stefano,REP,8,0,0,8,0
Williamson,0186,U.S. Senate,,Stefano de Stefano,REP,8,3,0,5,0
Williamson,0189,U.S. Senate,,Stefano de Stefano,REP,12,10,0,2,0
Williamson,0190,U.S. Senate,,Stefano de Stefano,REP,23,13,2,8,0
Williamson,0197,U.S. Senate,,Stefano de Stefano,REP,8,1,0,7,0
Williamson,0198,U.S. Senate,,Stefano de Stefano,REP,23,12,1,10,0
Williamson,0201,U.S. Senate,,Stefano de Stefano,REP,21,8,0,13,0
Williamson,0202,U.S. Senate,,Stefano de Stefano,REP,5,4,1,0,0
Williamson,0204,U.S. Senate,,Stefano de Stefano,REP,22,10,0,12,0
Williamson,0206,U.S. Senate,,Stefano de Stefano,REP,5,1,0,4,0
Williamson,0207,U.S. Senate,,Stefano de Stefano,REP,32,13,2,17,0
Williamson,0216,U.S. Senate,,Stefano de Stefano,REP,14,7,1,6,0
Williamson,0218,U.S. Senate,,Stefano de Stefano,REP,12,9,1,2,0
Williamson,0253,U.S. Senate,,Stefano de Stefano,REP,9,6,0,3,0
Williamson,0254,U.S. Senate,,Stefano de Stefano,REP,18,10,0,8,0
Williamson,0259,U.S. Senate,,Stefano de Stefano,REP,8,1,1,5,1
Williamson,0263,U.S. Senate,,Stefano de Stefano,REP,7,4,0,3,0
Williamson,0264,U.S. Senate,,Stefano de Stefano,REP,7,1,0,6,0
Williamson,0266,U.S. Senate,,Stefano de Stefano,REP,16,9,0,7,0
Williamson,0267,U.S. Senate,,Stefano de Stefano,REP,5,1,1,3,0
Williamson,0273,U.S. Senate,,Stefano de Stefano,REP,7,3,0,4,0
Williamson,0274,U.S. Senate,,Stefano de Stefano,REP,13,5,0,8,0
Williamson,0275,U.S. Senate,,Stefano de Stefano,REP,14,4,0,10,0
Williamson,0277,U.S. Senate,,Stefano de Stefano,REP,22,12,0,10,0
Williamson,0278,U.S. Senate,,Stefano de Stefano,REP,24,19,1,4,0
Williamson,0283,U.S. Senate,,Stefano de Stefano,REP,14,6,0,8,0
Williamson,0287,U.S. Senate,,Stefano de Stefano,REP,17,6,1,10,0
Williamson,0305,U.S. Senate,,Stefano de Stefano,REP,15,8,3,4,0
Williamson,0309,U.S. Senate,,Stefano de Stefano,REP,2,2,0,0,0
Williamson,0310,U.S. Senate,,Stefano de Stefano,REP,3,1,0,2,0
Williamson,0311,U.S. Senate,,Stefano de Stefano,REP,10,3,0,7,0
Williamson,0312,U.S. Senate,,Stefano de Stefano,REP,10,3,1,6,0
Williamson,0314,U.S. Senate,,Stefano de Stefano,REP,14,4,1,9,0
Williamson,0330,U.S. Senate,,Stefano de Stefano,REP,21,9,1,11,0
Williamson,0331,U.S. Senate,,Stefano de Stefano,REP,16,10,1,5,0
Williamson,0332,U.S. Senate,,Stefano de Stefano,REP,8,4,0,3,1
Williamson,0333,U.S. Senate,,Stefano de Stefano,REP,14,9,0,5,0
Williamson,0337,U.S. Senate,,Stefano de Stefano,REP,13,6,0,7,0
Williamson,0339,U.S. Senate,,Stefano de Stefano,REP,6,0,0,6,0
Williamson,0341,U.S. Senate,,Stefano de Stefano,REP,8,5,0,3,0
Williamson,0342,U.S. Senate,,Stefano de Stefano,REP,0,0,0,0,0
Williamson,0343,U.S. Senate,,Stefano de Stefano,REP,23,10,1,12,0
Williamson,0344,U.S. Senate,,Stefano de Stefano,REP,19,15,0,4,0
Williamson,0345,U.S. Senate,,Stefano de Stefano,REP,13,9,0,4,0
Williamson,0368,U.S. Senate,,Stefano de Stefano,REP,16,9,0,7,0
Williamson,0369,U.S. Senate,,Stefano de Stefano,REP,9,3,1,5,0
Williamson,0370,U.S. Senate,,Stefano de Stefano,REP,12,9,0,3,0
Williamson,0371,U.S. Senate,,Stefano de Stefano,REP,11,1,2,8,0
