county,office,district,party,candidate,incumbent,votes,pct
JACK,"Justice, 2nd Court of Appeals District, Place 6",,,Total,,786,
JACK,District Judge,271st Judicial District,REP,Brock R. Smith,True,839,100.00
JACK,District Judge,271st Judicial District,,Total,,839,
JACK,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,IN FAVOR,False,603,63.47
JACK,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,AGAINST,False,347,36.53
JACK,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,,Total,,950,
JACK,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,IN FAVOR,False,932,92.46
JACK,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,AGAINST,False,76,7.54
JACK,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,,Total,,1008,
JACK,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,IN FAVOR,False,857,87.09
JACK,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,AGAINST,False,127,12.91
JACK,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,,Total,,984,
JACK,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,IN FAVOR,False,928,93.08
JACK,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,AGAINST,False,69,6.92
JACK,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,,Total,,997,
JACK,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,IN FAVOR,False,725,72.28
JACK,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,AGAINST,False,278,27.72
JACK,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,,Total,,1003,
JACK,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,IN FAVOR,False,958,94.01
JACK,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,AGAINST,False,61,5.99
JACK,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,,Total,,1019,
JACK,Proposition 7  I believe abortion should be abolished in Texas,,REP,IN FAVOR,False,736,73.60
JACK,Proposition 7  I believe abortion should be abolished in Texas,,REP,AGAINST,False,264,26.40
JACK,Proposition 7  I believe abortion should be abolished in Texas,,,Total,,1000,
JACK,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,IN FAVOR,False,992,96.97
JACK,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,AGAINST,False,31,3.03
JACK,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,,Total,,1023,
JACK,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,IN FAVOR,False,940,92.34
JACK,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,AGAINST,False,78,7.66
JACK,Proposition 9  Texas demands that Congress completely repeal Obamacare,,,Total,,1018,
JACK,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,IN FAVOR,False,913,92.32
JACK,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,AGAINST,False,76,7.68
JACK,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,,Total,,989,
JACK,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,IN FAVOR,False,866,85.40
JACK,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,AGAINST,False,148,14.60
JACK,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,,Total,,1014,
JACKSON,U. S. Senator,,REP,Ted Cruz,True,1261,89.69
JACKSON,U. S. Senator,,REP,Stefano de Stefano,False,11,0.78
JACKSON,U. S. Senator,,REP,"Bruce Jacobson, Jr.",False,41,2.92
JACKSON,U. S. Senator,,REP,Mary Miller,False,83,5.90
JACKSON,U. S. Senator,,REP,Geraldine Sam,False,10,0.71
JACKSON,U. S. Senator,,,Total,,1406,
JACKSON,U. S. Representative,27,REP,Bech Bruun,False,291,22.18
JACKSON,U. S. Representative,27,REP,Michael Cloud,False,626,47.71
JACKSON,U. S. Representative,27,REP,Eddie Gassman,False,31,2.36
JACKSON,U. S. Representative,27,REP,John Grunwald,False,59,4.50
JACKSON,U. S. Representative,27,REP,Jerry Hall,False,106,8.08
JACKSON,U. S. Representative,27,REP,Christopher K. Mapp,False,199,15.17
JACKSON,U. S. Representative,27,,Total,,1312,
JACKSON,Governor,,REP,Greg Abbott,True,1300,92.33
JACKSON,Governor,,REP,SECEDE Kilgore,False,20,1.42
JACKSON,Governor,,REP,Barbara Krueger,False,88,6.25
JACKSON,Governor,,,Total,,1408,
JACKSON,Lieutenant Governor,,REP,Scott Milder,False,407,28.78
JACKSON,Lieutenant Governor,,REP,Dan Patrick,True,1007,71.22
JACKSON,Lieutenant Governor,,,Total,,1414,
JACKSON,Attorney General,,REP,Ken Paxton,True,1268,100.00
JACKSON,Attorney General,,,Total,,1268,
JACKSON,Comptroller of Public Accounts,,REP,Glenn Hegar,True,1265,100.00
JACKSON,Comptroller of Public Accounts,,,Total,,1265,
JACKSON,Commissioner of the General Land Office,,REP,George P. Bush,True,961,69.99
JACKSON,Commissioner of the General Land Office,,REP,Davey Edwards,False,40,2.91
JACKSON,Commissioner of the General Land Office,,REP,Jerry Patterson,False,317,23.09
JACKSON,Commissioner of the General Land Office,,REP,Rick Range,False,55,4.01
JACKSON,Commissioner of the General Land Office,,,Total,,1373,
JACKSON,Commissioner of Agriculture,,REP,Trey Blocker,False,214,17.38
JACKSON,Commissioner of Agriculture,,REP,Jim Hogan,False,421,34.20
JACKSON,Commissioner of Agriculture,,REP,Sid Miller,True,596,48.42
JACKSON,Commissioner of Agriculture,,,Total,,1231,
JACKSON,Railroad Commissioner,,REP,Christi Craddick,True,974,78.99
JACKSON,Railroad Commissioner,,REP,Weston Martinez,False,259,21.01
JACKSON,Railroad Commissioner,,,Total,,1233,
JACKSON,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,False,1183,100.00
JACKSON,"Justice, Supreme Court, Place 2",,,Total,,1183,
JACKSON,"Justice, Supreme Court, Place 4",,REP,John Devine,True,1172,100.00
JACKSON,"Justice, Supreme Court, Place 4",,,Total,,1172,
JACKSON,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,1167,100.00
JACKSON,"Justice, Supreme Court, Place 6",,,Total,,1167,
JACKSON,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,False,607,50.71
JACKSON,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,590,49.29
JACKSON,"Presiding Judge, Court of Criminal Appeals",,,Total,,1197,
JACKSON,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,1154,100.00
JACKSON,Judge Court of Criminal Appeals,7,,Total,,1154,
JACKSON,Judge Court of Criminal Appeals,8,REP,Jay Brandon,False,403,36.01
JACKSON,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,503,44.95
JACKSON,Judge Court of Criminal Appeals,8,REP,Dib Waldrip,False,213,19.03
JACKSON,Judge Court of Criminal Appeals,8,,Total,,1119,
JACKSON,Member State Board of Education,2,REP,Eric Garza,False,238,19.95
JACKSON,Member State Board of Education,2,REP,"Charles ""Tad"" Hasse",False,955,80.05
JACKSON,Member State Board of Education,2,,Total,,1193,
JACKSON,State Representative,85,REP,Phil Stephenson,True,1217,100.00
JACKSON,State Representative,85,,Total,,1217,
JACKSON,"Chief Justice, 13th Court of Appeals District",,REP,Ernie Aliseda,False,1123,100.00
JACKSON,"Chief Justice, 13th Court of Appeals District",,,Total,,1123,
JACKSON,"Justice, 13th Court of Appeals District, Place 2",,REP,Greg Perkes,False,1134,100.00
JACKSON,"Justice, 13th Court of Appeals District, Place 2",,,Total,,1134,
JACKSON,"Justice, 13th Court of Appeals District, Place 4",,REP,Jaime Tijerina,False,1070,100.00
JACKSON,"Justice, 13th Court of Appeals District, Place 4",,,Total,,1070,
JACKSON,"Justice, 13th Court of Appeals District, Place 5",,REP,Clarissa Silva,False,1089,100.00
JACKSON,"Justice, 13th Court of Appeals District, Place 5",,,Total,,1089,
JACKSON,District Judge,267th Judicial District,REP,"Robert E. ""Bobby"" Bell",True,1215,100.00
JACKSON,District Judge,267th Judicial District,,Total,,1215,
JACKSON,Criminal,Attorney Jackson County,REP,Pam Guenther,True,1295,100.00
JACKSON,Criminal,Attorney Jackson County,,Total,,1295,
JACKSON,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,IN FAVOR,False,907,67.79
JACKSON,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,AGAINST,False,431,32.21
JACKSON,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,,Total,,1338,
JACKSON,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,IN FAVOR,False,1330,94.80
JACKSON,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,AGAINST,False,73,5.20
JACKSON,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,,Total,,1403,
JACKSON,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,IN FAVOR,False,1216,88.89
JACKSON,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,AGAINST,False,152,11.11
JACKSON,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,,Total,,1368,
JACKSON,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,IN FAVOR,False,1289,93.00
JACKSON,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,AGAINST,False,97,7.00
JACKSON,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,,Total,,1386,
JACKSON,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,IN FAVOR,False,1029,74.14
JACKSON,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,AGAINST,False,359,25.86
JACKSON,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,,Total,,1388,
JACKSON,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,IN FAVOR,False,1346,94.79
JACKSON,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,AGAINST,False,74,5.21
JACKSON,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,,Total,,1420,
JACKSON,Proposition 7  I believe abortion should be abolished in Texas,,REP,IN FAVOR,False,1079,77.40
JACKSON,Proposition 7  I believe abortion should be abolished in Texas,,REP,AGAINST,False,315,22.60
JACKSON,Proposition 7  I believe abortion should be abolished in Texas,,,Total,,1394,
JACKSON,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,IN FAVOR,False,1380,97.18
JACKSON,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,AGAINST,False,40,2.82
JACKSON,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,,Total,,1420,
JACKSON,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,IN FAVOR,False,1291,92.08
JACKSON,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,AGAINST,False,111,7.92
JACKSON,Proposition 9  Texas demands that Congress completely repeal Obamacare,,,Total,,1402,
JACKSON,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,IN FAVOR,False,1300,94.48
JACKSON,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,AGAINST,False,76,5.52
JACKSON,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,,Total,,1376,
JACKSON,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,IN FAVOR,False,1273,90.86
JACKSON,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,AGAINST,False,128,9.14
JACKSON,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,,Total,,1401,
JASPER,U. S. Senator,,REP,Ted Cruz,True,3965,88.68
JASPER,U. S. Senator,,REP,Stefano de Stefano,False,36,0.81
JASPER,U. S. Senator,,REP,"Bruce Jacobson, Jr.",False,237,5.30
JASPER,U. S. Senator,,REP,Mary Miller,False,196,4.38
JASPER,U. S. Senator,,REP,Geraldine Sam,False,37,0.83
JASPER,U. S. Senator,,,Total,,4471,
JASPER,U. S. Representative,36,REP,Brian Babin,True,4119,100.00
JASPER,U. S. Representative,36,,Total,,4119,
JASPER,Governor,,REP,Greg Abbott,True,4228,94.25
JASPER,Governor,,REP,SECEDE Kilgore,False,38,0.85
JASPER,Governor,,REP,Barbara Krueger,False,220,4.90
JASPER,Governor,,,Total,,4486,
JASPER,Lieutenant Governor,,REP,Scott Milder,False,961,22.82
JASPER,Lieutenant Governor,,REP,Dan Patrick,True,3251,77.18
JASPER,Lieutenant Governor,,,Total,,4212,
JASPER,Attorney General,,REP,Ken Paxton,True,3902,100.00
JASPER,Attorney General,,,Total,,3902,
JASPER,Comptroller of Public Accounts,,REP,Glenn Hegar,True,3717,100.00
JASPER,Comptroller of Public Accounts,,,Total,,3717,
JASPER,Commissioner of the General Land Office,,REP,George P. Bush,True,2658,64.02
JASPER,Commissioner of the General Land Office,,REP,Davey Edwards,False,371,8.94
JASPER,Commissioner of the General Land Office,,REP,Jerry Patterson,False,924,22.25
JASPER,Commissioner of the General Land Office,,REP,Rick Range,False,199,4.79
JASPER,Commissioner of the General Land Office,,,Total,,4152,
JASPER,Commissioner of Agriculture,,REP,Trey Blocker,False,516,13.52
JASPER,Commissioner of Agriculture,,REP,Jim Hogan,False,1428,37.42
JASPER,Commissioner of Agriculture,,REP,Sid Miller,True,1872,49.06
JASPER,Commissioner of Agriculture,,,Total,,3816,
JASPER,Railroad Commissioner,,REP,Christi Craddick,True,2782,73.27
JASPER,Railroad Commissioner,,REP,Weston Martinez,False,1015,26.73
JASPER,Railroad Commissioner,,,Total,,3797,
JASPER,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,False,3636,100.00
JASPER,"Justice, Supreme Court, Place 2",,,Total,,3636,
JASPER,"Justice, Supreme Court, Place 4",,REP,John Devine,True,3596,100.00
JASPER,"Justice, Supreme Court, Place 4",,,Total,,3596,
JASPER,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,3580,100.00
JASPER,"Justice, Supreme Court, Place 6",,,Total,,3580,
JASPER,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,False,2481,66.07
JASPER,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,1274,33.93
JASPER,"Presiding Judge, Court of Criminal Appeals",,,Total,,3755,
JASPER,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,3544,100.00
JASPER,Judge Court of Criminal Appeals,7,,Total,,3544,
JASPER,Judge Court of Criminal Appeals,8,REP,Jay Brandon,False,1607,44.09
JASPER,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,1231,33.77
JASPER,Judge Court of Criminal Appeals,8,REP,Dib Waldrip,False,807,22.14
JASPER,Judge Court of Criminal Appeals,8,,Total,,3645,
JASPER,Member State Board of Education,7,REP,Matt Robinson,False,3588,100.00
JASPER,Member State Board of Education,7,,Total,,3588,
JASPER,State Senator,3,REP,Robert Nichols,True,3743,100.00
JASPER,State Senator,3,,Total,,3743,
JASPER,State Representative,19,REP,James White,True,4004,100.00
JASPER,State Representative,19,,Total,,4004,
JASPER,"Justice, 9th Court of Appeals District, Place 3",,REP,Leanne Johnson,True,3561,100.00
JASPER,"Justice, 9th Court of Appeals District, Place 3",,,Total,,3561,
JASPER,"Justice, 9th Court of Appeals District, Place 4",,REP,Hollis Horton,True,3549,100.00
JASPER,"Justice, 9th Court of Appeals District, Place 4",,,Total,,3549,
JASPER,District Judge,Judicial District 1A,REP,Delinda GibbsWalker,True,3031,68.37
JASPER,District Judge,Judicial District 1A,REP,"Dennis ""Dan"" Horn",False,1402,31.63
JASPER,District Judge,Judicial District 1A,,Total,,4433,
JASPER,Criminal,Attorney Jasper County,REP,Anne Pickle,True,3127,67.51
JASPER,Criminal,Attorney Jasper County,REP,J.Keith Stanley,True,1505,32.49
JASPER,Criminal,Attorney Jasper County,,Total,,4632,
JASPER,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,IN FAVOR,False,2807,66.80
JASPER,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,AGAINST,False,1395,33.20
JASPER,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,,Total,,4202,
JASPER,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,IN FAVOR,False,4115,92.37
JASPER,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,AGAINST,False,340,7.63
JASPER,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,,Total,,4455,
JASPER,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,IN FAVOR,False,3899,89.10
JASPER,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,AGAINST,False,477,10.90
JASPER,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,,Total,,4376,
JASPER,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,IN FAVOR,False,4219,94.68
JASPER,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,AGAINST,False,237,5.32
JASPER,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,,Total,,4456,
JASPER,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,IN FAVOR,False,3682,82.54
JASPER,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,AGAINST,False,779,17.46
JASPER,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,,Total,,4461,
JASPER,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,IN FAVOR,False,4401,96.94
JASPER,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,AGAINST,False,139,3.06
JASPER,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,,Total,,4540,
JASPER,Proposition 7  I believe abortion should be abolished in Texas,,REP,IN FAVOR,False,3540,79.86
JASPER,Proposition 7  I believe abortion should be abolished in Texas,,REP,AGAINST,False,893,20.14
JASPER,Proposition 7  I believe abortion should be abolished in Texas,,,Total,,4433,
JASPER,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,IN FAVOR,False,4398,97.39
JASPER,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,AGAINST,False,118,2.61
JASPER,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,,Total,,4516,
JASPER,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,IN FAVOR,False,4172,92.63
JASPER,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,AGAINST,False,332,7.37
JASPER,Proposition 9  Texas demands that Congress completely repeal Obamacare,,,Total,,4504,
JASPER,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,IN FAVOR,False,4210,95.70
JASPER,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,AGAINST,False,189,4.30
JASPER,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,,Total,,4399,
JASPER,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,IN FAVOR,False,3994,89.01
JASPER,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,AGAINST,False,493,10.99
JASPER,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,,Total,,4487,
JEFF DAVIS,U. S. Senator,,REP,Ted Cruz,True,327,79.95
JEFF DAVIS,U. S. Senator,,REP,Stefano de Stefano,False,15,3.67
JEFF DAVIS,U. S. Senator,,REP,"Bruce Jacobson, Jr.",False,26,6.36
JEFF DAVIS,U. S. Senator,,REP,Mary Miller,False,30,7.33
JEFF DAVIS,U. S. Senator,,REP,Geraldine Sam,False,11,2.69
JEFF DAVIS,U. S. Senator,,,Total,,409,
JEFF DAVIS,U. S. Representative,23,REP,Alma ArredondoLynch,False,148,35.92
JEFF DAVIS,U. S. Representative,23,REP,Will Hurd,True,264,64.08
JEFF DAVIS,U. S. Representative,23,,Total,,412,
JEFF DAVIS,Governor,,REP,Greg Abbott,True,339,83.50
JEFF DAVIS,Governor,,REP,SECEDE Kilgore,False,16,3.94
JEFF DAVIS,Governor,,REP,Barbara Krueger,False,51,12.56
JEFF DAVIS,Governor,,,Total,,406,
JEFF DAVIS,Lieutenant Governor,,REP,Scott Milder,False,177,43.28
JEFF DAVIS,Lieutenant Governor,,REP,Dan Patrick,True,232,56.72
JEFF DAVIS,Lieutenant Governor,,,Total,,409,
JEFF DAVIS,Attorney General,,REP,Ken Paxton,True,291,100.00
JEFF DAVIS,Attorney General,,,Total,,291,
JEFF DAVIS,Comptroller of Public Accounts,,REP,Glenn Hegar,True,282,100.00
JEFF DAVIS,Comptroller of Public Accounts,,,Total,,282,
JEFF DAVIS,Commissioner of the General Land Office,,REP,George P. Bush,True,164,43.85
JEFF DAVIS,Commissioner of the General Land Office,,REP,Davey Edwards,False,31,8.29
JEFF DAVIS,Commissioner of the General Land Office,,REP,Jerry Patterson,False,143,38.24
JEFF DAVIS,Commissioner of the General Land Office,,REP,Rick Range,False,36,9.63
JEFF DAVIS,Commissioner of the General Land Office,,,Total,,374,
JEFF DAVIS,Commissioner of Agriculture,,REP,Trey Blocker,False,107,30.06
JEFF DAVIS,Commissioner of Agriculture,,REP,Jim Hogan,False,59,16.57
JEFF DAVIS,Commissioner of Agriculture,,REP,Sid Miller,True,190,53.37
JEFF DAVIS,Commissioner of Agriculture,,,Total,,356,
JEFF DAVIS,Railroad Commissioner,,REP,Christi Craddick,True,255,73.28
JEFF DAVIS,Railroad Commissioner,,REP,Weston Martinez,False,93,26.72
JEFF DAVIS,Railroad Commissioner,,,Total,,348,
JEFF DAVIS,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,False,261,100.00
JEFF DAVIS,"Justice, Supreme Court, Place 2",,,Total,,261,
JEFF DAVIS,"Justice, Supreme Court, Place 4",,REP,John Devine,True,260,100.00
JEFF DAVIS,"Justice, Supreme Court, Place 4",,,Total,,260,
JEFF DAVIS,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,True,262,100.00
JEFF DAVIS,"Justice, Supreme Court, Place 6",,,Total,,262,
JEFF DAVIS,"Presiding Judge, Court of Criminal Appeals",,REP,David Bridges,False,177,54.63
JEFF DAVIS,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,True,147,45.37
JEFF DAVIS,"Presiding Judge, Court of Criminal Appeals",,,Total,,324,
JEFF DAVIS,Judge Court of Criminal Appeals,7,REP,Barbara Parker Hervey,True,258,100.00
JEFF DAVIS,Judge Court of Criminal Appeals,7,,Total,,258,
JEFF DAVIS,Judge Court of Criminal Appeals,8,REP,Jay Brandon,False,105,35.00
JEFF DAVIS,Judge Court of Criminal Appeals,8,REP,Michelle Slaughter,False,136,45.33
JEFF DAVIS,Judge Court of Criminal Appeals,8,REP,Dib Waldrip,False,59,19.67
JEFF DAVIS,Judge Court of Criminal Appeals,8,,Total,,300,
JEFF DAVIS,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,IN FAVOR,False,271,69.31
JEFF DAVIS,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,REP,AGAINST,False,120,30.69
JEFF DAVIS,Proposition 1  Texas should replace the property tax system with an appropriate consumption tax equivalent,,,Total,,391,
JEFF DAVIS,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,IN FAVOR,False,383,91.85
JEFF DAVIS,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,REP,AGAINST,False,34,8.15
JEFF DAVIS,Proposition 2  No governmental entity should ever construct or fund construction of toll roads without voter,,,Total,,417,
JEFF DAVIS,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,IN FAVOR,False,336,82.76
JEFF DAVIS,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,REP,AGAINST,False,70,17.24
JEFF DAVIS,Proposition 3  Republicans in the Texas House should select their Speaker nominee by secret ballot in a bind,,,Total,,406,
JEFF DAVIS,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,IN FAVOR,False,370,89.59
JEFF DAVIS,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,REP,AGAINST,False,43,10.41
JEFF DAVIS,Proposition 4  Texas should require employers to screen new hires through the free EVerify system to protec,,,Total,,413,
JEFF DAVIS,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,IN FAVOR,False,325,78.69
JEFF DAVIS,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,REP,AGAINST,False,88,21.31
JEFF DAVIS,"Proposition 5  Texas families should be empowered to choose from public, private, charter, or homeschool opt",,,Total,,413,
JEFF DAVIS,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,IN FAVOR,False,366,88.62
JEFF DAVIS,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,REP,AGAINST,False,47,11.38
JEFF DAVIS,Proposition 6  Texas should protect the privacy and safety of women and children in spaces such as bathrooms,,,Total,,413,
JEFF DAVIS,Proposition 7  I believe abortion should be abolished in Texas,,REP,IN FAVOR,False,242,59.46
JEFF DAVIS,Proposition 7  I believe abortion should be abolished in Texas,,REP,AGAINST,False,165,40.54
JEFF DAVIS,Proposition 7  I believe abortion should be abolished in Texas,,,Total,,407,
JEFF DAVIS,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,IN FAVOR,False,400,95.69
JEFF DAVIS,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,REP,AGAINST,False,18,4.31
JEFF DAVIS,Proposition 8  Vote fraud should be a felony in Texas to help ensure fair elections,,,Total,,418,
JEFF DAVIS,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,IN FAVOR,False,357,87.93
JEFF DAVIS,Proposition 9  Texas demands that Congress completely repeal Obamacare,,REP,AGAINST,False,49,12.07
JEFF DAVIS,Proposition 9  Texas demands that Congress completely repeal Obamacare,,,Total,,406,
JEFF DAVIS,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,IN FAVOR,False,376,93.30
JEFF DAVIS,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,REP,AGAINST,False,27,6.70
JEFF DAVIS,"Proposition 10  To slow the growth of property taxes, yearly revenue increases should be capped at 4%, with",,,Total,,403,
JEFF DAVIS,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,IN FAVOR,False,368,89.32
JEFF DAVIS,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,REP,AGAINST,False,44,10.68
JEFF DAVIS,Proposition 11  Tax dollars should not be used to fund the building of stadiums for professional or semipro,,,Total,,412,
JEFFERSON,U. S. Senator,,REP,Ted Cruz,True,6908,93.45
JEFFERSON,U. S. Senator,,REP,Stefano de Stefano,False,71,0.96
JEFFERSON,U. S. Senator,,REP,"Bruce Jacobson, Jr.",False,217,2.94
