county,precinct,office,district,party,candidate,election_day,early_voting,mail,votes
Lee,201,US Senator,,DEM,Edward Kimbrough,3,1,0,4
Lee,201,US Senator,,DEM,Beto O'Rourke,4,1,0,5
Lee,201,US Senator,,DEM,Sema Hernandez,0,0,0,0
Lee,201,US Representative,10,REP,Michael T. McCaul,132,77,3,212
Lee,201,US Representative,10,REP,John W. Cook,20,4,0,24
Lee,201,US Representative,10,DEM,Matt Harris,4,0,0,4
Lee,201,US Representative,10,DEM,Mike Siegel,0,1,0,1
Lee,201,US Representative,10,DEM,Kevin Nelson,1,0,0,1
Lee,201,US Representative,10,DEM,Richie DeGrow,0,0,0,0
Lee,201,US Representative,10,DEM,Tawana WalteCadien,0,0,0,0
Lee,201,US Representative,10,DEM,Madeline K. Eden,1,0,0,1
Lee,201,US Representative,10,DEM,Tami Walker,0,1,0,1
Lee,201,Governor,,REP,Greg Abbott,145,82,3,230
Lee,201,Governor,,REP,Barbara Krueger,8,2,0,10
Lee,201,Governor,,REP,SECEDE Kilgore,0,0,0,0
Lee,201,Governor,,DEM,Jeffrey Payne,2,1,0,3
Lee,201,Governor,,DEM,Joe Mumbach,0,0,0,0
Lee,201,Governor,,DEM,Adrian Ocegueda,0,0,0,0
Lee,201,Governor,,DEM,"Cedric Davis, Sr.",0,0,0,0
Lee,201,Governor,,DEM,Andrew White,4,1,0,5
Lee,201,Governor,,DEM,Tom Wakely,0,0,0,0
Lee,201,Governor,,DEM,James Jolly Clark,0,0,0,0
Lee,201,Governor,,DEM,Lupe Valdez,0,0,0,0
Lee,201,Governor,,DEM,Grady Yarbrough,1,0,0,1
Lee,201,Lt. Governor,,REP,Scott Milder,42,24,0,66
Lee,201,Lt. Governor,,REP,Dan Patrick,107,61,3,171
Lee,201,Lt. Governor,,DEM,Mike Collier,5,1,0,6
Lee,201,Lt. Governor,,DEM,Michael Cooper,1,1,0,2
Lee,201,Attorney General,,REP,Ken Paxton,138,78,3,219
Lee,201,Attorney General,,DEM,Justin Nelson,7,2,0,9
Lee,201,Comptroller Public Accts,,REP,Glenn Hegar,138,78,3,219
Lee,201,Comptroller Public Accts,,DEM,Tim Mahoney,4,2,0,6
Lee,201,Comptroller Public Accts,,DEM,Joi Chevalier,1,0,0,1
Lee,201,Commissioner Gen Land Office,,REP,Davey Edwards,10,2,0,12
Lee,201,Commissioner Gen Land Office,,REP,Rick Range,9,7,0,16
Lee,201,Commissioner Gen Land Office,,REP,George P. Bush,85,47,3,135
Lee,201,Commissioner Gen Land Office,,REP,Jerry Patterson,39,24,0,63
Lee,201,Commissioner Gen Land Office,,DEM,Tex Morgan,5,2,0,7
Lee,201,Commissioner Gen Land Office,,DEM,Miguel Suazo,0,0,0,0
Lee,201,Commissioner of Agriculture,,REP,Trey Blocker,30,12,0,42
Lee,201,Commissioner of Agriculture,,REP,Jim Hogan,37,19,0,56
Lee,201,Commissioner of Agriculture,,REP,Sid Miller,69,46,3,118
Lee,201,Commissioner of Agriculture,,DEM,Kim Olson,6,2,0,8
Lee,201,Railroad Commissioner,,REP,Weston Martinez,43,17,0,60
Lee,201,Railroad Commissioner,,REP,Christi Craddick,82,56,3,141
Lee,201,Railroad Commissioner,,DEM,Chris Spellmon,4,1,0,5
Lee,201,Railroad Commissioner,,DEM,Roman McAllen,1,1,0,2
Lee,201,"Justice, Supreme Court P2",,REP,Jimmy Blacklock,126,69,3,198
Lee,201,"Justice, Supreme Court P2",,DEM,Steven Kirkland,6,2,0,8
Lee,201,"Justice, Supreme Court P4",,REP,John Devine,126,69,3,198
Lee,201,"Justice, Supreme Court P4",,DEM,R.K. Sandill,6,2,0,8
Lee,201,"Justice, Supreme Court P6",,REP,Jeff Brown,127,69,3,199
Lee,201,"Justice, Supreme Court P6",,DEM,Kathy Cheng,6,2,0,8
Lee,201,Presiding Criminal Appeals,,REP,David Bridges,71,42,1,114
Lee,201,Presiding Criminal Appeals,,REP,Sharon Keller,53,32,2,87
Lee,201,Presiding Criminal Appeals,,DEM,Maria T. Jackson,5,2,0,7
Lee,201,"Judge, Court of Criminal Appeals P7",,REP,B. Parker Hervey,122,68,3,193
Lee,201,"Judge, Court of Criminal Appeals P7",,DEM,Ramona Franklin,6,2,0,8
Lee,201,"Judge, Court of Criminal Appeals P8",,REP,Jay Brandon,54,28,3,85
Lee,201,"Judge, Court of Criminal Appeals P8",,REP,Dib Waldrip,16,6,0,22
Lee,201,"Judge, Court of Criminal Appeals P8",,REP,Michelle Slaughter,52,36,0,88
Lee,201,State Representative,17,REP,John P. Cyrier,135,73,3,211
Lee,201,State Representative,17,DEM,Michelle Ryan,6,2,0,8
Lee,201,Justice Court of Appeals D3 P2,,REP,C. Olson Bourland,123,68,3,194
Lee,201,Justice Court of Appeals D3 P2,,DEM,Edward Smith,6,2,0,8
Lee,201,Justice Court of Appeals D3 P3,,REP,Scott Field,125,67,3,195
Lee,201,Justice Court of Appeals D3 P3,,DEM,Chari Kelly,6,2,0,8
Lee,201,Justice Court of Appeals D3 P5,,REP,David Puryear,126,68,3,197
Lee,201,Justice Court of Appeals D3 P5,,DEM,Thomas J. Baker,6,2,0,8
Lee,201,Justice Court of Appeals D3 P6,,REP,Kristofer Monson,24,8,0,32
Lee,201,Justice Court of Appeals D3 P6,,REP,Donna Davidson,34,28,0,62
Lee,201,Justice Court of Appeals D3 P6,,REP,Jennifer S. Freel,16,11,0,27
Lee,201,Justice Court of Appeals D3 P6,,REP,"Michael ""Mike"" Toth",47,22,3,72
Lee,201,Justice Court of Appeals D3 P6,,DEM,Gisela D. Triana,6,2,0,8
Lee,201,County Judge,,REP,Paul E Fischer,105,49,3,157
Lee,201,County Judge,,REP,Michael R Morgan,56,36,0,92
Lee,201,District Clerk,,REP,Lisa Teinert,150,81,3,234
Lee,201,County Clerk,,REP,Sharon Blasig,147,77,3,227
Lee,201,County Treasurer,,REP,S. Blasig Kessler,61,31,0,92
Lee,201,County Treasurer,,REP,Melinda Krause,97,54,3,154
Lee,201,County Commissioner Pct 2,,REP,JW Riza,24,8,0,32
Lee,201,County Commissioner Pct 2,,REP,Charles Murray,12,6,1,19
Lee,201,County Commissioner Pct 2,,REP,Richard Wagner,122,72,2,196
Lee,201,Justice Peace P2,,REP,Michael York,139,76,3,218
Lee,201,County Chairman,,REP,David Porter,131,70,3,204
Lee,201,Proposition 1,,REP,YES,113,59,2,174
Lee,201,Proposition 1,,REP,NO,35,19,1,55
Lee,201,Proposition 2,,REP,YES,146,77,2,225
Lee,201,Proposition 2,,REP,NO,7,5,0,12
Lee,201,Proposition 3,,REP,YES,134,75,3,212
Lee,201,Proposition 3,,REP,NO,18,7,0,25
Lee,201,Proposition 4,,REP,YES,137,78,3,218
Lee,201,Proposition 4,,REP,NO,15,4,0,19
Lee,201,Proposition 5,,REP,YES,136,64,3,203
Lee,201,Proposition 5,,REP,NO,16,16,0,32
Lee,201,Proposition 6,,REP,YES,149,81,3,233
Lee,201,Proposition 6,,REP,NO,4,1,0,5
Lee,201,Proposition 7,,REP,YES,109,69,3,181
Lee,201,Proposition 7,,REP,NO,47,14,0,61
Lee,201,Proposition 8,,REP,YES,152,81,3,236
Lee,201,Proposition 8,,REP,NO,4,1,0,5
Lee,201,Proposition 9,,REP,YES,141,78,3,222
Lee,201,Proposition 9,,REP,NO,15,3,0,18
Lee,201,Proposition 10,,REP,YES,147,80,3,230
Lee,201,Proposition 10,,REP,NO,3,2,0,5
Lee,201,Proposition 11,,REP,YES,141,79,3,223
Lee,201,Proposition 11,,REP,NO,13,4,0,17
Lee,201,Proposition 1,,DEM,FOR,6,2,0,8
Lee,201,Proposition 1,,DEM,AGAINST,1,0,0,1
Lee,201,Proposition 2,,DEM,FOR,5,1,0,6
Lee,201,Proposition 2,,DEM,AGAINST,2,1,0,3
Lee,201,Proposition 3,,DEM,FOR,6,1,0,7
Lee,201,Proposition 3,,DEM,AGAINST,1,1,0,2
Lee,201,Proposition 4,,DEM,FOR,6,1,0,7
Lee,201,Proposition 4,,DEM,AGAINST,1,1,0,2
Lee,201,Proposition 5,,DEM,FOR,4,2,0,6
Lee,201,Proposition 5,,DEM,AGAINST,2,0,0,2
Lee,201,Proposition 6,,DEM,FOR,6,2,0,8
Lee,201,Proposition 6,,DEM,AGAINST,0,0,0,0
Lee,201,Proposition 7,,DEM,FOR,6,2,0,8
Lee,201,Proposition 7,,DEM,AGAINST,0,0,0,0
Lee,201,Proposition 8,,DEM,FOR,6,1,0,7
Lee,201,Proposition 8,,DEM,AGAINST,0,1,0,1
Lee,201,Proposition 9,,DEM,FOR,6,2,0,8
Lee,201,Proposition 9,,DEM,AGAINST,0,0,0,0
Lee,201,Proposition 10,,DEM,FOR,6,2,0,8
Lee,201,Proposition 10,,DEM,AGAINST,0,0,0,0
Lee,201,Proposition 11,,DEM,FOR,6,2,0,8
Lee,201,Proposition 11,,DEM,AGAINST,0,0,0,0
Lee,201,Proposition 12,,DEM,FOR,6,2,0,8
Lee,201,Proposition 12,,DEM,AGAINST,0,0,0,0
Lee,202,US Senator,,REP,Mary Miller,14,22,2,38
Lee,202,US Senator,,REP,"Bruce Jacobson, Jr.",12,17,3,32
Lee,202,US Senator,,REP,Ted Cruz,204,227,16,447
Lee,202,US Senator,,REP,Stefano de Stefano,4,4,1,9
Lee,202,US Senator,,REP,Geraldine Sam,3,4,0,7
Lee,202,US Senator,,DEM,Edward Kimbrough,6,4,1,11
Lee,202,US Senator,,DEM,Beto O'Rourke,12,10,0,22
Lee,202,US Senator,,DEM,Sema Hernandez,1,3,0,4
Lee,202,US Representative,10,REP,Michael T. McCaul,196,236,19,451
Lee,202,US Representative,10,REP,John W. Cook,36,38,2,76
Lee,202,US Representative,10,DEM,Matt Harris,1,1,0,2
Lee,202,US Representative,10,DEM,Mike Siegel,9,4,0,13
Lee,202,US Representative,10,DEM,Kevin Nelson,1,3,0,4
Lee,202,US Representative,10,DEM,Richie DeGrow,0,0,0,0
Lee,202,US Representative,10,DEM,Tawana WalteCadien,4,3,0,7
Lee,202,US Representative,10,DEM,Madeline K. Eden,1,1,0,2
Lee,202,US Representative,10,DEM,Tami Walker,3,3,0,6
Lee,202,Governor,,REP,Greg Abbott,225,253,21,499
Lee,202,Governor,,REP,Barbara Krueger,17,35,1,53
Lee,202,Governor,,REP,SECEDE Kilgore,3,0,0,3
Lee,202,Governor,,DEM,Jeffrey Payne,5,2,0,7
Lee,202,Governor,,DEM,Joe Mumbach,0,0,0,0
Lee,202,Governor,,DEM,Adrian Ocegueda,0,0,0,0
Lee,202,Governor,,DEM,"Cedric Davis, Sr.",3,0,0,3
Lee,202,Governor,,DEM,Andrew White,4,4,0,8
Lee,202,Governor,,DEM,Tom Wakely,1,0,0,1
Lee,202,Governor,,DEM,James Jolly Clark,0,1,0,1
Lee,202,Governor,,DEM,Lupe Valdez,6,5,0,11
Lee,202,Governor,,DEM,Grady Yarbrough,0,3,0,3
Lee,202,Lt. Governor,,REP,Scott Milder,65,99,4,168
Lee,202,Lt. Governor,,REP,Dan Patrick,169,184,17,370
Lee,202,Lt. Governor,,DEM,Mike Collier,14,8,1,23
Lee,202,Lt. Governor,,DEM,Michael Cooper,3,7,0,10
Lee,202,Attorney General,,REP,Ken Paxton,205,238,20,463
Lee,202,Attorney General,,DEM,Justin Nelson,17,16,0,33
Lee,202,Comptroller Public Accts,,REP,Glenn Hegar,194,232,20,446
Lee,202,Comptroller Public Accts,,DEM,Tim Mahoney,11,12,0,23
Lee,202,Comptroller Public Accts,,DEM,Joi Chevalier,6,3,0,9
Lee,202,Commissioner Gen Land Office,,REP,Davey Edwards,15,16,4,35
Lee,202,Commissioner Gen Land Office,,REP,Rick Range,14,15,0,29
Lee,202,Commissioner Gen Land Office,,REP,George P. Bush,138,167,10,315
Lee,202,Commissioner Gen Land Office,,REP,Jerry Patterson,56,63,7,126
Lee,202,Commissioner Gen Land Office,,DEM,Tex Morgan,7,7,1,15
Lee,202,Commissioner Gen Land Office,,DEM,Miguel Suazo,10,8,0,18
Lee,202,Commissioner of Agriculture,,REP,Trey Blocker,47,65,7,119
Lee,202,Commissioner of Agriculture,,REP,Jim Hogan,52,53,2,107
Lee,202,Commissioner of Agriculture,,REP,Sid Miller,111,129,12,252
Lee,202,Commissioner of Agriculture,,DEM,Kim Olson,18,16,2,36
Lee,202,Railroad Commissioner,,REP,Weston Martinez,70,57,5,132
Lee,202,Railroad Commissioner,,REP,Christi Craddick,131,169,16,316
Lee,202,Railroad Commissioner,,DEM,Chris Spellmon,7,6,0,13
Lee,202,Railroad Commissioner,,DEM,Roman McAllen,10,9,0,19
Lee,202,"Justice, Supreme Court P2",,REP,Jimmy Blacklock,180,203,19,402
Lee,202,"Justice, Supreme Court P2",,DEM,Steven Kirkland,17,16,1,34
Lee,202,"Justice, Supreme Court P4",,REP,John Devine,178,203,19,400
Lee,202,"Justice, Supreme Court P4",,DEM,R.K. Sandill,17,16,1,34
Lee,202,"Justice, Supreme Court P6",,REP,Jeff Brown,175,200,19,394
Lee,202,"Justice, Supreme Court P6",,DEM,Kathy Cheng,17,16,1,34
Lee,202,Presiding Criminal Appeals,,REP,David Bridges,104,117,8,229
Lee,202,Presiding Criminal Appeals,,REP,Sharon Keller,87,98,12,197
Lee,202,Presiding Criminal Appeals,,DEM,Maria T. Jackson,18,16,1,35
Lee,202,"Judge, Court of Criminal Appeals P7",,REP,B. Parker Hervey,173,192,19,384
Lee,202,"Judge, Court of Criminal Appeals P7",,DEM,Ramona Franklin,18,16,1,35
Lee,202,"Judge, Court of Criminal Appeals P8",,REP,Jay Brandon,73,91,8,172
Lee,202,"Judge, Court of Criminal Appeals P8",,REP,Dib Waldrip,24,28,1,53
Lee,202,"Judge, Court of Criminal Appeals P8",,REP,Michelle Slaughter,84,79,11,174
Lee,202,State Representative,17,REP,John P. Cyrier,189,225,21,435
Lee,202,State Representative,17,DEM,Michelle Ryan,19,15,1,35
Lee,202,Justice Court of Appeals D3 P2,,REP,C. Olson Bourland,174,199,19,392
Lee,202,Justice Court of Appeals D3 P2,,DEM,Edward Smith,18,15,1,34
Lee,202,Justice Court of Appeals D3 P3,,REP,Scott Field,175,200,19,394
Lee,202,Justice Court of Appeals D3 P3,,DEM,Chari Kelly,19,16,1,36
Lee,202,Justice Court of Appeals D3 P5,,REP,David Puryear,173,196,19,388
Lee,202,Justice Court of Appeals D3 P5,,DEM,Thomas J. Baker,19,15,1,35
Lee,202,Justice Court of Appeals D3 P6,,REP,Kristofer Monson,32,33,1,66
Lee,202,Justice Court of Appeals D3 P6,,REP,Donna Davidson,59,58,5,122
Lee,202,Justice Court of Appeals D3 P6,,REP,Jennifer S. Freel,31,30,2,63
Lee,202,Justice Court of Appeals D3 P6,,REP,"Michael ""Mike"" Toth",54,79,11,144
Lee,202,Justice Court of Appeals D3 P6,,DEM,Gisela D. Triana,18,15,1,34
Lee,202,County Judge,,REP,Paul E Fischer,153,211,19,383
Lee,202,County Judge,,REP,Michael R Morgan,98,87,2,187
Lee,202,District Clerk,,REP,Lisa Teinert,211,251,21,483
Lee,202,County Clerk,,REP,Sharon Blasig,209,248,21,478
Lee,202,County Treasurer,,REP,S. Blasig Kessler,103,146,13,262
Lee,202,County Treasurer,,REP,Melinda Krause,139,140,6,285
Lee,202,County Commissioner Pct 2,,REP,JW Riza,73,92,3,168
Lee,202,County Commissioner Pct 2,,REP,Charles Murray,47,81,10,138
Lee,202,County Commissioner Pct 2,,REP,Richard Wagner,126,115,7,248
Lee,202,Justice Peace P2,,REP,Michael York,210,232,21,463
Lee,202,County Chairman,,REP,David Porter,186,209,20,415
Lee,202,Proposition 1,,REP,YES,152,191,11,354
Lee,202,Proposition 1,,REP,NO,77,75,10,162
Lee,202,Proposition 2,,REP,YES,217,247,20,484
Lee,202,Proposition 2,,REP,NO,18,29,1,48
Lee,202,Proposition 3,,REP,YES,192,244,19,455
Lee,202,Proposition 3,,REP,NO,30,33,3,66
Lee,202,Proposition 4,,REP,YES,210,253,17,480
Lee,202,Proposition 4,,REP,NO,17,23,4,44
Lee,202,Proposition 5,,REP,YES,185,203,18,406
Lee,202,Proposition 5,,REP,NO,47,78,4,129
Lee,202,Proposition 6,,REP,YES,219,267,19,505
Lee,202,Proposition 6,,REP,NO,16,16,3,35
Lee,202,Proposition 7,,REP,YES,152,176,18,346
Lee,202,Proposition 7,,REP,NO,76,98,3,177
Lee,202,Proposition 8,,REP,YES,220,274,21,515
Lee,202,Proposition 8,,REP,NO,10,11,1,22
Lee,202,Proposition 9,,REP,YES,208,257,20,485
Lee,202,Proposition 9,,REP,NO,25,27,2,54
Lee,202,Proposition 10,,REP,YES,214,254,21,489
Lee,202,Proposition 10,,REP,NO,13,18,1,32
Lee,202,Proposition 11,,REP,YES,206,250,22,478
Lee,202,Proposition 11,,REP,NO,28,33,0,61
Lee,202,Proposition 1,,DEM,FOR,20,16,4,40
Lee,202,Proposition 1,,DEM,AGAINST,2,1,0,3
Lee,202,Proposition 2,,DEM,FOR,17,16,0,33
Lee,202,Proposition 2,,DEM,AGAINST,4,1,4,9
Lee,202,Proposition 3,,DEM,FOR,18,15,1,34
Lee,202,Proposition 3,,DEM,AGAINST,4,2,1,7
Lee,202,Proposition 4,,DEM,FOR,20,16,1,37
Lee,202,Proposition 4,,DEM,AGAINST,2,1,2,5
Lee,202,Proposition 5,,DEM,FOR,18,15,3,36
Lee,202,Proposition 5,,DEM,AGAINST,3,2,0,5
Lee,202,Proposition 6,,DEM,FOR,22,16,4,42
Lee,202,Proposition 6,,DEM,AGAINST,0,1,0,1
Lee,202,Proposition 7,,DEM,FOR,20,16,1,37
Lee,202,Proposition 7,,DEM,AGAINST,2,1,2,5
Lee,202,Proposition 8,,DEM,FOR,15,16,1,32
Lee,202,Proposition 8,,DEM,AGAINST,6,1,2,9
Lee,202,Proposition 9,,DEM,FOR,18,16,2,36
Lee,202,Proposition 9,,DEM,AGAINST,3,1,1,5
Lee,202,Proposition 10,,DEM,FOR,19,16,2,37
Lee,202,Proposition 10,,DEM,AGAINST,2,1,1,4
Lee,202,Proposition 11,,DEM,FOR,20,15,1,36
Lee,202,Proposition 11,,DEM,AGAINST,1,2,2,5
Lee,202,Proposition 12,,DEM,FOR,18,16,1,35
Lee,202,Proposition 12,,DEM,AGAINST,3,1,2,6
Lee,203,US Senator,,REP,Mary Miller,3,2,0,5
Lee,203,US Senator,,REP,"Bruce Jacobson, Jr.",2,2,0,4
Lee,203,US Senator,,REP,Ted Cruz,44,47,2,93
Lee,203,US Senator,,REP,Stefano de Stefano,1,0,0,1
Lee,203,US Senator,,REP,Geraldine Sam,1,0,0,1
Lee,203,US Senator,,DEM,Edward Kimbrough,2,0,0,2
Lee,203,US Senator,,DEM,Beto O'Rourke,2,1,2,5
Lee,203,US Senator,,DEM,Sema Hernandez,0,0,0,0
Lee,203,US Representative,10,REP,Michael T. McCaul,42,49,1,92
Lee,203,US Representative,10,REP,John W. Cook,10,2,0,12
Lee,203,US Representative,10,DEM,Matt Harris,2,0,0,2
Lee,203,US Representative,10,DEM,Mike Siegel,1,0,2,3
Lee,203,US Representative,10,DEM,Kevin Nelson,0,0,0,0
Lee,203,US Representative,10,DEM,Richie DeGrow,0,0,0,0
Lee,203,US Representative,10,DEM,Tawana WalteCadien,0,0,0,0
Lee,203,US Representative,10,DEM,Madeline K. Eden,1,0,0,1
Lee,203,US Representative,10,DEM,Tami Walker,0,0,0,0
Lee,203,Governor,,REP,Greg Abbott,49,47,2,98
Lee,203,Governor,,REP,Barbara Krueger,2,4,0,6
Lee,203,Governor,,REP,SECEDE Kilgore,0,0,0,0
Lee,203,Governor,,DEM,Jeffrey Payne,2,0,0,2
Lee,203,Governor,,DEM,Joe Mumbach,0,0,0,0
Lee,203,Governor,,DEM,Adrian Ocegueda,0,0,0,0
Lee,203,Governor,,DEM,"Cedric Davis, Sr.",0,0,0,0
Lee,203,Governor,,DEM,Andrew White,1,0,0,1
Lee,203,Governor,,DEM,Tom Wakely,0,0,0,0
Lee,203,Governor,,DEM,James Jolly Clark,0,0,0,0
Lee,203,Governor,,DEM,Lupe Valdez,1,1,2,4
Lee,203,Governor,,DEM,Grady Yarbrough,0,0,0,0
Lee,203,Lt. Governor,,REP,Scott Milder,15,14,0,29
Lee,203,Lt. Governor,,REP,Dan Patrick,37,38,1,76
Lee,203,Lt. Governor,,DEM,Mike Collier,2,0,0,2
Lee,203,Lt. Governor,,DEM,Michael Cooper,2,1,0,3
Lee,203,Attorney General,,REP,Ken Paxton,41,43,2,86
Lee,203,Attorney General,,DEM,Justin Nelson,4,1,2,7
Lee,203,Comptroller Public Accts,,REP,Glenn Hegar,41,43,2,86
Lee,203,Comptroller Public Accts,,DEM,Tim Mahoney,4,0,2,6
Lee,203,Comptroller Public Accts,,DEM,Joi Chevalier,0,1,0,1
Lee,203,Commissioner Gen Land Office,,REP,Davey Edwards,9,3,0,12
Lee,203,Commissioner Gen Land Office,,REP,Rick Range,1,3,0,4
Lee,203,Commissioner Gen Land Office,,REP,George P. Bush,19,25,0,44
Lee,203,Commissioner Gen Land Office,,REP,Jerry Patterson,18,19,1,38
Lee,203,Commissioner Gen Land Office,,DEM,Tex Morgan,2,0,0,2
Lee,203,Commissioner Gen Land Office,,DEM,Miguel Suazo,2,1,2,5
Lee,203,Commissioner of Agriculture,,REP,Trey Blocker,6,8,1,15
Lee,203,Commissioner of Agriculture,,REP,Jim Hogan,12,10,0,22
Lee,203,Commissioner of Agriculture,,REP,Sid Miller,26,28,0,54
Lee,203,Commissioner of Agriculture,,DEM,Kim Olson,4,1,2,7
Lee,203,Railroad Commissioner,,REP,Weston Martinez,15,8,1,24
Lee,203,Railroad Commissioner,,REP,Christi Craddick,26,35,0,61
Lee,203,Railroad Commissioner,,DEM,Chris Spellmon,3,0,0,3
Lee,203,Railroad Commissioner,,DEM,Roman McAllen,1,1,2,4
Lee,203,"Justice, Supreme Court P2",,REP,Jimmy Blacklock,39,37,1,77
Lee,203,"Justice, Supreme Court P2",,DEM,Steven Kirkland,4,1,2,7
Lee,203,"Justice, Supreme Court P4",,REP,John Devine,40,38,1,79
Lee,203,"Justice, Supreme Court P4",,DEM,R.K. Sandill,4,1,2,7
Lee,203,"Justice, Supreme Court P6",,REP,Jeff Brown,40,39,1,80
Lee,203,"Justice, Supreme Court P6",,DEM,Kathy Cheng,4,1,2,7
Lee,203,Presiding Criminal Appeals,,REP,David Bridges,25,23,0,48
Lee,203,Presiding Criminal Appeals,,REP,Sharon Keller,15,20,1,36
Lee,203,Presiding Criminal Appeals,,DEM,Maria T. Jackson,4,1,2,7
Lee,203,"Judge, Court of Criminal Appeals P7",,REP,B. Parker Hervey,37,38,1,76
Lee,203,"Judge, Court of Criminal Appeals P7",,DEM,Ramona Franklin,4,1,2,7
Lee,203,"Judge, Court of Criminal Appeals P8",,REP,Jay Brandon,21,25,0,46
Lee,203,"Judge, Court of Criminal Appeals P8",,REP,Dib Waldrip,6,1,0,7
Lee,203,"Judge, Court of Criminal Appeals P8",,REP,Michelle Slaughter,12,16,1,29
Lee,203,State Representative,17,REP,John P. Cyrier,39,46,2,87
Lee,203,State Representative,17,DEM,Michelle Ryan,4,1,2,7
Lee,203,Justice Court of Appeals D3 P2,,REP,C. Olson Bourland,37,39,1,77
Lee,203,Justice Court of Appeals D3 P2,,DEM,Edward Smith,4,1,2,7
Lee,203,Justice Court of Appeals D3 P3,,REP,Scott Field,37,38,1,76
Lee,203,Justice Court of Appeals D3 P3,,DEM,Chari Kelly,4,1,2,7
Lee,203,Justice Court of Appeals D3 P5,,REP,David Puryear,37,39,1,77
Lee,203,Justice Court of Appeals D3 P5,,DEM,Thomas J. Baker,4,1,2,7
Lee,203,Justice Court of Appeals D3 P6,,REP,Kristofer Monson,11,6,0,17
Lee,203,Justice Court of Appeals D3 P6,,REP,Donna Davidson,9,15,1,25
Lee,203,Justice Court of Appeals D3 P6,,REP,Jennifer S. Freel,4,4,0,8
Lee,203,Justice Court of Appeals D3 P6,,REP,"Michael ""Mike"" Toth",15,17,0,32
Lee,203,Justice Court of Appeals D3 P6,,DEM,Gisela D. Triana,4,1,2,7
Lee,203,County Judge,,REP,Paul E Fischer,32,30,2,64
Lee,203,County Judge,,REP,Michael R Morgan,23,22,0,45
Lee,203,District Clerk,,REP,Lisa Teinert,43,45,2,90
Lee,203,County Clerk,,REP,Sharon Blasig,41,45,2,88
Lee,203,County Treasurer,,REP,S. Blasig Kessler,28,23,2,53
Lee,203,County Treasurer,,REP,Melinda Krause,24,26,0,50
Lee,203,County Commissioner Pct 2,,REP,JW Riza,5,13,0,18
Lee,203,County Commissioner Pct 2,,REP,Charles Murray,8,10,0,18
Lee,203,County Commissioner Pct 2,,REP,Richard Wagner,44,29,1,74
Lee,203,Justice Peace P2,,REP,Michael York,46,49,1,96
Lee,203,County Chairman,,REP,David Porter,39,40,1,80
Lee,203,Proposition 1,,REP,YES,37,39,0,76
Lee,203,Proposition 1,,REP,NO,11,11,2,24
Lee,203,Proposition 2,,REP,YES,52,47,2,101
Lee,203,Proposition 2,,REP,NO,1,4,0,5
Lee,203,Proposition 3,,REP,YES,38,43,2,83
Lee,203,Proposition 3,,REP,NO,9,5,0,14
Lee,203,Proposition 4,,REP,YES,47,45,2,94
Lee,203,Proposition 4,,REP,NO,6,3,0,9
Lee,203,Proposition 5,,REP,YES,42,43,2,87
Lee,203,Proposition 5,,REP,NO,10,8,0,18
Lee,203,Proposition 6,,REP,YES,48,47,2,97
Lee,203,Proposition 6,,REP,NO,5,3,0,8
Lee,203,Proposition 7,,REP,YES,36,40,2,78
Lee,203,Proposition 7,,REP,NO,17,10,0,27
Lee,203,Proposition 8,,REP,YES,49,48,2,99
Lee,203,Proposition 8,,REP,NO,2,1,0,3
Lee,203,Proposition 9,,REP,YES,48,44,2,94
Lee,203,Proposition 9,,REP,NO,5,4,0,9
Lee,203,Proposition 10,,REP,YES,51,47,2,100
Lee,203,Proposition 10,,REP,NO,2,1,0,3
Lee,203,Proposition 11,,REP,YES,47,47,2,96
Lee,203,Proposition 11,,REP,NO,7,2,0,9
Lee,203,Proposition 1,,DEM,FOR,3,0,2,5
Lee,203,Proposition 1,,DEM,AGAINST,1,2,0,3
Lee,203,Proposition 2,,DEM,FOR,3,0,2,5
Lee,203,Proposition 2,,DEM,AGAINST,1,2,0,3
Lee,203,Proposition 3,,DEM,FOR,3,0,2,5
Lee,203,Proposition 3,,DEM,AGAINST,1,2,0,3
Lee,203,Proposition 4,,DEM,FOR,3,0,2,5
Lee,203,Proposition 4,,DEM,AGAINST,1,2,0,3
Lee,203,Proposition 5,,DEM,FOR,3,0,2,5
Lee,203,Proposition 5,,DEM,AGAINST,1,2,0,3
Lee,203,Proposition 6,,DEM,FOR,4,0,2,6
Lee,203,Proposition 6,,DEM,AGAINST,0,2,0,2
Lee,203,Proposition 7,,DEM,FOR,2,0,2,4
Lee,203,Proposition 7,,DEM,AGAINST,2,2,0,4
Lee,203,Proposition 8,,DEM,FOR,2,0,1,3
Lee,203,Proposition 8,,DEM,AGAINST,2,2,0,4
Lee,203,Proposition 9,,DEM,FOR,3,0,2,5
Lee,203,Proposition 9,,DEM,AGAINST,1,2,0,3
Lee,203,Proposition 10,,DEM,FOR,3,0,2,5
Lee,203,Proposition 10,,DEM,AGAINST,1,2,0,3
Lee,203,Proposition 11,,DEM,FOR,3,0,2,5
Lee,203,Proposition 11,,DEM,AGAINST,1,2,0,3
Lee,203,Proposition 12,,DEM,FOR,4,0,2,6
Lee,203,Proposition 12,,DEM,AGAINST,0,2,0,2
Lee,301,US Senator,,REP,Mary Miller,2,1,1,4
Lee,301,US Senator,,REP,"Bruce Jacobson, Jr.",2,1,0,3
Lee,301,US Senator,,REP,Ted Cruz,24,5,0,29
