county,precinct,office,district,candidate,party,early_voting,election day,votes
Foard,201,Governor,,SECEDE Kilgore,,0,0,0
Foard,201,Governor,,Barbara Krueger,,0,0,0
Foard,201,Governor,,Greg Abbott,,0,0,0
Foard,201,Governor,,Over Votes,,0,0,0
Foard,201,Governor,,Under Votes,,0,1,1
Foard,201,Lieutenant Governor,,Scott Milder,,0,0,0
Foard,201,Lieutenant Governor,,Dan Patrick,,0,0,0
Foard,201,Lieutenant Governor,,Over Votes,,0,0,0
Foard,201,Lieutenant Governor,,Under Votes,,0,1,1
Foard,201,Attorney General,,Ken Paxton,,0,0,0
Foard,201,Attorney General,,Over Votes,,0,0,0
Foard,201,Attorney General,,Under Votes,,0,1,1
Foard,201,Comptroller of Public Accounts,,Glenn Hegar,,0,0,0
Foard,201,Comptroller of Public Accounts,,Over Votes,,0,0,0
Foard,201,Comptroller of Public Accounts,,Under Votes,,0,1,1
Foard,201,Ballots Cast,,,,,,123
Foard,201,Commissioner of the General Land Office,,Davey Edwards,,0,0,0
Foard,201,Commissioner of the General Land Office,,Jerry Patterson,,0,0,0
Foard,201,Commissioner of the General Land Office,,George P. Bush,,0,0,0
Foard,201,Commissioner of the General Land Office,,Rick Range,,0,0,0
Foard,201,Commissioner of the General Land Office,,Over Votes,,0,0,0
Foard,201,Commissioner of the General Land Office,,Under Votes,,0,1,1
Foard,201,Commissioner of Agriculture,,Sid Miller,,0,0,0
Foard,201,Commissioner of Agriculture,,Jim Hogan,,0,0,0
Foard,201,Commissioner of Agriculture,,Trey Blocker,,0,0,0
Foard,201,Commissioner of Agriculture,,Over Votes,,0,0,0
Foard,201,Commissioner of Agriculture,,Under Votes,,0,1,1
Foard,201,Railroad Commissioner,,Christi Craddick,,0,0,0
Foard,201,Railroad Commissioner,,Weston Martinez,,0,0,0
Foard,201,Railroad Commissioner,,Over Votes,,0,0,0
Foard,201,Railroad Commissioner,,Under Votes,,0,1,1
Foard,201,Ballots Cast,,,,,,123
Foard,201,State Representative,69,James Frank,,0,0,0
Foard,201,State Representative,69,Over Votes,,0,0,0
Foard,201,State Representative,69,Under Votes,,0,1,1
Foard,201,Ballots Cast,,,,,,123
Foard,201,U.S. Senate,,Sema Hernandez,,1,8,9
Foard,201,U.S. Senate,,Edward Kimbrough,,12,21,33
Foard,201,U.S. Senate,,Beto O'Rourke,,6,9,15
Foard,201,U.S. Senate,,Over Votes,,0,0,0
Foard,201,U.S. Senate,,Under Votes,,42,23,65
Foard,201,U.S. House,13,Greg Sagan,,16,30,46
Foard,201,U.S. House,13,Over Votes,,0,0,0
Foard,201,U.S. House,13,Under Votes,,45,31,76
Foard,201,Governor,,James Jolly Clark,,1,3,4
Foard,201,Governor,,"Cedric Davis, Sr.",,1,4,5
Foard,201,Governor,,Joe Mumbach,,0,4,4
Foard,201,Governor,,Adrian Ocegueda,,0,2,2
Foard,201,Governor,,Jeffrey Payne,,1,1,2
Foard,201,Governor,,Lupe Valdez,,2,5,7
Foard,201,Governor,,Tom Wakely,,3,1,4
Foard,201,Governor,,Andrew White,,2,7,9
Foard,201,Governor,,Grady Yarbrough,,5,7,12
Foard,201,Governor,,Over Votes,,0,0,0
Foard,201,Governor,,Under Votes,,46,27,73
Foard,201,Lieutenant Governor,,Mike Collier,,10,23,33
Foard,201,Lieutenant Governor,,Michael Cooper,,6,11,17
Foard,201,Lieutenant Governor,,Over Votes,,0,0,0
Foard,201,Lieutenant Governor,,Under Votes,,45,27,72
Foard,201,Ballots Cast,,,,,,123
Foard,201,Attorney General,,Justin Nelson,,14,34,48
Foard,201,Attorney General,,Over Votes,,0,0,0
Foard,201,Attorney General,,Under Votes,,47,27,74
Foard,201,Comptroller of Public Accounts,,Joi Chevalier,,6,8,14
Foard,201,Comptroller of Public Accounts,,Tim Mahoney,,11,26,37
Foard,201,Comptroller of Public Accounts,,Over Votes,,0,0,0
Foard,201,Comptroller of Public Accounts,,Under Votes,,44,27,71
Foard,201,Commissioner of the General Land Office,,Tex  Morgan,,16,27,43
Foard,201,Commissioner of the General Land Office,,Miguel Suazo,,1,8,9
Foard,201,Commissioner of the General Land Office,,Over Votes,,0,0,0
Foard,201,Commissioner of the General Land Office,,Under Votes,,44,26,70
Foard,201,Commissioner of Agriculture,,Kim Olson,,15,33,48
Foard,201,Commissioner of Agriculture,,Over Votes,,0,0,0
Foard,201,Commissioner of Agriculture,,Under Votes,,46,28,74
Foard,201,Railroad Commissioner,,Roman McAllen,,5,14,19
Foard,201,Railroad Commissioner,,Chris Spellmon,,10,19,29
Foard,201,Railroad Commissioner,,Over Votes,,0,0,0
Foard,201,Railroad Commissioner,,Under Votes,,46,28,74
Foard,201,Ballots Cast,,,,,,123
Foard,201,Ballots Cast,,,,,,123
Foard,201,Ballots Cast,,,,,,123
Foard,201,Ballots Cast,,,,,,123
Foard,201,Ballots Cast,,,,,,123
Foard,201,Ballots Cast,,,,,,123
Foard,301,Ballots Cast,,,,,,109
Foard,301,U.S. Senate,,Stefano de Stefano,,0,0,0
Foard,301,U.S. Senate,,Geraldine Sam,,0,0,0
Foard,301,U.S. Senate,,"Bruce Jacobson, Jr.",,0,0,0
Foard,301,U.S. Senate,,Mary Miller,,0,0,0
Foard,301,U.S. Senate,,Ted Cruz,,0,0,0
Foard,301,U.S. Senate,,Over Votes,,0,0,0
Foard,301,U.S. Senate,,Under Votes,,0,0,0
Foard,301,U.S. House,13,Mac Thornberry,,0,0,0
Foard,301,U.S. House,13,Over Votes,,0,0,0
Foard,301,U.S. House,13,Under Votes,,0,0,0
Foard,301,Governor,,SECEDE Kilgore,,0,0,0
Foard,301,Governor,,Barbara Krueger,,0,0,0
Foard,301,Governor,,Greg Abbott,,0,0,0
Foard,301,Governor,,Over Votes,,0,0,0
Foard,301,Governor,,Under Votes,,0,0,0
Foard,301,Lieutenant Governor,,Scott Milder,,0,0,0
Foard,301,Lieutenant Governor,,Dan Patrick,,0,0,0
Foard,301,Lieutenant Governor,,Over Votes,,0,0,0
Foard,301,Lieutenant Governor,,Under Votes,,0,0,0
Foard,301,Attorney General,,Ken Paxton,,0,0,0
Foard,301,Attorney General,,Over Votes,,0,0,0
Foard,301,Attorney General,,Under Votes,,0,0,0
Foard,301,Comptroller of Public Accounts,,Glenn Hegar,,0,0,0
Foard,301,Comptroller of Public Accounts,,Over Votes,,0,0,0
Foard,301,Comptroller of Public Accounts,,Under Votes,,0,0,0
Foard,301,Ballots Cast,,,,,,109
Foard,301,Commissioner of the General Land Office,,Davey Edwards,,0,0,0
Foard,301,Commissioner of the General Land Office,,Jerry Patterson,,0,0,0
Foard,301,Commissioner of the General Land Office,,George P. Bush,,0,0,0
Foard,301,Commissioner of the General Land Office,,Rick Range,,0,0,0
Foard,301,Commissioner of the General Land Office,,Over Votes,,0,0,0
Foard,301,Commissioner of the General Land Office,,Under Votes,,0,0,0
Foard,301,Commissioner of Agriculture,,Sid Miller,,0,0,0
Foard,301,Commissioner of Agriculture,,Jim Hogan,,0,0,0
Foard,301,Commissioner of Agriculture,,Trey Blocker,,0,0,0
Foard,301,Commissioner of Agriculture,,Over Votes,,0,0,0
Foard,301,Commissioner of Agriculture,,Under Votes,,0,0,0
Foard,301,Railroad Commissioner,,Christi Craddick,,0,0,0
Foard,301,Railroad Commissioner,,Weston Martinez,,0,0,0
Foard,301,Railroad Commissioner,,Over Votes,,0,0,0
Foard,301,Railroad Commissioner,,Under Votes,,0,0,0
Foard,301,Ballots Cast,,,,,,109
Foard,301,State Representative,69,James Frank,,0,0,0
Foard,301,State Representative,69,Over Votes,,0,0,0
Foard,301,State Representative,69,Under Votes,,0,0,0
Foard,301,Ballots Cast,,,,,,109
Foard,301,U.S. Senate,,Sema Hernandez,,7,5,12
Foard,301,U.S. Senate,,Edward Kimbrough,,19,12,31
Foard,301,U.S. Senate,,Beto O'Rourke,,4,4,8
Foard,301,U.S. Senate,,Over Votes,,0,0,0
Foard,301,U.S. Senate,,Under Votes,,39,19,58
Foard,301,U.S. House,13,Greg Sagan,,26,15,41
Foard,301,U.S. House,13,Over Votes,,0,0,0
Foard,301,U.S. House,13,Under Votes,,43,25,68
Foard,301,Governor,,James Jolly Clark,,3,2,5
Foard,301,Governor,,"Cedric Davis, Sr.",,1,0,1
Foard,301,Governor,,Joe Mumbach,,0,1,1
Foard,301,Governor,,Adrian Ocegueda,,0,1,1
Foard,301,Governor,,Jeffrey Payne,,5,2,7
Foard,301,Governor,,Lupe Valdez,,3,6,9
Foard,301,Governor,,Tom Wakely,,1,1,2
Foard,301,Governor,,Andrew White,,5,4,9
Foard,301,Governor,,Grady Yarbrough,,7,1,8
Foard,301,Governor,,Over Votes,,0,0,0
Foard,301,Governor,,Under Votes,,44,22,66
Foard,301,Lieutenant Governor,,Mike Collier,,14,7,21
Foard,301,Lieutenant Governor,,Michael Cooper,,13,10,23
Foard,301,Lieutenant Governor,,Over Votes,,0,0,0
Foard,301,Lieutenant Governor,,Under Votes,,42,23,65
Foard,301,Ballots Cast,,,,,,109
Foard,301,Attorney General,,Justin Nelson,,26,17,43
Foard,301,Attorney General,,Over Votes,,0,0,0
Foard,301,Attorney General,,Under Votes,,43,23,66
Foard,301,Comptroller of Public Accounts,,Joi Chevalier,,3,5,8
Foard,301,Comptroller of Public Accounts,,Tim Mahoney,,22,13,35
Foard,301,Comptroller of Public Accounts,,Over Votes,,0,0,0
Foard,301,Comptroller of Public Accounts,,Under Votes,,44,22,66
Foard,301,Commissioner of the General Land Office,,Tex  Morgan,,22,14,36
Foard,301,Commissioner of the General Land Office,,Miguel Suazo,,5,5,10
Foard,301,Commissioner of the General Land Office,,Over Votes,,0,0,0
Foard,301,Commissioner of the General Land Office,,Under Votes,,42,21,63
Foard,301,Commissioner of Agriculture,,Kim Olson,,25,18,43
Foard,301,Commissioner of Agriculture,,Over Votes,,0,0,0
Foard,301,Commissioner of Agriculture,,Under Votes,,44,22,66
Foard,301,Railroad Commissioner,,Roman McAllen,,12,9,21
Foard,301,Railroad Commissioner,,Chris Spellmon,,12,9,21
Foard,301,Railroad Commissioner,,Over Votes,,0,0,0
Foard,301,Railroad Commissioner,,Under Votes,,45,22,67
Foard,301,Ballots Cast,,,,,,109
Foard,301,Ballots Cast,,,,,,109
Foard,301,Ballots Cast,,,,,,109
Foard,301,Ballots Cast,,,,,,109
Foard,301,Ballots Cast,,,,,,109
Foard,301,Ballots Cast,,,,,,109
Foard,401,Ballots Cast,,,,,,130
Foard,401,U.S. Senate,,Stefano de Stefano,,0,0,0
Foard,401,U.S. Senate,,Geraldine Sam,,0,0,0
Foard,401,U.S. Senate,,"Bruce Jacobson, Jr.",,0,0,0
Foard,401,U.S. Senate,,Mary Miller,,0,0,0
Foard,401,U.S. Senate,,Ted Cruz,,0,0,0
Foard,401,U.S. Senate,,Over Votes,,0,0,0
Foard,401,U.S. Senate,,Under Votes,,0,0,0
Foard,401,U.S. House,13,Mac Thornberry,,0,0,0
Foard,401,U.S. House,13,Over Votes,,0,0,0
Foard,401,U.S. House,13,Under Votes,,0,0,0
Foard,401,Governor,,SECEDE Kilgore,,0,0,0
Foard,401,Governor,,Barbara Krueger,,0,0,0
Foard,401,Governor,,Greg Abbott,,0,0,0
Foard,401,Governor,,Over Votes,,0,0,0
Foard,401,Governor,,Under Votes,,0,0,0
Foard,401,Lieutenant Governor,,Scott Milder,,0,0,0
Foard,401,Lieutenant Governor,,Dan Patrick,,0,0,0
Foard,401,Lieutenant Governor,,Over Votes,,0,0,0
Foard,401,Lieutenant Governor,,Under Votes,,0,0,0
Foard,401,Attorney General,,Ken Paxton,,0,0,0
Foard,401,Attorney General,,Over Votes,,0,0,0
Foard,401,Attorney General,,Under Votes,,0,0,0
Foard,401,Comptroller of Public Accounts,,Glenn Hegar,,0,0,0
Foard,401,Comptroller of Public Accounts,,Over Votes,,0,0,0
Foard,401,Comptroller of Public Accounts,,Under Votes,,0,0,0
Foard,401,Ballots Cast,,,,,,130
Foard,401,Commissioner of the General Land Office,,Davey Edwards,,0,0,0
Foard,401,Commissioner of the General Land Office,,Jerry Patterson,,0,0,0
Foard,401,Commissioner of the General Land Office,,George P. Bush,,0,0,0
Foard,401,Commissioner of the General Land Office,,Rick Range,,0,0,0
Foard,401,Commissioner of the General Land Office,,Over Votes,,0,0,0
Foard,401,Commissioner of the General Land Office,,Under Votes,,0,0,0
Foard,401,Commissioner of Agriculture,,Sid Miller,,0,0,0
Foard,401,Commissioner of Agriculture,,Jim Hogan,,0,0,0
Foard,401,Commissioner of Agriculture,,Trey Blocker,,0,0,0
Foard,401,Commissioner of Agriculture,,Over Votes,,0,0,0
Foard,401,Commissioner of Agriculture,,Under Votes,,0,0,0
Foard,401,Railroad Commissioner,,Christi Craddick,,0,0,0
Foard,401,Railroad Commissioner,,Weston Martinez,,0,0,0
Foard,401,Railroad Commissioner,,Over Votes,,0,0,0
Foard,401,Railroad Commissioner,,Under Votes,,0,0,0
Foard,401,Ballots Cast,,,,,,130
Foard,401,State Representative,69,James Frank,,0,0,0
Foard,401,State Representative,69,Over Votes,,0,0,0
Foard,401,State Representative,69,Under Votes,,0,0,0
Foard,401,Ballots Cast,,,,,,130
Foard,401,U.S. Senate,,Sema Hernandez,,9,7,16
Foard,401,U.S. Senate,,Edward Kimbrough,,15,15,30
Foard,401,U.S. Senate,,Beto O'Rourke,,11,8,19
Foard,401,U.S. Senate,,Over Votes,,0,0,0
Foard,401,U.S. Senate,,Under Votes,,33,32,65
Foard,401,U.S. House,13,Greg Sagan,,29,25,54
Foard,401,U.S. House,13,Over Votes,,0,0,0
Foard,401,U.S. House,13,Under Votes,,39,37,76
Foard,401,Governor,,James Jolly Clark,,5,2,7
Foard,401,Governor,,"Cedric Davis, Sr.",,2,2,4
Foard,401,Governor,,Joe Mumbach,,0,1,1
Foard,401,Governor,,Adrian Ocegueda,,1,1,2
Foard,401,Governor,,Jeffrey Payne,,4,3,7
Foard,401,Governor,,Lupe Valdez,,4,4,8
Foard,401,Governor,,Tom Wakely,,2,4,6
Foard,401,Governor,,Andrew White,,4,6,10
Foard,401,Governor,,Grady Yarbrough,,7,4,11
Foard,401,Governor,,Over Votes,,0,0,0
Foard,401,Governor,,Under Votes,,39,35,74
Foard,401,Lieutenant Governor,,Mike Collier,,15,14,29
Foard,401,Lieutenant Governor,,Michael Cooper,,14,12,26
Foard,401,Lieutenant Governor,,Over Votes,,0,0,0
Foard,401,Lieutenant Governor,,Under Votes,,39,36,75
Foard,401,Ballots Cast,,,,,,130
Foard,401,Attorney General,,Justin Nelson,,27,23,50
Foard,401,Attorney General,,Over Votes,,0,0,0
Foard,401,Attorney General,,Under Votes,,41,39,80
Foard,401,Comptroller of Public Accounts,,Joi Chevalier,,5,9,14
Foard,401,Comptroller of Public Accounts,,Tim Mahoney,,22,16,38
Foard,401,Comptroller of Public Accounts,,Over Votes,,0,0,0
Foard,401,Comptroller of Public Accounts,,Under Votes,,41,37,78
Foard,401,Commissioner of the General Land Office,,Tex  Morgan,,16,22,38
Foard,401,Commissioner of the General Land Office,,Miguel Suazo,,13,10,23
Foard,401,Commissioner of the General Land Office,,Over Votes,,0,0,0
Foard,401,Commissioner of the General Land Office,,Under Votes,,39,30,69
Foard,401,Commissioner of Agriculture,,Kim Olson,,27,26,53
Foard,401,Commissioner of Agriculture,,Over Votes,,0,0,0
Foard,401,Commissioner of Agriculture,,Under Votes,,41,36,77
Foard,401,Railroad Commissioner,,Roman McAllen,,11,14,25
Foard,401,Railroad Commissioner,,Chris Spellmon,,14,11,25
Foard,401,Railroad Commissioner,,Over Votes,,0,0,0
Foard,401,Railroad Commissioner,,Under Votes,,43,37,80
Foard,401,Ballots Cast,,,,,,130
Foard,401,Ballots Cast,,,,,,130
Foard,401,Ballots Cast,,,,,,130
Foard,401,Ballots Cast,,,,,,130
Foard,401,Ballots Cast,,,,,,130
Foard,401,Ballots Cast,,,,,,130
