county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail,provisional,limited
Kleberg,0009 Precinct 31,Railroad Commissioner,,REP,Christi Craddick,401,120,258,22,1,0
Kleberg,0009 Precinct 31,Railroad Commissioner,,DEM,Roman McAllen,245,71,158,16,0,0
Kleberg,0009 Precinct 31,Railroad Commissioner,,LIB,Mike Wright,27,15,11,1,0,0
Kleberg,0009 Precinct 31,State Representative,43,REP,J.M. Lozano,494,152,311,30,1,0
Kleberg,0009 Precinct 31,State Representative,43,DEM,Dee Ann Torres Miller,201,61,131,9,0,0
Kleberg,0010 Precinct 32,,,,Registered Voters,1146,,,,,
Kleberg,0010 Precinct 32,,,,Ballots Cast,521,171,320,29,1,0
Kleberg,0010 Precinct 32,Straight Party,,REP,Republican Party,113,29,79,5,0,0
Kleberg,0010 Precinct 32,Straight Party,,DEM,Democratic Party,120,44,65,10,1,0
Kleberg,0010 Precinct 32,Straight Party,,LIB,Libertarian Party,6,2,4,0,0,0
Kleberg,0010 Precinct 32,U.S. Senate,,REP,Ted Cruz,247,67,168,12,0,0
Kleberg,0010 Precinct 32,U.S. Senate,,DEM,Beto O'Rourke,272,103,151,17,1,0
Kleberg,0010 Precinct 32,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0,0,0,0
Kleberg,0010 Precinct 32,U.S. House,34,REP,Rey Gonzalez,242,67,167,8,0,0
Kleberg,0010 Precinct 32,U.S. House,34,DEM,Filemon B. Vela,269,100,147,21,1,0
Kleberg,0010 Precinct 32,Governor,,REP,Greg Abbott,304,100,194,10,0,0
Kleberg,0010 Precinct 32,Governor,,DEM,Lupe Valdez,204,68,117,18,1,0
Kleberg,0010 Precinct 32,Governor,,LIB,Mark Jay Tippetts,9,2,6,1,0,0
Kleberg,0010 Precinct 32,Lieutenant Governor,,REP,Dan Patrick,246,67,170,9,0,0
Kleberg,0010 Precinct 32,Lieutenant Governor,,DEM,Mike Collier,249,91,137,20,1,0
Kleberg,0010 Precinct 32,Lieutenant Governor,,LIB,Kerry Douglas McKennon,11,6,5,0,0,0
Kleberg,0010 Precinct 32,Attorney General,,REP,Ken Paxton,244,74,162,8,0,0
Kleberg,0010 Precinct 32,Attorney General,,DEM,Justin Nelson,246,84,141,20,1,0
Kleberg,0010 Precinct 32,Attorney General,,LIB,Michael Ray Harris,18,9,8,1,0,0
Kleberg,0010 Precinct 32,Comptroller of Public Accounts,,REP,Glenn Hegar,238,66,164,8,0,0
Kleberg,0010 Precinct 32,Comptroller of Public Accounts,,DEM,Joi Chevalier,236,83,132,20,1,0
Kleberg,0010 Precinct 32,Commissioner of the General Land Office,,REP,George P. Bush,261,82,170,9,0,0
Kleberg,0010 Precinct 32,Commissioner of the General Land Office,,DEM,Miguel Suazo,232,82,130,19,1,0
Kleberg,0010 Precinct 32,Commissioner of the General Land Office,,LIB,Matt Pina,19,7,11,1,0,0
Kleberg,0010 Precinct 32,Commissioner of Agriculture,,REP,Sid Miller,232,67,158,7,0,0
Kleberg,0010 Precinct 32,Commissioner of Agriculture,,DEM,Kim Olson,258,94,141,22,1,0
Kleberg,0010 Precinct 32,Commissioner of Agriculture,,LIB,Richard Carpenter,14,4,10,0,0,0
Kleberg,0010 Precinct 32,Railroad Commissioner,,REP,Christi Craddick,238,67,164,7,0,0
Kleberg,0010 Precinct 32,Railroad Commissioner,,DEM,Roman McAllen,249,89,139,20,1,0
Kleberg,0010 Precinct 32,Railroad Commissioner,,LIB,Mike Wright,16,7,8,1,0,0
Kleberg,0010 Precinct 32,State Representative,43,REP,J.M. Lozano,296,93,194,9,0,0
Kleberg,0010 Precinct 32,State Representative,43,DEM,Dee Ann Torres Miller,220,77,122,20,1,0
Kleberg,0011 Precincts 33/34,,,,Registered Voters,1255,,,,,
Kleberg,0011 Precincts 33/34,,,,Ballots Cast,759,359,327,30,0,43
Kleberg,0011 Precincts 33/34,Straight Party,,REP,Republican Party,188,88,94,6,0,0
Kleberg,0011 Precincts 33/34,Straight Party,,DEM,Democratic Party,110,60,38,12,0,0
Kleberg,0011 Precincts 33/34,Straight Party,,LIB,Libertarian Party,5,3,2,0,0,0
Kleberg,0011 Precincts 33/34,U.S. Senate,,REP,Ted Cruz,473,226,218,16,0,13
Kleberg,0011 Precincts 33/34,U.S. Senate,,DEM,Beto O'Rourke,277,128,106,13,0,30
Kleberg,0011 Precincts 33/34,U.S. Senate,,LIB,Neal M. Dikeman,3,1,1,1,0,0
Kleberg,0011 Precincts 33/34,U.S. House,34,REP,Rey Gonzalez,444,219,208,15,0,2
Kleberg,0011 Precincts 33/34,U.S. House,34,DEM,Filemon B. Vela,253,119,112,15,0,7
Kleberg,0011 Precincts 33/34,Governor,,REP,Greg Abbott,522,254,232,16,0,20
Kleberg,0011 Precincts 33/34,Governor,,DEM,Lupe Valdez,219,93,91,14,0,21
Kleberg,0011 Precincts 33/34,Governor,,LIB,Mark Jay Tippetts,7,5,2,0,0,0
Kleberg,0011 Precincts 33/34,Lieutenant Governor,,REP,Dan Patrick,455,217,207,15,0,16
Kleberg,0011 Precincts 33/34,Lieutenant Governor,,DEM,Mike Collier,262,116,107,15,0,24
Kleberg,0011 Precincts 33/34,Lieutenant Governor,,LIB,Kerry Douglas McKennon,18,10,7,0,0,1
Kleberg,0011 Precincts 33/34,Attorney General,,REP,Ken Paxton,463,221,210,15,0,17
Kleberg,0011 Precincts 33/34,Attorney General,,DEM,Justin Nelson,254,116,103,14,0,21
Kleberg,0011 Precincts 33/34,Attorney General,,LIB,Michael Ray Harris,12,5,4,0,0,3
Kleberg,0011 Precincts 33/34,Comptroller of Public Accounts,,REP,Glenn Hegar,450,214,204,15,0,17
Kleberg,0011 Precincts 33/34,Comptroller of Public Accounts,,DEM,Joi Chevalier,245,110,100,15,0,20
Kleberg,0011 Precincts 33/34,Commissioner of the General Land Office,,REP,George P. Bush,472,225,213,16,0,18
Kleberg,0011 Precincts 33/34,Commissioner of the General Land Office,,DEM,Miguel Suazo,229,102,91,14,0,22
Kleberg,0011 Precincts 33/34,Commissioner of the General Land Office,,LIB,Matt Pina,26,14,11,0,0,1
Kleberg,0011 Precincts 33/34,Commissioner of Agriculture,,REP,Sid Miller,457,220,206,15,0,16
Kleberg,0011 Precincts 33/34,Commissioner of Agriculture,,DEM,Kim Olson,246,110,99,14,0,23
Kleberg,0011 Precincts 33/34,Commissioner of Agriculture,,LIB,Richard Carpenter,18,7,9,0,0,2
Kleberg,0011 Precincts 33/34,Railroad Commissioner,,REP,Christi Craddick,442,211,200,15,0,16
Kleberg,0011 Precincts 33/34,Railroad Commissioner,,DEM,Roman McAllen,251,111,103,15,0,22
Kleberg,0011 Precincts 33/34,Railroad Commissioner,,LIB,Mike Wright,28,16,9,0,0,3
Kleberg,0011 Precincts 33/34,State Representative,43,REP,J.M. Lozano,495,247,231,16,0,1
Kleberg,0011 Precincts 33/34,State Representative,43,DEM,Dee Ann Torres Miller,207,99,94,14,0,0
Kleberg,0012 Precinct 35,,,,Registered Voters,1100,,,,,
Kleberg,0012 Precinct 35,,,,Ballots Cast,559,255,279,25,0,0
Kleberg,0012 Precinct 35,Straight Party,,REP,Republican Party,142,63,71,8,0,0
Kleberg,0012 Precinct 35,Straight Party,,DEM,Democratic Party,114,52,50,12,0,0
Kleberg,0012 Precinct 35,Straight Party,,LIB,Libertarian Party,7,5,2,0,0,0
Kleberg,0012 Precinct 35,U.S. Senate,,REP,Ted Cruz,331,142,180,9,0,0
Kleberg,0012 Precinct 35,U.S. Senate,,DEM,Beto O'Rourke,221,107,98,16,0,0
Kleberg,0012 Precinct 35,U.S. Senate,,LIB,Neal M. Dikeman,3,3,0,0,0,0
Kleberg,0012 Precinct 35,U.S. House,34,REP,Rey Gonzalez,320,140,170,10,0,0
Kleberg,0012 Precinct 35,U.S. House,34,DEM,Filemon B. Vela,225,106,105,14,0,0
Kleberg,0012 Precinct 35,Governor,,REP,Greg Abbott,375,173,191,11,0,0
Kleberg,0012 Precinct 35,Governor,,DEM,Lupe Valdez,174,75,85,14,0,0
Kleberg,0012 Precinct 35,Governor,,LIB,Mark Jay Tippetts,4,2,2,0,0,0
Kleberg,0012 Precinct 35,Lieutenant Governor,,REP,Dan Patrick,321,143,169,9,0,0
Kleberg,0012 Precinct 35,Lieutenant Governor,,DEM,Mike Collier,212,96,101,15,0,0
Kleberg,0012 Precinct 35,Lieutenant Governor,,LIB,Kerry Douglas McKennon,9,5,4,0,0,0
Kleberg,0012 Precinct 35,Attorney General,,REP,Ken Paxton,315,141,165,9,0,0
Kleberg,0012 Precinct 35,Attorney General,,DEM,Justin Nelson,209,95,99,15,0,0
Kleberg,0012 Precinct 35,Attorney General,,LIB,Michael Ray Harris,17,9,8,0,0,0
Kleberg,0012 Precinct 35,Comptroller of Public Accounts,,REP,Glenn Hegar,309,133,167,9,0,0
Kleberg,0012 Precinct 35,Comptroller of Public Accounts,,DEM,Joi Chevalier,202,95,92,15,0,0
Kleberg,0012 Precinct 35,Commissioner of the General Land Office,,REP,George P. Bush,324,146,168,10,0,0
Kleberg,0012 Precinct 35,Commissioner of the General Land Office,,DEM,Miguel Suazo,196,86,95,15,0,0
Kleberg,0012 Precinct 35,Commissioner of the General Land Office,,LIB,Matt Pina,22,11,11,0,0,0
Kleberg,0012 Precinct 35,Commissioner of Agriculture,,REP,Sid Miller,312,132,171,9,0,0
Kleberg,0012 Precinct 35,Commissioner of Agriculture,,DEM,Kim Olson,217,104,98,15,0,0
Kleberg,0012 Precinct 35,Commissioner of Agriculture,,LIB,Richard Carpenter,11,7,4,0,0,0
Kleberg,0012 Precinct 35,Railroad Commissioner,,REP,Christi Craddick,306,134,163,9,0,0
Kleberg,0012 Precinct 35,Railroad Commissioner,,DEM,Roman McAllen,206,95,96,15,0,0
Kleberg,0012 Precinct 35,Railroad Commissioner,,LIB,Mike Wright,23,10,13,0,0,0
Kleberg,0012 Precinct 35,State Representative,43,REP,J.M. Lozano,377,181,187,9,0,0
Kleberg,0012 Precinct 35,State Representative,43,DEM,Dee Ann Torres Miller,173,67,90,16,0,0
Kleberg,0013 Precinct 41,,,,Registered Voters,587,,,,,
Kleberg,0013 Precinct 41,,,,Ballots Cast,210,76,104,27,3,0
Kleberg,0013 Precinct 41,Straight Party,,REP,Republican Party,20,6,13,1,0,0
Kleberg,0013 Precinct 41,Straight Party,,DEM,Democratic Party,83,30,44,8,1,0
Kleberg,0013 Precinct 41,Straight Party,,LIB,Libertarian Party,1,0,0,1,0,0
Kleberg,0013 Precinct 41,U.S. Senate,,REP,Ted Cruz,50,15,29,6,0,0
Kleberg,0013 Precinct 41,U.S. Senate,,DEM,Beto O'Rourke,153,56,73,21,3,0
Kleberg,0013 Precinct 41,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0,0,0
Kleberg,0013 Precinct 41,U.S. House,34,REP,Rey Gonzalez,48,17,29,2,0,0
Kleberg,0013 Precinct 41,U.S. House,34,DEM,Filemon B. Vela,147,50,72,24,1,0
Kleberg,0013 Precinct 41,Governor,,REP,Greg Abbott,62,21,36,5,0,0
Kleberg,0013 Precinct 41,Governor,,DEM,Lupe Valdez,133,46,64,21,2,0
Kleberg,0013 Precinct 41,Governor,,LIB,Mark Jay Tippetts,2,1,1,0,0,0
Kleberg,0013 Precinct 41,Lieutenant Governor,,REP,Dan Patrick,47,16,28,3,0,0
Kleberg,0013 Precinct 41,Lieutenant Governor,,DEM,Mike Collier,137,47,67,22,1,0
Kleberg,0013 Precinct 41,Lieutenant Governor,,LIB,Kerry Douglas McKennon,6,3,2,0,1,0
Kleberg,0013 Precinct 41,Attorney General,,REP,Ken Paxton,40,14,24,2,0,0
Kleberg,0013 Precinct 41,Attorney General,,DEM,Justin Nelson,144,50,70,23,1,0
Kleberg,0013 Precinct 41,Attorney General,,LIB,Michael Ray Harris,4,2,2,0,0,0
Kleberg,0013 Precinct 41,Comptroller of Public Accounts,,REP,Glenn Hegar,41,15,24,2,0,0
Kleberg,0013 Precinct 41,Comptroller of Public Accounts,,DEM,Joi Chevalier,136,46,68,21,1,0
Kleberg,0013 Precinct 41,Commissioner of the General Land Office,,REP,George P. Bush,49,15,30,4,0,0
Kleberg,0013 Precinct 41,Commissioner of the General Land Office,,DEM,Miguel Suazo,135,49,65,20,1,0
Kleberg,0013 Precinct 41,Commissioner of the General Land Office,,LIB,Matt Pina,7,2,4,1,0,0
Kleberg,0013 Precinct 41,Commissioner of Agriculture,,REP,Sid Miller,39,13,24,2,0,0
Kleberg,0013 Precinct 41,Commissioner of Agriculture,,DEM,Kim Olson,145,51,71,22,1,0
Kleberg,0013 Precinct 41,Commissioner of Agriculture,,LIB,Richard Carpenter,5,2,2,1,0,0
Kleberg,0013 Precinct 41,Railroad Commissioner,,REP,Christi Craddick,40,12,26,2,0,0
Kleberg,0013 Precinct 41,Railroad Commissioner,,DEM,Roman McAllen,145,52,69,23,1,0
Kleberg,0013 Precinct 41,Railroad Commissioner,,LIB,Mike Wright,5,1,4,0,0,0
Kleberg,0013 Precinct 41,State Representative,43,REP,J.M. Lozano,75,29,33,11,2,0
Kleberg,0013 Precinct 41,State Representative,43,DEM,Dee Ann Torres Miller,124,42,67,14,1,0
Kleberg,0014 Precinct 42,,,,Registered Voters,944,,,,,
Kleberg,0014 Precinct 42,,,,Ballots Cast,347,112,189,46,0,0
Kleberg,0014 Precinct 42,Straight Party,,REP,Republican Party,42,13,23,6,0,0
Kleberg,0014 Precinct 42,Straight Party,,DEM,Democratic Party,118,43,59,16,0,0
Kleberg,0014 Precinct 42,Straight Party,,LIB,Libertarian Party,4,1,3,0,0,0
Kleberg,0014 Precinct 42,U.S. Senate,,REP,Ted Cruz,87,35,43,9,0,0
Kleberg,0014 Precinct 42,U.S. Senate,,DEM,Beto O'Rourke,246,73,137,36,0,0
Kleberg,0014 Precinct 42,U.S. Senate,,LIB,Neal M. Dikeman,4,1,3,0,0,0
Kleberg,0014 Precinct 42,U.S. House,34,REP,Rey Gonzalez,77,31,39,7,0,0
Kleberg,0014 Precinct 42,U.S. House,34,DEM,Filemon B. Vela,242,71,135,36,0,0
Kleberg,0014 Precinct 42,Governor,,REP,Greg Abbott,119,48,55,16,0,0
Kleberg,0014 Precinct 42,Governor,,DEM,Lupe Valdez,210,58,124,28,0,0
Kleberg,0014 Precinct 42,Governor,,LIB,Mark Jay Tippetts,2,1,1,0,0,0
Kleberg,0014 Precinct 42,Lieutenant Governor,,REP,Dan Patrick,80,34,38,8,0,0
Kleberg,0014 Precinct 42,Lieutenant Governor,,DEM,Mike Collier,226,66,126,34,0,0
Kleberg,0014 Precinct 42,Lieutenant Governor,,LIB,Kerry Douglas McKennon,9,1,8,0,0,0
Kleberg,0014 Precinct 42,Attorney General,,REP,Ken Paxton,78,33,36,9,0,0
Kleberg,0014 Precinct 42,Attorney General,,DEM,Justin Nelson,226,63,130,33,0,0
Kleberg,0014 Precinct 42,Attorney General,,LIB,Michael Ray Harris,8,3,5,0,0,0
Kleberg,0014 Precinct 42,Comptroller of Public Accounts,,REP,Glenn Hegar,68,31,30,7,0,0
Kleberg,0014 Precinct 42,Comptroller of Public Accounts,,DEM,Joi Chevalier,220,63,125,32,0,0
Kleberg,0014 Precinct 42,Commissioner of the General Land Office,,REP,George P. Bush,93,38,41,14,0,0
Kleberg,0014 Precinct 42,Commissioner of the General Land Office,,DEM,Miguel Suazo,215,62,125,28,0,0
Kleberg,0014 Precinct 42,Commissioner of the General Land Office,,LIB,Matt Pina,5,1,3,1,0,0
Kleberg,0014 Precinct 42,Commissioner of Agriculture,,REP,Sid Miller,69,27,34,8,0,0
Kleberg,0014 Precinct 42,Commissioner of Agriculture,,DEM,Kim Olson,232,72,128,32,0,0
Kleberg,0014 Precinct 42,Commissioner of Agriculture,,LIB,Richard Carpenter,8,2,4,2,0,0
Kleberg,0014 Precinct 42,Railroad Commissioner,,REP,Christi Craddick,70,29,34,7,0,0
Kleberg,0014 Precinct 42,Railroad Commissioner,,DEM,Roman McAllen,225,67,125,33,0,0
Kleberg,0014 Precinct 42,Railroad Commissioner,,LIB,Mike Wright,15,6,7,2,0,0
Kleberg,0014 Precinct 42,State Representative,43,REP,J.M. Lozano,126,50,63,13,0,0
Kleberg,0014 Precinct 42,State Representative,43,DEM,Dee Ann Torres Miller,203,57,117,29,0,0
Kleberg,0015 Precinct 43,,,,Registered Voters,1541,,,,,
Kleberg,0015 Precinct 43,,,,Ballots Cast,704,214,435,52,3,0
Kleberg,0015 Precinct 43,Straight Party,,REP,Republican Party,112,26,81,5,0,0
Kleberg,0015 Precinct 43,Straight Party,,DEM,Democratic Party,204,80,105,17,2,0
Kleberg,0015 Precinct 43,Straight Party,,LIB,Libertarian Party,4,2,2,0,0,0
Kleberg,0015 Precinct 43,U.S. Senate,,REP,Ted Cruz,278,66,195,17,0,0
Kleberg,0015 Precinct 43,U.S. Senate,,DEM,Beto O'Rourke,410,142,230,35,3,0
Kleberg,0015 Precinct 43,U.S. Senate,,LIB,Neal M. Dikeman,7,3,4,0,0,0
Kleberg,0015 Precinct 43,U.S. House,34,REP,Rey Gonzalez,289,71,201,17,0,0
Kleberg,0015 Precinct 43,U.S. House,34,DEM,Filemon B. Vela,386,134,215,34,3,0
Kleberg,0015 Precinct 43,Governor,,REP,Greg Abbott,355,101,237,17,0,0
Kleberg,0015 Precinct 43,Governor,,DEM,Lupe Valdez,324,104,183,34,3,0
Kleberg,0015 Precinct 43,Governor,,LIB,Mark Jay Tippetts,11,4,6,1,0,0
Kleberg,0015 Precinct 43,Lieutenant Governor,,REP,Dan Patrick,276,66,193,17,0,0
Kleberg,0015 Precinct 43,Lieutenant Governor,,DEM,Mike Collier,376,130,210,33,3,0
Kleberg,0015 Precinct 43,Lieutenant Governor,,LIB,Kerry Douglas McKennon,20,7,13,0,0,0
Kleberg,0015 Precinct 43,Attorney General,,REP,Ken Paxton,274,66,192,16,0,0
Kleberg,0015 Precinct 43,Attorney General,,DEM,Justin Nelson,367,132,199,33,3,0
Kleberg,0015 Precinct 43,Attorney General,,LIB,Michael Ray Harris,28,6,21,1,0,0
Kleberg,0015 Precinct 43,Comptroller of Public Accounts,,REP,Glenn Hegar,257,57,183,17,0,0
Kleberg,0015 Precinct 43,Comptroller of Public Accounts,,DEM,Joi Chevalier,359,128,195,33,3,0
Kleberg,0015 Precinct 43,Commissioner of the General Land Office,,REP,George P. Bush,304,81,205,18,0,0
Kleberg,0015 Precinct 43,Commissioner of the General Land Office,,DEM,Miguel Suazo,345,119,190,33,3,0
Kleberg,0015 Precinct 43,Commissioner of the General Land Office,,LIB,Matt Pina,28,6,22,0,0,0
Kleberg,0015 Precinct 43,Commissioner of Agriculture,,REP,Sid Miller,251,60,174,17,0,0
Kleberg,0015 Precinct 43,Commissioner of Agriculture,,DEM,Kim Olson,386,134,216,33,3,0
Kleberg,0015 Precinct 43,Commissioner of Agriculture,,LIB,Richard Carpenter,24,6,18,0,0,0
Kleberg,0015 Precinct 43,Railroad Commissioner,,REP,Christi Craddick,254,57,179,18,0,0
Kleberg,0015 Precinct 43,Railroad Commissioner,,DEM,Roman McAllen,368,128,205,32,3,0
Kleberg,0015 Precinct 43,Railroad Commissioner,,LIB,Mike Wright,40,14,25,1,0,0
Kleberg,0015 Precinct 43,State Representative,43,REP,J.M. Lozano,360,101,238,21,0,0
Kleberg,0015 Precinct 43,State Representative,43,DEM,Dee Ann Torres Miller,330,109,187,31,3,0
Kleberg,0016 Precinct 44,,,,Registered Voters,557,,,,,
Kleberg,0016 Precinct 44,,,,Ballots Cast,238,81,139,18,0,0
Kleberg,0016 Precinct 44,Straight Party,,REP,Republican Party,40,11,29,0,0,0
Kleberg,0016 Precinct 44,Straight Party,,DEM,Democratic Party,70,28,35,7,0,0
Kleberg,0016 Precinct 44,Straight Party,,LIB,Libertarian Party,2,0,2,0,0,0
Kleberg,0016 Precinct 44,U.S. Senate,,REP,Ted Cruz,93,30,61,2,0,0
Kleberg,0016 Precinct 44,U.S. Senate,,DEM,Beto O'Rourke,142,50,77,15,0,0
Kleberg,0016 Precinct 44,U.S. Senate,,LIB,Neal M. Dikeman,2,1,1,0,0,0
Kleberg,0016 Precinct 44,U.S. House,34,REP,Rey Gonzalez,97,32,63,2,0,0
Kleberg,0016 Precinct 44,U.S. House,34,DEM,Filemon B. Vela,137,47,75,15,0,0
Kleberg,0016 Precinct 44,Governor,,REP,Greg Abbott,112,42,68,2,0,0
Kleberg,0016 Precinct 44,Governor,,DEM,Lupe Valdez,120,36,69,15,0,0
Kleberg,0016 Precinct 44,Governor,,LIB,Mark Jay Tippetts,1,1,0,0,0,0
Kleberg,0016 Precinct 44,Lieutenant Governor,,REP,Dan Patrick,87,30,55,2,0,0
Kleberg,0016 Precinct 44,Lieutenant Governor,,DEM,Mike Collier,137,44,77,16,0,0
Kleberg,0016 Precinct 44,Lieutenant Governor,,LIB,Kerry Douglas McKennon,6,3,3,0,0,0
Kleberg,0016 Precinct 44,Attorney General,,REP,Ken Paxton,87,27,58,2,0,0
Kleberg,0016 Precinct 44,Attorney General,,DEM,Justin Nelson,132,45,73,14,0,0
Kleberg,0016 Precinct 44,Attorney General,,LIB,Michael Ray Harris,11,5,4,2,0,0
Kleberg,0016 Precinct 44,Comptroller of Public Accounts,,REP,Glenn Hegar,85,28,55,2,0,0
Kleberg,0016 Precinct 44,Comptroller of Public Accounts,,DEM,Joi Chevalier,128,39,74,15,0,0
Kleberg,0016 Precinct 44,Commissioner of the General Land Office,,REP,George P. Bush,85,28,55,2,0,0
Kleberg,0016 Precinct 44,Commissioner of the General Land Office,,DEM,Miguel Suazo,133,42,76,15,0,0
Kleberg,0016 Precinct 44,Commissioner of the General Land Office,,LIB,Matt Pina,8,6,2,0,0,0
Kleberg,0016 Precinct 44,Commissioner of Agriculture,,REP,Sid Miller,83,25,56,2,0,0
Kleberg,0016 Precinct 44,Commissioner of Agriculture,,DEM,Kim Olson,132,43,74,15,0,0
Kleberg,0016 Precinct 44,Commissioner of Agriculture,,LIB,Richard Carpenter,10,7,3,0,0,0
Kleberg,0016 Precinct 44,Railroad Commissioner,,REP,Christi Craddick,86,26,57,3,0,0
Kleberg,0016 Precinct 44,Railroad Commissioner,,DEM,Roman McAllen,122,40,69,13,0,0
Kleberg,0016 Precinct 44,Railroad Commissioner,,LIB,Mike Wright,14,8,6,0,0,0
Kleberg,0016 Precinct 44,State Representative,43,REP,J.M. Lozano,104,40,60,4,0,0
Kleberg,0016 Precinct 44,State Representative,43,DEM,Dee Ann Torres Miller,127,39,74,14,0,0
Kleberg,0017 Precinct 45,,,,Registered Voters,844,,,,,
Kleberg,0017 Precinct 45,,,,Ballots Cast,339,125,170,41,3,0
Kleberg,0017 Precinct 45,Straight Party,,REP,Republican Party,36,19,17,0,0,0
Kleberg,0017 Precinct 45,Straight Party,,DEM,Democratic Party,128,47,63,17,1,0
Kleberg,0017 Precinct 45,Straight Party,,LIB,Libertarian Party,6,0,5,1,0,0
Kleberg,0017 Precinct 45,U.S. Senate,,REP,Ted Cruz,72,33,36,3,0,0
Kleberg,0017 Precinct 45,U.S. Senate,,DEM,Beto O'Rourke,259,90,129,37,3,0
Kleberg,0017 Precinct 45,U.S. Senate,,LIB,Neal M. Dikeman,3,0,3,0,0,0
Kleberg,0017 Precinct 45,U.S. House,34,REP,Rey Gonzalez,61,29,29,3,0,0
Kleberg,0017 Precinct 45,U.S. House,34,DEM,Filemon B. Vela,264,93,130,38,3,0
Kleberg,0017 Precinct 45,Governor,,REP,Greg Abbott,103,47,50,6,0,0
Kleberg,0017 Precinct 45,Governor,,DEM,Lupe Valdez,226,75,114,34,3,0
Kleberg,0017 Precinct 45,Governor,,LIB,Mark Jay Tippetts,3,0,3,0,0,0
Kleberg,0017 Precinct 45,Lieutenant Governor,,REP,Dan Patrick,67,31,31,5,0,0
Kleberg,0017 Precinct 45,Lieutenant Governor,,DEM,Mike Collier,241,80,125,34,2,0
Kleberg,0017 Precinct 45,Lieutenant Governor,,LIB,Kerry Douglas McKennon,10,5,4,1,0,0
Kleberg,0017 Precinct 45,Attorney General,,REP,Ken Paxton,66,33,29,4,0,0
Kleberg,0017 Precinct 45,Attorney General,,DEM,Justin Nelson,251,83,129,36,3,0
Kleberg,0017 Precinct 45,Attorney General,,LIB,Michael Ray Harris,6,3,3,0,0,0
Kleberg,0017 Precinct 45,Comptroller of Public Accounts,,REP,Glenn Hegar,58,29,27,2,0,0
Kleberg,0017 Precinct 45,Comptroller of Public Accounts,,DEM,Joi Chevalier,243,80,124,37,2,0
Kleberg,0017 Precinct 45,Commissioner of the General Land Office,,REP,George P. Bush,82,35,39,8,0,0
Kleberg,0017 Precinct 45,Commissioner of the General Land Office,,DEM,Miguel Suazo,232,79,120,31,2,0
Kleberg,0017 Precinct 45,Commissioner of the General Land Office,,LIB,Matt Pina,8,5,2,1,0,0
Kleberg,0017 Precinct 45,Commissioner of Agriculture,,REP,Sid Miller,53,25,25,3,0,0
Kleberg,0017 Precinct 45,Commissioner of Agriculture,,DEM,Kim Olson,254,88,127,37,2,0
Kleberg,0017 Precinct 45,Commissioner of Agriculture,,LIB,Richard Carpenter,9,5,4,0,0,0
Kleberg,0017 Precinct 45,Railroad Commissioner,,REP,Christi Craddick,59,31,26,2,0,0
Kleberg,0017 Precinct 45,Railroad Commissioner,,DEM,Roman McAllen,240,78,124,36,2,0
Kleberg,0017 Precinct 45,Railroad Commissioner,,LIB,Mike Wright,17,9,6,2,0,0
Kleberg,0017 Precinct 45,State Representative,43,REP,J.M. Lozano,116,48,55,12,1,0
Kleberg,0017 Precinct 45,State Representative,43,DEM,Dee Ann Torres Miller,209,73,108,26,2,0
