county,precinct,precinct_name,office,district,candidate,party,early_voting,election_day,votes
Bee,6-NS,Skidmore Cath. Church,Comptroller of Public Accounts,,Glenn  Hegar,REP,2,5,7
Bee,6-NS,Skidmore Cath. Church,Comptroller of Public Accounts,,Joi  Chevalier,DEM,5,2,7
Bee,8,Pettus Comm. Ctr.,Comptroller of Public Accounts,,Ben Sanders,LIB,0,0,0
Bee,8,Pettus Comm. Ctr.,Comptroller of Public Accounts,,Glenn  Hegar,REP,5,5,10
Bee,8,Pettus Comm. Ctr.,Comptroller of Public Accounts,,Joi  Chevalier,DEM,3,1,4
Bee,8-PTSD,Pettus Comm. Ctr.,Comptroller of Public Accounts,,Ben Sanders,LIB,2,5,7
Bee,8-PTSD,Pettus Comm. Ctr.,Comptroller of Public Accounts,,Glenn  Hegar,REP,50,32,82
Bee,8-PTSD,Pettus Comm. Ctr.,Comptroller of Public Accounts,,Joi  Chevalier,DEM,8,10,18
Bee,9,ST. James,Comptroller of Public Accounts,,Glenn  Hegar,REP,60,30,90
Bee,9,ST. James,Comptroller of Public Accounts,,Joi  Chevalier,DEM,129,86,215
Bee,1,Community Affairs,Governor,,Greg  Abbott,REP,504,167,671
Bee,1,Community Affairs,Governor,,Lupe  Valdez,DEM,217,96,313
Bee,1,Community Affairs,Governor,,Mark Jay Tippetts,LIB,5,5,10
Bee,1-PTSD,Comm. Affairs,Governor,,Greg  Abbott,REP,2,0,2
Bee,1-PTSD,Comm. Affairs,Governor,,Lupe  Valdez,DEM,0,0,0
Bee,1-PTSD,Comm. Affairs,Governor,,Mark Jay Tippetts,LIB,0,0,0
Bee,10,St. James,Governor,,Greg  Abbott,REP,167,102,269
Bee,10,St. James,Governor,,Lupe  Valdez,DEM,138,113,251
Bee,10,St. James,Governor,,Mark Jay Tippetts,LIB,6,5,11
Bee,11,Mineral Baptist ,Governor,,Greg  Abbott,REP,42,69,111
Bee,11,Mineral Baptist ,Governor,,Lupe  Valdez,DEM,16,14,30
Bee,11,Mineral Baptist ,Governor,,Mark Jay Tippetts,LIB,1,0,1
Bee,12,Pettus Comm. Ctr.,Governor,,Greg  Abbott,REP,73,60,133
Bee,12,Pettus Comm. Ctr.,Governor,,Lupe  Valdez,DEM,18,23,41
Bee,12,Pettus Comm. Ctr.,Governor,,Mark Jay Tippetts,LIB,0,1,1
Bee,13,Bee Co. Expo,Governor,,Greg  Abbott,REP,275,136,411
Bee,13,Bee Co. Expo,Governor,,Lupe  Valdez,DEM,110,71,181
Bee,13-STSD,Bee Co. Expo,Governor,,Greg  Abbott,REP,34,21,55
Bee,13-STSD,Bee Co. Expo,Governor,,Lupe  Valdez,DEM,3,2,5
Bee,13-STSD,Bee Co. Expo,Governor,,Mark Jay Tippetts,LIB,1,0,1
Bee,14,Skidmore Cath. Church,Governor,,Greg  Abbott,REP,36,30,66
Bee,14,Skidmore Cath. Church,Governor,,Lupe  Valdez,DEM,28,12,40
Bee,14,Skidmore Cath. Church,Governor,,Mark Jay Tippetts,LIB,0,0,0
Bee,14-MISD,Skidmore Cath. Church,Governor,,Greg  Abbott,REP,13,17,30
Bee,14-MISD,Skidmore Cath. Church,Governor,,Lupe  Valdez,DEM,1,0,1
Bee,14-MISD,Skidmore Cath. Church,Governor,,Mark Jay Tippetts,LIB,0,0,0
Bee,16,Faith Lutheran,Governor,,Greg  Abbott,REP,251,88,339
Bee,16,Faith Lutheran,Governor,,Lupe  Valdez,DEM,123,45,168
Bee,16,Faith Lutheran,Governor,,Mark Jay Tippetts,LIB,11,2,13
Bee,17,Police Training Ctr,Governor,,Greg  Abbott,REP,226,88,314
Bee,17,Police Training Ctr,Governor,,Lupe  Valdez,DEM,144,55,199
Bee,17,Police Training Ctr,Governor,,Mark Jay Tippetts,LIB,1,0,1
Bee,18,Newman Catholic Stu Ctr,Governor,,Greg  Abbott,REP,582,170,752
Bee,18,Newman Catholic Stu Ctr,Governor,,Lupe  Valdez,DEM,145,56,201
Bee,18,Newman Catholic Stu Ctr,Governor,,Mark Jay Tippetts,LIB,12,4,16
Bee,18-PTSD,Newman Catholic Stu Ctr,Governor,,Greg  Abbott,REP,6,0,6
Bee,18-PTSD,Newman Catholic Stu Ctr,Governor,,Lupe  Valdez,DEM,1,0,1
Bee,18-PTSD,Newman Catholic Stu Ctr,Governor,,Mark Jay Tippetts,LIB,0,0,0
Bee,19,Police Training Ctr,Governor,,Greg  Abbott,REP,58,3,61
Bee,19,Police Training Ctr,Governor,,Lupe  Valdez,DEM,93,32,125
Bee,19,Police Training Ctr,Governor,,Mark Jay Tippetts,LIB,2,45,47
Bee,2,Mineral Baptist ,Governor,,Greg  Abbott,REP,43,32,75
Bee,2,Mineral Baptist ,Governor,,Lupe  Valdez,DEM,4,2,6
Bee,2,Mineral Baptist ,Governor,,Mark Jay Tippetts,LIB,0,0,0
Bee,2-PTSD,Mineral Baptist ,Governor,,Greg  Abbott,REP,40,38,78
Bee,2-PTSD,Mineral Baptist ,Governor,,Lupe  Valdez,DEM,4,1,5
Bee,2-PTSD,Mineral Baptist ,Governor,,Mark Jay Tippetts,LIB,2,1,3
Bee,3,Drs. Building,Governor,,Greg  Abbott,REP,318,156,474
Bee,3,Drs. Building,Governor,,Lupe  Valdez,DEM,154,71,225
Bee,3,Drs. Building,Governor,,Mark Jay Tippetts,LIB,6,3,9
Bee,3-STSD,Drs. Building,Governor,,Greg  Abbott,REP,5,0,5
Bee,3-STSD,Drs. Building,Governor,,Lupe  Valdez,DEM,6,0,6
Bee,3-STSD,Drs. Building,Governor,,Mark Jay Tippetts,LIB,1,0,1
Bee,4,Skidmore Cath. Church,Governor,,Greg  Abbott,REP,65,83,148
Bee,4,Skidmore Cath. Church,Governor,,Lupe  Valdez,DEM,10,15,25
Bee,4,Skidmore Cath. Church,Governor,,Mark Jay Tippetts,LIB,0,2,2
Bee,5,Pettus Comm. Ctr.,Governor,,Greg  Abbott,REP,61,74,135
Bee,5,Pettus Comm. Ctr.,Governor,,Lupe  Valdez,DEM,12,25,37
Bee,5,Pettus Comm. Ctr.,Governor,,Mark Jay Tippetts,LIB,0,1,1
Bee,6,Skidmore Cath. Church,Governor,,Greg  Abbott,REP,232,179,411
Bee,6,Skidmore Cath. Church,Governor,,Lupe  Valdez,DEM,126,46,172
Bee,6,Skidmore Cath. Church,Governor,,Mark Jay Tippetts,LIB,2,2,4
Bee,6-NS,Skidmore Cath. Church,Governor,,Greg  Abbott,REP,3,7,10
Bee,6-NS,Skidmore Cath. Church,Governor,,Lupe  Valdez,DEM,4,0,4
Bee,6-NS,Skidmore Cath. Church,Governor,,Mark Jay Tippetts,LIB,0,0,0
Bee,8,Pettus Comm. Ctr.,Governor,,Greg  Abbott,REP,6,6,12
Bee,8,Pettus Comm. Ctr.,Governor,,Lupe  Valdez,DEM,3,0,3
Bee,8,Pettus Comm. Ctr.,Governor,,Mark Jay Tippetts,LIB,0,0,0
Bee,8-PTSD,Pettus Comm. Ctr.,Governor,,Greg  Abbott,REP,51,38,89
Bee,8-PTSD,Pettus Comm. Ctr.,Governor,,Lupe  Valdez,DEM,8,8,16
Bee,8-PTSD,Pettus Comm. Ctr.,Governor,,Mark Jay Tippetts,LIB,1,1,2
Bee,9,ST. James,Governor,,Greg  Abbott,REP,85,56,141
Bee,9,ST. James,Governor,,Lupe  Valdez,DEM,122,71,193
Bee,9,ST. James,Governor,,Mark Jay Tippetts,LIB,2,1,3
Bee,1,Community Affairs,Lieutenant Governor,,Dan  Patrick,REP,443,125,568
Bee,1,Community Affairs,Lieutenant Governor,,Mike  Collier,DEM,264,128,392
Bee,1-PTSD,Comm. Affairs,Lieutenant Governor,,Dan  Patrick,REP,2,0,2
Bee,1-PTSD,Comm. Affairs,Lieutenant Governor,,Kerry Douglas McKennon,LIB,0,0,0
Bee,1-PTSD,Comm. Affairs,Lieutenant Governor,,Mike  Collier,DEM,0,0,0
Bee,10,St. James,Lieutenant Governor,,Dan  Patrick,REP,126,58,184
Bee,10,St. James,Lieutenant Governor,,Kerry Douglas McKennon,LIB,10,7,17
Bee,10,St. James,Lieutenant Governor,,Mike  Collier,DEM,170,147,317
Bee,11,Mineral Baptist ,Lieutenant Governor,,Dan  Patrick,REP,37,53,90
Bee,11,Mineral Baptist ,Lieutenant Governor,,Kerry Douglas McKennon,LIB,3,2,5
Bee,11,Mineral Baptist ,Lieutenant Governor,,Mike  Collier,DEM,19,23,42
Bee,12,Pettus Comm. Ctr.,Lieutenant Governor,,Dan  Patrick,REP,63,55,118
Bee,12,Pettus Comm. Ctr.,Lieutenant Governor,,Kerry Douglas McKennon,LIB,1,1,2
Bee,12,Pettus Comm. Ctr.,Lieutenant Governor,,Mike  Collier,DEM,24,28,52
Bee,13,Bee Co. Expo,Lieutenant Governor,,Dan  Patrick,REP,254,112,366
Bee,13,Bee Co. Expo,Lieutenant Governor,,Kerry Douglas McKennon,LIB,6,4,10
Bee,13,Bee Co. Expo,Lieutenant Governor,,Mike  Collier,DEM,129,87,216
Bee,13-STSD,Bee Co. Expo,Lieutenant Governor,,Dan  Patrick,REP,33,17,50
Bee,13-STSD,Bee Co. Expo,Lieutenant Governor,,Kerry Douglas McKennon,LIB,1,0,1
Bee,13-STSD,Bee Co. Expo,Lieutenant Governor,,Mike  Collier,DEM,4,6,10
Bee,14,Skidmore Cath. Church,Lieutenant Governor,,Dan  Patrick,REP,27,23,50
Bee,14,Skidmore Cath. Church,Lieutenant Governor,,Kerry Douglas McKennon,LIB,1,0,1
Bee,14,Skidmore Cath. Church,Lieutenant Governor,,Mike  Collier,DEM,34,17,51
Bee,14-MISD,Skidmore Cath. Church,Lieutenant Governor,,Dan  Patrick,REP,13,14,27
Bee,14-MISD,Skidmore Cath. Church,Lieutenant Governor,,Kerry Douglas McKennon,LIB,0,0,0
Bee,14-MISD,Skidmore Cath. Church,Lieutenant Governor,,Mike  Collier,DEM,1,3,4
Bee,16,Faith Lutheran,Lieutenant Governor,,Dan  Patrick,REP,219,71,290
Bee,16,Faith Lutheran,Lieutenant Governor,,Kerry Douglas McKennon,LIB,16,4,20
Bee,16,Faith Lutheran,Lieutenant Governor,,Mike  Collier,DEM,139,59,198
Bee,17,Police Training Ctr,Lieutenant Governor,,Dan  Patrick,REP,190,64,254
Bee,17,Police Training Ctr,Lieutenant Governor,,Kerry Douglas McKennon,LIB,5,6,11
Bee,17,Police Training Ctr,Lieutenant Governor,,Mike  Collier,DEM,163,70,233
Bee,18,Newman Catholic Stu Ctr,Lieutenant Governor,,Dan  Patrick,REP,511,146,657
Bee,18,Newman Catholic Stu Ctr,Lieutenant Governor,,Kerry Douglas McKennon,LIB,25,7,32
Bee,18,Newman Catholic Stu Ctr,Lieutenant Governor,,Mike  Collier,DEM,190,72,262
Bee,18-PTSD,Newman Catholic Stu Ctr,Lieutenant Governor,,Dan  Patrick,REP,4,0,4
Bee,18-PTSD,Newman Catholic Stu Ctr,Lieutenant Governor,,Kerry Douglas McKennon,LIB,1,0,1
Bee,18-PTSD,Newman Catholic Stu Ctr,Lieutenant Governor,,Mike  Collier,DEM,2,0,2
Bee,19,Police Training Ctr,Lieutenant Governor,,Dan  Patrick,REP,44,26,70
Bee,19,Police Training Ctr,Lieutenant Governor,,Kerry Douglas McKennon,LIB,4,4,8
Bee,19,Police Training Ctr,Lieutenant Governor,,Mike  Collier,DEM,101,50,151
Bee,2,Mineral Baptist ,Lieutenant Governor,,Dan  Patrick,REP,43,31,74
Bee,2,Mineral Baptist ,Lieutenant Governor,,Kerry Douglas McKennon,LIB,0,0,0
Bee,2,Mineral Baptist ,Lieutenant Governor,,Mike  Collier,DEM,4,3,7
Bee,2-PTSD,Mineral Baptist ,Lieutenant Governor,,Dan  Patrick,REP,40,38,78
Bee,2-PTSD,Mineral Baptist ,Lieutenant Governor,,Kerry Douglas McKennon,LIB,2,1,3
Bee,2-PTSD,Mineral Baptist ,Lieutenant Governor,,Mike  Collier,DEM,5,1,6
Bee,3,Drs. Building,Lieutenant Governor,,Dan  Patrick,REP,280,125,405
Bee,3,Drs. Building,Lieutenant Governor,,Kerry Douglas McKennon,LIB,10,10,20
Bee,3,Drs. Building,Lieutenant Governor,,Mike  Collier,DEM,182,91,273
Bee,3-STSD,Drs. Building,Lieutenant Governor,,Dan  Patrick,REP,4,0,4
Bee,3-STSD,Drs. Building,Lieutenant Governor,,Kerry Douglas McKennon,LIB,2,0,2
Bee,3-STSD,Drs. Building,Lieutenant Governor,,Mike  Collier,DEM,6,0,6
Bee,4,Skidmore Cath. Church,Lieutenant Governor,,Dan  Patrick,REP,57,80,137
Bee,4,Skidmore Cath. Church,Lieutenant Governor,,Kerry Douglas McKennon,LIB,1,0,1
Bee,4,Skidmore Cath. Church,Lieutenant Governor,,Mike  Collier,DEM,17,20,37
Bee,5,Pettus Comm. Ctr.,Lieutenant Governor,,Dan  Patrick,REP,53,67,120
Bee,5,Pettus Comm. Ctr.,Lieutenant Governor,,Kerry Douglas McKennon,LIB,1,0,1
Bee,5,Pettus Comm. Ctr.,Lieutenant Governor,,Mike  Collier,DEM,18,31,49
Bee,6,Skidmore Cath. Church,Lieutenant Governor,,Dan  Patrick,REP,204,157,361
Bee,6,Skidmore Cath. Church,Lieutenant Governor,,Kerry Douglas McKennon,LIB,11,7,18
Bee,6,Skidmore Cath. Church,Lieutenant Governor,,Mike  Collier,DEM,139,64,203
Bee,6-NS,Skidmore Cath. Church,Lieutenant Governor,,Dan  Patrick,REP,2,5,7
Bee,6-NS,Skidmore Cath. Church,Lieutenant Governor,,Kerry Douglas McKennon,LIB,1,0,1
Bee,6-NS,Skidmore Cath. Church,Lieutenant Governor,,Mike  Collier,DEM,4,2,6
Bee,8,Pettus Comm. Ctr.,Lieutenant Governor,,Dan  Patrick,REP,6,5,11
Bee,8,Pettus Comm. Ctr.,Lieutenant Governor,,Kerry Douglas McKennon,LIB,0,0,0
Bee,8,Pettus Comm. Ctr.,Lieutenant Governor,,Mike  Collier,DEM,2,1,3
Bee,8-PTSD,Pettus Comm. Ctr.,Lieutenant Governor,,Dan  Patrick,REP,49,34,83
Bee,8-PTSD,Pettus Comm. Ctr.,Lieutenant Governor,,Kerry Douglas McKennon,LIB,1,1,2
Bee,8-PTSD,Pettus Comm. Ctr.,Lieutenant Governor,,Mike  Collier,DEM,10,12,22
Bee,9,ST. James,Lieutenant Governor,,Dan  Patrick,REP,58,28,86
Bee,9,ST. James,Lieutenant Governor,,Kerry Douglas McKennon,LIB,4,1,5
Bee,9,ST. James,Lieutenant Governor,,Mike  Collier,DEM,134,91,225
Bee,1,Community Affairs,Railroad Commissioner,,Christi  Craddick,REP,458,121,579
Bee,1,Community Affairs,Railroad Commissioner,,Mike Wright,LIB,16,15,31
Bee,1,Community Affairs,Railroad Commissioner,,Roman  McAllen,DEM,239,121,360
Bee,1-PTSD,Comm. Affairs,Railroad Commissioner,,Christi  Craddick,REP,2,0,2
Bee,1-PTSD,Comm. Affairs,Railroad Commissioner,,Mike Wright,LIB,0,0,0
Bee,1-PTSD,Comm. Affairs,Railroad Commissioner,,Roman  McAllen,DEM,0,0,0
Bee,10,St. James,Railroad Commissioner,,Christi  Craddick,REP,116,63,179
Bee,10,St. James,Railroad Commissioner,,Mike Wright,LIB,14,8,22
Bee,10,St. James,Railroad Commissioner,,Roman  McAllen,DEM,168,139,307
Bee,11,Mineral Baptist ,Railroad Commissioner,,Christi  Craddick,REP,39,54,93
Bee,11,Mineral Baptist ,Railroad Commissioner,,Mike Wright,LIB,1,1,2
Bee,11,Mineral Baptist ,Railroad Commissioner,,Roman  McAllen,DEM,18,24,42
Bee,12,Pettus Comm. Ctr.,Railroad Commissioner,,Christi  Craddick,REP,62,54,116
Bee,12,Pettus Comm. Ctr.,Railroad Commissioner,,Mike Wright,LIB,1,1,2
Bee,12,Pettus Comm. Ctr.,Railroad Commissioner,,Roman  McAllen,DEM,24,28,52
Bee,13,Bee Co. Expo,Railroad Commissioner,,Christi  Craddick,REP,253,110,363
Bee,13,Bee Co. Expo,Railroad Commissioner,,Mike Wright,LIB,14,13,27
Bee,13,Bee Co. Expo,Railroad Commissioner,,Roman  McAllen,DEM,121,79,200
Bee,13-STSD,Bee Co. Expo,Railroad Commissioner,,Christi  Craddick,REP,33,16,49
Bee,13-STSD,Bee Co. Expo,Railroad Commissioner,,Mike Wright,LIB,2,0,2
Bee,13-STSD,Bee Co. Expo,Railroad Commissioner,,Roman  McAllen,DEM,3,6,9
Bee,14,Skidmore Cath. Church,Railroad Commissioner,,Christi  Craddick,REP,28,22,50
Bee,14,Skidmore Cath. Church,Railroad Commissioner,,Mike Wright,LIB,1,2,3
Bee,14,Skidmore Cath. Church,Railroad Commissioner,,Roman  McAllen,DEM,33,17,50
Bee,14-MISD,Skidmore Cath. Church,Railroad Commissioner,,Christi  Craddick,REP,13,15,28
Bee,14-MISD,Skidmore Cath. Church,Railroad Commissioner,,Mike Wright,LIB,0,0,0
Bee,14-MISD,Skidmore Cath. Church,Railroad Commissioner,,Roman  McAllen,DEM,1,2,3
Bee,16,Faith Lutheran,Railroad Commissioner,,Christi  Craddick,REP,218,67,285
Bee,16,Faith Lutheran,Railroad Commissioner,,Mike Wright,LIB,17,9,26
Bee,16,Faith Lutheran,Railroad Commissioner,,Roman  McAllen,DEM,133,56,189
Bee,17,Police Training Ctr,Railroad Commissioner,,Christi  Craddick,REP,192,57,249
Bee,17,Police Training Ctr,Railroad Commissioner,,Mike Wright,LIB,6,10,16
Bee,17,Police Training Ctr,Railroad Commissioner,,Roman  McAllen,DEM,158,73,231
Bee,18,Newman Catholic Stu Ctr,Railroad Commissioner,,Christi  Craddick,REP,528,145,673
Bee,18,Newman Catholic Stu Ctr,Railroad Commissioner,,Mike Wright,LIB,27,9,36
Bee,18,Newman Catholic Stu Ctr,Railroad Commissioner,,Roman  McAllen,DEM,163,70,233
Bee,18-PTSD,Newman Catholic Stu Ctr,Railroad Commissioner,,Christi  Craddick,REP,6,0,6
Bee,18-PTSD,Newman Catholic Stu Ctr,Railroad Commissioner,,Mike Wright,LIB,0,0,0
Bee,18-PTSD,Newman Catholic Stu Ctr,Railroad Commissioner,,Roman  McAllen,DEM,1,0,1
Bee,19,Police Training Ctr,Railroad Commissioner,,Christi  Craddick,REP,39,23,62
Bee,19,Police Training Ctr,Railroad Commissioner,,Mike Wright,LIB,9,5,14
Bee,19,Police Training Ctr,Railroad Commissioner,,Roman  McAllen,DEM,100,51,151
Bee,2,Mineral Baptist ,Railroad Commissioner,,Christi  Craddick,REP,42,31,73
Bee,2,Mineral Baptist ,Railroad Commissioner,,Mike Wright,LIB,1,1,2
Bee,2,Mineral Baptist ,Railroad Commissioner,,Roman  McAllen,DEM,4,2,6
Bee,2-PTSD,Mineral Baptist ,Railroad Commissioner,,Christi  Craddick,REP,40,38,78
Bee,2-PTSD,Mineral Baptist ,Railroad Commissioner,,Mike Wright,LIB,3,1,4
Bee,2-PTSD,Mineral Baptist ,Railroad Commissioner,,Roman  McAllen,DEM,4,1,5
Bee,3,Drs. Building,Railroad Commissioner,,Christi  Craddick,REP,276,124,400
Bee,3,Drs. Building,Railroad Commissioner,,Mike Wright,LIB,16,10,26
Bee,3,Drs. Building,Railroad Commissioner,,Roman  McAllen,DEM,177,89,266
Bee,3-STSD,Drs. Building,Railroad Commissioner,,Christi  Craddick,REP,4,0,4
Bee,3-STSD,Drs. Building,Railroad Commissioner,,Mike Wright,LIB,3,0,3
Bee,3-STSD,Drs. Building,Railroad Commissioner,,Roman  McAllen,DEM,5,0,5
Bee,4,Skidmore Cath. Church,Railroad Commissioner,,Christi  Craddick,REP,57,75,132
Bee,4,Skidmore Cath. Church,Railroad Commissioner,,Mike Wright,LIB,5,2,7
Bee,4,Skidmore Cath. Church,Railroad Commissioner,,Roman  McAllen,DEM,12,21,33
Bee,5,Pettus Comm. Ctr.,Railroad Commissioner,,Christi  Craddick,REP,56,65,121
Bee,5,Pettus Comm. Ctr.,Railroad Commissioner,,Mike Wright,LIB,0,3,3
Bee,5,Pettus Comm. Ctr.,Railroad Commissioner,,Roman  McAllen,DEM,16,28,44
Bee,6,Skidmore Cath. Church,Railroad Commissioner,,Christi  Craddick,REP,208,153,361
Bee,6,Skidmore Cath. Church,Railroad Commissioner,,Mike Wright,LIB,14,10,24
Bee,6,Skidmore Cath. Church,Railroad Commissioner,,Roman  McAllen,DEM,132,61,193
Bee,6-NS,Skidmore Cath. Church,Railroad Commissioner,,Christi  Craddick,REP,1,4,5
Bee,6-NS,Skidmore Cath. Church,Railroad Commissioner,,Mike Wright,LIB,2,0,2
Bee,6-NS,Skidmore Cath. Church,Railroad Commissioner,,Roman  McAllen,DEM,4,2,6
Bee,8,Pettus Comm. Ctr.,Railroad Commissioner,,Christi  Craddick,REP,6,5,11
Bee,8,Pettus Comm. Ctr.,Railroad Commissioner,,Mike Wright,LIB,0,0,0
Bee,8,Pettus Comm. Ctr.,Railroad Commissioner,,Roman  McAllen,DEM,3,1,4
Bee,8-PTSD,Pettus Comm. Ctr.,Railroad Commissioner,,Christi  Craddick,REP,50,33,83
Bee,8-PTSD,Pettus Comm. Ctr.,Railroad Commissioner,,Mike Wright,LIB,0,3,3
Bee,8-PTSD,Pettus Comm. Ctr.,Railroad Commissioner,,Roman  McAllen,DEM,10,11,21
Bee,9,ST. James,Railroad Commissioner,,Christi  Craddick,REP,55,25,80
Bee,9,ST. James,Railroad Commissioner,,Mike Wright,LIB,7,10,17
Bee,9,ST. James,Railroad Commissioner,,Roman  McAllen,DEM,136,88,224
Bee,1,Community Affairs,State Representative,43,Dee Ann Torres  Miller,DEM,240,124,364
Bee,1,Community Affairs,State Representative,43,J.M.  Lozano,REP,477,139,616
Bee,1-PTSD,Comm. Affairs,State Representative,43,Dee Ann Torres  Miller,DEM,0,0,0
Bee,1-PTSD,Comm. Affairs,State Representative,43,J.M.  Lozano,REP,2,0,2
Bee,10,St. James,State Representative,43,Dee Ann Torres  Miller,DEM,152,119,271
Bee,10,St. James,State Representative,43,J.M.  Lozano,REP,151,97,248
Bee,11,Mineral Baptist ,State Representative,43,Dee Ann Torres  Miller,DEM,17,22,39
Bee,11,Mineral Baptist ,State Representative,43,J.M.  Lozano,REP,41,56,97
Bee,12,Pettus Comm. Ctr.,State Representative,43,Dee Ann Torres  Miller,DEM,21,24,45
Bee,12,Pettus Comm. Ctr.,State Representative,43,J.M.  Lozano,REP,67,59,126
Bee,13,Bee Co. Expo,State Representative,43,Dee Ann Torres  Miller,DEM,120,75,195
Bee,13,Bee Co. Expo,State Representative,43,J.M.  Lozano,REP,268,132,400
Bee,13-STSD,Bee Co. Expo,State Representative,43,Dee Ann Torres  Miller,DEM,4,3,7
Bee,13-STSD,Bee Co. Expo,State Representative,43,J.M.  Lozano,REP,34,20,54
Bee,14,Skidmore Cath. Church,State Representative,43,Dee Ann Torres  Miller,DEM,35,14,49
Bee,14,Skidmore Cath. Church,State Representative,43,J.M.  Lozano,REP,28,29,57
Bee,14-MISD,Skidmore Cath. Church,State Representative,43,Dee Ann Torres  Miller,DEM,1,1,2
Bee,14-MISD,Skidmore Cath. Church,State Representative,43,J.M.  Lozano,REP,13,16,29
Bee,16,Faith Lutheran,State Representative,43,Dee Ann Torres  Miller,DEM,130,53,183
Bee,16,Faith Lutheran,State Representative,43,J.M.  Lozano,REP,240,85,325
Bee,17,Police Training Ctr,State Representative,43,Dee Ann Torres  Miller,DEM,157,67,224
Bee,17,Police Training Ctr,State Representative,43,J.M.  Lozano,REP,208,76,284
Bee,18,Newman Catholic Stu Ctr,State Representative,43,Dee Ann Torres  Miller,DEM,159,57,216
Bee,18,Newman Catholic Stu Ctr,State Representative,43,J.M.  Lozano,REP,563,169,732
Bee,18-PTSD,Newman Catholic Stu Ctr,State Representative,43,Dee Ann Torres  Miller,DEM,1,0,1
Bee,18-PTSD,Newman Catholic Stu Ctr,State Representative,43,J.M.  Lozano,REP,5,0,5
Bee,19,Police Training Ctr,State Representative,43,Dee Ann Torres  Miller,DEM,91,52,143
Bee,19,Police Training Ctr,State Representative,43,J.M.  Lozano,REP,56,27,83
Bee,2,Mineral Baptist ,State Representative,43,Dee Ann Torres  Miller,DEM,5,3,8
Bee,2,Mineral Baptist ,State Representative,43,J.M.  Lozano,REP,42,31,73
Bee,2-PTSD,Mineral Baptist ,State Representative,43,Dee Ann Torres  Miller,DEM,6,1,7
Bee,2-PTSD,Mineral Baptist ,State Representative,43,J.M.  Lozano,REP,39,39,78
Bee,3,Drs. Building,State Representative,43,Dee Ann Torres  Miller,DEM,171,93,264
Bee,3,Drs. Building,State Representative,43,J.M.  Lozano,REP,297,138,435
Bee,3-STSD,Drs. Building,State Representative,43,Dee Ann Torres  Miller,DEM,8,0,8
Bee,3-STSD,Drs. Building,State Representative,43,J.M.  Lozano,REP,4,0,4
Bee,4,Skidmore Cath. Church,State Representative,43,Dee Ann Torres  Miller,DEM,14,19,33
Bee,4,Skidmore Cath. Church,State Representative,43,J.M.  Lozano,REP,60,80,140
Bee,5,Pettus Comm. Ctr.,State Representative,43,Dee Ann Torres  Miller,DEM,13,31,44
Bee,5,Pettus Comm. Ctr.,State Representative,43,J.M.  Lozano,REP,59,64,123
Bee,6,Skidmore Cath. Church,State Representative,43,Dee Ann Torres  Miller,DEM,129,67,196
Bee,6,Skidmore Cath. Church,State Representative,43,J.M.  Lozano,REP,227,160,387
Bee,6-NS,Skidmore Cath. Church,State Representative,43,Dee Ann Torres  Miller,DEM,5,2,7
Bee,6-NS,Skidmore Cath. Church,State Representative,43,J.M.  Lozano,REP,2,5,7
Bee,8,Pettus Comm. Ctr.,State Representative,43,Dee Ann Torres  Miller,DEM,3,0,3
Bee,8,Pettus Comm. Ctr.,State Representative,43,J.M.  Lozano,REP,6,6,12
Bee,8-PTSD,Pettus Comm. Ctr.,State Representative,43,Dee Ann Torres  Miller,DEM,11,12,23
Bee,8-PTSD,Pettus Comm. Ctr.,State Representative,43,J.M.  Lozano,REP,49,33,82
Bee,9,ST. James,State Representative,43,Dee Ann Torres  Miller,DEM,132,85,217
Bee,9,ST. James,State Representative,43,J.M.  Lozano,REP,72,44,116
Bee,1,Community Affairs,U.S. House,34,Filemon B.  Vela,DEM,265,139,404
Bee,1,Community Affairs,U.S. House,34,Rey  Gonzalez,REP,454,124,578
Bee,1-PTSD,Comm. Affairs,U.S. House,34,Filemon B.  Vela,DEM,0,0,0
Bee,1-PTSD,Comm. Affairs,U.S. House,34,Rey  Gonzalez,REP,2,0,2
Bee,10,St. James,U.S. House,34,Filemon B.  Vela,DEM,183,141,324
Bee,10,St. James,U.S. House,34,Rey  Gonzalez,REP,114,73,187
Bee,11,Mineral Baptist ,U.S. House,34,Filemon B.  Vela,DEM,19,25,44
Bee,11,Mineral Baptist ,U.S. House,34,Rey  Gonzalez,REP,39,55,94
Bee,12,Pettus Comm. Ctr.,U.S. House,34,Filemon B.  Vela,DEM,22,29,51
Bee,12,Pettus Comm. Ctr.,U.S. House,34,Rey  Gonzalez,REP,67,54,121
Bee,13,Bee Co. Expo,U.S. House,34,Filemon B.  Vela,DEM,147,84,231
Bee,13,Bee Co. Expo,U.S. House,34,Rey  Gonzalez,REP,242,121,363
Bee,13-STSD,Bee Co. Expo,U.S. House,34,Filemon B.  Vela,DEM,1,5,6
Bee,13-STSD,Bee Co. Expo,U.S. House,34,Rey  Gonzalez,REP,37,18,55
Bee,14,Skidmore Cath. Church,U.S. House,34,Filemon B.  Vela,DEM,28,18,46
Bee,14,Skidmore Cath. Church,U.S. House,34,Rey  Gonzalez,REP,35,24,59
Bee,14-MISD,Skidmore Cath. Church,U.S. House,34,Filemon B.  Vela,DEM,1,2,3
Bee,14-MISD,Skidmore Cath. Church,U.S. House,34,Rey  Gonzalez,REP,13,15,28
