county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail,provisional
Wilson,Box 206,Commissioner of Agriculture,,REP,Jim Hogan,72,35,31,6,0
Wilson,Box 206,Commissioner of Agriculture,,DEM,Kim Olson,71,24,31,16,0
Wilson,Box 206,Railroad Commissioner,,REP,Christi Craddick,244,97,134,13,0
Wilson,Box 206,Railroad Commissioner,,REP,Weston Martinez,77,39,37,1,0
Wilson,Box 206,Railroad Commissioner,,DEM,Chris Spellmon,34,9,17,8,0
Wilson,Box 206,Railroad Commissioner,,DEM,Roman McAllen,41,18,11,12,0
Wilson,Box 206,Justice Supreme Ct P2,,REP,Jimmy Blacklock,278,122,145,11,0
Wilson,Box 206,Justice Supreme Ct P2,,DEM,Steven Kirkland,72,24,32,16,0
Wilson,Box 206,Justice Supreme Ct P4,,REP,John Devine,277,123,143,11,0
Wilson,Box 206,Justice Supreme Ct P4,,DEM,R.K. Sandill,71,23,32,16,0
Wilson,Box 206,Justice Supreme Ct P6,,REP,Jeff Brown,273,120,142,11,0
Wilson,Box 206,Justice Supreme Ct P6,,DEM,Kathy Cheng,72,25,31,16,0
Wilson,Box 206,Presiding Criminal Appeals,,REP,David Bridges,121,55,64,2,0
Wilson,Box 206,Presiding Criminal Appeals,,REP,Sharon Keller,172,67,97,8,0
Wilson,Box 206,Presiding Criminal Appeals,,DEM,Maria T. Jackson,71,25,30,16,0
Wilson,Box 206,Criminal Appeals Jdg P7,,REP,B. Parker Hervey,265,117,137,11,0
Wilson,Box 206,Criminal Appeals Jdg P7,,DEM,Ramona Franklin,73,25,32,16,0
Wilson,Box 206,Criminal Appeals Jdg P8,,REP,Dib Waldrip,43,11,29,3,0
Wilson,Box 206,Criminal Appeals Jdg P8,,REP,Jay Brandon,107,52,53,2,0
Wilson,Box 206,Criminal Appeals Jdg P8,,REP,Michelle Slaughter,139,58,76,5,0
Wilson,Box 206,State Bd Ed D3,,DEM,Dan Arellano,21,6,9,6,0
Wilson,Box 206,State Bd Ed D3,,DEM,Marisa B. Perez,58,21,23,14,0
Wilson,Box 206,State Representative,44,REP,John Kuempel,309,129,165,15,0
Wilson,Box 206,State Representative,44,DEM,John D. Rodgers,71,24,31,16,0
Wilson,Box 206,Justice Ct Appeals D4 P2,,REP,Marialyn Barnard,269,118,140,11,0
Wilson,Box 206,Justice Ct Appeals D4 P2,,DEM,Beth Watkins,70,24,30,16,0
Wilson,Box 206,Justice Ct Appeals D4 P3,,REP,Jason Pulliam,275,119,145,11,0
Wilson,Box 206,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,73,26,31,16,0
Wilson,Box 206,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,267,117,139,11,0
Wilson,Box 206,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,72,25,31,16,0
Wilson,Box 206,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,271,116,143,12,0
Wilson,Box 206,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,73,26,31,16,0
Wilson,Box 206,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,269,117,142,10,0
Wilson,Box 206,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,75,27,32,16,0
Wilson,Box 206,District Judge D81,,REP,Lynn Ellison,289,126,150,13,0
Wilson,Box 206,District Judge D81,,DEM,Errlinda Castillo,73,25,32,16,0
Wilson,Box 206,District Judge D218,,REP,Russell Wilson,296,126,158,12,0
Wilson,Box 206,County Judge,,REP,Alena Berlanga,111,43,58,10,0
Wilson,Box 206,County Judge,,REP,Richard L. Jackson,273,120,147,6,0
Wilson,Box 206,District Clerk,,REP,Deborah Bryan,313,127,173,13,0
Wilson,Box 206,County Clerk,,DEM,Eva S. Martinez,76,27,32,17,0
Wilson,Box 206,County Treasurer,,REP,Debra Foster,127,59,66,2,0
Wilson,Box 206,County Treasurer,,REP,Jan Hartl,249,99,138,12,0
Wilson,Box 206,County Commissioner P2,,REP,Paul Pfeil,296,132,151,13,0
Wilson,Box 206,County Commissioner P2,,REP,Tiffany Ward,87,32,52,3,0
Wilson,Box 206,Justice Peace P2,,REP,Sara Canady,297,127,157,13,0
Wilson,Box 206,County Chairman,,REP,Ruby Manen,273,117,146,10,0
Wilson,Box 206,County Chairman,,DEM,Juan Mancias,73,24,32,17,0
Wilson,Box 206,Proposition 1,,REP,YES,254,110,133,11,0
Wilson,Box 206,Proposition 1,,REP,NO,76,30,44,2,0
Wilson,Box 206,Proposition 2,,REP,YES,335,143,177,15,0
Wilson,Box 206,Proposition 2,,REP,NO,21,9,11,1,0
Wilson,Box 206,Proposition 3,,REP,YES,292,126,150,16,0
Wilson,Box 206,Proposition 3,,REP,NO,59,23,36,0,0
Wilson,Box 206,Proposition 4,,REP,YES,317,135,168,14,0
Wilson,Box 206,Proposition 4,,REP,NO,32,14,18,0,0
Wilson,Box 206,Proposition 5,,REP,YES,273,123,140,10,0
Wilson,Box 206,Proposition 5,,REP,NO,77,26,45,6,0
Wilson,Box 206,Proposition 6,,REP,YES,332,140,179,13,0
Wilson,Box 206,Proposition 6,,REP,NO,20,10,10,0,0
Wilson,Box 206,Proposition 7,,REP,YES,233,100,123,10,0
Wilson,Box 206,Proposition 7,,REP,NO,107,46,57,4,0
Wilson,Box 206,Proposition 8,,REP,YES,353,146,191,16,0
Wilson,Box 206,Proposition 8,,REP,NO,11,6,5,0,0
Wilson,Box 206,Proposition 9,,REP,YES,300,136,150,14,0
Wilson,Box 206,Proposition 9,,REP,NO,55,18,37,0,0
Wilson,Box 206,Proposition 10,,REP,YES,341,148,179,14,0
Wilson,Box 206,Proposition 10,,REP,NO,14,3,9,2,0
Wilson,Box 206,Proposition 11,,REP,YES,325,130,180,15,0
Wilson,Box 206,Proposition 11,,REP,NO,37,22,14,1,0
Wilson,Box 206,Proposition 1,,DEM,FOR,78,26,33,19,0
Wilson,Box 206,Proposition 1,,DEM,AGAINST,5,1,2,2,0
Wilson,Box 206,Proposition 2,,DEM,FOR,76,24,33,19,0
Wilson,Box 206,Proposition 2,,DEM,AGAINST,7,3,2,2,0
Wilson,Box 206,Proposition 3,,DEM,FOR ,76,25,32,19,0
Wilson,Box 206,Proposition 3,,DEM,AGAINST,4,1,2,1,0
Wilson,Box 206,Proposition 4,,DEM,FOR,78,27,32,19,0
Wilson,Box 206,Proposition 4,,DEM,AGAINST,3,0,1,2,0
Wilson,Box 206,Proposition 5,,DEM,FOR,75,26,29,20,0
Wilson,Box 206,Proposition 5,,DEM,AGAINST,5,1,3,1,0
Wilson,Box 206,Proposition 6,,DEM,FOR,77,26,30,21,0
Wilson,Box 206,Proposition 6,,DEM,AGAINST ,1,0,1,0,0
Wilson,Box 206,Proposition 7,,DEM,FOR ,77,26,30,21,0
Wilson,Box 206,Proposition 7,,DEM,AGAINST,2,0,2,0,0
Wilson,Box 206,Proposition 8,,DEM,FOR,73,25,27,21,0
Wilson,Box 206,Proposition 8,,DEM,AGAINST,7,1,6,0,0
Wilson,Box 206,Proposition 9,,DEM,FOR,72,25,29,18,0
Wilson,Box 206,Proposition 9,,DEM,AGAINST ,9,2,4,3,0
Wilson,Box 206,Proposition 10,,DEM,FOR,72,26,29,17,0
Wilson,Box 206,Proposition 10,,DEM,AGAINST,7,0,3,4,0
Wilson,Box 206,Proposition 11,,DEM,FOR ,70,23,29,18,0
Wilson,Box 206,Proposition 11,,DEM,AGAINST,9,3,3,3,0
Wilson,Box 206,Proposition 12,,DEM,FOR ,78,27,32,19,0
Wilson,Box 206,Proposition 12,,DEM,AGAINST,2,0,0,2,0
Wilson,Box 207,US Senator,,REP,Geraldine Sam,6,1,5,0,0
Wilson,Box 207,US Senator,,REP,Mary Miller,26,8,16,2,0
Wilson,Box 207,US Senator,,REP,"Bruce Jacobson, Jr.",9,4,5,0,0
Wilson,Box 207,US Senator,,REP,Stefano de Stefano,4,1,3,0,0
Wilson,Box 207,US Senator,,REP,Ted Cruz,325,157,154,14,0
Wilson,Box 207,US Senator,,DEM,Edward Kimbrough,13,0,12,1,0
Wilson,Box 207,US Senator,,DEM,Sema Hernandez,13,3,7,3,0
Wilson,Box 207,US Senator,,DEM,Beto O'Rourke,35,19,14,2,0
Wilson,Box 207,US Representative,28,DEM,Henry Cuellar,54,20,29,5,0
Wilson,Box 207,Governor,,REP,SECEDE Kilgore,4,1,3,0,0
Wilson,Box 207,Governor,,REP,Greg Abbott,332,161,157,14,0
Wilson,Box 207,Governor,,REP,Barbara Krueger,31,7,22,2,0
Wilson,Box 207,Governor,,DEM,Joe Mumbach,3,1,2,0,0
Wilson,Box 207,Governor,,DEM,Lupe Valdez,21,6,13,2,0
Wilson,Box 207,Governor,,DEM,Tom Wakely,1,0,1,0,0
Wilson,Box 207,Governor,,DEM,Grady Yarbrough,7,1,6,0,0
Wilson,Box 207,Governor,,DEM,"Cedric Davis, Sr.",6,3,3,0,0
Wilson,Box 207,Governor,,DEM,Jeffrey Payne,4,0,1,3,0
Wilson,Box 207,Governor,,DEM,Andrew White,14,8,5,1,0
Wilson,Box 207,Governor,,DEM,James Jolly Clark,1,0,1,0,0
Wilson,Box 207,Governor,,DEM,Adrian Ocegueda,1,1,0,0,0
Wilson,Box 207,Lt. Governor,,REP,Scott Milder,69,32,35,2,0
Wilson,Box 207,Lt. Governor,,REP,Dan Patrick,297,134,149,14,0
Wilson,Box 207,Lt. Governor,,DEM,Mike Collier,29,11,15,3,0
Wilson,Box 207,Lt. Governor,,DEM,Michael Cooper,29,10,16,3,0
Wilson,Box 207,Attorney General,,REP,Ken Paxton,297,139,146,12,0
Wilson,Box 207,Attorney General,,DEM,Justin Nelson,53,17,30,6,0
Wilson,Box 207,Comptroller Public Accts,,REP,Glenn Hegar,302,139,150,13,0
Wilson,Box 207,Comptroller Public Accts,,DEM,Tim Mahoney,40,11,27,2,0
Wilson,Box 207,Comptroller Public Accts,,DEM,Joi Chevalier,17,8,5,4,0
Wilson,Box 207,Commissioner Gen Land Office,,REP,Jerry Patterson,107,51,52,4,0
Wilson,Box 207,Commissioner Gen Land Office,,REP,Rick Range,22,8,13,1,0
Wilson,Box 207,Commissioner Gen Land Office,,REP,Davey Edwards,25,4,21,0,0
Wilson,Box 207,Commissioner Gen Land Office,,REP,George P. Bush,198,97,92,9,0
Wilson,Box 207,Commissioner Gen Land Office,,DEM,Miguel Suazo,37,11,21,5,0
Wilson,Box 207,Commissioner Gen Land Office,,DEM,Tex Morgan,20,7,12,1,0
Wilson,Box 207,Commissioner of Agriculture,,REP,Trey Blocker,77,36,40,1,0
Wilson,Box 207,Commissioner of Agriculture,,REP,Sid Miller,179,76,98,5,0
Wilson,Box 207,Commissioner of Agriculture,,REP,Jim Hogan,60,29,29,2,0
Wilson,Box 207,Commissioner of Agriculture,,DEM,Kim Olson,53,19,29,5,0
Wilson,Box 207,Railroad Commissioner,,REP,Christi Craddick,261,118,131,12,0
Wilson,Box 207,Railroad Commissioner,,REP,Weston Martinez,67,32,35,0,0
Wilson,Box 207,Railroad Commissioner,,DEM,Chris Spellmon,27,8,16,3,0
Wilson,Box 207,Railroad Commissioner,,DEM,Roman McAllen,29,10,16,3,0
Wilson,Box 207,Justice Supreme Ct P2,,REP,Jimmy Blacklock,289,132,147,10,0
Wilson,Box 207,Justice Supreme Ct P2,,DEM,Steven Kirkland,53,18,29,6,0
Wilson,Box 207,Justice Supreme Ct P4,,REP,John Devine,286,130,147,9,0
Wilson,Box 207,Justice Supreme Ct P4,,DEM,R.K. Sandill,53,18,29,6,0
Wilson,Box 207,Justice Supreme Ct P6,,REP,Jeff Brown,288,129,149,10,0
Wilson,Box 207,Justice Supreme Ct P6,,DEM,Kathy Cheng,52,18,28,6,0
Wilson,Box 207,Presiding Criminal Appeals,,REP,David Bridges,135,67,62,6,0
Wilson,Box 207,Presiding Criminal Appeals,,REP,Sharon Keller,174,70,99,5,0
Wilson,Box 207,Presiding Criminal Appeals,,DEM,Maria T. Jackson,53,18,29,6,0
Wilson,Box 207,Criminal Appeals Jdg P7,,REP,B. Parker Hervey,282,127,145,10,0
Wilson,Box 207,Criminal Appeals Jdg P7,,DEM,Ramona Franklin,54,18,30,6,0
Wilson,Box 207,Criminal Appeals Jdg P8,,REP,Dib Waldrip,54,28,26,0,0
Wilson,Box 207,Criminal Appeals Jdg P8,,REP,Jay Brandon,92,43,46,3,0
Wilson,Box 207,Criminal Appeals Jdg P8,,REP,Michelle Slaughter,153,58,89,6,0
Wilson,Box 207,State Bd Ed D3,,DEM,Dan Arellano,14,5,8,1,0
Wilson,Box 207,State Bd Ed D3,,DEM,Marisa B. Perez,43,14,24,5,0
Wilson,Box 207,State Representative,44,REP,John Kuempel,299,134,151,14,0
Wilson,Box 207,State Representative,44,DEM,John D. Rodgers,53,18,29,6,0
Wilson,Box 207,Justice Ct Appeals D4 P2,,REP,Marialyn Barnard,279,122,147,10,0
Wilson,Box 207,Justice Ct Appeals D4 P2,,DEM,Beth Watkins,54,18,30,6,0
Wilson,Box 207,Justice Ct Appeals D4 P3,,REP,Jason Pulliam,285,126,149,10,0
Wilson,Box 207,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,53,18,29,6,0
Wilson,Box 207,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,279,125,144,10,0
Wilson,Box 207,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,53,18,29,6,0
Wilson,Box 207,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,279,125,144,10,0
Wilson,Box 207,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,54,19,29,6,0
Wilson,Box 207,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,281,126,145,10,0
Wilson,Box 207,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,53,18,29,6,0
Wilson,Box 207,District Judge D81,,REP,Lynn Ellison,284,129,145,10,0
Wilson,Box 207,District Judge D81,,DEM,Errlinda Castillo,52,18,28,6,0
Wilson,Box 207,District Judge D218,,REP,Russell Wilson,287,132,145,10,0
Wilson,Box 207,County Judge,,REP,Alena Berlanga,139,51,85,3,0
Wilson,Box 207,County Judge,,REP,Richard L. Jackson,222,111,102,9,0
Wilson,Box 207,District Clerk,,REP,Deborah Bryan,291,130,150,11,0
Wilson,Box 207,County Clerk,,DEM,Eva S. Martinez,53,18,29,6,0
Wilson,Box 207,County Treasurer,,REP,Debra Foster,139,65,70,4,0
Wilson,Box 207,County Treasurer,,REP,Jan Hartl,213,95,111,7,0
Wilson,Box 207,County Commissioner P2,,REP,Paul Pfeil,225,109,107,9,0
Wilson,Box 207,County Commissioner P2,,REP,Tiffany Ward,134,51,80,3,0
Wilson,Box 207,Justice Peace P2,,REP,Sara Canady,294,131,151,12,0
Wilson,Box 207,County Chairman,,REP,Ruby Manen,277,125,142,10,0
Wilson,Box 207,County Chairman,,DEM,Juan Mancias,54,18,30,6,0
Wilson,Box 207,Proposition 1,,REP,YES,267,114,145,8,0
Wilson,Box 207,Proposition 1,,REP,NO,78,44,30,4,0
Wilson,Box 207,Proposition 2,,REP,YES,340,151,176,13,0
Wilson,Box 207,Proposition 2,,REP,NO,29,14,13,2,0
Wilson,Box 207,Proposition 3,,REP,YES,313,145,154,14,0
Wilson,Box 207,Proposition 3,,REP,NO,38,13,25,0,0
Wilson,Box 207,Proposition 4,,REP,YES,336,151,170,15,0
Wilson,Box 207,Proposition 4,,REP,NO,28,11,17,0,0
Wilson,Box 207,Proposition 5,,REP,YES,313,147,157,9,0
Wilson,Box 207,Proposition 5,,REP,NO,55,19,29,7,0
Wilson,Box 207,Proposition 6,,REP,YES,338,158,169,11,0
Wilson,Box 207,Proposition 6,,REP,NO,28,8,17,3,0
Wilson,Box 207,Proposition 7,,REP,YES,249,116,123,10,0
Wilson,Box 207,Proposition 7,,REP,NO,108,43,59,6,0
Wilson,Box 207,Proposition 8,,REP,YES,361,161,184,16,0
Wilson,Box 207,Proposition 8,,REP,NO,11,3,8,0,0
Wilson,Box 207,Proposition 9,,REP,YES,341,158,167,16,0
Wilson,Box 207,Proposition 9,,REP,NO,28,6,22,0,0
Wilson,Box 207,Proposition 10,,REP,YES,355,161,178,16,0
Wilson,Box 207,Proposition 10,,REP,NO,7,2,5,0,0
Wilson,Box 207,Proposition 11,,REP,YES,333,151,169,13,0
Wilson,Box 207,Proposition 11,,REP,NO,37,15,20,2,0
Wilson,Box 207,Proposition 1,,DEM,FOR,59,22,31,6,0
Wilson,Box 207,Proposition 1,,DEM,AGAINST,1,1,0,0,0
Wilson,Box 207,Proposition 2,,DEM,FOR,57,22,30,5,0
Wilson,Box 207,Proposition 2,,DEM,AGAINST,3,1,1,1,0
Wilson,Box 207,Proposition 3,,DEM,FOR ,54,21,27,6,0
Wilson,Box 207,Proposition 3,,DEM,AGAINST,5,1,4,0,0
Wilson,Box 207,Proposition 4,,DEM,FOR,57,22,30,5,0
Wilson,Box 207,Proposition 4,,DEM,AGAINST,2,0,1,1,0
Wilson,Box 207,Proposition 5,,DEM,FOR,52,20,27,5,0
Wilson,Box 207,Proposition 5,,DEM,AGAINST,6,2,3,1,0
Wilson,Box 207,Proposition 6,,DEM,FOR,58,21,31,6,0
Wilson,Box 207,Proposition 6,,DEM,AGAINST ,1,1,0,0,0
Wilson,Box 207,Proposition 7,,DEM,FOR ,59,23,30,6,0
Wilson,Box 207,Proposition 7,,DEM,AGAINST,1,0,1,0,0
Wilson,Box 207,Proposition 8,,DEM,FOR,55,22,27,6,0
Wilson,Box 207,Proposition 8,,DEM,AGAINST,4,0,4,0,0
Wilson,Box 207,Proposition 9,,DEM,FOR,56,22,28,6,0
Wilson,Box 207,Proposition 9,,DEM,AGAINST ,3,0,3,0,0
Wilson,Box 207,Proposition 10,,DEM,FOR,58,22,31,5,0
Wilson,Box 207,Proposition 10,,DEM,AGAINST,1,0,0,1,0
Wilson,Box 207,Proposition 11,,DEM,FOR ,55,22,27,6,0
Wilson,Box 207,Proposition 11,,DEM,AGAINST,4,0,4,0,0
Wilson,Box 207,Proposition 12,,DEM,FOR ,58,22,30,6,0
Wilson,Box 207,Proposition 12,,DEM,AGAINST,1,0,1,0,0
Wilson,Box 208,US Senator,,REP,Geraldine Sam,3,2,1,0,0
Wilson,Box 208,US Senator,,REP,Mary Miller,9,9,0,0,0
Wilson,Box 208,US Senator,,REP,"Bruce Jacobson, Jr.",6,4,2,0,0
Wilson,Box 208,US Senator,,REP,Stefano de Stefano,0,0,0,0,0
Wilson,Box 208,US Senator,,REP,Ted Cruz,149,115,32,2,0
Wilson,Box 208,US Senator,,DEM,Edward Kimbrough,5,5,0,0,0
Wilson,Box 208,US Senator,,DEM,Sema Hernandez,1,0,1,0,0
Wilson,Box 208,US Senator,,DEM,Beto O'Rourke,3,1,2,0,0
Wilson,Box 208,US Representative,28,DEM,Henry Cuellar,9,6,3,0,0
Wilson,Box 208,Governor,,REP,SECEDE Kilgore,2,2,0,0,0
Wilson,Box 208,Governor,,REP,Greg Abbott,158,120,36,2,0
Wilson,Box 208,Governor,,REP,Barbara Krueger,10,9,1,0,0
Wilson,Box 208,Governor,,DEM,Joe Mumbach,0,0,0,0,0
Wilson,Box 208,Governor,,DEM,Lupe Valdez,1,0,1,0,0
Wilson,Box 208,Governor,,DEM,Tom Wakely,1,1,0,0,0
Wilson,Box 208,Governor,,DEM,Grady Yarbrough,2,2,0,0,0
Wilson,Box 208,Governor,,DEM,"Cedric Davis, Sr.",0,0,0,0,0
Wilson,Box 208,Governor,,DEM,Jeffrey Payne,3,2,1,0,0
Wilson,Box 208,Governor,,DEM,Andrew White,1,1,0,0,0
Wilson,Box 208,Governor,,DEM,James Jolly Clark,0,0,0,0,0
Wilson,Box 208,Governor,,DEM,Adrian Ocegueda,0,0,0,0,0
Wilson,Box 208,Lt. Governor,,REP,Scott Milder,45,33,10,2,0
Wilson,Box 208,Lt. Governor,,REP,Dan Patrick,125,98,27,0,0
Wilson,Box 208,Lt. Governor,,DEM,Mike Collier,6,4,2,0,0
Wilson,Box 208,Lt. Governor,,DEM,Michael Cooper,2,2,0,0,0
Wilson,Box 208,Attorney General,,REP,Ken Paxton,141,110,29,2,0
Wilson,Box 208,Attorney General,,DEM,Justin Nelson,8,6,2,0,0
Wilson,Box 208,Comptroller Public Accts,,REP,Glenn Hegar,137,107,28,2,0
Wilson,Box 208,Comptroller Public Accts,,DEM,Tim Mahoney,7,5,2,0,0
Wilson,Box 208,Comptroller Public Accts,,DEM,Joi Chevalier,2,1,1,0,0
Wilson,Box 208,Commissioner Gen Land Office,,REP,Jerry Patterson,60,47,12,1,0
Wilson,Box 208,Commissioner Gen Land Office,,REP,Rick Range,7,3,3,1,0
Wilson,Box 208,Commissioner Gen Land Office,,REP,Davey Edwards,6,6,0,0,0
Wilson,Box 208,Commissioner Gen Land Office,,REP,George P. Bush,90,74,16,0,0
Wilson,Box 208,Commissioner Gen Land Office,,DEM,Miguel Suazo,5,4,1,0,0
Wilson,Box 208,Commissioner Gen Land Office,,DEM,Tex Morgan,4,2,2,0,0
Wilson,Box 208,Commissioner of Agriculture,,REP,Trey Blocker,43,35,7,1,0
Wilson,Box 208,Commissioner of Agriculture,,REP,Sid Miller,93,74,18,1,0
Wilson,Box 208,Commissioner of Agriculture,,REP,Jim Hogan,15,11,4,0,0
Wilson,Box 208,Commissioner of Agriculture,,DEM,Kim Olson,9,6,3,0,0
Wilson,Box 208,Railroad Commissioner,,REP,Christi Craddick,137,107,28,2,0
Wilson,Box 208,Railroad Commissioner,,REP,Weston Martinez,14,12,2,0,0
Wilson,Box 208,Railroad Commissioner,,DEM,Chris Spellmon,5,2,3,0,0
Wilson,Box 208,Railroad Commissioner,,DEM,Roman McAllen,4,4,0,0,0
Wilson,Box 208,Justice Supreme Ct P2,,REP,Jimmy Blacklock,133,104,27,2,0
Wilson,Box 208,Justice Supreme Ct P2,,DEM,Steven Kirkland,8,5,3,0,0
Wilson,Box 208,Justice Supreme Ct P4,,REP,John Devine,131,102,27,2,0
Wilson,Box 208,Justice Supreme Ct P4,,DEM,R.K. Sandill,8,5,3,0,0
Wilson,Box 208,Justice Supreme Ct P6,,REP,Jeff Brown,133,103,28,2,0
Wilson,Box 208,Justice Supreme Ct P6,,DEM,Kathy Cheng,8,5,3,0,0
Wilson,Box 208,Presiding Criminal Appeals,,REP,David Bridges,62,51,10,1,0
Wilson,Box 208,Presiding Criminal Appeals,,REP,Sharon Keller,75,56,18,1,0
Wilson,Box 208,Presiding Criminal Appeals,,DEM,Maria T. Jackson,8,5,3,0,0
Wilson,Box 208,Criminal Appeals Jdg P7,,REP,B. Parker Hervey,127,99,26,2,0
Wilson,Box 208,Criminal Appeals Jdg P7,,DEM,Ramona Franklin,7,4,3,0,0
Wilson,Box 208,Criminal Appeals Jdg P8,,REP,Dib Waldrip,38,31,6,1,0
Wilson,Box 208,Criminal Appeals Jdg P8,,REP,Jay Brandon,42,34,8,0,0
Wilson,Box 208,Criminal Appeals Jdg P8,,REP,Michelle Slaughter,48,38,9,1,0
Wilson,Box 208,State Bd Ed D3,,DEM,Dan Arellano,4,2,2,0,0
Wilson,Box 208,State Bd Ed D3,,DEM,Marisa B. Perez,5,4,1,0,0
Wilson,Box 208,State Representative,44,REP,John Kuempel,150,116,32,2,0
Wilson,Box 208,State Representative,44,DEM,John D. Rodgers,7,5,2,0,0
Wilson,Box 208,Justice Ct Appeals D4 P2,,REP,Marialyn Barnard,131,103,26,2,0
Wilson,Box 208,Justice Ct Appeals D4 P2,,DEM,Beth Watkins,8,5,3,0,0
Wilson,Box 208,Justice Ct Appeals D4 P3,,REP,Jason Pulliam,130,102,26,2,0
Wilson,Box 208,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,8,5,3,0,0
Wilson,Box 208,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,128,102,24,2,0
Wilson,Box 208,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,7,5,2,0,0
Wilson,Box 208,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,128,100,26,2,0
Wilson,Box 208,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,8,5,3,0,0
Wilson,Box 208,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,128,101,25,2,0
Wilson,Box 208,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,8,5,3,0,0
Wilson,Box 208,District Judge D81,,REP,Lynn Ellison,133,104,27,2,0
Wilson,Box 208,District Judge D81,,DEM,Errlinda Castillo,8,5,3,0,0
Wilson,Box 208,District Judge D218,,REP,Russell Wilson,137,104,31,2,0
Wilson,Box 208,County Judge,,REP,Alena Berlanga,27,21,5,1,0
Wilson,Box 208,County Judge,,REP,Richard L. Jackson,139,108,30,1,0
Wilson,Box 208,District Clerk,,REP,Deborah Bryan,143,108,33,2,0
Wilson,Box 208,County Clerk,,DEM,Eva S. Martinez,8,5,3,0,0
Wilson,Box 208,County Treasurer,,REP,Debra Foster,52,45,7,0,0
Wilson,Box 208,County Treasurer,,REP,Jan Hartl,112,81,29,2,0
Wilson,Box 208,County Commissioner P2,,REP,Paul Pfeil,104,80,22,2,0
Wilson,Box 208,County Commissioner P2,,REP,Tiffany Ward,67,53,14,0,0
Wilson,Box 208,Justice Peace P2,,REP,Sara Canady,136,108,26,2,0
Wilson,Box 208,County Chairman,,REP,Ruby Manen,128,100,26,2,0
Wilson,Box 208,County Chairman,,DEM,Juan Mancias,7,5,2,0,0
Wilson,Box 208,Proposition 1,,REP,YES,106,83,21,2,0
Wilson,Box 208,Proposition 1,,REP,NO,50,41,9,0,0
Wilson,Box 208,Proposition 2,,REP,YES,148,114,32,2,0
Wilson,Box 208,Proposition 2,,REP,NO,17,15,2,0,0
Wilson,Box 208,Proposition 3,,REP,YES,126,99,25,2,0
Wilson,Box 208,Proposition 3,,REP,NO,32,25,7,0,0
Wilson,Box 208,Proposition 4,,REP,YES,142,108,32,2,0
Wilson,Box 208,Proposition 4,,REP,NO,20,18,2,0,0
Wilson,Box 208,Proposition 5,,REP,YES,135,110,25,0,0
Wilson,Box 208,Proposition 5,,REP,NO,30,19,9,2,0
Wilson,Box 208,Proposition 6,,REP,YES,155,123,30,2,0
Wilson,Box 208,Proposition 6,,REP,NO,10,7,3,0,0
Wilson,Box 208,Proposition 7,,REP,YES,110,89,20,1,0
Wilson,Box 208,Proposition 7,,REP,NO,54,41,12,1,0
Wilson,Box 208,Proposition 8,,REP,YES,158,122,34,2,0
Wilson,Box 208,Proposition 8,,REP,NO,7,7,0,0,0
Wilson,Box 208,Proposition 9,,REP,YES,147,114,32,1,0
Wilson,Box 208,Proposition 9,,REP,NO,19,16,2,1,0
Wilson,Box 208,Proposition 10,,REP,YES,150,119,29,2,0
Wilson,Box 208,Proposition 10,,REP,NO,13,10,3,0,0
Wilson,Box 208,Proposition 11,,REP,YES,141,109,30,2,0
Wilson,Box 208,Proposition 11,,REP,NO,23,19,4,0,0
Wilson,Box 208,Proposition 1,,DEM,FOR,7,5,2,0,0
Wilson,Box 208,Proposition 1,,DEM,AGAINST,2,1,1,0,0
Wilson,Box 208,Proposition 2,,DEM,FOR,8,6,2,0,0
Wilson,Box 208,Proposition 2,,DEM,AGAINST,1,0,1,0,0
Wilson,Box 208,Proposition 3,,DEM,FOR ,7,5,2,0,0
Wilson,Box 208,Proposition 3,,DEM,AGAINST,2,1,1,0,0
Wilson,Box 208,Proposition 4,,DEM,FOR,8,5,3,0,0
Wilson,Box 208,Proposition 4,,DEM,AGAINST,1,1,0,0,0
Wilson,Box 208,Proposition 5,,DEM,FOR,7,5,2,0,0
Wilson,Box 208,Proposition 5,,DEM,AGAINST,2,1,1,0,0
Wilson,Box 208,Proposition 6,,DEM,FOR,7,5,2,0,0
