county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail
Lee,301,Lt. Governor,,LIB,K. Douglas McKennon,1,0,1,0
Lee,301,Attorney General,,REP,Ken Paxton,59,44,12,3
Lee,301,Attorney General,,DEM,Justin Nelson,10,5,3,2
Lee,301,Attorney General,,LIB,Michael Ray Harris,2,1,1,0
Lee,301,Comptroller Public Accts,,REP,Glenn Hegar,64,48,13,3
Lee,301,Comptroller Public Accts,,DEM,Joi Chevalier,6,3,1,2
Lee,301,Comptroller Public Accts,,LIB,Ben Sanders,1,0,1,0
Lee,301,Commissioner Gen Land Office,,REP,George P. Bush,65,48,14,3
Lee,301,Commissioner Gen Land Office,,DEM,Miguel Suazo,6,3,1,2
Lee,301,Commissioner Gen Land Office,,LIB,Matt Pina,1,0,1,0
Lee,301,Commissioner of Agriculture,,REP,Sid Miller,63,46,14,3
Lee,301,Commissioner of Agriculture,,DEM,Kim Olson,8,5,1,2
Lee,301,Commissioner of Agriculture,,LIB,Richard Carpenter,1,0,1,0
Lee,301,Railroad Commissioner,,REP,Christi Craddick,62,46,13,3
Lee,301,Railroad Commissioner,,DEM,Roman McAllen,7,4,1,2
Lee,301,Railroad Commissioner,,LIB,Mike Wright,2,0,2,0
Lee,301,"Justice, Supreme Court P2",,REP,Jimmy Blacklock,62,46,13,3
Lee,301,"Justice, Supreme Court P2",,DEM,Steven Kirkland,9,5,2,2
Lee,301,"Justice, Supreme Court P4",,REP,John Devine,62,46,13,3
Lee,301,"Justice, Supreme Court P4",,DEM,R.K. Sandill,9,5,2,2
Lee,301,"Justice, Supreme Court P6",,REP,Jeff Brown,63,47,13,3
Lee,301,"Justice, Supreme Court P6",,DEM,Kathy Cheng,8,4,2,2
Lee,301,Presiding Criminal Appeals,,REP,Sharon Keller,61,45,13,3
Lee,301,Presiding Criminal Appeals,,DEM,Maria T. Jackson,7,4,1,2
Lee,301,Presiding Criminal Appeals,,LIB,William Strange III,2,1,1,0
Lee,301,"Judge, Court of Criminal Appeals P7",,REP,B. Parker Hervey,62,46,13,3
Lee,301,"Judge, Court of Criminal Appeals P7",,DEM,Ramona Franklin,8,4,2,2
Lee,301,"Judge, Court of Criminal Appeals P8",,REP,Michelle Slaughter,63,47,13,3
Lee,301,"Judge, Court of Criminal Appeals P8",,LIB,Mark Ash,3,2,1,0
Lee,301,State Representative,17,REP,John P. Cyrier,63,47,13,3
Lee,301,State Representative,17,DEM,Michelle Ryan,8,4,2,2
Lee,301,Justice Court of Appeals D3 P2,,REP,C. Olson Bourland,62,46,13,3
Lee,301,Justice Court of Appeals D3 P2,,DEM,Edward Smith,8,4,2,2
Lee,301,Justice Court of Appeals D3 P3,,REP,Scott Field,62,46,13,3
Lee,301,Justice Court of Appeals D3 P3,,DEM,Chari Kelly,9,5,2,2
Lee,301,Justice Court of Appeals D3 P5,,REP,David Puryear,61,45,13,3
Lee,301,Justice Court of Appeals D3 P5,,DEM,Thomas J. Baker,9,5,2,2
Lee,301,Justice Court of Appeals D3 P6,,DEM,Gisela D. Triana,9,5,2,2
Lee,301,Justice Court of Appeals D3 P6,,NP,Kerry O'Brien,0,0,0,0
Lee,301,Justice Court of Appeals D3 P6,,NP,Write-in 30,0,0,0,0
Lee,301,County Judge,,REP,Paul E Fischer,68,50,15,3
Lee,301,District Clerk,,REP,Lisa Teinert,68,50,15,3
Lee,301,County Clerk,,REP,Sharon Blasig,68,50,15,3
Lee,301,County Treasurer,,REP,Melinda Krause,68,50,15,3
Lee,301,Justice Peace P3,,REP,Don Milburn,67,49,15,3
Lee,301,Constable P3 Unexp,,REP,Farah Ramsey,66,49,14,3
Lee,302,Straight Party,,REP,Republican,425,208,178,39
Lee,302,Straight Party,,DEM,Democratic,81,29,43,9
Lee,302,Straight Party,,LIB,Libertarian,2,1,1,0
Lee,302,U.S. Senate,,REP,Ted Cruz,639,313,280,46
Lee,302,U.S. Senate,,DEM,Beto O'Rourke,170,72,83,15
Lee,302,U.S. Senate,,LIB,Neal M. Dikeman,8,4,3,1
Lee,302,U.S. House,17,REP,Bill Flores,623,305,274,44
Lee,302,U.S. House,17,DEM,Rick Kennedy,159,65,79,15
Lee,302,U.S. House,17,LIB,Peter Churchman,21,12,8,1
Lee,302,Governor,,REP,Greg Abbott,666,333,286,47
Lee,302,Governor,,DEM,Lupe Valdez,137,49,73,15
Lee,302,Governor,,LIB,Mark Jay Tippetts,14,8,6,0
Lee,302,Lt. Governor,,REP,Dan Patrick,624,305,275,44
Lee,302,Lt. Governor,,DEM,Mike Collier,173,72,84,17
Lee,302,Lt. Governor,,LIB,K. Douglas McKennon,16,9,6,1
Lee,302,Attorney General,,REP,Ken Paxton,615,303,267,45
Lee,302,Attorney General,,DEM,Justin Nelson,173,73,83,17
Lee,302,Attorney General,,LIB,Michael Ray Harris,22,12,10,0
Lee,302,Comptroller Public Accts,,REP,Glenn Hegar,622,307,270,45
Lee,302,Comptroller Public Accts,,DEM,Joi Chevalier,155,57,83,15
Lee,302,Comptroller Public Accts,,LIB,Ben Sanders,24,18,6,0
Lee,302,Commissioner Gen Land Office,,REP,George P. Bush,624,313,265,46
Lee,302,Commissioner Gen Land Office,,DEM,Miguel Suazo,146,55,77,14
Lee,302,Commissioner Gen Land Office,,LIB,Matt Pina,37,17,19,1
Lee,302,Commissioner of Agriculture,,REP,Sid Miller,615,305,267,43
Lee,302,Commissioner of Agriculture,,DEM,Kim Olson,163,62,83,18
Lee,302,Commissioner of Agriculture,,LIB,Richard Carpenter,22,15,7,0
Lee,302,Railroad Commissioner,,REP,Christi Craddick,612,301,269,42
Lee,302,Railroad Commissioner,,DEM,Roman McAllen,157,59,80,18
Lee,302,Railroad Commissioner,,LIB,Mike Wright,29,17,11,1
Lee,302,"Justice, Supreme Court P2",,REP,Jimmy Blacklock,626,309,273,44
Lee,302,"Justice, Supreme Court P2",,DEM,Steven Kirkland,161,64,81,16
Lee,302,"Justice, Supreme Court P4",,REP,John Devine,629,312,274,43
Lee,302,"Justice, Supreme Court P4",,DEM,R.K. Sandill,160,64,80,16
Lee,302,"Justice, Supreme Court P6",,REP,Jeff Brown,634,315,276,43
Lee,302,"Justice, Supreme Court P6",,DEM,Kathy Cheng,159,63,80,16
Lee,302,Presiding Criminal Appeals,,REP,Sharon Keller,610,301,266,43
Lee,302,Presiding Criminal Appeals,,DEM,Maria T. Jackson,156,61,79,16
Lee,302,Presiding Criminal Appeals,,LIB,William Strange III,27,17,10,0
Lee,302,"Judge, Court of Criminal Appeals P7",,REP,B. Parker Hervey,629,314,272,43
Lee,302,"Judge, Court of Criminal Appeals P7",,DEM,Ramona Franklin,159,62,81,16
Lee,302,"Judge, Court of Criminal Appeals P8",,REP,Michelle Slaughter,634,312,275,47
Lee,302,"Judge, Court of Criminal Appeals P8",,LIB,Mark Ash,73,29,42,2
Lee,302,State Representative,17,REP,John P. Cyrier,635,315,278,42
Lee,302,State Representative,17,DEM,Michelle Ryan,167,68,82,17
Lee,302,Justice Court of Appeals D3 P2,,REP,C. Olson Bourland,625,308,275,42
Lee,302,Justice Court of Appeals D3 P2,,DEM,Edward Smith,161,66,79,16
Lee,302,Justice Court of Appeals D3 P3,,REP,Scott Field,626,312,273,41
Lee,302,Justice Court of Appeals D3 P3,,DEM,Chari Kelly,161,65,80,16
Lee,302,Justice Court of Appeals D3 P5,,REP,David Puryear,623,310,273,40
Lee,302,Justice Court of Appeals D3 P5,,DEM,Thomas J. Baker,165,69,80,16
Lee,302,Justice Court of Appeals D3 P6,,DEM,Gisela D. Triana,165,66,82,17
Lee,302,Justice Court of Appeals D3 P6,,NP,Kerry O'Brien,0,0,0,0
Lee,302,Justice Court of Appeals D3 P6,,NP,Write-in 30,0,0,0,0
Lee,302,County Judge,,REP,Paul E Fischer,706,345,313,48
Lee,302,District Clerk,,REP,Lisa Teinert,689,335,307,47
Lee,302,County Clerk,,REP,Sharon Blasig,696,341,307,48
Lee,302,County Treasurer,,REP,Melinda Krause,695,341,306,48
Lee,302,Justice Peace P3,,REP,Don Milburn,700,348,305,47
Lee,302,Constable P3 Unexp,,REP,Farah Ramsey,695,341,307,47
Lee,303,Straight Party,,REP,Republican,338,184,136,18
Lee,303,Straight Party,,DEM,Democratic,90,48,33,9
Lee,303,Straight Party,,LIB,Libertarian,3,3,0,0
Lee,303,U.S. Senate,,REP,Ted Cruz,522,293,205,24
Lee,303,U.S. Senate,,DEM,Beto O'Rourke,195,101,76,18
Lee,303,U.S. Senate,,LIB,Neal M. Dikeman,8,6,2,0
Lee,303,U.S. House,17,REP,Bill Flores,520,292,209,19
Lee,303,U.S. House,17,DEM,Rick Kennedy,172,87,69,16
Lee,303,U.S. House,17,LIB,Peter Churchman,20,14,3,3
Lee,303,Governor,,REP,Greg Abbott,544,305,214,25
Lee,303,Governor,,DEM,Lupe Valdez,162,80,66,16
Lee,303,Governor,,LIB,Mark Jay Tippetts,17,12,3,2
Lee,303,Lt. Governor,,REP,Dan Patrick,508,285,198,25
Lee,303,Lt. Governor,,DEM,Mike Collier,191,98,77,16
Lee,303,Lt. Governor,,LIB,K. Douglas McKennon,19,13,5,1
Lee,303,Attorney General,,REP,Ken Paxton,496,276,195,25
Lee,303,Attorney General,,DEM,Justin Nelson,193,99,78,16
Lee,303,Attorney General,,LIB,Michael Ray Harris,25,16,8,1
Lee,303,Comptroller Public Accts,,REP,Glenn Hegar,525,292,209,24
Lee,303,Comptroller Public Accts,,DEM,Joi Chevalier,157,81,60,16
Lee,303,Comptroller Public Accts,,LIB,Ben Sanders,32,19,12,1
Lee,303,Commissioner Gen Land Office,,REP,George P. Bush,523,295,204,24
Lee,303,Commissioner Gen Land Office,,DEM,Miguel Suazo,158,85,57,16
Lee,303,Commissioner Gen Land Office,,LIB,Matt Pina,33,14,18,1
Lee,303,Commissioner of Agriculture,,REP,Sid Miller,514,286,203,25
Lee,303,Commissioner of Agriculture,,DEM,Kim Olson,177,92,69,16
Lee,303,Commissioner of Agriculture,,LIB,Richard Carpenter,25,16,8,1
Lee,303,Railroad Commissioner,,REP,Christi Craddick,505,281,200,24
Lee,303,Railroad Commissioner,,DEM,Roman McAllen,171,90,65,16
Lee,303,Railroad Commissioner,,LIB,Mike Wright,35,18,16,1
Lee,303,"Justice, Supreme Court P2",,REP,Jimmy Blacklock,523,292,206,25
Lee,303,"Justice, Supreme Court P2",,DEM,Steven Kirkland,187,97,74,16
Lee,303,"Justice, Supreme Court P4",,REP,John Devine,530,295,210,25
Lee,303,"Justice, Supreme Court P4",,DEM,R.K. Sandill,179,94,69,16
Lee,303,"Justice, Supreme Court P6",,REP,Jeff Brown,540,303,212,25
Lee,303,"Justice, Supreme Court P6",,DEM,Kathy Cheng,173,88,69,16
Lee,303,Presiding Criminal Appeals,,REP,Sharon Keller,514,288,202,24
Lee,303,Presiding Criminal Appeals,,DEM,Maria T. Jackson,171,87,68,16
Lee,303,Presiding Criminal Appeals,,LIB,William Strange III,26,14,11,1
Lee,303,"Judge, Court of Criminal Appeals P7",,REP,B. Parker Hervey,532,296,211,25
Lee,303,"Judge, Court of Criminal Appeals P7",,DEM,Ramona Franklin,175,91,68,16
Lee,303,"Judge, Court of Criminal Appeals P8",,REP,Michelle Slaughter,541,301,214,26
Lee,303,"Judge, Court of Criminal Appeals P8",,LIB,Mark Ash,90,45,40,5
Lee,303,State Representative,17,REP,John P. Cyrier,535,300,213,22
Lee,303,State Representative,17,DEM,Michelle Ryan,175,90,69,16
Lee,303,Justice Court of Appeals D3 P2,,REP,C. Olson Bourland,528,292,210,26
Lee,303,Justice Court of Appeals D3 P2,,DEM,Edward Smith,178,95,68,15
Lee,303,Justice Court of Appeals D3 P3,,REP,Scott Field,531,298,208,25
Lee,303,Justice Court of Appeals D3 P3,,DEM,Chari Kelly,177,89,72,16
Lee,303,Justice Court of Appeals D3 P5,,REP,David Puryear,525,292,208,25
Lee,303,Justice Court of Appeals D3 P5,,DEM,Thomas J. Baker,181,93,72,16
Lee,303,Justice Court of Appeals D3 P6,,DEM,Gisela D. Triana,180,92,72,16
Lee,303,Justice Court of Appeals D3 P6,,NP,Kerry O'Brien,0,0,0,0
Lee,303,Justice Court of Appeals D3 P6,,NP,Write-in 30,1,1,0,0
Lee,303,County Judge,,REP,Paul E Fischer,595,333,235,27
Lee,303,District Clerk,,REP,Lisa Teinert,587,326,235,26
Lee,303,County Clerk,,REP,Sharon Blasig,587,324,237,26
Lee,303,County Treasurer,,REP,Melinda Krause,590,329,235,26
Lee,303,Justice Peace P3,,REP,Don Milburn,588,325,238,25
Lee,303,Constable P3 Unexp,,REP,Farah Ramsey,589,329,235,25
Lee,303,Place 7 ACC Trustee,,NP,Mitch Fuller,15,8,4,3
Lee,303,Place 7 ACC Trustee,,NP,Barbara P. Mink,12,3,8,1
Lee,303,Place 8 ACC Trustee,,NP,Douglas Gibbins,12,7,2,3
Lee,303,Place 8 ACC Trustee,,NP,S. Gharakhanian,5,1,4,0
Lee,303,Place 8 ACC Trustee,,NP,Sarah Mills,9,3,5,1
Lee,303,Place 9 ACC Trustee,,NP,Julie Ann Nitsch,12,5,6,1
Lee,303,Place 9 ACC Trustee,,NP,Lora H. Weber,14,6,5,3
Lee,304,Straight Party,,REP,Republican,60,26,29,5
Lee,304,Straight Party,,DEM,Democratic,15,7,4,4
Lee,304,Straight Party,,LIB,Libertarian,0,0,0,0
Lee,304,U.S. Senate,,REP,Ted Cruz,105,45,54,6
Lee,304,U.S. Senate,,DEM,Beto O'Rourke,35,18,12,5
Lee,304,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Lee,304,U.S. House,10,REP,Michael T. McCaul,110,47,57,6
Lee,304,U.S. House,10,DEM,Mike Siegel,30,15,10,5
Lee,304,U.S. House,10,LIB,Mike Ryan,1,1,0,0
Lee,304,Governor,,REP,Greg Abbott,114,51,56,7
Lee,304,Governor,,DEM,Lupe Valdez,27,12,11,4
Lee,304,Governor,,LIB,Mark Jay Tippetts,0,0,0,0
Lee,304,Lt. Governor,,REP,Dan Patrick,106,46,54,6
Lee,304,Lt. Governor,,DEM,Mike Collier,34,16,13,5
Lee,304,Lt. Governor,,LIB,K. Douglas McKennon,1,1,0,0
Lee,304,Attorney General,,REP,Ken Paxton,103,45,52,6
Lee,304,Attorney General,,DEM,Justin Nelson,35,17,13,5
Lee,304,Attorney General,,LIB,Michael Ray Harris,1,1,0,0
Lee,304,Comptroller Public Accts,,REP,Glenn Hegar,111,48,56,7
Lee,304,Comptroller Public Accts,,DEM,Joi Chevalier,27,13,10,4
Lee,304,Comptroller Public Accts,,LIB,Ben Sanders,2,2,0,0
Lee,304,Commissioner Gen Land Office,,REP,George P. Bush,111,50,55,6
Lee,304,Commissioner Gen Land Office,,DEM,Miguel Suazo,25,12,9,4
Lee,304,Commissioner Gen Land Office,,LIB,Matt Pina,3,1,1,1
Lee,304,Commissioner of Agriculture,,REP,Sid Miller,100,43,51,6
Lee,304,Commissioner of Agriculture,,DEM,Kim Olson,37,20,12,5
Lee,304,Commissioner of Agriculture,,LIB,Richard Carpenter,2,1,1,0
Lee,304,Railroad Commissioner,,REP,Christi Craddick,98,44,48,6
Lee,304,Railroad Commissioner,,DEM,Roman McAllen,33,16,12,5
Lee,304,Railroad Commissioner,,LIB,Mike Wright,5,1,4,0
Lee,304,"Justice, Supreme Court P2",,REP,Jimmy Blacklock,102,43,53,6
Lee,304,"Justice, Supreme Court P2",,DEM,Steven Kirkland,32,17,11,4
Lee,304,"Justice, Supreme Court P4",,REP,John Devine,102,44,52,6
Lee,304,"Justice, Supreme Court P4",,DEM,R.K. Sandill,33,16,12,5
Lee,304,"Justice, Supreme Court P6",,REP,Jeff Brown,105,46,53,6
Lee,304,"Justice, Supreme Court P6",,DEM,Kathy Cheng,31,15,12,4
Lee,304,Presiding Criminal Appeals,,REP,Sharon Keller,105,45,54,6
Lee,304,Presiding Criminal Appeals,,DEM,Maria T. Jackson,29,15,10,4
Lee,304,Presiding Criminal Appeals,,LIB,William Strange III,2,1,1,0
Lee,304,"Judge, Court of Criminal Appeals P7",,REP,B. Parker Hervey,105,45,54,6
Lee,304,"Judge, Court of Criminal Appeals P7",,DEM,Ramona Franklin,29,15,10,4
Lee,304,"Judge, Court of Criminal Appeals P8",,REP,Michelle Slaughter,109,47,56,6
Lee,304,"Judge, Court of Criminal Appeals P8",,LIB,Mark Ash,11,6,5,0
Lee,304,State Representative,17,REP,John P. Cyrier,108,48,54,6
Lee,304,State Representative,17,DEM,Michelle Ryan,32,16,11,5
Lee,304,Justice Court of Appeals D3 P2,,REP,C. Olson Bourland,106,46,54,6
Lee,304,Justice Court of Appeals D3 P2,,DEM,Edward Smith,29,15,10,4
Lee,304,Justice Court of Appeals D3 P3,,REP,Scott Field,105,46,53,6
Lee,304,Justice Court of Appeals D3 P3,,DEM,Chari Kelly,32,16,12,4
Lee,304,Justice Court of Appeals D3 P5,,REP,David Puryear,103,43,54,6
Lee,304,Justice Court of Appeals D3 P5,,DEM,Thomas J. Baker,32,17,11,4
Lee,304,Justice Court of Appeals D3 P6,,DEM,Gisela D. Triana,33,16,13,4
Lee,304,Justice Court of Appeals D3 P6,,NP,Kerry O'Brien,0,0,0,0
Lee,304,Justice Court of Appeals D3 P6,,NP,Write-in 30,0,0,0,0
Lee,304,County Judge,,REP,Paul E Fischer,116,52,57,7
Lee,304,District Clerk,,REP,Lisa Teinert,114,50,58,6
Lee,304,County Clerk,,REP,Sharon Blasig,111,49,56,6
Lee,304,County Treasurer,,REP,Melinda Krause,113,51,56,6
Lee,304,Justice Peace P3,,REP,Don Milburn,111,49,56,6
Lee,304,Constable P3 Unexp,,REP,Farah Ramsey,112,50,56,6
Lee,401,Straight Party,,REP,Republican,205,96,91,18
Lee,401,Straight Party,,DEM,Democratic,82,54,16,12
Lee,401,Straight Party,,LIB,Libertarian,0,0,0,0
Lee,401,U.S. Senate,,REP,Ted Cruz,292,143,128,21
Lee,401,U.S. Senate,,DEM,Beto O'Rourke,111,71,25,15
Lee,401,U.S. Senate,,LIB,Neal M. Dikeman,1,1,0,0
Lee,401,U.S. House,10,REP,Michael T. McCaul,291,148,122,21
Lee,401,U.S. House,10,DEM,Mike Siegel,103,63,26,14
Lee,401,U.S. House,10,LIB,Mike Ryan,4,2,2,0
Lee,401,Governor,,REP,Greg Abbott,300,152,128,20
Lee,401,Governor,,DEM,Lupe Valdez,101,63,23,15
Lee,401,Governor,,LIB,Mark Jay Tippetts,2,2,0,0
Lee,401,Lt. Governor,,REP,Dan Patrick,286,145,121,20
Lee,401,Lt. Governor,,DEM,Mike Collier,115,71,29,15
Lee,401,Lt. Governor,,LIB,K. Douglas McKennon,2,1,1,0
Lee,401,Attorney General,,REP,Ken Paxton,283,141,122,20
Lee,401,Attorney General,,DEM,Justin Nelson,113,71,28,14
Lee,401,Attorney General,,LIB,Michael Ray Harris,4,4,0,0
Lee,401,Comptroller Public Accts,,REP,Glenn Hegar,288,146,122,20
Lee,401,Comptroller Public Accts,,DEM,Joi Chevalier,99,59,25,15
Lee,401,Comptroller Public Accts,,LIB,Ben Sanders,7,6,1,0
Lee,401,Commissioner Gen Land Office,,REP,George P. Bush,290,146,124,20
Lee,401,Commissioner Gen Land Office,,DEM,Miguel Suazo,103,63,25,15
Lee,401,Commissioner Gen Land Office,,LIB,Matt Pina,4,2,2,0
Lee,401,Commissioner of Agriculture,,REP,Sid Miller,285,144,121,20
Lee,401,Commissioner of Agriculture,,DEM,Kim Olson,110,67,28,15
Lee,401,Commissioner of Agriculture,,LIB,Richard Carpenter,2,2,0,0
Lee,401,Railroad Commissioner,,REP,Christi Craddick,282,140,121,21
Lee,401,Railroad Commissioner,,DEM,Roman McAllen,103,63,26,14
Lee,401,Railroad Commissioner,,LIB,Mike Wright,8,7,1,0
Lee,401,"Justice, Supreme Court P2",,REP,Jimmy Blacklock,282,143,120,19
Lee,401,"Justice, Supreme Court P2",,DEM,Steven Kirkland,108,67,26,15
Lee,401,"Justice, Supreme Court P4",,REP,John Devine,286,145,121,20
Lee,401,"Justice, Supreme Court P4",,DEM,R.K. Sandill,103,64,25,14
Lee,401,"Justice, Supreme Court P6",,REP,Jeff Brown,288,148,121,19
Lee,401,"Justice, Supreme Court P6",,DEM,Kathy Cheng,103,62,25,16
Lee,401,Presiding Criminal Appeals,,REP,Sharon Keller,282,143,119,20
Lee,401,Presiding Criminal Appeals,,DEM,Maria T. Jackson,105,64,26,15
Lee,401,Presiding Criminal Appeals,,LIB,William Strange III,3,3,0,0
Lee,401,"Judge, Court of Criminal Appeals P7",,REP,B. Parker Hervey,285,145,120,20
Lee,401,"Judge, Court of Criminal Appeals P7",,DEM,Ramona Franklin,104,64,25,15
Lee,401,"Judge, Court of Criminal Appeals P8",,REP,Michelle Slaughter,295,151,124,20
Lee,401,"Judge, Court of Criminal Appeals P8",,LIB,Mark Ash,28,18,7,3
Lee,401,State Representative,17,REP,John P. Cyrier,284,141,124,19
Lee,401,State Representative,17,DEM,Michelle Ryan,109,69,25,15
Lee,401,Justice Court of Appeals D3 P2,,REP,C. Olson Bourland,285,143,122,20
Lee,401,Justice Court of Appeals D3 P2,,DEM,Edward Smith,104,64,25,15
Lee,401,Justice Court of Appeals D3 P3,,REP,Scott Field,282,140,121,21
Lee,401,Justice Court of Appeals D3 P3,,DEM,Chari Kelly,105,66,24,15
Lee,401,Justice Court of Appeals D3 P5,,REP,David Puryear,286,142,122,22
Lee,401,Justice Court of Appeals D3 P5,,DEM,Thomas J. Baker,104,65,25,14
Lee,401,Justice Court of Appeals D3 P6,,DEM,Gisela D. Triana,104,64,24,16
Lee,401,Justice Court of Appeals D3 P6,,NP,Kerry O'Brien,0,0,0,0
Lee,401,Justice Court of Appeals D3 P6,,NP,Write-in 30,0,0,0,0
Lee,401,County Judge,,REP,Paul E Fischer,332,176,136,20
Lee,401,District Clerk,,REP,Lisa Teinert,325,167,137,21
Lee,401,County Clerk,,REP,Sharon Blasig,329,170,137,22
Lee,401,County Treasurer,,REP,Melinda Krause,324,166,136,22
Lee,401,County Commissioner Pct 4,,REP,Steven W. Knobloch,336,176,138,22
Lee,401,Justice Peace P4,,REP,Danita Smith,327,174,132,21
Lee,402,Straight Party,,REP,Republican,30,18,12,0
Lee,402,Straight Party,,DEM,Democratic,19,10,4,5
Lee,402,Straight Party,,LIB,Libertarian,0,0,0,0
Lee,402,U.S. Senate,,REP,Ted Cruz,46,29,15,2
Lee,402,U.S. Senate,,DEM,Beto O'Rourke,35,16,10,9
Lee,402,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Lee,402,U.S. House,10,REP,Michael T. McCaul,44,26,16,2
Lee,402,U.S. House,10,DEM,Mike Siegel,32,15,8,9
Lee,402,U.S. House,10,LIB,Mike Ryan,2,1,1,0
Lee,402,Governor,,REP,Greg Abbott,51,31,16,4
Lee,402,Governor,,DEM,Lupe Valdez,30,14,9,7
Lee,402,Governor,,LIB,Mark Jay Tippetts,0,0,0,0
Lee,402,Lt. Governor,,REP,Dan Patrick,45,27,16,2
Lee,402,Lt. Governor,,DEM,Mike Collier,31,14,8,9
Lee,402,Lt. Governor,,LIB,K. Douglas McKennon,3,2,1,0
Lee,402,Attorney General,,REP,Ken Paxton,43,26,15,2
Lee,402,Attorney General,,DEM,Justin Nelson,35,17,9,9
Lee,402,Attorney General,,LIB,Michael Ray Harris,1,1,0,0
Lee,402,Comptroller Public Accts,,REP,Glenn Hegar,46,28,16,2
Lee,402,Comptroller Public Accts,,DEM,Joi Chevalier,31,13,9,9
Lee,402,Comptroller Public Accts,,LIB,Ben Sanders,1,1,0,0
Lee,402,Commissioner Gen Land Office,,REP,George P. Bush,47,29,16,2
Lee,402,Commissioner Gen Land Office,,DEM,Miguel Suazo,30,12,9,9
Lee,402,Commissioner Gen Land Office,,LIB,Matt Pina,1,1,0,0
Lee,402,Commissioner of Agriculture,,REP,Sid Miller,44,27,15,2
Lee,402,Commissioner of Agriculture,,DEM,Kim Olson,35,16,10,9
Lee,402,Commissioner of Agriculture,,LIB,Richard Carpenter,1,1,0,0
Lee,402,Railroad Commissioner,,REP,Christi Craddick,46,28,16,2
Lee,402,Railroad Commissioner,,DEM,Roman McAllen,32,14,9,9
Lee,402,Railroad Commissioner,,LIB,Mike Wright,0,0,0,0
Lee,402,"Justice, Supreme Court P2",,REP,Jimmy Blacklock,46,27,17,2
Lee,402,"Justice, Supreme Court P2",,DEM,Steven Kirkland,33,16,8,9
Lee,402,"Justice, Supreme Court P4",,REP,John Devine,45,27,16,2
Lee,402,"Justice, Supreme Court P4",,DEM,R.K. Sandill,33,15,9,9
Lee,402,"Justice, Supreme Court P6",,REP,Jeff Brown,44,26,16,2
Lee,402,"Justice, Supreme Court P6",,DEM,Kathy Cheng,34,16,9,9
Lee,402,Presiding Criminal Appeals,,REP,Sharon Keller,44,26,16,2
Lee,402,Presiding Criminal Appeals,,DEM,Maria T. Jackson,33,15,9,9
Lee,402,Presiding Criminal Appeals,,LIB,William Strange III,1,1,0,0
Lee,402,"Judge, Court of Criminal Appeals P7",,REP,B. Parker Hervey,45,27,16,2
Lee,402,"Judge, Court of Criminal Appeals P7",,DEM,Ramona Franklin,33,15,9,9
Lee,402,"Judge, Court of Criminal Appeals P8",,REP,Michelle Slaughter,47,29,15,3
Lee,402,"Judge, Court of Criminal Appeals P8",,LIB,Mark Ash,13,5,5,3
Lee,402,State Representative,17,REP,John P. Cyrier,46,27,17,2
Lee,402,State Representative,17,DEM,Michelle Ryan,34,16,9,9
Lee,402,Justice Court of Appeals D3 P2,,REP,C. Olson Bourland,46,28,16,2
Lee,402,Justice Court of Appeals D3 P2,,DEM,Edward Smith,33,15,9,9
Lee,402,Justice Court of Appeals D3 P3,,REP,Scott Field,43,26,15,2
Lee,402,Justice Court of Appeals D3 P3,,DEM,Chari Kelly,35,16,10,9
Lee,402,Justice Court of Appeals D3 P5,,REP,David Puryear,43,26,16,1
Lee,402,Justice Court of Appeals D3 P5,,DEM,Thomas J. Baker,35,16,10,9
Lee,402,Justice Court of Appeals D3 P6,,DEM,Gisela D. Triana,34,16,9,9
Lee,402,Justice Court of Appeals D3 P6,,NP,Kerry O'Brien,0,0,0,0
Lee,402,Justice Court of Appeals D3 P6,,NP,Write-in 30,0,0,0,0
Lee,402,County Judge,,REP,Paul E Fischer,57,35,16,6
Lee,402,District Clerk,,REP,Lisa Teinert,56,35,16,5
Lee,402,County Clerk,,REP,Sharon Blasig,58,36,16,6
Lee,402,County Treasurer,,REP,Melinda Krause,57,36,16,5
Lee,402,County Commissioner Pct 4,,REP,Steven W. Knobloch,59,36,17,6
Lee,402,Justice Peace P4,,REP,Danita Smith,59,37,17,5
Lee,403,Straight Party,,REP,Republican,94,53,39,2
Lee,403,Straight Party,,DEM,Democratic,26,10,8,8
Lee,403,Straight Party,,LIB,Libertarian,0,0,0,0
Lee,403,U.S. Senate,,REP,Ted Cruz,136,85,49,2
Lee,403,U.S. Senate,,DEM,Beto O'Rourke,36,14,13,9
Lee,403,U.S. Senate,,LIB,Neal M. Dikeman,0,0,0,0
Lee,403,U.S. House,10,REP,Michael T. McCaul,136,84,50,2
Lee,403,U.S. House,10,DEM,Mike Siegel,33,12,12,9
Lee,403,U.S. House,10,LIB,Mike Ryan,0,0,0,0
Lee,403,Governor,,REP,Greg Abbott,138,86,50,2
Lee,403,Governor,,DEM,Lupe Valdez,34,13,12,9
Lee,403,Governor,,LIB,Mark Jay Tippetts,1,1,0,0
Lee,403,Lt. Governor,,REP,Dan Patrick,132,81,49,2
Lee,403,Lt. Governor,,DEM,Mike Collier,35,16,10,9
Lee,403,Lt. Governor,,LIB,K. Douglas McKennon,2,0,2,0
Lee,403,Attorney General,,REP,Ken Paxton,131,80,49,2
