county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail,provisional
Wilson,Box 310,Justice Peace P3,,REP,Connie Terry,368,172,168,28,0
Wilson,Box 311,Straight Party,,REP,Republican,517,246,232,38,1
Wilson,Box 311,Straight Party,,DEM,Democratic,77,33,32,12,0
Wilson,Box 311,Straight Party,,LIB,Libertarian,0,0,0,0,0
Wilson,Box 311,U.S. Senate,,REP,Ted Cruz,952,468,421,62,1
Wilson,Box 311,U.S. Senate,,DEM,Beto O'Rourke,172,76,79,17,0
Wilson,Box 311,U.S. Senate,,LIB,Neal M. Dikeman,5,4,1,0,0
Wilson,Box 311,U.S. House,28,DEM,Henry Cuellar,347,168,154,25,0
Wilson,Box 311,U.S. House,28,LIB,Arthur Thomas IV,279,144,121,14,0
Wilson,Box 311,Governor,,REP,Greg Abbott,979,481,435,62,1
Wilson,Box 311,Governor,,DEM,Lupe Valdez,140,61,62,17,0
Wilson,Box 311,Governor,,LIB,Mark Jay Tippetts,10,6,4,0,0
Wilson,Box 311,Lt. Governor,,REP,Dan Patrick,931,458,412,60,1
Wilson,Box 311,Lt. Governor,,DEM,Mike Collier,178,78,83,17,0
Wilson,Box 311,Lt. Governor,,LIB,K. Douglas McKennon,16,9,5,2,0
Wilson,Box 311,Attorney General,,REP,Ken Paxton,921,458,402,60,1
Wilson,Box 311,Attorney General,,DEM,Justin Nelson,180,75,86,19,0
Wilson,Box 311,Attorney General,,LIB,Michael Ray Harris,25,12,13,0,0
Wilson,Box 311,Comptroller Public Accts,,REP,Glenn Hegar,947,465,419,62,1
Wilson,Box 311,Comptroller Public Accts,,DEM,Joi Chevalier,143,61,67,15,0
Wilson,Box 311,Comptroller Public Accts,,LIB,Ben Sanders,26,12,13,1,0
Wilson,Box 311,Commissioner Gen Land Office,,REP,George P. Bush,925,447,416,61,1
Wilson,Box 311,Commissioner Gen Land Office,,DEM,Miguel Suazo,144,67,62,15,0
Wilson,Box 311,Commissioner Gen Land Office,,LIB,Matt Pina,50,28,20,2,0
Wilson,Box 311,Commissioner of Agriculture,,REP,Sid Miller,920,453,408,58,1
Wilson,Box 311,Commissioner of Agriculture,,DEM,Kim Olson,174,77,77,20,0
Wilson,Box 311,Commissioner of Agriculture,,LIB,Richard Carpenter,28,11,16,1,0
Wilson,Box 311,Railroad Commissioner,,REP,Christi Craddick,951,463,425,62,1
Wilson,Box 311,Railroad Commissioner,,DEM,Roman McAllen,141,62,64,15,0
Wilson,Box 311,Railroad Commissioner,,LIB,Mike Wright,28,14,12,2,0
Wilson,Box 311,Justice Supreme Ct P2,,REP,Jimmy Blacklock,952,464,425,62,1
Wilson,Box 311,Justice Supreme Ct P2,,DEM,Steven Kirkland,163,74,72,17,0
Wilson,Box 311,Justice Supreme Ct P4,,REP,John Devine,961,471,429,60,1
Wilson,Box 311,Justice Supreme Ct P4,,DEM,R.K. Sandill,154,68,68,18,0
Wilson,Box 311,Justice Supreme Ct P6,,REP,Jeff Brown,952,464,425,62,1
Wilson,Box 311,Justice Supreme Ct P6,,DEM,Kathy Cheng,162,75,70,17,0
Wilson,Box 311,Presiding Criminal Appeals,,REP,Sharon Keller,940,466,414,59,1
Wilson,Box 311,Presiding Criminal Appeals,,DEM,Maria T. Jackson,159,69,72,18,0
Wilson,Box 311,Presiding Criminal Appeals,,LIB,William Strange III,19,6,11,2,0
Wilson,Box 311,Criminal Appeals Jdg P7,,REP,B. Parker Hervey,962,470,430,61,1
Wilson,Box 311,Criminal Appeals Jdg P7,,DEM,Ramona Franklin,151,68,66,17,0
Wilson,Box 311,Criminal Appeals Jdg P8,,REP,Michelle Slaughter,975,480,430,64,1
Wilson,Box 311,Criminal Appeals Jdg P8,,LIB,Mark Ash,80,38,38,4,0
Wilson,Box 311,State Bd Ed D3,,DEM,Marisa B. Perez,367,187,153,27,0
Wilson,Box 311,State Representative,44,REP,John Kuempel,969,472,435,61,1
Wilson,Box 311,State Representative,44,DEM,John D. Rodgers,152,71,63,18,0
Wilson,Box 311,Justice Ct Appeals D4 P2,,REP,Marialyn Barnard,959,472,426,60,1
Wilson,Box 311,Justice Ct Appeals D4 P2,,DEM,Beth Watkins,158,67,73,18,0
Wilson,Box 311,Justice Ct Appeals D4 P3,,REP,Jason Pulliam,954,466,425,62,1
Wilson,Box 311,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,162,73,72,17,0
Wilson,Box 311,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,953,465,425,62,1
Wilson,Box 311,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,159,73,70,16,0
Wilson,Box 311,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,956,467,427,61,1
Wilson,Box 311,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,155,72,66,17,0
Wilson,Box 311,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,967,477,428,61,1
Wilson,Box 311,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,155,68,69,18,0
Wilson,Box 311,District Judge D81,,REP,Lynn Ellison,963,474,426,62,1
Wilson,Box 311,District Judge D81,,DEM,Errlinda Castillo,150,66,67,17,0
Wilson,Box 311,District Judge D218,,REP,Russell Wilson,1002,499,439,63,1
Wilson,Box 311,County Judge,,REP,Richard L. Jackson,997,497,435,64,1
Wilson,Box 311,District Clerk,,REP,Deborah Bryan,1002,497,440,64,1
Wilson,Box 311,County Clerk,,DEM,Eva S. Martinez,459,231,196,32,0
Wilson,Box 311,County Treasurer,,REP,Jan Hartl,1005,502,439,63,1
Wilson,Box 311,Justice Peace P3,,REP,Connie Terry,992,489,438,64,1
Wilson,Box 312,Straight Party,,REP,Republican,681,308,339,34,0
Wilson,Box 312,Straight Party,,DEM,Democratic,94,33,52,9,0
Wilson,Box 312,Straight Party,,LIB,Libertarian,6,5,1,0,0
Wilson,Box 312,U.S. Senate,,REP,Ted Cruz,1255,567,636,52,0
Wilson,Box 312,U.S. Senate,,DEM,Beto O'Rourke,229,91,120,18,0
Wilson,Box 312,U.S. Senate,,LIB,Neal M. Dikeman,15,9,6,0,0
Wilson,Box 312,U.S. House,28,DEM,Henry Cuellar,456,190,241,25,0
Wilson,Box 312,U.S. House,28,LIB,Arthur Thomas IV,371,166,195,10,0
Wilson,Box 312,Governor,,REP,Greg Abbott,1297,591,651,55,0
Wilson,Box 312,Governor,,DEM,Lupe Valdez,173,65,94,14,0
Wilson,Box 312,Governor,,LIB,Mark Jay Tippetts,25,8,16,1,0
Wilson,Box 312,Lt. Governor,,REP,Dan Patrick,1228,550,626,52,0
Wilson,Box 312,Lt. Governor,,DEM,Mike Collier,231,97,117,17,0
Wilson,Box 312,Lt. Governor,,LIB,K. Douglas McKennon,33,15,18,0,0
Wilson,Box 312,Attorney General,,REP,Ken Paxton,1219,546,621,52,0
Wilson,Box 312,Attorney General,,DEM,Justin Nelson,226,95,114,17,0
Wilson,Box 312,Attorney General,,LIB,Michael Ray Harris,42,19,23,0,0
Wilson,Box 312,Comptroller Public Accts,,REP,Glenn Hegar,1245,558,633,54,0
Wilson,Box 312,Comptroller Public Accts,,DEM,Joi Chevalier,189,70,104,15,0
Wilson,Box 312,Comptroller Public Accts,,LIB,Ben Sanders,47,26,20,1,0
Wilson,Box 312,Commissioner Gen Land Office,,REP,George P. Bush,1184,533,599,52,0
Wilson,Box 312,Commissioner Gen Land Office,,DEM,Miguel Suazo,194,70,110,14,0
Wilson,Box 312,Commissioner Gen Land Office,,LIB,Matt Pina,100,51,46,3,0
Wilson,Box 312,Commissioner of Agriculture,,REP,Sid Miller,1230,549,627,54,0
Wilson,Box 312,Commissioner of Agriculture,,DEM,Kim Olson,211,85,111,15,0
Wilson,Box 312,Commissioner of Agriculture,,LIB,Richard Carpenter,43,22,20,1,0
Wilson,Box 312,Railroad Commissioner,,REP,Christi Craddick,1251,559,636,56,0
Wilson,Box 312,Railroad Commissioner,,DEM,Roman McAllen,185,70,101,14,0
Wilson,Box 312,Railroad Commissioner,,LIB,Mike Wright,47,26,21,0,0
Wilson,Box 312,Justice Supreme Ct P2,,REP,Jimmy Blacklock,1269,566,649,54,0
Wilson,Box 312,Justice Supreme Ct P2,,DEM,Steven Kirkland,207,85,106,16,0
Wilson,Box 312,Justice Supreme Ct P4,,REP,John Devine,1267,570,642,55,0
Wilson,Box 312,Justice Supreme Ct P4,,DEM,R.K. Sandill,203,78,110,15,0
Wilson,Box 312,Justice Supreme Ct P6,,REP,Jeff Brown,1266,564,647,55,0
Wilson,Box 312,Justice Supreme Ct P6,,DEM,Kathy Cheng,210,88,107,15,0
Wilson,Box 312,Presiding Criminal Appeals,,REP,Sharon Keller,1246,555,638,53,0
Wilson,Box 312,Presiding Criminal Appeals,,DEM,Maria T. Jackson,188,74,99,15,0
Wilson,Box 312,Presiding Criminal Appeals,,LIB,William Strange III,45,24,20,1,0
Wilson,Box 312,Criminal Appeals Jdg P7,,REP,B. Parker Hervey,1273,573,646,54,0
Wilson,Box 312,Criminal Appeals Jdg P7,,DEM,Ramona Franklin,199,77,107,15,0
Wilson,Box 312,Criminal Appeals Jdg P8,,REP,Michelle Slaughter,1299,584,659,56,0
Wilson,Box 312,Criminal Appeals Jdg P8,,LIB,Mark Ash,108,50,54,4,0
Wilson,Box 312,State Bd Ed D3,,DEM,Marisa B. Perez,496,222,252,22,0
Wilson,Box 312,State Representative,44,REP,John Kuempel,1284,578,650,56,0
Wilson,Box 312,State Representative,44,DEM,John D. Rodgers,192,76,102,14,0
Wilson,Box 312,Justice Ct Appeals D4 P2,,REP,Marialyn Barnard,1272,572,645,55,0
Wilson,Box 312,Justice Ct Appeals D4 P2,,DEM,Beth Watkins,203,80,109,14,0
Wilson,Box 312,Justice Ct Appeals D4 P3,,REP,Jason Pulliam,1271,572,644,55,0
Wilson,Box 312,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,210,83,112,15,0
Wilson,Box 312,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,1264,569,641,54,0
Wilson,Box 312,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,211,84,111,16,0
Wilson,Box 312,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,1286,578,651,57,0
Wilson,Box 312,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,191,74,104,13,0
Wilson,Box 312,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,1270,567,648,55,0
Wilson,Box 312,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,210,86,109,15,0
Wilson,Box 312,District Judge D81,,REP,Lynn Ellison,1277,576,646,55,0
Wilson,Box 312,District Judge D81,,DEM,Errlinda Castillo,197,75,107,15,0
Wilson,Box 312,District Judge D218,,REP,Russell Wilson,1339,609,674,56,0
Wilson,Box 312,County Judge,,REP,Richard L. Jackson,1335,609,669,57,0
Wilson,Box 312,District Clerk,,REP,Deborah Bryan,1341,610,673,58,0
Wilson,Box 312,County Clerk,,DEM,Eva S. Martinez,619,276,312,31,0
Wilson,Box 312,County Treasurer,,REP,Jan Hartl,1340,612,671,57,0
Wilson,Box 312,Justice Peace P3,,REP,Connie Terry,1344,610,676,58,0
Wilson,Box 313,Straight Party,,REP,Republican,700,312,345,43,0
Wilson,Box 313,Straight Party,,DEM,Democratic,154,72,70,12,0
Wilson,Box 313,Straight Party,,LIB,Libertarian,6,3,3,0,0
Wilson,Box 313,U.S. Senate,,REP,Ted Cruz,1235,556,617,62,0
Wilson,Box 313,U.S. Senate,,DEM,Beto O'Rourke,304,141,135,28,0
Wilson,Box 313,U.S. Senate,,LIB,Neal M. Dikeman,13,6,5,2,0
Wilson,Box 313,U.S. House,28,DEM,Henry Cuellar,530,262,230,38,0
Wilson,Box 313,U.S. House,28,LIB,Arthur Thomas IV,352,140,198,14,0
Wilson,Box 313,Governor,,REP,Greg Abbott,1278,579,631,68,0
Wilson,Box 313,Governor,,DEM,Lupe Valdez,250,113,114,23,0
Wilson,Box 313,Governor,,LIB,Mark Jay Tippetts,24,12,11,1,0
Wilson,Box 313,Lt. Governor,,REP,Dan Patrick,1222,546,613,63,0
Wilson,Box 313,Lt. Governor,,DEM,Mike Collier,291,136,128,27,0
Wilson,Box 313,Lt. Governor,,LIB,K. Douglas McKennon,31,16,13,2,0
Wilson,Box 313,Attorney General,,REP,Ken Paxton,1186,536,589,61,0
Wilson,Box 313,Attorney General,,DEM,Justin Nelson,311,139,143,29,0
Wilson,Box 313,Attorney General,,LIB,Michael Ray Harris,47,23,22,2,0
Wilson,Box 313,Comptroller Public Accts,,REP,Glenn Hegar,1210,541,609,60,0
Wilson,Box 313,Comptroller Public Accts,,DEM,Joi Chevalier,273,132,116,25,0
Wilson,Box 313,Comptroller Public Accts,,LIB,Ben Sanders,55,20,28,7,0
Wilson,Box 313,Commissioner Gen Land Office,,REP,George P. Bush,1182,547,577,58,0
Wilson,Box 313,Commissioner Gen Land Office,,DEM,Miguel Suazo,269,119,122,28,0
Wilson,Box 313,Commissioner Gen Land Office,,LIB,Matt Pina,83,29,50,4,0
Wilson,Box 313,Commissioner of Agriculture,,REP,Sid Miller,1200,542,596,62,0
Wilson,Box 313,Commissioner of Agriculture,,DEM,Kim Olson,300,140,134,26,0
Wilson,Box 313,Commissioner of Agriculture,,LIB,Richard Carpenter,42,18,20,4,0
Wilson,Box 313,Railroad Commissioner,,REP,Christi Craddick,1217,547,608,62,0
Wilson,Box 313,Railroad Commissioner,,DEM,Roman McAllen,276,127,121,28,0
Wilson,Box 313,Railroad Commissioner,,LIB,Mike Wright,46,22,23,1,0
Wilson,Box 313,Justice Supreme Ct P2,,REP,Jimmy Blacklock,1221,550,608,63,0
Wilson,Box 313,Justice Supreme Ct P2,,DEM,Steven Kirkland,310,145,137,28,0
Wilson,Box 313,Justice Supreme Ct P4,,REP,John Devine,1230,554,613,63,0
Wilson,Box 313,Justice Supreme Ct P4,,DEM,R.K. Sandill,301,140,133,28,0
Wilson,Box 313,Justice Supreme Ct P6,,REP,Jeff Brown,1229,552,613,64,0
Wilson,Box 313,Justice Supreme Ct P6,,DEM,Kathy Cheng,301,144,131,26,0
Wilson,Box 313,Presiding Criminal Appeals,,REP,Sharon Keller,1203,540,600,63,0
Wilson,Box 313,Presiding Criminal Appeals,,DEM,Maria T. Jackson,289,136,127,26,0
Wilson,Box 313,Presiding Criminal Appeals,,LIB,William Strange III,44,20,21,3,0
Wilson,Box 313,Criminal Appeals Jdg P7,,REP,B. Parker Hervey,1240,558,617,65,0
Wilson,Box 313,Criminal Appeals Jdg P7,,DEM,Ramona Franklin,294,138,129,27,0
Wilson,Box 313,Criminal Appeals Jdg P8,,REP,Michelle Slaughter,1256,566,622,68,0
Wilson,Box 313,Criminal Appeals Jdg P8,,LIB,Mark Ash,170,82,76,12,0
Wilson,Box 313,State Bd Ed D3,,DEM,Marisa B. Perez,560,277,248,35,0
Wilson,Box 313,State Representative,44,REP,John Kuempel,1237,552,624,61,0
Wilson,Box 313,State Representative,44,DEM,John D. Rodgers,298,144,125,29,0
Wilson,Box 313,Justice Ct Appeals D4 P2,,REP,Marialyn Barnard,1227,550,614,63,0
Wilson,Box 313,Justice Ct Appeals D4 P2,,DEM,Beth Watkins,308,145,134,29,0
Wilson,Box 313,Justice Ct Appeals D4 P3,,REP,Jason Pulliam,1220,545,612,63,0
Wilson,Box 313,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,312,147,136,29,0
Wilson,Box 313,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,1219,544,609,66,0
Wilson,Box 313,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,315,151,138,26,0
Wilson,Box 313,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,1227,552,611,64,0
Wilson,Box 313,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,311,147,136,28,0
Wilson,Box 313,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,1224,552,609,63,0
Wilson,Box 313,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,317,148,140,29,0
Wilson,Box 313,District Judge D81,,REP,Lynn Ellison,1233,554,615,64,0
Wilson,Box 313,District Judge D81,,DEM,Errlinda Castillo,303,144,131,28,0
Wilson,Box 313,District Judge D218,,REP,Russell Wilson,1325,615,640,70,0
Wilson,Box 313,County Judge,,REP,Richard L. Jackson,1328,613,648,67,0
Wilson,Box 313,District Clerk,,REP,Deborah Bryan,1321,613,638,70,0
Wilson,Box 313,County Clerk,,DEM,Eva S. Martinez,672,328,304,40,0
Wilson,Box 313,County Treasurer,,REP,Jan Hartl,1328,615,641,72,0
Wilson,Box 313,Justice Peace P3,,REP,Connie Terry,1332,618,642,72,0
Wilson,Box 414,Straight Party,,REP,Republican,617,322,254,41,0
Wilson,Box 414,Straight Party,,DEM,Democratic,106,46,45,15,0
Wilson,Box 414,Straight Party,,LIB,Libertarian,1,1,0,0,0
Wilson,Box 414,U.S. Senate,,REP,Ted Cruz,1078,600,423,55,0
Wilson,Box 414,U.S. Senate,,DEM,Beto O'Rourke,218,106,83,29,0
Wilson,Box 414,U.S. Senate,,LIB,Neal M. Dikeman,5,4,1,0,0
Wilson,Box 414,U.S. House,15,REP,Tim Westley,1056,587,411,58,0
Wilson,Box 414,U.S. House,15,DEM,Vicente Gonzalez,211,99,86,26,0
Wilson,Box 414,U.S. House,15,LIB,Anthony Cristo,11,7,4,0,0
Wilson,Box 414,Governor,,REP,Greg Abbott,1110,617,434,59,0
Wilson,Box 414,Governor,,DEM,Lupe Valdez,178,85,70,23,0
Wilson,Box 414,Governor,,LIB,Mark Jay Tippetts,9,6,2,1,0
Wilson,Box 414,Lt. Governor,,REP,Dan Patrick,1047,580,408,59,0
Wilson,Box 414,Lt. Governor,,DEM,Mike Collier,214,101,90,23,0
Wilson,Box 414,Lt. Governor,,LIB,K. Douglas McKennon,24,19,5,0,0
Wilson,Box 414,Attorney General,,REP,Ken Paxton,1042,583,402,57,0
Wilson,Box 414,Attorney General,,DEM,Justin Nelson,217,99,93,25,0
Wilson,Box 414,Attorney General,,LIB,Michael Ray Harris,22,14,8,0,0
Wilson,Box 414,Comptroller Public Accts,,REP,Glenn Hegar,1053,581,414,58,0
Wilson,Box 414,Comptroller Public Accts,,DEM,Joi Chevalier,191,88,79,24,0
Wilson,Box 414,Comptroller Public Accts,,LIB,Ben Sanders,28,20,8,0,0
Wilson,Box 414,Commissioner Gen Land Office,,REP,George P. Bush,1024,567,400,57,0
Wilson,Box 414,Commissioner Gen Land Office,,DEM,Miguel Suazo,196,90,79,27,0
Wilson,Box 414,Commissioner Gen Land Office,,LIB,Matt Pina,57,36,21,0,0
Wilson,Box 414,Commissioner of Agriculture,,REP,Sid Miller,1027,565,405,57,0
Wilson,Box 414,Commissioner of Agriculture,,DEM,Kim Olson,217,101,91,25,0
Wilson,Box 414,Commissioner of Agriculture,,LIB,Richard Carpenter,30,23,7,0,0
Wilson,Box 414,Railroad Commissioner,,REP,Christi Craddick,1042,575,411,56,0
Wilson,Box 414,Railroad Commissioner,,DEM,Roman McAllen,196,89,82,25,0
Wilson,Box 414,Railroad Commissioner,,LIB,Mike Wright,35,25,10,0,0
Wilson,Box 414,Justice Supreme Ct P2,,REP,Jimmy Blacklock,1054,586,412,56,0
Wilson,Box 414,Justice Supreme Ct P2,,DEM,Steven Kirkland,212,101,85,26,0
Wilson,Box 414,Justice Supreme Ct P4,,REP,John Devine,1062,591,415,56,0
Wilson,Box 414,Justice Supreme Ct P4,,DEM,R.K. Sandill,204,95,83,26,0
Wilson,Box 414,Justice Supreme Ct P6,,REP,Jeff Brown,1055,586,412,57,0
Wilson,Box 414,Justice Supreme Ct P6,,DEM,Kathy Cheng,207,101,82,24,0
Wilson,Box 414,Presiding Criminal Appeals,,REP,Sharon Keller,1037,574,409,54,0
Wilson,Box 414,Presiding Criminal Appeals,,DEM,Maria T. Jackson,200,94,80,26,0
Wilson,Box 414,Presiding Criminal Appeals,,LIB,William Strange III,29,17,10,2,0
Wilson,Box 414,Criminal Appeals Jdg P7,,REP,B. Parker Hervey,1057,586,415,56,0
Wilson,Box 414,Criminal Appeals Jdg P7,,DEM,Ramona Franklin,206,97,83,26,0
Wilson,Box 414,Criminal Appeals Jdg P8,,REP,Michelle Slaughter,1072,596,422,54,0
Wilson,Box 414,Criminal Appeals Jdg P8,,LIB,Mark Ash,100,54,35,11,0
Wilson,Box 414,State Bd Ed D3,,DEM,Marisa B. Perez,453,246,174,33,0
Wilson,Box 414,State Representative,44,REP,John Kuempel,1088,609,423,56,0
Wilson,Box 414,State Representative,44,DEM,John D. Rodgers,196,89,83,24,0
Wilson,Box 414,Justice Ct Appeals D4 P2,,REP,Marialyn Barnard,1053,584,414,55,0
Wilson,Box 414,Justice Ct Appeals D4 P2,,DEM,Beth Watkins,214,101,86,27,0
Wilson,Box 414,Justice Ct Appeals D4 P3,,REP,Jason Pulliam,1049,581,412,56,0
Wilson,Box 414,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,219,108,86,25,0
Wilson,Box 414,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,1047,581,409,57,0
Wilson,Box 414,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,213,103,86,24,0
Wilson,Box 414,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,1057,585,416,56,0
Wilson,Box 414,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,207,103,79,25,0
Wilson,Box 414,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,1055,586,412,57,0
Wilson,Box 414,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,212,102,86,24,0
Wilson,Box 414,District Judge D81,,REP,Lynn Ellison,1079,601,421,57,0
Wilson,Box 414,District Judge D81,,DEM,Errlinda Castillo,195,93,78,24,0
Wilson,Box 414,District Judge D218,,REP,Russell Wilson,1143,644,437,62,0
Wilson,Box 414,County Judge,,REP,Richard L. Jackson,1164,649,450,65,0
Wilson,Box 414,District Clerk,,REP,Deborah Bryan,1139,638,440,61,0
Wilson,Box 414,County Clerk,,DEM,Eva S. Martinez,597,344,212,41,0
Wilson,Box 414,County Treasurer,,REP,Jan Hartl,1144,640,442,62,0
Wilson,Box 414,County Commissioner P4,,REP,Larry A. Wiley,1139,637,438,64,0
Wilson,Box 414,Justice Peace P4,,REP,Clara J (CJ) Rutland,1150,637,450,63,0
Wilson,Box 415,Straight Party,,REP,Republican,1058,403,606,49,0
Wilson,Box 415,Straight Party,,DEM,Democratic,177,48,107,22,0
Wilson,Box 415,Straight Party,,LIB,Libertarian,1,1,0,0,0
Wilson,Box 415,U.S. Senate,,REP,Ted Cruz,1848,683,1089,76,0
Wilson,Box 415,U.S. Senate,,DEM,Beto O'Rourke,395,114,238,43,0
Wilson,Box 415,U.S. Senate,,LIB,Neal M. Dikeman,18,12,6,0,0
Wilson,Box 415,U.S. House,28,DEM,Henry Cuellar,688,233,400,55,0
Wilson,Box 415,U.S. House,28,LIB,Arthur Thomas IV,590,225,350,15,0
Wilson,Box 415,Governor,,REP,Greg Abbott,1914,718,1115,81,0
Wilson,Box 415,Governor,,DEM,Lupe Valdez,320,79,204,37,0
Wilson,Box 415,Governor,,LIB,Mark Jay Tippetts,26,13,12,1,0
Wilson,Box 415,Lt. Governor,,REP,Dan Patrick,1830,677,1078,75,0
Wilson,Box 415,Lt. Governor,,DEM,Mike Collier,385,115,228,42,0
Wilson,Box 415,Lt. Governor,,LIB,K. Douglas McKennon,40,15,24,1,0
Wilson,Box 415,Attorney General,,REP,Ken Paxton,1804,669,1062,73,0
Wilson,Box 415,Attorney General,,DEM,Justin Nelson,404,120,238,46,0
Wilson,Box 415,Attorney General,,LIB,Michael Ray Harris,42,16,26,0,0
Wilson,Box 415,Comptroller Public Accts,,REP,Glenn Hegar,1834,681,1078,75,0
Wilson,Box 415,Comptroller Public Accts,,DEM,Joi Chevalier,342,91,210,41,0
Wilson,Box 415,Comptroller Public Accts,,LIB,Ben Sanders,60,29,30,1,0
Wilson,Box 415,Commissioner Gen Land Office,,REP,George P. Bush,1779,681,1022,76,0
Wilson,Box 415,Commissioner Gen Land Office,,DEM,Miguel Suazo,332,87,205,40,0
Wilson,Box 415,Commissioner Gen Land Office,,LIB,Matt Pina,130,37,91,2,0
Wilson,Box 415,Commissioner of Agriculture,,REP,Sid Miller,1803,671,1060,72,0
Wilson,Box 415,Commissioner of Agriculture,,DEM,Kim Olson,381,111,226,44,0
Wilson,Box 415,Commissioner of Agriculture,,LIB,Richard Carpenter,60,22,38,0,0
Wilson,Box 415,Railroad Commissioner,,REP,Christi Craddick,1840,685,1083,72,0
Wilson,Box 415,Railroad Commissioner,,DEM,Roman McAllen,348,91,214,43,0
Wilson,Box 415,Railroad Commissioner,,LIB,Mike Wright,55,27,26,2,0
Wilson,Box 415,Justice Supreme Ct P2,,REP,Jimmy Blacklock,1853,688,1089,76,0
Wilson,Box 415,Justice Supreme Ct P2,,DEM,Steven Kirkland,381,114,226,41,0
Wilson,Box 415,Justice Supreme Ct P4,,REP,John Devine,1868,696,1097,75,0
Wilson,Box 415,Justice Supreme Ct P4,,DEM,R.K. Sandill,367,104,221,42,0
Wilson,Box 415,Justice Supreme Ct P6,,REP,Jeff Brown,1856,695,1087,74,0
Wilson,Box 415,Justice Supreme Ct P6,,DEM,Kathy Cheng,378,107,228,43,0
Wilson,Box 415,Presiding Criminal Appeals,,REP,Sharon Keller,1834,678,1082,74,0
Wilson,Box 415,Presiding Criminal Appeals,,DEM,Maria T. Jackson,358,102,213,43,0
Wilson,Box 415,Presiding Criminal Appeals,,LIB,William Strange III,47,22,25,0,0
Wilson,Box 415,Criminal Appeals Jdg P7,,REP,B. Parker Hervey,1874,698,1100,76,0
Wilson,Box 415,Criminal Appeals Jdg P7,,DEM,Ramona Franklin,360,102,217,41,0
Wilson,Box 415,Criminal Appeals Jdg P8,,REP,Michelle Slaughter,1891,704,1106,81,0
Wilson,Box 415,Criminal Appeals Jdg P8,,LIB,Mark Ash,224,72,135,17,0
Wilson,Box 415,State Bd Ed D3,,DEM,Marisa B. Perez,775,275,443,57,0
Wilson,Box 415,State Representative,44,REP,John Kuempel,1876,698,1103,75,0
Wilson,Box 415,State Representative,44,DEM,John D. Rodgers,363,105,216,42,0
Wilson,Box 415,Justice Ct Appeals D4 P2,,REP,Marialyn Barnard,1862,691,1098,73,0
Wilson,Box 415,Justice Ct Appeals D4 P2,,DEM,Beth Watkins,371,107,220,44,0
Wilson,Box 415,Justice Ct Appeals D4 P3,,REP,Jason Pulliam,1866,693,1096,77,0
Wilson,Box 415,Justice Ct Appeals D4 P3,,DEM,P. O'Connell Alvarez,368,107,220,41,0
Wilson,Box 415,Justice Ct Appeals D4 P4,,REP,Patrick Ballantyne,1852,686,1089,77,0
Wilson,Box 415,Justice Ct Appeals D4 P4,,DEM,Luz Elena Chapa,380,112,227,41,0
Wilson,Box 415,Justice Ct Appeals D4 P5,,REP,Rebecca Simmons,1870,694,1101,75,0
Wilson,Box 415,Justice Ct Appeals D4 P5,,DEM,Liza Rodriguez,363,104,216,43,0
Wilson,Box 415,Justice Ct Appeals D4 P7,,REP,Shane Stolarczyk,1853,686,1089,78,0
Wilson,Box 415,Justice Ct Appeals D4 P7,,DEM,Rebeca Martinez,383,114,229,40,0
Wilson,Box 415,District Judge D81,,REP,Lynn Ellison,1863,690,1099,74,0
Wilson,Box 415,District Judge D81,,DEM,Errlinda Castillo,366,108,214,44,0
Wilson,Box 415,District Judge D218,,REP,Russell Wilson,1972,736,1147,89,0
Wilson,Box 415,County Judge,,REP,Richard L. Jackson,1969,732,1149,88,0
Wilson,Box 415,District Clerk,,REP,Deborah Bryan,1969,735,1145,89,0
