county,precinct,office,district,candidate,party,mail,early_voting,election_day,votes
Matagorda,Precinct 1E,"Justice, 13th Court of Appeals District, Place No. 2",,Under Votes,,4,15,4,23
Matagorda,Precinct 1E,"Justice, 13th Court of Appeals District, Place No. 4",,Jaime Tijerina,,17,240,87,344
Matagorda,Precinct 1E,"Justice, 13th Court of Appeals District, Place No. 4",,Rudy Delgado,,36,165,102,303
Matagorda,Precinct 1E,"Justice, 13th Court of Appeals District, Place No. 4",,Over Votes,,0,0,0,0
Matagorda,Precinct 1E,"Justice, 13th Court of Appeals District, Place No. 4",,Under Votes,,4,12,6,22
Matagorda,Precinct 1E,"Justice, 13th Court of Appeals District, Place No. 5",,Clarissa Silva,,19,243,86,348
Matagorda,Precinct 1E,"Justice, 13th Court of Appeals District, Place No. 5",,Gina Benavdies,,34,163,102,299
Matagorda,Precinct 1E,"Justice, 13th Court of Appeals District, Place No. 5",,Over Votes,,0,0,0,0
Matagorda,Precinct 1E,"Justice, 13th Court of Appeals District, Place No. 5",,Under Votes,,4,11,7,22
Matagorda,Precinct 1E,County Judge,,Charles Wright,,15,180,69,264
Matagorda,Precinct 1E,County Judge,,Nate McDonald,,42,234,124,400
Matagorda,Precinct 1E,County Judge,,Over Votes,,0,0,0,0
Matagorda,Precinct 1E,County Judge,,Under Votes,,0,3,2,5
Matagorda,Precinct 1E,District Clerk,,Janice Brooks Hawthorne,,22,270,113,405
Matagorda,Precinct 1E,District Clerk,,Over Votes,,0,0,0,0
Matagorda,Precinct 1E,District Clerk,,Under Votes,,35,147,82,264
Matagorda,Precinct 1E,County Clerk,,Stephanie Cantu Wurtz,,16,197,72,285
Matagorda,Precinct 1E,County Clerk,,Janet Hickl,,40,212,119,371
Matagorda,Precinct 1E,County Clerk,,Over Votes,,0,0,0,0
Matagorda,Precinct 1E,County Clerk,,Under Votes,,1,8,4,13
Matagorda,Precinct 1E,County Treasurer,,Loretta Griffin,,22,271,115,408
Matagorda,Precinct 1E,County Treasurer,,Over Votes,,0,0,0,0
Matagorda,Precinct 1E,County Treasurer,,Under Votes,,35,146,80,261
Matagorda,Precinct 1E,"Justice of the Peace, Precinct No. 3",,Amy Ottino Tapia,,20,247,85,352
Matagorda,Precinct 1E,"Justice of the Peace, Precinct No. 3",,Paola Ortiz,,35,159,103,297
Matagorda,Precinct 1E,"Justice of the Peace, Precinct No. 3",,Over Votes,,0,0,0,0
Matagorda,Precinct 1E,"Justice of the Peace, Precinct No. 3",,Under Votes,,2,11,7,20
Matagorda,Precinct 1F,Straight Party,,Republican Party,REP,4,69,26,99
Matagorda,Precinct 1F,Straight Party,,Democratic Party,DEM,14,38,17,69
Matagorda,Precinct 1F,Straight Party,,Libertarian Party,LIB,0,1,3,4
Matagorda,Precinct 1F,Straight Party,,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,Straight Party,,Under Votes,,7,118,39,164
Matagorda,Precinct 1F,U.S. Senate,,Ted Cruz,REP,10,144,53,207
Matagorda,Precinct 1F,U.S. Senate,,Beto O'Rourke,DEM,15,80,28,123
Matagorda,Precinct 1F,U.S. Senate,,Neal M. Dikeman,LIB,0,1,2,3
Matagorda,Precinct 1F,U.S. Senate,,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,U.S. Senate,,Under Votes,,0,1,2,3
Matagorda,Precinct 1F,U.S. House,27,Michael Cloud,REP,8,134,42,184
Matagorda,Precinct 1F,U.S. House,27,Eric Holguin,DEM,15,72,28,115
Matagorda,Precinct 1F,U.S. House,27,Daniel Tinus,LIB,0,10,12,22
Matagorda,Precinct 1F,U.S. House,27,James Duerr,IND,1,3,0,4
Matagorda,Precinct 1F,U.S. House,27,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,U.S. House,27,Under Votes,,1,7,3,11
Matagorda,Precinct 1F,Governor,,Greg Abbott,REP,11,154,52,217
Matagorda,Precinct 1F,Governor,,Lupe Valdez,DEM,14,70,24,108
Matagorda,Precinct 1F,Governor,,Mark Jay Tippetts,LIB,0,1,2,3
Matagorda,Precinct 1F,Governor,,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,Governor,,Under Votes,,0,1,7,8
Matagorda,Precinct 1F,Lieutenant Governor,,Dan Patrick,REP,11,138,52,201
Matagorda,Precinct 1F,Lieutenant Governor,,Mike Collier,DEM,14,79,26,119
Matagorda,Precinct 1F,Lieutenant Governor,,Kerry Douglas McKennon,LIB,0,4,2,6
Matagorda,Precinct 1F,Lieutenant Governor,,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,Lieutenant Governor,,Under Votes,,0,5,5,10
Matagorda,Precinct 1F,Attorney General,,Ken Paxton,REP,10,137,46,193
Matagorda,Precinct 1F,Attorney General,,Justin Nelson,DEM,14,79,29,122
Matagorda,Precinct 1F,Attorney General,,Michael Ray Harris,LIB,1,5,3,9
Matagorda,Precinct 1F,Attorney General,,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,Attorney General,,Under Votes,,0,5,7,12
Matagorda,Precinct 1F,Comptroller of Public Accounts,,Glenn Hegar,REP,10,147,50,207
Matagorda,Precinct 1F,Comptroller of Public Accounts,,Joi Chevalier,DEM,15,68,26,109
Matagorda,Precinct 1F,Comptroller of Public Accounts,,Ben Sanders,LIB,0,6,4,10
Matagorda,Precinct 1F,Comptroller of Public Accounts,,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,Comptroller of Public Accounts,,Under Votes,,0,5,5,10
Matagorda,Precinct 1F,Commissioner of the General Land Office,,George P. Bush,REP,8,147,44,199
Matagorda,Precinct 1F,Commissioner of the General Land Office,,Miguel Suazo,DEM,16,70,28,114
Matagorda,Precinct 1F,Commissioner of the General Land Office,,Matt Pina,LIB,1,7,8,16
Matagorda,Precinct 1F,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,Commissioner of the General Land Office,,Under Votes,,0,2,5,7
Matagorda,Precinct 1F,Commissioner of Agriculture,,Sid Miller,REP,9,141,47,197
Matagorda,Precinct 1F,Commissioner of Agriculture,,Kim Olson,DEM,15,71,31,117
Matagorda,Precinct 1F,Commissioner of Agriculture,,Richard Carpenter,LIB,1,6,2,9
Matagorda,Precinct 1F,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,Commissioner of Agriculture,,Under Votes,,0,8,5,13
Matagorda,Precinct 1F,Railroad Commissioner,,Christi Craddick,REP,9,140,46,195
Matagorda,Precinct 1F,Railroad Commissioner,,Roman McAllen,DEM,16,71,31,118
Matagorda,Precinct 1F,Railroad Commissioner,,Mike Wright,DEM,0,7,3,10
Matagorda,Precinct 1F,Railroad Commissioner,,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,Railroad Commissioner,,Under Votes,,0,8,5,13
Matagorda,Precinct 1F,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,,9,138,47,194
Matagorda,Precinct 1F,"Justice, Supreme Court, Place 2",,Steven Kirkland,,14,80,33,127
Matagorda,Precinct 1F,"Justice, Supreme Court, Place 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,"Justice, Supreme Court, Place 2",,Under Votes,,2,8,5,15
Matagorda,Precinct 1F,"Justice, Supreme Court, Place 4",,John Devine,,9,141,49,199
Matagorda,Precinct 1F,"Justice, Supreme Court, Place 4",,R.K. Sandill,,14,76,33,123
Matagorda,Precinct 1F,"Justice, Supreme Court, Place 4",,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,"Justice, Supreme Court, Place 4",,Under Votes,,2,9,3,14
Matagorda,Precinct 1F,"Justice, Supreme Court, Place 6",,Jeff Brown,,9,143,47,199
Matagorda,Precinct 1F,"Justice, Supreme Court, Place 6",,Kathy Cheng,,14,76,34,124
Matagorda,Precinct 1F,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,"Justice, Supreme Court, Place 6",,Under Votes,,2,7,4,13
Matagorda,Precinct 1F,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,,8,137,48,193
Matagorda,Precinct 1F,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,,14,78,30,122
Matagorda,Precinct 1F,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III,,1,3,3,7
Matagorda,Precinct 1F,"Presiding Judge, Court of Criminal Appeals",,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,"Presiding Judge, Court of Criminal Appeals",,Under Votes,,2,8,4,14
Matagorda,Precinct 1F,"Judge, Court of Criminal Appeals, Place 7",,Barbara Parker Hervey,,9,141,46,196
Matagorda,Precinct 1F,"Judge, Court of Criminal Appeals, Place 7",,Ramona Franklin,,14,77,34,125
Matagorda,Precinct 1F,"Judge, Court of Criminal Appeals, Place 7",,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,"Judge, Court of Criminal Appeals, Place 7",,Under Votes,,2,8,5,15
Matagorda,Precinct 1F,"Judge, Court of Criminal Appeals, Place 8",,Michelle Slaughter,,8,144,54,206
Matagorda,Precinct 1F,"Judge, Court of Criminal Appeals, Place 8",,Mark Ash,,3,39,11,53
Matagorda,Precinct 1F,"Judge, Court of Criminal Appeals, Place 8",,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,"Judge, Court of Criminal Appeals, Place 8",,Under Votes,,14,43,20,77
Matagorda,Precinct 1F,"Member, State Board of Education, District 2",,"Charles ""Tad"" Hasse",,9,139,46,194
Matagorda,Precinct 1F,"Member, State Board of Education, District 2",,"Ruben Cortez, Jr.",,14,80,34,128
Matagorda,Precinct 1F,"Member, State Board of Education, District 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,"Member, State Board of Education, District 2",,Under Votes,,2,7,5,14
Matagorda,Precinct 1F,State Representative,25,Dennis Bonnen,REP,9,165,60,234
Matagorda,Precinct 1F,State Representative,25,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,State Representative,25,Under Votes,,16,61,25,102
Matagorda,Precinct 1F,"Chief Justice, 13th Court of Appeals District",,Ernie Aliseda,,9,133,46,188
Matagorda,Precinct 1F,"Chief Justice, 13th Court of Appeals District",,Dori Contreras,,14,85,34,133
Matagorda,Precinct 1F,"Chief Justice, 13th Court of Appeals District",,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,"Chief Justice, 13th Court of Appeals District",,Under Votes,,2,8,5,15
Matagorda,Precinct 1F,"Justice, 13th Court of Appeals District, Place No. 2",,Greg Perkes,,9,139,46,194
Matagorda,Precinct 1F,"Justice, 13th Court of Appeals District, Place No. 2",,Nora Longoria,,15,81,34,130
Matagorda,Precinct 1F,"Justice, 13th Court of Appeals District, Place No. 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,"Justice, 13th Court of Appeals District, Place No. 2",,Under Votes,,1,6,5,12
Matagorda,Precinct 1F,"Justice, 13th Court of Appeals District, Place No. 4",,Jaime Tijerina,,9,139,48,196
Matagorda,Precinct 1F,"Justice, 13th Court of Appeals District, Place No. 4",,Rudy Delgado,,14,79,32,125
Matagorda,Precinct 1F,"Justice, 13th Court of Appeals District, Place No. 4",,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,"Justice, 13th Court of Appeals District, Place No. 4",,Under Votes,,2,8,5,15
Matagorda,Precinct 1F,"Justice, 13th Court of Appeals District, Place No. 5",,Clarissa Silva,,9,138,49,196
Matagorda,Precinct 1F,"Justice, 13th Court of Appeals District, Place No. 5",,Gina Benavdies,,15,79,32,126
Matagorda,Precinct 1F,"Justice, 13th Court of Appeals District, Place No. 5",,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,"Justice, 13th Court of Appeals District, Place No. 5",,Under Votes,,1,9,4,14
Matagorda,Precinct 1F,County Judge,,Charles Wright,,6,89,39,134
Matagorda,Precinct 1F,County Judge,,Nate McDonald,,18,135,42,195
Matagorda,Precinct 1F,County Judge,,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,County Judge,,Under Votes,,1,2,4,7
Matagorda,Precinct 1F,District Clerk,,Janice Brooks Hawthorne,,10,164,59,233
Matagorda,Precinct 1F,District Clerk,,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,District Clerk,,Under Votes,,15,62,26,103
Matagorda,Precinct 1F,County Clerk,,Stephanie Cantu Wurtz,,5,95,40,140
Matagorda,Precinct 1F,County Clerk,,Janet Hickl,,19,126,42,187
Matagorda,Precinct 1F,County Clerk,,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,County Clerk,,Under Votes,,1,5,3,9
Matagorda,Precinct 1F,County Treasurer,,Loretta Griffin,,10,170,60,240
Matagorda,Precinct 1F,County Treasurer,,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,County Treasurer,,Under Votes,,15,56,25,96
Matagorda,Precinct 1F,"Justice of the Peace, Precinct No. 1",,Jason K. Sanders,,10,165,61,236
Matagorda,Precinct 1F,"Justice of the Peace, Precinct No. 1",,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,"Justice of the Peace, Precinct No. 1",,Under Votes,,15,61,24,100
Matagorda,Precinct 1F,Matagorda County Proposition A,,For,,14,150,45,209
Matagorda,Precinct 1F,Matagorda County Proposition A,,Against,,5,38,16,59
Matagorda,Precinct 1F,Matagorda County Proposition A,,Over Votes,,0,0,0,0
Matagorda,Precinct 1F,Matagorda County Proposition A,,Under Votes,,6,38,24,68
Matagorda,Precinct 2,Straight Party,,Republican Party,REP,11,81,96,188
Matagorda,Precinct 2,Straight Party,,Democratic Party,DEM,3,9,21,33
Matagorda,Precinct 2,Straight Party,,Libertarian Party,LIB,0,1,0,1
Matagorda,Precinct 2,Straight Party,,Over Votes,,0,0,0,0
Matagorda,Precinct 2,Straight Party,,Under Votes,,13,88,106,207
Matagorda,Precinct 2,U.S. Senate,,Ted Cruz,REP,18,147,176,341
Matagorda,Precinct 2,U.S. Senate,,Beto O'Rourke,DEM,9,28,43,80
Matagorda,Precinct 2,U.S. Senate,,Neal M. Dikeman,LIB,0,1,2,3
Matagorda,Precinct 2,U.S. Senate,,Over Votes,,0,0,0,0
Matagorda,Precinct 2,U.S. Senate,,Under Votes,,0,3,2,5
Matagorda,Precinct 2,U.S. House,27,Michael Cloud,REP,16,150,174,340
Matagorda,Precinct 2,U.S. House,27,Eric Holguin,DEM,8,20,37,65
Matagorda,Precinct 2,U.S. House,27,Daniel Tinus,LIB,1,5,6,12
Matagorda,Precinct 2,U.S. House,27,James Duerr,IND,1,1,3,5
Matagorda,Precinct 2,U.S. House,27,Over Votes,,0,0,0,0
Matagorda,Precinct 2,U.S. House,27,Under Votes,,1,3,3,7
Matagorda,Precinct 2,Governor,,Greg Abbott,REP,19,158,186,363
Matagorda,Precinct 2,Governor,,Lupe Valdez,DEM,7,19,34,60
Matagorda,Precinct 2,Governor,,Mark Jay Tippetts,LIB,1,0,1,2
Matagorda,Precinct 2,Governor,,Over Votes,,0,0,0,0
Matagorda,Precinct 2,Governor,,Under Votes,,0,2,2,4
Matagorda,Precinct 2,Lieutenant Governor,,Dan Patrick,REP,16,151,180,347
Matagorda,Precinct 2,Lieutenant Governor,,Mike Collier,DEM,11,27,38,76
Matagorda,Precinct 2,Lieutenant Governor,,Kerry Douglas McKennon,LIB,0,1,3,4
Matagorda,Precinct 2,Lieutenant Governor,,Over Votes,,0,0,0,0
Matagorda,Precinct 2,Lieutenant Governor,,Under Votes,,0,0,2,2
Matagorda,Precinct 2,Attorney General,,Ken Paxton,REP,18,145,169,332
Matagorda,Precinct 2,Attorney General,,Justin Nelson,DEM,9,29,47,85
Matagorda,Precinct 2,Attorney General,,Michael Ray Harris,LIB,0,3,4,7
Matagorda,Precinct 2,Attorney General,,Over Votes,,0,0,0,0
Matagorda,Precinct 2,Attorney General,,Under Votes,,0,2,3,5
Matagorda,Precinct 2,Comptroller of Public Accounts,,Glenn Hegar,REP,19,151,177,347
Matagorda,Precinct 2,Comptroller of Public Accounts,,Joi Chevalier,DEM,8,23,33,64
Matagorda,Precinct 2,Comptroller of Public Accounts,,Ben Sanders,LIB,0,3,7,10
Matagorda,Precinct 2,Comptroller of Public Accounts,,Over Votes,,0,0,0,0
Matagorda,Precinct 2,Comptroller of Public Accounts,,Under Votes,,0,2,6,8
Matagorda,Precinct 2,Commissioner of the General Land Office,,George P. Bush,REP,17,151,175,343
Matagorda,Precinct 2,Commissioner of the General Land Office,,Miguel Suazo,DEM,7,23,43,73
Matagorda,Precinct 2,Commissioner of the General Land Office,,Matt Pina,LIB,3,3,3,9
Matagorda,Precinct 2,Commissioner of the General Land Office,,Over Votes,,0,0,0,0
Matagorda,Precinct 2,Commissioner of the General Land Office,,Under Votes,,0,2,2,4
Matagorda,Precinct 2,Commissioner of Agriculture,,Sid Miller,REP,18,143,167,328
Matagorda,Precinct 2,Commissioner of Agriculture,,Kim Olson,DEM,9,32,46,87
Matagorda,Precinct 2,Commissioner of Agriculture,,Richard Carpenter,LIB,0,2,4,6
Matagorda,Precinct 2,Commissioner of Agriculture,,Over Votes,,0,0,0,0
Matagorda,Precinct 2,Commissioner of Agriculture,,Under Votes,,0,2,6,8
Matagorda,Precinct 2,Railroad Commissioner,,Christi Craddick,REP,18,151,169,338
Matagorda,Precinct 2,Railroad Commissioner,,Roman McAllen,DEM,8,23,40,71
Matagorda,Precinct 2,Railroad Commissioner,,Mike Wright,DEM,1,2,7,10
Matagorda,Precinct 2,Railroad Commissioner,,Over Votes,,0,0,0,0
Matagorda,Precinct 2,Railroad Commissioner,,Under Votes,,0,3,7,10
Matagorda,Precinct 2,"Justice, Supreme Court, Place 2",,Jimmy Blacklock,,16,147,171,334
Matagorda,Precinct 2,"Justice, Supreme Court, Place 2",,Steven Kirkland,,8,30,44,82
Matagorda,Precinct 2,"Justice, Supreme Court, Place 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Justice, Supreme Court, Place 2",,Under Votes,,3,2,8,13
Matagorda,Precinct 2,"Justice, Supreme Court, Place 4",,John Devine,,17,153,171,341
Matagorda,Precinct 2,"Justice, Supreme Court, Place 4",,R.K. Sandill,,8,24,44,76
Matagorda,Precinct 2,"Justice, Supreme Court, Place 4",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Justice, Supreme Court, Place 4",,Under Votes,,2,2,8,12
Matagorda,Precinct 2,"Justice, Supreme Court, Place 6",,Jeff Brown,,18,152,172,342
Matagorda,Precinct 2,"Justice, Supreme Court, Place 6",,Kathy Cheng,,8,25,43,76
Matagorda,Precinct 2,"Justice, Supreme Court, Place 6",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Justice, Supreme Court, Place 6",,Under Votes,,1,2,8,11
Matagorda,Precinct 2,"Presiding Judge, Court of Criminal Appeals",,Sharon Keller,,16,150,166,332
Matagorda,Precinct 2,"Presiding Judge, Court of Criminal Appeals",,Maria T. (Terri) Jackson,,9,25,46,80
Matagorda,Precinct 2,"Presiding Judge, Court of Criminal Appeals",,William Bryan Strange III,,1,2,3,6
Matagorda,Precinct 2,"Presiding Judge, Court of Criminal Appeals",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Presiding Judge, Court of Criminal Appeals",,Under Votes,,1,2,8,11
Matagorda,Precinct 2,"Judge, Court of Criminal Appeals, Place 7",,Barbara Parker Hervey,,16,155,173,344
Matagorda,Precinct 2,"Judge, Court of Criminal Appeals, Place 7",,Ramona Franklin,,10,22,43,75
Matagorda,Precinct 2,"Judge, Court of Criminal Appeals, Place 7",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Judge, Court of Criminal Appeals, Place 7",,Under Votes,,1,2,7,10
Matagorda,Precinct 2,"Judge, Court of Criminal Appeals, Place 8",,Michelle Slaughter,,17,152,181,350
Matagorda,Precinct 2,"Judge, Court of Criminal Appeals, Place 8",,Mark Ash,,7,16,21,44
Matagorda,Precinct 2,"Judge, Court of Criminal Appeals, Place 8",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Judge, Court of Criminal Appeals, Place 8",,Under Votes,,3,11,21,35
Matagorda,Precinct 2,"Member, State Board of Education, District 2",,"Charles ""Tad"" Hasse",,17,151,167,335
Matagorda,Precinct 2,"Member, State Board of Education, District 2",,"Ruben Cortez, Jr.",,9,25,48,82
Matagorda,Precinct 2,"Member, State Board of Education, District 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Member, State Board of Education, District 2",,Under Votes,,1,3,8,12
Matagorda,Precinct 2,State Representative,25,Dennis Bonnen,REP,18,163,189,370
Matagorda,Precinct 2,State Representative,25,Over Votes,,0,0,0,0
Matagorda,Precinct 2,State Representative,25,Under Votes,,9,16,34,59
Matagorda,Precinct 2,"Chief Justice, 13th Court of Appeals District",,Ernie Aliseda,,16,150,167,333
Matagorda,Precinct 2,"Chief Justice, 13th Court of Appeals District",,Dori Contreras,,10,26,45,81
Matagorda,Precinct 2,"Chief Justice, 13th Court of Appeals District",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Chief Justice, 13th Court of Appeals District",,Under Votes,,1,3,11,15
Matagorda,Precinct 2,"Justice, 13th Court of Appeals District, Place No. 2",,Greg Perkes,,17,148,165,330
Matagorda,Precinct 2,"Justice, 13th Court of Appeals District, Place No. 2",,Nora Longoria,,9,28,49,86
Matagorda,Precinct 2,"Justice, 13th Court of Appeals District, Place No. 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Justice, 13th Court of Appeals District, Place No. 2",,Under Votes,,1,3,9,13
Matagorda,Precinct 2,"Justice, 13th Court of Appeals District, Place No. 4",,Jaime Tijerina,,16,151,167,334
Matagorda,Precinct 2,"Justice, 13th Court of Appeals District, Place No. 4",,Rudy Delgado,,10,25,46,81
Matagorda,Precinct 2,"Justice, 13th Court of Appeals District, Place No. 4",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Justice, 13th Court of Appeals District, Place No. 4",,Under Votes,,1,3,10,14
Matagorda,Precinct 2,"Justice, 13th Court of Appeals District, Place No. 5",,Clarissa Silva,,16,152,171,339
Matagorda,Precinct 2,"Justice, 13th Court of Appeals District, Place No. 5",,Gina Benavdies,,10,24,43,77
Matagorda,Precinct 2,"Justice, 13th Court of Appeals District, Place No. 5",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Justice, 13th Court of Appeals District, Place No. 5",,Under Votes,,1,3,9,13
Matagorda,Precinct 2,County Judge,,Charles Wright,,14,110,140,264
Matagorda,Precinct 2,County Judge,,Nate McDonald,,12,69,83,164
Matagorda,Precinct 2,County Judge,,Over Votes,,0,0,0,0
Matagorda,Precinct 2,County Judge,,Under Votes,,1,0,0,1
Matagorda,Precinct 2,District Clerk,,Janice Brooks Hawthorne,,20,162,191,373
Matagorda,Precinct 2,District Clerk,,Over Votes,,0,0,0,0
Matagorda,Precinct 2,District Clerk,,Under Votes,,7,17,32,56
Matagorda,Precinct 2,County Clerk,,Stephanie Cantu Wurtz,,13,112,134,259
Matagorda,Precinct 2,County Clerk,,Janet Hickl,,12,66,88,166
Matagorda,Precinct 2,County Clerk,,Over Votes,,0,0,0,0
Matagorda,Precinct 2,County Clerk,,Under Votes,,2,1,1,4
Matagorda,Precinct 2,County Treasurer,,Loretta Griffin,,19,162,188,369
Matagorda,Precinct 2,County Treasurer,,Over Votes,,0,0,0,0
Matagorda,Precinct 2,County Treasurer,,Under Votes,,8,17,35,60
Matagorda,Precinct 2,"County Commissioner, Precinct No. 2",,Kent Pollard,,13,86,120,219
Matagorda,Precinct 2,"County Commissioner, Precinct No. 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"County Commissioner, Precinct No. 2",,Under Votes,,14,93,103,210
Matagorda,Precinct 2,"Justice of the Peace, Precinct No. 2",,"Ronald LeBlanc, Jr.",,20,163,186,369
Matagorda,Precinct 2,"Justice of the Peace, Precinct No. 2",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Justice of the Peace, Precinct No. 2",,Under Votes,,7,16,37,60
Matagorda,Precinct 2,"Board of Trustees, Position 1  Matagorda ISD",,Gina Treybig,,8,59,89,156
Matagorda,Precinct 2,"Board of Trustees, Position 1  Matagorda ISD",,Karen Restivo,,7,75,95,177
Matagorda,Precinct 2,"Board of Trustees, Position 1  Matagorda ISD",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Board of Trustees, Position 1  Matagorda ISD",,Under Votes,,8,44,37,89
Matagorda,Precinct 2,"Board of Trustees, Position 2  Matagorda ISD",,Walt Wendtland,,7,92,124,223
Matagorda,Precinct 2,"Board of Trustees, Position 2  Matagorda ISD",,Donald Simons,,8,37,58,103
Matagorda,Precinct 2,"Board of Trustees, Position 2  Matagorda ISD",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Board of Trustees, Position 2  Matagorda ISD",,Under Votes,,8,49,39,96
Matagorda,Precinct 2,"Board of Trustees, Position 6  Matagorda ISD",,Christina Treybig,,14,104,137,255
Matagorda,Precinct 2,"Board of Trustees, Position 6  Matagorda ISD",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Board of Trustees, Position 6  Matagorda ISD",,Under Votes,,9,74,84,167
Matagorda,Precinct 2,"Board of Trustees, Position 7  Matagorda ISD",,Tina Keen,,14,111,143,268
Matagorda,Precinct 2,"Board of Trustees, Position 7  Matagorda ISD",,Over Votes,,0,0,0,0
Matagorda,Precinct 2,"Board of Trustees, Position 7  Matagorda ISD",,Under Votes,,9,67,78,154
Matagorda,Precinct 3A,Straight Party,,Republican Party,REP,6,162,104,272
Matagorda,Precinct 3A,Straight Party,,Democratic Party,DEM,19,67,96,182
Matagorda,Precinct 3A,Straight Party,,Libertarian Party,LIB,0,4,3,7
Matagorda,Precinct 3A,Straight Party,,Over Votes,,0,0,0,0
Matagorda,Precinct 3A,Straight Party,,Under Votes,,41,267,119,427
Matagorda,Precinct 3A,U.S. Senate,,Ted Cruz,REP,23,334,180,537
Matagorda,Precinct 3A,U.S. Senate,,Beto O'Rourke,DEM,42,152,131,325
Matagorda,Precinct 3A,U.S. Senate,,Neal M. Dikeman,LIB,0,5,1,6
Matagorda,Precinct 3A,U.S. Senate,,Over Votes,,0,0,0,0
Matagorda,Precinct 3A,U.S. Senate,,Under Votes,,1,9,10,20
Matagorda,Precinct 3A,U.S. House,27,Michael Cloud,REP,25,333,179,537
Matagorda,Precinct 3A,U.S. House,27,Eric Holguin,DEM,41,140,121,302
Matagorda,Precinct 3A,U.S. House,27,Daniel Tinus,LIB,0,6,4,10
Matagorda,Precinct 3A,U.S. House,27,James Duerr,IND,0,5,4,9
Matagorda,Precinct 3A,U.S. House,27,Over Votes,,0,0,0,0
Matagorda,Precinct 3A,U.S. House,27,Under Votes,,0,16,14,30
Matagorda,Precinct 3A,Governor,,Greg Abbott,REP,29,354,192,575
Matagorda,Precinct 3A,Governor,,Lupe Valdez,DEM,37,133,117,287
Matagorda,Precinct 3A,Governor,,Mark Jay Tippetts,LIB,0,4,1,5
Matagorda,Precinct 3A,Governor,,Over Votes,,0,0,0,0
Matagorda,Precinct 3A,Governor,,Under Votes,,0,9,12,21
Matagorda,Precinct 3A,Lieutenant Governor,,Dan Patrick,REP,27,326,171,524
Matagorda,Precinct 3A,Lieutenant Governor,,Mike Collier,DEM,39,149,130,318
Matagorda,Precinct 3A,Lieutenant Governor,,Kerry Douglas McKennon,LIB,0,11,7,18
Matagorda,Precinct 3A,Lieutenant Governor,,Over Votes,,0,0,0,0
Matagorda,Precinct 3A,Lieutenant Governor,,Under Votes,,0,14,14,28
Matagorda,Precinct 3A,Attorney General,,Ken Paxton,REP,24,320,178,522
Matagorda,Precinct 3A,Attorney General,,Justin Nelson,DEM,41,153,124,318
Matagorda,Precinct 3A,Attorney General,,Michael Ray Harris,LIB,1,9,7,17
Matagorda,Precinct 3A,Attorney General,,Over Votes,,0,0,0,0
Matagorda,Precinct 3A,Attorney General,,Under Votes,,0,18,13,31
