county,precinct,office,district,party,candidate,votes,election_day,early_voting,mail
Guadalupe,306,US SENATOR,,Dem,Sema Hernandez,52,26,22,4
Guadalupe,306,US SENATOR,,Dem,Edward Kimbrough,36,16,17,3
Guadalupe,306,US SENATOR,,Dem,Beto O'Rourke,140,62,69,9
Guadalupe,306,U.S. House,15,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,U.S. House,15,Dem,Times Counted,234,107,110,17
Guadalupe,306,U.S. House,15,Dem,Times Blank Voted,30,17,11,2
Guadalupe,306,U.S. House,15,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,U.S. House,15,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,U.S. House,15,Dem,Vicente Gonzalez,204,90,99,15
Guadalupe,306,GOVERNOR,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,GOVERNOR,,Dem,Times Counted,234,107,110,17
Guadalupe,306,GOVERNOR,,Dem,Times Blank Voted,12,8,4,0
Guadalupe,306,GOVERNOR,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,GOVERNOR,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,GOVERNOR,,Dem,Joe Mumbach,19,14,5,0
Guadalupe,306,GOVERNOR,,Dem,"Cedric Davis, Sr.",56,28,25,3
Guadalupe,306,GOVERNOR,,Dem,Andrew White,52,17,28,7
Guadalupe,306,GOVERNOR,,Dem,Jeffrey Payne,11,3,8,0
Guadalupe,306,GOVERNOR,,Dem,Adrian Ocegueda,7,4,3,0
Guadalupe,306,GOVERNOR,,Dem,Tom Wakely,3,2,1,0
Guadalupe,306,GOVERNOR,,Dem,Lupe Valdez,55,19,32,4
Guadalupe,306,GOVERNOR,,Dem,James Jolly Clark,3,1,1,1
Guadalupe,306,GOVERNOR,,Dem,Grady Yarbrough,16,11,3,2
Guadalupe,306,LT GOVERNOR,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,LT GOVERNOR,,Dem,Times Counted,234,107,110,17
Guadalupe,306,LT GOVERNOR,,Dem,Times Blank Voted,15,8,7,0
Guadalupe,306,LT GOVERNOR,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,LT GOVERNOR,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,LT GOVERNOR,,Dem,Michael Cooper,104,48,49,7
Guadalupe,306,LT GOVERNOR,,Dem,Mike Collier,115,51,54,10
Guadalupe,306,ATTORNEY GENERAL,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,ATTORNEY GENERAL,,Dem,Times Counted,234,107,110,17
Guadalupe,306,ATTORNEY GENERAL,,Dem,Times Blank Voted,34,11,19,4
Guadalupe,306,ATTORNEY GENERAL,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,ATTORNEY GENERAL,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,ATTORNEY GENERAL,,Dem,Justin Nelson,200,96,91,13
Guadalupe,306,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Times Counted,234,107,110,17
Guadalupe,306,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Times Blank Voted,24,12,11,1
Guadalupe,306,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Tim Mahoney,107,56,43,8
Guadalupe,306,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Joi Chevalier,103,39,56,8
Guadalupe,306,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Times Counted,234,107,110,17
Guadalupe,306,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Times Blank Voted,27,12,13,2
Guadalupe,306,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Miguel Suazo,137,64,64,9
Guadalupe,306,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Tex Morgan,70,31,33,6
Guadalupe,306,COMMISSIONER OF AGRICULTURE,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,COMMISSIONER OF AGRICULTURE,,Dem,Times Counted,234,107,110,17
Guadalupe,306,COMMISSIONER OF AGRICULTURE,,Dem,Times Blank Voted,33,14,16,3
Guadalupe,306,COMMISSIONER OF AGRICULTURE,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,COMMISSIONER OF AGRICULTURE,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,COMMISSIONER OF AGRICULTURE,,Dem,Kim Olson,201,93,94,14
Guadalupe,306,RAILROAD COMMISSIONER,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,RAILROAD COMMISSIONER,,Dem,Times Counted,234,107,110,17
Guadalupe,306,RAILROAD COMMISSIONER,,Dem,Times Blank Voted,30,14,13,3
Guadalupe,306,RAILROAD COMMISSIONER,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,RAILROAD COMMISSIONER,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,RAILROAD COMMISSIONER,,Dem,Roman McAllen,123,58,55,10
Guadalupe,306,RAILROAD COMMISSIONER,,Dem,Chris Spellmon,81,35,42,4
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 2",,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 2",,Dem,Times Counted,234,107,110,17
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 2",,Dem,Times Blank Voted,29,12,16,1
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 2",,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 2",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 2",,Dem,Steven Kirkland,205,95,94,16
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 4",,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 4",,Dem,Times Counted,234,107,110,17
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 4",,Dem,Times Blank Voted,33,14,18,1
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 4",,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 4",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 4",,Dem,R.K. Sandill,201,93,92,16
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 6",,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 6",,Dem,Times Counted,234,107,110,17
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 6",,Dem,Times Blank Voted,27,11,15,1
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 6",,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 6",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,"JUSTICE, SUPREME COURT, PL 6",,Dem,Kathy Cheng,207,96,95,16
Guadalupe,306,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,Dem,Times Counted,234,107,110,17
Guadalupe,306,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,Dem,Times Blank Voted,28,12,16,0
Guadalupe,306,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS",,Dem,Maria T. Jackson,206,95,94,17
Guadalupe,306,"JUDGE, COURT OF CRIMINAL APPEALS, PL 7",,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,"JUDGE, COURT OF CRIMINAL APPEALS, PL 7",,Dem,Times Counted,234,107,110,17
Guadalupe,306,"JUDGE, COURT OF CRIMINAL APPEALS, PL 7",,Dem,Times Blank Voted,26,11,14,1
Guadalupe,306,"JUDGE, COURT OF CRIMINAL APPEALS, PL 7",,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,"JUDGE, COURT OF CRIMINAL APPEALS, PL 7",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,"JUDGE, COURT OF CRIMINAL APPEALS, PL 7",,Dem,Ramona Franklin,208,96,96,16
Guadalupe,306,State Senate,25,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,State Senate,25,Dem,Times Counted,234,107,110,17
Guadalupe,306,State Senate,25,Dem,Times Blank Voted,25,11,11,3
Guadalupe,306,State Senate,25,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,State Senate,25,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,State Senate,25,Dem,Steven Kling,97,39,51,7
Guadalupe,306,State Senate,25,Dem,Jack Guerra,112,57,48,7
Guadalupe,306,State Representative,44,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,State Representative,44,Dem,Times Counted,234,107,110,17
Guadalupe,306,State Representative,44,Dem,Times Blank Voted,32,14,17,1
Guadalupe,306,State Representative,44,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,State Representative,44,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,State Representative,44,Dem,John D. Rodgers,202,93,93,16
Guadalupe,306,"JUSTICE, 4TH COURT OF APPEALS, PL 2",,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,"JUSTICE, 4TH COURT OF APPEALS, PL 2",,Dem,Times Counted,234,107,110,17
Guadalupe,306,"JUSTICE, 4TH COURT OF APPEALS, PL 2",,Dem,Times Blank Voted,29,11,17,1
Guadalupe,306,"JUSTICE, 4TH COURT OF APPEALS, PL 2",,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,"JUSTICE, 4TH COURT OF APPEALS, PL 2",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,"JUSTICE, 4TH COURT OF APPEALS, PL 2",,Dem,Beth Watkins,205,96,93,16
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL 3",,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL 3",,Dem,Times Counted,234,107,110,17
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL 3",,Dem,Times Blank Voted,30,13,16,1
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL 3",,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL 3",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL 3",,Dem,Patricia Alvarez,204,94,94,16
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL  4",,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL  4",,Dem,Times Counted,234,107,110,17
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL  4",,Dem,Times Blank Voted,28,13,14,1
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL  4",,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL  4",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL  4",,Dem,Luz Elena Chapa,206,94,96,16
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL 5",,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL 5",,Dem,Times Counted,234,107,110,17
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL 5",,Dem,Times Blank Voted,31,13,17,1
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL 5",,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL 5",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,"JUSTICE,4TH COURT OF APPEALS, PL 5",,Dem,Liza Rodriguez,203,94,93,16
Guadalupe,306,"JUSTICE, 4TH COURT OF APPEALS DISTRICT, PL 7",,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,"JUSTICE, 4TH COURT OF APPEALS DISTRICT, PL 7",,Dem,Times Counted,234,107,110,17
Guadalupe,306,"JUSTICE, 4TH COURT OF APPEALS DISTRICT, PL 7",,Dem,Times Blank Voted,28,11,16,1
Guadalupe,306,"JUSTICE, 4TH COURT OF APPEALS DISTRICT, PL 7",,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,"JUSTICE, 4TH COURT OF APPEALS DISTRICT, PL 7",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,"JUSTICE, 4TH COURT OF APPEALS DISTRICT, PL 7",,Dem,Rebeca Martinez,206,96,94,16
Guadalupe,306,"JUSTICE OF THE PEACE, PRECINCT 3",,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,"JUSTICE OF THE PEACE, PRECINCT 3",,Dem,Times Counted,234,107,110,17
Guadalupe,306,"JUSTICE OF THE PEACE, PRECINCT 3",,Dem,Times Blank Voted,26,10,15,1
Guadalupe,306,"JUSTICE OF THE PEACE, PRECINCT 3",,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,"JUSTICE OF THE PEACE, PRECINCT 3",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,"JUSTICE OF THE PEACE, PRECINCT 3",,Dem,Peggy Ornelas,208,97,95,16
Guadalupe,306,COUNTY CHAIRMAN,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,COUNTY CHAIRMAN,,Dem,Times Counted,234,107,110,17
Guadalupe,306,COUNTY CHAIRMAN,,Dem,Times Blank Voted,33,13,18,2
Guadalupe,306,COUNTY CHAIRMAN,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,COUNTY CHAIRMAN,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,COUNTY CHAIRMAN,,Dem,Duane McCune,201,94,92,15
Guadalupe,306,PROPOSITION 1,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,PROPOSITION 1,,Dem,Times Counted,234,107,110,17
Guadalupe,306,PROPOSITION 1,,Dem,Times Blank Voted,2,0,1,1
Guadalupe,306,PROPOSITION 1,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,PROPOSITION 1,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,PROPOSITION 1,,Dem,FOR,222,101,105,16
Guadalupe,306,PROPOSITION 1,,Dem,AGAINST,10,6,4,0
Guadalupe,306,PROPOSITION 2,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,PROPOSITION 2,,Dem,Times Counted,234,107,110,17
Guadalupe,306,PROPOSITION 2,,Dem,Times Blank Voted,2,1,1,0
Guadalupe,306,PROPOSITION 2,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,PROPOSITION 2,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,PROPOSITION 2,,Dem,FOR,208,96,97,15
Guadalupe,306,PROPOSITION 2,,Dem,AGAINST,24,10,12,2
Guadalupe,306,PROPOSITION 3,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,PROPOSITION 3,,Dem,Times Counted,234,107,110,17
Guadalupe,306,PROPOSITION 3,,Dem,Times Blank Voted,1,0,1,0
Guadalupe,306,PROPOSITION 3,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,PROPOSITION 3,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,PROPOSITION 3,,Dem,FOR,223,103,104,16
Guadalupe,306,PROPOSITION 3,,Dem,AGAINST,10,4,5,1
Guadalupe,306,PROPOSITION 4,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,PROPOSITION 4,,Dem,Times Counted,234,107,110,17
Guadalupe,306,PROPOSITION 4,,Dem,Times Blank Voted,1,0,1,0
Guadalupe,306,PROPOSITION 4,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,PROPOSITION 4,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,PROPOSITION 4,,Dem,FOR,228,106,106,16
Guadalupe,306,PROPOSITION 4,,Dem,AGAINST,5,1,3,1
Guadalupe,306,PROPOSITION 5,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,PROPOSITION 5,,Dem,Times Counted,234,107,110,17
Guadalupe,306,PROPOSITION 5,,Dem,Times Blank Voted,2,1,1,0
Guadalupe,306,PROPOSITION 5,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,PROPOSITION 5,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,PROPOSITION 5,,Dem,FOR,216,97,103,16
Guadalupe,306,PROPOSITION 5,,Dem,AGAINST,16,9,6,1
Guadalupe,306,PROPOSITION 6,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,PROPOSITION 6,,Dem,Times Counted,234,107,110,17
Guadalupe,306,PROPOSITION 6,,Dem,Times Blank Voted,4,2,2,0
Guadalupe,306,PROPOSITION 6,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,PROPOSITION 6,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,PROPOSITION 6,,Dem,FOR,230,105,108,17
Guadalupe,306,PROPOSITION 6,,Dem,AGAINST,0,0,0,0
Guadalupe,306,PROPOSITION 7,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,PROPOSITION 7,,Dem,Times Counted,234,107,110,17
Guadalupe,306,PROPOSITION 7,,Dem,Times Blank Voted,3,1,1,1
Guadalupe,306,PROPOSITION 7,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,PROPOSITION 7,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,PROPOSITION 7,,Dem,FOR,229,106,107,16
Guadalupe,306,PROPOSITION 7,,Dem,AGAINST,2,0,2,0
Guadalupe,306,PROPOSITION 8,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,PROPOSITION 8,,Dem,Times Counted,234,107,110,17
Guadalupe,306,PROPOSITION 8,,Dem,Times Blank Voted,4,1,1,2
Guadalupe,306,PROPOSITION 8,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,PROPOSITION 8,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,PROPOSITION 8,,Dem,FOR,216,98,103,15
Guadalupe,306,PROPOSITION 8,,Dem,AGAINST,14,8,6,0
Guadalupe,306,PROPOSITION 9,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,PROPOSITION 9,,Dem,Times Counted,234,107,110,17
Guadalupe,306,PROPOSITION 9,,Dem,Times Blank Voted,3,1,1,1
Guadalupe,306,PROPOSITION 9,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,PROPOSITION 9,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,PROPOSITION 9,,Dem,FOR,223,101,106,16
Guadalupe,306,PROPOSITION 9,,Dem,AGAINST,8,5,3,0
Guadalupe,306,PROPOSITION 10,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,PROPOSITION 10,,Dem,Times Counted,234,107,110,17
Guadalupe,306,PROPOSITION 10,,Dem,Times Blank Voted,2,1,1,0
Guadalupe,306,PROPOSITION 10,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,PROPOSITION 10,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,PROPOSITION 10,,Dem,FOR,231,106,109,16
Guadalupe,306,PROPOSITION 10,,Dem,AGAINST,1,0,0,1
Guadalupe,306,PROPOSITION 11,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,PROPOSITION 11,,Dem,Times Counted,234,107,110,17
Guadalupe,306,PROPOSITION 11,,Dem,Times Blank Voted,1,1,0,0
Guadalupe,306,PROPOSITION 11,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,PROPOSITION 11,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,PROPOSITION 11,,Dem,FOR,228,104,107,17
Guadalupe,306,PROPOSITION 11,,Dem,AGAINST,5,2,3,0
Guadalupe,306,PROPOSITION 12,,Dem,Registered Voters,3904,0,0,0
Guadalupe,306,PROPOSITION 12,,Dem,Times Counted,234,107,110,17
Guadalupe,306,PROPOSITION 12,,Dem,Times Blank Voted,2,0,1,1
Guadalupe,306,PROPOSITION 12,,Dem,Times Over Voted,0,0,0,0
Guadalupe,306,PROPOSITION 12,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,306,PROPOSITION 12,,Dem,FOR,229,107,107,15
Guadalupe,306,PROPOSITION 12,,Dem,AGAINST,3,0,2,1
Guadalupe,307,US SENATOR,,Dem,Registered Voters,4372,0,0,0
Guadalupe,307,US SENATOR,,Dem,Times Counted,240,116,116,8
Guadalupe,307,US SENATOR,,Dem,Times Blank Voted,3,2,1,0
Guadalupe,307,US SENATOR,,Dem,Times Over Voted,0,0,0,0
Guadalupe,307,US SENATOR,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,307,US SENATOR,,Dem,Sema Hernandez,72,40,31,1
Guadalupe,307,US SENATOR,,Dem,Edward Kimbrough,41,16,23,2
Guadalupe,307,US SENATOR,,Dem,Beto O'Rourke,124,58,61,5
Guadalupe,307,U.S. House,15,Dem,Registered Voters,4372,0,0,0
Guadalupe,307,U.S. House,15,Dem,Times Counted,240,116,116,8
Guadalupe,307,U.S. House,15,Dem,Times Blank Voted,16,6,9,1
Guadalupe,307,U.S. House,15,Dem,Times Over Voted,0,0,0,0
Guadalupe,307,U.S. House,15,Dem,Number of Under Votes,0,0,0,0
Guadalupe,307,U.S. House,15,Dem,Vicente Gonzalez,224,110,107,7
Guadalupe,307,GOVERNOR,,Dem,Registered Voters,4372,0,0,0
Guadalupe,307,GOVERNOR,,Dem,Times Counted,240,116,116,8
Guadalupe,307,GOVERNOR,,Dem,Times Blank Voted,7,7,0,0
Guadalupe,307,GOVERNOR,,Dem,Times Over Voted,0,0,0,0
Guadalupe,307,GOVERNOR,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,307,GOVERNOR,,Dem,Joe Mumbach,7,5,2,0
Guadalupe,307,GOVERNOR,,Dem,"Cedric Davis, Sr.",47,30,17,0
Guadalupe,307,GOVERNOR,,Dem,Andrew White,52,22,27,3
Guadalupe,307,GOVERNOR,,Dem,Jeffrey Payne,22,7,15,0
Guadalupe,307,GOVERNOR,,Dem,Adrian Ocegueda,8,4,1,3
Guadalupe,307,GOVERNOR,,Dem,Tom Wakely,8,4,4,0
Guadalupe,307,GOVERNOR,,Dem,Lupe Valdez,73,31,41,1
Guadalupe,307,GOVERNOR,,Dem,James Jolly Clark,3,0,3,0
Guadalupe,307,GOVERNOR,,Dem,Grady Yarbrough,13,6,6,1
Guadalupe,307,LT GOVERNOR,,Dem,Registered Voters,4372,0,0,0
Guadalupe,307,LT GOVERNOR,,Dem,Times Counted,240,116,116,8
Guadalupe,307,LT GOVERNOR,,Dem,Times Blank Voted,12,10,2,0
Guadalupe,307,LT GOVERNOR,,Dem,Times Over Voted,0,0,0,0
Guadalupe,307,LT GOVERNOR,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,307,LT GOVERNOR,,Dem,Michael Cooper,124,63,56,5
Guadalupe,307,LT GOVERNOR,,Dem,Mike Collier,104,43,58,3
Guadalupe,307,ATTORNEY GENERAL,,Dem,Registered Voters,4372,0,0,0
Guadalupe,307,ATTORNEY GENERAL,,Dem,Times Counted,240,116,116,8
Guadalupe,307,ATTORNEY GENERAL,,Dem,Times Blank Voted,14,8,5,1
Guadalupe,307,ATTORNEY GENERAL,,Dem,Times Over Voted,0,0,0,0
Guadalupe,307,ATTORNEY GENERAL,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,307,ATTORNEY GENERAL,,Dem,Justin Nelson,226,108,111,7
Guadalupe,307,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Registered Voters,4372,0,0,0
Guadalupe,307,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Times Counted,240,116,116,8
Guadalupe,307,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Times Blank Voted,18,9,8,1
Guadalupe,307,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Times Over Voted,0,0,0,0
Guadalupe,307,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,307,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Tim Mahoney,113,56,51,6
Guadalupe,307,COMPTROLLER OF PUBLIC ACCOUNTS,,Dem,Joi Chevalier,109,51,57,1
Guadalupe,307,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Registered Voters,4372,0,0,0
Guadalupe,307,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Times Counted,240,116,116,8
Guadalupe,307,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Times Blank Voted,19,12,6,1
Guadalupe,307,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Times Over Voted,0,0,0,0
Guadalupe,307,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,307,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Miguel Suazo,160,81,73,6
Guadalupe,307,COMMISSIONER OF THE GENERAL LAND OFFICE,,Dem,Tex Morgan,61,23,37,1
Guadalupe,307,COMMISSIONER OF AGRICULTURE,,Dem,Registered Voters,4372,0,0,0
Guadalupe,307,COMMISSIONER OF AGRICULTURE,,Dem,Times Counted,240,116,116,8
Guadalupe,307,COMMISSIONER OF AGRICULTURE,,Dem,Times Blank Voted,16,8,7,1
Guadalupe,307,COMMISSIONER OF AGRICULTURE,,Dem,Times Over Voted,0,0,0,0
Guadalupe,307,COMMISSIONER OF AGRICULTURE,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,307,COMMISSIONER OF AGRICULTURE,,Dem,Kim Olson,224,108,109,7
Guadalupe,307,RAILROAD COMMISSIONER,,Dem,Registered Voters,4372,0,0,0
Guadalupe,307,RAILROAD COMMISSIONER,,Dem,Times Counted,240,116,116,8
Guadalupe,307,RAILROAD COMMISSIONER,,Dem,Times Blank Voted,18,10,7,1
Guadalupe,307,RAILROAD COMMISSIONER,,Dem,Times Over Voted,0,0,0,0
Guadalupe,307,RAILROAD COMMISSIONER,,Dem,Number of Under Votes,0,0,0,0
Guadalupe,307,RAILROAD COMMISSIONER,,Dem,Roman McAllen,124,56,63,5
Guadalupe,307,RAILROAD COMMISSIONER,,Dem,Chris Spellmon,98,50,46,2
Guadalupe,307,"JUSTICE, SUPREME COURT, PL 2",,Dem,Registered Voters,4372,0,0,0
Guadalupe,307,"JUSTICE, SUPREME COURT, PL 2",,Dem,Times Counted,240,116,116,8
Guadalupe,307,"JUSTICE, SUPREME COURT, PL 2",,Dem,Times Blank Voted,23,12,10,1
Guadalupe,307,"JUSTICE, SUPREME COURT, PL 2",,Dem,Times Over Voted,0,0,0,0
Guadalupe,307,"JUSTICE, SUPREME COURT, PL 2",,Dem,Number of Under Votes,0,0,0,0
Guadalupe,307,"JUSTICE, SUPREME COURT, PL 2",,Dem,Steven Kirkland,217,104,106,7
Guadalupe,307,"JUSTICE, SUPREME COURT, PL 4",,Dem,Registered Voters,4372,0,0,0
