county,office,district,party,candidate,incumbent,votes,pct
WHARTON,Governor,,DEM,Lupe Valdez,False,110,36.18
WHARTON,Governor,,DEM,Andrew White,False,194,63.82
WHARTON,Governor,,,Total,,304,
WHEELER,Governor,,DEM,Lupe Valdez,False,3,27.27
WHEELER,Governor,,DEM,Andrew White,False,8,72.73
WHEELER,Governor,,,Total,,11,
WICHITA,Governor,,DEM,Lupe Valdez,False,230,47.72
WICHITA,Governor,,DEM,Andrew White,False,252,52.28
WICHITA,Governor,,,Total,,482,
WILBARGER,Governor,,DEM,Lupe Valdez,False,14,30.43
WILBARGER,Governor,,DEM,Andrew White,False,32,69.57
WILBARGER,Governor,,,Total,,46,
WILLACY,Governor,,DEM,Lupe Valdez,False,925,77.86
WILLACY,Governor,,DEM,Andrew White,False,263,22.14
WILLACY,Governor,,,Total,,1188,
WILLACY,District Judge,197th Judicial District,DEM,Adolfo Cordova,False,942,69.93
WILLACY,District Judge,197th Judicial District,DEM,Carlos Masso,False,405,30.07
WILLACY,District Judge,197th Judicial District,,Total,,1347,
WILLIAMSON,U. S. Representative,31,DEM,"Mary Jennings ""MJ"" Hegar",False,6801,59.96
WILLIAMSON,U. S. Representative,31,DEM,Christine Eady Mann,False,4542,40.04
WILLIAMSON,U. S. Representative,31,,Total,,11343,
WILLIAMSON,Governor,,DEM,Lupe Valdez,False,5434,47.73
WILLIAMSON,Governor,,DEM,Andrew White,False,5952,52.27
WILLIAMSON,Governor,,,Total,,11386,
WILSON,Governor,,DEM,Lupe Valdez,False,164,60.97
WILSON,Governor,,DEM,Andrew White,False,105,39.03
WILSON,Governor,,,Total,,269,
WINKLER,U. S. Representative,23,DEM,Gina Ortiz Jones,False,10,100.00
WINKLER,U. S. Representative,23,DEM,Rick Treviño,False,0,0.00
WINKLER,U. S. Representative,23,,Total,,10,
WINKLER,Governor,,DEM,Lupe Valdez,False,8,80.00
WINKLER,Governor,,DEM,Andrew White,False,2,20.00
WINKLER,Governor,,,Total,,10,
WISE,Governor,,DEM,Lupe Valdez,False,175,56.27
WISE,Governor,,DEM,Andrew White,False,136,43.73
WISE,Governor,,,Total,,311,
WOOD,Governor,,DEM,Lupe Valdez,False,96,43.64
WOOD,Governor,,DEM,Andrew White,False,124,56.36
WOOD,Governor,,,Total,,220,
YOAKUM,Governor,,DEM,Lupe Valdez,False,0,0.00
YOAKUM,Governor,,DEM,Andrew White,False,4,100.00
YOAKUM,Governor,,,Total,,4,
YOUNG,Governor,,DEM,Lupe Valdez,False,36,37.50
YOUNG,Governor,,DEM,Andrew White,False,60,62.50
YOUNG,Governor,,,Total,,96,
ZAPATA,Governor,,DEM,Lupe Valdez,False,70,78.65
ZAPATA,Governor,,DEM,Andrew White,False,19,21.35
ZAPATA,Governor,,,Total,,89,
ZAVALA,U. S. Representative,23,DEM,Gina Ortiz Jones,False,487,64.16
ZAVALA,U. S. Representative,23,DEM,Rick Treviño,False,272,35.84
ZAVALA,U. S. Representative,23,,Total,,759,
ZAVALA,Governor,,DEM,Lupe Valdez,False,573,77.75
ZAVALA,Governor,,DEM,Andrew White,False,164,22.25
ZAVALA,Governor,,,Total,,737,
