county,precinct,precinct_name,office,district,party,candidate,votes,election_day,early_voting
Sabine,002,Yellowpine BC,Commissioner of the General Land Office,,REP,William Edwards,22,11,11
Sabine,003,Pineland VFD,Commissioner of the General Land Office,,REP,George Bush,66,42,24
Sabine,003,Pineland VFD,Commissioner of the General Land Office,,REP,Jerry Patterson,29,18,11
Sabine,003,Pineland VFD,Commissioner of the General Land Office,,REP,Richard Range,3,0,3
Sabine,003,Pineland VFD,Commissioner of the General Land Office,,REP,William Edwards,6,3,3
Sabine,004,Brookeland MBC,Commissioner of the General Land Office,,REP,George Bush,33,24,9
Sabine,004,Brookeland MBC,Commissioner of the General Land Office,,REP,Jerry Patterson,14,11,3
Sabine,004,Brookeland MBC,Commissioner of the General Land Office,,REP,Richard Range,0,0,0
Sabine,004,Brookeland MBC,Commissioner of the General Land Office,,REP,William Edwards,2,1,1
Sabine,005,Bronson FBC,Commissioner of the General Land Office,,REP,George Bush,134,70,64
Sabine,005,Bronson FBC,Commissioner of the General Land Office,,REP,Jerry Patterson,91,42,49
Sabine,005,Bronson FBC,Commissioner of the General Land Office,,REP,Richard Range,14,6,8
Sabine,005,Bronson FBC,Commissioner of the General Land Office,,REP,William Edwards,10,4,6
Sabine,006,Bethany BC,Commissioner of the General Land Office,,REP,George Bush,272,135,137
Sabine,006,Bethany BC,Commissioner of the General Land Office,,REP,Jerry Patterson,185,96,89
Sabine,006,Bethany BC,Commissioner of the General Land Office,,REP,Richard Range,31,13,18
Sabine,006,Bethany BC,Commissioner of the General Land Office,,REP,William Edwards,32,18,14
Sabine,007,Thomas Johnson COC,Commissioner of the General Land Office,,REP,George Bush,20,9,11
Sabine,007,Thomas Johnson COC,Commissioner of the General Land Office,,REP,Jerry Patterson,14,8,6
Sabine,007,Thomas Johnson COC,Commissioner of the General Land Office,,REP,Richard Range,2,0,2
Sabine,007,Thomas Johnson COC,Commissioner of the General Land Office,,REP,William Edwards,3,2,1
Sabine,008,Rosevine COG,Commissioner of the General Land Office,,REP,George Bush,44,35,9
Sabine,008,Rosevine COG,Commissioner of the General Land Office,,REP,Jerry Patterson,27,15,12
Sabine,008,Rosevine COG,Commissioner of the General Land Office,,REP,Richard Range,2,1,1
Sabine,008,Rosevine COG,Commissioner of the General Land Office,,REP,William Edwards,4,4,0
Sabine,001,First BC Hemphill,Commissioner of Agriculture,,REP,Jimmie Hogan,129,58,71
Sabine,001,First BC Hemphill,Commissioner of Agriculture,,REP,Sidney Miller,161,70,91
Sabine,001,First BC Hemphill,Commissioner of Agriculture,,REP,Trey Blocker,122,47,75
Sabine,002,Yellowpine BC,Commissioner of Agriculture,,REP,Jimmie Hogan,114,57,57
Sabine,002,Yellowpine BC,Commissioner of Agriculture,,REP,Sidney Miller,176,78,98
Sabine,002,Yellowpine BC,Commissioner of Agriculture,,REP,Trey Blocker,108,56,52
Sabine,003,Pineland VFD,Commissioner of Agriculture,,REP,Jimmie Hogan,28,16,12
Sabine,003,Pineland VFD,Commissioner of Agriculture,,REP,Sidney Miller,46,33,13
Sabine,003,Pineland VFD,Commissioner of Agriculture,,REP,Trey Blocker,22,9,13
Sabine,004,Brookeland MBC,Commissioner of Agriculture,,REP,Jimmie Hogan,7,7,0
Sabine,004,Brookeland MBC,Commissioner of Agriculture,,REP,Sidney Miller,31,18,13
Sabine,004,Brookeland MBC,Commissioner of Agriculture,,REP,Trey Blocker,5,5,0
Sabine,005,Bronson FBC,Commissioner of Agriculture,,REP,Jimmie Hogan,83,38,45
Sabine,005,Bronson FBC,Commissioner of Agriculture,,REP,Sidney Miller,95,53,42
Sabine,005,Bronson FBC,Commissioner of Agriculture,,REP,Trey Blocker,49,22,27
Sabine,006,Bethany BC,Commissioner of Agriculture,,REP,Jimmie Hogan,157,82,75
Sabine,006,Bethany BC,Commissioner of Agriculture,,REP,Sidney Miller,207,103,104
Sabine,006,Bethany BC,Commissioner of Agriculture,,REP,Trey Blocker,122,58,64
Sabine,007,Thomas Johnson COC,Commissioner of Agriculture,,REP,Jimmie Hogan,11,7,4
Sabine,007,Thomas Johnson COC,Commissioner of Agriculture,,REP,Sidney Miller,18,8,10
Sabine,007,Thomas Johnson COC,Commissioner of Agriculture,,REP,Trey Blocker,9,4,5
Sabine,008,Rosevine COG,Commissioner of Agriculture,,REP,Jimmie Hogan,18,12,6
Sabine,008,Rosevine COG,Commissioner of Agriculture,,REP,Sidney Miller,38,25,13
Sabine,008,Rosevine COG,Commissioner of Agriculture,,REP,Trey Blocker,16,13,3
Sabine,001,First BC Hemphill,U.S. House,1,REP,Anthony Culler,43,17,26
Sabine,001,First BC Hemphill,U.S. House,1,REP,Louie  Gohmert,421,172,249
Sabine,001,First BC Hemphill,U.S. House,1,REP,Roshin Rowjee,10,5,5
Sabine,002,Yellowpine BC,U.S. House,1,REP,Anthony Culler,42,21,21
Sabine,002,Yellowpine BC,U.S. House,1,REP,Louie  Gohmert,394,188,206
Sabine,002,Yellowpine BC,U.S. House,1,REP,Roshin Rowjee,9,4,5
Sabine,003,Pineland VFD,U.S. House,1,REP,Anthony Culler,14,7,7
Sabine,003,Pineland VFD,U.S. House,1,REP,Louie  Gohmert,92,56,36
Sabine,003,Pineland VFD,U.S. House,1,REP,Roshin Rowjee,1,1,0
Sabine,004,Brookeland MBC,U.S. House,1,REP,Anthony Culler,4,3,1
Sabine,004,Brookeland MBC,U.S. House,1,REP,Louie  Gohmert,41,29,12
Sabine,004,Brookeland MBC,U.S. House,1,REP,Roshin Rowjee,1,1,0
Sabine,005,Bronson FBC,U.S. House,1,REP,Anthony Culler,31,14,17
Sabine,005,Bronson FBC,U.S. House,1,REP,Louie  Gohmert,218,101,117
Sabine,005,Bronson FBC,U.S. House,1,REP,Roshin Rowjee,10,9,1
Sabine,006,Bethany BC,U.S. House,1,REP,Anthony Culler,56,28,28
Sabine,006,Bethany BC,U.S. House,1,REP,Louie  Gohmert,473,238,235
Sabine,006,Bethany BC,U.S. House,1,REP,Roshin Rowjee,22,14,8
Sabine,007,Thomas Johnson COC,U.S. House,1,REP,Anthony Culler,5,3,2
Sabine,007,Thomas Johnson COC,U.S. House,1,REP,Louie  Gohmert,31,13,18
Sabine,007,Thomas Johnson COC,U.S. House,1,REP,Roshin Rowjee,6,3,3
Sabine,008,Rosevine COG,U.S. House,1,REP,Anthony Culler,11,8,3
Sabine,008,Rosevine COG,U.S. House,1,REP,Louie  Gohmert,67,48,19
Sabine,008,Rosevine COG,U.S. House,1,REP,Roshin Rowjee,2,1,1
Sabine,001,First BC Hemphill,Attorney General,,REP,Warren Paxton,410,174,236
Sabine,002,Yellowpine BC,Attorney General,,REP,Warren Paxton,376,173,203
Sabine,003,Pineland VFD,Attorney General,,REP,Warren Paxton,83,51,32
Sabine,004,Brookeland MBC,Attorney General,,REP,Warren Paxton,44,31,13
Sabine,005,Bronson FBC,Attorney General,,REP,Warren Paxton,214,102,112
Sabine,006,Bethany BC,Attorney General,,REP,Warren Paxton,475,240,235
Sabine,007,Thomas Johnson COC,Attorney General,,REP,Warren Paxton,25,12,13
Sabine,008,Rosevine COG,Attorney General,,REP,Warren Paxton,63,45,18
Sabine,001,First BC Hemphill,State Representative,9,REP,Christopher Paddie,302,128,174
Sabine,001,First BC Hemphill,State Representative,9,REP,Garrett Boersma,173,71,102
Sabine,002,Yellowpine BC,State Representative,9,REP,Christopher Paddie,264,125,139
Sabine,002,Yellowpine BC,State Representative,9,REP,Garrett Boersma,168,85,83
Sabine,003,Pineland VFD,State Representative,9,REP,Christopher Paddie,68,43,25
Sabine,003,Pineland VFD,State Representative,9,REP,Garrett Boersma,31,17,14
Sabine,004,Brookeland MBC,State Representative,9,REP,Christopher Paddie,21,13,8
Sabine,004,Brookeland MBC,State Representative,9,REP,Garrett Boersma,23,18,5
Sabine,005,Bronson FBC,State Representative,9,REP,Christopher Paddie,178,83,95
Sabine,005,Bronson FBC,State Representative,9,REP,Garrett Boersma,88,44,44
Sabine,006,Bethany BC,State Representative,9,REP,Garrett Boersma,257,160,97
Sabine,006,Bethany BC,State Representative,9,REP,Garrett Boersma,282,110,172
Sabine,007,Thomas Johnson COC,State Representative,9,REP,Christopher Paddie,26,14,12
Sabine,007,Thomas Johnson COC,State Representative,9,REP,Garrett Boersma,14,5,9
Sabine,008,Rosevine COG,State Representative,9,REP,Christopher Paddie,54,41,13
Sabine,008,Rosevine COG,State Representative,9,REP,Garrett Boersma,28,18,10
Sabine,001,First BC Hemphill,Comptroller of Public Accounts,,REP,Glenn Hegar,411,173,238
Sabine,002,Yellowpine BC,Comptroller of Public Accounts,,REP,Glenn Hegar,372,168,204
Sabine,003,Pineland VFD,Comptroller of Public Accounts,,REP,Glenn Hegar,84,53,31
Sabine,004,Brookeland MBC,Comptroller of Public Accounts,,REP,Glenn Hegar,44,31,13
Sabine,005,Bronson FBC,Comptroller of Public Accounts,,REP,Glenn Hegar,215,102,113
Sabine,006,Bethany BC,Comptroller of Public Accounts,,REP,Glenn Hegar,470,234,236
Sabine,007,Thomas Johnson COC,Comptroller of Public Accounts,,REP,Glenn Hegar,26,12,14
Sabine,008,Rosevine COG,Comptroller of Public Accounts,,REP,Glenn Hegar,64,45,19
