county,precinct,office,district,party,candidate,votes,early_votes,election_day,absentee
Young,23,U.S. Senate,,DEM,Beto O'Rourke,154,87,40,27
Young,23,U.S. Senate,,LIB,Neal M. Dikeman,7,4,2,1
Young,23,U.S. House,19,REP,Jodey Arrington,918,563,255,100
Young,23,U.S. House,19,DEM,Miguel Levario,150,85,38,27
Young,23,Governor,,REP,Greg Abbott,922,561,255,106
Young,23,Governor,,DEM,Lupe Valdez,147,84,40,23
Young,23,Governor,,LIB,Mark Jay Tippetts,13,7,6,0
Young,23,Lieutenant Governor,,REP,Dan Patrick,845,510,233,102
Young,23,Lieutenant Governor,,DEM,Mike Collier,218,131,60,27
Young,23,Lieutenant Governor,,LIB,Kerry Douglas McKennon,14,11,3,0
Young,23,Attorney General,,REP,Ken Paxton,875,531,246,98
Young,23,Attorney General,,DEM,Justin Nelson,180,104,46,30
Young,23,Attorney General,,LIB,Michael Ray Harris,12,11,0,1
Young,23,Comptroller of Public Accounts,,REP,Glenn Hegar,904,552,252,100
Young,23,Comptroller of Public Accounts,,DEM,Joi Chevalier,136,76,36,24
Young,23,Comptroller of Public Accounts,,LIB,Ben Sanders,17,11,3,3
Young,23,Commissioner of the General Land Office,,REP,George P. Bush,863,517,247,99
Young,23,Commissioner of the General Land Office,,DEM,Miguel Suazo,158,94,38,26
Young,23,Commissioner of the General Land Office,,LIB,Matt Pia,44,35,8,1
Young,23,Commissioner of Agriculture,,REP,Sid Miller,874,530,246,98
Young,23,Commissioner of Agriculture,,DEM,Kim Olson,168,96,44,28
Young,23,Commissioner of Agriculture,,LIB,Richard Carpenter,16,12,3,1
Young,23,Railroad Commissioner,,REP,Christi Craddick,891,547,248,96
Young,23,Railroad Commissioner,,DEM,Roman McAllen,143,79,39,25
Young,23,Railroad Commissioner,,LIB,Mike Wright,24,15,4,5
Young,23,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,903,555,251,97
Young,23,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,156,87,41,28
Young,23,"Justice, Supreme Court, Place 4",,REP,John Devine,907,553,255,99
Young,23,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,150,87,37,26
Young,23,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,899,550,251,98
Young,23,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,151,86,39,26
Young,23,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,890,543,252,95
Young,23,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,145,81,36,28
Young,23,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,16,12,2,2
Young,23,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,900,548,252,100
Young,23,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,146,85,36,25
Young,23,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,910,549,260,101
Young,23,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,74,41,23,10
Young,23,State Senator,30,REP,Pat Fallon,897,545,251,101
Young,23,State Senator,30,DEM,Kevin Lopez,170,100,43,27
Young,23,State Representative,68,REP,Drew Springer,943,574,267,102
Young,23,"Chief Justice, 2nd Court of Appeals District",,REP,Bonnie Sudderth,923,563,260,100
Young,23,"Justice, 2nd Court of Appeals District, Place No. 4",,REP,Wade Birdwell,922,562,260,100
Young,23,"Justice, 2nd Court of Appeals District, Place No. 5",,REP,Dabney Bassel,894,549,249,96
Young,23,"Justice, 2nd Court of Appeals District, Place No. 5",,DEM,Delonia A. Watson,144,82,36,26
Young,23,"Justice, 2nd Court of Appeals District, Place No. 6",,REP,Mark Pittman,919,563,258,98
Young,24,Straight Party,,REP,Republican,558,347,160,51
Young,24,Straight Party,,DEM,Democratic,114,69,32,13
Young,24,Straight Party,,LIB,Libertarian,8,4,4,0
Young,24,U.S. Senate,,REP,Ted Cruz,715,457,190,68
Young,24,U.S. Senate,,DEM,Beto O'Rourke,170,92,58,20
Young,24,U.S. Senate,,LIB,Neal M. Dikeman,12,9,3,0
Young,24,U.S. House,19,REP,Jodey Arrington,729,464,197,68
Young,24,U.S. House,19,DEM,Miguel Levario,158,88,51,19
Young,24,Governor,,REP,Greg Abbott,725,457,198,70
Young,24,Governor,,DEM,Lupe Valdez,149,86,46,17
Young,24,Governor,,LIB,Mark Jay Tippetts,19,13,5,1
Young,24,Lieutenant Governor,,REP,Dan Patrick,692,435,188,69
Young,24,Lieutenant Governor,,DEM,Mike Collier,182,108,55,19
Young,24,Lieutenant Governor,,LIB,Kerry Douglas McKennon,20,13,7,0
Young,24,Attorney General,,REP,Ken Paxton,697,441,188,68
Young,24,Attorney General,,DEM,Justin Nelson,168,95,53,20
Young,24,Attorney General,,LIB,Michael Ray Harris,27,18,9,0
Young,24,Comptroller of Public Accounts,,REP,Glenn Hegar,708,447,192,69
Young,24,Comptroller of Public Accounts,,DEM,Joi Chevalier,148,89,41,18
Young,24,Comptroller of Public Accounts,,LIB,Ben Sanders,31,18,13,0
Young,24,Commissioner of the General Land Office,,REP,George P. Bush,691,433,188,70
Young,24,Commissioner of the General Land Office,,DEM,Miguel Suazo,160,93,50,17
Young,24,Commissioner of the General Land Office,,LIB,Matt Pia,36,27,9,0
Young,24,Commissioner of Agriculture,,REP,Sid Miller,700,449,187,64
Young,24,Commissioner of Agriculture,,DEM,Kim Olson,165,90,53,22
Young,24,Commissioner of Agriculture,,LIB,Richard Carpenter,20,12,7,1
Young,24,Railroad Commissioner,,REP,Christi Craddick,710,453,190,67
Young,24,Railroad Commissioner,,DEM,Roman McAllen,153,87,46,20
Young,24,Railroad Commissioner,,LIB,Mike Wright,24,12,12,0
Young,24,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,714,456,191,67
Young,24,"Justice, Supreme Court, Place 2",,DEM,Steven Kirkland,171,95,56,20
Young,24,"Justice, Supreme Court, Place 4",,REP,John Devine,712,455,191,66
Young,24,"Justice, Supreme Court, Place 4",,DEM,R.K. Sandill,171,96,56,19
Young,24,"Justice, Supreme Court, Place 6",,REP,Jeff Brown,717,460,191,66
Young,24,"Justice, Supreme Court, Place 6",,DEM,Kathy Cheng,167,91,56,20
Young,24,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,711,451,193,67
Young,24,"Presiding Judge, Court of Criminal Appeals",,DEM,Maria T. (Terri) Jackson,157,91,47,19
Young,24,"Presiding Judge, Court of Criminal Appeals",,LIB,William Bryan Strange III,21,13,8,0
Young,24,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,720,457,196,67
Young,24,"Judge, Court of Criminal Appeals, Place 7",,DEM,Ramona Franklin,163,93,51,19
Young,24,"Judge, Court of Criminal Appeals, Place 8",,REP,Michelle Slaughter,723,456,201,66
Young,24,"Judge, Court of Criminal Appeals, Place 8",,LIB,Mark Ash,81,49,27,5
Young,24,State Senator,30,REP,Pat Fallon,714,451,195,68
Young,24,State Senator,30,DEM,Kevin Lopez,169,97,53,19
Young,24,State Representative,68,REP,Drew Springer,759,476,215,68
Young,24,"Chief Justice, 2nd Court of Appeals District",,REP,Bonnie Sudderth,751,473,213,65
Young,24,"Justice, 2nd Court of Appeals District, Place No. 4",,REP,Wade Birdwell,752,472,214,66
Young,24,"Justice, 2nd Court of Appeals District, Place No. 5",,REP,Dabney Bassel,709,452,191,66
Young,24,"Justice, 2nd Court of Appeals District, Place No. 5",,DEM,Delonia A. Watson,169,95,55,19
Young,24,"Justice, 2nd Court of Appeals District, Place No. 6",,REP,Mark Pittman,749,471,212,66
