county,precinct,precinct_name,office,district,party,candidate,votes,election_day,early_voting
Jeff Davis,5,DMR Baptist Church,State Representative,74,DEM,"Alfonso Nevrez, Jr.",24,12,12
Jeff Davis,1,Law Enforcement Bldg,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,37,11,26
Jeff Davis,1,Law Enforcement Bldg,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,46,16,30
Jeff Davis,2,St. Joseph Parish Hall,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,13,6,7
Jeff Davis,2,St. Joseph Parish Hall,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,35,22,13
Jeff Davis,3,Methodist Fellowship Hall,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,13,5,8
Jeff Davis,3,Methodist Fellowship Hall,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,33,15,18
Jeff Davis,4,Valentine Community Bldg,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,6,2,4
Jeff Davis,4,Valentine Community Bldg,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,15,10,5
Jeff Davis,5,DMR Baptist Church,Commissioner of the General Land Office,,DEM,Carl Allen Morgan,8,4,4
Jeff Davis,5,DMR Baptist Church,Commissioner of the General Land Office,,DEM,Miguel Andrs Suazo,19,7,12
Jeff Davis,1,Law Enforcement Bldg,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,50,16,34
Jeff Davis,1,Law Enforcement Bldg,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,34,10,24
Jeff Davis,2,St. Joseph Parish Hall,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,25,12,13
Jeff Davis,2,St. Joseph Parish Hall,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,18,13,5
Jeff Davis,3,Methodist Fellowship Hall,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,26,9,17
Jeff Davis,3,Methodist Fellowship Hall,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,18,10,8
Jeff Davis,4,Valentine Community Bldg,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,9,3,6
Jeff Davis,4,Valentine Community Bldg,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,12,9,3
Jeff Davis,5,DMR Baptist Church,Comptroller of Public Accounts,,DEM,Joi Lynne Chevalier,17,4,13
Jeff Davis,5,DMR Baptist Church,Comptroller of Public Accounts,,DEM,Timothy Raymond Mahoney,9,6,3
Jeff Davis,1,Law Enforcement Bldg,U.S. House,23,DEM,Angela Ann Villescaz,5,2,3
Jeff Davis,1,Law Enforcement Bldg,U.S. House,23,DEM,Gina Maria Ortiz Jones,61,16,45
Jeff Davis,1,Law Enforcement Bldg,U.S. House,23,DEM,Harry Jay Hulings,11,5,6
Jeff Davis,1,Law Enforcement Bldg,U.S. House,23,DEM,Judith Ann Canales,5,2,3
Jeff Davis,1,Law Enforcement Bldg,U.S. House,23,DEM,Ricardo Jose Trevio,10,5,5
Jeff Davis,2,St. Joseph Parish Hall,U.S. House,23,DEM,Angela Ann Villescaz,3,1,2
Jeff Davis,2,St. Joseph Parish Hall,U.S. House,23,DEM,Gina Maria Ortiz Jones,37,21,16
Jeff Davis,2,St. Joseph Parish Hall,U.S. House,23,DEM,Harry Jay Hulings,4,2,2
Jeff Davis,2,St. Joseph Parish Hall,U.S. House,23,DEM,Judith Ann Canales,4,4,0
Jeff Davis,2,St. Joseph Parish Hall,U.S. House,23,DEM,Ricardo Jose Trevio,9,4,5
Jeff Davis,3,Methodist Fellowship Hall,U.S. House,23,DEM,Angela Ann Villescaz,4,2,2
Jeff Davis,3,Methodist Fellowship Hall,U.S. House,23,DEM,Gina Maria Ortiz Jones,30,10,20
Jeff Davis,3,Methodist Fellowship Hall,U.S. House,23,DEM,Harry Jay Hulings,2,1,1
Jeff Davis,3,Methodist Fellowship Hall,U.S. House,23,DEM,Judith Ann Canales,2,1,1
Jeff Davis,3,Methodist Fellowship Hall,U.S. House,23,DEM,Ricardo Jose Trevio,15,9,6
Jeff Davis,4,Valentine Community Bldg,U.S. House,23,DEM,Angela Ann Villescaz,3,2,1
Jeff Davis,4,Valentine Community Bldg,U.S. House,23,DEM,Gina Maria Ortiz Jones,10,4,6
Jeff Davis,4,Valentine Community Bldg,U.S. House,23,DEM,Harry Jay Hulings,4,3,1
Jeff Davis,4,Valentine Community Bldg,U.S. House,23,DEM,Judith Ann Canales,3,1,2
Jeff Davis,4,Valentine Community Bldg,U.S. House,23,DEM,Ricardo Jose Trevio,2,2,0
Jeff Davis,5,DMR Baptist Church,U.S. House,23,DEM,Angela Ann Villescaz,3,1,2
Jeff Davis,5,DMR Baptist Church,U.S. House,23,DEM,Gina Maria Ortiz Jones,16,7,9
Jeff Davis,5,DMR Baptist Church,U.S. House,23,DEM,Harry Jay Hulings,3,3,0
Jeff Davis,5,DMR Baptist Church,U.S. House,23,DEM,Judith Ann Canales,3,2,1
Jeff Davis,5,DMR Baptist Church,U.S. House,23,DEM,Ricardo Jose Trevio,5,1,4
Jeff Davis,1,Law Enforcement Bldg,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,64,24,40
Jeff Davis,2,St. Joseph Parish Hall,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,37,21,16
Jeff Davis,3,Methodist Fellowship Hall,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,36,13,23
Jeff Davis,4,Valentine Community Bldg,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,20,11,9
Jeff Davis,5,DMR Baptist Church,Commissioner of Agriculture,,DEM,Kimberly Dawn Olson,24,11,13
Jeff Davis,1,Law Enforcement Bldg,Governor,,DEM,Adrian Ocegueda,1,0,1
Jeff Davis,1,Law Enforcement Bldg,Governor,,DEM,"Cedric Wayne Davis, Sr.",4,1,3
Jeff Davis,1,Law Enforcement Bldg,Governor,,DEM,Grady Yarbrough,2,2,0
Jeff Davis,1,Law Enforcement Bldg,Governor,,DEM,Guadalupe Valdez,35,12,23
Jeff Davis,1,Law Enforcement Bldg,Governor,,DEM,James Jolly Clark,2,1,1
Jeff Davis,1,Law Enforcement Bldg,Governor,,DEM,Jeffrey Alan Payne,8,4,4
Jeff Davis,1,Law Enforcement Bldg,Governor,,DEM,Joseph William Mumbach,0,0,0
Jeff Davis,1,Law Enforcement Bldg,Governor,,DEM,Robert Andrew  White,28,4,24
Jeff Davis,1,Law Enforcement Bldg,Governor,,DEM,Thomas John Wakely,4,2,2
Jeff Davis,2,St. Joseph Parish Hall,Governor,,DEM,Adrian Ocegueda,1,1,0
Jeff Davis,2,St. Joseph Parish Hall,Governor,,DEM,"Cedric Wayne Davis, Sr.",3,2,1
Jeff Davis,2,St. Joseph Parish Hall,Governor,,DEM,Grady Yarbrough,5,3,2
Jeff Davis,2,St. Joseph Parish Hall,Governor,,DEM,Guadalupe Valdez,29,16,13
Jeff Davis,2,St. Joseph Parish Hall,Governor,,DEM,James Jolly Clark,3,3,0
Jeff Davis,2,St. Joseph Parish Hall,Governor,,DEM,Jeffrey Alan Payne,0,0,0
Jeff Davis,2,St. Joseph Parish Hall,Governor,,DEM,Joseph William Mumbach,0,0,0
Jeff Davis,2,St. Joseph Parish Hall,Governor,,DEM,Robert Andrew  White,8,3,5
Jeff Davis,2,St. Joseph Parish Hall,Governor,,DEM,Thomas John Wakely,1,1,0
Jeff Davis,3,Methodist Fellowship Hall,Governor,,DEM,Adrian Ocegueda,5,5,0
Jeff Davis,3,Methodist Fellowship Hall,Governor,,DEM,"Cedric Wayne Davis, Sr.",1,0,1
Jeff Davis,3,Methodist Fellowship Hall,Governor,,DEM,Grady Yarbrough,5,2,3
Jeff Davis,3,Methodist Fellowship Hall,Governor,,DEM,Guadalupe Valdez,12,3,9
Jeff Davis,3,Methodist Fellowship Hall,Governor,,DEM,James Jolly Clark,0,0,0
Jeff Davis,3,Methodist Fellowship Hall,Governor,,DEM,Jeffrey Alan Payne,2,1,1
Jeff Davis,3,Methodist Fellowship Hall,Governor,,DEM,Joseph William Mumbach,0,0,0
Jeff Davis,3,Methodist Fellowship Hall,Governor,,DEM,Robert Andrew  White,11,1,10
Jeff Davis,3,Methodist Fellowship Hall,Governor,,DEM,Thomas John Wakely,2,0,2
Jeff Davis,4,Valentine Community Bldg,Governor,,DEM,Adrian Ocegueda,0,0,0
Jeff Davis,4,Valentine Community Bldg,Governor,,DEM,"Cedric Wayne Davis, Sr.",1,1,0
Jeff Davis,4,Valentine Community Bldg,Governor,,DEM,Grady Yarbrough,0,0,0
Jeff Davis,4,Valentine Community Bldg,Governor,,DEM,Guadalupe Valdez,7,4,3
Jeff Davis,4,Valentine Community Bldg,Governor,,DEM,James Jolly Clark,0,0,0
Jeff Davis,4,Valentine Community Bldg,Governor,,DEM,Jeffrey Alan Payne,2,2,0
Jeff Davis,4,Valentine Community Bldg,Governor,,DEM,Joseph William Mumbach,1,1,0
Jeff Davis,4,Valentine Community Bldg,Governor,,DEM,Robert Andrew  White,11,4,7
Jeff Davis,4,Valentine Community Bldg,Governor,,DEM,Thomas John Wakely,0,0,0
Jeff Davis,5,DMR Baptist Church,Governor,,DEM,Adrian Ocegueda,1,1,0
Jeff Davis,5,DMR Baptist Church,Governor,,DEM,"Cedric Wayne Davis, Sr.",2,0,2
Jeff Davis,5,DMR Baptist Church,Governor,,DEM,Grady Yarbrough,4,1,3
Jeff Davis,5,DMR Baptist Church,Governor,,DEM,Guadalupe Valdez,11,6,5
Jeff Davis,5,DMR Baptist Church,Governor,,DEM,James Jolly Clark,2,0,2
Jeff Davis,5,DMR Baptist Church,Governor,,DEM,Jeffrey Alan Payne,1,1,0
Jeff Davis,5,DMR Baptist Church,Governor,,DEM,Joseph William Mumbach,1,1,0
Jeff Davis,5,DMR Baptist Church,Governor,,DEM,Robert Andrew  White,3,1,2
Jeff Davis,5,DMR Baptist Church,Governor,,DEM,Thomas John Wakely,3,1,2
Jeff Davis,1,Law Enforcement Bldg,U.S. Senate,,DEM,Edward Wayne Kimbrough,7,3,4
Jeff Davis,1,Law Enforcement Bldg,U.S. Senate,,DEM,Irasema Ramirez-Hernandez,13,5,8
Jeff Davis,1,Law Enforcement Bldg,U.S. Senate,,DEM,Robert Francis O'Rourke,72,23,49
Jeff Davis,2,St. Joseph Parish Hall,U.S. Senate,,DEM,Edward Wayne Kimbrough,1,1,0
Jeff Davis,2,St. Joseph Parish Hall,U.S. Senate,,DEM,Irasema Ramirez-Hernandez,16,9,7
Jeff Davis,2,St. Joseph Parish Hall,U.S. Senate,,DEM,Robert Francis O'Rourke,35,20,15
Jeff Davis,3,Methodist Fellowship Hall,U.S. Senate,,DEM,Edward Wayne Kimbrough,4,3,1
Jeff Davis,3,Methodist Fellowship Hall,U.S. Senate,,DEM,Irasema Ramirez-Hernandez,12,4,8
Jeff Davis,3,Methodist Fellowship Hall,U.S. Senate,,DEM,Robert Francis O'Rourke,39,17,22
Jeff Davis,4,Valentine Community Bldg,U.S. Senate,,DEM,Edward Wayne Kimbrough,1,0,1
Jeff Davis,4,Valentine Community Bldg,U.S. Senate,,DEM,Irasema Ramirez-Hernandez,4,3,1
Jeff Davis,4,Valentine Community Bldg,U.S. Senate,,DEM,Robert Francis O'Rourke,17,9,8
Jeff Davis,5,DMR Baptist Church,U.S. Senate,,DEM,Edward Wayne Kimbrough,3,1,2
Jeff Davis,5,DMR Baptist Church,U.S. Senate,,DEM,Irasema Ramirez-Hernandez,5,2,3
Jeff Davis,5,DMR Baptist Church,U.S. Senate,,DEM,Robert Francis O'Rourke,22,11,11
