county,precinct,office,district,candidate,party,votes,early_voting,election_day,absentee
Red River,13,United States Senator,,Chris Bell,DEM,1,0,0,1
Red River,13,"United States Representative,
District No. 4",,Russell Foster,DEM,20,4,15,1
Red River,13,Railroad Commissioner,,Kelly Stone,DEM,8,3,4,1
Red River,13,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,6,2,4,0
Red River,13,Railroad Commissioner,,Chrysta Castañeda,DEM,4,0,4,0
Red River,13,Railroad Commissioner,,Mark Watson,DEM,5,1,4,0
Red River,13,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,4,0,3,1
Red River,13,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,17,4,13,0
Red River,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,Kathy Cheng,DEM,18,4,14,0
Red River,13,"Justice, Supreme Court, Place 6 - Unexpired Term",,Larry Praeger,DEM,4,1,2,1
Red River,13,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,15,3,11,1
Red River,13,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,8,2,6,0
Red River,13,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,8,2,5,1
Red River,13,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,14,3,11,0
Red River,13,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,1,0,1,0
Red River,13,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,15,4,11,0
Red River,13,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,6,1,4,1
Red River,13,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,4,0,3,1
Red River,13,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,18,5,13,0
Red River,13,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,21,5,15,1
Red River,13,"Member, State Board of Education",9,Brenda Davis,DEM,22,5,16,1
Red River,13,State Senator,1,Audrey Spanko,DEM,22,6,15,1
Red River,13,County Chairman,,Hunter Evans,DEM,22,6,15,1
Red River,13,Proposition #1,,Yes,DEM,24,5,18,1
Red River,13,Proposition #1,,No,DEM,1,1,0,0
Red River,13,Proposition #2,,Yes,DEM,22,6,15,1
Red River,13,Proposition #2,,No,DEM,2,0,2,0
Red River,13,Proposition #3,,Yes,DEM,25,6,18,1
Red River,13,Proposition #3,,No,DEM,0,0,0,0
Red River,13,Proposition #4,,Yes,DEM,25,6,18,1
Red River,13,Proposition #4,,No,DEM,0,0,0,0
Red River,13,Proposition #5,,Yes,DEM,24,6,17,1
Red River,13,Proposition #5,,No,DEM,0,0,0,0
Red River,13,Proposition #6,,Yes,DEM,23,5,17,1
Red River,13,Proposition #6,,No,DEM,1,0,1,0
Red River,13,Proposition #7,,Yes,DEM,24,6,17,1
Red River,13,Proposition #7,,No,DEM,0,0,0,0
Red River,13,Proposition #8,,Yes,DEM,25,6,18,1
Red River,13,Proposition #8,,No,DEM,0,0,0,0
Red River,13,Proposition #9,,Yes,DEM,23,6,16,1
Red River,13,Proposition #9,,No,DEM,1,0,1,0
Red River,13,Proposition #10,,Yes,DEM,23,6,16,1
Red River,13,Proposition #10,,No,DEM,0,0,0,0
Red River,13,Proposition #11,,Yes,DEM,20,5,14,1
Red River,13,Proposition #11,,No,DEM,3,1,2,0
Red River,17,President,,Andrew Yang,DEM,0,0,0,0
Red River,17,President,,Amy Klobuchar,DEM,1,0,1,0
Red River,17,President,,Cory Booker,DEM,0,0,0,0
Red River,17,President,,Julián Castro,DEM,0,0,0,0
Red River,17,President,,Bernie Sanders,DEM,2,1,1,0
Red River,17,President,,Tulsi Gabbard,DEM,0,0,0,0
Red River,17,President,,Pete Buttigieg,DEM,0,0,0,0
Red River,17,President,,Tom Steyer,DEM,0,0,0,0
Red River,17,President,,John K. Delaney,DEM,0,0,0,0
Red River,17,President,,Elizabeth Warren,DEM,2,2,0,0
Red River,17,President,,Joseph R. Biden,DEM,12,0,10,2
Red River,17,Registered Voters,,,,421,,,
Red River,17,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0
Red River,17,President,,Michael Bennet,DEM,0,0,0,0
Red River,17,President,,Michael R. Bloomberg,DEM,1,0,0,1
Red River,17,President,,Deval Patrick,DEM,0,0,0,0
Red River,17,President,,Marianne Williamson,DEM,0,0,0,0
Red River,17,President,,Robby Wells,DEM,0,0,0,0
Red River,17,United States Senator,,D.R. Hunter,DEM,0,0,0,0
Red River,17,United States Senator,,Royce West,DEM,0,0,0,0
Red River,17,United States Senator,,Victor Hugo Harris,DEM,0,0,0,0
Red River,17,United States Senator,,Amanda K. Edwards,DEM,2,0,2,0
Red River,17,United States Senator,,Cristina Tzintzun Ramirez,DEM,0,0,0,0
Red River,17,United States Senator,,"Annie ""Mamá"" Garcia",DEM,1,1,0,0
Red River,17,United States Senator,,"Mary ""MJ"" Hegar",DEM,4,2,1,1
Red River,17,United States Senator,,Jack Daniel Foster Jr,DEM,0,0,0,0
Red River,17,United States Senator,,Sema Hernandez,DEM,0,0,0,0
Red River,17,United States Senator,,Michael Cooper,DEM,2,0,2,0
Red River,17,United States Senator,,Adrian Ocegueda,DEM,0,0,0,0
Red River,17,United States Senator,,Chris Bell,DEM,4,0,4,0
Red River,17,"United States Representative,
District No. 4",,Russell Foster,DEM,12,3,8,1
Red River,17,Railroad Commissioner,,Kelly Stone,DEM,4,2,2,0
Red River,17,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,3,0,3,0
Red River,17,Railroad Commissioner,,Chrysta Castañeda,DEM,1,1,0,0
Red River,17,Railroad Commissioner,,Mark Watson,DEM,4,0,3,1
Red River,17,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,3,0,3,0
Red River,17,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,9,3,5,1
Red River,17,"Justice, Supreme Court, Place 6 - Unexpired Term",,Kathy Cheng,DEM,8,3,4,1
Red River,17,"Justice, Supreme Court, Place 6 - Unexpired Term",,Larry Praeger,DEM,4,0,4,0
Red River,17,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,7,2,3,2
Red River,17,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,5,1,4,0
Red River,17,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,8,2,5,1
Red River,17,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,3,1,1,1
Red River,17,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,0,0,0,0
Red River,17,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,9,3,4,2
Red River,17,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,2,0,2,0
Red River,17,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,2,0,2,0
Red River,17,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,9,3,5,1
Red River,17,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,12,3,7,2
Red River,17,"Member, State Board of Education",9,Brenda Davis,DEM,12,3,8,1
Red River,17,State Senator,1,Audrey Spanko,DEM,11,3,7,1
Red River,17,County Chairman,,Hunter Evans,DEM,11,2,8,1
Red River,17,Proposition #1,,Yes,DEM,13,3,7,3
Red River,17,Proposition #1,,No,DEM,3,0,3,0
Red River,17,Proposition #2,,Yes,DEM,15,3,9,3
Red River,17,Proposition #2,,No,DEM,2,0,2,0
Red River,17,Proposition #3,,Yes,DEM,18,3,12,3
Red River,17,Proposition #3,,No,DEM,0,0,0,0
Red River,17,Proposition #4,,Yes,DEM,15,3,10,2
Red River,17,Proposition #4,,No,DEM,2,0,1,1
Red River,17,Proposition #5,,Yes,DEM,15,3,9,3
Red River,17,Proposition #5,,No,DEM,1,0,1,0
Red River,17,Proposition #6,,Yes,DEM,17,3,11,3
Red River,17,Proposition #6,,No,DEM,1,0,1,0
Red River,17,Proposition #7,,Yes,DEM,16,3,10,3
Red River,17,Proposition #7,,No,DEM,1,0,1,0
Red River,17,Proposition #8,,Yes,DEM,16,3,10,3
Red River,17,Proposition #8,,No,DEM,0,0,0,0
Red River,17,Proposition #9,,Yes,DEM,16,3,10,3
Red River,17,Proposition #9,,No,DEM,1,0,1,0
Red River,17,Proposition #10,,Yes,DEM,18,3,12,3
Red River,17,Proposition #10,,No,DEM,0,0,0,0
Red River,17,Proposition #11,,Yes,DEM,13,3,8,2
Red River,17,Proposition #11,,No,DEM,4,0,3,1
Red River,19,President,,Andrew Yang,DEM,0,0,0,0
Red River,19,President,,Amy Klobuchar,DEM,2,2,0,0
Red River,19,President,,Cory Booker,DEM,0,0,0,0
Red River,19,President,,Julián Castro,DEM,1,1,0,0
Red River,19,President,,Bernie Sanders,DEM,8,2,6,0
Red River,19,President,,Tulsi Gabbard,DEM,0,0,0,0
Red River,19,President,,Pete Buttigieg,DEM,3,3,0,0
Red River,19,President,,Tom Steyer,DEM,0,0,0,0
Red River,19,President,,John K. Delaney,DEM,0,0,0,0
Red River,19,President,,Elizabeth Warren,DEM,3,0,2,1
Red River,19,President,,Joseph R. Biden,DEM,36,5,27,4
Red River,19,Registered Voters,,,,776,,,
Red River,19,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0
Red River,19,President,,Michael Bennet,DEM,0,0,0,0
Red River,19,President,,Michael R. Bloomberg,DEM,8,2,2,4
Red River,19,President,,Deval Patrick,DEM,0,0,0,0
Red River,19,President,,Marianne Williamson,DEM,0,0,0,0
Red River,19,President,,Robby Wells,DEM,0,0,0,0
Red River,19,United States Senator,,D.R. Hunter,DEM,4,1,2,1
Red River,19,United States Senator,,Royce West,DEM,12,0,11,1
Red River,19,United States Senator,,Victor Hugo Harris,DEM,0,0,0,0
Red River,19,United States Senator,,Amanda K. Edwards,DEM,6,1,2,3
Red River,19,United States Senator,,Cristina Tzintzun Ramirez,DEM,4,1,2,1
Red River,19,United States Senator,,"Annie ""Mamá"" Garcia",DEM,2,0,2,0
Red River,19,United States Senator,,"Mary ""MJ"" Hegar",DEM,10,2,6,2
Red River,19,United States Senator,,Jack Daniel Foster Jr,DEM,1,1,0,0
Red River,19,United States Senator,,Sema Hernandez,DEM,2,1,1,0
Red River,19,United States Senator,,Michael Cooper,DEM,7,2,5,0
Red River,19,United States Senator,,Adrian Ocegueda,DEM,0,0,0,0
Red River,19,United States Senator,,Chris Bell,DEM,5,2,3,0
Red River,19,"United States Representative,
District No. 4",,Russell Foster,DEM,42,8,27,7
Red River,19,Railroad Commissioner,,Kelly Stone,DEM,11,1,6,4
Red River,19,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,9,1,6,2
Red River,19,Railroad Commissioner,,Chrysta Castañeda,DEM,10,3,6,1
Red River,19,Railroad Commissioner,,Mark Watson,DEM,19,3,15,1
Red River,19,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,12,3,9,0
Red River,19,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,35,4,23,8
Red River,19,"Justice, Supreme Court, Place 6 - Unexpired Term",,Kathy Cheng,DEM,33,7,19,7
Red River,19,"Justice, Supreme Court, Place 6 - Unexpired Term",,Larry Praeger,DEM,16,2,13,1
Red River,19,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,30,4,21,5
Red River,19,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,18,4,11,3
Red River,19,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,30,3,21,6
Red River,19,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,17,4,12,1
Red River,19,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,3,1,2,0
Red River,19,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,30,4,18,8
Red River,19,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,16,3,13,0
Red River,19,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,10,2,7,1
Red River,19,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,40,7,26,7
Red River,19,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,45,7,31,7
Red River,19,"Member, State Board of Education",9,Brenda Davis,DEM,47,8,31,8
Red River,19,State Senator,1,Audrey Spanko,DEM,45,7,31,7
Red River,19,County Chairman,,Hunter Evans,DEM,47,8,31,8
Red River,19,Proposition #1,,Yes,DEM,52,11,33,8
Red River,19,Proposition #1,,No,DEM,5,2,3,0
Red River,19,Proposition #2,,Yes,DEM,51,10,33,8
Red River,19,Proposition #2,,No,DEM,6,3,3,0
Red River,19,Proposition #3,,Yes,DEM,54,10,36,8
Red River,19,Proposition #3,,No,DEM,5,3,2,0
Red River,19,Proposition #4,,Yes,DEM,55,11,36,8
Red River,19,Proposition #4,,No,DEM,6,3,3,0
Red River,19,Proposition #5,,Yes,DEM,56,12,36,8
Red River,19,Proposition #5,,No,DEM,5,2,3,0
Red River,19,Proposition #6,,Yes,DEM,56,11,37,8
Red River,19,Proposition #6,,No,DEM,4,2,2,0
Red River,19,Proposition #7,,Yes,DEM,55,12,35,8
Red River,19,Proposition #7,,No,DEM,5,1,4,0
Red River,19,Proposition #8,,Yes,DEM,56,10,38,8
Red River,19,Proposition #8,,No,DEM,4,3,1,0
Red River,19,Proposition #9,,Yes,DEM,53,11,35,7
Red River,19,Proposition #9,,No,DEM,6,2,3,1
Red River,19,Proposition #10,,Yes,DEM,54,12,34,8
Red River,19,Proposition #10,,No,DEM,4,1,3,0
Red River,19,Proposition #11,,Yes,DEM,49,10,31,8
Red River,19,Proposition #11,,No,DEM,9,3,6,0
Red River,27,President,,Andrew Yang,DEM,0,0,0,0
Red River,27,President,,Amy Klobuchar,DEM,1,0,0,1
Red River,27,President,,Cory Booker,DEM,0,0,0,0
Red River,27,President,,Julián Castro,DEM,0,0,0,0
Red River,27,President,,Bernie Sanders,DEM,4,0,4,0
Red River,27,President,,Tulsi Gabbard,DEM,0,0,0,0
Red River,27,President,,Pete Buttigieg,DEM,0,0,0,0
Red River,27,President,,Tom Steyer,DEM,0,0,0,0
Red River,27,President,,John K. Delaney,DEM,0,0,0,0
Red River,27,President,,Elizabeth Warren,DEM,1,0,1,0
Red River,27,President,,Joseph R. Biden,DEM,6,2,4,0
Red River,27,Registered Voters,,,,550,,,
Red River,27,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0
Red River,27,President,,Michael Bennet,DEM,0,0,0,0
Red River,27,President,,Michael R. Bloomberg,DEM,0,0,0,0
Red River,27,President,,Deval Patrick,DEM,0,0,0,0
Red River,27,President,,Marianne Williamson,DEM,0,0,0,0
Red River,27,President,,Robby Wells,DEM,0,0,0,0
Red River,27,United States Senator,,D.R. Hunter,DEM,0,0,0,0
Red River,27,United States Senator,,Royce West,DEM,0,0,0,0
Red River,27,United States Senator,,Victor Hugo Harris,DEM,0,0,0,0
Red River,27,United States Senator,,Amanda K. Edwards,DEM,2,1,1,0
Red River,27,United States Senator,,Cristina Tzintzun Ramirez,DEM,0,0,0,0
Red River,27,United States Senator,,"Annie ""Mamá"" Garcia",DEM,0,0,0,0
Red River,27,United States Senator,,"Mary ""MJ"" Hegar",DEM,6,1,4,1
Red River,27,United States Senator,,Jack Daniel Foster Jr,DEM,0,0,0,0
Red River,27,United States Senator,,Sema Hernandez,DEM,0,0,0,0
Red River,27,United States Senator,,Michael Cooper,DEM,0,0,0,0
Red River,27,United States Senator,,Adrian Ocegueda,DEM,0,0,0,0
Red River,27,United States Senator,,Chris Bell,DEM,0,0,0,0
Red River,27,"United States Representative,
District No. 4",,Russell Foster,DEM,8,2,5,1
Red River,27,Railroad Commissioner,,Kelly Stone,DEM,4,2,2,0
Red River,27,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,0,0,0,0
Red River,27,Railroad Commissioner,,Chrysta Castañeda,DEM,4,0,3,1
Red River,27,Railroad Commissioner,,Mark Watson,DEM,0,0,0,0
Red River,27,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,2,0,2,0
Red River,27,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,6,2,3,1
Red River,27,"Justice, Supreme Court, Place 6 - Unexpired Term",,Kathy Cheng,DEM,8,2,5,1
Red River,27,"Justice, Supreme Court, Place 6 - Unexpired Term",,Larry Praeger,DEM,0,0,0,0
Red River,27,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,4,1,3,0
Red River,27,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,4,1,2,1
Red River,27,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,4,1,2,1
Red River,27,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,4,1,3,0
Red River,27,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,0,0,0,0
Red River,27,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,8,2,5,1
Red River,27,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,0,0,0,0
Red River,27,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,1,0,1,0
Red River,27,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,7,2,4,1
Red River,27,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,7,1,5,1
Red River,27,"Member, State Board of Education",9,Brenda Davis,DEM,8,2,5,1
Red River,27,State Senator,1,Audrey Spanko,DEM,8,2,5,1
Red River,27,County Chairman,,Hunter Evans,DEM,7,2,4,1
Red River,27,Proposition #1,,Yes,DEM,11,2,9,0
Red River,27,Proposition #1,,No,DEM,0,0,0,0
Red River,27,Proposition #2,,Yes,DEM,11,2,9,0
Red River,27,Proposition #2,,No,DEM,0,0,0,0
Red River,27,Proposition #3,,Yes,DEM,12,2,9,1
Red River,27,Proposition #3,,No,DEM,0,0,0,0
Red River,27,Proposition #4,,Yes,DEM,10,2,8,0
Red River,27,Proposition #4,,No,DEM,1,0,1,0
Red River,27,Proposition #5,,Yes,DEM,12,2,9,1
Red River,27,Proposition #5,,No,DEM,0,0,0,0
Red River,27,Proposition #6,,Yes,DEM,11,2,9,0
Red River,27,Proposition #6,,No,DEM,0,0,0,0
Red River,27,Proposition #7,,Yes,DEM,11,2,9,0
Red River,27,Proposition #7,,No,DEM,0,0,0,0
Red River,27,Proposition #8,,Yes,DEM,12,2,9,1
Red River,27,Proposition #8,,No,DEM,0,0,0,0
Red River,27,Proposition #9,,Yes,DEM,11,2,8,1
Red River,27,Proposition #9,,No,DEM,1,0,1,0
Red River,27,Proposition #10,,Yes,DEM,12,2,9,1
Red River,27,Proposition #10,,No,DEM,0,0,0,0
Red River,27,Proposition #11,,Yes,DEM,12,2,9,1
Red River,27,Proposition #11,,No,DEM,0,0,0,0
Red River,28,President,,Andrew Yang,DEM,0,0,0,0
Red River,28,President,,Amy Klobuchar,DEM,1,0,0,1
Red River,28,President,,Cory Booker,DEM,0,0,0,0
Red River,28,President,,Julián Castro,DEM,0,0,0,0
Red River,28,President,,Bernie Sanders,DEM,7,1,6,0
Red River,28,President,,Tulsi Gabbard,DEM,0,0,0,0
Red River,28,President,,Pete Buttigieg,DEM,0,0,0,0
Red River,28,President,,Tom Steyer,DEM,0,0,0,0
Red River,28,President,,John K. Delaney,DEM,0,0,0,0
Red River,28,President,,Elizabeth Warren,DEM,1,0,1,0
Red River,28,President,,Joseph R. Biden,DEM,14,0,14,0
Red River,28,Registered Voters,,,,399,,,
Red River,28,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0
Red River,28,President,,Michael Bennet,DEM,0,0,0,0
Red River,28,President,,Michael R. Bloomberg,DEM,12,3,8,1
Red River,28,President,,Deval Patrick,DEM,0,0,0,0
Red River,28,President,,Marianne Williamson,DEM,0,0,0,0
Red River,28,President,,Robby Wells,DEM,0,0,0,0
Red River,28,United States Senator,,D.R. Hunter,DEM,4,0,4,0
Red River,28,United States Senator,,Royce West,DEM,7,0,7,0
Red River,28,United States Senator,,Victor Hugo Harris,DEM,1,0,1,0
Red River,28,United States Senator,,Amanda K. Edwards,DEM,5,0,5,0
Red River,28,United States Senator,,Cristina Tzintzun Ramirez,DEM,1,0,1,0
Red River,28,United States Senator,,"Annie ""Mamá"" Garcia",DEM,1,0,1,0
Red River,28,United States Senator,,"Mary ""MJ"" Hegar",DEM,6,2,3,1
Red River,28,United States Senator,,Jack Daniel Foster Jr,DEM,3,1,1,1
Red River,28,United States Senator,,Sema Hernandez,DEM,0,0,0,0
Red River,28,United States Senator,,Michael Cooper,DEM,1,0,1,0
Red River,28,United States Senator,,Adrian Ocegueda,DEM,0,0,0,0
Red River,28,United States Senator,,Chris Bell,DEM,1,0,1,0
Red River,28,"United States Representative,
District No. 4",,Russell Foster,DEM,25,3,20,2
Red River,28,Railroad Commissioner,,Kelly Stone,DEM,11,0,10,1
Red River,28,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,7,1,5,1
Red River,28,Railroad Commissioner,,Chrysta Castañeda,DEM,4,0,4,0
Red River,28,Railroad Commissioner,,Mark Watson,DEM,7,2,5,0
Red River,28,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,3,1,2,0
Red River,28,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,28,2,24,2
Red River,28,"Justice, Supreme Court, Place 6 - Unexpired Term",,Kathy Cheng,DEM,18,1,17,0
Red River,28,"Justice, Supreme Court, Place 6 - Unexpired Term",,Larry Praeger,DEM,12,2,8,2
Red River,28,"Justice, Supreme Court, Place 7",,Staci Williams,DEM,22,2,18,2
Red River,28,"Justice, Supreme Court, Place 7",,Brandy Voss,DEM,6,0,6,0
Red River,28,"Justice, Supreme Court, Place 8",,Peter Kelly,DEM,16,2,13,1
Red River,28,"Justice, Supreme Court, Place 8",,Gisela D. Triana,DEM,11,1,9,1
Red River,28,"Judge, Court of Criminal Appeals, Place 3",,William Pieratt Demond,DEM,3,0,3,0
Red River,28,"Judge, Court of Criminal Appeals, Place 3",,Elizabeth Davis Frizell,DEM,17,1,16,0
Red River,28,"Judge, Court of Criminal Appeals, Place 3",,Dan Wood,DEM,7,2,3,2
Red River,28,"Judge, Court of Criminal Appeals, Place 4",,Steven Miears,DEM,11,2,8,1
Red River,28,"Judge, Court of Criminal Appeals, Place 4",,Tina Clinton,DEM,17,1,15,1
Red River,28,"Judge, Court of Criminal Appeals, Place 9",,Brandon Birmingham,DEM,23,3,18,2
Red River,28,"Member, State Board of Education",9,Brenda Davis,DEM,25,2,21,2
Red River,28,State Senator,1,Audrey Spanko,DEM,24,3,19,2
Red River,28,County Chairman,,Hunter Evans,DEM,24,3,19,2
Red River,28,Proposition #1,,Yes,DEM,32,3,27,2
Red River,28,Proposition #1,,No,DEM,2,1,1,0
Red River,28,Proposition #2,,Yes,DEM,32,2,28,2
Red River,28,Proposition #2,,No,DEM,2,2,0,0
Red River,28,Proposition #3,,Yes,DEM,33,3,28,2
Red River,28,Proposition #3,,No,DEM,1,1,0,0
Red River,28,Proposition #4,,Yes,DEM,32,3,27,2
Red River,28,Proposition #4,,No,DEM,1,1,0,0
Red River,28,Proposition #5,,Yes,DEM,31,3,26,2
Red River,28,Proposition #5,,No,DEM,2,1,1,0
Red River,28,Proposition #6,,Yes,DEM,33,4,27,2
Red River,28,Proposition #6,,No,DEM,1,0,1,0
Red River,28,Proposition #7,,Yes,DEM,29,3,24,2
Red River,28,Proposition #7,,No,DEM,4,1,3,0
Red River,28,Proposition #8,,Yes,DEM,31,3,26,2
Red River,28,Proposition #8,,No,DEM,1,0,1,0
Red River,28,Proposition #9,,Yes,DEM,32,3,27,2
Red River,28,Proposition #9,,No,DEM,1,1,0,0
Red River,28,Proposition #10,,Yes,DEM,30,3,25,2
Red River,28,Proposition #10,,No,DEM,2,1,1,0
Red River,28,Proposition #11,,Yes,DEM,31,3,26,2
Red River,28,Proposition #11,,No,DEM,2,1,1,0
Red River,11,President,,Bill Weld,REP,0,0,0,0
Red River,11,President,,Donald J. Trump,REP,162,65,93,4
Red River,11,President,,Joe Walsh,REP,0,0,0,0
Red River,11,President,,Matthew John Matern,REP,0,0,0,0
Red River,11,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Red River,11,President,,Zoltan G. Istvan,REP,0,0,0,0
Red River,11,President,,Bob Ely,REP,0,0,0,0
Red River,11,President,,Uncommitted,REP,1,1,0,0
Red River,11,United States Senator,,Virgil Bierschwale,REP,2,1,1,0
Red River,11,United States Senator,,Mark Yancey,REP,18,2,15,1
Red River,11,United States Senator,,Dwayne Stovall,REP,30,8,21,1
Red River,11,United States Senator,,John Cornyn,REP,99,52,45,2
Red River,11,United States Senator,,John Anthony Castro,REP,3,0,3,0
Red River,11,"United States Representative,
District No. 4",,John Ratcliffe,REP,151,62,86,3
Red River,11,Railroad Commissioner,,Ryan Sitton,REP,39,12,26,1
Red River,11,Railroad Commissioner,,"James ""Jim"" Wright",REP,104,46,55,3
Red River,11,"Chief Justice, Supreme Court",,Nathan Hecht,REP,127,52,72,3
Red River,11,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jane Bland,REP,129,51,75,3
Red River,11,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,130,51,75,4
Red River,11,"Justice, Supreme Court, Place 8",,Brett Busby,REP,129,51,74,4
Red River,11,"Judge, Court of Criminal Appeals, Place 3",,Gina Parker,REP,48,21,27,0
Red River,11,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,88,33,51,4
Red River,11,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,128,51,73,4
Red River,11,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,130,50,76,4
Red River,11,"Member, State Board of Education",9,Keven M. Ellis,REP,127,50,74,3
Red River,11,State Senator,1,Bryan Hughes,REP,132,51,77,4
Red River,11,State Representative,1,Gary Vandeaver,REP,146,56,86,4
Red River,11,"Justice, 6th Court of Appeals District, Place 3",,Ralph K. Burgess,REP,130,52,74,4
Red River,11,"District Judge, 6th Judicial District",,R. Wesley Tidwell,REP,133,52,77,4
Red River,11,County Attorney,,Val Varley,REP,136,55,78,3
Red River,11,Sheriff,,Jim Caldwell,REP,146,60,82,4
Red River,11,County Tax Assessor-Collector,,Tonya R. Martin,REP,141,59,79,3
Red River,11,"County Commissioner, Precinct 1",,William H Brown,REP,75,28,45,2
Red River,11,"County Commissioner, Precinct 1",,Donnie R Gentry,REP,85,36,46,3
Red River,11,Constable,,Shawn Roden,REP,132,54,74,4
Red River,11,County Chairman,,Shawn Tully,REP,134,53,77,4
Red River,11,Proposition 1,,Yes,REP,144,60,81,3
Red River,11,Proposition 1,,No,REP,19,6,12,1
Red River,11,Proposition 2,,Yes,REP,151,62,85,4
Red River,11,Proposition 2,,No,REP,11,4,7,0
Red River,11,Proposition 3,,Yes,REP,154,63,88,3
Red River,11,Proposition 3,,No,REP,8,2,5,1
Red River,11,Proposition 4,,Yes,REP,161,65,93,3
Red River,11,Proposition 4,,No,REP,3,1,1,1
Red River,11,Proposition 5,,Yes,REP,159,65,90,4
Red River,11,Proposition 5,,No,REP,4,0,4,0
Red River,11,Proposition 6,,Yes,REP,159,64,91,4
Red River,11,Proposition 6,,No,REP,5,2,3,0
Red River,11,Proposition 7,,Yes,REP,163,66,93,4
Red River,11,Proposition 7,,No,REP,0,0,0,0
Red River,11,Proposition 8,,Yes,REP,162,66,92,4
Red River,11,Proposition 8,,No,REP,0,0,0,0
Red River,11,Proposition 9,,Yes,REP,156,62,91,3
Red River,11,Proposition 9,,No,REP,6,4,1,1
Red River,11,Proposition 10,,Yes,REP,156,61,91,4
Red River,11,Proposition 10,,No,REP,7,4,3,0
