county,precinct,office,district,candidate,party,votes,early_voting,election_day,absentee
Wheeler,6,President,,Donald J. Trump,REP,68,22,46,0
Wheeler,6,President,,Bill Weld,REP,1,1,0,0
Wheeler,6,Registered Voters,,,,120,,,
Wheeler,6,President,,Bob Ely,REP,0,0,0,0
Wheeler,6,President,,Joe Walsh,REP,0,0,0,0
Wheeler,6,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Wheeler,6,President,,Uncommitted,REP,5,2,1,2
Wheeler,6,United States Senator,,Virgil Bierschwale,REP,1,0,1,0
Wheeler,6,United States Senator,,John Anthony Castro,REP,2,0,2,0
Wheeler,6,United States Senator,,Mark Yancey,REP,3,2,1,0
Wheeler,6,United States Senator,,Dwayne Stovall,REP,9,1,8,0
Wheeler,6,United States Senator,,John Cornyn,REP,44,17,25,2
Wheeler,6,United States Representative,13,Matt McArthur,REP,0,0,0,0
Wheeler,6,United States Representative,13,Josh Winegarner,REP,38,14,24,0
Wheeler,6,United States Representative,13,Chris Ekstrom,REP,13,6,5,2
Wheeler,6,United States Representative,13,Vance Snider II,REP,13,2,11,0
Wheeler,6,United States Representative,13,Monique Worthy,REP,0,0,0,0
Wheeler,6,United States Representative,13,Mark Neese,REP,0,0,0,0
Wheeler,6,United States Representative,13,Asusena Resndiz,REP,0,0,0,0
Wheeler,6,United States Representative,13,Ronny Jackson,REP,5,2,3,0
Wheeler,6,United States Representative,13,Diane Knowlton,REP,0,0,0,0
Wheeler,6,United States Representative,13,Richard Herman,REP,0,0,0,0
Wheeler,6,United States Representative,13,Lee Harvey,REP,1,1,0,0
Wheeler,6,United States Representative,13,"Catherine ""I SWEAR"" Carr",REP,0,0,0,0
Wheeler,6,United States Representative,13,Jamie Culley,REP,0,0,0,0
Wheeler,6,United States Representative,13,Elaine Hays,REP,1,0,1,0
Wheeler,6,United States Representative,13,Jason Foglesong,REP,0,0,0,0
Wheeler,6,Railroad Commissioner,,"James ""Jim"" Wright",REP,36,12,22,2
Wheeler,6,Railroad Commissioner,,Ryan Sitton,REP,14,4,10,0
Wheeler,6,"Chief Justice, Supreme Court",,Nathan Hecht,REP,53,19,32,2
Wheeler,6,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jane Bland,REP,53,18,33,2
Wheeler,6,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,53,17,34,2
Wheeler,6,"Justice, Supreme Court, Place 8",,Brett Busby,REP,54,18,34,2
Wheeler,6,"Judge, Court of Criminal Appeals, Place 3",,Gina Parker,REP,21,7,12,2
Wheeler,6,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,27,8,19,0
Wheeler,6,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,49,17,30,2
Wheeler,6,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,48,16,30,2
Wheeler,6,"Member, State Board of Education",15,Jay Johnson,REP,51,17,32,2
Wheeler,6,State Representative,68,Drew Springer,REP,56,19,35,2
Wheeler,6,"Chief Justice, 7th Court of Appeals District",,Brian Quinn,REP,49,16,31,2
Wheeler,6,"Justice, 7th Court of Appeals District, Place 4",,Steven Denny,REP,27,9,17,1
Wheeler,6,"Justice, 7th Court of Appeals District, Place 4",,Larry Doss,REP,19,7,11,1
Wheeler,6,"District Attorney, 31st Judicial District",,Franklin McDonough,REP,43,15,26,2
Wheeler,6,County Attorney,,Misty L. Walker,REP,27,7,20,0
Wheeler,6,County Attorney,,Leslie Standerfer,REP,44,17,25,2
Wheeler,6,Sheriff,,John Hankins,REP,19,6,13,0
Wheeler,6,Sheriff,,Billy Dean Doss,REP,14,5,9,0
Wheeler,6,Sheriff,,Larry Z. Ashurst,REP,3,3,0,0
Wheeler,6,Sheriff,,Johnny Carter,REP,37,11,24,2
Wheeler,6,Sheriff,,G. W. Barrett,REP,2,0,2,0
Wheeler,6,County Tax Assessor-Collector,,Cindy L. Brown,REP,67,23,42,2
Wheeler,6,"County Commissioner, Precinct 3",,Steven Bentley,REP,18,7,11,0
Wheeler,6,"County Commissioner, Precinct 3",,David Simpson,REP,57,18,37,2
Wheeler,6,"Constable, Precinct No. 2",,Kenneth Martindale,REP,70,24,44,2
Wheeler,6,County Chairman,,Elizabeth McDowell,REP,66,21,43,2
Wheeler,6,Proposition 1,,Yes,REP,63,21,40,2
Wheeler,6,Proposition 1,,No,REP,9,3,6,0
Wheeler,6,Proposition 2,,Yes,REP,65,23,40,2
Wheeler,6,Proposition 2,,No,REP,8,2,6,0
Wheeler,6,Proposition 3,,Yes,REP,63,23,38,2
Wheeler,6,Proposition 3,,No,REP,5,1,4,0
Wheeler,6,Proposition 4,,Yes,REP,68,23,43,2
Wheeler,6,Proposition 4,,No,REP,2,1,1,0
Wheeler,6,Proposition 5,,Yes,REP,62,23,37,2
Wheeler,6,Proposition 5,,No,REP,7,1,6,0
Wheeler,6,Proposition 6,,Yes,REP,68,23,43,2
Wheeler,6,Proposition 6,,No,REP,2,1,1,0
Wheeler,6,Proposition 7,,Yes,REP,71,24,45,2
Wheeler,6,Proposition 7,,No,REP,0,0,0,0
Wheeler,6,Proposition 8,,Yes,REP,70,25,43,2
Wheeler,6,Proposition 8,,No,REP,0,0,0,0
Wheeler,6,Proposition 9,,Yes,REP,66,20,44,2
Wheeler,6,Proposition 9,,No,REP,4,3,1,0
Wheeler,6,Proposition 10,,Yes,REP,63,22,39,2
Wheeler,6,Proposition 10,,No,REP,5,1,4,0
Wheeler,7,President,,Zoltan G. Istvan,REP,0,0,0,0
Wheeler,7,President,,Matthew John Matern,REP,0,0,0,0
Wheeler,7,President,,Donald J. Trump,REP,71,31,38,2
Wheeler,7,President,,Bill Weld,REP,0,0,0,0
Wheeler,7,Registered Voters,,,,122,,,
Wheeler,7,President,,Bob Ely,REP,0,0,0,0
Wheeler,7,President,,Joe Walsh,REP,0,0,0,0
Wheeler,7,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Wheeler,7,President,,Uncommitted,REP,3,1,2,0
Wheeler,7,United States Senator,,Virgil Bierschwale,REP,2,1,1,0
Wheeler,7,United States Senator,,John Anthony Castro,REP,1,1,0,0
Wheeler,7,United States Senator,,Mark Yancey,REP,2,2,0,0
Wheeler,7,United States Senator,,Dwayne Stovall,REP,13,7,6,0
Wheeler,7,United States Senator,,John Cornyn,REP,49,21,26,2
Wheeler,7,United States Representative,13,Matt McArthur,REP,3,3,0,0
Wheeler,7,United States Representative,13,Josh Winegarner,REP,42,16,24,2
Wheeler,7,United States Representative,13,Chris Ekstrom,REP,7,4,3,0
Wheeler,7,United States Representative,13,Vance Snider II,REP,5,1,4,0
Wheeler,7,United States Representative,13,Monique Worthy,REP,1,1,0,0
Wheeler,7,United States Representative,13,Mark Neese,REP,1,0,1,0
Wheeler,7,United States Representative,13,Asusena Resndiz,REP,0,0,0,0
Wheeler,7,United States Representative,13,Ronny Jackson,REP,8,4,4,0
Wheeler,7,United States Representative,13,Diane Knowlton,REP,0,0,0,0
Wheeler,7,United States Representative,13,Richard Herman,REP,0,0,0,0
Wheeler,7,United States Representative,13,Lee Harvey,REP,0,0,0,0
Wheeler,7,United States Representative,13,"Catherine ""I SWEAR"" Carr",REP,0,0,0,0
Wheeler,7,United States Representative,13,Jamie Culley,REP,0,0,0,0
Wheeler,7,United States Representative,13,Elaine Hays,REP,6,3,3,0
Wheeler,7,United States Representative,13,Jason Foglesong,REP,0,0,0,0
Wheeler,7,Railroad Commissioner,,"James ""Jim"" Wright",REP,37,17,18,2
Wheeler,7,Railroad Commissioner,,Ryan Sitton,REP,21,9,12,0
Wheeler,7,"Chief Justice, Supreme Court",,Nathan Hecht,REP,59,28,29,2
Wheeler,7,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jane Bland,REP,61,29,30,2
Wheeler,7,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,62,29,31,2
Wheeler,7,"Justice, Supreme Court, Place 8",,Brett Busby,REP,60,29,29,2
Wheeler,7,"Judge, Court of Criminal Appeals, Place 3",,Gina Parker,REP,23,10,13,0
Wheeler,7,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,33,18,13,2
Wheeler,7,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,59,28,29,2
Wheeler,7,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,58,28,28,2
Wheeler,7,"Member, State Board of Education",15,Jay Johnson,REP,60,29,29,2
Wheeler,7,State Representative,68,Drew Springer,REP,67,30,35,2
Wheeler,7,"Chief Justice, 7th Court of Appeals District",,Brian Quinn,REP,60,29,29,2
Wheeler,7,"Justice, 7th Court of Appeals District, Place 4",,Steven Denny,REP,34,14,18,2
Wheeler,7,"Justice, 7th Court of Appeals District, Place 4",,Larry Doss,REP,25,13,12,0
Wheeler,7,"District Attorney, 31st Judicial District",,Franklin McDonough,REP,59,28,29,2
Wheeler,7,County Attorney,,Misty L. Walker,REP,35,14,21,0
Wheeler,7,County Attorney,,Leslie Standerfer,REP,38,18,18,2
Wheeler,7,Sheriff,,John Hankins,REP,20,6,14,0
Wheeler,7,Sheriff,,Billy Dean Doss,REP,6,2,4,0
Wheeler,7,Sheriff,,Larry Z. Ashurst,REP,4,1,3,0
Wheeler,7,Sheriff,,Johnny Carter,REP,40,21,17,2
Wheeler,7,Sheriff,,G. W. Barrett,REP,3,2,1,0
Wheeler,7,County Tax Assessor-Collector,,Cindy L. Brown,REP,68,30,38,0
Wheeler,7,"Constable, Precinct No. 2",,Kenneth Martindale,REP,71,31,38,2
Wheeler,7,County Chairman,,Elizabeth McDowell,REP,70,31,37,2
Wheeler,7,Proposition 1,,Yes,REP,67,31,34,2
Wheeler,7,Proposition 1,,No,REP,6,1,5,0
Wheeler,7,Proposition 2,,Yes,REP,66,32,32,2
Wheeler,7,Proposition 2,,No,REP,5,0,5,0
Wheeler,7,Proposition 3,,Yes,REP,67,32,33,2
Wheeler,7,Proposition 3,,No,REP,3,0,3,0
Wheeler,7,Proposition 4,,Yes,REP,69,32,35,2
Wheeler,7,Proposition 4,,No,REP,2,0,2,0
Wheeler,7,Proposition 5,,Yes,REP,65,30,33,2
Wheeler,7,Proposition 5,,No,REP,7,2,5,0
Wheeler,7,Proposition 6,,Yes,REP,72,32,38,2
Wheeler,7,Proposition 6,,No,REP,0,0,0,0
Wheeler,7,Proposition 7,,Yes,REP,72,32,38,2
Wheeler,7,Proposition 7,,No,REP,0,0,0,0
Wheeler,7,Proposition 8,,Yes,REP,72,32,38,2
Wheeler,7,Proposition 8,,No,REP,0,0,0,0
Wheeler,7,Proposition 9,,Yes,REP,70,31,37,2
Wheeler,7,Proposition 9,,No,REP,1,1,0,0
Wheeler,7,Proposition 10,,Yes,REP,68,31,35,2
Wheeler,7,Proposition 10,,No,REP,3,1,2,0
Wheeler,8,President,,Zoltan G. Istvan,REP,0,0,0,0
Wheeler,8,President,,Matthew John Matern,REP,0,0,0,0
Wheeler,8,President,,Donald J. Trump,REP,239,125,108,6
Wheeler,8,President,,Bill Weld,REP,0,0,0,0
Wheeler,8,Registered Voters,,,,663,,,
Wheeler,8,President,,Bob Ely,REP,1,0,1,0
Wheeler,8,President,,Joe Walsh,REP,2,1,1,0
Wheeler,8,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,1,0,1,0
Wheeler,8,President,,Uncommitted,REP,6,2,4,0
Wheeler,8,United States Senator,,Virgil Bierschwale,REP,4,2,2,0
Wheeler,8,United States Senator,,John Anthony Castro,REP,21,7,14,0
Wheeler,8,United States Senator,,Mark Yancey,REP,24,13,9,2
Wheeler,8,United States Senator,,Dwayne Stovall,REP,35,10,23,2
Wheeler,8,United States Senator,,John Cornyn,REP,133,76,55,2
Wheeler,8,United States Representative,13,Matt McArthur,REP,14,9,5,0
Wheeler,8,United States Representative,13,Josh Winegarner,REP,91,44,45,2
Wheeler,8,United States Representative,13,Chris Ekstrom,REP,38,19,17,2
Wheeler,8,United States Representative,13,Vance Snider II,REP,30,20,10,0
Wheeler,8,United States Representative,13,Monique Worthy,REP,0,0,0,0
Wheeler,8,United States Representative,13,Mark Neese,REP,4,2,2,0
Wheeler,8,United States Representative,13,Asusena Resndiz,REP,3,0,3,0
Wheeler,8,United States Representative,13,Ronny Jackson,REP,31,12,17,2
Wheeler,8,United States Representative,13,Diane Knowlton,REP,0,0,0,0
Wheeler,8,United States Representative,13,Richard Herman,REP,1,0,1,0
Wheeler,8,United States Representative,13,Lee Harvey,REP,2,1,1,0
Wheeler,8,United States Representative,13,"Catherine ""I SWEAR"" Carr",REP,0,0,0,0
Wheeler,8,United States Representative,13,Jamie Culley,REP,2,1,1,0
Wheeler,8,United States Representative,13,Elaine Hays,REP,6,3,3,0
Wheeler,8,United States Representative,13,Jason Foglesong,REP,0,0,0,0
Wheeler,8,Railroad Commissioner,,"James ""Jim"" Wright",REP,144,76,63,5
Wheeler,8,Railroad Commissioner,,Ryan Sitton,REP,45,17,27,1
Wheeler,8,"Chief Justice, Supreme Court",,Nathan Hecht,REP,178,86,86,6
Wheeler,8,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jane Bland,REP,173,83,84,6
Wheeler,8,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,171,82,83,6
Wheeler,8,"Justice, Supreme Court, Place 8",,Brett Busby,REP,172,82,84,6
Wheeler,8,"Judge, Court of Criminal Appeals, Place 3",,Gina Parker,REP,64,37,25,2
Wheeler,8,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,117,49,65,3
Wheeler,8,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,169,80,83,6
Wheeler,8,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,170,80,84,6
Wheeler,8,"Member, State Board of Education",15,Jay Johnson,REP,173,83,84,6
Wheeler,8,State Representative,68,Drew Springer,REP,198,101,91,6
Wheeler,8,"Chief Justice, 7th Court of Appeals District",,Brian Quinn,REP,172,83,83,6
Wheeler,8,"Justice, 7th Court of Appeals District, Place 4",,Steven Denny,REP,98,55,42,1
Wheeler,8,"Justice, 7th Court of Appeals District, Place 4",,Larry Doss,REP,80,33,43,4
Wheeler,8,"District Attorney, 31st Judicial District",,Franklin McDonough,REP,170,85,80,5
Wheeler,8,County Attorney,,Misty L. Walker,REP,103,51,47,5
Wheeler,8,County Attorney,,Leslie Standerfer,REP,142,76,65,1
Wheeler,8,Sheriff,,John Hankins,REP,95,47,44,4
Wheeler,8,Sheriff,,Billy Dean Doss,REP,65,30,33,2
Wheeler,8,Sheriff,,Larry Z. Ashurst,REP,1,0,1,0
Wheeler,8,Sheriff,,Johnny Carter,REP,85,49,36,0
Wheeler,8,Sheriff,,G. W. Barrett,REP,6,4,2,0
Wheeler,8,County Tax Assessor-Collector,,Cindy L. Brown,REP,224,113,105,6
Wheeler,8,"County Commissioner, Precinct 3",,Steven Bentley,REP,83,44,35,4
Wheeler,8,"County Commissioner, Precinct 3",,David Simpson,REP,165,83,80,2
Wheeler,8,"Constable, Precinct No. 2",,Kenneth Martindale,REP,234,116,112,6
Wheeler,8,County Chairman,,Elizabeth McDowell,REP,204,99,99,6
Wheeler,8,Proposition 1,,Yes,REP,205,110,90,5
Wheeler,8,Proposition 1,,No,REP,43,16,26,1
Wheeler,8,Proposition 2,,Yes,REP,201,104,91,6
Wheeler,8,Proposition 2,,No,REP,44,21,23,0
Wheeler,8,Proposition 3,,Yes,REP,228,115,109,4
Wheeler,8,Proposition 3,,No,REP,15,7,6,2
Wheeler,8,Proposition 4,,Yes,REP,226,118,104,4
Wheeler,8,Proposition 4,,No,REP,15,3,10,2
Wheeler,8,Proposition 5,,Yes,REP,225,113,106,6
Wheeler,8,Proposition 5,,No,REP,17,8,9,0
Wheeler,8,Proposition 6,,Yes,REP,221,114,103,4
Wheeler,8,Proposition 6,,No,REP,18,8,8,2
Wheeler,8,Proposition 7,,Yes,REP,240,123,111,6
Wheeler,8,Proposition 7,,No,REP,2,1,1,0
Wheeler,8,Proposition 8,,Yes,REP,242,122,114,6
Wheeler,8,Proposition 8,,No,REP,1,0,1,0
Wheeler,8,Proposition 9,,Yes,REP,228,119,103,6
Wheeler,8,Proposition 9,,No,REP,14,5,9,0
Wheeler,8,Proposition 10,,Yes,REP,221,115,101,5
Wheeler,8,Proposition 10,,No,REP,15,6,8,1
Wheeler,9,President,,Zoltan G. Istvan,REP,0,0,0,0
Wheeler,9,President,,Matthew John Matern,REP,1,1,0,0
Wheeler,9,President,,Donald J. Trump,REP,332,192,134,6
Wheeler,9,President,,Bill Weld,REP,2,0,2,0
Wheeler,9,Registered Voters,,,,817,,,
Wheeler,9,President,,Bob Ely,REP,0,0,0,0
Wheeler,9,President,,Joe Walsh,REP,1,0,1,0
Wheeler,9,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Wheeler,9,President,,Uncommitted,REP,10,5,5,0
Wheeler,9,United States Senator,,Virgil Bierschwale,REP,10,6,4,0
Wheeler,9,United States Senator,,John Anthony Castro,REP,19,9,10,0
Wheeler,9,United States Senator,,Mark Yancey,REP,28,15,13,0
Wheeler,9,United States Senator,,Dwayne Stovall,REP,35,21,14,0
Wheeler,9,United States Senator,,John Cornyn,REP,213,128,77,8
Wheeler,9,United States Representative,13,Matt McArthur,REP,13,6,7,0
Wheeler,9,United States Representative,13,Josh Winegarner,REP,118,63,50,5
Wheeler,9,United States Representative,13,Chris Ekstrom,REP,54,38,15,1
Wheeler,9,United States Representative,13,Vance Snider II,REP,53,34,19,0
Wheeler,9,United States Representative,13,Monique Worthy,REP,3,2,1,0
Wheeler,9,United States Representative,13,Mark Neese,REP,2,1,1,0
Wheeler,9,United States Representative,13,Asusena Resndiz,REP,4,3,1,0
Wheeler,9,United States Representative,13,Ronny Jackson,REP,41,22,18,1
Wheeler,9,United States Representative,13,Diane Knowlton,REP,1,0,1,0
Wheeler,9,United States Representative,13,Richard Herman,REP,1,0,1,0
Wheeler,9,United States Representative,13,Lee Harvey,REP,0,0,0,0
Wheeler,9,United States Representative,13,"Catherine ""I SWEAR"" Carr",REP,2,2,0,0
Wheeler,9,United States Representative,13,Jamie Culley,REP,0,0,0,0
Wheeler,9,United States Representative,13,Elaine Hays,REP,17,9,7,1
Wheeler,9,United States Representative,13,Jason Foglesong,REP,1,0,1,0
Wheeler,9,Railroad Commissioner,,"James ""Jim"" Wright",REP,194,119,71,4
Wheeler,9,Railroad Commissioner,,Ryan Sitton,REP,67,38,27,2
Wheeler,9,"Chief Justice, Supreme Court",,Nathan Hecht,REP,243,150,89,4
Wheeler,9,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jane Bland,REP,237,145,88,4
Wheeler,9,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,231,144,83,4
Wheeler,9,"Justice, Supreme Court, Place 8",,Brett Busby,REP,226,139,83,4
Wheeler,9,"Judge, Court of Criminal Appeals, Place 3",,Gina Parker,REP,101,64,35,2
Wheeler,9,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,134,79,51,4
Wheeler,9,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,223,137,82,4
Wheeler,9,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,223,139,80,4
Wheeler,9,"Member, State Board of Education",15,Jay Johnson,REP,222,138,79,5
Wheeler,9,State Representative,68,Drew Springer,REP,262,161,96,5
Wheeler,9,"Chief Justice, 7th Court of Appeals District",,Brian Quinn,REP,224,140,80,4
Wheeler,9,"Justice, 7th Court of Appeals District, Place 4",,Steven Denny,REP,153,95,55,3
Wheeler,9,"Justice, 7th Court of Appeals District, Place 4",,Larry Doss,REP,78,47,28,3
Wheeler,9,"District Attorney, 31st Judicial District",,Franklin McDonough,REP,220,133,83,4
Wheeler,9,County Attorney,,Misty L. Walker,REP,159,90,64,5
Wheeler,9,County Attorney,,Leslie Standerfer,REP,180,103,74,3
Wheeler,9,Sheriff,,John Hankins,REP,131,72,57,2
Wheeler,9,Sheriff,,Billy Dean Doss,REP,70,29,39,2
Wheeler,9,Sheriff,,Larry Z. Ashurst,REP,1,1,0,0
Wheeler,9,Sheriff,,Johnny Carter,REP,149,96,49,4
Wheeler,9,Sheriff,,G. W. Barrett,REP,2,2,0,0
Wheeler,9,County Tax Assessor-Collector,,Cindy L. Brown,REP,300,171,123,6
Wheeler,9,"Constable, Precinct No. 2",,Kenneth Martindale,REP,330,184,138,8
Wheeler,9,County Chairman,,Elizabeth McDowell,REP,284,164,114,6
Wheeler,9,Proposition 1,,Yes,REP,296,170,119,7
Wheeler,9,Proposition 1,,No,REP,53,28,24,1
Wheeler,9,Proposition 2,,Yes,REP,275,153,116,6
Wheeler,9,Proposition 2,,No,REP,66,42,22,2
Wheeler,9,Proposition 3,,Yes,REP,305,176,122,7
Wheeler,9,Proposition 3,,No,REP,29,14,14,1
Wheeler,9,Proposition 4,,Yes,REP,323,187,128,8
Wheeler,9,Proposition 4,,No,REP,15,5,10,0
Wheeler,9,Proposition 5,,Yes,REP,308,181,119,8
Wheeler,9,Proposition 5,,No,REP,32,13,19,0
Wheeler,9,Proposition 6,,Yes,REP,316,183,127,6
Wheeler,9,Proposition 6,,No,REP,23,11,12,0
Wheeler,9,Proposition 7,,Yes,REP,337,195,135,7
Wheeler,9,Proposition 7,,No,REP,4,2,2,0
Wheeler,9,Proposition 8,,Yes,REP,327,191,129,7
Wheeler,9,Proposition 8,,No,REP,7,2,5,0
Wheeler,9,Proposition 9,,Yes,REP,320,182,131,7
Wheeler,9,Proposition 9,,No,REP,17,13,4,0
Wheeler,9,Proposition 10,,Yes,REP,311,178,126,7
Wheeler,9,Proposition 10,,No,REP,23,15,8,0
Wheeler,10,President,,Zoltan G. Istvan,REP,0,0,0,0
Wheeler,10,President,,Matthew John Matern,REP,0,0,0,0
Wheeler,10,President,,Donald J. Trump,REP,64,14,46,4
Wheeler,10,President,,Bill Weld,REP,0,0,0,0
Wheeler,10,Registered Voters,,,,106,,,
Wheeler,10,President,,Bob Ely,REP,0,0,0,0
Wheeler,10,President,,Joe Walsh,REP,0,0,0,0
Wheeler,10,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0,0,0
Wheeler,10,President,,Uncommitted,REP,3,1,2,0
Wheeler,10,United States Senator,,Virgil Bierschwale,REP,1,0,1,0
Wheeler,10,United States Senator,,John Anthony Castro,REP,4,0,4,0
Wheeler,10,United States Senator,,Mark Yancey,REP,1,0,1,0
Wheeler,10,United States Senator,,Dwayne Stovall,REP,5,2,3,0
Wheeler,10,United States Senator,,John Cornyn,REP,42,11,27,4
Wheeler,10,United States Representative,13,Matt McArthur,REP,3,0,3,0
Wheeler,10,United States Representative,13,Josh Winegarner,REP,35,6,28,1
Wheeler,10,United States Representative,13,Chris Ekstrom,REP,5,2,2,1
Wheeler,10,United States Representative,13,Vance Snider II,REP,5,1,4,0
Wheeler,10,United States Representative,13,Monique Worthy,REP,0,0,0,0
Wheeler,10,United States Representative,13,Mark Neese,REP,0,0,0,0
Wheeler,10,United States Representative,13,Asusena Resndiz,REP,0,0,0,0
Wheeler,10,United States Representative,13,Ronny Jackson,REP,2,1,1,0
Wheeler,10,United States Representative,13,Diane Knowlton,REP,0,0,0,0
Wheeler,10,United States Representative,13,Richard Herman,REP,0,0,0,0
Wheeler,10,United States Representative,13,Lee Harvey,REP,1,0,1,0
Wheeler,10,United States Representative,13,"Catherine ""I SWEAR"" Carr",REP,0,0,0,0
Wheeler,10,United States Representative,13,Jamie Culley,REP,1,0,1,0
Wheeler,10,United States Representative,13,Elaine Hays,REP,8,3,4,1
Wheeler,10,United States Representative,13,Jason Foglesong,REP,0,0,0,0
Wheeler,10,Railroad Commissioner,,"James ""Jim"" Wright",REP,29,7,22,0
Wheeler,10,Railroad Commissioner,,Ryan Sitton,REP,14,3,9,2
Wheeler,10,"Chief Justice, Supreme Court",,Nathan Hecht,REP,43,9,32,2
Wheeler,10,"Justice, Supreme Court, Place 6 - Unexpired Term",,Jane Bland,REP,42,9,31,2
Wheeler,10,"Justice, Supreme Court, Place 7",,Jeff Boyd,REP,42,9,31,2
Wheeler,10,"Justice, Supreme Court, Place 8",,Brett Busby,REP,42,10,30,2
Wheeler,10,"Judge, Court of Criminal Appeals, Place 3",,Gina Parker,REP,19,6,11,2
Wheeler,10,"Judge, Court of Criminal Appeals, Place 3",,Bert Richardson,REP,22,5,17,0
Wheeler,10,"Judge, Court of Criminal Appeals, Place 4",,Kevin Patrick Yeary,REP,41,10,29,2
Wheeler,10,"Judge, Court of Criminal Appeals, Place 9",,David Newell,REP,39,9,28,2
Wheeler,10,"Member, State Board of Education",15,Jay Johnson,REP,41,10,29,2
Wheeler,10,State Representative,68,Drew Springer,REP,43,11,29,3
Wheeler,10,"Chief Justice, 7th Court of Appeals District",,Brian Quinn,REP,39,9,28,2
Wheeler,10,"Justice, 7th Court of Appeals District, Place 4",,Steven Denny,REP,20,6,13,1
Wheeler,10,"Justice, 7th Court of Appeals District, Place 4",,Larry Doss,REP,22,5,15,2
Wheeler,10,"District Attorney, 31st Judicial District",,Franklin McDonough,REP,44,10,32,2
Wheeler,10,County Attorney,,Misty L. Walker,REP,31,7,24,0
Wheeler,10,County Attorney,,Leslie Standerfer,REP,37,8,25,4
Wheeler,10,Sheriff,,John Hankins,REP,26,5,21,0
Wheeler,10,Sheriff,,Billy Dean Doss,REP,4,1,3,0
Wheeler,10,Sheriff,,Larry Z. Ashurst,REP,0,0,0,0
Wheeler,10,Sheriff,,Johnny Carter,REP,35,9,22,4
Wheeler,10,Sheriff,,G. W. Barrett,REP,1,0,1,0
Wheeler,10,County Tax Assessor-Collector,,Cindy L. Brown,REP,66,15,47,4
Wheeler,10,"County Commissioner, Precinct 1",,Jackie Don May Jr,REP,37,10,24,3
Wheeler,10,"County Commissioner, Precinct 1",,Steve Walker,REP,27,5,21,1
Wheeler,10,"County Commissioner, Precinct 1",,Larry Erwin,REP,4,0,4,0
Wheeler,10,"Constable, Precinct No. 1",,Mack Marshall,REP,64,15,45,4
Wheeler,10,County Chairman,,Elizabeth McDowell,REP,57,12,41,4
Wheeler,10,Proposition 1,,Yes,REP,59,15,40,4
Wheeler,10,Proposition 1,,No,REP,7,0,7,0
Wheeler,10,Proposition 2,,Yes,REP,59,15,40,4
Wheeler,10,Proposition 2,,No,REP,5,0,5,0
Wheeler,10,Proposition 3,,Yes,REP,55,14,37,4
Wheeler,10,Proposition 3,,No,REP,7,1,6,0
Wheeler,10,Proposition 4,,Yes,REP,58,14,40,4
Wheeler,10,Proposition 4,,No,REP,4,1,3,0
Wheeler,10,Proposition 5,,Yes,REP,52,11,39,2
Wheeler,10,Proposition 5,,No,REP,10,4,4,2
Wheeler,10,Proposition 6,,Yes,REP,57,13,40,4
Wheeler,10,Proposition 6,,No,REP,4,2,2,0
Wheeler,10,Proposition 7,,Yes,REP,61,15,42,4
Wheeler,10,Proposition 7,,No,REP,1,0,1,0
Wheeler,10,Proposition 8,,Yes,REP,60,14,42,4
Wheeler,10,Proposition 8,,No,REP,1,1,0,0
Wheeler,10,Proposition 9,,Yes,REP,59,15,40,4
Wheeler,10,Proposition 9,,No,REP,2,0,2,0
Wheeler,10,Proposition 10,,Yes,REP,58,14,40,4
Wheeler,10,Proposition 10,,No,REP,4,1,3,0
Wheeler,1,President,,Elizabeth Warren,DEM,1,1,0,0
Wheeler,1,President,,Julin Castro,DEM,0,0,0,0
Wheeler,1,President,,Robby Wells,DEM,0,0,0,0
Wheeler,1,President,,Amy Klobuchar,DEM,0,0,0,0
Wheeler,1,President,,Tulsi Gabbard,DEM,0,0,0,0
Wheeler,1,President,,Cory Booker,DEM,0,0,0,0
Wheeler,1,President,,Michael R. Bloomberg,DEM,0,0,0,0
