office,district,candidate,incumbent,party,votes,pct
U. S. Representative,23,Virgil W. Yanta,FALSE,DEM,16523,36.25
U. S. Representative,23,Total,,,45584,
U. S. Representative,24,Gary R. Page,FALSE,DEM,6572,100
U. S. Representative,24,Total,,,6572,
U. S. Representative,25,Lloyd Doggett,TRUE,DEM,40306,64.38
U. S. Representative,25,Leticia Hinojosa,FALSE,DEM,22305,35.62
U. S. Representative,25,Total,,,62611,
U. S. Representative,26,Lico Reyes,FALSE,DEM,10880,100
U. S. Representative,26,Total,,,10880,
U. S. Representative,27,Solomon P. Ortiz,TRUE,DEM,44849,100
U. S. Representative,27,Total,,,44849,
U. S. Representative,28,Henry Cuellar,FALSE,DEM,24651,50.21
U. S. Representative,28,Ciro D. Rodriguez,TRUE,DEM,24448,49.79
U. S. Representative,28,Total,,,49099,
U. S. Representative,29,Gene Green,TRUE,DEM,9337,100
U. S. Representative,29,Total,,,9337,
U. S. Representative,30,Eddie Bernice Johnson,TRUE,DEM,25719,100
U. S. Representative,30,Total,,,25719,
U. S. Representative,31,Jon Porter,FALSE,DEM,14909,100
U. S. Representative,31,Total,,,14909,
U. S. Representative,32,Martin Frost,TRUE,DEM,9943,100
U. S. Representative,32,Total,,,9943,
Railroad Commissioner,,Bob Scarborough,FALSE,DEM,605675,100
Railroad Commissioner,,Total,,,605675,
Justice Supreme Court,9,David Van Os,FALSE,DEM,585927,100
Justice Supreme Court,9,Total,,,585927,
Judge Court of Criminal Appeals,6,J.R. Molina,FALSE,DEM,605789,100
Judge Court of Criminal Appeals,6,Total,,,605789,
Member State Board of Education,2,Mary Helen Berlanga,TRUE,DEM,70622,100
Member State Board of Education,2,Total,,,70622,
Member State Board of Education,13,Mavis B. Knight,TRUE,DEM,20716,100
Member State Board of Education,13,Total,,,20716,
State Senator,6,Yolanda Navarro Flores,FALSE,DEM,5541,46.08
State Senator,6,"Mario Gallegos, Jr.",TRUE,DEM,6484,53.92
State Senator,6,Total,,,12025,
State Senator,10,Andrew B. Hill,FALSE,DEM,13857,100
State Senator,10,Total,,,13857,
State Senator,20,"Juan ""Chuy"" Hinojosa",TRUE,DEM,42357,100
State Senator,20,Total,,,42357,
State Senator,21,Raymond Bruni,FALSE,DEM,17089,21.35
State Senator,21,Judith Zaffirini,TRUE,DEM,62960,78.65
State Senator,21,Total,,,80049,
State Senator,23,Royce West,TRUE,DEM,24929,100
State Senator,23,Total,,,24929,
State Senator,26,Johnny Rodriguez,FALSE,DEM,3685,18.06
State Senator,26,Leticia R. Van de Putte,TRUE,DEM,16723,81.94
State Senator,26,Total,,,20408,
State Senator,27,"Eddie  Lucio, Jr.",TRUE,DEM,40546,100
State Senator,27,Total,,,40546,
State Senator,30,Paul S. Gibbs,FALSE,DEM,17313,100
State Senator,30,Total,,,17313,
State Senator,31,Elaine King Miller,FALSE,DEM,9017,100
State Senator,31,Total,,,9017,
State Representative,1,Lynn Davis,FALSE,DEM,7694,41.69
State Representative,1,Stephen J. Frost,FALSE,DEM,10761,58.31
State Representative,1,Total,,,18455,
State Representative,3,Mark Homer,TRUE,DEM,12419,79.62
State Representative,3,Richard Bradley Weemes,FALSE,DEM,3178,20.38
State Representative,3,Total,,,15597,
State Representative,5,Mark Breding,FALSE,DEM,7553,100
State Representative,5,Total,,,7553,
State Representative,9,Robin L. Moore,FALSE,DEM,10951,100
State Representative,9,Total,,,10951,
State Representative,10,"James ""Jake"" Gilbreath",FALSE,DEM,2453,100
State Representative,10,Total,,,2453,
State Representative,11,Frank Ditto,FALSE,DEM,1656,15.75
State Representative,11,Chuck Hopson,TRUE,DEM,8859,84.25
State Representative,11,Total,,,10515,
State Representative,12,Jim McReynolds,TRUE,DEM,12335,100
State Representative,12,Total,,,12335,
State Representative,17,Robby Cook,TRUE,DEM,7675,65.09
State Representative,17,Erik McCowan,FALSE,DEM,1035,8.78
State Representative,17,Richard Moore,FALSE,DEM,3081,26.13
State Representative,17,Total,,,11791,
State Representative,18,Nancy Archer,FALSE,DEM,3569,40.03
State Representative,18,Dan Ellis,TRUE,DEM,5347,59.97
State Representative,18,Total,,,8916,
State Representative,19,Dallas J. Barrington,FALSE,DEM,4689,29.9
State Representative,19,Rex Peveto,FALSE,DEM,10993,70.1
State Representative,19,Total,,,15682,
State Representative,20,Lee Stewart,FALSE,DEM,5279,100
State Representative,20,Total,,,5279,
State Representative,21,David Bernsen,FALSE,DEM,6914,43.7
State Representative,21,Allan B. Ritter,TRUE,DEM,8908,56.3
State Representative,21,Total,,,15822,
State Representative,22,"Joseph ""Joe"" Deshotel",TRUE,DEM,8452,100
State Representative,22,Total,,,8452,
State Representative,23,Craig Eiland,TRUE,DEM,6245,100
State Representative,23,Total,,,6245,
State Representative,25,Wade Weems,FALSE,DEM,1751,100
State Representative,25,Total,,,1751,
State Representative,27,Dora Olivo,TRUE,DEM,5597,100
State Representative,27,Total,,,5597,
State Representative,28,Gary Lynn Shelton,FALSE,DEM,2984,100
State Representative,28,Total,,,2984,
State Representative,31,Ryan Guillen,TRUE,DEM,14815,100
State Representative,31,Total,,,14815,
State Representative,33,Vilma Luna,TRUE,DEM,8444,100
State Representative,33,Total,,,8444,
State Representative,34,Jaime Capelo,TRUE,DEM,3663,26.2
State Representative,34,Abel Herrero,FALSE,DEM,5293,37.86
State Representative,34,Nelda Martinez,FALSE,DEM,5025,35.94
State Representative,34,Total,,,13981,
State Representative,35,Gabi Canales,TRUE,DEM,6599,31.36
State Representative,35,David Flores,FALSE,DEM,5035,23.93
State Representative,35,Yvonne Gonzalez Toureilles,FALSE,DEM,9408,44.71
State Representative,35,Total,,,21042,
State Representative,36,KinÃ_ Flores,TRUE,DEM,12703,100
State Representative,36,Total,,,12703,
State Representative,37,RenÃ© O. Oliveira,TRUE,DEM,6397,100
State Representative,37,Total,,,6397,
State Representative,38,Jim Solis,TRUE,DEM,7726,100
State Representative,38,Total,,,7726,
State Representative,39,"Armando ""Mando"" Martinez",FALSE,DEM,6340,53.16
State Representative,39,Miguel Wise,TRUE,DEM,5586,46.84
State Representative,39,Total,,,11926,
State Representative,40,Aaron PeÃ±a,TRUE,DEM,8179,63.65
State Representative,40,Eddie Saenz,FALSE,DEM,4671,36.35
State Representative,40,Total,,,12850,
State Representative,41,Veronica Gonzales,FALSE,DEM,5021,49.47
State Representative,41,Roberto Gutierrez,TRUE,DEM,3445,33.94
State Representative,41,Jim Selman,FALSE,DEM,1684,16.59
State Representative,41,Total,,,10150,
State Representative,42,Richard  Raymond,TRUE,DEM,19400,100
State Representative,42,Total,,,19400,
State Representative,43,Juan M. Escobar,TRUE,DEM,13176,100
State Representative,43,Total,,,13176,
State Representative,45,Patrick M. Rose,TRUE,DEM,6542,100
State Representative,45,Total,,,6542,
State Representative,46,Dawnna Dukes,TRUE,DEM,9662,100
State Representative,46,Total,,,9662,
State Representative,48,Kelly White,FALSE,DEM,8328,100
State Representative,48,Total,,,8328,
State Representative,49,Elliott Naishtat,TRUE,DEM,14223,100
State Representative,49,Total,,,14223,
State Representative,50,Mark Strama,FALSE,DEM,6941,100
State Representative,50,Total,,,6941,
State Representative,51,Eddie Rodriguez,TRUE,DEM,6986,100
State Representative,51,Total,,,6986,
State Representative,54,Edward Lindsay,FALSE,DEM,2073,100
State Representative,54,Total,,,2073,
State Representative,56,John Mabry,TRUE,DEM,3215,100
State Representative,56,Total,,,3215,
State Representative,57,Jim  Dunnam,TRUE,DEM,5737,100
State Representative,57,Total,,,5737,
State Representative,58,Greg A. Kauffman,FALSE,DEM,3476,100
State Representative,58,Total,,,3476,
State Representative,59,Rodney G. Nauert,FALSE,DEM,3186,100
State Representative,59,Total,,,3186,
State Representative,60,Roland Graves,FALSE,DEM,4792,100
State Representative,60,Total,,,4792,
State Representative,69,David  Farabee,TRUE,DEM,3095,100
State Representative,69,Total,,,3095,
State Representative,70,Martin Woodward,FALSE,DEM,1160,100
State Representative,70,Total,,,1160,
State Representative,72,Jeri Slone,FALSE,DEM,1065,100
State Representative,72,Total,,,1065,
State Representative,74,Pete P. Gallego,TRUE,DEM,12537,100
State Representative,74,Total,,,12537,
State Representative,75,Chente Quintanilla,TRUE,DEM,4232,100
State Representative,75,Total,,,4232,
State Representative,76,Norma ChÃ¡vez,TRUE,DEM,5611,100
State Representative,76,Total,,,5611,
State Representative,77,Paul C. Moreno,TRUE,DEM,4343,100
State Representative,77,Total,,,4343,
State Representative,79,Joe C. Pickett,TRUE,DEM,4571,100
State Representative,79,Total,,,4571,
State Representative,80,"Timoteo ""Timo"" Garza",TRUE,DEM,9086,39
State Representative,80,Tracy O. King,FALSE,DEM,14209,61
State Representative,80,Total,,,23295,
State Representative,81,Arlo Chavira,FALSE,DEM,2218,100
State Representative,81,Total,,,2218,
State Representative,83,John E.  Miller,FALSE,DEM,1809,100
State Representative,83,Total,,,1809,
State Representative,84,Freda  McVay,FALSE,DEM,2194,100
State Representative,84,Total,,,2194,
State Representative,85,"James E. ""Pete"" Laney",TRUE,DEM,6345,100
State Representative,85,Total,,,6345,
State Representative,89,Lehman Harris,FALSE,DEM,1338,100
State Representative,89,Total,,,1338,
State Representative,90,Lon Burnam,TRUE,DEM,1824,100
State Representative,90,Total,,,1824,
State Representative,93,Mike Gregory,FALSE,DEM,1241,100
State Representative,93,Total,,,1241,
State Representative,94,Ruby Woolridge,FALSE,DEM,1915,100
State Representative,94,Total,,,1915,
State Representative,95,Glenn Lewis,TRUE,DEM,4109,45.71
State Representative,95,Marc Veasey,FALSE,DEM,4880,54.29
State Representative,95,Total,,,8989,
State Representative,96,Darrel R. Cox,FALSE,DEM,1995,100
State Representative,96,Total,,,1995,
State Representative,97,Nancy R. Stevens,FALSE,DEM,3165,100
State Representative,97,Total,,,3165,
State Representative,99,Jeanette Popp,FALSE,DEM,1788,100
State Representative,99,Total,,,1788,
State Representative,100,Terri Hodge,TRUE,DEM,3256,100
State Representative,100,Total,,,3256,
State Representative,102,Harriet Miller,FALSE,DEM,1651,100
State Representative,102,Total,,,1651,
State Representative,103,Rafael Anchia,FALSE,DEM,1366,100
State Representative,103,Total,,,1366,
State Representative,104,Roberto R. Alonzo,TRUE,DEM,1400,100
State Representative,104,Total,,,1400,
State Representative,105,Mike Moore,FALSE,DEM,1033,100
State Representative,105,Total,,,1033,
State Representative,106,Katy Hubener,FALSE,DEM,6122,100
State Representative,106,Total,,,6122,
State Representative,108,Malcolm Dade,FALSE,DEM,2075,100
State Representative,108,Total,,,2075,
State Representative,109,Helen Giddings,TRUE,DEM,5805,100
State Representative,109,Total,,,5805,
State Representative,110,Jesse W. Jones,TRUE,DEM,3816,100
State Representative,110,Total,,,3816,
State Representative,111,Yvonne Davis,TRUE,DEM,5677,100
State Representative,111,Total,,,5677,
State Representative,112,Brian Booker,FALSE,DEM,1691,100
State Representative,112,Total,,,1691,
State Representative,113,Eric Brandler,FALSE,DEM,1013,100
State Representative,113,Total,,,1013,
State Representative,116,Trey Martinez Fischer,TRUE,DEM,3273,100
State Representative,116,Total,,,3273,
State Representative,117,TomÃ¡s Larralde,FALSE,DEM,710,15.4
State Representative,117,David McQuade Leibowitz,FALSE,DEM,1916,41.56
State Representative,117,"Kenneth ""Ken"" Mireles",FALSE,DEM,1984,43.04
State Representative,117,Total,,,4610,
State Representative,118,"Carlos ""Charlie"" Uresti",TRUE,DEM,4121,100
State Representative,118,Total,,,4121,
State Representative,119,Robert R. Puente,TRUE,DEM,3771,100
State Representative,119,Total,,,3771,
State Representative,120,Sandra Martinez,FALSE,DEM,833,16.34
State Representative,120,Ruth Jones McClendon,TRUE,DEM,4265,83.66
State Representative,120,Total,,,5098,
State Representative,123,Mike  Villarreal,TRUE,DEM,3628,100
State Representative,123,Total,,,3628,
State Representative,124,JosÃ© MenÃ©ndez,TRUE,DEM,2942,100
State Representative,124,Total,,,2942,
State Representative,125,Joaquin Castro,TRUE,DEM,3235,100
State Representative,125,Total,,,3235,
State Representative,126,Casey McKinney,FALSE,DEM,1053,100
State Representative,126,Total,,,1053,
State Representative,127,Charlotte H. Coffelt,FALSE,DEM,1480,100
State Representative,127,Total,,,1480,
State Representative,128,Mitch Contreras,FALSE,DEM,1263,100
State Representative,128,Total,,,1263,
State Representative,131,Alma A. Allen,FALSE,DEM,4724,55.48
State Representative,131,Ron Wilson,TRUE,DEM,3791,44.52
State Representative,131,Total,,,8515,
State Representative,134,Byron Barclay,FALSE,DEM,771,15.53
State Representative,134,Jim Dougherty,FALSE,DEM,4193,84.47
State Representative,134,Total,,,4964,
State Representative,137,Bernardo Amadi,FALSE,DEM,376,27.09
State Representative,137,Scott Hochberg,TRUE,DEM,1012,72.91
State Representative,137,Total,,,1388,
State Representative,138,Fred Ashmead,FALSE,DEM,1539,100
State Representative,138,Total,,,1539,
State Representative,139,Sylvester Turner,TRUE,DEM,3006,100
State Representative,139,Total,,,3006,
State Representative,140,Kevin Bailey,TRUE,DEM,1216,100
State Representative,140,Total,,,1216,
State Representative,141,Senfronia Thompson,TRUE,DEM,2608,100
State Representative,141,Total,,,2608,
State Representative,142,"Harold V. Dutton, Jr.",TRUE,DEM,3761,80.16
State Representative,142,C. Khan,FALSE,DEM,931,19.84
State Representative,142,Total,,,4692,
State Representative,143,Joe E. Moreno,TRUE,DEM,1762,75.33
State Representative,143,Dorothy M. Olmos,FALSE,DEM,577,24.67
State Representative,143,Total,,,2339,
State Representative,145,Richard J. ,TRUE,DEM,2044,100
State Representative,145,Total,,,2044,
State Representative,146,Al Edwards,TRUE,DEM,8607,100
State Representative,146,Total,,,8607,
State Representative,147,Garnet F. Coleman,TRUE,DEM,6421,100
State Representative,147,Total,,,6421,
State Representative,148,Jessica Farrar,TRUE,DEM,2894,78.9
State Representative,148,Patricia  Rodriguez,FALSE,DEM,774,21.1
State Representative,148,Total,,,3668,
State Representative,149,Hubert Vo,FALSE,DEM,1800,100
State Representative,149,Total,,,1800,
Justice 1st Court of Appeals District,4,Jim Sharp,FALSE,DEM,82789,100
Justice 1st Court of Appeals District,4,Total,,,82789,
Justice 3rd Court of Appeals District,4,Jan Patterson,TRUE,DEM,82666,100
Justice 3rd Court of Appeals District,4,Total,,,82666,
Justice 3rd Court of Appeals District,6  Unexpired Term,Diane Henson,FALSE,DEM,80027,100
Justice 3rd Court of Appeals District,6  Unexpired Term,Total,,,80027,
Justice 10th Court of Appeals District,3,Boyd Mangrum,FALSE,DEM,21160,100
Justice 10th Court of Appeals District,3,Total,,,21160,
Justice 13th Court of Appeals District,3,Linda YaÃ±ez,TRUE,DEM,75753,100
Justice 13th Court of Appeals District,3,Total,,,75753,
District Judge,1st Judicial District,Joe Bob Golden,TRUE,DEM,10338,100
District Judge,1st Judicial District,Total,,,10338,
District Judge,2nd Judicial District,Dwight L. Phifer,TRUE,DEM,2541,100
District Judge,2nd Judicial District,Total,,,2541,
District Judge,3rd Judicial District,Jim Parsons,TRUE,DEM,6349,100
District Judge,3rd Judicial District,Total,,,6349,
District Judge,4th Judicial District,J. Clay Gossett,TRUE,DEM,1808,100
District Judge,4th Judicial District,Total,,,1808,
District Judge,6th Judicial District,Jim D. Lovett,TRUE,DEM,8650,100
District Judge,6th Judicial District,Total,,,8650,
District Judge,8th Judicial District,Robert E. Newsom,TRUE,DEM,5081,100
District Judge,8th Judicial District,Total,,,5081,
District Judge,10th Judicial District,David E. Garner,TRUE,DEM,7894,100
District Judge,10th Judicial District,Total,,,7894,
District Judge,13th Judicial District,John H. Jackson,TRUE,DEM,1644,100
District Judge,13th Judicial District,Total,,,1644,
District Judge,20th Judicial District,Ed Magre,TRUE,DEM,2543,100
District Judge,20th Judicial District,Total,,,2543,
District Judge,21st Judicial District,Terry Flenniken,TRUE,DEM,7493,100
District Judge,21st Judicial District,Total,,,7493,
District Judge,24th Judicial District,Joseph P. ,TRUE,DEM,8937,100
District Judge,24th Judicial District,Total,,,8937,
District Judge,28th Judicial District,Nanette Hasette,TRUE,DEM,18942,100
District Judge,28th Judicial District,Total,,,18942,
District Judge,29th Judicial District,Jerry D. Ray,TRUE,DEM,2346,100
District Judge,29th Judicial District,Total,,,2346,
District Judge,32nd Judicial District,Glen Harrison,TRUE,DEM,2055,100
District Judge,32nd Judicial District,Total,,,2055,
District Judge,34th Judicial District,William E. Moody,TRUE,DEM,20294,100
District Judge,34th Judicial District,Total,,,20294,
District Judge,35th Judicial District,Steve Ellis,TRUE,DEM,1466,100
District Judge,35th Judicial District,Total,,,1466,
District Judge,38th Judicial District,Mickey R. Pennington,TRUE,DEM,5528,100
District Judge,38th Judicial District,Total,,,5528,
District Judge,41st Judicial District,Mary Anne Bramblett,TRUE,DEM,20840,100
District Judge,41st Judicial District,Total,,,20840,
District Judge,50th Judicial District,W.H. (Bill) Heatly,FALSE,DEM,1290,62.74
District Judge,50th Judicial District,Paul  Scott,FALSE,DEM,766,37.26
District Judge,50th Judicial District,Total,,,2056,
District Judge,52nd Judicial District,Phillip Zeigler,TRUE,DEM,985,100
District Judge,52nd Judicial District,Total,,,985,
District Judge,53rd Judicial District,Scott Jenkins,TRUE,DEM,49713,100
District Judge,53rd Judicial District,Total,,,49713,
District Judge,56th Judicial District,Norma Venso,TRUE,DEM,8057,100
District Judge,56th Judicial District,Total,,,8057,
District Judge,60th Judicial District,Gary Sanderson,TRUE,DEM,14166,100
District Judge,60th Judicial District,Total,,,14166,
District Judge,62nd Judicial District,Scott McDowell,TRUE,DEM,8273,100
District Judge,62nd Judicial District,Total,,,8273,
District Judge,63rd Judicial District,Tom Lee,TRUE,DEM,2384,100
District Judge,63rd Judicial District,Total,,,2384,
District Judge,71st Judicial District,Bonnie Leggat,TRUE,DEM,3622,100
District Judge,71st Judicial District,Total,,,3622,
District Judge,73rd Judicial District,Andy Mireles,TRUE,DEM,32851,100
District Judge,73rd Judicial District,Total,,,32851,
District Judge,74th Judicial District,Alan Mayfield,TRUE,DEM,4816,100
District Judge,74th Judicial District,Total,,,4816,
District Judge,76th Judicial District,Jimmy L. White,TRUE,DEM,5439,100
District Judge,76th Judicial District,Total,,,5439,
District Judge,77th Judicial District,"H.D. ""Dick"" Black",TRUE,DEM,3836,100
District Judge,77th Judicial District,Total,,,3836,
District Judge,79th Judicial District,Edie GonzÃ¡lezLemon,FALSE,DEM,5050,41.18
District Judge,79th Judicial District,Richard Terrell,FALSE,DEM,7213,58.82
District Judge,79th Judicial District,Total,,,12263,
District Judge,88th Judicial District,"Earl Stover, III",TRUE,DEM,8847,100
District Judge,88th Judicial District,Total,,,8847,
District Judge,89th Judicial District,Juanita Pavlick,TRUE,DEM,2089,100
District Judge,89th Judicial District,Total,,,2089,
District Judge,90th Judicial District,Stephen Crawford,TRUE,DEM,1208,100
District Judge,90th Judicial District,Total,,,1208,
District Judge,92nd Judicial District,Ed Aparicio,TRUE,DEM,25092,52.92
District Judge,92nd Judicial District,Eric Cardenas Jarvis,FALSE,DEM,22327,47.08
District Judge,92nd Judicial District,Total,,,47419,
District Judge,93rd Judicial District,Rudy Delgado,TRUE,DEM,18750,100
District Judge,93rd Judicial District,Total,,,18750,
District Judge,97th Judicial District,Roger Towery,TRUE,DEM,3990,100
District Judge,97th Judicial District,Total,,,3990,
District Judge,98th Judicial District,W. Jeanne Meurer,TRUE,DEM,51256,100
District Judge,98th Judicial District,Total,,,51256,
District Judge,100th Judicial District,David M. McCoy,TRUE,DEM,1417,100
District Judge,100th Judicial District,Total,,,1417,
District Judge,108th Judicial District,Abe Lopez,TRUE,DEM,1256,100
District Judge,108th Judicial District,Total,,,1256,
District Judge,116th Judicial District  Unexpired Term,Carlos R. Cortez,FALSE,DEM,31455,100
District Judge,116th Judicial District  Unexpired Term,Total,,,31455,
District Judge,123rd Judicial District,Guy William Griffin,TRUE,DEM,5187,100
District Judge,123rd Judicial District,Total,,,5187,
District Judge,126th Judicial District,Darlene Byrne,TRUE,DEM,49386,100
District Judge,126th Judicial District,Total,,,49386,
District Judge,128th Judicial District,"Patrick A. ""Pat"" Clark",TRUE,DEM,7619,100
District Judge,128th Judicial District,Total,,,7619,
District Judge,129th Judicial District,Laura Rowe,FALSE,DEM,54571,100
District Judge,129th Judicial District,Total,,,54571,
District Judge,130th Judicial District,Craig Estlinbaum,TRUE,DEM,1340,100
District Judge,130th Judicial District,Total,,,1340,
District Judge,131st Judicial District,John D. Gabriel,TRUE,DEM,31219,100
District Judge,131st Judicial District,Total,,,31219,
District Judge,133rd Judicial District,Zone Nguyen,FALSE,DEM,50152,100
District Judge,133rd Judicial District,Total,,,50152,
District Judge,136th Judicial District,"Milton ""Mickey"" Gunn Shuffield",FALSE,DEM,12786,100
District Judge,136th Judicial District,Total,,,12786,
District Judge,138th Judicial District,Robert Garza,TRUE,DEM,17803,100
District Judge,138th Judicial District,Total,,,17803,
District Judge,139th Judicial District,Ofelia de los Santos,FALSE,DEM,22329,46.86
District Judge,139th Judicial District,Bobby Flores,FALSE,DEM,25323,53.14
District Judge,139th Judicial District,Total,,,47652,
District Judge,143rd Judicial District,Bob Parks,TRUE,DEM,3450,100
District Judge,143rd Judicial District,Total,,,3450,
District Judge,162nd Judicial District,Lorraine  Raggio,FALSE,DEM,31196,100
District Judge,162nd Judicial District,Total,,,31196,
District Judge,163rd Judicial District,Dennis Powell,TRUE,DEM,7519,100
District Judge,163rd Judicial District,Total,,,7519,
District Judge,166th Judicial District,Martha Tanner,TRUE,DEM,30389,100
District Judge,166th Judicial District,Total,,,30389,
District Judge,167th Judicial District,Mike Lynch,TRUE,DEM,49845,100
District Judge,167th Judicial District,Total,,,49845,
District Judge,174th Judicial District,Herb Ritchie,FALSE,DEM,50922,100
District Judge,174th Judicial District,Total,,,50922,
District Judge,175th Judicial District,Mary Roman,TRUE,DEM,33148,100
District Judge,175th Judicial District,Total,,,33148,
District Judge,176th Judicial District,Robert Voigt,FALSE,DEM,50730,100
District Judge,176th Judicial District,Total,,,50730,
District Judge,177th Judicial District,Leslie M. Ribnik,FALSE,DEM,50923,100
District Judge,177th Judicial District,Total,,,50923,
District Judge,189th Judicial District  Unexpired Term,Bruce Mosier,FALSE,DEM,51200,100
District Judge,189th Judicial District  Unexpired Term,Total,,,51200,
District Judge,200th Judicial District,John Hathaway,FALSE,DEM,8869,15.25
District Judge,200th Judicial District,Jan Soifer,FALSE,DEM,16741,28.79
District Judge,200th Judicial District,Gisela Triana,FALSE,DEM,32531,55.95
District Judge,200th Judicial District,Total,,,58141,
District Judge,202nd Judicial District,"Leon F. Pesek, Jr.",FALSE,DEM,7628,100
District Judge,202nd Judicial District,Total,,,7628,
District Judge,214th Judicial District,JosÃ© Longoria,TRUE,DEM,17875,100
District Judge,214th Judicial District,Total,,,17875,
District Judge,228th Judicial District  Unexpired Term,Randy Roll,FALSE,DEM,50414,100
District Judge,228th Judicial District  Unexpired Term,Total,,,50414,
District Judge,288th Judicial District  Unexpired Term,Larry  Noll,FALSE,DEM,27829,100
District Judge,288th Judicial District  Unexpired Term,Total,,,27829,
District Judge,332nd Judicial District,"Mario E. Ramirez, Jr.",TRUE,DEM,18730,100
District Judge,332nd Judicial District,Total,,,18730,
District Judge,334th Judicial District,Kathy Stone,FALSE,DEM,52720,100
District Judge,334th Judicial District,Total,,,52720,
District Judge,335th Judicial District,Martin J. Placke,FALSE,DEM,7638,100
District Judge,335th Judicial District,Total,,,7638,
District Judge,336th Judicial District,"John W. Ellis, Jr.",FALSE,DEM,3623,100
District Judge,336th Judicial District,Total,,,3623,
District Judge,341st Judicial District,Elma Teresa Salinas Ender,TRUE,DEM,24352,100
District Judge,341st Judicial District,Total,,,24352,
District Judge,343rd Judicial District,Janna K. Whatley,TRUE,DEM,7594,100
District Judge,343rd Judicial District,Total,,,7594,
District Judge,344th Judicial District,"Carroll E. Wilborn, Jr.",TRUE,DEM,854,100
District Judge,344th Judicial District,Total,,,854,
District Judge,345th Judicial District,Richard Anton,FALSE,DEM,19344,39.21
District Judge,345th Judicial District,Stephen Yelenosky,FALSE,DEM,29990,60.79
District Judge,345th Judicial District,Total,,,49334,
District Judge,346th Judicial District,Angie Juarez Barill,FALSE,DEM,17705,60.83
District Judge,346th Judicial District,Jesus R. Herrera,FALSE,DEM,11400,39.17
District Judge,346th Judicial District,Total,,,29105,
District Judge,347th Judicial District,Nelva Gonzales Ramos,TRUE,DEM,17563,100
District Judge,347th Judicial District,Total,,,17563,
District Judge,349th Judicial District,Sam Hicks,FALSE,DEM,3879,100
District Judge,349th Judicial District,Total,,,3879,
District Judge,353rd Judicial District,Margaret Cooper,TRUE,DEM,49343,100
District Judge,353rd Judicial District,Total,,,49343,
District Judge,354th Judicial District,"Richard A. Beacom, Jr.",TRUE,DEM,2904,100
District Judge,354th Judicial District,Total,,,2904,
District Judge,356th Judicial District,Britt Plunk,TRUE,DEM,4902,100
District Judge,356th Judicial District,Total,,,4902,
District Judge,381st Judicial District,"John A. Pope, III",TRUE,DEM,4627,100
District Judge,381st Judicial District,Total,,,4627,
District Judge,383rd Judicial District,Mike Herrera,TRUE,DEM,20750,100
District Judge,383rd Judicial District,Total,,,20750,
District Judge,384th Judicial District,Patrick M. Garcia,TRUE,DEM,20469,100
District Judge,384th Judicial District,Total,,,20469,
District Judge,388th Judicial District,Patricia A. Macias,TRUE,DEM,21051,100
District Judge,388th Judicial District,Total,,,21051,
District Judge,389th Judicial District,Letty Lopez,TRUE,DEM,19087,100
District Judge,389th Judicial District,Total,,,19087,
District Judge,394th Judicial District,Kenneth D. DeHart,TRUE,DEM,3220,64.04
District Judge,394th Judicial District,Monty Kimball,FALSE,DEM,1808,35.96
District Judge,394th Judicial District,Total,,,5028,
District Judge,398th Judicial District,Aida Salinas Flores,TRUE,DEM,32805,73.08
District Judge,398th Judicial District,Hector J. Villarreal,FALSE,DEM,12082,26.92
District Judge,398th Judicial District,Total,,,44887,
District Judge,400th Judicial District,Albert Hollan,FALSE,DEM,7287,100
District Judge,400th Judicial District,Total,,,7287,
District Judge,404th Judicial District,Abel C. Limas,TRUE,DEM,14853,100
District Judge,404th Judicial District,Total,,,14853,
District Judge,405th Judicial District,Wayne Mallia,TRUE,DEM,7996,100
District Judge,405th Judicial District,Total,,,7996,
District Judge,406th Judicial District,"Oscar ""O.J."" Hale, Jr.",FALSE,DEM,16235,50.65
District Judge,406th Judicial District,"Andres ""Andy"" Reyes",TRUE,DEM,15818,49.35
District Judge,406th Judicial District,Total,,,32053,
District Judge,407th Judicial District,Karen Pozza,TRUE,DEM,28775,100
District Judge,407th Judicial District,Total,,,28775,
District Judge,408th Judicial District,Milton I. Fagin,FALSE,DEM,25052,100
District Judge,408th Judicial District,Total,,,25052,
District Judge,409th Judicial District,"Sam Medrano, Jr.",TRUE,DEM,20633,100
District Judge,409th Judicial District,Total,,,20633,
District Judge,411th Judicial District,Robert H. Trapp,TRUE,DEM,7212,100
District Judge,411th Judicial District,Total,,,7212,
"Criminal District Judge, Dallas County",2,Don  Adams,FALSE,DEM,31893,100
"Criminal District Judge, Dallas County",2,Total,,,31893,
"Criminal District Judge, Dallas County",3,Carter Thompson,FALSE,DEM,31574,100
"Criminal District Judge, Dallas County",3,Total,,,31574,
District Judge,65th Judicial District,Alfredo Chavez,TRUE,DEM,20670,100
District Judge,65th Judicial District,Total,,,20670,
District Attorney, 1st Judicial District,Skeet  Des Champs,FALSE,DEM,2013,47.35
District Attorney, 1st Judicial District,John Clark Fisher,TRUE,DEM,2238,52.65
District Attorney, 1st Judicial District,Total,,,4251,
District Attorney, 2nd Judicial District,Elmer Beckworth,TRUE,DEM,2435,100
District Attorney, 2nd Judicial District,Total,,,2435,
District Attorney, 8th Judicial District,Martin Braddy,FALSE,DEM,2378,50.01
District Attorney, 8th Judicial District,Heath Hyde,FALSE,DEM,2377,49.99
District Attorney, 8th Judicial District,Total,,,4755,
