office,district,candidate,incumbent,party,votes,pct
State Representative,35,Michael  Esparza,FALSE,REP,1929,100
State Representative,35,Total,,,1929,
State Representative,38,Luis Cavazos,FALSE,REP,703,100
State Representative,38,Total,,,703,
State Representative,44,Edmund Kuempel,TRUE,REP,6423,100
State Representative,44,Total,,,6423,
State Representative,45,Jim Neuhaus,FALSE,REP,4181,100
State Representative,45,Total,,,4181,
State Representative,47,Alex Castano,FALSE,REP,1730,28.4
State Representative,47,Terry Dill,FALSE,REP,756,12.41
State Representative,47,Rich Phillips,FALSE,REP,1020,16.74
State Representative,47,Dick Reynolds,FALSE,REP,237,3.89
State Representative,47,Bill Welch,FALSE,REP,2349,38.56
State Representative,47,Total,,,6092,
State Representative,48,Ben Bentzin,FALSE,REP,3663,100
State Representative,48,Total,,,3663,
State Representative,50,Jeff  Fleece,FALSE,REP,1441,46.8
State Representative,50,Mary Wheeler,FALSE,REP,294,9.55
State Representative,50,Don Zimmerman,FALSE,REP,1344,43.65
State Representative,50,Total,,,3079,
State Representative,52,Mike  Krusee,TRUE,REP,3118,63.8
State Representative,52,Barbara Samuelson,FALSE,REP,1769,36.2
State Representative,52,Total,,,4887,
State Representative,53,Harvey Hilderbran,TRUE,REP,9836,100
State Representative,53,Total,,,9836,
State Representative,54,Jimmie Don Aycock,FALSE,REP,3325,39.07
State Representative,54,Dan Corbin,FALSE,REP,1705,20.04
State Representative,54,Hans Dersch,FALSE,REP,1030,12.1
State Representative,54,Dale Hopkins,FALSE,REP,2450,28.79
State Representative,54,Total,,,8510,
State Representative,55,Dianne White Delisi,TRUE,REP,5857,100
State Representative,55,Total,,,5857,
State Representative,56,"Charles ""Doc"" Anderson",TRUE,REP,7011,100
State Representative,56,Total,,,7011,
State Representative,58,Rob Orr,TRUE,REP,5627,100
State Representative,58,Total,,,5627,
State Representative,59,Sid Miller,TRUE,REP,3969,100
State Representative,59,Total,,,3969,
State Representative,60,James L.,TRUE,REP,7220,100
State Representative,60,Total,,,7220,
State Representative,61,Phil King,TRUE,REP,6777,100
State Representative,61,Total,,,6777,
State Representative,62,Larry Phillips,TRUE,REP,6032,54.27
State Representative,62,Charlie Williams,FALSE,REP,5082,45.73
State Representative,62,Total,,,11114,
State Representative,63,Ricky Grunden,FALSE,REP,1866,23.07
State Representative,63,Anne Lakusta,FALSE,REP,1911,23.63
State Representative,63,Bill Lawrence,FALSE,REP,1226,15.16
State Representative,63,Tan Parker,FALSE,REP,1989,24.59
State Representative,63,"Michael J. ""Mike""  Savoie",FALSE,REP,1096,13.55
State Representative,63,Total,,,8088,
State Representative,64,Myra Crownover,TRUE,REP,3641,100
State Representative,64,Total,,,3641,
State Representative,65,Burt  Solomons,TRUE,REP,1862,100
State Representative,65,Total,,,1862,
State Representative,66,Brian McCall,TRUE,REP,3430,100
State Representative,66,Total,,,3430,
State Representative,67,Jerry  Madden,TRUE,REP,2187,100
State Representative,67,Total,,,2187,
State Representative,68,"Richard L. ""Rick"" Hardcastle",TRUE,REP,3875,100
State Representative,68,Total,,,3875,
State Representative,69,Shirley Craft,FALSE,REP,3810,100
State Representative,69,Total,,,3810,
State Representative,70,Ken Paxton,TRUE,REP,4480,100
State Representative,70,Total,,,4480,
State Representative,71,Rob Beckham,FALSE,REP,2918,27.85
State Representative,71,Kevin Christian,FALSE,REP,3953,37.72
State Representative,71,Susan King,FALSE,REP,3008,28.71
State Representative,71,John Young,FALSE,REP,600,5.73
State Representative,71,Total,,,10479,
State Representative,72,Scott Campbell,TRUE,REP,3689,33.48
State Representative,72,Drew Darby,FALSE,REP,4448,40.37
State Representative,72,Kevin Housley,FALSE,REP,2881,26.15
State Representative,72,Total,,,11018,
State Representative,73,Carter Casteel,TRUE,REP,10137,49.89
State Representative,73,Nathan Macias,FALSE,REP,10183,50.11
State Representative,73,Total,,,20320,
State Representative,75,"Paul Johnson, Jr.",FALSE,REP,1159,100
State Representative,75,Total,,,1159,
State Representative,78,Patrick B. Haggerty,TRUE,REP,3107,50.86
State Representative,78,Lorraine O'Donnell,FALSE,REP,3002,49.14
State Representative,78,Total,,,6109,
State Representative,81,"G.E. ""Buddy"" West",TRUE,REP,5156,100
State Representative,81,Total,,,5156,
State Representative,82,Tom Craddick,TRUE,REP,5439,100
State Representative,82,Total,,,5439,
State Representative,83,Delwin Jones,TRUE,REP,9087,60.15
State Representative,83,Frank W. Morrison,FALSE,REP,2455,16.25
State Representative,83,Van Wilson,FALSE,REP,3565,23.6
State Representative,83,Total,,,15107,
State Representative,84,Carl H. Isett,TRUE,REP,6650,100
State Representative,84,Total,,,6650,
State Representative,85,Jim Landtroop,FALSE,REP,3930,52.46
State Representative,85,Gerald (Jerry) Lee Middleton,FALSE,REP,522,6.97
State Representative,85,Drew Mouton,FALSE,REP,3040,40.58
State Representative,85,Total,,,7492,
State Representative,86,John Smithee,TRUE,REP,10233,100
State Representative,86,Total,,,10233,
State Representative,87,Anette Carlisle,FALSE,REP,4528,42.63
State Representative,87,David Swinford,TRUE,REP,6093,57.37
State Representative,87,Total,,,10621,
State Representative,88,Warren Chisum,TRUE,REP,9559,100
State Representative,88,Total,,,9559,
State Representative,89,Jodie Laubenberg,TRUE,REP,5719,100
State Representative,89,Total,,,5719,
State Representative,91,"Patricia ""Pat"" Carlson",FALSE,REP,1139,25.32
State Representative,91,Kelly Hancock,FALSE,REP,2360,52.46
State Representative,91,Michael A. Logan,FALSE,REP,256,5.69
State Representative,91,Charles  Scoma,FALSE,REP,744,16.54
State Representative,91,Total,,,4499,
State Representative,92,Todd Smith,TRUE,REP,2552,100
State Representative,92,Total,,,2552,
State Representative,93,Toby Goodman,TRUE,REP,1565,100
State Representative,93,Total,,,1565,
State Representative,94,Kent Grusendorf,TRUE,REP,4308,41.9
State Representative,94,Diane Patrick,FALSE,REP,5973,58.1
State Representative,94,Total,,,10281,
State Representative,96,Bill Zedler,TRUE,REP,2513,100
State Representative,96,Total,,,2513,
State Representative,97,Robert Aaron Higgins,FALSE,REP,2362,39.29
State Representative,97,Anna Mowery,TRUE,REP,3650,60.71
State Representative,97,Total,,,6012,
State Representative,98,Bill  Skinner,FALSE,REP,1003,25.02
State Representative,98,Vicki Truitt,TRUE,REP,3005,74.98
State Representative,98,Total,,,4008,
State Representative,99,Colby W. Brown,FALSE,REP,234,3.41
State Representative,99,Charlie Geren,TRUE,REP,3768,54.86
State Representative,99,Chris Hatley,FALSE,REP,2867,41.74
State Representative,99,Total,,,6869,
State Representative,101,Thomas Latham,FALSE,REP,1864,50.89
State Representative,101,Elvira Reyna,TRUE,REP,1799,49.11
State Representative,101,Total,,,3663,
State Representative,102,Tony Goolsby,TRUE,REP,2112,100
State Representative,102,Total,,,2112,
State Representative,105,Linda HarperBrown,TRUE,REP,1278,100
State Representative,105,Total,,,1278,
State Representative,106,Kirk England,FALSE,REP,1722,100
State Representative,106,Edward  Smith,,,REP,
State Representative,106,Total,,,1722,
State Representative,107,Bill  Keffer,TRUE,REP,3054,100
State Representative,107,Total,,,3054,
State Representative,108,Dan Branch,TRUE,REP,2711,100
State Representative,108,Total,,,2711,
State Representative,111,Cindy Werner,FALSE,REP,1077,100
State Representative,111,Total,,,1077,
State Representative,112,Fred Hill,TRUE,REP,3217,86.13
State Representative,112,David Stephenson,FALSE,REP,518,13.87
State Representative,112,Total,,,3735,
State Representative,113,Joe Driver,TRUE,REP,1687,100
State Representative,113,Total,,,1687,
State Representative,114,Will Hartnett,TRUE,REP,3109,100
State Representative,114,Total,,,3109,
State Representative,115,Jim Jackson,FALSE,REP,2128,100
State Representative,115,Total,,,2128,
State Representative,117,Ted Kenyon,FALSE,REP,1133,100
State Representative,117,Total,,,1133,
State Representative,118,George Antuna,FALSE,REP,951,49.33
State Representative,118,John Lujan,FALSE,REP,431,22.35
State Representative,118,Steve Salyer,FALSE,REP,546,28.32
State Representative,118,Total,,,1928,
State Representative,121,Joe  Straus,TRUE,REP,3720,100
State Representative,121,Total,,,3720,
State Representative,122,"Frank J. Corte, Jr.",TRUE,REP,4399,100
State Representative,122,Total,,,4399,
State Representative,124,Richard W. King,FALSE,REP,950,100
State Representative,124,Total,,,950,
State Representative,125,Nelson Balido,FALSE,REP,1197,100
State Representative,125,Total,,,1197,
State Representative,126,John Devine,FALSE,REP,3538,47.75
State Representative,126,Patricia Harless,FALSE,REP,3871,52.25
State Representative,126,Total,,,7409,
State Representative,127,Joe Crabb,TRUE,REP,3092,59.05
State Representative,127,Joe Stunja,FALSE,REP,2144,40.95
State Representative,127,Total,,,5236,
State Representative,128,Wayne Smith,TRUE,REP,1617,100
State Representative,128,Total,,,1617,
State Representative,129,John E. Davis,TRUE,REP,3962,100
State Representative,129,Total,,,3962,
State Representative,130,Corbin Van Arsdale,TRUE,REP,5876,100
State Representative,130,Total,,,5876,
State Representative,132,Bill Callegari,TRUE,REP,3613,100
State Representative,132,Total,,,3613,
State Representative,133,Barbara Larson,FALSE,REP,1651,31.23
State Representative,133,Jim Murphy,FALSE,REP,1783,33.72
State Representative,133,Michael Schofield,FALSE,REP,1853,35.05
State Representative,133,Total,,,5287,
State Representative,134,Martha  Wong,TRUE,REP,3725,100
State Representative,134,Total,,,3725,
State Representative,135,Gary Elkins,TRUE,REP,3065,100
State Representative,135,Total,,,3065,
State Representative,136,Beverly Woolley,TRUE,REP,6816,100
State Representative,136,Total,,,6816,
State Representative,137,Sylvia Spivey,FALSE,REP,911,100
State Representative,137,Total,,,911,
State Representative,138,Dwayne Bohac,TRUE,REP,3212,100
State Representative,138,Total,,,3212,
State Representative,143,Charles George,FALSE,REP,115,39.93
State Representative,143,Dorothy Olmos,FALSE,REP,173,60.07
State Representative,143,Total,,,288,
State Representative,144,Robert E. Talton,TRUE,REP,1843,100
State Representative,144,Total,,,1843,
State Representative,149,Talmadge L. Heflin,FALSE,REP,1984,100
State Representative,149,Total,,,1984,
State Representative,150,Debbie Riddle,TRUE,REP,5514,100
State Representative,150,Total,,,5514,
"Chief Justice, 2nd Court of Appeals District",,John  Cayce,TRUE,REP,55230,100
"Chief Justice, 2nd Court of Appeals District",,Total,,,55230,
"Chief Justice, 5th Court of Appeals District",,Linda Thomas,TRUE,REP,51663,100
"Chief Justice, 5th Court of Appeals District",,Total,,,51663,
"Chief Justice, 7th Court of Appeals District  Unexpired Term",,Brian  Quinn,TRUE,REP,45935,100
"Chief Justice, 7th Court of Appeals District  Unexpired Term",,Total,,,45935,
"Chief Justice, 10th Court of Appeals District",,Tom Gray,TRUE,REP,34309,100
"Chief Justice, 10th Court of Appeals District",,Total,,,34309,
"Chief Justice, 11th Court of Appeals District",,Jim R. Wright,TRUE,REP,25723,100
"Chief Justice, 11th Court of Appeals District",,Total,,,25723,
Justice 1st Court of Appeals District,2,Jane Bland,TRUE,REP,96034,100
Justice 1st Court of Appeals District,2,Total,,,96034,
Justice 1st Court of Appeals District,6,"George C. Hanks, Jr.",TRUE,REP,95399,100
Justice 1st Court of Appeals District,6,Total,,,95399,
Justice 1st Court of Appeals District,7,Terry Jennings,TRUE,REP,95005,100
Justice 1st Court of Appeals District,7,Total,,,95005,
Justice 1st Court of Appeals District,8,Tim Taft,TRUE,REP,95136,100
Justice 1st Court of Appeals District,8,Total,,,95136,
Justice 1st Court of Appeals District,9,Elsa Alcala,TRUE,REP,93025,100
Justice 1st Court of Appeals District,9,Total,,,93025,
Justice 2nd Court of Appeals District,4,Bob McCoy,TRUE,REP,55033,100
Justice 2nd Court of Appeals District,4,Total,,,55033,
Justice 2nd Court of Appeals District,5,Sue Walker,TRUE,REP,55302,100
Justice 2nd Court of Appeals District,5,Total,,,55302,
Justice 2nd Court of Appeals District,6,Lee Ann Campbell Dauphinot,TRUE,REP,54390,100
Justice 2nd Court of Appeals District,6,Total,,,54390,
Justice 3rd Court of Appeals District,2,Alan Waldrop,TRUE,REP,58173,100
Justice 3rd Court of Appeals District,2,Total,,,58173,
Justice 3rd Court of Appeals District,3,Bill Davidson,FALSE,REP,15143,24.38
Justice 3rd Court of Appeals District,3,William Paul (Bill) Green,FALSE,REP,13460,21.67
Justice 3rd Court of Appeals District,3,Lee Parsley,FALSE,REP,12610,20.3
Justice 3rd Court of Appeals District,3,Will Wilson,FALSE,REP,20906,33.65
Justice 3rd Court of Appeals District,3,Total,,,62119,
Justice 3rd Court of Appeals District,5,David  Puryear,TRUE,REP,59020,100
Justice 3rd Court of Appeals District,5,Total,,,59020,
Justice 3rd Court of Appeals District,6,Bob Pemberton,TRUE,REP,59759,100
Justice 3rd Court of Appeals District,6,Total,,,59759,
Justice 4th Court of Appeals District,3,Rebecca Simmons,TRUE,REP,36542,100
Justice 4th Court of Appeals District,3,Total,,,36542,
Justice 4th Court of Appeals District,4,Steve Hilbig,FALSE,REP,28663,66.11
Justice 4th Court of Appeals District,4,Grace Kunde,FALSE,REP,14693,33.89
Justice 4th Court of Appeals District,4,Total,,,43356,
Justice 4th Court of Appeals District,5,Karen  Angelini,TRUE,REP,36416,100
Justice 4th Court of Appeals District,5,Total,,,36416,
Justice 4th Court of Appeals District,7,Phylis  Speedlin,TRUE,REP,36279,100
Justice 4th Court of Appeals District,7,Total,,,36279,
Justice 5th Court of Appeals District,2,Joseph B. Morris,TRUE,REP,50473,100
Justice 5th Court of Appeals District,2,Total,,,50473,
Justice 5th Court of Appeals District,5,Jim Moseley,TRUE,REP,50686,100
Justice 5th Court of Appeals District,5,Total,,,50686,
Justice 5th Court of Appeals District,9,Martin E. Richter,TRUE,REP,50135,100
Justice 5th Court of Appeals District,9,Total,,,50135,
Justice 5th Court of Appeals District,10,Molly Francis,TRUE,REP,50632,100
Justice 5th Court of Appeals District,10,Total,,,50632,
Justice 5th Court of Appeals District,11,Douglas S. Lang,TRUE,REP,49885,100
Justice 5th Court of Appeals District,11,Total,,,49885,
Justice 5th Court of Appeals District,12,Amos Mazzant,TRUE,REP,49799,100
Justice 5th Court of Appeals District,12,Total,,,49799,
Justice 5th Court of Appeals District,13,Elizabeth Lang Miers,TRUE,REP,50371,100
Justice 5th Court of Appeals District,13,Total,,,50371,
Justice 6th Court of Appeals District,2,M C Bruder,FALSE,REP,2217,8.31
Justice 6th Court of Appeals District,2,Andrew G. Khoury,FALSE,REP,10618,39.79
Justice 6th Court of Appeals District,2,Bailey C. Moseley,FALSE,REP,13850,51.9
Justice 6th Court of Appeals District,2,Total,,,26685,
Justice 7th Court of Appeals District,2,Mackey K Hancock,TRUE,REP,46364,100
Justice 7th Court of Appeals District,2,Total,,,46364,
Justice 7th Court of Appeals District,3,Pat Pirtle,FALSE,REP,27802,55.59
Justice 7th Court of Appeals District,3,Walt  Weaver,FALSE,REP,22213,44.41
Justice 7th Court of Appeals District,3,Total,,,50015,
Justice 9th Court of Appeals District,3,David Gaultney,TRUE,REP,21532,100
Justice 9th Court of Appeals District,3,Total,,,21532,
Justice 9th Court of Appeals District,4,Hollis Horton,TRUE,REP,21334,100
Justice 9th Court of Appeals District,4,Total,,,21334,
Justice 11th Court of Appeals District,2  Unexpired Term,Rick Strange,TRUE,REP,25156,100
Justice 11th Court of Appeals District,2  Unexpired Term,Total,,,25156,
Justice 12th Court of Appeals District,3,Sam Griffith,TRUE,REP,38305,100
Justice 12th Court of Appeals District,3,Total,,,38305,
Justice 13th Court of Appeals District,2,Rose Vela,FALSE,REP,19913,100
Justice 13th Court of Appeals District,2,Total,,,19913,
Justice 14th Court of Appeals District,3,John S. Anderson,TRUE,REP,93717,100
Justice 14th Court of Appeals District,3,Total,,,93717,
Justice 14th Court of Appeals District,4,J. Harvey Hudson,TRUE,REP,93372,100
Justice 14th Court of Appeals District,4,Total,,,93372,
Justice 14th Court of Appeals District,5,Wanda McKee Fowler,TRUE,REP,93297,100
Justice 14th Court of Appeals District,5,Total,,,93297,
Justice 14th Court of Appeals District,6,Richard Edelman,TRUE,REP,93255,100
Justice 14th Court of Appeals District,6,Total,,,93255,
Justice 14th Court of Appeals District,8,Charles Seymore,TRUE,REP,93041,100
Justice 14th Court of Appeals District,8,Total,,,93041,
District Judge,30th Judicial District,Bob Brotherton,TRUE,REP,4246,100
District Judge,30th Judicial District,Total,,,4246,
District Judge,31st Judicial District,Steven R.  Emmert,TRUE,REP,3199,100
District Judge,31st Judicial District,Total,,,3199,
District Judge,40th Judicial District,Dan Altman,FALSE,REP,2652,34.42
District Judge,40th Judicial District,Gene Knize,TRUE,REP,5053,65.58
District Judge,40th Judicial District,Total,,,7705,
District Judge,44th Judicial District,David Kelton,TRUE,REP,23529,100
District Judge,44th Judicial District,Total,,,23529,
District Judge,45th Judicial District,Diane M. Rivera,FALSE,REP,16043,100
District Judge,45th Judicial District,Total,,,16043,
District Judge,47th Judicial District,Hal Miner,TRUE,REP,13089,100
District Judge,47th Judicial District,Total,,,13089,
District Judge,54th Judicial District,Matt Johnson,FALSE,REP,7571,100
District Judge,54th Judicial District,Total,,,7571,
District Judge,55th Judicial District,Jeff Brown,FALSE,REP,54855,100
District Judge,55th Judicial District,Total,,,54855,
District Judge,57th Judicial District  Unexpired Term,"Joe F. Brown, Jr.",TRUE,REP,16526,100
District Judge,57th Judicial District  Unexpired Term,Total,,,16526,
District Judge,64th Judicial District,Rob Kinkaid,TRUE,REP,1975,100
District Judge,64th Judicial District,Total,,,1975,
District Judge,68th Judicial District,Charles Stokes,TRUE,REP,23485,100
District Judge,68th Judicial District,Total,,,23485,
District Judge,69th Judicial District,Ron Enns,TRUE,REP,3828,100
District Judge,69th Judicial District,Total,,,3828,
District Judge,70th Judicial District,Jerry D. Caddel,FALSE,REP,1660,32.47
District Judge,70th Judicial District,Denn Whalen,FALSE,REP,3452,67.53
District Judge,70th Judicial District,Total,,,5112,
District Judge,83rd Judicial District,Carl Pendergrass,TRUE,REP,398,100
District Judge,83rd Judicial District,Total,,,398,
District Judge,85th Judicial District,David Barron,FALSE,REP,2874,34.47
District Judge,85th Judicial District,J.D. Langley,TRUE,REP,3157,37.86
District Judge,85th Judicial District,Julie May Young,FALSE,REP,2307,27.67
District Judge,85th Judicial District,Total,,,8338,
District Judge,86th Judicial District,Howard Tygrett,TRUE,REP,4196,100
District Judge,86th Judicial District,Total,,,4196,
District Judge,87th Judicial District,Deborah Oakes Evans,TRUE,REP,3130,100
District Judge,87th Judicial District,Total,,,3130,
District Judge,94th Judicial District,James Sales,FALSE,REP,5275,100
District Judge,94th Judicial District,Total,,,5275,
District Judge,99th Judicial District  Unexpired Term,"William C. ""Bill"" Sowder",TRUE,REP,17256,100
District Judge,99th Judicial District  Unexpired Term,Total,,,17256,
District Judge,101st Judicial District,Jay Patterson,TRUE,REP,23632,100
District Judge,101st Judicial District,Total,,,23632,
District Judge,106th Judicial District,Carter T. Schildknecht,TRUE,REP,1359,100
District Judge,106th Judicial District,Total,,,1359,
District Judge,110th Judicial District,Tempie T.  Francis,FALSE,REP,870,43.2
District Judge,110th Judicial District,Bill Smith,FALSE,REP,1144,56.8
District Judge,110th Judicial District,Total,,,2014,
District Judge,113th Judicial District,Patricia  Hancock,TRUE,REP,55212,100
District Judge,113th Judicial District,Total,,,55212,
District Judge,116th Judicial District,Robert  Frost,TRUE,REP,23711,100
District Judge,116th Judicial District,Total,,,23711,
District Judge,118th Judicial District,Robert H. Moore III,TRUE,REP,2748,100
District Judge,118th Judicial District,Total,,,2748,
District Judge,122nd Judicial District,John  Ellisor,TRUE,REP,4499,100
District Judge,122nd Judicial District,Total,,,4499,
District Judge,134th Judicial District,Anne Ashby,TRUE,REP,23400,100
District Judge,134th Judicial District,Total,,,23400,
District Judge,137th Judicial District,Cecil G. Puryear,TRUE,REP,16512,100
District Judge,137th Judicial District,Total,,,16512,
District Judge,138th Judicial District  Unexpired Term,J. Rolando  Olvera,FALSE,REP,1666,100
District Judge,138th Judicial District  Unexpired Term,Total,,,1666,
District Judge,141st Judicial District,Len Wade,TRUE,REP,28471,100
District Judge,141st Judicial District,Total,,,28471,
District Judge,144th Judicial District,Mark  Luitjen,TRUE,REP,16838,100
District Judge,144th Judicial District,Total,,,16838,
District Judge,148th Judicial District,Guy Williams,FALSE,REP,5301,100
District Judge,148th Judicial District,Total,,,5301,
District Judge,149th Judicial District,"Robert ""Bob"" May",TRUE,REP,10610,100
District Judge,149th Judicial District,Total,,,10610,
District Judge,150th Judicial District,Janet Littlejohn,TRUE,REP,16677,100
District Judge,150th Judicial District,Total,,,16677,
District Judge,154th Judicial District,Felix Klein,TRUE,REP,247,100
District Judge,154th Judicial District,Total,,,247,
District Judge,157th Judicial District,Randy Wilson,TRUE,REP,54669,100
District Judge,157th Judicial District,Total,,,54669,
District Judge,158th Judicial District,Jake Collier,TRUE,REP,10452,100
District Judge,158th Judicial District,Total,,,10452,
District Judge,159th Judicial District,Paul White,TRUE,REP,2312,100
District Judge,159th Judicial District,Total,,,2312,
District Judge,160th Judicial District,Nancy A. Thomas,FALSE,REP,23209,100
District Judge,160th Judicial District,Total,,,23209,
District Judge,169th Judicial District,Gordon G. Adams,TRUE,REP,7292,100
District Judge,169th Judicial District,Total,,,7292,
District Judge,170th Judicial District,Jim Meyer,TRUE,REP,7718,100
District Judge,170th Judicial District,Total,,,7718,
District Judge,173rd Judicial District,Mark W. Hall,FALSE,REP,1770,36
District Judge,173rd Judicial District,Dan Moore,FALSE,REP,3146,64
District Judge,173rd Judicial District,Total,,,4916,
District Judge,180th Judicial District,Debbie Mantooth Stricklin,TRUE,REP,54920,100
District Judge,180th Judicial District,Total,,,54920,
District Judge,181st Judicial District,John B. Board,TRUE,REP,12679,100
District Judge,181st Judicial District,Total,,,12679,
District Judge,182nd Judicial District,Jeannine Barr,TRUE,REP,54634,100
District Judge,182nd Judicial District,Total,,,54634,
District Judge,183rd Judicial District,Lloyd Wayne Oliver,FALSE,REP,27797,43.44
District Judge,183rd Judicial District,Vanessa Velasquez,FALSE,REP,36193,56.56
District Judge,183rd Judicial District,Total,,,63990,
District Judge,184th Judicial District,Jan Krocker,TRUE,REP,54646,100
District Judge,184th Judicial District,Total,,,54646,
District Judge,185th Judicial District,Susan Brown,TRUE,REP,55216,100
District Judge,185th Judicial District,Total,,,55216,
District Judge,187th Judicial District,Raymond Angelini,TRUE,REP,16295,100
District Judge,187th Judicial District,Total,,,16295,
District Judge,188th Judicial District,David Brabham,TRUE,REP,7451,100
District Judge,188th Judicial District,Total,,,7451,
District Judge,189th Judicial District,Bill Burke,TRUE,REP,54360,100
District Judge,189th Judicial District,Total,,,54360,
District Judge,190th Judicial District,Jennifer W. Elrod,TRUE,REP,54213,100
District Judge,190th Judicial District,Total,,,54213,
District Judge,191st Judicial District,Catharina Haynes,TRUE,REP,23002,100
District Judge,191st Judicial District,Total,,,23002,
District Judge,192nd Judicial District,Dawn Estes,FALSE,REP,22785,100
District Judge,192nd Judicial District,Total,,,22785,
District Judge,193rd Judicial District,David Evans,TRUE,REP,22915,100
District Judge,193rd Judicial District,Total,,,22915,
District Judge,194th Judicial District,Mary E. Miller,TRUE,REP,22864,100
District Judge,194th Judicial District,Total,,,22864,
District Judge,195th Judicial District,Fred Burns,FALSE,REP,9654,33.91
District Judge,195th Judicial District,Dianne Kathryn Jones,FALSE,REP,18817,66.09
District Judge,195th Judicial District,Total,,,28471,
District Judge,198th Judicial District,Emil Karl Prohl,TRUE,REP,4920,100
District Judge,198th Judicial District,Total,,,4920,
District Judge,203rd Judicial District,Lana McDaniel,TRUE,REP,22912,100
District Judge,203rd Judicial District,Total,,,22912,
District Judge,204th Judicial District,Mark Nancarrow,TRUE,REP,22933,100
District Judge,204th Judicial District,Total,,,22933,
District Judge,207th Judicial District,Jack Robison,TRUE,REP,11135,100
District Judge,207th Judicial District,Total,,,11135,
District Judge,208th Judicial District,Denise Collins,TRUE,REP,54090,100
District Judge,208th Judicial District,Total,,,54090,
District Judge,209th Judicial District,Michael McSpadden,TRUE,REP,56185,100
District Judge,209th Judicial District,Total,,,56185,
District Judge,211th Judicial District,L. Dee Shipman,TRUE,REP,10512,100
District Judge,211th Judicial District,Total,,,10512,
District Judge,212th Judicial District,"Miles M. Whittington, Sr.",FALSE,REP,4428,100
District Judge,212th Judicial District,Total,,,4428,
District Judge,219th Judicial District,Curt B. Henderson,TRUE,REP,11122,100
District Judge,219th Judicial District,Total,,,11122,
District Judge,221st Judicial District,Suzanne Stovall,TRUE,REP,15550,100
District Judge,221st Judicial District,Total,,,15550,
District Judge,222nd Judicial District,Roland Saul,TRUE,REP,469,100
District Judge,222nd Judicial District,Total,,,469,
District Judge,224th Judicial District,Rene Diaz,TRUE,REP,16104,100
District Judge,224th Judicial District,Total,,,16104,
District Judge,225th Judicial District,Marialyn Barnard,FALSE,REP,16032,100
District Judge,225th Judicial District,Total,,,16032,
District Judge,226th Judicial District,Sid Harle,TRUE,REP,16617,100
District Judge,226th Judicial District,Total,,,16617,
District Judge,228th Judicial District,Marc Carter,TRUE,REP,53831,100
District Judge,228th Judicial District,Total,,,53831,
District Judge,230th Judicial District,Belinda Hill,TRUE,REP,54438,100
District Judge,230th Judicial District,Total,,,54438,
District Judge,231st Judicial District,Randy  Catterton,TRUE,REP,28396,100
District Judge,231st Judicial District,Total,,,28396,
District Judge,232nd Judicial District,Mary Lou Keel,TRUE,REP,54440,100
District Judge,232nd Judicial District,Total,,,54440,
District Judge,233rd Judicial District,Bill Harris,TRUE,REP,28415,100
District Judge,233rd Judicial District,Total,,,28415,
District Judge,234th Judicial District,Reece Rondon,FALSE,REP,53624,100
District Judge,234th Judicial District,Total,,,53624,
District Judge,236th Judicial District,Tom Lowe,TRUE,REP,28506,100
District Judge,236th Judicial District,Total,,,28506,
District Judge,237th Judicial District,Sam Medina,TRUE,REP,16867,100
District Judge,237th Judicial District,Total,,,16867,
District Judge,238th Judicial District,John Hyde,TRUE,REP,5260,100
District Judge,238th Judicial District,Total,,,5260,
District Judge,239th Judicial District,Pat Sebesta,TRUE,REP,10841,100
District Judge,239th Judicial District,Total,,,10841,
District Judge,240th Judicial District,Thomas R. Culver III,TRUE,REP,16465,100
District Judge,240th Judicial District,Total,,,16465,
District Judge,241st Judicial District,"Jack Skeen, Jr.",TRUE,REP,10918,100
District Judge,241st Judicial District,Total,,,10918,
District Judge,242nd Judicial District,"Edward L. ""Ed"" Self",TRUE,REP,1946,100
District Judge,242nd Judicial District,Total,,,1946,
District Judge,244th Judicial District,W. Stacy Trotter,FALSE,REP,4348,100
District Judge,244th Judicial District,Total,,,4348,
District Judge,245th Judicial District,Sherill (Sheri) Y. Dean,FALSE,REP,30371,48.45
District Judge,245th Judicial District,Annette Galik,TRUE,REP,32308,51.55
District Judge,245th Judicial District,Total,,,62679,
District Judge,246th Judicial District,Jim York,TRUE,REP,53572,100
District Judge,246th Judicial District,Total,,,53572,
District Judge,247th Judicial District,Bonnie Hellums,FALSE,REP,53549,100
District Judge,247th Judicial District,Total,,,53549,
District Judge,248th Judicial District,Joan Campbell,TRUE,REP,53521,100
District Judge,248th Judicial District,Total,,,53521,
District Judge,249th Judicial District,Wayne Bridewell,TRUE,REP,5771,100
District Judge,249th Judicial District,Total,,,5771,
District Judge,251st Judicial District,Ana E. Estevez,FALSE,REP,8200,50.14
District Judge,251st Judicial District,Kevin Isern,FALSE,REP,4871,29.78
District Judge,251st Judicial District,Perry Peek,FALSE,REP,3283,20.07
District Judge,251st Judicial District,Total,,,16354,
District Judge,254th Judicial District,Jeff Coen,TRUE,REP,22656,100
District Judge,254th Judicial District,Total,,,22656,
District Judge,255th Judicial District,Craig Fowler,TRUE,REP,22884,100
District Judge,255th Judicial District,Total,,,22884,
District Judge,256th Judicial District,Brenda Garrett Green,TRUE,REP,15892,58.15
District Judge,256th Judicial District,Barbara Geddis Van Duyne,FALSE,REP,11437,41.85
District Judge,256th Judicial District,Total,,,27329,
District Judge,257th Judicial District,Judy Warne,FALSE,REP,53418,100
