office,district,candidate,incumbent,party,votes,pct
District Judge,201st Judicial District,Suzanne Covington,True,DEM,160073,100.00
District Judge,201st Judicial District,Total,,,160073,
District Judge,203rd Judicial District,Lana McDaniel,True,REP,203533,100.00
District Judge,203rd Judicial District,Total,,,203533,
District Judge,204th Judicial District,Mark Nancarrow,True,REP,176849,46.69
District Judge,204th Judicial District,Lena Levario,False,DEM,201931,53.31
District Judge,204th Judicial District,Total,,,378780,
District Judge,205th Judicial District,Kathleen H. Olivares,True,DEM,63535,100.00
District Judge,205th Judicial District,Total,,,63535,
District Judge,206th Judicial District,Rose Guerra Reyna,True,DEM,33266,100.00
District Judge,206th Judicial District,Total,,,33266,
District Judge,207th Judicial District,Jack Robison,True,REP,45573,100.00
District Judge,207th Judicial District,Total,,,45573,
District Judge,208th Judicial District,Denise Collins,True,REP,328761,100.00
District Judge,208th Judicial District,Total,,,328761,
District Judge,209th Judicial District,Michael McSpadden,True,REP,331956,100.00
District Judge,209th Judicial District,Total,,,331956,
District Judge,210th Judicial District,Gonzalo Garcia,True,DEM,62100,100.00
District Judge,210th Judicial District,Total,,,62100,
District Judge,211th Judicial District,L. Dee Shipman,True,REP,73414,100.00
District Judge,211th Judicial District,Total,,,73414,
District Judge,212th Judicial District,"Miles M. Whittington, Sr.",False,REP,28131,44.93
District Judge,212th Judicial District,Susan Criss,True,DEM,34476,55.07
District Judge,212th Judicial District,Total,,,62607,
District Judge,217th Judicial District,Barry Bryan,False,DEM,14344,100.00
District Judge,217th Judicial District,Total,,,14344,
District Judge,218th Judicial District,Stella  Saxon,True,DEM,17648,100.00
District Judge,218th Judicial District,Total,,,17648,
District Judge,219th Judicial District,Curt B. Henderson,True,REP,96264,100.00
District Judge,219th Judicial District,Total,,,96264,
District Judge,220th Judicial District,James E. Morgan,True,DEM,8745,100.00
District Judge,220th Judicial District,Total,,,8745,
District Judge,221st Judicial District,Suzanne Stovall,True,REP,62684,100.00
District Judge,221st Judicial District,Total,,,62684,
District Judge,222nd Judicial District,Roland Saul,True,REP,2657,100.00
District Judge,222nd Judicial District,Total,,,2657,
District Judge,223rd Judicial District,Lee  Waters,True,DEM,3126,100.00
District Judge,223rd Judicial District,Total,,,3126,
District Judge,224th Judicial District,Rene Diaz,True,REP,120059,46.89
District Judge,224th Judicial District,Gloria Saldana,False,DEM,136010,53.11
District Judge,224th Judicial District,Total,,,256069,
District Judge,225th Judicial District,Marialyn Barnard,False,REP,106477,40.70
District Judge,225th Judicial District,Peter Sakai,False,DEM,155160,59.30
District Judge,225th Judicial District,Total,,,261637,
District Judge,226th Judicial District,Sid Harle,True,REP,159931,100.00
District Judge,226th Judicial District,Total,,,159931,
District Judge,227th Judicial District,"Philip A. Kazen, Jr.",True,DEM,169184,100.00
District Judge,227th Judicial District,Total,,,169184,
District Judge,228th Judicial District,Marc Carter,True,REP,325705,100.00
District Judge,228th Judicial District,Total,,,325705,
District Judge,229th Judicial District,Alex W. Gabert,True,DEM,9380,100.00
District Judge,229th Judicial District,Total,,,9380,
District Judge,230th Judicial District,Belinda Hill,True,REP,329160,100.00
District Judge,230th Judicial District,Total,,,329160,
District Judge,231st Judicial District,Randy  Catterton,True,REP,195220,100.00
District Judge,231st Judicial District,Total,,,195220,
District Judge,232nd Judicial District,Mary Lou Keel,True,REP,289249,52.77
District Judge,232nd Judicial District,Herb Ritchie,False,DEM,258927,47.23
District Judge,232nd Judicial District,Total,,,548176,
District Judge,233rd Judicial District,Bill Harris,True,REP,195202,100.00
District Judge,233rd Judicial District,Total,,,195202,
District Judge,234th Judicial District,Reece Rondon,False,REP,324660,100.00
District Judge,234th Judicial District,Total,,,324660,
District Judge,236th Judicial District,Tom Lowe,True,REP,195093,100.00
District Judge,236th Judicial District,Total,,,195093,
District Judge,237th Judicial District,Sam Medina,True,REP,41988,100.00
District Judge,237th Judicial District,Total,,,41988,
District Judge,238th Judicial District,John Hyde,True,REP,20881,100.00
District Judge,238th Judicial District,Total,,,20881,
District Judge,239th Judicial District,Pat Sebesta,True,REP,39807,100.00
District Judge,239th Judicial District,Total,,,39807,
District Judge,240th Judicial District,Thomas R. Culver III,True,REP,59758,100.00
District Judge,240th Judicial District,Total,,,59758,
District Judge,241st Judicial District,"Jack Skeen, Jr.",True,REP,32284,100.00
District Judge,241st Judicial District,Total,,,32284,
District Judge,242nd Judicial District,"Edward L. ""Ed"" Self",True,REP,6978,100.00
District Judge,242nd Judicial District,Total,,,6978,
District Judge,243rd Judicial District,David C. Guaderrama,True,DEM,62786,100.00
District Judge,243rd Judicial District,Total,,,62786,
District Judge,244th Judicial District,W. Stacy Trotter,False,REP,13446,100.00
District Judge,244th Judicial District,Total,,,13446,
District Judge,245th Judicial District,Annette Galik,True,REP,278586,50.62
District Judge,245th Judicial District,Mary Kay Green,False,DEM,271805,49.38
District Judge,245th Judicial District,Total,,,550391,
District Judge,246th Judicial District,Jim York,True,REP,325001,100.00
District Judge,246th Judicial District,Total,,,325001,
District Judge,247th Judicial District,Bonnie Crane Hellums,False,REP,325713,100.00
District Judge,247th Judicial District,Total,,,325713,
District Judge,248th Judicial District,Joan Campbell,True,REP,286494,52.28
District Judge,248th Judicial District,Lydia ClayJackson,False,DEM,261511,47.72
District Judge,248th Judicial District,Total,,,548005,
District Judge,249th Judicial District,Wayne Bridewell,True,REP,24205,100.00
District Judge,249th Judicial District,Total,,,24205,
District Judge,250th Judicial District,John K. Dietz,True,DEM,159717,100.00
District Judge,250th Judicial District,Total,,,159717,
District Judge,251st Judicial District,Ana E. Estevez,False,REP,33796,71.00
District Judge,251st Judicial District,William (Bill) Hamker,False,DEM,13804,29.00
District Judge,251st Judicial District,Total,,,47600,
District Judge,252nd Judicial District,Layne Walker,True,DEM,32330,100.00
District Judge,252nd Judicial District,Total,,,32330,
District Judge,253rd Judicial District,Chap Cain,True,DEM,14969,100.00
District Judge,253rd Judicial District,Total,,,14969,
District Judge,254th Judicial District,Jeff Coen,True,REP,180620,47.90
District Judge,254th Judicial District,David Hanschen,False,DEM,196420,52.10
District Judge,254th Judicial District,Total,,,377040,
District Judge,255th Judicial District,Craig Fowler,True,REP,174693,46.24
District Judge,255th Judicial District,Lori Chrisman Hockett,False,DEM,203133,53.76
District Judge,255th Judicial District,Total,,,377826,
District Judge,256th Judicial District,Brenda Garrett Green,True,REP,183945,48.91
District Judge,256th Judicial District,David Lopez,False,DEM,192166,51.09
District Judge,256th Judicial District,Total,,,376111,
District Judge,257th Judicial District,Judy Warne,False,REP,324781,100.00
District Judge,257th Judicial District,Total,,,324781,
District Judge,258th Judicial District,Richard R. Burroughs,False,REP,9181,40.96
District Judge,258th Judicial District,Elizabeth Coker,True,DEM,13236,59.04
District Judge,258th Judicial District,Total,,,22417,
District Judge,259th Judicial District,Brooks  Hagler,True,DEM,3306,100.00
District Judge,259th Judicial District,Total,,,3306,
District Judge,260th Judicial District,Buddie J. Hahn,True,DEM,12236,100.00
District Judge,260th Judicial District,Total,,,12236,
District Judge,261st Judicial District,Lora Livingston,True,DEM,158045,100.00
District Judge,261st Judicial District,Total,,,158045,
District Judge,262nd Judicial District,Mike Anderson,True,REP,325187,100.00
District Judge,262nd Judicial District,Total,,,325187,
District Judge,263rd Judicial District,Jim Wallace,True,REP,323678,100.00
District Judge,263rd Judicial District,Total,,,323678,
District Judge,264th Judicial District,"Martha J. ""Janie"" Trudo",True,REP,29901,100.00
District Judge,264th Judicial District,Total,,,29901,
District Judge,265th Judicial District,Keith Dean,True,REP,176762,47.10
District Judge,265th Judicial District,Mark C. Stoltz,False,DEM,198560,52.90
District Judge,265th Judicial District,Total,,,375322,
District Judge,266th Judicial District,Donald R. Jones,True,DEM,4641,100.00
District Judge,266th Judicial District,Total,,,4641,
District Judge,267th Judicial District,Skipper Koetter,True,REP,21955,100.00
District Judge,267th Judicial District,Total,,,21955,
District Judge,268th Judicial District,Brady G. Elliott,True,REP,51967,55.15
District Judge,268th Judicial District,Albert Hollan,False,DEM,42268,44.85
District Judge,268th Judicial District,Total,,,94235,
District Judge,269th Judicial District,John T. Wooldridge,True,REP,323150,100.00
District Judge,269th Judicial District,Total,,,323150,
District Judge,270th Judicial District,Brent  Gamble,True,REP,322422,100.00
District Judge,270th Judicial District,Total,,,322422,
District Judge,271st Judicial District,John H. Fostel,True,REP,10696,100.00
District Judge,271st Judicial District,Total,,,10696,
District Judge,273rd Judicial District,Charles Ramsey Mitchell,True,DEM,8170,100.00
District Judge,273rd Judicial District,Total,,,8170,
District Judge,274th Judicial District,Gary L. Steel,True,REP,59204,100.00
District Judge,274th Judicial District,Total,,,59204,
District Judge,275th Judicial District,Juan R. Partida,True,DEM,32095,100.00
District Judge,275th Judicial District,Total,,,32095,
District Judge,276th Judicial District,William R. ,True,DEM,10139,100.00
District Judge,276th Judicial District,Total,,,10139,
District Judge,277th Judicial District,Ken Anderson,True,REP,56482,100.00
District Judge,277th Judicial District,Total,,,56482,
District Judge,278th Judicial District,Kenneth H. Keeling,True,REP,13052,100.00
District Judge,278th Judicial District,Total,,,13052,
District Judge,279th Judicial District,Rick  Williams,False,REP,17892,39.53
District Judge,279th Judicial District,Randy Shelton,False,DEM,27372,60.47
District Judge,279th Judicial District,Total,,,45264,
District Judge,280th Judicial District,Tony Lindsay,True,REP,322439,100.00
District Judge,280th Judicial District,Total,,,322439,
District Judge,281st Judicial District,David Bernal,True,REP,323061,100.00
District Judge,281st Judicial District,Total,,,323061,
District Judge,282nd Judicial District,Karen Greene,True,REP,183373,48.86
District Judge,282nd Judicial District,Andy Chatham,False,DEM,191965,51.14
District Judge,282nd Judicial District,Total,,,375338,
District Judge,283rd Judicial District,Becky Gregory,False,REP,181361,48.42
District Judge,283rd Judicial District,Rick Magnis,False,DEM,193185,51.58
District Judge,283rd Judicial District,Total,,,374546,
District Judge,284th Judicial District,Cara Wood,False,REP,55489,71.82
District Judge,284th Judicial District,Nancy McCoy,False,DEM,21772,28.18
District Judge,284th Judicial District,Total,,,77261,
District Judge,285th Judicial District,Michael Peden,True,REP,133451,52.00
District Judge,285th Judicial District,Milton I. Fagin,False,DEM,123165,48.00
District Judge,285th Judicial District,Total,,,256616,
District Judge,286th Judicial District,Harold Phelan,True,REP,4315,100.00
District Judge,286th Judicial District,Total,,,4315,
District Judge,287th Judicial District,"Gordon Houston ""Corky"" Green",True,DEM,2280,100.00
District Judge,287th Judicial District,Total,,,2280,
District Judge,288th Judicial District,Lori Massey,True,REP,157667,100.00
District Judge,288th Judicial District,Total,,,157667,
District Judge,289th Judicial District,Carmen Kelsey,True,DEM,170357,100.00
District Judge,289th Judicial District,Total,,,170357,
District Judge,290th Judicial District,Sharon MacRae,True,REP,156505,100.00
District Judge,290th Judicial District,Total,,,156505,
District Judge,291st Judicial District,Susan Hawk,True,REP,201609,100.00
District Judge,291st Judicial District,Total,,,201609,
District Judge,292nd Judicial District,"Henry Wade, Jr.",True,REP,184090,48.53
District Judge,292nd Judicial District,Larry Mitchell,False,DEM,195242,51.47
District Judge,292nd Judicial District,Total,,,379332,
District Judge,293rd Judicial District,Cynthia L. Muñiz,True,DEM,4854,100.00
District Judge,293rd Judicial District,Total,,,4854,
District Judge,294th Judicial District,Teresa A. Drum,False,REP,8691,100.00
District Judge,294th Judicial District,Total,,,8691,
District Judge,295th Judicial District,Tracy Elizabeth Christopher,True,REP,323642,100.00
District Judge,295th Judicial District,Total,,,323642,
District Judge,296th Judicial District,"John  Roach, Jr.",False,REP,96714,100.00
District Judge,296th Judicial District,Total,,,96714,
District Judge,297th Judicial District,Everett  Young,True,REP,195022,100.00
District Judge,297th Judicial District,Total,,,195022,
District Judge,298th Judicial District,Karen Willcutts,False,REP,173636,46.20
District Judge,298th Judicial District,Emily G. Tobolowsky,False,DEM,202222,53.80
District Judge,298th Judicial District,Total,,,375858,
District Judge,299th Judicial District,Madeleine Connor,False,REP,78077,36.73
District Judge,299th Judicial District,Charlie Baird,False,DEM,134466,63.27
District Judge,299th Judicial District,Total,,,212543,
District Judge,327th Judicial District,Linda Chew,True,DEM,64402,100.00
District Judge,327th Judicial District,Total,,,64402,
District Judge,331st Judicial District,Bob Perkins,True,DEM,159448,100.00
District Judge,331st Judicial District,Total,,,159448,
District Judge,355th Judicial District,Ralph Walton,True,REP,10779,100.00
District Judge,355th Judicial District,Total,,,10779,
District Judge,357th Judicial District,Leonel Alejandro,True,DEM,27210,100.00
District Judge,357th Judicial District,Total,,,27210,
District Judge,358th Judicial District,Bill McCoy,False,REP,13702,100.00
District Judge,358th Judicial District,Total,,,13702,
District Judge,359th Judicial District,Kathleen A. Hamilton,True,REP,62454,100.00
District Judge,359th Judicial District,Total,,,62454,
District Judge,361st Judicial District,Steve Smith,True,REP,21484,100.00
District Judge,361st Judicial District,Total,,,21484,
District Judge,363rd Judicial District,Faith Johnson,True,REP,182446,48.49
District Judge,363rd Judicial District,Tracy Holmes,False,DEM,193805,51.51
District Judge,363rd Judicial District,Total,,,376251,
District Judge,364th Judicial District,Brad Underwood,True,REP,41472,100.00
District Judge,364th Judicial District,Total,,,41472,
District Judge,365th Judicial District,Amado Abascal,True,DEM,4688,100.00
District Judge,365th Judicial District,Total,,,4688,
District Judge,366th Judicial District,Gregory Brewer,False,REP,95664,100.00
District Judge,366th Judicial District,Total,,,95664,
District Judge,367th Judicial District,Lee Gabriel,True,REP,73460,100.00
District Judge,367th Judicial District,Total,,,73460,
District Judge,368th Judicial District,Burt  Carnes,True,REP,56502,100.00
District Judge,368th Judicial District,Total,,,56502,
District Judge,369th Judicial District,Bascom William Bentley III,False,REP,15234,100.00
District Judge,369th Judicial District,Total,,,15234,
District Judge,370th Judicial District,Noe Gonzalez,True,DEM,32209,100.00
District Judge,370th Judicial District,Total,,,32209,
District Judge,371st Judicial District,Mollee Westfall,False,REP,194752,100.00
District Judge,371st Judicial District,Total,,,194752,
District Judge,372nd Judicial District,Scott Wisch,True,REP,194539,100.00
District Judge,372nd Judicial District,Total,,,194539,
District Judge,377th Judicial District,Robert C. Cheshire,True,REP,11050,61.85
District Judge,377th Judicial District,"N.J. ""Tali"" Villafranca",False,DEM,6816,38.15
District Judge,377th Judicial District,Total,,,17866,
District Judge,381st Judicial District  Unexpired Term,"Isabel ""Chavelita"" Trevino",False,REP,1347,18.85
District Judge,381st Judicial District  Unexpired Term,Jose Luis Garza,False,DEM,5798,81.15
District Judge,381st Judicial District  Unexpired Term,Total,,,7145,
District Judge,385th Judicial District,Robin Darr,True,REP,20372,100.00
District Judge,385th Judicial District,Total,,,20372,
District Judge,403rd Judicial District,Brenda P. Kennedy,True,DEM,157127,100.00
District Judge,403rd Judicial District,Total,,,157127,
District Judge,408th Judicial District  Unexpired Term,Richard E. Price,True,REP,120262,47.02
District Judge,408th Judicial District  Unexpired Term,Larry Noll,False,DEM,135523,52.98
District Judge,408th Judicial District  Unexpired Term,Total,,,255785,
District Judge,412th Judicial District,W. Ed Denman,True,REP,38860,100.00
District Judge,412th Judicial District,Total,,,38860,
District Judge,414th Judicial District,Vicki L. Menard,True,REP,28084,54.43
District Judge,414th Judicial District,Merrilee Harmon Dunnam,False,DEM,23517,45.57
District Judge,414th Judicial District,Total,,,51601,
District Judge,417th Judicial District,Cynthia McCrann Wheless,True,REP,96109,100.00
District Judge,417th Judicial District,Total,,,96109,
District Judge,419th Judicial District,Angelita MendozaWaterhouse,False,REP,77841,36.80
District Judge,419th Judicial District,Orlinda Naranjo,False,DEM,133694,63.20
District Judge,419th Judicial District,Total,,,211535,
District Judge,424th Judicial District,Dan Mills,True,REP,17101,100.00
District Judge,424th Judicial District,Total,,,17101,
District Judge,428th Judicial District,Bill Henry,True,REP,15069,50.75
District Judge,428th Judicial District,Anna Martinez Boling,False,DEM,14626,49.25
District Judge,428th Judicial District,Total,,,29695,
Criminal District Judge Dallas County,1,Janice Warder,True,REP,175999,46.97
Criminal District Judge Dallas County,1,Robert Burns,False,DEM,198685,53.03
Criminal District Judge Dallas County,1,Total,,,374684,
"Criminal District Judge, Dallas County",5,Manny Alvarez,True,REP,177593,47.17
"Criminal District Judge, Dallas County",5,Carter Thompson,False,DEM,198900,52.83
"Criminal District Judge, Dallas County",5,Total,,,376493,
"Criminal District Judge, Dallas County",6,Danny Clancy,False,REP,173121,46.23
"Criminal District Judge, Dallas County",6,Jeanine  Howard,False,DEM,201346,53.77
"Criminal District Judge, Dallas County",6,Total,,,374467,
"Criminal District Judge, Dallas County",7,Livia Liu,False,REP,173457,46.15
"Criminal District Judge, Dallas County",7,Mike Snipes,False,DEM,202397,53.85
"Criminal District Judge, Dallas County",7,Total,,,375854,
Criminal District Judge Jefferson County,,"John ""Johnny"" B. Stevens Jr.",False,DEM,32305,100.00
Criminal District Judge Jefferson County,,Total,,,32305,
Criminal District Judge #1 Tarrant County,,Sharen  Wilson,True,REP,196079,100.00
Criminal District Judge #1 Tarrant County,,Total,,,196079,
Criminal District Judge #3 Tarrant County,,Elizabeth Berry,True,REP,195499,100.00
Criminal District Judge #3 Tarrant County,,Total,,,195499,
Criminal District Judge #4 Tarrant County,,Mike  Thomas,True,REP,195084,100.00
Criminal District Judge #4 Tarrant County,,Total,,,195084,
District Judge,300th Judicial District,K. Randall Hufstetler,True,REP,38813,100.00
District Judge,300th Judicial District,Total,,,38813,
District Judge,301st Judicial District,Susan Rankin,True,REP,180915,48.15
District Judge,301st Judicial District,Lynn Cherry,False,DEM,194785,51.85
District Judge,301st Judicial District,Total,,,375700,
District Judge,302nd Judicial District,Frances A. Harris,True,REP,176025,47.06
District Judge,302nd Judicial District,Tena Callahan,False,DEM,198020,52.94
District Judge,302nd Judicial District,Total,,,374045,
District Judge,303rd Judicial District,Tomi J. Shehan,False,REP,171577,45.81
District Judge,303rd Judicial District,Dennise Garcia,True,DEM,202996,54.19
District Judge,303rd Judicial District,Total,,,374573,
District Judge,304th Judicial District,John Sholden,True,REP,177603,47.58
District Judge,304th Judicial District,"William A. ""Bill"" Mazur Jr.",False,DEM,195631,52.42
District Judge,304th Judicial District,Total,,,373234,
District Judge,305th Judicial District,Cheryl Lee Shannon,True,REP,203267,100.00
District Judge,305th Judicial District,Total,,,203267,
District Judge,306th Judicial District,Janis ,True,DEM,41084,100.00
District Judge,306th Judicial District,Total,,,41084,
District Judge,307th Judicial District,Robin D. Sage,True,REP,16465,100.00
District Judge,307th Judicial District,Total,,,16465,
District Judge,308th Judicial District,Georgia Dempster,True,REP,322745,100.00
District Judge,308th Judicial District,Total,,,322745,
District Judge,309th Judicial District,Frank Rynd,True,REP,322302,100.00
District Judge,309th Judicial District,Total,,,322302,
District Judge,310th Judicial District,Lisa Millard,True,REP,323042,100.00
District Judge,310th Judicial District,Total,,,323042,
District Judge,311th Judicial District,Doug Warne,True,REP,321144,100.00
District Judge,311th Judicial District,Total,,,321144,
District Judge,312th Judicial District,James D. Squier,True,REP,321024,100.00
District Judge,312th Judicial District,Total,,,321024,
District Judge,313th Judicial District,Pat Shelton,True,REP,321847,100.00
District Judge,313th Judicial District,Total,,,321847,
District Judge,314th Judicial District,John F. Phillips,True,REP,319885,100.00
District Judge,314th Judicial District,Total,,,319885,
District Judge,315th Judicial District,"Michael ""Mike"" Schneider",False,REP,280850,51.35
District Judge,315th Judicial District,Bill Connolly,False,DEM,266040,48.65
District Judge,315th Judicial District,Total,,,546890,
District Judge,316th Judicial District,John LaGrone,True,REP,4441,100.00
District Judge,316th Judicial District,Total,,,4441,
District Judge,317th Judicial District,Larry Thorne,True,DEM,32000,100.00
District Judge,317th Judicial District,Total,,,32000,
District Judge,318th Judicial District,Dean Rucker,True,REP,20457,100.00
District Judge,318th Judicial District,Total,,,20457,
District Judge,319th Judicial District,Tom Greenwell,True,REP,37047,56.72
District Judge,319th Judicial District,Robert Zamora,False,DEM,28269,43.28
District Judge,319th Judicial District,Total,,,65316,
District Judge,320th Judicial District,Don Emerson,True,REP,12507,100.00
District Judge,320th Judicial District,Total,,,12507,
District Judge,321st Judicial District,Carole Clark,True,REP,32100,100.00
District Judge,321st Judicial District,Total,,,32100,
District Judge,322nd Judicial District,Nancy Berger,False,REP,173037,56.45
District Judge,322nd Judicial District,"Brenda ""BC"" Cornish",False,DEM,133481,43.55
District Judge,322nd Judicial District,Total,,,306518,
District Judge,323rd Judicial District,Jean  Boyd,True,REP,195180,100.00
District Judge,323rd Judicial District,Total,,,195180,
District Judge,324th Judicial District,Jerry Hennigan,False,REP,194581,100.00
District Judge,324th Judicial District,Total,,,194581,
District Judge,325th Judicial District,Judith Wells,True,REP,195809,100.00
District Judge,325th Judicial District,Total,,,195809,
District Judge,326th Judicial District,Aleta Hacker,True,DEM,17725,100.00
District Judge,326th Judicial District,Total,,,17725,
District Judge,328th Judicial District,"Ronald  R. ""Ron"" Pope",False,REP,60222,100.00
District Judge,328th Judicial District,Total,,,60222,
District Judge,329th Judicial District,Daniel Sklar,True,REP,6246,100.00
District Judge,329th Judicial District,Total,,,6246,
District Judge,330th Judicial District,Marilea W. Lewis,True,REP,201067,100.00
District Judge,330th Judicial District,Total,,,201067,
District Attorney, 31st Judicial District  Unexpired Term,Lynn Switzer,True,REP,7268,100.00
District Attorney, 31st Judicial District  Unexpired Term,Total,,,7268,
District Attorney, 46th Judicial District  Unexpired Term,"Douglas C. Jeffrey, III",False,REP,1893,36.03
District Attorney, 46th Judicial District  Unexpired Term,Staley Heatly,False,DEM,3361,63.97
District Attorney, 46th Judicial District  Unexpired Term,Total,,,5254,
District Attorney, 70th Judicial District  Unexpired Term,R.N. ,True,REP,13417,100.00
District Attorney, 70th Judicial District  Unexpired Term,Total,,,13417,
District Attorney, 268th Judicial District,John Healey,False,REP,60038,100.00
District Attorney, 268th Judicial District,Total,,,60038,
Criminal,Attorney Anderson County,Doug Lowe,False,DEM,7188,100.00
Criminal,Attorney Anderson County,Total,,,7188,
Criminal,Attorney Austin County,Travis J. Koehn,True,REP,5973,100.00
Criminal,Attorney Austin County,Total,,,5973,
Criminal,Attorney Bastrop County,Bryan Goertz,True,REP,11539,100.00
Criminal,Attorney Bastrop County,Total,,,11539,
Criminal,Attorney Bexar County,Susan D. Reed,True,REP,161737,60.57
Criminal,Attorney Bexar County,Eddie Bravenec,False,DEM,105266,39.43
Criminal,Attorney Bexar County,Total,,,267003,
Criminal,Attorney Bowie County,Bobby Lockhart,True,DEM,13000,100.00
Criminal,Attorney Bowie County,Total,,,13000,
Criminal,Attorney Brazoria County,Jeri Yenne,True,REP,39766,100.00
Criminal,Attorney Brazoria County,Total,,,39766,
Criminal,Attorney Caldwell County,Chris Schneider,False,REP,3409,44.71
Criminal,Attorney Caldwell County,"Reagan ""Trey"" Hicks III",False,DEM,4216,55.29
Criminal,Attorney Caldwell County,Total,,,7625,
Criminal,Attorney Calhoun County,Dan W. Heard,True,DEM,3233,100.00
Criminal,Attorney Calhoun County,Total,,,3233,
Criminal,Attorney Cass County,Clint Allen,False,DEM,0,0.00
Criminal,Attorney Cass County,Total,,,0,
Criminal,Attorney Collin County,John R. Roach,True,REP,96813,100.00
Criminal,Attorney Collin County,Total,,,96813,
Criminal,Attorney Comal County,"Dibrell ""Dib"" Waldrip",True,REP,21904,100.00
Criminal,Attorney Comal County,Total,,,21904,
Criminal,Attorney Dallas County,Toby Shook,False,REP,188254,49.09
Criminal,Attorney Dallas County,Craig Watkins,False,DEM,195234,50.91
Criminal,Attorney Dallas County,Total,,,383488,
Criminal,Attorney Deaf Smith County,Jim English,True,REP,2200,100.00
Criminal,Attorney Deaf Smith County,Total,,,2200,
Criminal,Attorney Denton County,Paul Johnson,False,REP,73263,100.00
Criminal,Attorney Denton County,Total,,,73263,
Criminal,Attorney Eastland County,Russ Thomason,False,REP,3669,100.00
Criminal,Attorney Eastland County,Total,,,3669,
Criminal,Attorney Galveston County,Jon Hall,False,REP,29572,47.35
Criminal,Attorney Galveston County,Kurt Sistrunk,True,DEM,32877,52.65
Criminal,Attorney Galveston County,Total,,,62449,
Criminal,Attorney Gregg County,William  Jennings,True,REP,16301,100.00
Criminal,Attorney Gregg County,Total,,,16301,
Criminal,Attorney Harrison County,Joe Black,True,DEM,10452,100.00
Criminal,Attorney Harrison County,Total,,,10452,
Criminal,Attorney Hays County,Wesley H. Mau,False,REP,14883,49.96
Criminal,Attorney Hays County,Sherri Tibbe,False,DEM,14906,50.04
Criminal,Attorney Hays County,Total,,,29789,
Criminal,Attorney Hidalgo County,Rene Guerra,True,DEM,32088,100.00
Criminal,Attorney Hidalgo County,Total,,,32088,
Criminal,Attorney Jackson County,"Robert E. ""Bobby"" Bell",True,DEM,2136,100.00
Criminal,Attorney Jackson County,Total,,,2136,
Criminal,Attorney Jasper County,Steve Hollis,False,DEM,5614,100.00
Criminal,Attorney Jasper County,Total,,,5614,
Criminal,Attorney Jefferson County,Tom Maness,True,DEM,32579,100.00
Criminal,Attorney Jefferson County,Total,,,32579,
Criminal,Attorney Kaufman County,Rick  Harrison,True,REP,12633,100.00
Criminal,Attorney Kaufman County,Total,,,12633,
Criminal,Attorney Lubbock County,Matt Powell,True,REP,41881,100.00
Criminal,Attorney Lubbock County,Total,,,41881,
Criminal,Attorney Madison County,"William C. ""Bill"" Bennett, Jr.",True,DEM,2066,100.00
Criminal,Attorney Madison County,Total,,,2066,
Criminal,Attorney McLennan County,John Segrest,True,DEM,37262,100.00
Criminal,Attorney McLennan County,Total,,,37262,
Criminal,Attorney Navarro County,R. Lowell Thompson,False,DEM,7964,100.00
Criminal,Attorney Navarro County,Total,,,7964,
Criminal,Attorney Newton County,Misti Weeks Spacek,False,DEM,2200,100.00
Criminal,Attorney Newton County,Total,,,2200,
Criminal,Attorney Panola County,Danny Buck Davidson,True,DEM,4217,100.00
Criminal,Attorney Panola County,Total,,,4217,
Criminal,Attorney Polk County,William Lee Hon,False,REP,7782,100.00
Criminal,Attorney Polk County,Total,,,7782,
Criminal,Attorney Randall County,James A. Farren,True,REP,25748,100.00
Criminal,Attorney Randall County,Total,,,25748,
Criminal,Attorney Rockwall County,Ray Sumrow,True,REP,11689,100.00
Criminal,Attorney Rockwall County,Total,,,11689,
Criminal,Attorney San Jacinto County,Mark E. Price,True,REP,2599,40.62
Criminal,Attorney San Jacinto County,Bill Burnett,False,DEM,3800,59.38
Criminal,Attorney San Jacinto County,Total,,,6399,
Criminal,Attorney Smith County,Matt Bingham,True,REP,32166,100.00
Criminal,Attorney Smith County,Total,,,32166,
Criminal,Attorney Tarrant County,Tim Curry,True,REP,167619,53.16
Criminal,Attorney Tarrant County,Terri Moore,False,DEM,147700,46.84
Criminal,Attorney Tarrant County,Total,,,315319,
Criminal,Attorney Taylor County,James Eidson,False,REP,22339,100.00
Criminal,Attorney Taylor County,Total,,,22339,
Criminal,Attorney Tyler County,Joe R. Smith,True,DEM,3643,100.00
Criminal,Attorney Tyler County,Total,,,3643,
Criminal,Attorney Upshur County,Billy W. Byrd,False,REP,5770,60.93
Criminal,Attorney Upshur County,John W. Moore,False,DEM,3700,39.07
Criminal,Attorney Upshur County,Total,,,9470,
Criminal,Attorney Van Zandt County,Leslie Poynter Dixon,True,REP,8383,100.00
Criminal,Attorney Van Zandt County,Total,,,8383,
Criminal,Attorney Victoria County,Steve  Tyler,False,REP,8941,58.48
Criminal,Attorney Victoria County,"Frank F. Henderson, Jr.",False,DEM,6348,41.52
Criminal,Attorney Victoria County,Total,,,15289,
Criminal,Attorney Walker County,David P. Weeks,True,REP,7989,100.00
Criminal,Attorney Walker County,Total,,,7989,
Criminal,Attorney Waller County,Elton R. Mathis,False,REP,4758,60.23
Criminal,Attorney Waller County,Morris L. Overstreet,False,DEM,3142,39.77
Criminal,Attorney Waller County,Total,,,7900,
Criminal,Attorney Wichita County,Barry L. Macha,False,REP,19109,100.00
Criminal,Attorney Wichita County,Total,,,19109,
