county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional,limited
Comanche,Pct 15,County Commissioner Precinct 1,,REP,Sheldon T. Scott,303,8,184,111,0,0
Comanche,Pct 15,County Commissioner Precinct 1,,,Under Votes,49,0,35,13,0,1
Comanche,Pct 15,County Commissioner Precinct 1,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 15,County Constable,,REP,Mark McDonald,301,7,183,111,0,0
Comanche,Pct 15,County Constable,,,Under Votes,51,1,36,13,0,1
Comanche,Pct 15,County Constable,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,Registered Voters,,,,108,,,,,
Comanche,Pct 16,Ballots Cast,,,,94,,,,,
Comanche,Pct 16,President,,REP,Donald J. Trump,89,2,63,23,0,1
Comanche,Pct 16,President,,DEM,Kamala D. Harris,5,0,5,0,0,0
Comanche,Pct 16,President,,LIB,Chase Oliver,0,0,0,0,0,0
Comanche,Pct 16,President,,GRN,Jill Stein,0,0,0,0,0,0
Comanche,Pct 16,President,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 16,President,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,U.S. Senate,,REP,Ted Cruz,88,2,62,23,0,1
Comanche,Pct 16,U.S. Senate,,DEM,Colin Allred,5,0,5,0,0,0
Comanche,Pct 16,U.S. Senate,,LIB,Ted Brown,1,0,1,0,0,0
Comanche,Pct 16,U.S. Senate,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 16,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,U.S. House,25,REP,Roger Williams,83,2,59,22,0,0
Comanche,Pct 16,U.S. House,25,,Under Votes,11,0,9,1,0,1
Comanche,Pct 16,U.S. House,25,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,Railroad Commissioner,,REP,Christi Craddick,81,2,55,23,0,1
Comanche,Pct 16,Railroad Commissioner,,DEM,Katherine Culbert,5,0,5,0,0,0
Comanche,Pct 16,Railroad Commissioner,,LIB,Hawk Dunlap,2,0,2,0,0,0
Comanche,Pct 16,Railroad Commissioner,,GRN,Eddie Espinoza,1,0,1,0,0,0
Comanche,Pct 16,Railroad Commissioner,,,Under Votes,5,0,5,0,0,0
Comanche,Pct 16,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,83,2,57,23,0,1
Comanche,Pct 16,"Justice, Supreme Court, Place 2",,DEM,Dasean Jones,6,0,6,0,0,0
Comanche,Pct 16,"Justice, Supreme Court, Place 2",,,Under Votes,4,0,4,0,0,0
Comanche,Pct 16,"Justice, Supreme Court, Place 2",,,Over Votes,1,0,1,0,0,0
Comanche,Pct 16,"Justice, Supreme Court, Place 4",,REP,John Devine,85,2,59,23,0,1
Comanche,Pct 16,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,5,0,5,0,0,0
Comanche,Pct 16,"Justice, Supreme Court, Place 4",,,Under Votes,4,0,4,0,0,0
Comanche,Pct 16,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,"Justice, Supreme Court, Place 6",,REP,Jane Bland,85,2,59,23,0,1
Comanche,Pct 16,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,5,0,5,0,0,0
Comanche,Pct 16,"Justice, Supreme Court, Place 6",,LIB,J. David Roberson,1,0,1,0,0,0
Comanche,Pct 16,"Justice, Supreme Court, Place 6",,,Under Votes,3,0,3,0,0,0
Comanche,Pct 16,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,85,2,59,23,0,1
Comanche,Pct 16,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,6,0,6,0,0,0
Comanche,Pct 16,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,3,0,3,0,0,0
Comanche,Pct 16,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,85,2,59,23,0,1
Comanche,Pct 16,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,6,0,6,0,0,0
Comanche,Pct 16,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,3,0,3,0,0,0
Comanche,Pct 16,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,87,2,61,23,0,1
Comanche,Pct 16,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,3,0,3,0,0,0
Comanche,Pct 16,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,4,0,4,0,0,0
Comanche,Pct 16,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,State House,68,REP,David Spiller,83,2,59,22,0,0
Comanche,Pct 16,State House,68,DEM,Stacey Swann,6,0,6,0,0,0
Comanche,Pct 16,State House,68,,Under Votes,5,0,3,1,0,1
Comanche,Pct 16,State House,68,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,81,2,57,21,0,1
Comanche,Pct 16,"Chief Justice, 11th Court of Appeals District",,,Under Votes,13,0,11,2,0,0
Comanche,Pct 16,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,"District Attorney, 220th Judicial District",,REP,Adam Sibley,80,2,57,20,0,1
Comanche,Pct 16,"District Attorney, 220th Judicial District",,,Under Votes,14,0,11,3,0,0
Comanche,Pct 16,"District Attorney, 220th Judicial District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,County Attorney,,REP,Molly Odgers,81,2,58,21,0,0
Comanche,Pct 16,County Attorney,,,Under Votes,13,0,10,2,0,1
Comanche,Pct 16,County Attorney,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,Sheriff,,REP,Chris Pounds,83,2,59,22,0,0
Comanche,Pct 16,Sheriff,,,Under Votes,11,0,9,1,0,1
Comanche,Pct 16,Sheriff,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,County Tax Assessor-Collector,,REP,Grace E. Everheart,83,2,59,22,0,0
Comanche,Pct 16,County Tax Assessor-Collector,,,Under Votes,11,0,9,1,0,1
Comanche,Pct 16,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 16,County Constable,,REP,Mark McDonald,83,2,59,22,0,0
Comanche,Pct 16,County Constable,,,Under Votes,11,0,9,1,0,1
Comanche,Pct 16,County Constable,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,Registered Voters,,,,8,,,,,
Comanche,Pct 2 GISD,Ballots Cast,,,,4,,,,,
Comanche,Pct 2 GISD,President,,REP,Donald J. Trump,4,2,2,0,0,0
Comanche,Pct 2 GISD,President,,DEM,Kamala D. Harris,0,0,0,0,0,0
Comanche,Pct 2 GISD,President,,LIB,Chase Oliver,0,0,0,0,0,0
Comanche,Pct 2 GISD,President,,GRN,Jill Stein,0,0,0,0,0,0
Comanche,Pct 2 GISD,President,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,President,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,U.S. Senate,,REP,Ted Cruz,3,2,1,0,0,0
Comanche,Pct 2 GISD,U.S. Senate,,DEM,Colin Allred,0,0,0,0,0,0
Comanche,Pct 2 GISD,U.S. Senate,,LIB,Ted Brown,1,0,1,0,0,0
Comanche,Pct 2 GISD,U.S. Senate,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,U.S. House,25,REP,Roger Williams,4,2,2,0,0,0
Comanche,Pct 2 GISD,U.S. House,25,,Under Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,U.S. House,25,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,Railroad Commissioner,,REP,Christi Craddick,3,2,1,0,0,0
Comanche,Pct 2 GISD,Railroad Commissioner,,DEM,Katherine Culbert,0,0,0,0,0,0
Comanche,Pct 2 GISD,Railroad Commissioner,,LIB,Hawk Dunlap,0,0,0,0,0,0
Comanche,Pct 2 GISD,Railroad Commissioner,,GRN,Eddie Espinoza,0,0,0,0,0,0
Comanche,Pct 2 GISD,Railroad Commissioner,,,Under Votes,1,0,1,0,0,0
Comanche,Pct 2 GISD,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,4,2,2,0,0,0
Comanche,Pct 2 GISD,"Justice, Supreme Court, Place 2",,DEM,Dasean Jones,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Justice, Supreme Court, Place 2",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Justice, Supreme Court, Place 4",,REP,John Devine,3,2,1,0,0,0
Comanche,Pct 2 GISD,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Justice, Supreme Court, Place 4",,,Under Votes,1,0,1,0,0,0
Comanche,Pct 2 GISD,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Justice, Supreme Court, Place 6",,REP,Jane Bland,4,2,2,0,0,0
Comanche,Pct 2 GISD,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Justice, Supreme Court, Place 6",,LIB,J. David Roberson,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Justice, Supreme Court, Place 6",,,Under Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,3,2,1,0,0,0
Comanche,Pct 2 GISD,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,1,0,1,0,0,0
Comanche,Pct 2 GISD,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,3,2,1,0,0,0
Comanche,Pct 2 GISD,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,1,0,1,0,0,0
Comanche,Pct 2 GISD,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,3,2,1,0,0,0
Comanche,Pct 2 GISD,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,1,0,1,0,0,0
Comanche,Pct 2 GISD,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,State House,68,REP,David Spiller,4,2,2,0,0,0
Comanche,Pct 2 GISD,State House,68,DEM,Stacey Swann,0,0,0,0,0,0
Comanche,Pct 2 GISD,State House,68,,Under Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,State House,68,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,1,0,1,0,0,0
Comanche,Pct 2 GISD,"Chief Justice, 11th Court of Appeals District",,,Under Votes,3,2,1,0,0,0
Comanche,Pct 2 GISD,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,"District Attorney, 220th Judicial District",,REP,Adam Sibley,1,0,1,0,0,0
Comanche,Pct 2 GISD,"District Attorney, 220th Judicial District",,,Under Votes,3,2,1,0,0,0
Comanche,Pct 2 GISD,"District Attorney, 220th Judicial District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,County Attorney,,REP,Molly Odgers,1,0,1,0,0,0
Comanche,Pct 2 GISD,County Attorney,,,Under Votes,3,2,1,0,0,0
Comanche,Pct 2 GISD,County Attorney,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,Sheriff,,REP,Chris Pounds,1,0,1,0,0,0
Comanche,Pct 2 GISD,Sheriff,,,Under Votes,3,2,1,0,0,0
Comanche,Pct 2 GISD,Sheriff,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,County Tax Assessor-Collector,,REP,Grace E. Everheart,1,0,1,0,0,0
Comanche,Pct 2 GISD,County Tax Assessor-Collector,,,Under Votes,3,2,1,0,0,0
Comanche,Pct 2 GISD,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,County Constable,,REP,Mark McDonald,2,0,2,0,0,0
Comanche,Pct 2 GISD,County Constable,,,Under Votes,2,2,0,0,0,0
Comanche,Pct 2 GISD,County Constable,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 2 GISD,Gustine ISD Board of Trustees,,,Kenneth Braim,2,2,0,0,0,0
Comanche,Pct 2 GISD,Gustine ISD Board of Trustees,,,James Littlejohn,3,2,1,0,0,0
Comanche,Pct 2 GISD,Gustine ISD Board of Trustees,,,Preston Cone,0,0,0,0,0,0
Comanche,Pct 2 GISD,Gustine ISD Board of Trustees,,,Peggy Reeves,0,0,0,0,0,0
Comanche,Pct 2 GISD,Gustine ISD Board of Trustees,,,Crystal Pope Drew,0,0,0,0,0,0
Comanche,Pct 2 GISD,Gustine ISD Board of Trustees,,,Quentin C. Been,0,0,0,0,0,0
Comanche,Pct 2 GISD,Gustine ISD Board of Trustees,,,Steve Ruedas,0,0,0,0,0,0
Comanche,Pct 2 GISD,Gustine ISD Board of Trustees,,,Jarrett Westfall,0,0,0,0,0,0
Comanche,Pct 2 GISD,Gustine ISD Board of Trustees,,,Pete McDougal,0,0,0,0,0,0
Comanche,Pct 2 GISD,Gustine ISD Board of Trustees,,,Under Votes,11,4,7,0,0,0
Comanche,Pct 2 GISD,Gustine ISD Board of Trustees,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,Registered Voters,,,,344,,,,,
Comanche,Pct 6 GISD,Ballots Cast,,,,215,,,,,
Comanche,Pct 6 GISD,President,,REP,Donald J. Trump,189,9,108,72,0,0
Comanche,Pct 6 GISD,President,,DEM,Kamala D. Harris,21,0,14,7,0,0
Comanche,Pct 6 GISD,President,,LIB,Chase Oliver,5,2,0,3,0,0
Comanche,Pct 6 GISD,President,,GRN,Jill Stein,0,0,0,0,0,0
Comanche,Pct 6 GISD,President,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,President,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,U.S. Senate,,REP,Ted Cruz,177,11,101,65,0,0
Comanche,Pct 6 GISD,U.S. Senate,,DEM,Colin Allred,29,0,18,11,0,0
Comanche,Pct 6 GISD,U.S. Senate,,LIB,Ted Brown,3,0,2,1,0,0
Comanche,Pct 6 GISD,U.S. Senate,,,Under Votes,6,0,1,5,0,0
Comanche,Pct 6 GISD,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,U.S. House,25,REP,Roger Williams,181,11,104,66,0,0
Comanche,Pct 6 GISD,U.S. House,25,,Under Votes,34,0,18,16,0,0
Comanche,Pct 6 GISD,U.S. House,25,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,Railroad Commissioner,,REP,Christi Craddick,167,9,97,61,0,0
Comanche,Pct 6 GISD,Railroad Commissioner,,DEM,Katherine Culbert,18,0,12,6,0,0
Comanche,Pct 6 GISD,Railroad Commissioner,,LIB,Hawk Dunlap,11,2,4,5,0,0
Comanche,Pct 6 GISD,Railroad Commissioner,,GRN,Eddie Espinoza,5,0,2,3,0,0
Comanche,Pct 6 GISD,Railroad Commissioner,,,Under Votes,14,0,7,7,0,0
Comanche,Pct 6 GISD,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,180,11,102,67,0,0
Comanche,Pct 6 GISD,"Justice, Supreme Court, Place 2",,DEM,Dasean Jones,23,0,15,8,0,0
Comanche,Pct 6 GISD,"Justice, Supreme Court, Place 2",,,Under Votes,12,0,5,7,0,0
Comanche,Pct 6 GISD,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,"Justice, Supreme Court, Place 4",,REP,John Devine,178,11,100,67,0,0
Comanche,Pct 6 GISD,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,23,0,16,7,0,0
Comanche,Pct 6 GISD,"Justice, Supreme Court, Place 4",,,Under Votes,14,0,6,8,0,0
Comanche,Pct 6 GISD,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,"Justice, Supreme Court, Place 6",,REP,Jane Bland,174,9,101,64,0,0
Comanche,Pct 6 GISD,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,20,0,14,6,0,0
Comanche,Pct 6 GISD,"Justice, Supreme Court, Place 6",,LIB,J. David Roberson,8,2,1,5,0,0
Comanche,Pct 6 GISD,"Justice, Supreme Court, Place 6",,,Under Votes,13,0,6,7,0,0
Comanche,Pct 6 GISD,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,177,11,99,67,0,0
Comanche,Pct 6 GISD,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,23,0,15,8,0,0
Comanche,Pct 6 GISD,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,15,0,8,7,0,0
Comanche,Pct 6 GISD,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,178,11,101,66,0,0
Comanche,Pct 6 GISD,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,22,0,14,8,0,0
Comanche,Pct 6 GISD,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,15,0,7,8,0,0
Comanche,Pct 6 GISD,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,176,11,98,67,0,0
Comanche,Pct 6 GISD,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,21,0,15,6,0,0
Comanche,Pct 6 GISD,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,18,0,9,9,0,0
Comanche,Pct 6 GISD,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,State House,68,REP,David Spiller,180,11,101,68,0,0
Comanche,Pct 6 GISD,State House,68,DEM,Stacey Swann,20,0,14,6,0,0
Comanche,Pct 6 GISD,State House,68,,Under Votes,15,0,7,8,0,0
Comanche,Pct 6 GISD,State House,68,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,178,11,104,63,0,0
Comanche,Pct 6 GISD,"Chief Justice, 11th Court of Appeals District",,,Under Votes,37,0,18,19,0,0
Comanche,Pct 6 GISD,"Chief Justice, 11th Court of Appeals District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,"District Attorney, 220th Judicial District",,REP,Adam Sibley,175,11,101,63,0,0
Comanche,Pct 6 GISD,"District Attorney, 220th Judicial District",,,Under Votes,40,0,21,19,0,0
Comanche,Pct 6 GISD,"District Attorney, 220th Judicial District",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,County Attorney,,REP,Molly Odgers,177,11,103,63,0,0
Comanche,Pct 6 GISD,County Attorney,,,Under Votes,38,0,19,19,0,0
Comanche,Pct 6 GISD,County Attorney,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,Sheriff,,REP,Chris Pounds,185,11,109,65,0,0
Comanche,Pct 6 GISD,Sheriff,,,Under Votes,30,0,13,17,0,0
Comanche,Pct 6 GISD,Sheriff,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,County Tax Assessor-Collector,,REP,Grace E. Everheart,182,11,106,65,0,0
Comanche,Pct 6 GISD,County Tax Assessor-Collector,,,Under Votes,33,0,16,17,0,0
Comanche,Pct 6 GISD,County Tax Assessor-Collector,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,County Constable,,REP,Mark McDonald,178,10,104,64,0,0
Comanche,Pct 6 GISD,County Constable,,,Under Votes,37,1,18,18,0,0
Comanche,Pct 6 GISD,County Constable,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 6 GISD,Gustine ISD Board of Trustees,,,Kenneth Braim,70,4,44,22,0,0
Comanche,Pct 6 GISD,Gustine ISD Board of Trustees,,,James Littlejohn,115,6,60,49,0,0
Comanche,Pct 6 GISD,Gustine ISD Board of Trustees,,,Preston Cone,21,1,13,7,0,0
Comanche,Pct 6 GISD,Gustine ISD Board of Trustees,,,Peggy Reeves,18,3,10,5,0,0
Comanche,Pct 6 GISD,Gustine ISD Board of Trustees,,,Crystal Pope Drew,64,5,32,27,0,0
Comanche,Pct 6 GISD,Gustine ISD Board of Trustees,,,Quentin C. Been,31,1,20,10,0,0
Comanche,Pct 6 GISD,Gustine ISD Board of Trustees,,,Steve Ruedas,69,3,32,34,0,0
Comanche,Pct 6 GISD,Gustine ISD Board of Trustees,,,Jarrett Westfall,72,5,40,27,0,0
Comanche,Pct 6 GISD,Gustine ISD Board of Trustees,,,Pete McDougal,102,5,61,36,0,0
Comanche,Pct 6 GISD,Gustine ISD Board of Trustees,,,Under Votes,298,11,176,111,0,0
Comanche,Pct 6 GISD,Gustine ISD Board of Trustees,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,Registered Voters,,,,329,,,,,
Comanche,Pct 7 GISD,Ballots Cast,,,,209,,,,,
Comanche,Pct 7 GISD,President,,REP,Donald J. Trump,186,2,121,63,0,0
Comanche,Pct 7 GISD,President,,DEM,Kamala D. Harris,23,3,8,12,0,0
Comanche,Pct 7 GISD,President,,LIB,Chase Oliver,0,0,0,0,0,0
Comanche,Pct 7 GISD,President,,GRN,Jill Stein,0,0,0,0,0,0
Comanche,Pct 7 GISD,President,,,Under Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,President,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,U.S. Senate,,REP,Ted Cruz,178,4,116,58,0,0
Comanche,Pct 7 GISD,U.S. Senate,,DEM,Colin Allred,24,1,10,13,0,0
Comanche,Pct 7 GISD,U.S. Senate,,LIB,Ted Brown,3,0,0,3,0,0
Comanche,Pct 7 GISD,U.S. Senate,,,Under Votes,4,0,3,1,0,0
Comanche,Pct 7 GISD,U.S. Senate,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,U.S. House,25,REP,Roger Williams,176,4,110,62,0,0
Comanche,Pct 7 GISD,U.S. House,25,,Under Votes,33,1,19,13,0,0
Comanche,Pct 7 GISD,U.S. House,25,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,Railroad Commissioner,,REP,Christi Craddick,169,4,110,55,0,0
Comanche,Pct 7 GISD,Railroad Commissioner,,DEM,Katherine Culbert,15,1,6,8,0,0
Comanche,Pct 7 GISD,Railroad Commissioner,,LIB,Hawk Dunlap,7,0,4,3,0,0
Comanche,Pct 7 GISD,Railroad Commissioner,,GRN,Eddie Espinoza,3,0,0,3,0,0
Comanche,Pct 7 GISD,Railroad Commissioner,,,Under Votes,15,0,9,6,0,0
Comanche,Pct 7 GISD,Railroad Commissioner,,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,"Justice, Supreme Court, Place 2",,REP,Jimmy Blacklock,179,4,116,59,0,0
Comanche,Pct 7 GISD,"Justice, Supreme Court, Place 2",,DEM,Dasean Jones,17,1,6,10,0,0
Comanche,Pct 7 GISD,"Justice, Supreme Court, Place 2",,,Under Votes,13,0,7,6,0,0
Comanche,Pct 7 GISD,"Justice, Supreme Court, Place 2",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,"Justice, Supreme Court, Place 4",,REP,John Devine,176,4,113,59,0,0
Comanche,Pct 7 GISD,"Justice, Supreme Court, Place 4",,DEM,Christine Vinh Weems,17,1,7,9,0,0
Comanche,Pct 7 GISD,"Justice, Supreme Court, Place 4",,,Under Votes,16,0,9,7,0,0
Comanche,Pct 7 GISD,"Justice, Supreme Court, Place 4",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,"Justice, Supreme Court, Place 6",,REP,Jane Bland,171,4,111,56,0,0
Comanche,Pct 7 GISD,"Justice, Supreme Court, Place 6",,DEM,Bonnie Lee Goldstein,15,1,6,8,0,0
Comanche,Pct 7 GISD,"Justice, Supreme Court, Place 6",,LIB,J. David Roberson,9,0,4,5,0,0
Comanche,Pct 7 GISD,"Justice, Supreme Court, Place 6",,,Under Votes,14,0,8,6,0,0
Comanche,Pct 7 GISD,"Justice, Supreme Court, Place 6",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,179,4,116,59,0,0
Comanche,Pct 7 GISD,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,18,1,7,10,0,0
Comanche,Pct 7 GISD,"Presiding Judge, Court of Criminal Appeals",,,Under Votes,12,0,6,6,0,0
Comanche,Pct 7 GISD,"Presiding Judge, Court of Criminal Appeals",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,"Judge, Court of Criminal Appeals, Place 7",,REP,Gina Parker,179,4,116,59,0,0
Comanche,Pct 7 GISD,"Judge, Court of Criminal Appeals, Place 7",,DEM,Nancy Mulder,17,1,6,10,0,0
Comanche,Pct 7 GISD,"Judge, Court of Criminal Appeals, Place 7",,,Under Votes,13,0,7,6,0,0
Comanche,Pct 7 GISD,"Judge, Court of Criminal Appeals, Place 7",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,"Judge, Court of Criminal Appeals, Place 8",,REP,Lee Finley,180,4,115,61,0,0
Comanche,Pct 7 GISD,"Judge, Court of Criminal Appeals, Place 8",,DEM,Chika Anyiam,14,1,6,7,0,0
Comanche,Pct 7 GISD,"Judge, Court of Criminal Appeals, Place 8",,,Under Votes,15,0,8,7,0,0
Comanche,Pct 7 GISD,"Judge, Court of Criminal Appeals, Place 8",,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,State House,68,REP,David Spiller,177,4,115,58,0,0
Comanche,Pct 7 GISD,State House,68,DEM,Stacey Swann,18,1,6,11,0,0
Comanche,Pct 7 GISD,State House,68,,Under Votes,14,0,8,6,0,0
Comanche,Pct 7 GISD,State House,68,,Over Votes,0,0,0,0,0,0
Comanche,Pct 7 GISD,"Chief Justice, 11th Court of Appeals District",,REP,John Bailey,177,4,110,63,0,0
