county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional,limited
Hunt,6,President,,,Cheruda Fox/Harlan McVay,0,0,0,0,0,0
Hunt,6,President,,,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0
Hunt,6,President,,,Cornel West/Melina Abdullah,0,0,0,0,0,0
Hunt,6,President,,,Jessie Cuellar/Wesley Lasley,0,0,0,0,0,0
Hunt,6,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0,0
Hunt,6,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0,0
Hunt,6,U.S. Senate,,REP,Ted Cruz,3000,40,2506,454,0,0
Hunt,6,U.S. Senate,,DEM,Colin Allred,404,16,308,80,0,0
Hunt,6,U.S. Senate,,LIB,Ted Brown,52,1,34,17,0,0
Hunt,6,U.S. Senate,,,Analisa Roche,0,0,0,0,0,0
Hunt,6,U.S. Senate,,,Tracy Andrus,0,0,0,0,0,0
Hunt,6,U.S. House,36,REP,Brian Babin,3114,42,2589,483,0,0
Hunt,6,U.S. House,36,DEM,Dayna Steele,332,16,248,68,0,0
Hunt,6,Railroad Commissioner,,REP,Christi Craddick,2981,41,2488,452,0,0
Hunt,6,Railroad Commissioner,,DEM,Katherine Culbert,309,16,237,56,0,0
Hunt,6,Railroad Commissioner,,LIB,Hawk Dunlap,94,0,67,27,0,0
Hunt,6,Railroad Commissioner,,GRN,Eddie Espinoza,25,0,15,10,0,0
Hunt,6,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0,0
Hunt,6,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,3081,42,2560,479,0,0
Hunt,6,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,328,16,246,66,0,0
Hunt,6,"Justice, Supreme Court, Place 4",4,REP,John Devine,3033,42,2522,469,0,0
Hunt,6,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,356,16,269,71,0,0
Hunt,6,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,2999,42,2505,452,0,0
Hunt,6,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,330,16,247,67,0,0
Hunt,6,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,78,0,53,25,0,0
Hunt,6,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,3042,43,2532,467,0,0
Hunt,6,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,359,14,268,77,0,0
Hunt,6,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,3063,43,2543,477,0,0
Hunt,6,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,338,14,258,66,0,0
Hunt,6,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,3082,44,2556,482,0,0
Hunt,6,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,311,13,237,61,0,0
Hunt,6,State Representative,18,REP,Janis Holt,3046,42,2531,473,0,0
Hunt,6,State Representative,18,LIB,Seth Steele,304,10,224,70,0,0
Hunt,6,"Justice, 9th Court of Appeals District, Place 3",3,REP,Leanne Johnson,3162,48,2605,509,0,0
Hunt,6,"Justice, 9th Court of Appeals District, Place 4",4,REP,Kent Chambers,3122,47,2573,502,0,0
Hunt,6,"District Judge, 88th Judicial District",,REP,Earl B. Stover III,3105,49,2559,497,0,0
Hunt,6,"District Judge, 356th Judicial District",,REP,Steve Thomas,3141,49,2591,501,0,0
Hunt,6,"District Attorney, 88th Judicial District",,REP,Rebecca R. Walton,3109,48,2558,503,0,0
Hunt,6,County Attorney,,REP,Matthew Minick,3135,48,2583,504,0,0
Hunt,6,Sheriff,,REP,Mark Davis,3143,49,2584,510,0,0
Hunt,6,County Tax Assessor-Collector,,REP,Steve Smith,3129,50,2573,506,0,0
Hunt,6,"County Commissioner, Precinct 1",1,REP,L.W. (Nubbin) Cooper Jr,3115,49,2567,499,0,0
Hunt,6,"Constable, Precinct 3",3,REP,"Robert ""Trey"" Brothers",3126,50,2571,505,0,0
Hunt,6 - LMUD,Ballots Cast,,,,0,,,,,
Hunt,6 - LMUD,President,,REP,Donald J. Trump JD Vance,0,0,0,0,0,0
Hunt,6 - LMUD,President,,DEM,Kamala D. Harris Tim Walz,0,0,0,0,0,0
Hunt,6 - LMUD,President,,LIB,Chase Oliver Mike ter Maat,0,0,0,0,0,0
Hunt,6 - LMUD,President,,GRN,Jill Stein Rudolph Ware,0,0,0,0,0,0
Hunt,6 - LMUD,President,,,Cheruda Fox/Harlan McVay,0,0,0,0,0,0
Hunt,6 - LMUD,President,,,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0
Hunt,6 - LMUD,President,,,Cornel West/Melina Abdullah,0,0,0,0,0,0
Hunt,6 - LMUD,President,,,Jessie Cuellar/Wesley Lasley,0,0,0,0,0,0
Hunt,6 - LMUD,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0,0
Hunt,6 - LMUD,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0,0
Hunt,6 - LMUD,U.S. Senate,,REP,Ted Cruz,0,0,0,0,0,0
Hunt,6 - LMUD,U.S. Senate,,DEM,Colin Allred,0,0,0,0,0,0
Hunt,6 - LMUD,U.S. Senate,,LIB,Ted Brown,0,0,0,0,0,0
Hunt,6 - LMUD,U.S. Senate,,,Analisa Roche,0,0,0,0,0,0
Hunt,6 - LMUD,U.S. Senate,,,Tracy Andrus,0,0,0,0,0,0
Hunt,6 - LMUD,U.S. House,36,REP,Brian Babin,0,0,0,0,0,0
Hunt,6 - LMUD,U.S. House,36,DEM,Dayna Steele,0,0,0,0,0,0
Hunt,6 - LMUD,Railroad Commissioner,,REP,Christi Craddick,0,0,0,0,0,0
Hunt,6 - LMUD,Railroad Commissioner,,DEM,Katherine Culbert,0,0,0,0,0,0
Hunt,6 - LMUD,Railroad Commissioner,,LIB,Hawk Dunlap,0,0,0,0,0,0
Hunt,6 - LMUD,Railroad Commissioner,,GRN,Eddie Espinoza,0,0,0,0,0,0
Hunt,6 - LMUD,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0,0
Hunt,6 - LMUD,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,0,0,0,0,0,0
Hunt,6 - LMUD,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,0,0,0,0,0,0
Hunt,6 - LMUD,"Justice, Supreme Court, Place 4",4,REP,John Devine,0,0,0,0,0,0
Hunt,6 - LMUD,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,0,0,0,0,0,0
Hunt,6 - LMUD,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,0,0,0,0,0,0
Hunt,6 - LMUD,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,0,0,0,0,0,0
Hunt,6 - LMUD,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,0,0,0,0,0,0
Hunt,6 - LMUD,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,0,0,0,0,0,0
Hunt,6 - LMUD,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,0,0,0,0,0,0
Hunt,6 - LMUD,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,0,0,0,0,0,0
Hunt,6 - LMUD,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,0,0,0,0,0,0
Hunt,6 - LMUD,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,0,0,0,0,0,0
Hunt,6 - LMUD,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,0,0,0,0,0,0
Hunt,6 - LMUD,State Representative,18,REP,Janis Holt,0,0,0,0,0,0
Hunt,6 - LMUD,State Representative,18,LIB,Seth Steele,0,0,0,0,0,0
Hunt,6 - LMUD,"Justice, 9th Court of Appeals District, Place 3",3,REP,Leanne Johnson,0,0,0,0,0,0
Hunt,6 - LMUD,"Justice, 9th Court of Appeals District, Place 4",4,REP,Kent Chambers,0,0,0,0,0,0
Hunt,6 - LMUD,"District Judge, 88th Judicial District",,REP,Earl B. Stover III,0,0,0,0,0,0
Hunt,6 - LMUD,"District Judge, 356th Judicial District",,REP,Steve Thomas,0,0,0,0,0,0
Hunt,6 - LMUD,"District Attorney, 88th Judicial District",,REP,Rebecca R. Walton,0,0,0,0,0,0
Hunt,6 - LMUD,County Attorney,,REP,Matthew Minick,0,0,0,0,0,0
Hunt,6 - LMUD,Sheriff,,REP,Mark Davis,0,0,0,0,0,0
Hunt,6 - LMUD,County Tax Assessor-Collector,,REP,Steve Smith,0,0,0,0,0,0
Hunt,6 - LMUD,"County Commissioner, Precinct 1",1,REP,L.W. (Nubbin) Cooper Jr,0,0,0,0,0,0
Hunt,6 - LMUD,"Constable, Precinct 3",3,REP,"Robert ""Trey"" Brothers",0,0,0,0,0,0
Hunt,6 - LMUD,LUMBERTON MUNICIPAL UTILITY DISTRICT PROPOSITION A,,,FOR,0,0,0,0,0,0
Hunt,6 - LMUD,LUMBERTON MUNICIPAL UTILITY DISTRICT PROPOSITION A,,,AGAINST,0,0,0,0,0,0
Hunt,6 - LMUD,LUMBERTON MUNICIPAL UTILITY DISTRICT PROPOSITION B,,,FOR,0,0,0,0,0,0
Hunt,6 - LMUD,LUMBERTON MUNICIPAL UTILITY DISTRICT PROPOSITION B,,,AGAINST,0,0,0,0,0,0
Hunt,7,Registered Voters,,,,893,,,,,
Hunt,7,Ballots Cast,,,,604,,,,,
Hunt,7,President,,REP,Donald J. Trump JD Vance,565,9,400,156,0,0
Hunt,7,President,,DEM,Kamala D. Harris Tim Walz,33,3,21,9,0,0
Hunt,7,President,,LIB,Chase Oliver Mike ter Maat,0,0,0,0,0,0
Hunt,7,President,,GRN,Jill Stein Rudolph Ware,0,0,0,0,0,0
Hunt,7,President,,,Cheruda Fox/Harlan McVay,0,0,0,0,0,0
Hunt,7,President,,,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0
Hunt,7,President,,,Cornel West/Melina Abdullah,0,0,0,0,0,0
Hunt,7,President,,,Jessie Cuellar/Wesley Lasley,0,0,0,0,0,0
Hunt,7,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0,0
Hunt,7,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0,0
Hunt,7,U.S. Senate,,REP,Ted Cruz,558,9,396,153,0,0
Hunt,7,U.S. Senate,,DEM,Colin Allred,36,3,23,10,0,0
Hunt,7,U.S. Senate,,LIB,Ted Brown,7,0,6,1,0,0
Hunt,7,U.S. Senate,,,Analisa Roche,0,0,0,0,0,0
Hunt,7,U.S. Senate,,,Tracy Andrus,0,0,0,0,0,0
Hunt,7,U.S. House,36,REP,Brian Babin,568,9,405,154,0,0
Hunt,7,U.S. House,36,DEM,Dayna Steele,30,3,17,10,0,0
Hunt,7,Railroad Commissioner,,REP,Christi Craddick,542,9,392,141,0,0
Hunt,7,Railroad Commissioner,,DEM,Katherine Culbert,24,3,13,8,0,0
Hunt,7,Railroad Commissioner,,LIB,Hawk Dunlap,20,0,15,5,0,0
Hunt,7,Railroad Commissioner,,GRN,Eddie Espinoza,2,0,1,1,0,0
Hunt,7,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0,0
Hunt,7,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,557,9,404,144,0,0
Hunt,7,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,27,3,16,8,0,0
Hunt,7,"Justice, Supreme Court, Place 4",4,REP,John Devine,559,9,405,145,0,0
Hunt,7,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,28,3,16,9,0,0
Hunt,7,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,543,9,393,141,0,0
Hunt,7,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,30,3,17,10,0,0
Hunt,7,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,15,0,11,4,0,0
Hunt,7,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,559,9,405,145,0,0
Hunt,7,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,30,3,17,10,0,0
Hunt,7,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,563,9,409,145,0,0
Hunt,7,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,27,3,14,10,0,0
Hunt,7,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,564,9,407,148,0,0
Hunt,7,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,24,3,14,7,0,0
Hunt,7,State Representative,18,REP,Janis Holt,560,9,399,152,0,0
Hunt,7,State Representative,18,LIB,Seth Steele,25,0,21,4,0,0
Hunt,7,"Justice, 9th Court of Appeals District, Place 3",3,REP,Leanne Johnson,557,9,403,145,0,0
Hunt,7,"Justice, 9th Court of Appeals District, Place 4",4,REP,Kent Chambers,549,9,403,137,0,0
Hunt,7,"District Judge, 88th Judicial District",,REP,Earl B. Stover III,552,9,402,141,0,0
Hunt,7,"District Judge, 356th Judicial District",,REP,Steve Thomas,556,9,403,144,0,0
Hunt,7,"District Attorney, 88th Judicial District",,REP,Rebecca R. Walton,549,8,397,144,0,0
Hunt,7,County Attorney,,REP,Matthew Minick,549,9,400,140,0,0
Hunt,7,Sheriff,,REP,Mark Davis,548,10,400,138,0,0
Hunt,7,County Tax Assessor-Collector,,REP,Steve Smith,551,9,402,140,0,0
Hunt,7,"Constable, Precinct 3",3,REP,"Robert ""Trey"" Brothers",540,9,396,135,0,0
Hunt,8,Registered Voters,,,,712,,,,,
Hunt,8,Ballots Cast,,,,191,,,,,
Hunt,8,President,,REP,Donald J. Trump JD Vance,182,2,126,54,0,0
Hunt,8,President,,DEM,Kamala D. Harris Tim Walz,9,1,7,1,0,0
Hunt,8,President,,LIB,Chase Oliver Mike ter Maat,0,0,0,0,0,0
Hunt,8,President,,GRN,Jill Stein Rudolph Ware,0,0,0,0,0,0
Hunt,8,President,,,Cheruda Fox/Harlan McVay,0,0,0,0,0,0
Hunt,8,President,,,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0
Hunt,8,President,,,Cornel West/Melina Abdullah,0,0,0,0,0,0
Hunt,8,President,,,Jessie Cuellar/Wesley Lasley,0,0,0,0,0,0
Hunt,8,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0,0
Hunt,8,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0,0
Hunt,8,U.S. Senate,,REP,Ted Cruz,179,1,125,53,0,0
Hunt,8,U.S. Senate,,DEM,Colin Allred,11,2,7,2,0,0
Hunt,8,U.S. Senate,,LIB,Ted Brown,0,0,0,0,0,0
Hunt,8,U.S. Senate,,,Analisa Roche,0,0,0,0,0,0
Hunt,8,U.S. Senate,,,Tracy Andrus,0,0,0,0,0,0
Hunt,8,U.S. House,36,REP,Brian Babin,180,2,124,54,0,0
Hunt,8,U.S. House,36,DEM,Dayna Steele,10,1,8,1,0,0
Hunt,8,Railroad Commissioner,,REP,Christi Craddick,173,1,121,51,0,0
Hunt,8,Railroad Commissioner,,DEM,Katherine Culbert,10,1,8,1,0,0
Hunt,8,Railroad Commissioner,,LIB,Hawk Dunlap,6,0,3,3,0,0
Hunt,8,Railroad Commissioner,,GRN,Eddie Espinoza,0,0,0,0,0,0
Hunt,8,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0,0
Hunt,8,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,180,2,124,54,0,0
Hunt,8,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,10,1,8,1,0,0
Hunt,8,"Justice, Supreme Court, Place 4",4,REP,John Devine,178,2,123,53,0,0
Hunt,8,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,10,1,8,1,0,0
Hunt,8,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,175,1,123,51,0,0
Hunt,8,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,10,1,8,1,0,0
Hunt,8,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,5,0,2,3,0,0
Hunt,8,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,180,2,124,54,0,0
Hunt,8,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,10,1,8,1,0,0
Hunt,8,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,180,1,125,54,0,0
Hunt,8,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,9,1,7,1,0,0
Hunt,8,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,181,1,126,54,0,0
Hunt,8,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,8,1,6,1,0,0
Hunt,8,State Representative,18,REP,Janis Holt,169,3,116,50,0,0
Hunt,8,State Representative,18,LIB,Seth Steele,14,0,10,4,0,0
Hunt,8,"Justice, 9th Court of Appeals District, Place 3",3,REP,Leanne Johnson,175,2,122,51,0,0
Hunt,8,"Justice, 9th Court of Appeals District, Place 4",4,REP,Kent Chambers,171,2,120,49,0,0
Hunt,8,"District Judge, 88th Judicial District",,REP,Earl B. Stover III,172,2,120,50,0,0
Hunt,8,"District Judge, 356th Judicial District",,REP,Steve Thomas,171,2,121,48,0,0
Hunt,8,"District Attorney, 88th Judicial District",,REP,Rebecca R. Walton,171,2,120,49,0,0
Hunt,8,County Attorney,,REP,Matthew Minick,174,2,122,50,0,0
Hunt,8,Sheriff,,REP,Mark Davis,175,2,125,48,0,0
Hunt,8,County Tax Assessor-Collector,,REP,Steve Smith,174,2,122,50,0,0
Hunt,8,"Constable, Precinct 3",3,REP,"Robert ""Trey"" Brothers",171,2,120,49,0,0
Hunt,8 - ESD8,Registered Voters,,,,181,,,,,
Hunt,8 - ESD8,Ballots Cast,,,,489,,,,,
Hunt,8 - ESD8,President,,REP,Donald J. Trump JD Vance,444,11,305,128,0,0
Hunt,8 - ESD8,President,,DEM,Kamala D. Harris Tim Walz,44,0,41,3,0,0
Hunt,8 - ESD8,President,,LIB,Chase Oliver Mike ter Maat,0,0,0,0,0,0
Hunt,8 - ESD8,President,,GRN,Jill Stein Rudolph Ware,0,0,0,0,0,0
Hunt,8 - ESD8,President,,,Cheruda Fox/Harlan McVay,0,0,0,0,0,0
Hunt,8 - ESD8,President,,,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0
Hunt,8 - ESD8,President,,,Cornel West/Melina Abdullah,0,0,0,0,0,0
Hunt,8 - ESD8,President,,,Jessie Cuellar/Wesley Lasley,0,0,0,0,0,0
Hunt,8 - ESD8,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0,0
Hunt,8 - ESD8,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0,0
Hunt,8 - ESD8,U.S. Senate,,REP,Ted Cruz,435,11,302,122,0,0
Hunt,8 - ESD8,U.S. Senate,,DEM,Colin Allred,48,0,42,6,0,0
Hunt,8 - ESD8,U.S. Senate,,LIB,Ted Brown,3,0,1,2,0,0
Hunt,8 - ESD8,U.S. Senate,,,Analisa Roche,0,0,0,0,0,0
Hunt,8 - ESD8,U.S. Senate,,,Tracy Andrus,0,0,0,0,0,0
Hunt,8 - ESD8,U.S. House,36,REP,Brian Babin,443,11,305,127,0,0
Hunt,8 - ESD8,U.S. House,36,DEM,Dayna Steele,39,0,36,3,0,0
Hunt,8 - ESD8,Railroad Commissioner,,REP,Christi Craddick,427,11,296,120,0,0
Hunt,8 - ESD8,Railroad Commissioner,,DEM,Katherine Culbert,40,0,36,4,0,0
Hunt,8 - ESD8,Railroad Commissioner,,LIB,Hawk Dunlap,9,0,5,4,0,0
Hunt,8 - ESD8,Railroad Commissioner,,GRN,Eddie Espinoza,1,0,1,0,0,0
Hunt,8 - ESD8,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0,0
Hunt,8 - ESD8,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,433,11,299,123,0,0
Hunt,8 - ESD8,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,41,0,38,3,0,0
Hunt,8 - ESD8,"Justice, Supreme Court, Place 4",4,REP,John Devine,431,11,297,123,0,0
Hunt,8 - ESD8,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,42,0,39,3,0,0
Hunt,8 - ESD8,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,430,11,299,120,0,0
Hunt,8 - ESD8,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,41,0,37,4,0,0
Hunt,8 - ESD8,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,4,0,2,2,0,0
Hunt,8 - ESD8,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,433,11,300,122,0,0
Hunt,8 - ESD8,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,42,0,38,4,0,0
Hunt,8 - ESD8,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,432,11,300,121,0,0
Hunt,8 - ESD8,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,42,0,38,4,0,0
Hunt,8 - ESD8,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,435,11,302,122,0,0
Hunt,8 - ESD8,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,39,0,35,4,0,0
Hunt,8 - ESD8,State Representative,18,REP,Janis Holt,432,11,301,120,0,0
Hunt,8 - ESD8,State Representative,18,LIB,Seth Steele,38,0,33,5,0,0
Hunt,8 - ESD8,"Justice, 9th Court of Appeals District, Place 3",3,REP,Leanne Johnson,434,11,301,122,0,0
Hunt,8 - ESD8,"Justice, 9th Court of Appeals District, Place 4",4,REP,Kent Chambers,430,11,300,119,0,0
Hunt,8 - ESD8,"District Judge, 88th Judicial District",,REP,Earl B. Stover III,427,11,298,118,0,0
Hunt,8 - ESD8,"District Judge, 356th Judicial District",,REP,Steve Thomas,431,11,301,119,0,0
Hunt,8 - ESD8,"District Attorney, 88th Judicial District",,REP,Rebecca R. Walton,426,11,295,120,0,0
Hunt,8 - ESD8,County Attorney,,REP,Matthew Minick,433,11,301,121,0,0
Hunt,8 - ESD8,Sheriff,,REP,Mark Davis,431,11,301,119,0,0
Hunt,8 - ESD8,County Tax Assessor-Collector,,REP,Steve Smith,431,11,298,122,0,0
Hunt,8 - ESD8,"Constable, Precinct 3",3,REP,"Robert ""Trey"" Brothers",430,11,301,118,0,0
Hunt,8 - ESD8,VILLAGE MILLS EMERGENCY SERVICES DISTRICT NO. 8 PROPOSITION A,8,,FOR,297,7,211,79,0,0
Hunt,8 - ESD8,VILLAGE MILLS EMERGENCY SERVICES DISTRICT NO. 8 PROPOSITION A,8,,AGAINST,161,3,118,40,0,0
Hunt,9,Registered Voters,,,,2875,,,,,
Hunt,9,Ballots Cast,,,,1770,,,,,
Hunt,9,President,,REP,Donald J. Trump JD Vance,1443,23,1197,223,0,0
Hunt,9,President,,DEM,Kamala D. Harris Tim Walz,306,15,226,65,0,0
Hunt,9,President,,LIB,Chase Oliver Mike ter Maat,7,1,5,1,0,0
Hunt,9,President,,GRN,Jill Stein Rudolph Ware,4,0,1,3,0,0
Hunt,9,President,,,Cheruda Fox/Harlan McVay,0,0,0,0,0,0
Hunt,9,President,,,Claudia De La Cruz/Karina Garcia,0,0,0,0,0,0
Hunt,9,President,,,Cornel West/Melina Abdullah,0,0,0,0,0,0
Hunt,9,President,,,Jessie Cuellar/Wesley Lasley,0,0,0,0,0,0
Hunt,9,President,,,Peter Sonski/Lauren Onak,0,0,0,0,0,0
Hunt,9,President,,,Shiva Ayyadurai/Crystal Ellis,0,0,0,0,0,0
Hunt,9,U.S. Senate,,REP,Ted Cruz,1399,20,1170,209,0,0
Hunt,9,U.S. Senate,,DEM,Colin Allred,321,17,234,70,0,0
Hunt,9,U.S. Senate,,LIB,Ted Brown,39,2,23,14,0,0
Hunt,9,U.S. Senate,,,Analisa Roche,0,0,0,0,0,0
Hunt,9,U.S. Senate,,,Tracy Andrus,0,0,0,0,0,0
Hunt,9,U.S. House,36,REP,Brian Babin,1455,23,1206,226,0,0
Hunt,9,U.S. House,36,DEM,Dayna Steele,293,15,214,64,0,0
Hunt,9,Railroad Commissioner,,REP,Christi Craddick,1380,20,1154,206,0,0
Hunt,9,Railroad Commissioner,,DEM,Katherine Culbert,283,13,211,59,0,0
Hunt,9,Railroad Commissioner,,LIB,Hawk Dunlap,48,4,30,14,0,0
Hunt,9,Railroad Commissioner,,GRN,Eddie Espinoza,12,0,7,5,0,0
Hunt,9,Railroad Commissioner,,,Richard McKibbin,0,0,0,0,0,0
Hunt,9,"Justice, Supreme Court, Place 2",2,REP,Jimmy Blacklock,1438,24,1191,223,0,0
Hunt,9,"Justice, Supreme Court, Place 2",2,DEM,DaSean Jones,286,13,212,61,0,0
Hunt,9,"Justice, Supreme Court, Place 4",4,REP,John Devine,1405,23,1170,212,0,0
Hunt,9,"Justice, Supreme Court, Place 4",4,DEM,Christine Vinh Weems,307,14,226,67,0,0
Hunt,9,"Justice, Supreme Court, Place 6",6,REP,Jane Bland,1401,22,1164,215,0,0
Hunt,9,"Justice, Supreme Court, Place 6",6,DEM,Bonnie Lee Goldstein,291,13,217,61,0,0
Hunt,9,"Justice, Supreme Court, Place 6",6,LIB,J. David Roberson,37,2,26,9,0,0
Hunt,9,"Presiding Judge, Court of Criminal Appeals",,REP,David J. Schenck,1426,23,1182,221,0,0
Hunt,9,"Presiding Judge, Court of Criminal Appeals",,DEM,Holly Taylor,298,13,223,62,0,0
Hunt,9,"Judge, Court of Criminal Appeals, Place 7",7,REP,Gina Parker,1433,23,1189,221,0,0
Hunt,9,"Judge, Court of Criminal Appeals, Place 7",7,DEM,Nancy Mulder,290,13,217,60,0,0
Hunt,9,"Judge, Court of Criminal Appeals, Place 8",8,REP,Lee Finley,1433,22,1190,221,0,0
Hunt,9,"Judge, Court of Criminal Appeals, Place 8",8,DEM,Chika Anyiam,290,14,215,61,0,0
Hunt,9,State Representative,18,REP,Janis Holt,1405,22,1158,225,0,0
Hunt,9,State Representative,18,LIB,Seth Steele,256,11,198,47,0,0
Hunt,9,"Justice, 9th Court of Appeals District, Place 3",3,REP,Leanne Johnson,1489,24,1226,239,0,0
Hunt,9,"Justice, 9th Court of Appeals District, Place 4",4,REP,Kent Chambers,1485,24,1220,241,0,0
Hunt,9,"District Judge, 88th Judicial District",,REP,Earl B. Stover III,1507,26,1234,247,0,0
Hunt,9,"District Judge, 356th Judicial District",,REP,Steve Thomas,1502,24,1235,243,0,0
Hunt,9,"District Attorney, 88th Judicial District",,REP,Rebecca R. Walton,1496,24,1232,240,0,0
Hunt,9,County Attorney,,REP,Matthew Minick,1485,23,1223,239,0,0
Hunt,9,Sheriff,,REP,Mark Davis,1527,29,1248,250,0,0
Hunt,9,County Tax Assessor-Collector,,REP,Steve Smith,1497,26,1230,241,0,0
Hunt,9,"County Commissioner, Precinct 1",1,REP,L.W. (Nubbin) Cooper Jr,1505,25,1238,242,0,0
Hunt,9,"Constable, Precinct 1",1,REP,Kenny Davenport,1539,24,1264,251,0,0
Hunt,10,Registered Voters,,,,1979,,,,,
Hunt,10,Ballots Cast,,,,937,,,,,
Hunt,10,President,,REP,Donald J. Trump JD Vance,493,12,376,105,0,0
Hunt,10,President,,DEM,Kamala D. Harris Tim Walz,434,12,331,91,0,0
Hunt,10,President,,LIB,Chase Oliver Mike ter Maat,4,0,2,2,0,0
Hunt,10,President,,GRN,Jill Stein Rudolph Ware,1,0,1,0,0,0
Hunt,10,President,,,Cheruda Fox/Harlan McVay,0,0,0,0,0,0
