county,precinct,office,district,candidate,party,mail,early_voting,election_day,votes
Hill,10 ITASCA,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,0,0,0
Hill,10 ITASCA,U.S. Senate,,Under Votes,,1,7,2,10
Hill,10 ITASCA,U.S. Senate,,Over Votes,,0,1,0,1
Hill,10 ITASCA,U.S. House,25,Roger Williams,REP,15,472,163,650
Hill,10 ITASCA,U.S. House,25,Julie Oliver,DEM,15,83,23,121
Hill,10 ITASCA,U.S. House,25,Bill Kelsey,LIB,0,8,4,12
Hill,10 ITASCA,U.S. House,25,Under Votes,,2,9,3,14
Hill,10 ITASCA,U.S. House,25,Over Votes,,0,0,0,0
Hill,10 ITASCA,Railroad Commissioner,,James Jim Wright,REP,14,471,156,641
Hill,10 ITASCA,Railroad Commissioner,,Chrysta Castañeda,DEM,17,82,25,124
Hill,10 ITASCA,Railroad Commissioner,,Matt Sterett,LIB,0,8,4,12
Hill,10 ITASCA,Railroad Commissioner,,Katija Kat Gruene,GRN,0,1,3,4
Hill,10 ITASCA,Railroad Commissioner,,Under Votes,,1,10,5,16
Hill,10 ITASCA,Railroad Commissioner,,Over Votes,,0,0,0,0
Hill,10 ITASCA,Chief Justice Supreme Court,,Nathan Hecht,REP,15,467,163,645
Hill,10 ITASCA,Chief Justice Supreme Court,,Amy Clark Meachum,DEM,15,83,22,120
Hill,10 ITASCA,Chief Justice Supreme Court,,Mark Ash,LIB,0,8,5,13
Hill,10 ITASCA,Chief Justice Supreme Court,,Under Votes,,2,13,3,18
Hill,10 ITASCA,Chief Justice Supreme Court,,Over Votes,,0,1,0,1
Hill,10 ITASCA,Justice Supreme Court Place 6 - Unexpired Term,,Jane Bland,REP,15,484,164,663
Hill,10 ITASCA,Justice Supreme Court Place 6 - Unexpired Term,,Kathy Cheng,DEM,15,74,21,110
Hill,10 ITASCA,Justice Supreme Court Place 6 - Unexpired Term,,Under Votes,,2,14,8,24
Hill,10 ITASCA,Justice Supreme Court Place 6 - Unexpired Term,,Over Votes,,0,0,0,0
Hill,10 ITASCA,Justice Supreme Court Place 7,,Jeff Boyd,REP,15,472,161,648
Hill,10 ITASCA,Justice Supreme Court Place 7,,Staci Williams,DEM,15,83,24,122
Hill,10 ITASCA,Justice Supreme Court Place 7,,William Bryan Strange III,LIB,0,7,3,10
Hill,10 ITASCA,Justice Supreme Court Place 7,,Under Votes,,2,10,5,17
Hill,10 ITASCA,Justice Supreme Court Place 7,,Over Votes,,0,0,0,0
Hill,10 ITASCA,Justice Supreme Court Place 8,,Brett Busby,REP,15,470,163,648
Hill,10 ITASCA,Justice Supreme Court Place 8,,Gisela D. Triana,DEM,15,83,23,121
Hill,10 ITASCA,Justice Supreme Court Place 8,,Tom Oxford,LIB,0,9,2,11
Hill,10 ITASCA,Justice Supreme Court Place 8,,Under Votes,,2,10,5,17
Hill,10 ITASCA,Justice Supreme Court Place 8,,Over Votes,,0,0,0,0
Hill,10 ITASCA,Judge Court of Criminal Appeals Place 3,,Bert Richardson,REP,15,441,160,616
Hill,10 ITASCA,Judge Court of Criminal Appeals Place 3,,Elizabeth Davis Frizell,DEM,13,79,27,119
Hill,10 ITASCA,Judge Court of Criminal Appeals Place 3,,Under Votes,,4,52,6,62
Hill,10 ITASCA,Judge Court of Criminal Appeals Place 3,,Over Votes,,0,0,0,0
Hill,10 ITASCA,Judge Court of Criminal Appeals Place 4,,Kevin Patrick Yeary,REP,15,480,165,660
Hill,10 ITASCA,Judge Court of Criminal Appeals Place 4,,Tina Clinton,DEM,15,82,25,122
Hill,10 ITASCA,Judge Court of Criminal Appeals Place 4,,Under Votes,,2,10,3,15
Hill,10 ITASCA,Judge Court of Criminal Appeals Place 4,,Over Votes,,0,0,0,0
Hill,10 ITASCA,Judge Court of Criminal Appeals Place 9,,David Newell,REP,15,478,162,655
Hill,10 ITASCA,Judge Court of Criminal Appeals Place 9,,Brandon Birmingham,DEM,15,83,27,125
Hill,10 ITASCA,Judge Court of Criminal Appeals Place 9,,Under Votes,,2,10,4,16
Hill,10 ITASCA,Judge Court of Criminal Appeals Place 9,,Over Votes,,0,1,0,1
Hill,10 ITASCA,Member State Board of Education District 14,,Sue Melton-Malone,REP,15,477,162,654
Hill,10 ITASCA,Member State Board of Education District 14,,Greg Alvord,DEM,15,84,24,123
Hill,10 ITASCA,Member State Board of Education District 14,,Under Votes,,2,11,7,20
Hill,10 ITASCA,Member State Board of Education District 14,,Over Votes,,0,0,0,0
Hill,10 ITASCA,State Senate,22,Brian Birdwell,REP,15,476,168,659
Hill,10 ITASCA,State Senate,22,Robert Vick,DEM,15,83,22,120
Hill,10 ITASCA,State Senate,22,Under Votes,,2,13,3,18
Hill,10 ITASCA,State Senate,22,Over Votes,,0,0,0,0
Hill,10 ITASCA,State Representative,8,Cody Harris,REP,17,480,167,664
Hill,10 ITASCA,State Representative,8,R. Edwin Adams,LIB,9,64,20,93
Hill,10 ITASCA,State Representative,8,Under Votes,,6,26,6,38
Hill,10 ITASCA,State Representative,8,Over Votes,,0,2,0,2
Hill,10 ITASCA,Justice 10th Court of Appeals District Place 2,,Matt Johnson,REP,21,504,174,699
Hill,10 ITASCA,Justice 10th Court of Appeals District Place 2,,Under Votes,,11,68,19,98
Hill,10 ITASCA,Justice 10th Court of Appeals District Place 2,,Over Votes,,0,0,0,0
Hill,10 ITASCA,Justice 10th Court of Appeals District Place 3 - Unexpired Term,,John E. Neill,REP,21,499,174,694
Hill,10 ITASCA,Justice 10th Court of Appeals District Place 3 - Unexpired Term,,Under Votes,,11,73,19,103
Hill,10 ITASCA,Justice 10th Court of Appeals District Place 3 - Unexpired Term,,Over Votes,,0,0,0,0
Hill,10 ITASCA,District Attorney 66th Judicial District,,Mark Pratt,REP,21,499,173,693
Hill,10 ITASCA,District Attorney 66th Judicial District,,Under Votes,,11,73,20,104
Hill,10 ITASCA,District Attorney 66th Judicial District,,Over Votes,,0,0,0,0
Hill,10 ITASCA,County Attorney,,R. David Holmes,REP,21,497,173,691
Hill,10 ITASCA,County Attorney,,Under Votes,,11,75,20,106
Hill,10 ITASCA,County Attorney,,Over Votes,,0,0,0,0
Hill,10 ITASCA,District Clerk - Unexpired Term,,Marchel M. Eubank,REP,21,490,172,683
Hill,10 ITASCA,District Clerk - Unexpired Term,,Under Votes,,11,82,21,114
Hill,10 ITASCA,District Clerk - Unexpired Term,,Over Votes,,0,0,0,0
Hill,10 ITASCA,Sheriff,,Rodney B. Watson,REP,21,494,171,686
Hill,10 ITASCA,Sheriff,,Under Votes,,11,78,22,111
Hill,10 ITASCA,Sheriff,,Over Votes,,0,0,0,0
Hill,10 ITASCA,County Tax Assessor-Collector,,Krystal A. (Krissi) Hightower,REP,21,494,174,689
Hill,10 ITASCA,County Tax Assessor-Collector,,Under Votes,,11,78,19,108
Hill,10 ITASCA,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Hill,10 ITASCA,County Constable Precinct 4,,Kevin Cordell,REP,24,499,175,698
Hill,10 ITASCA,County Constable Precinct 4,,Under Votes,,8,73,18,99
Hill,10 ITASCA,County Constable Precinct 4,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,Ballots Cast,,,,,,,467
Hill,10 ITASCA - ICITY,Registered Voters,,,,,,,0
Hill,10 ITASCA - ICITY,President,,Donald J. Trump / Michael R. Pence,REP,6,156,124,286
Hill,10 ITASCA - ICITY,President,,Joseph R. Biden / Kamala D. Harris,DEM,7,84,76,167
Hill,10 ITASCA - ICITY,President,,Jo Jorgensen / Jeremy Spike Cohen,LIB,0,5,5,10
Hill,10 ITASCA - ICITY,President,,Howie Hawkins / Angela Walker,GRN,0,0,1,1
Hill,10 ITASCA - ICITY,President,,Abram Loeb / Jennifer Jairala (W),,0,0,0,0
Hill,10 ITASCA - ICITY,President,,Brian Carroll / Amar Patel (W),,0,0,0,0
Hill,10 ITASCA - ICITY,President,,Gloria La Riva / Leonard Peltier (W),,0,0,0,0
Hill,10 ITASCA - ICITY,President,,Jesse Cuellar / Jimmy Monreal (W),,0,0,0,0
Hill,10 ITASCA - ICITY,President,,President R. Boddie / Eric C. Stoneham (W),,0,0,0,0
Hill,10 ITASCA - ICITY,President,,Robert Morrow / Anne Beckett (W),,0,0,0,0
Hill,10 ITASCA - ICITY,President,,Todd Cella / Tim Cella (W),,0,0,0,0
Hill,10 ITASCA - ICITY,President,,Tom Hoefling / Andy Prior (W),,0,0,0,0
Hill,10 ITASCA - ICITY,President,,Under Votes,,0,1,2,3
Hill,10 ITASCA - ICITY,President,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,U.S. Senate,,John Cornyn,REP,6,154,116,276
Hill,10 ITASCA - ICITY,U.S. Senate,,Mary MJ Hegar,DEM,7,85,74,166
Hill,10 ITASCA - ICITY,U.S. Senate,,Kerry Douglas McKennon,LIB,0,3,6,9
Hill,10 ITASCA - ICITY,U.S. Senate,,David B. Collins,GRN,0,1,6,7
Hill,10 ITASCA - ICITY,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,0,0,0
Hill,10 ITASCA - ICITY,U.S. Senate,,Under Votes,,0,3,6,9
Hill,10 ITASCA - ICITY,U.S. Senate,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,U.S. House,25,Roger Williams,REP,6,158,121,285
Hill,10 ITASCA - ICITY,U.S. House,25,Julie Oliver,DEM,7,84,73,164
Hill,10 ITASCA - ICITY,U.S. House,25,Bill Kelsey,LIB,0,2,7,9
Hill,10 ITASCA - ICITY,U.S. House,25,Under Votes,,0,2,7,9
Hill,10 ITASCA - ICITY,U.S. House,25,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,Railroad Commissioner,,James Jim Wright,REP,6,155,118,279
Hill,10 ITASCA - ICITY,Railroad Commissioner,,Chrysta Castañeda,DEM,7,78,75,160
Hill,10 ITASCA - ICITY,Railroad Commissioner,,Matt Sterett,LIB,0,5,6,11
Hill,10 ITASCA - ICITY,Railroad Commissioner,,Katija Kat Gruene,GRN,0,3,3,6
Hill,10 ITASCA - ICITY,Railroad Commissioner,,Under Votes,,0,5,6,11
Hill,10 ITASCA - ICITY,Railroad Commissioner,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,Chief Justice Supreme Court,,Nathan Hecht,REP,6,155,116,277
Hill,10 ITASCA - ICITY,Chief Justice Supreme Court,,Amy Clark Meachum,DEM,7,84,74,165
Hill,10 ITASCA - ICITY,Chief Justice Supreme Court,,Mark Ash,LIB,0,2,9,11
Hill,10 ITASCA - ICITY,Chief Justice Supreme Court,,Under Votes,,0,5,9,14
Hill,10 ITASCA - ICITY,Chief Justice Supreme Court,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,Justice Supreme Court Place 6 - Unexpired Term,,Jane Bland,REP,6,155,125,286
Hill,10 ITASCA - ICITY,Justice Supreme Court Place 6 - Unexpired Term,,Kathy Cheng,DEM,7,84,74,165
Hill,10 ITASCA - ICITY,Justice Supreme Court Place 6 - Unexpired Term,,Under Votes,,0,7,9,16
Hill,10 ITASCA - ICITY,Justice Supreme Court Place 6 - Unexpired Term,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,Justice Supreme Court Place 7,,Jeff Boyd,REP,6,157,119,282
Hill,10 ITASCA - ICITY,Justice Supreme Court Place 7,,Staci Williams,DEM,7,82,72,161
Hill,10 ITASCA - ICITY,Justice Supreme Court Place 7,,William Bryan Strange III,LIB,0,2,8,10
Hill,10 ITASCA - ICITY,Justice Supreme Court Place 7,,Under Votes,,0,5,9,14
Hill,10 ITASCA - ICITY,Justice Supreme Court Place 7,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,Justice Supreme Court Place 8,,Brett Busby,REP,6,156,116,278
Hill,10 ITASCA - ICITY,Justice Supreme Court Place 8,,Gisela D. Triana,DEM,7,81,73,161
Hill,10 ITASCA - ICITY,Justice Supreme Court Place 8,,Tom Oxford,LIB,0,3,10,13
Hill,10 ITASCA - ICITY,Justice Supreme Court Place 8,,Under Votes,,0,6,9,15
Hill,10 ITASCA - ICITY,Justice Supreme Court Place 8,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,Judge Court of Criminal Appeals Place 3,,Bert Richardson,REP,6,150,115,271
Hill,10 ITASCA - ICITY,Judge Court of Criminal Appeals Place 3,,Elizabeth Davis Frizell,DEM,7,75,77,159
Hill,10 ITASCA - ICITY,Judge Court of Criminal Appeals Place 3,,Under Votes,,0,21,16,37
Hill,10 ITASCA - ICITY,Judge Court of Criminal Appeals Place 3,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,Judge Court of Criminal Appeals Place 4,,Kevin Patrick Yeary,REP,6,159,116,281
Hill,10 ITASCA - ICITY,Judge Court of Criminal Appeals Place 4,,Tina Clinton,DEM,7,83,81,171
Hill,10 ITASCA - ICITY,Judge Court of Criminal Appeals Place 4,,Under Votes,,0,4,11,15
Hill,10 ITASCA - ICITY,Judge Court of Criminal Appeals Place 4,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,Judge Court of Criminal Appeals Place 9,,David Newell,REP,6,161,119,286
Hill,10 ITASCA - ICITY,Judge Court of Criminal Appeals Place 9,,Brandon Birmingham,DEM,7,80,78,165
Hill,10 ITASCA - ICITY,Judge Court of Criminal Appeals Place 9,,Under Votes,,0,5,11,16
Hill,10 ITASCA - ICITY,Judge Court of Criminal Appeals Place 9,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,Member State Board of Education District 14,,Sue Melton-Malone,REP,6,161,118,285
Hill,10 ITASCA - ICITY,Member State Board of Education District 14,,Greg Alvord,DEM,7,78,79,164
Hill,10 ITASCA - ICITY,Member State Board of Education District 14,,Under Votes,,0,7,11,18
Hill,10 ITASCA - ICITY,Member State Board of Education District 14,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,State Senate,22,Brian Birdwell,REP,6,156,122,284
Hill,10 ITASCA - ICITY,State Senate,22,Robert Vick,DEM,7,82,75,164
Hill,10 ITASCA - ICITY,State Senate,22,Under Votes,,0,8,11,19
Hill,10 ITASCA - ICITY,State Senate,22,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,State Representative,8,Cody Harris,REP,7,174,143,324
Hill,10 ITASCA - ICITY,State Representative,8,R. Edwin Adams,LIB,4,55,45,104
Hill,10 ITASCA - ICITY,State Representative,8,Under Votes,,2,17,20,39
Hill,10 ITASCA - ICITY,State Representative,8,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,Justice 10th Court of Appeals District Place 2,,Matt Johnson,REP,9,196,168,373
Hill,10 ITASCA - ICITY,Justice 10th Court of Appeals District Place 2,,Under Votes,,4,50,40,94
Hill,10 ITASCA - ICITY,Justice 10th Court of Appeals District Place 2,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,Justice 10th Court of Appeals District Place 3 - Unexpired Term,,John E. Neill,REP,9,195,161,365
Hill,10 ITASCA - ICITY,Justice 10th Court of Appeals District Place 3 - Unexpired Term,,Under Votes,,4,51,47,102
Hill,10 ITASCA - ICITY,Justice 10th Court of Appeals District Place 3 - Unexpired Term,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,District Attorney 66th Judicial District,,Mark Pratt,REP,9,198,165,372
Hill,10 ITASCA - ICITY,District Attorney 66th Judicial District,,Under Votes,,4,48,43,95
Hill,10 ITASCA - ICITY,District Attorney 66th Judicial District,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,County Attorney,,R. David Holmes,REP,8,191,163,362
Hill,10 ITASCA - ICITY,County Attorney,,Under Votes,,5,55,45,105
Hill,10 ITASCA - ICITY,County Attorney,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,District Clerk - Unexpired Term,,Marchel M. Eubank,REP,9,192,161,362
Hill,10 ITASCA - ICITY,District Clerk - Unexpired Term,,Under Votes,,4,54,47,105
Hill,10 ITASCA - ICITY,District Clerk - Unexpired Term,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,Sheriff,,Rodney B. Watson,REP,9,197,166,372
Hill,10 ITASCA - ICITY,Sheriff,,Under Votes,,4,49,42,95
Hill,10 ITASCA - ICITY,Sheriff,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,County Tax Assessor-Collector,,Krystal A. (Krissi) Hightower,REP,9,193,166,368
Hill,10 ITASCA - ICITY,County Tax Assessor-Collector,,Under Votes,,4,53,42,99
Hill,10 ITASCA - ICITY,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,County Constable Precinct 4,,Kevin Cordell,REP,10,200,172,382
Hill,10 ITASCA - ICITY,County Constable Precinct 4,,Under Votes,,3,46,36,85
Hill,10 ITASCA - ICITY,County Constable Precinct 4,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,City of Itasca Mayor,,James Bouldin,,10,192,173,375
Hill,10 ITASCA - ICITY,City of Itasca Mayor,,Under Votes,,3,54,35,92
Hill,10 ITASCA - ICITY,City of Itasca Mayor,,Over Votes,,0,0,0,0
Hill,10 ITASCA - ICITY,City of Itasca City Council,,Susie Davis,,4,113,89,206
Hill,10 ITASCA - ICITY,City of Itasca City Council,,Patty Miller,,12,88,95,195
Hill,10 ITASCA - ICITY,City of Itasca City Council,,Robin Plumlee,,6,118,105,229
Hill,10 ITASCA - ICITY,City of Itasca City Council,,Under Votes,,4,173,127,304
Hill,10 ITASCA - ICITY,City of Itasca City Council,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Ballots Cast,,,,,,,14
Hill,10 ITASCA - GISD,Registered Voters,,,,,,,0
Hill,10 ITASCA - GISD,President,,Donald J. Trump / Michael R. Pence,REP,1,8,3,12
Hill,10 ITASCA - GISD,President,,Joseph R. Biden / Kamala D. Harris,DEM,0,1,1,2
Hill,10 ITASCA - GISD,President,,Jo Jorgensen / Jeremy Spike Cohen,LIB,0,0,0,0
Hill,10 ITASCA - GISD,President,,Howie Hawkins / Angela Walker,GRN,0,0,0,0
Hill,10 ITASCA - GISD,President,,Abram Loeb / Jennifer Jairala (W),,0,0,0,0
Hill,10 ITASCA - GISD,President,,Brian Carroll / Amar Patel (W),,0,0,0,0
Hill,10 ITASCA - GISD,President,,Gloria La Riva / Leonard Peltier (W),,0,0,0,0
Hill,10 ITASCA - GISD,President,,Jesse Cuellar / Jimmy Monreal (W),,0,0,0,0
Hill,10 ITASCA - GISD,President,,President R. Boddie / Eric C. Stoneham (W),,0,0,0,0
Hill,10 ITASCA - GISD,President,,Robert Morrow / Anne Beckett (W),,0,0,0,0
Hill,10 ITASCA - GISD,President,,Todd Cella / Tim Cella (W),,0,0,0,0
Hill,10 ITASCA - GISD,President,,Tom Hoefling / Andy Prior (W),,0,0,0,0
Hill,10 ITASCA - GISD,President,,Under Votes,,0,0,0,0
Hill,10 ITASCA - GISD,President,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,U.S. Senate,,John Cornyn,REP,1,8,4,13
Hill,10 ITASCA - GISD,U.S. Senate,,Mary MJ Hegar,DEM,0,1,0,1
Hill,10 ITASCA - GISD,U.S. Senate,,Kerry Douglas McKennon,LIB,0,0,0,0
Hill,10 ITASCA - GISD,U.S. Senate,,David B. Collins,GRN,0,0,0,0
Hill,10 ITASCA - GISD,U.S. Senate,,Ricardo Turullols-Bonilla (W),,0,0,0,0
Hill,10 ITASCA - GISD,U.S. Senate,,Under Votes,,0,0,0,0
Hill,10 ITASCA - GISD,U.S. Senate,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,U.S. House,25,Roger Williams,REP,1,8,4,13
Hill,10 ITASCA - GISD,U.S. House,25,Julie Oliver,DEM,0,1,0,1
Hill,10 ITASCA - GISD,U.S. House,25,Bill Kelsey,LIB,0,0,0,0
Hill,10 ITASCA - GISD,U.S. House,25,Under Votes,,0,0,0,0
Hill,10 ITASCA - GISD,U.S. House,25,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Railroad Commissioner,,James Jim Wright,REP,1,8,4,13
Hill,10 ITASCA - GISD,Railroad Commissioner,,Chrysta Castañeda,DEM,0,1,0,1
Hill,10 ITASCA - GISD,Railroad Commissioner,,Matt Sterett,LIB,0,0,0,0
Hill,10 ITASCA - GISD,Railroad Commissioner,,Katija Kat Gruene,GRN,0,0,0,0
Hill,10 ITASCA - GISD,Railroad Commissioner,,Under Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Railroad Commissioner,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Chief Justice Supreme Court,,Nathan Hecht,REP,1,8,2,11
Hill,10 ITASCA - GISD,Chief Justice Supreme Court,,Amy Clark Meachum,DEM,0,1,2,3
Hill,10 ITASCA - GISD,Chief Justice Supreme Court,,Mark Ash,LIB,0,0,0,0
Hill,10 ITASCA - GISD,Chief Justice Supreme Court,,Under Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Chief Justice Supreme Court,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Justice Supreme Court Place 6 - Unexpired Term,,Jane Bland,REP,1,8,3,12
Hill,10 ITASCA - GISD,Justice Supreme Court Place 6 - Unexpired Term,,Kathy Cheng,DEM,0,1,1,2
Hill,10 ITASCA - GISD,Justice Supreme Court Place 6 - Unexpired Term,,Under Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Justice Supreme Court Place 6 - Unexpired Term,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Justice Supreme Court Place 7,,Jeff Boyd,REP,1,8,2,11
Hill,10 ITASCA - GISD,Justice Supreme Court Place 7,,Staci Williams,DEM,0,1,2,3
Hill,10 ITASCA - GISD,Justice Supreme Court Place 7,,William Bryan Strange III,LIB,0,0,0,0
Hill,10 ITASCA - GISD,Justice Supreme Court Place 7,,Under Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Justice Supreme Court Place 7,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Justice Supreme Court Place 8,,Brett Busby,REP,1,8,3,12
Hill,10 ITASCA - GISD,Justice Supreme Court Place 8,,Gisela D. Triana,DEM,0,1,1,2
Hill,10 ITASCA - GISD,Justice Supreme Court Place 8,,Tom Oxford,LIB,0,0,0,0
Hill,10 ITASCA - GISD,Justice Supreme Court Place 8,,Under Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Justice Supreme Court Place 8,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Judge Court of Criminal Appeals Place 3,,Bert Richardson,REP,1,7,4,12
Hill,10 ITASCA - GISD,Judge Court of Criminal Appeals Place 3,,Elizabeth Davis Frizell,DEM,0,1,0,1
Hill,10 ITASCA - GISD,Judge Court of Criminal Appeals Place 3,,Under Votes,,0,1,0,1
Hill,10 ITASCA - GISD,Judge Court of Criminal Appeals Place 3,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Judge Court of Criminal Appeals Place 4,,Kevin Patrick Yeary,REP,1,8,3,12
Hill,10 ITASCA - GISD,Judge Court of Criminal Appeals Place 4,,Tina Clinton,DEM,0,1,1,2
Hill,10 ITASCA - GISD,Judge Court of Criminal Appeals Place 4,,Under Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Judge Court of Criminal Appeals Place 4,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Judge Court of Criminal Appeals Place 9,,David Newell,REP,1,8,4,13
Hill,10 ITASCA - GISD,Judge Court of Criminal Appeals Place 9,,Brandon Birmingham,DEM,0,1,0,1
Hill,10 ITASCA - GISD,Judge Court of Criminal Appeals Place 9,,Under Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Judge Court of Criminal Appeals Place 9,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Member State Board of Education District 14,,Sue Melton-Malone,REP,1,8,4,13
Hill,10 ITASCA - GISD,Member State Board of Education District 14,,Greg Alvord,DEM,0,1,0,1
Hill,10 ITASCA - GISD,Member State Board of Education District 14,,Under Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Member State Board of Education District 14,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,State Senate,22,Brian Birdwell,REP,1,8,4,13
Hill,10 ITASCA - GISD,State Senate,22,Robert Vick,DEM,0,1,0,1
Hill,10 ITASCA - GISD,State Senate,22,Under Votes,,0,0,0,0
Hill,10 ITASCA - GISD,State Senate,22,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,State Representative,8,Cody Harris,REP,1,8,4,13
Hill,10 ITASCA - GISD,State Representative,8,R. Edwin Adams,LIB,0,0,0,0
Hill,10 ITASCA - GISD,State Representative,8,Under Votes,,0,1,0,1
Hill,10 ITASCA - GISD,State Representative,8,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Justice 10th Court of Appeals District Place 2,,Matt Johnson,REP,1,8,4,13
Hill,10 ITASCA - GISD,Justice 10th Court of Appeals District Place 2,,Under Votes,,0,1,0,1
Hill,10 ITASCA - GISD,Justice 10th Court of Appeals District Place 2,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Justice 10th Court of Appeals District Place 3 - Unexpired Term,,John E. Neill,REP,1,8,4,13
Hill,10 ITASCA - GISD,Justice 10th Court of Appeals District Place 3 - Unexpired Term,,Under Votes,,0,1,0,1
Hill,10 ITASCA - GISD,Justice 10th Court of Appeals District Place 3 - Unexpired Term,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,District Attorney 66th Judicial District,,Mark Pratt,REP,1,8,4,13
Hill,10 ITASCA - GISD,District Attorney 66th Judicial District,,Under Votes,,0,1,0,1
Hill,10 ITASCA - GISD,District Attorney 66th Judicial District,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,County Attorney,,R. David Holmes,REP,1,8,4,13
Hill,10 ITASCA - GISD,County Attorney,,Under Votes,,0,1,0,1
Hill,10 ITASCA - GISD,County Attorney,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,District Clerk - Unexpired Term,,Marchel M. Eubank,REP,1,8,4,13
Hill,10 ITASCA - GISD,District Clerk - Unexpired Term,,Under Votes,,0,1,0,1
Hill,10 ITASCA - GISD,District Clerk - Unexpired Term,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Sheriff,,Rodney B. Watson,REP,1,8,4,13
Hill,10 ITASCA - GISD,Sheriff,,Under Votes,,0,1,0,1
Hill,10 ITASCA - GISD,Sheriff,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,County Tax Assessor-Collector,,Krystal A. (Krissi) Hightower,REP,1,8,4,13
Hill,10 ITASCA - GISD,County Tax Assessor-Collector,,Under Votes,,0,1,0,1
Hill,10 ITASCA - GISD,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,County Constable Precinct 4,,Kevin Cordell,REP,1,8,4,13
Hill,10 ITASCA - GISD,County Constable Precinct 4,,Under Votes,,0,1,0,1
Hill,10 ITASCA - GISD,County Constable Precinct 4,,Over Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Grandview Independed School District Bond Election,,For,,1,6,1,8
Hill,10 ITASCA - GISD,Grandview Independed School District Bond Election,,Against,,0,3,3,6
Hill,10 ITASCA - GISD,Grandview Independed School District Bond Election,,Under Votes,,0,0,0,0
Hill,10 ITASCA - GISD,Grandview Independed School District Bond Election,,Over Votes,,0,0,0,0
Hill,12 N. WHITNEY - WISD,Ballots Cast,,,,,,,566
Hill,12 N. WHITNEY - WISD,Registered Voters,,,,,,,0
Hill,12 N. WHITNEY - WISD,President,,Donald J. Trump / Michael R. Pence,REP,13,340,137,490
Hill,12 N. WHITNEY - WISD,President,,Joseph R. Biden / Kamala D. Harris,DEM,7,51,13,71
