county,precinct,office,district,candidate,party,early_voting,election day,votes
Hockley,Precinct 21,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,0,2,2
Hockley,Precinct 21,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,7,6,13
Hockley,Precinct 21,U.S. Senate,,D. R. Hunter,DEM,1,1,2
Hockley,Precinct 21,U.S. Senate,,Amanda K. Edwards,DEM,3,4,7
Hockley,Precinct 21,U.S. Senate,,Royce West,DEM,0,2,2
Hockley,Precinct 21,U.S. Senate,,Chris Bell,DEM,0,5,5
Hockley,Precinct 21,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,4,6,10
Hockley,Precinct 21,U.S. Senate,,Mary (MJ) Hegar,DEM,5,4,9
Hockley,Precinct 21,U.S. Senate,,Sema Hernandez,DEM,1,4,5
Hockley,Precinct 21,U.S. Senate,,Michael Cooper,DEM,1,1,2
Hockley,Precinct 21,U.S. House,19,Tom Watson,DEM,20,39,59
Hockley,Precinct 21,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,8,16,24
Hockley,Precinct 21,Railroad Commissioner,,Kelly Stone,DEM,5,6,11
Hockley,Precinct 21,Railroad Commissioner,,Mark Watson,DEM,3,11,14
Hockley,Precinct 21,Railroad Commissioner,,Chrysta Castaneda,DEM,7,10,17
Hockley,Precinct 24,President,,Joseph R. Biden,DEM,2,9,11
Hockley,Precinct 24,President,,Cory Booker,DEM,0,0,0
Hockley,Precinct 24,President,,John K. Delaney,DEM,0,0,0
Hockley,Precinct 24,President,,Amy Klobuchar,DEM,0,0,0
Hockley,Precinct 24,President,,Marianne Williamson,DEM,0,0,0
Hockley,Precinct 24,President,,Tulsi Gabbard,DEM,1,0,1
Hockley,Precinct 24,President,,Elizabeth Warren,DEM,0,0,0
Hockley,Precinct 24,President,,Michael Bennet,DEM,0,0,0
Hockley,Precinct 24,President,,Deval Patrick,DEM,0,0,0
Hockley,Precinct 24,President,,Michael R. Bloomberg,DEM,3,4,7
Hockley,Precinct 24,President,,Andrew Yang,DEM,0,0,0
Hockley,Precinct 24,President,,Pete Buttigieg,DEM,0,0,0
Hockley,Precinct 24,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0
Hockley,Precinct 24,President,,Tom Steyer,DEM,0,0,0
Hockley,Precinct 24,President,,Robby Wells,DEM,0,0,0
Hockley,Precinct 24,President,,Julian Castro,DEM,0,0,0
Hockley,Precinct 24,President,,Bernie Sanders,DEM,2,2,4
Hockley,Precinct 24,U.S. Senate,,Victor Hugo Harris,DEM,1,5,6
Hockley,Precinct 24,U.S. Senate,,Adrian Ocegueda,DEM,0,2,2
Hockley,Precinct 24,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,1,0,1
Hockley,Precinct 24,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,1,1,2
Hockley,Precinct 24,U.S. Senate,,D. R. Hunter,DEM,0,1,1
Hockley,Precinct 24,U.S. Senate,,Amanda K. Edwards,DEM,2,0,2
Hockley,Precinct 24,U.S. Senate,,Royce West,DEM,0,0,0
Hockley,Precinct 24,U.S. Senate,,Chris Bell,DEM,0,1,1
Hockley,Precinct 24,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,1,2,3
Hockley,Precinct 24,U.S. Senate,,Mary (MJ) Hegar,DEM,0,0,0
Hockley,Precinct 24,U.S. Senate,,Sema Hernandez,DEM,0,0,0
Hockley,Precinct 24,U.S. Senate,,Michael Cooper,DEM,0,2,2
Hockley,Precinct 24,U.S. House,19,Tom Watson,DEM,4,13,17
Hockley,Precinct 24,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,1,6,7
Hockley,Precinct 24,Railroad Commissioner,,Kelly Stone,DEM,0,3,3
Hockley,Precinct 24,Railroad Commissioner,,Mark Watson,DEM,4,3,7
Hockley,Precinct 24,Railroad Commissioner,,Chrysta Castaneda,DEM,1,2,3
Hockley,Precinct 32,President,,Joseph R. Biden,DEM,14,25,39
Hockley,Precinct 32,President,,Cory Booker,DEM,0,0,0
Hockley,Precinct 32,President,,John K. Delaney,DEM,0,0,0
Hockley,Precinct 32,President,,Amy Klobuchar,DEM,0,0,0
Hockley,Precinct 32,President,,Marianne Williamson,DEM,0,0,0
Hockley,Precinct 32,President,,Tulsi Gabbard,DEM,0,0,0
Hockley,Precinct 32,President,,Elizabeth Warren,DEM,2,5,7
Hockley,Precinct 32,President,,Michael Bennet,DEM,0,0,0
Hockley,Precinct 32,President,,Deval Patrick,DEM,0,0,0
Hockley,Precinct 32,President,,Michael R. Bloomberg,DEM,11,4,15
Hockley,Precinct 32,President,,Andrew Yang,DEM,0,1,1
Hockley,Precinct 32,President,,Pete Buttigieg,DEM,1,2,3
Hockley,Precinct 32,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0
Hockley,Precinct 32,President,,Tom Steyer,DEM,0,1,1
Hockley,Precinct 32,President,,Robby Wells,DEM,0,0,0
Hockley,Precinct 32,President,,Julian Castro,DEM,0,0,0
Hockley,Precinct 32,President,,Bernie Sanders,DEM,8,21,29
Hockley,Precinct 32,U.S. Senate,,Victor Hugo Harris,DEM,3,11,14
Hockley,Precinct 32,U.S. Senate,,Adrian Ocegueda,DEM,2,4,6
Hockley,Precinct 32,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,3,2,5
Hockley,Precinct 32,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,5,6,11
Hockley,Precinct 32,U.S. Senate,,D. R. Hunter,DEM,0,0,0
Hockley,Precinct 32,U.S. Senate,,Amanda K. Edwards,DEM,3,3,6
Hockley,Precinct 32,U.S. Senate,,Royce West,DEM,0,5,5
Hockley,Precinct 32,U.S. Senate,,Chris Bell,DEM,4,2,6
Hockley,Precinct 32,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,5,8,13
Hockley,Precinct 32,U.S. Senate,,Mary (MJ) Hegar,DEM,1,1,2
Hockley,Precinct 32,U.S. Senate,,Sema Hernandez,DEM,2,5,7
Hockley,Precinct 32,U.S. Senate,,Michael Cooper,DEM,0,1,1
Hockley,Precinct 32,U.S. House,19,Tom Watson,DEM,28,48,76
Hockley,Precinct 32,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,11,24,35
Hockley,Precinct 32,Railroad Commissioner,,Kelly Stone,DEM,4,8,12
Hockley,Precinct 32,Railroad Commissioner,,Mark Watson,DEM,4,5,9
Hockley,Precinct 32,Railroad Commissioner,,Chrysta Castaneda,DEM,11,16,27
Hockley,Precinct 43,President,,Joseph R. Biden,DEM,1,0,1
Hockley,Precinct 43,President,,Cory Booker,DEM,0,0,0
Hockley,Precinct 43,President,,John K. Delaney,DEM,0,0,0
Hockley,Precinct 43,President,,Amy Klobuchar,DEM,0,0,0
Hockley,Precinct 43,President,,Marianne Williamson,DEM,0,0,0
Hockley,Precinct 43,President,,Tulsi Gabbard,DEM,0,0,0
Hockley,Precinct 43,President,,Elizabeth Warren,DEM,0,0,0
Hockley,Precinct 43,President,,Michael Bennet,DEM,0,0,0
Hockley,Precinct 43,President,,Deval Patrick,DEM,0,0,0
Hockley,Precinct 43,President,,Michael R. Bloomberg,DEM,0,0,0
Hockley,Precinct 43,President,,Andrew Yang,DEM,0,0,0
Hockley,Precinct 43,President,,Pete Buttigieg,DEM,0,1,1
Hockley,Precinct 43,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0
Hockley,Precinct 43,President,,Tom Steyer,DEM,0,0,0
Hockley,Precinct 43,President,,Robby Wells,DEM,0,0,0
Hockley,Precinct 43,President,,Julian Castro,DEM,0,0,0
Hockley,Precinct 43,President,,Bernie Sanders,DEM,0,3,3
Hockley,Precinct 43,U.S. Senate,,Victor Hugo Harris,DEM,0,1,1
Hockley,Precinct 43,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0
Hockley,Precinct 43,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,0,0,0
Hockley,Precinct 43,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0
Hockley,Precinct 43,U.S. Senate,,D. R. Hunter,DEM,0,0,0
Hockley,Precinct 43,U.S. Senate,,Amanda K. Edwards,DEM,0,2,2
Hockley,Precinct 43,U.S. Senate,,Royce West,DEM,0,0,0
Hockley,Precinct 43,U.S. Senate,,Chris Bell,DEM,0,0,0
Hockley,Precinct 43,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,0,0,0
Hockley,Precinct 43,U.S. Senate,,Mary (MJ) Hegar,DEM,0,0,0
Hockley,Precinct 43,U.S. Senate,,Sema Hernandez,DEM,1,1,2
Hockley,Precinct 43,U.S. Senate,,Michael Cooper,DEM,0,0,0
Hockley,Precinct 43,U.S. House,19,Tom Watson,DEM,1,4,5
Hockley,Precinct 43,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,1,0,1
Hockley,Precinct 43,Railroad Commissioner,,Kelly Stone,DEM,0,3,3
Hockley,Precinct 43,Railroad Commissioner,,Mark Watson,DEM,0,0,0
Hockley,Precinct 43,Railroad Commissioner,,Chrysta Castaneda,DEM,0,1,1
Hockley,Precinct 44,President,,Joseph R. Biden,DEM,0,12,12
Hockley,Precinct 44,President,,Cory Booker,DEM,0,0,0
Hockley,Precinct 44,President,,John K. Delaney,DEM,0,0,0
Hockley,Precinct 44,President,,Amy Klobuchar,DEM,0,0,0
Hockley,Precinct 44,President,,Marianne Williamson,DEM,0,0,0
Hockley,Precinct 44,President,,Tulsi Gabbard,DEM,0,0,0
Hockley,Precinct 44,President,,Elizabeth Warren,DEM,0,0,0
Hockley,Precinct 44,President,,Michael Bennet,DEM,0,0,0
Hockley,Precinct 44,President,,Deval Patrick,DEM,0,0,0
Hockley,Precinct 44,President,,Michael R. Bloomberg,DEM,1,2,3
Hockley,Precinct 44,President,,Andrew Yang,DEM,0,0,0
Hockley,Precinct 44,President,,Pete Buttigieg,DEM,0,0,0
Hockley,Precinct 44,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0
Hockley,Precinct 44,President,,Tom Steyer,DEM,0,0,0
Hockley,Precinct 44,President,,Robby Wells,DEM,0,0,0
Hockley,Precinct 44,President,,Julian Castro,DEM,0,0,0
Hockley,Precinct 44,President,,Bernie Sanders,DEM,0,4,4
Hockley,Precinct 44,U.S. Senate,,Victor Hugo Harris,DEM,0,2,2
Hockley,Precinct 44,U.S. Senate,,Adrian Ocegueda,DEM,0,1,1
Hockley,Precinct 44,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,0,1,1
Hockley,Precinct 44,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,2,2
Hockley,Precinct 44,U.S. Senate,,D. R. Hunter,DEM,0,0,0
Hockley,Precinct 44,U.S. Senate,,Amanda K. Edwards,DEM,0,0,0
Hockley,Precinct 44,U.S. Senate,,Royce West,DEM,0,1,1
Hockley,Precinct 44,U.S. Senate,,Chris Bell,DEM,1,1,2
Hockley,Precinct 44,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,0,3,3
Hockley,Precinct 44,U.S. Senate,,Mary (MJ) Hegar,DEM,0,2,2
Hockley,Precinct 44,U.S. Senate,,Sema Hernandez,DEM,0,2,2
Hockley,Precinct 44,U.S. Senate,,Michael Cooper,DEM,0,1,1
Hockley,Precinct 44,U.S. House,19,Tom Watson,DEM,1,15,16
Hockley,Precinct 44,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,0,10,10
Hockley,Precinct 44,Railroad Commissioner,,Kelly Stone,DEM,0,1,1
Hockley,Precinct 44,Railroad Commissioner,,Mark Watson,DEM,1,5,6
Hockley,Precinct 44,Railroad Commissioner,,Chrysta Castaneda,DEM,0,2,2
Hockley,Precinct 45,President,,Joseph R. Biden,DEM,8,13,21
Hockley,Precinct 45,President,,Cory Booker,DEM,0,0,0
Hockley,Precinct 45,President,,John K. Delaney,DEM,0,1,1
Hockley,Precinct 45,President,,Amy Klobuchar,DEM,0,0,0
Hockley,Precinct 45,President,,Marianne Williamson,DEM,0,0,0
Hockley,Precinct 45,President,,Tulsi Gabbard,DEM,0,0,0
Hockley,Precinct 45,President,,Elizabeth Warren,DEM,1,1,2
Hockley,Precinct 45,President,,Michael Bennet,DEM,0,0,0
Hockley,Precinct 45,President,,Deval Patrick,DEM,0,0,0
Hockley,Precinct 45,President,,Michael R. Bloomberg,DEM,5,3,8
Hockley,Precinct 45,President,,Andrew Yang,DEM,0,0,0
Hockley,Precinct 45,President,,Pete Buttigieg,DEM,0,0,0
Hockley,Precinct 45,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0
Hockley,Precinct 45,President,,Tom Steyer,DEM,0,0,0
Hockley,Precinct 45,President,,Robby Wells,DEM,0,0,0
Hockley,Precinct 45,President,,Julian Castro,DEM,0,0,0
Hockley,Precinct 45,President,,Bernie Sanders,DEM,9,8,17
Hockley,Precinct 45,U.S. Senate,,Victor Hugo Harris,DEM,2,1,3
Hockley,Precinct 45,U.S. Senate,,Adrian Ocegueda,DEM,2,6,8
Hockley,Precinct 45,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,2,1,3
Hockley,Precinct 45,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,2,4,6
Hockley,Precinct 45,U.S. Senate,,D. R. Hunter,DEM,0,0,0
Hockley,Precinct 45,U.S. Senate,,Amanda K. Edwards,DEM,3,2,5
Hockley,Precinct 45,U.S. Senate,,Royce West,DEM,0,1,1
Hockley,Precinct 45,U.S. Senate,,Chris Bell,DEM,1,1,2
Hockley,Precinct 45,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,1,3,4
Hockley,Precinct 45,U.S. Senate,,Mary (MJ) Hegar,DEM,4,2,6
Hockley,Precinct 45,U.S. Senate,,Sema Hernandez,DEM,2,4,6
Hockley,Precinct 45,U.S. Senate,,Michael Cooper,DEM,1,1,2
Hockley,Precinct 45,U.S. House,19,Tom Watson,DEM,19,24,43
Hockley,Precinct 45,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,5,7,12
Hockley,Precinct 45,Railroad Commissioner,,Kelly Stone,DEM,2,4,6
Hockley,Precinct 45,Railroad Commissioner,,Mark Watson,DEM,6,3,9
Hockley,Precinct 45,Railroad Commissioner,,Chrysta Castaneda,DEM,8,12,20
Hockley,Precinct 46,President,,Joseph R. Biden,DEM,0,6,6
Hockley,Precinct 46,President,,Cory Booker,DEM,0,0,0
Hockley,Precinct 46,President,,John K. Delaney,DEM,0,0,0
Hockley,Precinct 46,President,,Amy Klobuchar,DEM,0,1,1
Hockley,Precinct 46,President,,Marianne Williamson,DEM,0,0,0
Hockley,Precinct 46,President,,Tulsi Gabbard,DEM,0,0,0
Hockley,Precinct 46,President,,Elizabeth Warren,DEM,1,3,4
Hockley,Precinct 46,President,,Michael Bennet,DEM,0,0,0
Hockley,Precinct 46,President,,Deval Patrick,DEM,0,0,0
Hockley,Precinct 46,President,,Michael R. Bloomberg,DEM,1,3,4
Hockley,Precinct 46,President,,Andrew Yang,DEM,0,0,0
Hockley,Precinct 46,President,,Pete Buttigieg,DEM,0,0,0
Hockley,Precinct 46,President,,"Roque ""Rocky"" De La Fuente ",DEM,0,0,0
Hockley,Precinct 46,President,,Tom Steyer,DEM,0,0,0
Hockley,Precinct 46,President,,Robby Wells,DEM,0,0,0
Hockley,Precinct 46,President,,Julian Castro,DEM,0,0,0
Hockley,Precinct 46,President,,Bernie Sanders,DEM,0,6,6
Hockley,Precinct 46,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0
Hockley,Precinct 46,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0
Hockley,Precinct 46,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,0,1,1
Hockley,Precinct 46,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,1,4,5
Hockley,Precinct 46,U.S. Senate,,D. R. Hunter,DEM,0,0,0
Hockley,Precinct 46,U.S. Senate,,Amanda K. Edwards,DEM,0,2,2
Hockley,Precinct 46,U.S. Senate,,Royce West,DEM,0,0,0
Hockley,Precinct 46,U.S. Senate,,Chris Bell,DEM,0,1,1
Hockley,Precinct 46,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,0,3,3
Hockley,Precinct 46,U.S. Senate,,Mary (MJ) Hegar,DEM,0,3,3
Hockley,Precinct 46,U.S. Senate,,Sema Hernandez,DEM,0,4,4
Hockley,Precinct 46,U.S. Senate,,Michael Cooper,DEM,1,0,1
Hockley,Precinct 46,U.S. House,19,Tom Watson,DEM,2,16,18
Hockley,Precinct 46,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,0,4,4
Hockley,Precinct 46,Railroad Commissioner,,Kelly Stone,DEM,1,1,2
Hockley,Precinct 46,Railroad Commissioner,,Mark Watson,DEM,1,4,5
Hockley,Precinct 46,Railroad Commissioner,,Chrysta Castaneda,DEM,0,8,8
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
