county,precinct,office,district,candidate,party,absentee,early_voting,election day,votes
Milam,Precinct 210,President,,Marianne Williamson,DEM,,,,0
Milam,Precinct 210,President,,Tom Steyer,DEM,,,,0
Milam,Precinct 210,President,,Amy Klobuchar,DEM,,,,0
Milam,Precinct 210,President,,Elizabeth Warren,DEM,,,,3
Milam,Precinct 210,President,,Cory Booker,DEM,,,,0
Milam,Precinct 210,President,,Tulsi Gabbard,DEM,,,,0
Milam,Precinct 210,President,,Robby Wells,DEM,,,,0
Milam,Precinct 210,President,,Deval Patrick,DEM,,,,0
Milam,Precinct 210,President,,John K. Delaney,DEM,,,,1
Milam,Precinct 210,President,,"Roque ""Rocky"" De La Fuente ",DEM,,,,0
Milam,Precinct 210,President,,Joseph R. Biden,DEM,,,,15
Milam,Precinct 210,President,,Julian Castro,DEM,,,,0
Milam,Precinct 210,President,,Pete Buttigieg,DEM,,,,0
Milam,Precinct 210,President,,Michael Bennet,DEM,,,,0
Milam,Precinct 210,President,,Undervotes,DEM,,,,0
Milam,Precinct 210,President,,Overvotes,DEM,,,,0
Milam,Precinct 210,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,,,,3
Milam,Precinct 210,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,,,,6
Milam,Precinct 210,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,,,,1
Milam,Precinct 210,U.S. Senate,,D. R. Hunter,DEM,,,,4
Milam,Precinct 210,U.S. Senate,,Michael Cooper,DEM,,,,6
Milam,Precinct 210,U.S. Senate,,Victor Hugo Harris,DEM,,,,3
Milam,Precinct 210,U.S. Senate,,Adrian Ocegueda,DEM,,,,1
Milam,Precinct 210,U.S. Senate,,Chris Bell,DEM,,,,2
Milam,Precinct 210,U.S. Senate,,Amanda K. Edwards,DEM,,,,3
Milam,Precinct 210,U.S. Senate,,Jack Daniel Foster Jr,DEM,,,,2
Milam,Precinct 210,U.S. Senate,,Royce West,DEM,,,,2
Milam,Precinct 210,U.S. Senate,,Sema Hernandez,DEM,,,,0
Milam,Precinct 210,U.S. Senate,,Undervotes,DEM,,,,1
Milam,Precinct 210,U.S. Senate,,Overvotes,DEM,,,,0
Milam,Precinct 210,U.S. House,17,William Foster III,DEM,,,,9
Milam,Precinct 210,U.S. House,17,David Anthony Jaramillo,DEM,,,,5
Milam,Precinct 210,U.S. House,17,Rick Kennedy,DEM,,,,15
Milam,Precinct 210,U.S. House,17,Undervotes,DEM,,,,5
Milam,Precinct 210,U.S. House,17,Overvotes,DEM,,,,0
Milam,Precinct 210,Railroad Commissioner,,Mark Watson,DEM,,,,16
Milam,Precinct 210,Railroad Commissioner,,Kelly Stone,DEM,,,,6
Milam,Precinct 210,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,,,,4
Milam,Precinct 210,Railroad Commissioner,,Chrysta Castaneda,DEM,,,,5
Milam,Precinct 210,Railroad Commissioner,,Undervotes,DEM,,,,3
Milam,Precinct 210,Railroad Commissioner,,Overvotes,DEM,,,,0
Milam,Precinct 210,State Representative,20,Jessica Tiedt,DEM,,,,30
Milam,Precinct 210,State Representative,20,Undervotes,DEM,,,,4
Milam,Precinct 210,State Representative,20,Overvotes,DEM,,,,0
Milam,Precinct 212,Registered Voters,,,,,,,1951
Milam,Precinct 212,Ballots Cast,,,REP,21,296,153,470
Milam,Precinct 212,President,,Bob Ely,REP,,,,1
Milam,Precinct 212,President,,Matthew John Matern,REP,,,,0
Milam,Precinct 212,President,,Zoltan G. Istvan,REP,,,,0
Milam,Precinct 212,President,,Joe Walsh,REP,,,,4
Milam,Precinct 212,President,,Donald J. Trump,REP,,,,422
Milam,Precinct 212,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,1
Milam,Precinct 212,President,,Bill Weld,REP,,,,3
Milam,Precinct 212,President,,Uncommitted,REP,,,,22
Milam,Precinct 212,President,,Undervotes,REP,,,,17
Milam,Precinct 212,President,,Overvotes,REP,,,,0
Milam,Precinct 212,U.S. Senate,,Mark Yancey,REP,,,,35
Milam,Precinct 212,U.S. Senate,,John Cornyn,REP,,,,296
Milam,Precinct 212,U.S. Senate,,John Anthony Castro,REP,,,,30
Milam,Precinct 212,U.S. Senate,,Dwayne Stovall,REP,,,,59
Milam,Precinct 212,U.S. Senate,,Virgil Bierschwale,REP,,,,2
Milam,Precinct 212,U.S. Senate,,Undervotes,REP,,,,48
Milam,Precinct 212,U.S. Senate,,Overvotes,REP,,,,0
Milam,Precinct 212,U.S. House,17,Renee Swann,REP,,,,181
Milam,Precinct 212,U.S. House,17,Kristen Alamo Rowin,REP,,,,11
Milam,Precinct 212,U.S. House,17,Scott Bland,REP,,,,26
Milam,Precinct 212,U.S. House,17,Trent Sutton,REP,,,,24
Milam,Precinct 212,U.S. House,17,Jeff Oppenheim,REP,,,,6
Milam,Precinct 212,U.S. House,17,David Saucedo,REP,,,,15
Milam,Precinct 212,U.S. House,17,Laurie Godfrey McReynolds,REP,,,,4
Milam,Precinct 212,U.S. House,17,George W. Hindman,REP,,,,62
Milam,Precinct 212,U.S. House,17,Elianor Vessali,REP,,,,15
Milam,Precinct 212,U.S. House,17,Ahmad Adnan,REP,,,,1
Milam,Precinct 212,U.S. House,17,Pete Sessions,REP,,,,66
Milam,Precinct 212,U.S. House,17,Todd Kent,REP,,,,15
Milam,Precinct 212,U.S. House,17,Undervotes,REP,,,,44
Milam,Precinct 212,U.S. House,17,Overvotes,REP,,,,0
Milam,Precinct 212,Railroad Commissioner,,Ryan Sitton,REP,,,,154
Milam,Precinct 212,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,228
Milam,Precinct 212,Railroad Commissioner,,Undervotes,REP,,,,88
Milam,Precinct 212,Railroad Commissioner,,Overvotes,REP,,,,0
Milam,Precinct 212,State Representative,20,Terry M. Wilson,REP,,,,372
Milam,Precinct 212,State Representative,20,Undervotes,REP,,,,98
Milam,Precinct 212,State Representative,20,Overvotes,REP,,,,0
Milam,Precinct 212,Ballots Cast,,,DEM,29,56,88,173
Milam,Precinct 212,President,,Michael R. Bloomberg,DEM,,,,35
Milam,Precinct 212,President,,Andrew Yang,DEM,,,,2
Milam,Precinct 212,President,,Bernie Sanders,DEM,,,,39
Milam,Precinct 212,President,,Marianne Williamson,DEM,,,,0
Milam,Precinct 212,President,,Tom Steyer,DEM,,,,3
Milam,Precinct 212,President,,Amy Klobuchar,DEM,,,,6
Milam,Precinct 212,President,,Elizabeth Warren,DEM,,,,14
Milam,Precinct 212,President,,Cory Booker,DEM,,,,1
Milam,Precinct 212,President,,Tulsi Gabbard,DEM,,,,0
Milam,Precinct 212,President,,Robby Wells,DEM,,,,1
Milam,Precinct 212,President,,Deval Patrick,DEM,,,,0
Milam,Precinct 212,President,,John K. Delaney,DEM,,,,0
Milam,Precinct 212,President,,"Roque ""Rocky"" De La Fuente ",DEM,,,,0
Milam,Precinct 212,President,,Joseph R. Biden,DEM,,,,53
Milam,Precinct 212,President,,Julian Castro,DEM,,,,1
Milam,Precinct 212,President,,Pete Buttigieg,DEM,,,,8
Milam,Precinct 212,President,,Michael Bennet,DEM,,,,1
Milam,Precinct 212,President,,Undervotes,DEM,,,,9
Milam,Precinct 212,President,,Overvotes,DEM,,,,0
Milam,Precinct 212,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,,,,23
Milam,Precinct 212,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,,,,50
Milam,Precinct 212,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,,,,10
Milam,Precinct 212,U.S. Senate,,D. R. Hunter,DEM,,,,8
Milam,Precinct 212,U.S. Senate,,Michael Cooper,DEM,,,,10
Milam,Precinct 212,U.S. Senate,,Victor Hugo Harris,DEM,,,,11
Milam,Precinct 212,U.S. Senate,,Adrian Ocegueda,DEM,,,,4
Milam,Precinct 212,U.S. Senate,,Chris Bell,DEM,,,,5
Milam,Precinct 212,U.S. Senate,,Amanda K. Edwards,DEM,,,,7
Milam,Precinct 212,U.S. Senate,,Jack Daniel Foster Jr,DEM,,,,4
Milam,Precinct 212,U.S. Senate,,Royce West,DEM,,,,10
Milam,Precinct 212,U.S. Senate,,Sema Hernandez,DEM,,,,6
Milam,Precinct 212,U.S. Senate,,Undervotes,DEM,,,,25
Milam,Precinct 212,U.S. Senate,,Overvotes,DEM,,,,0
Milam,Precinct 212,U.S. House,17,William Foster III,DEM,,,,35
Milam,Precinct 212,U.S. House,17,David Anthony Jaramillo,DEM,,,,48
Milam,Precinct 212,U.S. House,17,Rick Kennedy,DEM,,,,68
Milam,Precinct 212,U.S. House,17,Undervotes,DEM,,,,22
Milam,Precinct 212,U.S. House,17,Overvotes,DEM,,,,0
Milam,Precinct 212,Railroad Commissioner,,Mark Watson,DEM,,,,40
Milam,Precinct 212,Railroad Commissioner,,Kelly Stone,DEM,,,,34
Milam,Precinct 212,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,,,,46
Milam,Precinct 212,Railroad Commissioner,,Chrysta Castaneda,DEM,,,,35
Milam,Precinct 212,Railroad Commissioner,,Undervotes,DEM,,,,18
Milam,Precinct 212,Railroad Commissioner,,Overvotes,DEM,,,,0
Milam,Precinct 212,State Representative,20,Jessica Tiedt,DEM,,,,147
Milam,Precinct 212,State Representative,20,Undervotes,DEM,,,,26
Milam,Precinct 212,State Representative,20,Overvotes,DEM,,,,0
Milam,Precinct 316,Registered Voters,,,,,,,661
Milam,Precinct 316,Ballots Cast,,,REP,12,72,149,233
Milam,Precinct 316,President,,Bob Ely,REP,,,,2
Milam,Precinct 316,President,,Matthew John Matern,REP,,,,1
Milam,Precinct 316,President,,Zoltan G. Istvan,REP,,,,0
Milam,Precinct 316,President,,Joe Walsh,REP,,,,0
Milam,Precinct 316,President,,Donald J. Trump,REP,,,,224
Milam,Precinct 316,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,0
Milam,Precinct 316,President,,Bill Weld,REP,,,,1
Milam,Precinct 316,President,,Uncommitted,REP,,,,3
Milam,Precinct 316,President,,Undervotes,REP,,,,2
Milam,Precinct 316,President,,Overvotes,REP,,,,0
Milam,Precinct 316,U.S. Senate,,Mark Yancey,REP,,,,35
Milam,Precinct 316,U.S. Senate,,John Cornyn,REP,,,,141
Milam,Precinct 316,U.S. Senate,,John Anthony Castro,REP,,,,7
Milam,Precinct 316,U.S. Senate,,Dwayne Stovall,REP,,,,30
Milam,Precinct 316,U.S. Senate,,Virgil Bierschwale,REP,,,,5
Milam,Precinct 316,U.S. Senate,,Undervotes,REP,,,,15
Milam,Precinct 316,U.S. Senate,,Overvotes,REP,,,,0
Milam,Precinct 316,U.S. House,17,Renee Swann,REP,,,,73
Milam,Precinct 316,U.S. House,17,Kristen Alamo Rowin,REP,,,,4
Milam,Precinct 316,U.S. House,17,Scott Bland,REP,,,,16
Milam,Precinct 316,U.S. House,17,Trent Sutton,REP,,,,17
Milam,Precinct 316,U.S. House,17,Jeff Oppenheim,REP,,,,4
Milam,Precinct 316,U.S. House,17,David Saucedo,REP,,,,2
Milam,Precinct 316,U.S. House,17,Laurie Godfrey McReynolds,REP,,,,2
Milam,Precinct 316,U.S. House,17,George W. Hindman,REP,,,,23
Milam,Precinct 316,U.S. House,17,Elianor Vessali,REP,,,,8
Milam,Precinct 316,U.S. House,17,Ahmad Adnan,REP,,,,0
Milam,Precinct 316,U.S. House,17,Pete Sessions,REP,,,,51
Milam,Precinct 316,U.S. House,17,Todd Kent,REP,,,,15
Milam,Precinct 316,U.S. House,17,Undervotes,REP,,,,18
Milam,Precinct 316,U.S. House,17,Overvotes,REP,,,,0
Milam,Precinct 316,Railroad Commissioner,,Ryan Sitton,REP,,,,75
Milam,Precinct 316,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,136
Milam,Precinct 316,Railroad Commissioner,,Undervotes,REP,,,,22
Milam,Precinct 316,Railroad Commissioner,,Overvotes,REP,,,,0
Milam,Precinct 316,State Representative,20,Terry M. Wilson,REP,,,,212
Milam,Precinct 316,State Representative,20,Undervotes,REP,,,,21
Milam,Precinct 316,State Representative,20,Overvotes,REP,,,,0
Milam,Precinct 316,Ballots Cast,,,DEM,7,14,39,60
Milam,Precinct 316,President,,Michael R. Bloomberg,DEM,,,,9
Milam,Precinct 316,President,,Andrew Yang,DEM,,,,1
Milam,Precinct 316,President,,Bernie Sanders,DEM,,,,8
Milam,Precinct 316,President,,Marianne Williamson,DEM,,,,0
Milam,Precinct 316,President,,Tom Steyer,DEM,,,,5
Milam,Precinct 316,President,,Amy Klobuchar,DEM,,,,2
Milam,Precinct 316,President,,Elizabeth Warren,DEM,,,,6
Milam,Precinct 316,President,,Cory Booker,DEM,,,,0
Milam,Precinct 316,President,,Tulsi Gabbard,DEM,,,,1
Milam,Precinct 316,President,,Robby Wells,DEM,,,,0
Milam,Precinct 316,President,,Deval Patrick,DEM,,,,0
Milam,Precinct 316,President,,John K. Delaney,DEM,,,,0
Milam,Precinct 316,President,,"Roque ""Rocky"" De La Fuente ",DEM,,,,0
Milam,Precinct 316,President,,Joseph R. Biden,DEM,,,,28
Milam,Precinct 316,President,,Julian Castro,DEM,,,,0
Milam,Precinct 316,President,,Pete Buttigieg,DEM,,,,0
Milam,Precinct 316,President,,Michael Bennet,DEM,,,,0
Milam,Precinct 316,President,,Undervotes,DEM,,,,0
Milam,Precinct 316,President,,Overvotes,DEM,,,,0
Milam,Precinct 316,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,,,,10
Milam,Precinct 316,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,,,,19
Milam,Precinct 316,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,,,,3
Milam,Precinct 316,U.S. Senate,,D. R. Hunter,DEM,,,,3
Milam,Precinct 316,U.S. Senate,,Michael Cooper,DEM,,,,5
Milam,Precinct 316,U.S. Senate,,Victor Hugo Harris,DEM,,,,1
Milam,Precinct 316,U.S. Senate,,Adrian Ocegueda,DEM,,,,2
Milam,Precinct 316,U.S. Senate,,Chris Bell,DEM,,,,4
Milam,Precinct 316,U.S. Senate,,Amanda K. Edwards,DEM,,,,0
Milam,Precinct 316,U.S. Senate,,Jack Daniel Foster Jr,DEM,,,,1
Milam,Precinct 316,U.S. Senate,,Royce West,DEM,,,,4
Milam,Precinct 316,U.S. Senate,,Sema Hernandez,DEM,,,,0
Milam,Precinct 316,U.S. Senate,,Undervotes,DEM,,,,8
Milam,Precinct 316,U.S. Senate,,Overvotes,DEM,,,,0
Milam,Precinct 316,U.S. House,17,William Foster III,DEM,,,,21
Milam,Precinct 316,U.S. House,17,David Anthony Jaramillo,DEM,,,,17
Milam,Precinct 316,U.S. House,17,Rick Kennedy,DEM,,,,18
Milam,Precinct 316,U.S. House,17,Undervotes,DEM,,,,4
Milam,Precinct 316,U.S. House,17,Overvotes,DEM,,,,0
Milam,Precinct 316,Railroad Commissioner,,Mark Watson,DEM,,,,16
Milam,Precinct 316,Railroad Commissioner,,Kelly Stone,DEM,,,,17
Milam,Precinct 316,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,,,,12
Milam,Precinct 316,Railroad Commissioner,,Chrysta Castaneda,DEM,,,,10
Milam,Precinct 316,Railroad Commissioner,,Undervotes,DEM,,,,5
Milam,Precinct 316,Railroad Commissioner,,Overvotes,DEM,,,,0
Milam,Precinct 316,State Representative,20,Jessica Tiedt,DEM,,,,55
Milam,Precinct 316,State Representative,20,Undervotes,DEM,,,,5
Milam,Precinct 316,State Representative,20,Overvotes,DEM,,,,0
Milam,Precinct 317,Registered Voters,,,,,,,1118
Milam,Precinct 317,Ballots Cast,,,REP,17,187,241,445
Milam,Precinct 317,President,,Bob Ely,REP,,,,1
Milam,Precinct 317,President,,Matthew John Matern,REP,,,,0
Milam,Precinct 317,President,,Zoltan G. Istvan,REP,,,,0
Milam,Precinct 317,President,,Joe Walsh,REP,,,,6
Milam,Precinct 317,President,,Donald J. Trump,REP,,,,410
Milam,Precinct 317,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,4
Milam,Precinct 317,President,,Bill Weld,REP,,,,6
Milam,Precinct 317,President,,Uncommitted,REP,,,,11
Milam,Precinct 317,President,,Undervotes,REP,,,,7
Milam,Precinct 317,President,,Overvotes,REP,,,,0
Milam,Precinct 317,U.S. Senate,,Mark Yancey,REP,,,,44
Milam,Precinct 317,U.S. Senate,,John Cornyn,REP,,,,293
Milam,Precinct 317,U.S. Senate,,John Anthony Castro,REP,,,,21
Milam,Precinct 317,U.S. Senate,,Dwayne Stovall,REP,,,,40
Milam,Precinct 317,U.S. Senate,,Virgil Bierschwale,REP,,,,8
Milam,Precinct 317,U.S. Senate,,Undervotes,REP,,,,39
Milam,Precinct 317,U.S. Senate,,Overvotes,REP,,,,0
Milam,Precinct 317,U.S. House,17,Renee Swann,REP,,,,151
Milam,Precinct 317,U.S. House,17,Kristen Alamo Rowin,REP,,,,8
Milam,Precinct 317,U.S. House,17,Scott Bland,REP,,,,34
Milam,Precinct 317,U.S. House,17,Trent Sutton,REP,,,,27
Milam,Precinct 317,U.S. House,17,Jeff Oppenheim,REP,,,,5
Milam,Precinct 317,U.S. House,17,David Saucedo,REP,,,,10
Milam,Precinct 317,U.S. House,17,Laurie Godfrey McReynolds,REP,,,,2
Milam,Precinct 317,U.S. House,17,George W. Hindman,REP,,,,58
Milam,Precinct 317,U.S. House,17,Elianor Vessali,REP,,,,16
Milam,Precinct 317,U.S. House,17,Ahmad Adnan,REP,,,,1
Milam,Precinct 317,U.S. House,17,Pete Sessions,REP,,,,79
Milam,Precinct 317,U.S. House,17,Todd Kent,REP,,,,9
Milam,Precinct 317,U.S. House,17,Undervotes,REP,,,,45
Milam,Precinct 317,U.S. House,17,Overvotes,REP,,,,0
Milam,Precinct 317,Railroad Commissioner,,Ryan Sitton,REP,,,,138
Milam,Precinct 317,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,228
Milam,Precinct 317,Railroad Commissioner,,Undervotes,REP,,,,79
Milam,Precinct 317,Railroad Commissioner,,Overvotes,REP,,,,0
Milam,Precinct 317,State Representative,20,Terry M. Wilson,REP,,,,366
Milam,Precinct 317,State Representative,20,Undervotes,REP,,,,79
Milam,Precinct 317,State Representative,20,Overvotes,REP,,,,0
Milam,Precinct 317,Ballots Cast,,,DEM,8,22,29,59
Milam,Precinct 317,President,,Michael R. Bloomberg,DEM,,,,8
Milam,Precinct 317,President,,Andrew Yang,DEM,,,,0
Milam,Precinct 317,President,,Bernie Sanders,DEM,,,,19
Milam,Precinct 317,President,,Marianne Williamson,DEM,,,,0
Milam,Precinct 317,President,,Tom Steyer,DEM,,,,0
Milam,Precinct 317,President,,Amy Klobuchar,DEM,,,,0
Milam,Precinct 317,President,,Elizabeth Warren,DEM,,,,7
Milam,Precinct 317,President,,Cory Booker,DEM,,,,0
Milam,Precinct 317,President,,Tulsi Gabbard,DEM,,,,0
Milam,Precinct 317,President,,Robby Wells,DEM,,,,0
Milam,Precinct 317,President,,Deval Patrick,DEM,,,,0
Milam,Precinct 317,President,,John K. Delaney,DEM,,,,0
Milam,Precinct 317,President,,"Roque ""Rocky"" De La Fuente ",DEM,,,,0
Milam,Precinct 317,President,,Joseph R. Biden,DEM,,,,23
Milam,Precinct 317,President,,Julian Castro,DEM,,,,0
Milam,Precinct 317,President,,Pete Buttigieg,DEM,,,,1
Milam,Precinct 317,President,,Michael Bennet,DEM,,,,0
Milam,Precinct 317,President,,Undervotes,DEM,,,,1
Milam,Precinct 317,President,,Overvotes,DEM,,,,0
Milam,Precinct 317,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,,,,7
Milam,Precinct 317,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,,,,14
Milam,Precinct 317,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,,,,7
Milam,Precinct 317,U.S. Senate,,D. R. Hunter,DEM,,,,2
Milam,Precinct 317,U.S. Senate,,Michael Cooper,DEM,,,,3
Milam,Precinct 317,U.S. Senate,,Victor Hugo Harris,DEM,,,,4
Milam,Precinct 317,U.S. Senate,,Adrian Ocegueda,DEM,,,,0
Milam,Precinct 317,U.S. Senate,,Chris Bell,DEM,,,,8
Milam,Precinct 317,U.S. Senate,,Amanda K. Edwards,DEM,,,,2
Milam,Precinct 317,U.S. Senate,,Jack Daniel Foster Jr,DEM,,,,0
Milam,Precinct 317,U.S. Senate,,Royce West,DEM,,,,6
Milam,Precinct 317,U.S. Senate,,Sema Hernandez,DEM,,,,1
Milam,Precinct 317,U.S. Senate,,Undervotes,DEM,,,,5
Milam,Precinct 317,U.S. Senate,,Overvotes,DEM,,,,0
Milam,Precinct 317,U.S. House,17,William Foster III,DEM,,,,10
Milam,Precinct 317,U.S. House,17,David Anthony Jaramillo,DEM,,,,12
Milam,Precinct 317,U.S. House,17,Rick Kennedy,DEM,,,,34
Milam,Precinct 317,U.S. House,17,Undervotes,DEM,,,,3
Milam,Precinct 317,U.S. House,17,Overvotes,DEM,,,,0
Milam,Precinct 317,Railroad Commissioner,,Mark Watson,DEM,,,,13
Milam,Precinct 317,Railroad Commissioner,,Kelly Stone,DEM,,,,14
Milam,Precinct 317,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,,,,16
Milam,Precinct 317,Railroad Commissioner,,Chrysta Castaneda,DEM,,,,12
Milam,Precinct 317,Railroad Commissioner,,Undervotes,DEM,,,,4
Milam,Precinct 317,Railroad Commissioner,,Overvotes,DEM,,,,0
Milam,Precinct 317,State Representative,20,Jessica Tiedt,DEM,,,,48
Milam,Precinct 317,State Representative,20,Undervotes,DEM,,,,11
Milam,Precinct 317,State Representative,20,Overvotes,DEM,,,,0
Milam,Precinct 318,Registered Voters,,,,,,,2326
Milam,Precinct 318,Ballots Cast,,,REP,25,314,288,627
Milam,Precinct 318,President,,Bob Ely,REP,,,,5
Milam,Precinct 318,President,,Matthew John Matern,REP,,,,3
Milam,Precinct 318,President,,Zoltan G. Istvan,REP,,,,2
Milam,Precinct 318,President,,Joe Walsh,REP,,,,6
Milam,Precinct 318,President,,Donald J. Trump,REP,,,,567
Milam,Precinct 318,President,,"Roque ""Rocky"" De La Fuente Guerra",REP,,,,3
Milam,Precinct 318,President,,Bill Weld,REP,,,,3
Milam,Precinct 318,President,,Uncommitted,REP,,,,26
Milam,Precinct 318,President,,Undervotes,REP,,,,12
Milam,Precinct 318,President,,Overvotes,REP,,,,0
Milam,Precinct 318,U.S. Senate,,Mark Yancey,REP,,,,47
Milam,Precinct 318,U.S. Senate,,John Cornyn,REP,,,,443
Milam,Precinct 318,U.S. Senate,,John Anthony Castro,REP,,,,26
Milam,Precinct 318,U.S. Senate,,Dwayne Stovall,REP,,,,47
Milam,Precinct 318,U.S. Senate,,Virgil Bierschwale,REP,,,,4
Milam,Precinct 318,U.S. Senate,,Undervotes,REP,,,,60
Milam,Precinct 318,U.S. Senate,,Overvotes,REP,,,,0
Milam,Precinct 318,U.S. House,17,Renee Swann,REP,,,,207
Milam,Precinct 318,U.S. House,17,Kristen Alamo Rowin,REP,,,,16
Milam,Precinct 318,U.S. House,17,Scott Bland,REP,,,,51
Milam,Precinct 318,U.S. House,17,Trent Sutton,REP,,,,47
Milam,Precinct 318,U.S. House,17,Jeff Oppenheim,REP,,,,13
Milam,Precinct 318,U.S. House,17,David Saucedo,REP,,,,13
Milam,Precinct 318,U.S. House,17,Laurie Godfrey McReynolds,REP,,,,5
Milam,Precinct 318,U.S. House,17,George W. Hindman,REP,,,,89
Milam,Precinct 318,U.S. House,17,Elianor Vessali,REP,,,,18
Milam,Precinct 318,U.S. House,17,Ahmad Adnan,REP,,,,2
Milam,Precinct 318,U.S. House,17,Pete Sessions,REP,,,,88
Milam,Precinct 318,U.S. House,17,Todd Kent,REP,,,,21
Milam,Precinct 318,U.S. House,17,Undervotes,REP,,,,57
Milam,Precinct 318,U.S. House,17,Overvotes,REP,,,,0
Milam,Precinct 318,Railroad Commissioner,,Ryan Sitton,REP,,,,177
Milam,Precinct 318,Railroad Commissioner,,"James ""Jim"" Wright",REP,,,,352
Milam,Precinct 318,Railroad Commissioner,,Undervotes,REP,,,,98
Milam,Precinct 318,Railroad Commissioner,,Overvotes,REP,,,,0
Milam,Precinct 318,State Representative,20,Terry M. Wilson,REP,,,,525
Milam,Precinct 318,State Representative,20,Undervotes,REP,,,,102
Milam,Precinct 318,State Representative,20,Overvotes,REP,,,,0
Milam,Precinct 318,Ballots Cast,,,DEM,34,60,98,192
Milam,Precinct 318,President,,Michael R. Bloomberg,DEM,,,,30
Milam,Precinct 318,President,,Andrew Yang,DEM,,,,2
Milam,Precinct 318,President,,Bernie Sanders,DEM,,,,44
Milam,Precinct 318,President,,Marianne Williamson,DEM,,,,0
Milam,Precinct 318,President,,Tom Steyer,DEM,,,,4
Milam,Precinct 318,President,,Amy Klobuchar,DEM,,,,1
Milam,Precinct 318,President,,Elizabeth Warren,DEM,,,,21
Milam,Precinct 318,President,,Cory Booker,DEM,,,,0
Milam,Precinct 318,President,,Tulsi Gabbard,DEM,,,,0
Milam,Precinct 318,President,,Robby Wells,DEM,,,,0
Milam,Precinct 318,President,,Deval Patrick,DEM,,,,0
Milam,Precinct 318,President,,John K. Delaney,DEM,,,,0
Milam,Precinct 318,President,,"Roque ""Rocky"" De La Fuente ",DEM,,,,1
Milam,Precinct 318,President,,Joseph R. Biden,DEM,,,,72
Milam,Precinct 318,President,,Julian Castro,DEM,,,,0
Milam,Precinct 318,President,,Pete Buttigieg,DEM,,,,9
Milam,Precinct 318,President,,Michael Bennet,DEM,,,,1
Milam,Precinct 318,President,,Undervotes,DEM,,,,7
Milam,Precinct 318,President,,Overvotes,DEM,,,,0
Milam,Precinct 318,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,,,,35
Milam,Precinct 318,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,,,,69
Milam,Precinct 318,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,,,,12
Milam,Precinct 318,U.S. Senate,,D. R. Hunter,DEM,,,,7
Milam,Precinct 318,U.S. Senate,,Michael Cooper,DEM,,,,15
Milam,Precinct 318,U.S. Senate,,Victor Hugo Harris,DEM,,,,8
Milam,Precinct 318,U.S. Senate,,Adrian Ocegueda,DEM,,,,4
Milam,Precinct 318,U.S. Senate,,Chris Bell,DEM,,,,11
Milam,Precinct 318,U.S. Senate,,Amanda K. Edwards,DEM,,,,9
Milam,Precinct 318,U.S. Senate,,Jack Daniel Foster Jr,DEM,,,,0
Milam,Precinct 318,U.S. Senate,,Royce West,DEM,,,,3
Milam,Precinct 318,U.S. Senate,,Sema Hernandez,DEM,,,,4
Milam,Precinct 318,U.S. Senate,,Undervotes,DEM,,,,15
Milam,Precinct 318,U.S. Senate,,Overvotes,DEM,,,,0
Milam,Precinct 318,U.S. House,17,William Foster III,DEM,,,,33
Milam,Precinct 318,U.S. House,17,David Anthony Jaramillo,DEM,,,,53
Milam,Precinct 318,U.S. House,17,Rick Kennedy,DEM,,,,87
Milam,Precinct 318,U.S. House,17,Undervotes,DEM,,,,19
Milam,Precinct 318,U.S. House,17,Overvotes,DEM,,,,0
Milam,Precinct 318,Railroad Commissioner,,Mark Watson,DEM,,,,60
Milam,Precinct 318,Railroad Commissioner,,Kelly Stone,DEM,,,,50
Milam,Precinct 318,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,,,,31
Milam,Precinct 318,Railroad Commissioner,,Chrysta Castaneda,DEM,,,,30
Milam,Precinct 318,Railroad Commissioner,,Undervotes,DEM,,,,21
Milam,Precinct 318,Railroad Commissioner,,Overvotes,DEM,,,,0
Milam,Precinct 318,State Representative,20,Jessica Tiedt,DEM,,,,166
Milam,Precinct 318,State Representative,20,Undervotes,DEM,,,,26
