county,precinct,office,district,party,candidate,votes,early_voting,mail,election_day,provisional
Williamson,490,REGISTERED VOTERS,,,REGISTERED VOTERS,2328,0,0,0,0
Williamson,491,REGISTERED VOTERS,,,REGISTERED VOTERS,5794,0,0,0,0
Williamson,119,BALLOTS CAST,,,BALLOTS CAST,1103,485,51,562,5
Williamson,122,BALLOTS CAST,,,BALLOTS CAST,944,425,65,451,3
Williamson,135,BALLOTS CAST,,,BALLOTS CAST,787,283,41,459,4
Williamson,138,BALLOTS CAST,,,BALLOTS CAST,1361,646,66,648,1
Williamson,140,BALLOTS CAST,,,BALLOTS CAST,707,360,35,310,2
Williamson,145,BALLOTS CAST,,,BALLOTS CAST,643,279,39,323,2
Williamson,146,BALLOTS CAST,,,BALLOTS CAST,1731,847,49,831,4
Williamson,147,BALLOTS CAST,,,BALLOTS CAST,1114,458,48,604,4
Williamson,149,BALLOTS CAST,,,BALLOTS CAST,619,296,56,264,3
Williamson,150,BALLOTS CAST,,,BALLOTS CAST,647,291,31,322,3
Williamson,151,BALLOTS CAST,,,BALLOTS CAST,831,349,51,428,3
Williamson,152,BALLOTS CAST,,,BALLOTS CAST,742,292,32,416,2
Williamson,160,BALLOTS CAST,,,BALLOTS CAST,1331,685,55,588,3
Williamson,162,BALLOTS CAST,,,BALLOTS CAST,895,383,49,452,11
Williamson,172,BALLOTS CAST,,,BALLOTS CAST,695,336,43,313,3
Williamson,182,BALLOTS CAST,,,BALLOTS CAST,1315,520,44,750,1
Williamson,185,BALLOTS CAST,,,BALLOTS CAST,604,258,27,317,2
Williamson,186,BALLOTS CAST,,,BALLOTS CAST,806,336,30,438,2
Williamson,189,BALLOTS CAST,,,BALLOTS CAST,933,417,42,468,6
Williamson,190,BALLOTS CAST,,,BALLOTS CAST,1703,714,90,898,1
Williamson,197,BALLOTS CAST,,,BALLOTS CAST,894,384,36,472,2
Williamson,198,BALLOTS CAST,,,BALLOTS CAST,1391,737,54,596,4
Williamson,201,BALLOTS CAST,,,BALLOTS CAST,1744,765,47,929,3
Williamson,202,BALLOTS CAST,,,BALLOTS CAST,558,269,41,246,2
Williamson,204,BALLOTS CAST,,,BALLOTS CAST,1505,677,66,758,4
Williamson,206,BALLOTS CAST,,,BALLOTS CAST,1050,501,64,482,3
Williamson,207,BALLOTS CAST,,,BALLOTS CAST,1475,588,94,786,7
Williamson,216,BALLOTS CAST,,,BALLOTS CAST,790,421,40,329,0
Williamson,218,BALLOTS CAST,,,BALLOTS CAST,1147,573,47,516,11
Williamson,253,BALLOTS CAST,,,BALLOTS CAST,1225,494,65,662,4
Williamson,254,BALLOTS CAST,,,BALLOTS CAST,978,534,55,382,7
Williamson,259,BALLOTS CAST,,,BALLOTS CAST,1404,551,73,778,2
Williamson,263,BALLOTS CAST,,,BALLOTS CAST,1410,529,55,825,1
Williamson,264,BALLOTS CAST,,,BALLOTS CAST,1373,552,40,771,10
Williamson,266,BALLOTS CAST,,,BALLOTS CAST,1321,612,87,612,10
Williamson,267,BALLOTS CAST,,,BALLOTS CAST,1525,548,78,898,1
Williamson,273,BALLOTS CAST,,,BALLOTS CAST,1024,487,50,481,6
Williamson,274,BALLOTS CAST,,,BALLOTS CAST,1655,702,58,893,2
Williamson,275,BALLOTS CAST,,,BALLOTS CAST,909,394,49,460,6
Williamson,277,BALLOTS CAST,,,BALLOTS CAST,1736,968,75,691,2
Williamson,278,BALLOTS CAST,,,BALLOTS CAST,1646,909,60,675,2
Williamson,283,BALLOTS CAST,,,BALLOTS CAST,1271,591,81,594,5
Williamson,287,BALLOTS CAST,,,BALLOTS CAST,1531,727,81,717,6
Williamson,305,BALLOTS CAST,,,BALLOTS CAST,1276,649,78,545,4
Williamson,309,BALLOTS CAST,,,BALLOTS CAST,511,169,31,309,2
Williamson,310,BALLOTS CAST,,,BALLOTS CAST,503,108,52,341,2
Williamson,311,BALLOTS CAST,,,BALLOTS CAST,605,217,29,357,2
Williamson,312,BALLOTS CAST,,,BALLOTS CAST,1210,415,78,711,6
Williamson,314,BALLOTS CAST,,,BALLOTS CAST,1035,358,79,593,5
Williamson,330,BALLOTS CAST,,,BALLOTS CAST,1177,515,43,614,5
Williamson,331,BALLOTS CAST,,,BALLOTS CAST,1154,462,51,635,6
Williamson,332,BALLOTS CAST,,,BALLOTS CAST,1219,523,69,621,6
Williamson,333,BALLOTS CAST,,,BALLOTS CAST,1054,426,67,559,2
Williamson,337,BALLOTS CAST,,,BALLOTS CAST,1454,543,80,824,7
Williamson,339,BALLOTS CAST,,,BALLOTS CAST,751,293,42,413,3
Williamson,341,BALLOTS CAST,,,BALLOTS CAST,698,314,77,307,0
Williamson,342,BALLOTS CAST,,,BALLOTS CAST,241,81,25,132,3
Williamson,343,BALLOTS CAST,,,BALLOTS CAST,1573,685,121,764,3
Williamson,344,BALLOTS CAST,,,BALLOTS CAST,1907,838,128,935,6
Williamson,345,BALLOTS CAST,,,BALLOTS CAST,945,377,61,506,1
Williamson,368,BALLOTS CAST,,,BALLOTS CAST,1198,512,59,618,9
Williamson,369,BALLOTS CAST,,,BALLOTS CAST,1537,706,106,716,9
Williamson,370,BALLOTS CAST,,,BALLOTS CAST,1504,640,92,769,3
Williamson,371,BALLOTS CAST,,,BALLOTS CAST,894,432,105,354,3
Williamson,379,BALLOTS CAST,,,BALLOTS CAST,1592,744,145,689,14
Williamson,381,BALLOTS CAST,,,BALLOTS CAST,1857,1100,312,439,6
Williamson,392,BALLOTS CAST,,,BALLOTS CAST,2037,881,295,849,12
Williamson,393,BALLOTS CAST,,,BALLOTS CAST,1288,752,255,275,6
Williamson,394,BALLOTS CAST,,,BALLOTS CAST,2310,1479,331,487,13
Williamson,395,BALLOTS CAST,,,BALLOTS CAST,1237,666,71,496,4
Williamson,396,BALLOTS CAST,,,BALLOTS CAST,2505,1428,373,683,21
Williamson,402,BALLOTS CAST,,,BALLOTS CAST,1529,683,62,781,3
Williamson,403,BALLOTS CAST,,,BALLOTS CAST,699,305,23,370,1
Williamson,413,BALLOTS CAST,,,BALLOTS CAST,182,40,15,126,1
Williamson,415,BALLOTS CAST,,,BALLOTS CAST,525,132,47,343,3
Williamson,420,BALLOTS CAST,,,BALLOTS CAST,2019,905,81,1029,4
Williamson,423,BALLOTS CAST,,,BALLOTS CAST,894,422,59,409,4
Williamson,424,BALLOTS CAST,,,BALLOTS CAST,1285,590,53,636,6
Williamson,425,BALLOTS CAST,,,BALLOTS CAST,149,24,22,103,0
Williamson,426,BALLOTS CAST,,,BALLOTS CAST,550,251,21,278,0
Williamson,427,BALLOTS CAST,,,BALLOTS CAST,749,327,38,381,3
Williamson,428,BALLOTS CAST,,,BALLOTS CAST,865,368,52,444,1
Williamson,429,BALLOTS CAST,,,BALLOTS CAST,388,160,18,208,2
Williamson,434,BALLOTS CAST,,,BALLOTS CAST,977,379,74,521,3
Williamson,436,BALLOTS CAST,,,BALLOTS CAST,214,100,18,95,1
Williamson,455,BALLOTS CAST,,,BALLOTS CAST,684,360,52,270,2
Williamson,456,BALLOTS CAST,,,BALLOTS CAST,403,192,29,181,1
Williamson,463,BALLOTS CAST,,,BALLOTS CAST,1452,652,107,688,5
Williamson,480,BALLOTS CAST,,,BALLOTS CAST,1538,823,54,658,3
Williamson,484,BALLOTS CAST,,,BALLOTS CAST,1670,796,73,798,3
Williamson,488,BALLOTS CAST,,,BALLOTS CAST,874,410,40,422,2
Williamson,489,BALLOTS CAST,,,BALLOTS CAST,1379,710,39,624,6
Williamson,490,BALLOTS CAST,,,BALLOTS CAST,556,250,20,284,2
Williamson,491,BALLOTS CAST,,,BALLOTS CAST,1435,690,51,689,5
Williamson,119,BALLOTS CAST,,DEM,BALLOTS CAST,647,301,33,309,4
Williamson,122,BALLOTS CAST,,DEM,BALLOTS CAST,586,258,42,285,1
Williamson,135,BALLOTS CAST,,DEM,BALLOTS CAST,623,222,26,372,3
Williamson,138,BALLOTS CAST,,DEM,BALLOTS CAST,820,359,36,425,0
Williamson,140,BALLOTS CAST,,DEM,BALLOTS CAST,478,251,14,211,2
Williamson,145,BALLOTS CAST,,DEM,BALLOTS CAST,449,193,22,232,2
Williamson,146,BALLOTS CAST,,DEM,BALLOTS CAST,1453,717,38,694,4
Williamson,147,BALLOTS CAST,,DEM,BALLOTS CAST,890,373,39,476,2
Williamson,149,BALLOTS CAST,,DEM,BALLOTS CAST,414,203,31,177,3
Williamson,150,BALLOTS CAST,,DEM,BALLOTS CAST,461,203,16,239,3
Williamson,151,BALLOTS CAST,,DEM,BALLOTS CAST,646,274,27,343,2
Williamson,152,BALLOTS CAST,,DEM,BALLOTS CAST,593,234,22,335,2
Williamson,160,BALLOTS CAST,,DEM,BALLOTS CAST,906,467,40,398,1
Williamson,162,BALLOTS CAST,,DEM,BALLOTS CAST,718,319,33,360,6
Williamson,172,BALLOTS CAST,,DEM,BALLOTS CAST,430,195,26,206,3
Williamson,182,BALLOTS CAST,,DEM,BALLOTS CAST,757,291,24,442,0
Williamson,185,BALLOTS CAST,,DEM,BALLOTS CAST,486,208,19,257,2
Williamson,186,BALLOTS CAST,,DEM,BALLOTS CAST,582,244,17,320,1
Williamson,189,BALLOTS CAST,,DEM,BALLOTS CAST,719,320,31,362,6
Williamson,190,BALLOTS CAST,,DEM,BALLOTS CAST,1028,432,52,543,1
Williamson,197,BALLOTS CAST,,DEM,BALLOTS CAST,638,286,14,337,1
Williamson,198,BALLOTS CAST,,DEM,BALLOTS CAST,970,511,33,423,3
Williamson,201,BALLOTS CAST,,DEM,BALLOTS CAST,1229,556,28,644,1
Williamson,202,BALLOTS CAST,,DEM,BALLOTS CAST,303,146,20,135,2
Williamson,204,BALLOTS CAST,,DEM,BALLOTS CAST,1001,456,39,504,2
Williamson,206,BALLOTS CAST,,DEM,BALLOTS CAST,346,178,25,143,0
Williamson,207,BALLOTS CAST,,DEM,BALLOTS CAST,441,144,30,263,4
Williamson,216,BALLOTS CAST,,DEM,BALLOTS CAST,527,276,25,226,0
Williamson,218,BALLOTS CAST,,DEM,BALLOTS CAST,827,399,33,387,8
Williamson,253,BALLOTS CAST,,DEM,BALLOTS CAST,668,279,28,359,2
Williamson,254,BALLOTS CAST,,DEM,BALLOTS CAST,588,316,25,241,6
Williamson,259,BALLOTS CAST,,DEM,BALLOTS CAST,835,311,35,487,2
Williamson,263,BALLOTS CAST,,DEM,BALLOTS CAST,830,292,30,508,0
Williamson,264,BALLOTS CAST,,DEM,BALLOTS CAST,735,288,22,421,4
Williamson,266,BALLOTS CAST,,DEM,BALLOTS CAST,866,390,53,416,7
Williamson,267,BALLOTS CAST,,DEM,BALLOTS CAST,794,288,47,459,0
Williamson,273,BALLOTS CAST,,DEM,BALLOTS CAST,726,356,35,331,4
Williamson,274,BALLOTS CAST,,DEM,BALLOTS CAST,1364,561,40,761,2
Williamson,275,BALLOTS CAST,,DEM,BALLOTS CAST,681,295,27,356,3
Williamson,277,BALLOTS CAST,,DEM,BALLOTS CAST,1035,560,44,429,2
Williamson,278,BALLOTS CAST,,DEM,BALLOTS CAST,1071,593,36,440,2
Williamson,283,BALLOTS CAST,,DEM,BALLOTS CAST,807,377,48,380,2
Williamson,287,BALLOTS CAST,,DEM,BALLOTS CAST,920,435,54,427,4
Williamson,305,BALLOTS CAST,,DEM,BALLOTS CAST,453,214,26,212,1
Williamson,309,BALLOTS CAST,,DEM,BALLOTS CAST,164,51,16,97,0
Williamson,310,BALLOTS CAST,,DEM,BALLOTS CAST,159,46,16,96,1
Williamson,311,BALLOTS CAST,,DEM,BALLOTS CAST,204,86,3,114,1
Williamson,312,BALLOTS CAST,,DEM,BALLOTS CAST,437,139,30,266,2
Williamson,314,BALLOTS CAST,,DEM,BALLOTS CAST,685,235,50,397,3
Williamson,330,BALLOTS CAST,,DEM,BALLOTS CAST,783,361,27,390,5
Williamson,331,BALLOTS CAST,,DEM,BALLOTS CAST,686,261,25,396,4
Williamson,332,BALLOTS CAST,,DEM,BALLOTS CAST,738,324,38,372,4
Williamson,333,BALLOTS CAST,,DEM,BALLOTS CAST,663,256,36,370,1
Williamson,337,BALLOTS CAST,,DEM,BALLOTS CAST,886,325,40,515,6
Williamson,339,BALLOTS CAST,,DEM,BALLOTS CAST,539,207,27,303,2
Williamson,341,BALLOTS CAST,,DEM,BALLOTS CAST,312,131,29,152,0
Williamson,342,BALLOTS CAST,,DEM,BALLOTS CAST,163,55,17,89,2
Williamson,343,BALLOTS CAST,,DEM,BALLOTS CAST,795,350,65,379,1
Williamson,344,BALLOTS CAST,,DEM,BALLOTS CAST,807,341,58,404,4
Williamson,345,BALLOTS CAST,,DEM,BALLOTS CAST,417,162,33,222,0
Williamson,368,BALLOTS CAST,,DEM,BALLOTS CAST,744,310,34,394,6
Williamson,369,BALLOTS CAST,,DEM,BALLOTS CAST,906,396,60,445,5
Williamson,370,BALLOTS CAST,,DEM,BALLOTS CAST,671,282,32,356,1
Williamson,371,BALLOTS CAST,,DEM,BALLOTS CAST,353,154,50,148,1
Williamson,379,BALLOTS CAST,,DEM,BALLOTS CAST,618,269,60,279,10
Williamson,381,BALLOTS CAST,,DEM,BALLOTS CAST,749,386,157,202,4
Williamson,392,BALLOTS CAST,,DEM,BALLOTS CAST,834,299,135,391,9
Williamson,393,BALLOTS CAST,,DEM,BALLOTS CAST,486,265,102,117,2
Williamson,394,BALLOTS CAST,,DEM,BALLOTS CAST,965,528,183,245,9
Williamson,395,BALLOTS CAST,,DEM,BALLOTS CAST,442,207,24,208,3
Williamson,396,BALLOTS CAST,,DEM,BALLOTS CAST,1012,508,213,275,16
Williamson,402,BALLOTS CAST,,DEM,BALLOTS CAST,978,433,40,503,2
Williamson,403,BALLOTS CAST,,DEM,BALLOTS CAST,428,168,15,244,1
Williamson,413,BALLOTS CAST,,DEM,BALLOTS CAST,81,18,7,55,1
Williamson,415,BALLOTS CAST,,DEM,BALLOTS CAST,185,48,24,111,2
Williamson,420,BALLOTS CAST,,DEM,BALLOTS CAST,1238,532,49,653,4
Williamson,423,BALLOTS CAST,,DEM,BALLOTS CAST,575,262,24,285,4
Williamson,424,BALLOTS CAST,,DEM,BALLOTS CAST,709,300,30,374,5
Williamson,425,BALLOTS CAST,,DEM,BALLOTS CAST,54,7,7,40,0
Williamson,426,BALLOTS CAST,,DEM,BALLOTS CAST,283,130,10,143,0
Williamson,427,BALLOTS CAST,,DEM,BALLOTS CAST,338,140,19,176,3
Williamson,428,BALLOTS CAST,,DEM,BALLOTS CAST,394,143,33,217,1
Williamson,429,BALLOTS CAST,,DEM,BALLOTS CAST,258,97,14,145,2
Williamson,434,BALLOTS CAST,,DEM,BALLOTS CAST,257,104,28,125,0
Williamson,436,BALLOTS CAST,,DEM,BALLOTS CAST,83,42,9,31,1
Williamson,455,BALLOTS CAST,,DEM,BALLOTS CAST,497,261,38,198,0
Williamson,456,BALLOTS CAST,,DEM,BALLOTS CAST,218,96,19,102,1
Williamson,463,BALLOTS CAST,,DEM,BALLOTS CAST,1059,454,70,531,4
Williamson,480,BALLOTS CAST,,DEM,BALLOTS CAST,1105,574,41,488,2
Williamson,484,BALLOTS CAST,,DEM,BALLOTS CAST,1069,481,42,545,1
Williamson,488,BALLOTS CAST,,DEM,BALLOTS CAST,551,260,19,271,1
Williamson,489,BALLOTS CAST,,DEM,BALLOTS CAST,898,455,25,414,4
Williamson,490,BALLOTS CAST,,DEM,BALLOTS CAST,318,137,15,164,2
Williamson,491,BALLOTS CAST,,DEM,BALLOTS CAST,979,436,46,493,4
Williamson,119,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,122,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,135,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,138,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,140,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,145,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,146,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,147,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,149,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,150,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,151,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,152,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,160,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,162,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,172,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,182,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,185,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,186,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,189,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,190,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,1,0,0,1,0
Williamson,197,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,198,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,201,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,202,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,204,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,206,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,207,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,1,0,0,1,0
Williamson,216,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,218,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,253,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,254,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,259,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,263,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,264,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,266,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,267,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,273,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,274,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,275,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
Williamson,277,BALLOTS CAST - BLANK,,DEM,BALLOTS CAST - BLANK,0,0,0,0,0
