county,precinct,office,district,party,candidate,votes,Mail,early_voting,election_day,provisional
Live Oak,PCT. 13 SWINNEY SWITCH,President,,DEM,Joseph R Biden,44,7,18,19,0
Live Oak,PCT. 13 SWINNEY SWITCH,President,,LIB,Jo Jorgensen,1,0,0,1,0
Live Oak,PCT. 13 SWINNEY SWITCH,President,,GRN,Howie Hawkins,0,0,0,0,0
Live Oak,PCT. 13 SWINNEY SWITCH,President,,,Write-ins,0,0,0,0,0
Live Oak,PCT. 13 SWINNEY SWITCH,U.S. Senate,,REP,John Cornyn,334,19,183,132,0
Live Oak,PCT. 13 SWINNEY SWITCH,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",46,8,17,21,0
Live Oak,PCT. 13 SWINNEY SWITCH,U.S. Senate,,LIB,Kerry Douglas McKennon,5,0,4,1,0
Live Oak,PCT. 13 SWINNEY SWITCH,U.S. Senate,,GRN,David B. Collins,1,0,1,0,0
Live Oak,PCT. 13 SWINNEY SWITCH,U.S. Senate,,,Write-ins,0,0,0,0,0
Live Oak,PCT. 13 SWINNEY SWITCH,U.S. House,15,REP,Monica De La Cruz-Hernandez,331,17,184,130,0
Live Oak,PCT. 13 SWINNEY SWITCH,U.S. House,15,DEM,Vicente Gonzalez,45,8,17,20,0
Live Oak,PCT. 13 SWINNEY SWITCH,U.S. House,15,LIB,Ross Lynn Leone,7,0,3,4,0
Live Oak,PCT. 13 SWINNEY SWITCH,Railroad Commissioner,,REP,"James ""Jim"" Wright",327,18,180,129,0
Live Oak,PCT. 13 SWINNEY SWITCH,Railroad Commissioner,,DEM,Chrysta Castaneda,48,7,18,23,0
Live Oak,PCT. 13 SWINNEY SWITCH,Railroad Commissioner,,LIB,Matt Sterett,7,0,6,1,0
Live Oak,PCT. 13 SWINNEY SWITCH,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",0,0,0,0,0
Live Oak,PCT. 13 SWINNEY SWITCH,State Senate,21,REP,Frank Pomeroy,317,16,176,125,0
Live Oak,PCT. 13 SWINNEY SWITCH,State Senate,21,DEM,Judith Zaffirini,64,9,26,29,0
Live Oak,PCT. 13 SWINNEY SWITCH,State Representative,31,REP,Marian Knowlton,324,16,177,131,0
Live Oak,PCT. 13 SWINNEY SWITCH,State Representative,31,DEM,Ryan Guillen,57,8,26,23,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,Ballots Cast,,,,721,58,545,118,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,President,,REP,Donald J Trump,622,43,473,105,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,President,,DEM,Joseph R Biden,96,14,71,11,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,President,,LIB,Jo Jorgensen,3,0,1,2,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,President,,GRN,Howie Hawkins,0,0,0,0,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,President,,,Write-ins,0,0,0,0,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,U.S. Senate,,REP,John Cornyn,608,43,464,100,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,U.S. Senate,,DEM,"Mary ""MJ"" Hegar",96,13,69,14,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,U.S. Senate,,LIB,Kerry Douglas McKennon,7,1,5,1,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,U.S. Senate,,GRN,David B. Collins,1,0,0,1,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,U.S. Senate,,,Write-ins,0,0,0,0,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,U.S. House,15,REP,Monica De La Cruz-Hernandez,613,44,465,103,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,U.S. House,15,DEM,Vicente Gonzalez,88,10,66,12,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,U.S. House,15,LIB,Ross Lynn Leone,7,3,3,1,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,Railroad Commissioner,,REP,"James ""Jim"" Wright",606,45,459,101,1
Live Oak,PCT. 14 SOUTH WEST GEO. W,Railroad Commissioner,,DEM,Chrysta Castaneda,91,11,66,14,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,Railroad Commissioner,,LIB,Matt Sterett,8,2,6,0,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,Railroad Commissioner,,GRN,"Katija ""Kat"" Gruene",1,0,1,0,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,State Senate,21,REP,Frank Pomeroy,548,36,424,87,1
Live Oak,PCT. 14 SOUTH WEST GEO. W,State Senate,21,DEM,Judith Zaffirini,161,21,111,29,0
Live Oak,PCT. 14 SOUTH WEST GEO. W,State Representative,31,REP,Marian Knowlton,561,37,433,96,1
Live Oak,PCT. 14 SOUTH WEST GEO. W,State Representative,31,DEM,Ryan Guillen,140,21,99,20,0
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
