county,precinct,office,distict,candidate,party,votes,early_voting,election_day,mail,provisional
Gonzales,9,"Judge, Ct of Crim App, Pl 9",,Brandon Birmingham,DEM,85,28,49,8,0
Gonzales,9,State Senate,18,Michael Antalan,DEM,87,30,48,9,0
Gonzales,9,State Representative,17,Madeline Eden,DEM,86,31,47,8,0
Gonzales,9,"Justice, 13 Ct of App Dist, Pl 4",,Migdalia Lopez,DEM,86,30,47,9,0
Gonzales,9,"Justice, 13 Ct of App Dist, Pl 6",,Nereida Lopez-Singleterry,DEM,84,28,47,9,0
Gonzales,9,Sheriff,,Floyd Tolliver,DEM,54,18,28,8,0
Gonzales,9,Sheriff,,Clay Allen III,DEM,36,13,21,2,0
Gonzales,9,County Chair,,Yolanda Messman,DEM,84,28,47,9,0
Gonzales,9,Proposition #1,,Yes,DEM,96,36,51,9,0
Gonzales,9,Proposition #1,,No,DEM,6,1,3,2,0
Gonzales,9,Proposition #2,,Yes,DEM,96,37,50,9,0
Gonzales,9,Proposition #2,,No,DEM,2,0,1,1,0
Gonzales,9,Proposition #3,,Yes,DEM,100,35,53,12,0
Gonzales,9,Proposition #3,,No,DEM,1,1,0,0,0
Gonzales,9,Proposition #4,,Yes,DEM,101,36,54,11,0
Gonzales,9,Proposition #4,,No,DEM,2,1,0,1,0
Gonzales,9,Proposition #5,,Yes,DEM,100,36,53,11,0
Gonzales,9,Proposition #5,,No,DEM,0,0,0,0,0
Gonzales,9,Proposition #6,,Yes,DEM,96,31,53,12,0
Gonzales,9,Proposition #6,,No,DEM,5,5,0,0,0
Gonzales,9,Proposition #7,,Yes,DEM,96,33,52,11,0
Gonzales,9,Proposition #7,,No,DEM,5,3,1,1,0
Gonzales,9,Proposition #8,,Yes,DEM,100,35,54,11,0
Gonzales,9,Proposition #8,,No,DEM,2,2,0,0,0
Gonzales,9,Proposition #9,,Yes,DEM,98,33,54,11,0
Gonzales,9,Proposition #9,,No,DEM,3,3,0,0,0
Gonzales,9,Proposition #10,,Yes,DEM,98,33,53,12,0
Gonzales,9,Proposition #10,,No,DEM,2,2,0,0,0
Gonzales,9,Proposition #11,,Yes,DEM,95,34,52,9,0
Gonzales,9,Proposition #11,,No,DEM,4,1,1,2,0
Gonzales,10,President,,Cory Booker,DEM,0,0,0,0,0
Gonzales,10,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0,0
Gonzales,10,President,,Michael R. Bloomberg,DEM,6,5,1,0,0
Gonzales,10,President,,Robby Wells,DEM,1,0,1,0,0
Gonzales,10,President,,John K. Delaney,DEM,0,0,0,0,0
Gonzales,10,President,,Bernie Sanders,DEM,3,3,0,0,0
Gonzales,10,President,,Tom Steyer,DEM,0,0,0,0,0
Gonzales,10,President,,Julian Castro,DEM,0,0,0,0,0
Gonzales,10,President,,Elizabeth Warren,DEM,1,0,1,0,0
Gonzales,10,President,,Amy Klobuchar,DEM,0,0,0,0,0
Gonzales,10,President,,Michael Bennet,DEM,0,0,0,0,0
Gonzales,10,President,,Joseph R. Biden,DEM,8,2,4,2,0
Gonzales,10,President,,Andrew Yang,DEM,0,0,0,0,0
Gonzales,10,President,,Tulsi Gabbard,DEM,1,0,1,0,0
Gonzales,10,President,,Marianne Williamson,DEM,0,0,0,0,0
Gonzales,10,President,,Pete Buttigieg,DEM,1,1,0,0,0
Gonzales,10,President,,Deval Patrick,DEM,0,0,0,0,0
Gonzales,10,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0,0
Gonzales,10,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,3,2,1,0,0
Gonzales,10,U.S. Senate,,Adrian Ocegueda,DEM,1,0,1,0,0
Gonzales,10,U.S. Senate,,Michael Cooper,DEM,1,0,1,0,0
Gonzales,10,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,0,0,0,0,0
Gonzales,10,U.S. Senate,,Mary (MJ) Hegar,DEM,3,2,1,0,0
Gonzales,10,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,1,0,1,0,0
Gonzales,10,U.S. Senate,,Amanda K. Edwards,DEM,0,0,0,0,0
Gonzales,10,U.S. Senate,,Royce West,DEM,1,1,0,0,0
Gonzales,10,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0,0
Gonzales,10,U.S. Senate,,Chris Bell,DEM,1,0,1,0,0
Gonzales,10,U.S. Senate,,Sema Hernandez,DEM,1,1,0,0,0
Gonzales,10,U.S. House,27,"Ricardo ""Rick"" De La Fuente",DEM,0,0,0,0,0
Gonzales,10,U.S. House,27,Charlie Jackson,DEM,0,0,0,0,0
Gonzales,10,US Representative,34,Filemon B. Vela,DEM,8,5,1,2,0
Gonzales,10,US Representative,34,Diego Zavala,DEM,4,1,3,0,0
Gonzales,10,US Representative,34,Osbert Rodriguez Haro III,DEM,3,1,2,0,0
Gonzales,10,Railroad Commissioner,,Mark Watson,DEM,5,2,3,0,0
Gonzales,10,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,3,3,0,0,0
Gonzales,10,Railroad Commissioner,,Kelly Stone,DEM,5,2,3,0,0
Gonzales,10,Railroad Commissioner,,Chrysta Castaneda,DEM,2,1,1,0,0
Gonzales,10,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,3,2,1,0,0
Gonzales,10,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,12,6,6,0,0
Gonzales,10,"Justice, Supreme Court, Pl 6",,Larry Praeger,DEM,5,2,3,0,0
Gonzales,10,"Justice, Supreme Court, Pl 6",,Kathy Cheng,DEM,9,5,4,0,0
Gonzales,10,"Justice, Supreme Court, Pl 7",,Brandy Voss,DEM,3,1,2,0,0
Gonzales,10,"Justice, Supreme Court, Pl 7",,Staci Williams,DEM,12,7,5,0,0
Gonzales,10,"Justice, Supreme Court, Pl 8",,Peter Kelly,DEM,6,2,4,0,0
Gonzales,10,"Justice, Supreme Court, Pl 8",,Gisela D. Triana,DEM,8,5,3,0,0
Gonzales,10,"Judge, Ct of Crim App, Pl 3",,Elizabeth Davis Frizell,DEM,11,7,4,0,0
Gonzales,10,"Judge, Ct of Crim App, Pl 3",,William Pieratt Demond,DEM,0,0,0,0,0
Gonzales,10,"Judge, Ct of Crim App, Pl 3",,Dan Wood,DEM,4,1,3,0,0
Gonzales,10,"Judge, Ct of Crim App, Pl 4",,Steven Miears,DEM,2,1,1,0,0
Gonzales,10,"Judge, Ct of Crim App, Pl 4",,Tina Clinton,DEM,12,6,6,0,0
Gonzales,10,"Judge, Ct of Crim App, Pl 9",,Brandon Birmingham,DEM,12,5,7,0,0
Gonzales,10,State Senate,18,Michael Antalan,DEM,14,7,7,0,0
Gonzales,10,State Representative,17,Madeline Eden,DEM,13,7,6,0,0
Gonzales,10,"Justice, 13 Ct of App Dist, Pl 4",,Migdalia Lopez,DEM,14,8,6,0,0
Gonzales,10,"Justice, 13 Ct of App Dist, Pl 6",,Nereida Lopez-Singleterry,DEM,13,7,6,0,0
Gonzales,10,Sheriff,,Floyd Tolliver,DEM,7,6,1,0,0
Gonzales,10,Sheriff,,Clay Allen III,DEM,12,6,6,0,0
Gonzales,10,County Chair,,Yolanda Messman,DEM,17,9,6,2,0
Gonzales,10,Proposition #1,,Yes,DEM,15,9,6,0,0
Gonzales,10,Proposition #1,,No,DEM,4,2,2,0,0
Gonzales,10,Proposition #2,,Yes,DEM,15,9,6,0,0
Gonzales,10,Proposition #2,,No,DEM,5,3,2,0,0
Gonzales,10,Proposition #3,,Yes,DEM,16,10,6,0,0
Gonzales,10,Proposition #3,,No,DEM,4,2,2,0,0
Gonzales,10,Proposition #4,,Yes,DEM,17,10,7,0,0
Gonzales,10,Proposition #4,,No,DEM,3,2,1,0,0
Gonzales,10,Proposition #5,,Yes,DEM,17,10,7,0,0
Gonzales,10,Proposition #5,,No,DEM,3,2,1,0,0
Gonzales,10,Proposition #6,,Yes,DEM,15,9,6,0,0
Gonzales,10,Proposition #6,,No,DEM,4,2,2,0,0
Gonzales,10,Proposition #7,,Yes,DEM,12,8,4,0,0
Gonzales,10,Proposition #7,,No,DEM,7,3,4,0,0
Gonzales,10,Proposition #8,,Yes,DEM,15,10,5,0,0
Gonzales,10,Proposition #8,,No,DEM,5,2,3,0,0
Gonzales,10,Proposition #9,,Yes,DEM,17,11,6,0,0
Gonzales,10,Proposition #9,,No,DEM,3,1,2,0,0
Gonzales,10,Proposition #10,,Yes,DEM,16,10,6,0,0
Gonzales,10,Proposition #10,,No,DEM,4,2,2,0,0
Gonzales,10,Proposition #11,,Yes,DEM,14,9,5,0,0
Gonzales,10,Proposition #11,,No,DEM,6,3,3,0,0
Gonzales,11,President,,Cory Booker,DEM,0,0,0,0,0
Gonzales,11,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0,0
Gonzales,11,President,,Michael R. Bloomberg,DEM,2,2,0,0,0
Gonzales,11,President,,Robby Wells,DEM,0,0,0,0,0
Gonzales,11,President,,John K. Delaney,DEM,0,0,0,0,0
Gonzales,11,President,,Bernie Sanders,DEM,0,0,0,0,0
Gonzales,11,President,,Tom Steyer,DEM,0,0,0,0,0
Gonzales,11,President,,Julian Castro,DEM,0,0,0,0,0
Gonzales,11,President,,Elizabeth Warren,DEM,0,0,0,0,0
Gonzales,11,President,,Amy Klobuchar,DEM,0,0,0,0,0
Gonzales,11,President,,Michael Bennet,DEM,0,0,0,0,0
Gonzales,11,President,,Joseph R. Biden,DEM,6,0,6,0,0
Gonzales,11,President,,Andrew Yang,DEM,0,0,0,0,0
Gonzales,11,President,,Tulsi Gabbard,DEM,0,0,0,0,0
Gonzales,11,President,,Marianne Williamson,DEM,0,0,0,0,0
Gonzales,11,President,,Pete Buttigieg,DEM,0,0,0,0,0
Gonzales,11,President,,Deval Patrick,DEM,0,0,0,0,0
Gonzales,11,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0,0
Gonzales,11,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0,0,0
Gonzales,11,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0,0
Gonzales,11,U.S. Senate,,Michael Cooper,DEM,0,0,0,0,0
Gonzales,11,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,0,0,0,0,0
Gonzales,11,U.S. Senate,,Mary (MJ) Hegar,DEM,2,0,2,0,0
Gonzales,11,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,1,0,1,0,0
Gonzales,11,U.S. Senate,,Amanda K. Edwards,DEM,0,0,0,0,0
Gonzales,11,U.S. Senate,,Royce West,DEM,0,0,0,0,0
Gonzales,11,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0,0
Gonzales,11,U.S. Senate,,Chris Bell,DEM,2,2,0,0,0
Gonzales,11,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0,0
Gonzales,11,U.S. House,27,"Ricardo ""Rick"" De La Fuente",DEM,1,0,1,0,0
Gonzales,11,U.S. House,27,Charlie Jackson,DEM,4,0,4,0,0
Gonzales,11,US Representative,34,Filemon B. Vela,DEM,0,0,0,0,0
Gonzales,11,US Representative,34,Diego Zavala,DEM,0,0,0,0,0
Gonzales,11,US Representative,34,Osbert Rodriguez Haro III,DEM,0,0,0,0,0
Gonzales,11,Railroad Commissioner,,Mark Watson,DEM,3,0,3,0,0
Gonzales,11,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,0,0,0,0,0
Gonzales,11,Railroad Commissioner,,Kelly Stone,DEM,1,0,1,0,0
Gonzales,11,Railroad Commissioner,,Chrysta Castaneda,DEM,0,0,0,0,0
Gonzales,11,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,2,0,2,0,0
Gonzales,11,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,2,0,2,0,0
Gonzales,11,"Justice, Supreme Court, Pl 6",,Larry Praeger,DEM,2,0,2,0,0
Gonzales,11,"Justice, Supreme Court, Pl 6",,Kathy Cheng,DEM,1,0,1,0,0
Gonzales,11,"Justice, Supreme Court, Pl 7",,Brandy Voss,DEM,1,0,1,0,0
Gonzales,11,"Justice, Supreme Court, Pl 7",,Staci Williams,DEM,1,0,1,0,0
Gonzales,11,"Justice, Supreme Court, Pl 8",,Peter Kelly,DEM,2,0,2,0,0
Gonzales,11,"Justice, Supreme Court, Pl 8",,Gisela D. Triana,DEM,1,0,1,0,0
Gonzales,11,"Judge, Ct of Crim App, Pl 3",,Elizabeth Davis Frizell,DEM,1,0,1,0,0
Gonzales,11,"Judge, Ct of Crim App, Pl 3",,William Pieratt Demond,DEM,0,0,0,0,0
Gonzales,11,"Judge, Ct of Crim App, Pl 3",,Dan Wood,DEM,2,0,2,0,0
Gonzales,11,"Judge, Ct of Crim App, Pl 4",,Steven Miears,DEM,1,0,1,0,0
Gonzales,11,"Judge, Ct of Crim App, Pl 4",,Tina Clinton,DEM,2,0,2,0,0
Gonzales,11,"Judge, Ct of Crim App, Pl 9",,Brandon Birmingham,DEM,2,0,2,0,0
Gonzales,11,State Senate,18,Michael Antalan,DEM,4,0,4,0,0
Gonzales,11,State Representative,17,Madeline Eden,DEM,4,0,4,0,0
Gonzales,11,"Justice, 13 Ct of App Dist, Pl 4",,Migdalia Lopez,DEM,1,0,1,0,0
Gonzales,11,"Justice, 13 Ct of App Dist, Pl 6",,Nereida Lopez-Singleterry,DEM,1,0,1,0,0
Gonzales,11,Sheriff,,Floyd Tolliver,DEM,5,0,5,0,0
Gonzales,11,Sheriff,,Clay Allen III,DEM,1,0,1,0,0
Gonzales,11,County Chair,,Yolanda Messman,DEM,4,0,4,0,0
Gonzales,11,Proposition #1,,Yes,DEM,3,2,1,0,0
Gonzales,11,Proposition #1,,No,DEM,4,0,4,0,0
Gonzales,11,Proposition #2,,Yes,DEM,3,1,2,0,0
Gonzales,11,Proposition #2,,No,DEM,5,1,4,0,0
Gonzales,11,Proposition #3,,Yes,DEM,4,1,3,0,0
Gonzales,11,Proposition #3,,No,DEM,4,1,3,0,0
Gonzales,11,Proposition #4,,Yes,DEM,6,1,5,0,0
Gonzales,11,Proposition #4,,No,DEM,2,1,1,0,0
Gonzales,11,Proposition #5,,Yes,DEM,7,1,6,0,0
Gonzales,11,Proposition #5,,No,DEM,1,1,0,0,0
Gonzales,11,Proposition #6,,Yes,DEM,7,1,6,0,0
Gonzales,11,Proposition #6,,No,DEM,1,1,0,0,0
Gonzales,11,Proposition #7,,Yes,DEM,4,1,3,0,0
Gonzales,11,Proposition #7,,No,DEM,4,1,3,0,0
Gonzales,11,Proposition #8,,Yes,DEM,5,1,4,0,0
Gonzales,11,Proposition #8,,No,DEM,2,0,2,0,0
Gonzales,11,Proposition #9,,Yes,DEM,5,1,4,0,0
Gonzales,11,Proposition #9,,No,DEM,2,0,2,0,0
Gonzales,11,Proposition #10,,Yes,DEM,4,1,3,0,0
Gonzales,11,Proposition #10,,No,DEM,2,0,2,0,0
Gonzales,11,Proposition #11,,Yes,DEM,4,1,3,0,0
Gonzales,11,Proposition #11,,No,DEM,2,0,2,0,0
Gonzales,12,President,,Cory Booker,DEM,0,0,0,0,0
Gonzales,12,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0,0
Gonzales,12,President,,Michael R. Bloomberg,DEM,1,1,0,0,0
Gonzales,12,President,,Robby Wells,DEM,0,0,0,0,0
Gonzales,12,President,,John K. Delaney,DEM,0,0,0,0,0
Gonzales,12,President,,Bernie Sanders,DEM,1,0,1,0,0
Gonzales,12,President,,Tom Steyer,DEM,1,1,0,0,0
Gonzales,12,President,,Julian Castro,DEM,0,0,0,0,0
Gonzales,12,President,,Elizabeth Warren,DEM,2,2,0,0,0
Gonzales,12,President,,Amy Klobuchar,DEM,0,0,0,0,0
Gonzales,12,President,,Michael Bennet,DEM,0,0,0,0,0
Gonzales,12,President,,Joseph R. Biden,DEM,8,6,2,0,0
Gonzales,12,President,,Andrew Yang,DEM,0,0,0,0,0
Gonzales,12,President,,Tulsi Gabbard,DEM,0,0,0,0,0
Gonzales,12,President,,Marianne Williamson,DEM,0,0,0,0,0
Gonzales,12,President,,Pete Buttigieg,DEM,0,0,0,0,0
Gonzales,12,President,,Deval Patrick,DEM,0,0,0,0,0
Gonzales,12,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0,0
Gonzales,12,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,0,0,0,0,0
Gonzales,12,U.S. Senate,,Adrian Ocegueda,DEM,1,1,0,0,0
Gonzales,12,U.S. Senate,,Michael Cooper,DEM,0,0,0,0,0
Gonzales,12,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,1,0,1,0,0
Gonzales,12,U.S. Senate,,Mary (MJ) Hegar,DEM,9,8,1,0,0
Gonzales,12,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,0,0,0,0,0
Gonzales,12,U.S. Senate,,Amanda K. Edwards,DEM,0,0,0,0,0
Gonzales,12,U.S. Senate,,Royce West,DEM,0,0,0,0,0
Gonzales,12,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0,0
Gonzales,12,U.S. Senate,,Chris Bell,DEM,0,0,0,0,0
Gonzales,12,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0,0
Gonzales,12,U.S. House,27,"Ricardo ""Rick"" De La Fuente",DEM,6,4,2,0,0
Gonzales,12,U.S. House,27,Charlie Jackson,DEM,5,5,0,0,0
Gonzales,12,US Representative,34,Filemon B. Vela,DEM,0,0,0,0,0
Gonzales,12,US Representative,34,Diego Zavala,DEM,0,0,0,0,0
Gonzales,12,US Representative,34,Osbert Rodriguez Haro III,DEM,0,0,0,0,0
Gonzales,12,Railroad Commissioner,,Mark Watson,DEM,3,3,0,0,0
Gonzales,12,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,3,2,1,0,0
Gonzales,12,Railroad Commissioner,,Kelly Stone,DEM,2,2,0,0,0
Gonzales,12,Railroad Commissioner,,Chrysta Castaneda,DEM,4,3,1,0,0
Gonzales,12,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,4,4,0,0,0
Gonzales,12,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,8,6,2,0,0
Gonzales,12,"Justice, Supreme Court, Pl 6",,Larry Praeger,DEM,3,3,0,0,0
Gonzales,12,"Justice, Supreme Court, Pl 6",,Kathy Cheng,DEM,9,7,2,0,0
Gonzales,12,"Justice, Supreme Court, Pl 7",,Brandy Voss,DEM,3,3,0,0,0
Gonzales,12,"Justice, Supreme Court, Pl 7",,Staci Williams,DEM,9,7,2,0,0
Gonzales,12,"Justice, Supreme Court, Pl 8",,Peter Kelly,DEM,6,6,0,0,0
Gonzales,12,"Justice, Supreme Court, Pl 8",,Gisela D. Triana,DEM,6,4,2,0,0
Gonzales,12,"Judge, Ct of Crim App, Pl 3",,Elizabeth Davis Frizell,DEM,11,9,2,0,0
Gonzales,12,"Judge, Ct of Crim App, Pl 3",,William Pieratt Demond,DEM,0,0,0,0,0
Gonzales,12,"Judge, Ct of Crim App, Pl 3",,Dan Wood,DEM,1,1,0,0,0
Gonzales,12,"Judge, Ct of Crim App, Pl 4",,Steven Miears,DEM,5,5,0,0,0
Gonzales,12,"Judge, Ct of Crim App, Pl 4",,Tina Clinton,DEM,7,5,2,0,0
Gonzales,12,"Judge, Ct of Crim App, Pl 9",,Brandon Birmingham,DEM,12,10,2,0,0
Gonzales,12,State Senate,18,Michael Antalan,DEM,12,10,2,0,0
Gonzales,12,State Representative,17,Madeline Eden,DEM,12,10,2,0,0
Gonzales,12,"Justice, 13 Ct of App Dist, Pl 4",,Migdalia Lopez,DEM,12,10,2,0,0
Gonzales,12,"Justice, 13 Ct of App Dist, Pl 6",,Nereida Lopez-Singleterry,DEM,11,9,2,0,0
Gonzales,12,Sheriff,,Floyd Tolliver,DEM,5,4,1,0,0
Gonzales,12,Sheriff,,Clay Allen III,DEM,7,6,1,0,0
Gonzales,12,County Chair,,Yolanda Messman,DEM,12,10,2,0,0
Gonzales,12,Proposition #1,,Yes,DEM,13,10,3,0,0
Gonzales,12,Proposition #1,,No,DEM,0,0,0,0,0
Gonzales,12,Proposition #2,,Yes,DEM,13,10,3,0,0
Gonzales,12,Proposition #2,,No,DEM,0,0,0,0,0
Gonzales,12,Proposition #3,,Yes,DEM,13,10,3,0,0
Gonzales,12,Proposition #3,,No,DEM,0,0,0,0,0
Gonzales,12,Proposition #4,,Yes,DEM,12,9,3,0,0
Gonzales,12,Proposition #4,,No,DEM,1,1,0,0,0
Gonzales,12,Proposition #5,,Yes,DEM,12,10,2,0,0
Gonzales,12,Proposition #5,,No,DEM,0,0,0,0,0
Gonzales,12,Proposition #6,,Yes,DEM,12,10,2,0,0
Gonzales,12,Proposition #6,,No,DEM,0,0,0,0,0
Gonzales,12,Proposition #7,,Yes,DEM,12,10,2,0,0
Gonzales,12,Proposition #7,,No,DEM,0,0,0,0,0
Gonzales,12,Proposition #8,,Yes,DEM,12,10,2,0,0
Gonzales,12,Proposition #8,,No,DEM,0,0,0,0,0
Gonzales,12,Proposition #9,,Yes,DEM,13,10,3,0,0
Gonzales,12,Proposition #9,,No,DEM,0,0,0,0,0
Gonzales,12,Proposition #10,,Yes,DEM,12,10,2,0,0
Gonzales,12,Proposition #10,,No,DEM,0,0,0,0,0
Gonzales,12,Proposition #11,,Yes,DEM,12,9,3,0,0
Gonzales,12,Proposition #11,,No,DEM,1,1,0,0,0
Gonzales,13,President,,Cory Booker,DEM,0,0,0,0,0
Gonzales,13,President,,"Roque ""Rocky"" De La Fuente",DEM,0,0,0,0,0
Gonzales,13,President,,Michael R. Bloomberg,DEM,0,0,0,0,0
Gonzales,13,President,,Robby Wells,DEM,0,0,0,0,0
Gonzales,13,President,,John K. Delaney,DEM,0,0,0,0,0
Gonzales,13,President,,Bernie Sanders,DEM,7,1,6,0,0
Gonzales,13,President,,Tom Steyer,DEM,1,0,0,1,0
Gonzales,13,President,,Julian Castro,DEM,0,0,0,0,0
Gonzales,13,President,,Elizabeth Warren,DEM,0,0,0,0,0
Gonzales,13,President,,Amy Klobuchar,DEM,0,0,0,0,0
Gonzales,13,President,,Michael Bennet,DEM,0,0,0,0,0
Gonzales,13,President,,Joseph R. Biden,DEM,6,0,6,0,0
Gonzales,13,President,,Andrew Yang,DEM,0,0,0,0,0
Gonzales,13,President,,Tulsi Gabbard,DEM,0,0,0,0,0
Gonzales,13,President,,Marianne Williamson,DEM,1,1,0,0,0
Gonzales,13,President,,Pete Buttigieg,DEM,1,1,0,0,0
Gonzales,13,President,,Deval Patrick,DEM,0,0,0,0,0
Gonzales,13,U.S. Senate,,D. R. Hunter,DEM,0,0,0,0,0
Gonzales,13,U.S. Senate,,Cristina Tzintzun Ramirez,DEM,5,1,4,0,0
Gonzales,13,U.S. Senate,,Adrian Ocegueda,DEM,0,0,0,0,0
Gonzales,13,U.S. Senate,,Michael Cooper,DEM,1,0,1,0,0
Gonzales,13,U.S. Senate,,"Annie ""Mama"" Garcia",DEM,3,1,1,1,0
Gonzales,13,U.S. Senate,,Mary (MJ) Hegar,DEM,2,1,1,0,0
Gonzales,13,U.S. Senate,,"Jack Daniel Foster, Jr.",DEM,0,0,0,0,0
Gonzales,13,U.S. Senate,,Amanda K. Edwards,DEM,1,0,1,0,0
Gonzales,13,U.S. Senate,,Royce West,DEM,0,0,0,0,0
Gonzales,13,U.S. Senate,,Victor Hugo Harris,DEM,0,0,0,0,0
Gonzales,13,U.S. Senate,,Chris Bell,DEM,1,0,1,0,0
Gonzales,13,U.S. Senate,,Sema Hernandez,DEM,0,0,0,0,0
Gonzales,13,U.S. House,27,"Ricardo ""Rick"" De La Fuente",DEM,0,0,0,0,0
Gonzales,13,U.S. House,27,Charlie Jackson,DEM,0,0,0,0,0
Gonzales,13,US Representative,34,Filemon B. Vela,DEM,4,0,4,0,0
Gonzales,13,US Representative,34,Diego Zavala,DEM,7,2,4,1,0
Gonzales,13,US Representative,34,Osbert Rodriguez Haro III,DEM,1,1,0,0,0
Gonzales,13,Railroad Commissioner,,Mark Watson,DEM,4,0,4,0,0
Gonzales,13,Railroad Commissioner,,"Roberto R. ""Beto"" Alonzo",DEM,3,1,2,0,0
Gonzales,13,Railroad Commissioner,,Kelly Stone,DEM,4,1,2,1,0
Gonzales,13,Railroad Commissioner,,Chrysta Castaneda,DEM,2,1,1,0,0
Gonzales,13,"Chief Justice, Supreme Court",,Jerry Zimmerer,DEM,2,0,2,0,0
Gonzales,13,"Chief Justice, Supreme Court",,Amy Clark Meachum,DEM,11,3,7,1,0
Gonzales,13,"Justice, Supreme Court, Pl 6",,Larry Praeger,DEM,6,0,6,0,0
Gonzales,13,"Justice, Supreme Court, Pl 6",,Kathy Cheng,DEM,7,3,3,1,0
Gonzales,13,"Justice, Supreme Court, Pl 7",,Brandy Voss,DEM,5,2,3,0,0
Gonzales,13,"Justice, Supreme Court, Pl 7",,Staci Williams,DEM,7,1,5,1,0
Gonzales,13,"Justice, Supreme Court, Pl 8",,Peter Kelly,DEM,5,1,4,0,0
Gonzales,13,"Justice, Supreme Court, Pl 8",,Gisela D. Triana,DEM,8,2,5,1,0
Gonzales,13,"Judge, Ct of Crim App, Pl 3",,Elizabeth Davis Frizell,DEM,9,2,6,1,0
Gonzales,13,"Judge, Ct of Crim App, Pl 3",,William Pieratt Demond,DEM,2,1,1,0,0
Gonzales,13,"Judge, Ct of Crim App, Pl 3",,Dan Wood,DEM,1,0,1,0,0
Gonzales,13,"Judge, Ct of Crim App, Pl 4",,Steven Miears,DEM,5,1,4,0,0
Gonzales,13,"Judge, Ct of Crim App, Pl 4",,Tina Clinton,DEM,7,2,4,1,0
Gonzales,13,"Judge, Ct of Crim App, Pl 9",,Brandon Birmingham,DEM,12,3,8,1,0
Gonzales,13,State Senate,18,Michael Antalan,DEM,11,3,7,1,0
Gonzales,13,State Representative,17,Madeline Eden,DEM,12,3,8,1,0
Gonzales,13,"Justice, 13 Ct of App Dist, Pl 4",,Migdalia Lopez,DEM,12,3,8,1,0
Gonzales,13,"Justice, 13 Ct of App Dist, Pl 6",,Nereida Lopez-Singleterry,DEM,11,3,7,1,0
Gonzales,13,Sheriff,,Floyd Tolliver,DEM,8,2,5,1,0
Gonzales,13,Sheriff,,Clay Allen III,DEM,6,1,5,0,0
Gonzales,13,County Chair,,Yolanda Messman,DEM,12,3,8,1,0
Gonzales,13,Proposition #1,,Yes,DEM,16,3,12,1,0
Gonzales,13,Proposition #1,,No,DEM,0,0,0,0,0
Gonzales,13,Proposition #2,,Yes,DEM,13,3,10,0,0
Gonzales,13,Proposition #2,,No,DEM,2,0,1,1,0
Gonzales,13,Proposition #3,,Yes,DEM,15,3,11,1,0
Gonzales,13,Proposition #3,,No,DEM,0,0,0,0,0
Gonzales,13,Proposition #4,,Yes,DEM,15,3,11,1,0
Gonzales,13,Proposition #4,,No,DEM,0,0,0,0,0
Gonzales,13,Proposition #5,,Yes,DEM,15,3,11,1,0
Gonzales,13,Proposition #5,,No,DEM,0,0,0,0,0
Gonzales,13,Proposition #6,,Yes,DEM,16,3,12,1,0
Gonzales,13,Proposition #6,,No,DEM,0,0,0,0,0
Gonzales,13,Proposition #7,,Yes,DEM,14,3,10,1,0
Gonzales,13,Proposition #7,,No,DEM,2,0,2,0,0
Gonzales,13,Proposition #8,,Yes,DEM,14,3,10,1,0
Gonzales,13,Proposition #8,,No,DEM,0,0,0,0,0
Gonzales,13,Proposition #9,,Yes,DEM,15,3,11,1,0
Gonzales,13,Proposition #9,,No,DEM,0,0,0,0,0
Gonzales,13,Proposition #10,,Yes,DEM,14,3,10,1,0
Gonzales,13,Proposition #10,,No,DEM,0,0,0,0,0
Gonzales,13,Proposition #11,,Yes,DEM,13,3,10,0,0
Gonzales,13,Proposition #11,,No,DEM,1,0,0,1,0
