county,precinct,office,district,party,candidate,election_day_person,early_voting_person,early_voting_mail,election_day_mail,provisional,votes,early_voting,election_day
Atascosa,17,President,,DEM,Bernie Sanders,67,34,5,1,0,107,39,68
Atascosa,18,President,,DEM,Bernie Sanders,45,8,3,0,0,56,11,45
Atascosa,19,President,,DEM,Bernie Sanders,4,7,3,0,0,14,10,4
Atascosa,20,President,,DEM,Bernie Sanders,35,30,1,0,0,66,31,35
Atascosa,21,President,,DEM,Bernie Sanders,2,0,0,0,0,2,0,2
Atascosa,22,President,,DEM,Bernie Sanders,5,4,0,0,0,9,4,5
Atascosa,23,President,,DEM,Bernie Sanders,15,5,2,0,0,22,7,15
Atascosa,24,President,,DEM,Bernie Sanders,42,15,3,1,0,61,18,43
Atascosa,1,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,2,President,,DEM,Andrew Yang,1,0,0,0,0,1,0,1
Atascosa,3,President,,DEM,Andrew Yang,0,1,0,0,0,1,1,0
Atascosa,4,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,5,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,6,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,7,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,8,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,9,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,10,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,11,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,12,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,13,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,14,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,15,President,,DEM,Andrew Yang,2,1,0,0,0,3,1,2
Atascosa,16,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,17,President,,DEM,Andrew Yang,0,1,0,0,0,1,1,0
Atascosa,18,President,,DEM,Andrew Yang,1,1,0,0,0,2,1,1
Atascosa,19,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,20,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,21,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,22,President,,DEM,Andrew Yang,0,0,0,0,0,0,0,0
Atascosa,23,President,,DEM,Andrew Yang,0,1,1,0,0,2,2,0
Atascosa,24,President,,DEM,Andrew Yang,1,0,0,0,0,1,0,1
Atascosa,1,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,2,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,3,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,4,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,5,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,6,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,7,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,8,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,9,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,10,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,11,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,12,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,13,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,14,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,15,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,16,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,17,President,,DEM,Cory Booker,0,0,1,0,0,1,1,0
Atascosa,18,President,,DEM,Cory Booker,1,0,0,0,0,1,0,1
Atascosa,19,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,20,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,21,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,22,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,23,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,24,President,,DEM,Cory Booker,0,0,0,0,0,0,0,0
Atascosa,1,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,2,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,3,President,,DEM,Robby Wells,0,1,0,0,0,1,1,0
Atascosa,4,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,5,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,6,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,7,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,8,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,9,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,10,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,11,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,12,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,13,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,14,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,15,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,16,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,17,President,,DEM,Robby Wells,1,1,0,0,0,2,1,1
Atascosa,18,President,,DEM,Robby Wells,1,0,0,0,0,1,0,1
Atascosa,19,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,20,President,,DEM,Robby Wells,0,1,0,0,0,1,1,0
Atascosa,21,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,22,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,23,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,24,President,,DEM,Robby Wells,0,0,0,0,0,0,0,0
Atascosa,1,President,,DEM,Julian Castro,1,1,1,0,0,3,2,1
Atascosa,2,President,,DEM,Julian Castro,0,0,0,0,0,0,0,0
Atascosa,3,President,,DEM,Julian Castro,2,0,1,0,0,3,1,2
Atascosa,4,President,,DEM,Julian Castro,0,0,1,0,0,1,1,0
Atascosa,5,President,,DEM,Julian Castro,4,0,2,0,0,6,2,4
Atascosa,6,President,,DEM,Julian Castro,0,0,0,0,0,0,0,0
Atascosa,7,President,,DEM,Julian Castro,1,3,0,0,0,4,3,1
Atascosa,8,President,,DEM,Julian Castro,2,2,0,0,0,4,2,2
Atascosa,9,President,,DEM,Julian Castro,0,0,0,0,0,0,0,0
Atascosa,10,President,,DEM,Julian Castro,2,0,0,0,0,2,0,2
Atascosa,11,President,,DEM,Julian Castro,0,0,0,0,0,0,0,0
Atascosa,12,President,,DEM,Julian Castro,2,0,0,0,0,2,0,2
Atascosa,13,President,,DEM,Julian Castro,6,8,1,0,0,15,9,6
Atascosa,14,President,,DEM,Julian Castro,2,3,2,0,0,7,5,2
Atascosa,15,President,,DEM,Julian Castro,11,2,1,0,0,14,3,11
Atascosa,16,President,,DEM,Julian Castro,1,0,0,0,0,1,0,1
Atascosa,17,President,,DEM,Julian Castro,19,9,0,0,0,28,9,19
Atascosa,18,President,,DEM,Julian Castro,30,9,0,0,0,39,9,30
Atascosa,19,President,,DEM,Julian Castro,0,5,0,0,0,5,5,0
Atascosa,20,President,,DEM,Julian Castro,4,3,1,0,0,8,4,4
Atascosa,21,President,,DEM,Julian Castro,0,0,0,0,0,0,0,0
Atascosa,22,President,,DEM,Julian Castro,0,0,0,0,0,0,0,0
Atascosa,23,President,,DEM,Julian Castro,0,0,0,0,0,0,0,0
Atascosa,24,President,,DEM,Julian Castro,0,0,0,0,0,0,0,0
Atascosa,1,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,2,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,3,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,4,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,5,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,6,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,7,President,,DEM,Deval Patrick,1,0,0,0,0,1,0,1
Atascosa,8,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,9,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,10,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,11,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,12,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,13,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,14,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,15,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,16,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,17,President,,DEM,Deval Patrick,0,1,0,0,0,1,1,0
Atascosa,18,President,,DEM,Deval Patrick,1,0,0,0,0,1,0,1
Atascosa,19,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,20,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,21,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,22,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,23,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,24,President,,DEM,Deval Patrick,0,0,0,0,0,0,0,0
Atascosa,1,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,2,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,3,President,,DEM,Tulsi Gabbard,1,0,0,0,0,1,0,1
Atascosa,4,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,5,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,6,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,7,President,,DEM,Tulsi Gabbard,0,1,0,0,0,1,1,0
Atascosa,8,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,9,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,10,President,,DEM,Tulsi Gabbard,0,1,0,0,0,1,1,0
Atascosa,11,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,12,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,13,President,,DEM,Tulsi Gabbard,2,0,0,0,0,2,0,2
Atascosa,14,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,15,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,16,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,17,President,,DEM,Tulsi Gabbard,1,0,0,0,0,1,0,1
Atascosa,18,President,,DEM,Tulsi Gabbard,0,1,0,0,0,1,1,0
Atascosa,19,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,20,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,21,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,22,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,23,President,,DEM,Tulsi Gabbard,0,0,0,0,0,0,0,0
Atascosa,24,President,,DEM,Tulsi Gabbard,3,0,0,0,0,3,0,3
Atascosa,1,President,,DEM,Elizabeth Warren,1,1,1,0,0,3,2,1
Atascosa,2,President,,DEM,Elizabeth Warren,5,0,2,0,0,7,2,5
Atascosa,3,President,,DEM,Elizabeth Warren,4,1,1,0,0,6,2,4
Atascosa,4,President,,DEM,Elizabeth Warren,1,0,0,0,0,1,0,1
Atascosa,5,President,,DEM,Elizabeth Warren,7,11,4,0,0,22,15,7
Atascosa,6,President,,DEM,Elizabeth Warren,0,0,0,0,0,0,0,0
Atascosa,7,President,,DEM,Elizabeth Warren,11,1,1,0,0,13,2,11
Atascosa,8,President,,DEM,Elizabeth Warren,3,0,0,0,0,3,0,3
Atascosa,9,President,,DEM,Elizabeth Warren,2,0,0,0,0,2,0,2
Atascosa,10,President,,DEM,Elizabeth Warren,8,3,1,0,0,12,4,8
Atascosa,11,President,,DEM,Elizabeth Warren,0,0,0,0,0,0,0,0
Atascosa,12,President,,DEM,Elizabeth Warren,6,1,0,0,0,7,1,6
Atascosa,13,President,,DEM,Elizabeth Warren,8,9,2,0,0,19,11,8
Atascosa,14,President,,DEM,Elizabeth Warren,2,2,2,0,0,6,4,2
Atascosa,15,President,,DEM,Elizabeth Warren,5,2,2,0,0,9,4,5
Atascosa,16,President,,DEM,Elizabeth Warren,2,1,0,0,0,3,1,2
Atascosa,17,President,,DEM,Elizabeth Warren,14,11,0,0,0,25,11,14
Atascosa,18,President,,DEM,Elizabeth Warren,9,5,1,0,0,15,6,9
Atascosa,19,President,,DEM,Elizabeth Warren,2,1,0,0,0,3,1,2
Atascosa,20,President,,DEM,Elizabeth Warren,10,15,2,0,0,27,17,10
Atascosa,21,President,,DEM,Elizabeth Warren,0,2,0,0,0,2,2,0
Atascosa,22,President,,DEM,Elizabeth Warren,2,0,0,0,0,2,0,2
Atascosa,23,President,,DEM,Elizabeth Warren,2,6,3,0,0,11,9,2
Atascosa,24,President,,DEM,Elizabeth Warren,3,6,0,0,0,9,6,3
Atascosa,1,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,2,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,3,President,,DEM,John K. Delaney,1,0,0,0,0,1,0,1
Atascosa,4,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,5,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,6,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,7,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,8,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,9,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,10,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,11,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,12,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,13,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,14,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,15,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,16,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,17,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,18,President,,DEM,John K. Delaney,3,0,0,0,0,3,0,3
Atascosa,19,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,20,President,,DEM,John K. Delaney,2,0,0,0,0,2,0,2
Atascosa,21,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,22,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,23,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,24,President,,DEM,John K. Delaney,0,0,0,0,0,0,0,0
Atascosa,1,President,,DEM,Tom Steyer,0,3,0,0,0,3,3,0
Atascosa,2,President,,DEM,Tom Steyer,0,2,0,0,0,2,2,0
Atascosa,3,President,,DEM,Tom Steyer,0,2,0,0,0,2,2,0
Atascosa,4,President,,DEM,Tom Steyer,0,0,0,0,0,0,0,0
Atascosa,5,President,,DEM,Tom Steyer,0,0,0,0,0,0,0,0
Atascosa,6,President,,DEM,Tom Steyer,0,0,0,0,0,0,0,0
Atascosa,7,President,,DEM,Tom Steyer,1,1,0,0,0,2,1,1
Atascosa,8,President,,DEM,Tom Steyer,2,2,0,0,0,4,2,2
Atascosa,9,President,,DEM,Tom Steyer,0,0,0,0,0,0,0,0
Atascosa,10,President,,DEM,Tom Steyer,2,0,0,0,0,2,0,2
Atascosa,11,President,,DEM,Tom Steyer,1,0,0,0,0,1,0,1
Atascosa,12,President,,DEM,Tom Steyer,2,0,1,0,0,3,1,2
Atascosa,13,President,,DEM,Tom Steyer,2,2,0,0,0,4,2,2
Atascosa,14,President,,DEM,Tom Steyer,1,0,0,0,0,1,0,1
Atascosa,15,President,,DEM,Tom Steyer,1,2,0,0,0,3,2,1
Atascosa,16,President,,DEM,Tom Steyer,0,2,0,0,0,2,2,0
Atascosa,17,President,,DEM,Tom Steyer,2,2,0,0,0,4,2,2
Atascosa,18,President,,DEM,Tom Steyer,4,4,1,0,0,9,5,4
Atascosa,19,President,,DEM,Tom Steyer,2,1,0,0,0,3,1,2
Atascosa,20,President,,DEM,Tom Steyer,2,1,0,0,0,3,1,2
Atascosa,21,President,,DEM,Tom Steyer,0,0,0,0,0,0,0,0
Atascosa,22,President,,DEM,Tom Steyer,0,1,1,0,0,2,2,0
Atascosa,23,President,,DEM,Tom Steyer,1,0,0,0,0,1,0,1
Atascosa,24,President,,DEM,Tom Steyer,0,0,0,0,0,0,0,0
Atascosa,1,President,,DEM,Michael Bennet,0,0,0,0,0,0,0,0
Atascosa,2,President,,DEM,Michael Bennet,0,0,0,0,0,0,0,0
Atascosa,3,President,,DEM,Michael Bennet,0,0,0,0,0,0,0,0
Atascosa,4,President,,DEM,Michael Bennet,0,0,0,0,0,0,0,0
Atascosa,5,President,,DEM,Michael Bennet,2,0,0,0,0,2,0,2
Atascosa,6,President,,DEM,Michael Bennet,0,0,0,0,0,0,0,0
Atascosa,7,President,,DEM,Michael Bennet,0,1,0,0,0,1,1,0
Atascosa,8,President,,DEM,Michael Bennet,0,0,0,0,0,0,0,0
Atascosa,9,President,,DEM,Michael Bennet,0,0,0,0,0,0,0,0
Atascosa,10,President,,DEM,Michael Bennet,1,0,0,0,0,1,0,1
Atascosa,11,President,,DEM,Michael Bennet,0,0,0,0,0,0,0,0
Atascosa,12,President,,DEM,Michael Bennet,0,0,0,0,0,0,0,0
Atascosa,13,President,,DEM,Michael Bennet,0,1,0,0,0,1,1,0
Atascosa,14,President,,DEM,Michael Bennet,0,0,0,0,0,0,0,0
Atascosa,15,President,,DEM,Michael Bennet,1,0,0,0,0,1,0,1
Atascosa,16,President,,DEM,Michael Bennet,1,0,0,0,0,1,0,1
Atascosa,17,President,,DEM,Michael Bennet,0,1,0,0,0,1,1,0
Atascosa,18,President,,DEM,Michael Bennet,3,1,0,0,0,4,1,3
Atascosa,19,President,,DEM,Michael Bennet,0,1,0,0,0,1,1,0
Atascosa,20,President,,DEM,Michael Bennet,0,1,0,0,0,1,1,0
Atascosa,21,President,,DEM,Michael Bennet,0,0,0,0,0,0,0,0
Atascosa,22,President,,DEM,Michael Bennet,0,0,0,0,0,0,0,0
Atascosa,23,President,,DEM,Michael Bennet,0,0,0,0,0,0,0,0
Atascosa,24,President,,DEM,Michael Bennet,0,0,0,0,0,0,0,0
Atascosa,1,President,,DEM,Amy Klobuchar,0,1,0,0,0,1,1,0
Atascosa,2,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0
Atascosa,3,President,,DEM,Amy Klobuchar,0,2,0,0,0,2,2,0
Atascosa,4,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0
Atascosa,5,President,,DEM,Amy Klobuchar,0,4,2,0,0,6,6,0
Atascosa,6,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0
Atascosa,7,President,,DEM,Amy Klobuchar,0,3,0,0,0,3,3,0
Atascosa,8,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0
Atascosa,9,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0
Atascosa,10,President,,DEM,Amy Klobuchar,1,0,0,0,0,1,0,1
Atascosa,11,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0
Atascosa,12,President,,DEM,Amy Klobuchar,0,2,1,0,0,3,3,0
Atascosa,13,President,,DEM,Amy Klobuchar,0,1,0,0,0,1,1,0
Atascosa,14,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0
Atascosa,15,President,,DEM,Amy Klobuchar,1,1,2,0,0,4,3,1
Atascosa,16,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0
Atascosa,17,President,,DEM,Amy Klobuchar,1,1,0,0,0,2,1,1
Atascosa,18,President,,DEM,Amy Klobuchar,1,1,1,0,0,3,2,1
Atascosa,19,President,,DEM,Amy Klobuchar,0,2,0,0,0,2,2,0
Atascosa,20,President,,DEM,Amy Klobuchar,1,4,0,0,0,5,4,1
Atascosa,21,President,,DEM,Amy Klobuchar,1,1,0,0,0,2,1,1
Atascosa,22,President,,DEM,Amy Klobuchar,0,1,0,0,0,1,1,0
Atascosa,23,President,,DEM,Amy Klobuchar,0,0,0,0,0,0,0,0
Atascosa,24,President,,DEM,Amy Klobuchar,0,3,2,0,0,5,5,0
Atascosa,1,President,,DEM,Joseph R. Biden,14,8,3,0,0,25,11,14
Atascosa,2,President,,DEM,Joseph R. Biden,26,2,3,0,0,31,5,26
Atascosa,3,President,,DEM,Joseph R. Biden,28,14,8,1,0,51,22,29
Atascosa,4,President,,DEM,Joseph R. Biden,6,0,1,0,0,7,1,6
Atascosa,5,President,,DEM,Joseph R. Biden,33,5,2,2,0,42,7,35
Atascosa,6,President,,DEM,Joseph R. Biden,1,1,0,0,0,2,1,1
Atascosa,7,President,,DEM,Joseph R. Biden,29,5,3,0,0,37,8,29
Atascosa,8,President,,DEM,Joseph R. Biden,7,1,0,0,0,8,1,7
Atascosa,9,President,,DEM,Joseph R. Biden,2,0,0,0,0,2,0,2
Atascosa,10,President,,DEM,Joseph R. Biden,25,15,1,0,0,41,16,25
Atascosa,11,President,,DEM,Joseph R. Biden,2,0,1,0,0,3,1,2
Atascosa,12,President,,DEM,Joseph R. Biden,24,8,4,0,0,36,12,24
Atascosa,13,President,,DEM,Joseph R. Biden,28,25,12,1,0,66,37,29
Atascosa,14,President,,DEM,Joseph R. Biden,8,1,0,0,0,9,1,8
Atascosa,15,President,,DEM,Joseph R. Biden,46,17,11,0,0,74,28,46
Atascosa,16,President,,DEM,Joseph R. Biden,6,2,1,0,0,9,3,6
Atascosa,17,President,,DEM,Joseph R. Biden,59,28,6,1,0,94,34,60
Atascosa,18,President,,DEM,Joseph R. Biden,39,7,7,0,0,53,14,39
Atascosa,19,President,,DEM,Joseph R. Biden,6,5,1,0,0,12,6,6
Atascosa,20,President,,DEM,Joseph R. Biden,62,36,7,1,0,106,43,63
Atascosa,21,President,,DEM,Joseph R. Biden,8,1,0,0,0,9,1,8
Atascosa,22,President,,DEM,Joseph R. Biden,14,1,1,0,0,16,2,14
Atascosa,23,President,,DEM,Joseph R. Biden,19,0,1,0,0,20,1,19
Atascosa,24,President,,DEM,Joseph R. Biden,42,11,0,0,0,53,11,42
Atascosa,1,President,,DEM,Over Votes,0,0,1,0,0,1,1,0
Atascosa,2,President,,DEM,Over Votes,0,0,1,0,0,1,1,0
Atascosa,3,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,4,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,5,President,,DEM,Over Votes,0,0,1,0,0,1,1,0
Atascosa,6,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,7,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,8,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,9,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,10,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,11,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,12,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,13,President,,DEM,Over Votes,0,0,1,0,0,1,1,0
Atascosa,14,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,15,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,16,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,17,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,18,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,19,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,20,President,,DEM,Over Votes,0,0,1,0,0,1,1,0
Atascosa,21,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,22,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,23,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,24,President,,DEM,Over Votes,0,0,0,0,0,0,0,0
Atascosa,1,President,,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,2,President,,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,3,President,,DEM,Under Votes,3,2,0,0,0,5,2,3
Atascosa,4,President,,DEM,Under Votes,1,0,0,0,0,1,0,1
Atascosa,5,President,,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,6,President,,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,7,President,,DEM,Under Votes,1,0,1,0,0,2,1,1
Atascosa,8,President,,DEM,Under Votes,3,0,0,0,0,3,0,3
Atascosa,9,President,,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,10,President,,DEM,Under Votes,1,1,0,0,0,2,1,1
Atascosa,11,President,,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,12,President,,DEM,Under Votes,1,0,1,0,0,2,1,1
Atascosa,13,President,,DEM,Under Votes,2,4,0,0,0,6,4,2
Atascosa,14,President,,DEM,Under Votes,5,3,0,0,0,8,3,5
Atascosa,15,President,,DEM,Under Votes,3,2,2,0,0,7,4,3
Atascosa,16,President,,DEM,Under Votes,0,2,0,0,0,2,2,0
Atascosa,17,President,,DEM,Under Votes,12,9,1,0,0,22,10,12
Atascosa,18,President,,DEM,Under Votes,30,9,2,0,0,41,11,30
Atascosa,19,President,,DEM,Under Votes,0,1,0,0,0,1,1,0
Atascosa,20,President,,DEM,Under Votes,3,1,0,0,0,4,1,3
Atascosa,21,President,,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,22,President,,DEM,Under Votes,0,0,0,0,0,0,0,0
Atascosa,23,President,,DEM,Under Votes,1,0,0,0,0,1,0,1
Atascosa,24,President,,DEM,Under Votes,0,1,0,0,0,1,1,0
Atascosa,1,U.S. Senate,,DEM,Mary (MJ) Hegar,2,5,0,0,0,7,5,2
Atascosa,2,U.S. Senate,,DEM,Mary (MJ) Hegar,11,3,6,0,0,20,9,11
Atascosa,3,U.S. Senate,,DEM,Mary (MJ) Hegar,11,12,3,0,0,26,15,11
Atascosa,4,U.S. Senate,,DEM,Mary (MJ) Hegar,2,0,0,0,0,2,0,2
Atascosa,5,U.S. Senate,,DEM,Mary (MJ) Hegar,11,14,2,2,0,29,16,13
Atascosa,6,U.S. Senate,,DEM,Mary (MJ) Hegar,0,0,0,0,0,0,0,0
Atascosa,7,U.S. Senate,,DEM,Mary (MJ) Hegar,10,6,2,0,0,18,8,10
Atascosa,8,U.S. Senate,,DEM,Mary (MJ) Hegar,5,6,0,0,0,11,6,5
Atascosa,9,U.S. Senate,,DEM,Mary (MJ) Hegar,0,0,0,0,0,0,0,0
