county,precinct,office,district,candidate,party,absentee,early,election_day,votes
Willacy,Precinct 5,County Attorney,,Under Votes,,2,47,58,107
Willacy,Precinct 5,Sheriff,,"Jose ""Joe"" Salazar",,11,143,156,310
Willacy,Precinct 5,Sheriff,,Over Votes,,0,0,0,0
Willacy,Precinct 5,Sheriff,,Under Votes,,1,40,55,96
Willacy,Precinct 5,County Tax Assessor-Collector,,Elizabeth Barnhart,,12,134,155,301
Willacy,Precinct 5,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Willacy,Precinct 5,County Tax Assessor-Collector,,Under Votes,,0,49,56,105
Willacy,Precinct 5,"County Commissioner, Precinct No. 1",,Ram Ramirez,,3,59,56,118
Willacy,Precinct 5,"County Commissioner, Precinct No. 1",,Eliberto (Beto Guerra,,9,119,141,269
Willacy,Precinct 5,"County Commissioner, Precinct No. 1",,Over Votes,,0,0,0,0
Willacy,Precinct 5,"County Commissioner, Precinct No. 1",,Under Votes,,0,5,14,19
Willacy,Precinct 5,"Constable, Precinct No. 5",,Manuel Guerra,,12,142,166,320
Willacy,Precinct 5,"Constable, Precinct No. 5",,Over Votes,,0,0,0,0
Willacy,Precinct 5,"Constable, Precinct No. 5",,Under Votes,,0,41,45,86
Willacy,Precinct 6,Ballots Cast,,,,,,,245
Willacy,Precinct 6,President,,Donald J. Trump Michael R. Pence,REP,2,46,75,123
Willacy,Precinct 6,President,,Joseph R. Biden Kamala D. Harris,DEM,5,34,82,121
Willacy,Precinct 6,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LBT,0,0,0,0
Willacy,Precinct 6,President,,Howie Hawkins Angela Walker,GRE,0,0,0,0
Willacy,Precinct 6,President,,Over Votes,,0,0,0,0
Willacy,Precinct 6,President,,Under Votes,,0,1,0,1
Willacy,Precinct 6,U.S. Senate,,John Cornyn,REP,2,42,62,106
Willacy,Precinct 6,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,5,33,83,121
Willacy,Precinct 6,U.S. Senate,,Kerry Douglas McKennon,LBT,0,1,4,5
Willacy,Precinct 6,U.S. Senate,,David B. Collins,GRE,0,1,0,1
Willacy,Precinct 6,U.S. Senate,,Over Votes,,0,0,0,0
Willacy,Precinct 6,U.S. Senate,,Under Votes,,0,4,8,12
Willacy,Precinct 6,U.S. House,34,Rey Gonzalez,REP,2,42,46,90
Willacy,Precinct 6,U.S. House,34,Filemon B. Vela,DEM,5,35,101,141
Willacy,Precinct 6,U.S. House,34,Anthony Cristo,LBT,0,0,3,3
Willacy,Precinct 6,U.S. House,34,Chris B. Royal,IND,0,0,0,0
Willacy,Precinct 6,U.S. House,34,Over Votes,,0,0,0,0
Willacy,Precinct 6,U.S. House,34,Under Votes,,0,4,7,11
Willacy,Precinct 6,Railroad Commissioner,,"James ""Jim"" Wright",REP,2,42,53,97
Willacy,Precinct 6,Railroad Commissioner,,Chrysta Castañeda,DEM,5,32,90,127
Willacy,Precinct 6,Railroad Commissioner,,Matt Sterett,LBT,0,1,2,3
Willacy,Precinct 6,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRE,0,0,1,1
Willacy,Precinct 6,Railroad Commissioner,,Over Votes,,0,0,0,0
Willacy,Precinct 6,Railroad Commissioner,,Under Votes,,0,6,11,17
Willacy,Precinct 6,"Chief Justice, Supreme Court",,Nathan Hecht,,2,39,51,92
Willacy,Precinct 6,"Chief Justice, Supreme Court",,Amy Clark Meachum,,5,34,89,128
Willacy,Precinct 6,"Chief Justice, Supreme Court",,Mark Ash,,0,1,5,6
Willacy,Precinct 6,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0
Willacy,Precinct 6,"Chief Justice, Supreme Court",,Under Votes,,0,7,12,19
Willacy,Precinct 6,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Jane Bland,,2,44,56,102
Willacy,Precinct 6,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Kathy Cheng,,5,27,86,118
Willacy,Precinct 6,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 6,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Under Votes,,0,10,15,25
Willacy,Precinct 6,"Justice, Supreme Court, Place No. 7",,Jeff Boyd,,2,40,54,96
Willacy,Precinct 6,"Justice, Supreme Court, Place No. 7",,Staci Williams,,5,31,88,124
Willacy,Precinct 6,"Justice, Supreme Court, Place No. 7",,William Bryan Strange III,,0,0,2,2
Willacy,Precinct 6,"Justice, Supreme Court, Place No. 7",,Over Votes,,0,0,0,0
Willacy,Precinct 6,"Justice, Supreme Court, Place No. 7",,Under Votes,,0,10,13,23
Willacy,Precinct 6,"Justice, Supreme Court, Place No. 8",,Brett Busby,,2,39,51,92
Willacy,Precinct 6,"Justice, Supreme Court, Place No. 8",,Gisela D. Triana,,5,33,92,130
Willacy,Precinct 6,"Justice, Supreme Court, Place No. 8",,Tom Oxford,,0,0,1,1
Willacy,Precinct 6,"Justice, Supreme Court, Place No. 8",,Over Votes,,0,0,0,0
Willacy,Precinct 6,"Justice, Supreme Court, Place No. 8",,Under Votes,,0,9,13,22
Willacy,Precinct 6,"Judge, Court of Criminal Appeals, Place No. 3",,Bert Richardson,,2,38,55,95
Willacy,Precinct 6,"Judge, Court of Criminal Appeals, Place No. 3",,Elizabeth Davis Frizell,,5,30,88,123
Willacy,Precinct 6,"Judge, Court of Criminal Appeals, Place No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 6,"Judge, Court of Criminal Appeals, Place No. 3",,Under Votes,,0,13,14,27
Willacy,Precinct 6,"Judge, Court of Criminal Appeals, Place No. 4",,Kevin Patrick Yeary,,2,42,53,97
Willacy,Precinct 6,"Judge, Court of Criminal Appeals, Place No. 4",,Tina Clinton,,5,29,89,123
Willacy,Precinct 6,"Judge, Court of Criminal Appeals, Place No. 4",,Over Votes,,0,0,0,0
Willacy,Precinct 6,"Judge, Court of Criminal Appeals, Place No. 4",,Under Votes,,0,10,15,25
Willacy,Precinct 6,"Judge, Court of Criminal Appeals, Place No. 9",,David Newell,,2,40,59,101
Willacy,Precinct 6,"Judge, Court of Criminal Appeals, Place No. 9",,Brandon Birmingham,,5,30,84,119
Willacy,Precinct 6,"Judge, Court of Criminal Appeals, Place No. 9",,Over Votes,,0,0,0,0
Willacy,Precinct 6,"Judge, Court of Criminal Appeals, Place No. 9",,Under Votes,,0,11,14,25
Willacy,Precinct 6,State Senate,27,Vanessa Tijerina,,2,21,27,50
Willacy,Precinct 6,State Senate,27,Eddie Lucio Jr,DEM,5,53,121,179
Willacy,Precinct 6,State Senate,27,Over Votes,,0,0,0,0
Willacy,Precinct 6,State Senate,27,Under Votes,,0,7,9,16
Willacy,Precinct 6,State Representative,31,Marian Knowlton,REP,2,34,44,80
Willacy,Precinct 6,State Representative,31,Ryan Guillen,DEM,5,40,104,149
Willacy,Precinct 6,State Representative,31,Over Votes,,0,0,0,0
Willacy,Precinct 6,State Representative,31,Under Votes,,0,7,9,16
Willacy,Precinct 6,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Jaime Tijerina,,2,36,51,89
Willacy,Precinct 6,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Migdalia Lopez,,5,36,93,134
Willacy,Precinct 6,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 6,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Under Votes,,0,9,13,22
Willacy,Precinct 6,"Justice, 13th Court of Appeals District, Place No. 6",,Clarissa Silva,,2,39,57,98
Willacy,Precinct 6,"Justice, 13th Court of Appeals District, Place No. 6",,Nereida Lopez-Singleterry,,5,31,83,119
Willacy,Precinct 6,"Justice, 13th Court of Appeals District, Place No. 6",,Over Votes,,0,0,0,0
Willacy,Precinct 6,"Justice, 13th Court of Appeals District, Place No. 6",,Under Votes,,0,11,17,28
Willacy,Precinct 6,County Attorney,,Annette C. Hinojosa,,7,55,125,187
Willacy,Precinct 6,County Attorney,,Over Votes,,0,0,0,0
Willacy,Precinct 6,County Attorney,,Under Votes,,0,26,32,58
Willacy,Precinct 6,Sheriff,,"Jose ""Joe"" Salazar",,7,55,134,196
Willacy,Precinct 6,Sheriff,,Over Votes,,0,0,0,0
Willacy,Precinct 6,Sheriff,,Under Votes,,0,26,23,49
Willacy,Precinct 6,County Tax Assessor-Collector,,Elizabeth Barnhart,,7,55,125,187
Willacy,Precinct 6,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Willacy,Precinct 6,County Tax Assessor-Collector,,Under Votes,,0,26,32,58
Willacy,Precinct 6,"Constable, Precinct No. 2",,Andres Chavez,,7,52,127,186
Willacy,Precinct 6,"Constable, Precinct No. 2",,Over Votes,,0,0,0,0
Willacy,Precinct 6,"Constable, Precinct No. 2",,Under Votes,,0,29,30,59
Willacy,Precinct 7,Ballots Cast,,,,,,,131
Willacy,Precinct 7,President,,Donald J. Trump Michael R. Pence,REP,0,41,18,59
Willacy,Precinct 7,President,,Joseph R. Biden Kamala D. Harris,DEM,9,44,17,70
Willacy,Precinct 7,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LBT,0,0,1,1
Willacy,Precinct 7,President,,Howie Hawkins Angela Walker,GRE,0,0,1,1
Willacy,Precinct 7,President,,Over Votes,,0,0,0,0
Willacy,Precinct 7,President,,Under Votes,,0,0,0,0
Willacy,Precinct 7,U.S. Senate,,John Cornyn,REP,0,38,18,56
Willacy,Precinct 7,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,9,40,15,64
Willacy,Precinct 7,U.S. Senate,,Kerry Douglas McKennon,LBT,0,2,2,4
Willacy,Precinct 7,U.S. Senate,,David B. Collins,GRE,0,0,1,1
Willacy,Precinct 7,U.S. Senate,,Over Votes,,0,0,0,0
Willacy,Precinct 7,U.S. Senate,,Under Votes,,0,5,1,6
Willacy,Precinct 7,U.S. House,34,Rey Gonzalez,REP,0,33,12,45
Willacy,Precinct 7,U.S. House,34,Filemon B. Vela,DEM,9,42,20,71
Willacy,Precinct 7,U.S. House,34,Anthony Cristo,LBT,0,2,1,3
Willacy,Precinct 7,U.S. House,34,Chris B. Royal,IND,0,0,1,1
Willacy,Precinct 7,U.S. House,34,Over Votes,,0,0,0,0
Willacy,Precinct 7,U.S. House,34,Under Votes,,0,8,3,11
Willacy,Precinct 7,Railroad Commissioner,,"James ""Jim"" Wright",REP,0,36,11,47
Willacy,Precinct 7,Railroad Commissioner,,Chrysta Castañeda,DEM,9,37,19,65
Willacy,Precinct 7,Railroad Commissioner,,Matt Sterett,LBT,0,3,1,4
Willacy,Precinct 7,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRE,0,0,2,2
Willacy,Precinct 7,Railroad Commissioner,,Over Votes,,0,0,0,0
Willacy,Precinct 7,Railroad Commissioner,,Under Votes,,0,9,4,13
Willacy,Precinct 7,"Chief Justice, Supreme Court",,Nathan Hecht,,0,34,12,46
Willacy,Precinct 7,"Chief Justice, Supreme Court",,Amy Clark Meachum,,9,38,19,66
Willacy,Precinct 7,"Chief Justice, Supreme Court",,Mark Ash,,0,3,2,5
Willacy,Precinct 7,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0
Willacy,Precinct 7,"Chief Justice, Supreme Court",,Under Votes,,0,10,4,14
Willacy,Precinct 7,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Jane Bland,,0,35,17,52
Willacy,Precinct 7,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Kathy Cheng,,8,41,16,65
Willacy,Precinct 7,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 7,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Under Votes,,1,9,4,14
Willacy,Precinct 7,"Justice, Supreme Court, Place No. 7",,Jeff Boyd,,0,35,13,48
Willacy,Precinct 7,"Justice, Supreme Court, Place No. 7",,Staci Williams,,9,37,16,62
Willacy,Precinct 7,"Justice, Supreme Court, Place No. 7",,William Bryan Strange III,,0,2,3,5
Willacy,Precinct 7,"Justice, Supreme Court, Place No. 7",,Over Votes,,0,0,0,0
Willacy,Precinct 7,"Justice, Supreme Court, Place No. 7",,Under Votes,,0,11,5,16
Willacy,Precinct 7,"Justice, Supreme Court, Place No. 8",,Brett Busby,,0,35,15,50
Willacy,Precinct 7,"Justice, Supreme Court, Place No. 8",,Gisela D. Triana,,9,39,16,64
Willacy,Precinct 7,"Justice, Supreme Court, Place No. 8",,Tom Oxford,,0,2,2,4
Willacy,Precinct 7,"Justice, Supreme Court, Place No. 8",,Over Votes,,0,0,0,0
Willacy,Precinct 7,"Justice, Supreme Court, Place No. 8",,Under Votes,,0,9,4,13
Willacy,Precinct 7,"Judge, Court of Criminal Appeals, Place No. 3",,Bert Richardson,,1,37,15,53
Willacy,Precinct 7,"Judge, Court of Criminal Appeals, Place No. 3",,Elizabeth Davis Frizell,,8,39,18,65
Willacy,Precinct 7,"Judge, Court of Criminal Appeals, Place No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 7,"Judge, Court of Criminal Appeals, Place No. 3",,Under Votes,,0,9,4,13
Willacy,Precinct 7,"Judge, Court of Criminal Appeals, Place No. 4",,Kevin Patrick Yeary,,1,35,15,51
Willacy,Precinct 7,"Judge, Court of Criminal Appeals, Place No. 4",,Tina Clinton,,8,38,17,63
Willacy,Precinct 7,"Judge, Court of Criminal Appeals, Place No. 4",,Over Votes,,0,0,0,0
Willacy,Precinct 7,"Judge, Court of Criminal Appeals, Place No. 4",,Under Votes,,0,12,5,17
Willacy,Precinct 7,"Judge, Court of Criminal Appeals, Place No. 9",,David Newell,,1,36,17,54
Willacy,Precinct 7,"Judge, Court of Criminal Appeals, Place No. 9",,Brandon Birmingham,,8,39,16,63
Willacy,Precinct 7,"Judge, Court of Criminal Appeals, Place No. 9",,Over Votes,,0,0,0,0
Willacy,Precinct 7,"Judge, Court of Criminal Appeals, Place No. 9",,Under Votes,,0,10,4,14
Willacy,Precinct 7,State Senate,27,Vanessa Tijerina,,0,12,5,17
Willacy,Precinct 7,State Senate,27,Eddie Lucio Jr,DEM,9,64,27,100
Willacy,Precinct 7,State Senate,27,Over Votes,,0,0,0,0
Willacy,Precinct 7,State Senate,27,Under Votes,,0,9,5,14
Willacy,Precinct 7,State Representative,31,Marian Knowlton,REP,0,30,9,39
Willacy,Precinct 7,State Representative,31,Ryan Guillen,DEM,9,48,24,81
Willacy,Precinct 7,State Representative,31,Over Votes,,0,0,0,0
Willacy,Precinct 7,State Representative,31,Under Votes,,0,7,4,11
Willacy,Precinct 7,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Jaime Tijerina,,0,28,12,40
Willacy,Precinct 7,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Migdalia Lopez,,9,47,21,77
Willacy,Precinct 7,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 7,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Under Votes,,0,10,4,14
Willacy,Precinct 7,"Justice, 13th Court of Appeals District, Place No. 6",,Clarissa Silva,,1,32,14,47
Willacy,Precinct 7,"Justice, 13th Court of Appeals District, Place No. 6",,Nereida Lopez-Singleterry,,8,44,19,71
Willacy,Precinct 7,"Justice, 13th Court of Appeals District, Place No. 6",,Over Votes,,0,0,0,0
Willacy,Precinct 7,"Justice, 13th Court of Appeals District, Place No. 6",,Under Votes,,0,9,4,13
Willacy,Precinct 7,County Attorney,,Annette C. Hinojosa,,8,65,28,101
Willacy,Precinct 7,County Attorney,,Over Votes,,0,0,0,0
Willacy,Precinct 7,County Attorney,,Under Votes,,1,20,9,30
Willacy,Precinct 7,Sheriff,,"Jose ""Joe"" Salazar",,9,67,26,102
Willacy,Precinct 7,Sheriff,,Over Votes,,0,0,0,0
Willacy,Precinct 7,Sheriff,,Under Votes,,0,18,11,29
Willacy,Precinct 7,County Tax Assessor-Collector,,Elizabeth Barnhart,,9,65,28,102
Willacy,Precinct 7,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Willacy,Precinct 7,County Tax Assessor-Collector,,Under Votes,,0,20,9,29
Willacy,Precinct 7,"Constable, Precinct No. 4",,"Jose ""Albert"" Garza",,9,64,28,101
Willacy,Precinct 7,"Constable, Precinct No. 4",,Over Votes,,0,0,0,0
Willacy,Precinct 7,"Constable, Precinct No. 4",,Under Votes,,0,21,9,30
Willacy,Precinct 7A,Ballots Cast,,,,,,,457
Willacy,Precinct 7A,President,,Donald J. Trump Michael R. Pence,REP,11,115,61,187
Willacy,Precinct 7A,President,,Joseph R. Biden Kamala D. Harris,DEM,25,176,63,264
Willacy,Precinct 7A,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LBT,0,4,1,5
Willacy,Precinct 7A,President,,Howie Hawkins Angela Walker,GRE,0,0,0,0
Willacy,Precinct 7A,President,,Over Votes,,0,0,0,0
Willacy,Precinct 7A,President,,Under Votes,,0,1,0,1
Willacy,Precinct 7A,U.S. Senate,,John Cornyn,REP,13,107,43,163
Willacy,Precinct 7A,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,22,171,62,255
Willacy,Precinct 7A,U.S. Senate,,Kerry Douglas McKennon,LBT,0,3,2,5
Willacy,Precinct 7A,U.S. Senate,,David B. Collins,GRE,0,2,1,3
Willacy,Precinct 7A,U.S. Senate,,Over Votes,,0,0,0,0
Willacy,Precinct 7A,U.S. Senate,,Under Votes,,1,13,17,31
Willacy,Precinct 7A,U.S. House,34,Rey Gonzalez,REP,10,93,34,137
Willacy,Precinct 7A,U.S. House,34,Filemon B. Vela,DEM,26,179,71,276
Willacy,Precinct 7A,U.S. House,34,Anthony Cristo,LBT,0,6,4,10
Willacy,Precinct 7A,U.S. House,34,Chris B. Royal,IND,0,4,1,5
Willacy,Precinct 7A,U.S. House,34,Over Votes,,0,0,0,0
Willacy,Precinct 7A,U.S. House,34,Under Votes,,0,14,15,29
Willacy,Precinct 7A,Railroad Commissioner,,"James ""Jim"" Wright",REP,11,92,33,136
Willacy,Precinct 7A,Railroad Commissioner,,Chrysta Castañeda,DEM,23,182,58,263
Willacy,Precinct 7A,Railroad Commissioner,,Matt Sterett,LBT,0,1,2,3
Willacy,Precinct 7A,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRE,0,6,6,12
Willacy,Precinct 7A,Railroad Commissioner,,Over Votes,,0,0,0,0
Willacy,Precinct 7A,Railroad Commissioner,,Under Votes,,2,15,26,43
Willacy,Precinct 7A,"Chief Justice, Supreme Court",,Nathan Hecht,,12,96,30,138
Willacy,Precinct 7A,"Chief Justice, Supreme Court",,Amy Clark Meachum,,22,170,60,252
Willacy,Precinct 7A,"Chief Justice, Supreme Court",,Mark Ash,,0,8,8,16
Willacy,Precinct 7A,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0
Willacy,Precinct 7A,"Chief Justice, Supreme Court",,Under Votes,,2,22,27,51
Willacy,Precinct 7A,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Jane Bland,,11,96,39,146
Willacy,Precinct 7A,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Kathy Cheng,,22,176,59,257
Willacy,Precinct 7A,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 7A,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Under Votes,,3,24,27,54
Willacy,Precinct 7A,"Justice, Supreme Court, Place No. 7",,Jeff Boyd,,12,89,31,132
Willacy,Precinct 7A,"Justice, Supreme Court, Place No. 7",,Staci Williams,,21,177,62,260
Willacy,Precinct 7A,"Justice, Supreme Court, Place No. 7",,William Bryan Strange III,,0,5,6,11
Willacy,Precinct 7A,"Justice, Supreme Court, Place No. 7",,Over Votes,,0,0,0,0
Willacy,Precinct 7A,"Justice, Supreme Court, Place No. 7",,Under Votes,,3,25,26,54
Willacy,Precinct 7A,"Justice, Supreme Court, Place No. 8",,Brett Busby,,11,91,27,129
Willacy,Precinct 7A,"Justice, Supreme Court, Place No. 8",,Gisela D. Triana,,22,171,62,255
Willacy,Precinct 7A,"Justice, Supreme Court, Place No. 8",,Tom Oxford,,0,8,7,15
Willacy,Precinct 7A,"Justice, Supreme Court, Place No. 8",,Over Votes,,0,0,0,0
Willacy,Precinct 7A,"Justice, Supreme Court, Place No. 8",,Under Votes,,3,26,29,58
Willacy,Precinct 7A,"Judge, Court of Criminal Appeals, Place No. 3",,Bert Richardson,,11,98,33,142
Willacy,Precinct 7A,"Judge, Court of Criminal Appeals, Place No. 3",,Elizabeth Davis Frizell,,22,168,65,255
Willacy,Precinct 7A,"Judge, Court of Criminal Appeals, Place No. 3",,Over Votes,,0,0,0,0
Willacy,Precinct 7A,"Judge, Court of Criminal Appeals, Place No. 3",,Under Votes,,3,30,27,60
Willacy,Precinct 7A,"Judge, Court of Criminal Appeals, Place No. 4",,Kevin Patrick Yeary,,11,90,27,128
Willacy,Precinct 7A,"Judge, Court of Criminal Appeals, Place No. 4",,Tina Clinton,,21,174,69,264
Willacy,Precinct 7A,"Judge, Court of Criminal Appeals, Place No. 4",,Over Votes,,0,0,0,0
Willacy,Precinct 7A,"Judge, Court of Criminal Appeals, Place No. 4",,Under Votes,,4,32,29,65
Willacy,Precinct 7A,"Judge, Court of Criminal Appeals, Place No. 9",,David Newell,,11,97,33,141
Willacy,Precinct 7A,"Judge, Court of Criminal Appeals, Place No. 9",,Brandon Birmingham,,21,168,61,250
Willacy,Precinct 7A,"Judge, Court of Criminal Appeals, Place No. 9",,Over Votes,,0,0,0,0
Willacy,Precinct 7A,"Judge, Court of Criminal Appeals, Place No. 9",,Under Votes,,4,31,31,66
Willacy,Precinct 7A,State Senate,27,Vanessa Tijerina,,4,38,27,69
Willacy,Precinct 7A,State Senate,27,Eddie Lucio Jr,DEM,29,244,87,360
Willacy,Precinct 7A,State Senate,27,Over Votes,,0,0,0,0
Willacy,Precinct 7A,State Senate,27,Under Votes,,3,14,11,28
Willacy,Precinct 7A,State Representative,31,Marian Knowlton,REP,9,67,25,101
Willacy,Precinct 7A,State Representative,31,Ryan Guillen,DEM,25,214,81,320
Willacy,Precinct 7A,State Representative,31,Over Votes,,0,0,0,0
Willacy,Precinct 7A,State Representative,31,Under Votes,,2,15,19,36
Willacy,Precinct 7A,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Jaime Tijerina,,13,91,43,147
Willacy,Precinct 7A,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Migdalia Lopez,,21,182,65,268
Willacy,Precinct 7A,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 7A,"Justice, 13th Court of Appeals District, Place No. 4 - Unexpired Term",,Under Votes,,2,23,17,42
Willacy,Precinct 7A,"Justice, 13th Court of Appeals District, Place No. 6",,Clarissa Silva,,9,88,38,135
Willacy,Precinct 7A,"Justice, 13th Court of Appeals District, Place No. 6",,Nereida Lopez-Singleterry,,23,178,61,262
Willacy,Precinct 7A,"Justice, 13th Court of Appeals District, Place No. 6",,Over Votes,,0,0,0,0
Willacy,Precinct 7A,"Justice, 13th Court of Appeals District, Place No. 6",,Under Votes,,4,30,26,60
Willacy,Precinct 7A,County Attorney,,Annette C. Hinojosa,,26,218,86,330
Willacy,Precinct 7A,County Attorney,,Over Votes,,0,0,0,0
Willacy,Precinct 7A,County Attorney,,Under Votes,,10,78,39,127
Willacy,Precinct 7A,Sheriff,,"Jose ""Joe"" Salazar",,30,235,91,356
Willacy,Precinct 7A,Sheriff,,Over Votes,,0,0,0,0
Willacy,Precinct 7A,Sheriff,,Under Votes,,6,61,34,101
Willacy,Precinct 7A,County Tax Assessor-Collector,,Elizabeth Barnhart,,32,230,90,352
Willacy,Precinct 7A,County Tax Assessor-Collector,,Over Votes,,0,0,0,0
Willacy,Precinct 7A,County Tax Assessor-Collector,,Under Votes,,4,66,35,105
Willacy,Precinct 7A,"Constable, Precinct No. 4",,"Jose ""Albert"" Garza",,29,218,84,331
Willacy,Precinct 7A,"Constable, Precinct No. 4",,Over Votes,,0,0,0,0
Willacy,Precinct 7A,"Constable, Precinct No. 4",,Under Votes,,7,78,41,126
Willacy,Precinct 8,Ballots Cast,,,,,,,126
Willacy,Precinct 8,President,,Donald J. Trump Michael R. Pence,REP,2,36,24,62
Willacy,Precinct 8,President,,Joseph R. Biden Kamala D. Harris,DEM,2,34,27,63
Willacy,Precinct 8,President,,"Jo Jorgensen Jeremy ""Spike"" Cohen",LBT,0,0,0,0
Willacy,Precinct 8,President,,Howie Hawkins Angela Walker,GRE,0,0,1,1
Willacy,Precinct 8,President,,Over Votes,,0,0,0,0
Willacy,Precinct 8,President,,Under Votes,,0,0,0,0
Willacy,Precinct 8,U.S. Senate,,John Cornyn,REP,1,34,18,53
Willacy,Precinct 8,U.S. Senate,,"Mary ""MJ"" Hegar",DEM,2,32,28,62
Willacy,Precinct 8,U.S. Senate,,Kerry Douglas McKennon,LBT,0,0,0,0
Willacy,Precinct 8,U.S. Senate,,David B. Collins,GRE,0,1,2,3
Willacy,Precinct 8,U.S. Senate,,Over Votes,,0,0,0,0
Willacy,Precinct 8,U.S. Senate,,Under Votes,,1,3,4,8
Willacy,Precinct 8,U.S. House,34,Rey Gonzalez,REP,1,26,13,40
Willacy,Precinct 8,U.S. House,34,Filemon B. Vela,DEM,2,39,33,74
Willacy,Precinct 8,U.S. House,34,Anthony Cristo,LBT,0,0,0,0
Willacy,Precinct 8,U.S. House,34,Chris B. Royal,IND,0,0,0,0
Willacy,Precinct 8,U.S. House,34,Over Votes,,0,0,0,0
Willacy,Precinct 8,U.S. House,34,Under Votes,,1,5,6,12
Willacy,Precinct 8,Railroad Commissioner,,"James ""Jim"" Wright",REP,1,28,13,42
Willacy,Precinct 8,Railroad Commissioner,,Chrysta Castañeda,DEM,2,35,30,67
Willacy,Precinct 8,Railroad Commissioner,,Matt Sterett,LBT,0,3,0,3
Willacy,Precinct 8,Railroad Commissioner,,"Katija ""Kat"" Gruene",GRE,0,0,1,1
Willacy,Precinct 8,Railroad Commissioner,,Over Votes,,0,0,0,0
Willacy,Precinct 8,Railroad Commissioner,,Under Votes,,1,4,8,13
Willacy,Precinct 8,"Chief Justice, Supreme Court",,Nathan Hecht,,1,25,11,37
Willacy,Precinct 8,"Chief Justice, Supreme Court",,Amy Clark Meachum,,2,35,31,68
Willacy,Precinct 8,"Chief Justice, Supreme Court",,Mark Ash,,0,6,3,9
Willacy,Precinct 8,"Chief Justice, Supreme Court",,Over Votes,,0,0,0,0
Willacy,Precinct 8,"Chief Justice, Supreme Court",,Under Votes,,1,4,7,12
Willacy,Precinct 8,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Jane Bland,,1,31,17,49
Willacy,Precinct 8,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Kathy Cheng,,2,34,26,62
Willacy,Precinct 8,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Over Votes,,0,0,0,0
Willacy,Precinct 8,"Justice, Supreme Court, Place No. 6 Unexpired Term",,Under Votes,,1,5,9,15
Willacy,Precinct 8,"Justice, Supreme Court, Place No. 7",,Jeff Boyd,,1,28,12,41
Willacy,Precinct 8,"Justice, Supreme Court, Place No. 7",,Staci Williams,,2,36,32,70
Willacy,Precinct 8,"Justice, Supreme Court, Place No. 7",,William Bryan Strange III,,0,1,0,1
Willacy,Precinct 8,"Justice, Supreme Court, Place No. 7",,Over Votes,,0,0,0,0
Willacy,Precinct 8,"Justice, Supreme Court, Place No. 7",,Under Votes,,1,5,8,14
Willacy,Precinct 8,"Justice, Supreme Court, Place No. 8",,Brett Busby,,1,27,13,41
